Dialogue,Emotions
Fine. (Starts to walk away then she runs over and grabs an orange beforeshe exits.) Go! Go! Go!,Excitement
(seeing him) Hi!,"Happiness, Surprise, Excitement"
Hi.,Neutral
"Hi. (He helps her up.) Umm, I think there’s something that wereally need to talk about.","Anticipation, Confusion, Frustration"
"(quietly confident) I think we do. Why don’t we go inside? (They goinside.) Look uh, I know why you’re here.","Confidence, Excitement, Anticipation"
You do?,"Confidence, Surprise, Excitement"
"Yeah, and to save you from any embarrassment umm, I think maybe I shouldtalk first.","Confidence, Anticipation, Frustration"
(warily) Okay.,"Neutral, Frustration"
"Okay. (He sits her down in a chair.) Uh, Ross and Rachel. Rachel and Ross.That’s been one heck of a see-saw hasn’t it?","Nostalgia, Frustration, Optimism"
(confused) What?,"Surprise, Confusion, Frustration"
"I mean look, that-that one night we had was fun and…and certainlypassionate, but don’t you think it’s better if we just stayed friends?","Sadness, Confusion, Frustration"
Seriously. What?!,"Surprise, Confusion, Frustration"
"Okay. Okay. Y’know what? If you want to, we can do it one more time.I mean I’d-I’d be okay with that. In fact, I have some time right now.","Contentment, Confidence, Excitement"
"Okay, y’know what? Can I, can I talk now?","Confidence, Frustration"
Oh sure. (He sits on the apothecary table and touches her hand.),"Happiness, Contentment, Love"
"(touches his knee) I’m pregnant. (Ross stops.) Ross? (Ross isstaring off into space.) Ross? (Ross is still frozen) Okay, whenever you’re ready.(Sits back and opens her magazine.) And you’re the father by the way—but you gotthat…",Surprise
(closes her magazine) Can I get you some water?,"Contentment, Neutral, Frustration"
I’m good. I’m good.,"Contentment, Confidence, Neutral"
"Ross, there is no pressure on you. Okay? I mean you can as involved asyou want. (Ross nods.)","Contentment, Confidence, Neutral"
"Yeah, I need uh… I’m just—I don’t know—Idon’t understand, umm, how this happened? We-we used a condom.","Surprise, Confusion, Frustration"
"I know. I know, but y’know condoms only work like 97% of the time.","Confidence, Neutral, Frustration"
What? What? What?!! Well they should put that on the box!!!,"Anger, Surprise, Frustration"
They do!,"Happiness, Confidence, Excitement"
No they don’t!!! (He runs to the bedroom to check and returns withhis box of condoms.) Well they should put it in,"Confidence, Surprise, Frustration"
Okay Ross come on let’s just forget about the condoms.,"Contentment, Confidence, Frustration"
Oh well I may as well have!,"Neutral, Frustration, Optimism"
"Listen, y’know what? I was really freaked out too when I foundout…","Fear, Surprise, Frustration"
"Freaked out? Hey no, I’m not freaked out! I’m","Fear, Surprise, Confusion"
"Y’know what? Let’s, let’s talk later.",Neutral
"No! No! I want to talk now! Okay? I—In fact, (picks up the phone) Iam going to talk to the president of the condom company!","Confidence, Anger, Frustration"
"Okay, y’know maybe I should come back… (Starts to leave.)","Neutral, Confusion, Frustration"
(grabs her) Shh! Shh! Shh!,"Fear, Surprise, Confusion"
(stops) Okay.,"Contentment, Neutral, Confusion"
(on phone) Yeah I’ll press 1! (Presses one which allows Rachel toescape.),"Happiness, Confidence, Excitement"
I’ve looked everywhere. There’s no gas leak.,Confidence
(eating) Huh. So then I can heat this up? (Goes and does so.),"Contentment, Confidence"
"Anyway uh, I’ll get moving on that new door.","Confidence, Neutral, Excitement"
"Oh great! And listen, could you do us a favor and not tell Chandler andMonica about this? ‘Cause y’know umm, they don’t-they don’t have anykids of their own and-and this door was like a child to them.",Excitement
"Well I’m gonna have to put on a new lock, they’ll findout anyway.","Neutral, Fear, Frustration"
Oh no.,"Sadness, Fear, Surprise"
"(measures the top of the doorframe) Whoa! This looks like an allday job, I’ll have to cancel my yoga class. (Ross walks up.) Hey Ross!","Happiness, Surprise, Excitement"
Hi.,Neutral
Could you tell Jasmine that I won't make it to yoga class today?,"Contentment, Neutral"
Sure.,"Contentment, Confidence, Neutral"
Namaste. (Bows.),Contentment
Namaste. (Bows.),Happiness
Oh my God! What happened to the door?!,"Fear, Surprise, Confusion"
So it’s noticeable huh?,"Neutral, Surprise, Confusion"
"Look, is Rachel here? I really need to talk to her.","Neutral, Frustration, Longing"
Didn’t you two already talk?,"Neutral, Confusion, Frustration"
"Yeah but uh… Okay, okay look you guys know that Rachel and I slepttogether, but there’s something else. (Pause) Rachel’s pregnant.","Fear, Surprise, Confusion"
(simultaneously) Oh my God!!! I can’t believe that!!,"Surprise, Excitement"
(simultaneously) Holy mother of God!!!,"Fear, Surprise, Excitement"
With my child.,"Happiness, Contentment, Love"
That is brand new information!!,"Surprise, Excitement, Optimism"
You already know don’t you?,"Confidence, Surprise, Confusion"
A little bit.,Neutral
How are you doing?,Neutral
Okay. Okay. I mean I’ll be okay. It’s just I don’t think Ihandled it very well.,"Sadness, Confusion, Frustration"
"Well, what did you say to her?",Neutral
Nothing. But the complaint department at the condom company got an earful.And then when I turned around she was gone.,"Anger, Surprise, Confusion"
Oh Ross.,"Neutral, Surprise, Disgust"
"But hey, in my defense I-I just found out condoms are like only 97%effective.","Surprise, Confusion, Frustration"
(shocked) What?,"Surprise, Confusion"
I gotta go find her.,Unknown
Whoa! Hey! Whoa!! Hold up! Are you serious?! So like 3% of the time theydon’t even work?! Huh? They should put that on the box!,"Surprise, Confusion, Frustration"
Evidently they do.,Neutral
What?! (Grabs his condoms from his pocket and looks.),"Surprise, Confusion, Frustration"
I can’t believe we’re here.,"Surprise, Excitement, Anticipation"
Oh you’ve got to be kidding me.,"Surprise, Disgust, Frustration"
What? (Monica sees the first couple and gasps.),"Surprise, Excitement, Anticipation"
"As a wedding gift to you, the hotel would like to give you thehoneymoon suite.","Happiness, Love, Excitement"
No!! You have been screwing us all day!,"Anger, Disgust, Frustration"
Who are you?,"Fear, Anticipation, Confusion"
We’re you just ten seconds later!,"Anger, Surprise, Frustration"
Yeah! You already got the first class tickets; you got the lounge! Imean we should get free stuff too! I mean you’re not the only ones on your honeymoon!,"Happiness, Frustration"
Well you can have the suite if you want. We don’t care about wherewe stay. We’re here to celebrate our love together. We don’t have to get freestuff. We just want to be together.,"Happiness, Contentment, Love"
(looks at Monica then at them) We need the stuff.,"Confidence, Anticipation, Frustration"
"Hey Monica it’s Joey. Listen uh, Phoebe and I smell gas comin’from your apartment.",Fear
What? Are you serious?! (To Chandler) Joey smells gas!,"Fear, Surprise, Frustration"
What else is new?,"Neutral, Frustration"
"Yeah and we’d go check it out, but you took away our keys.","Sadness, Anger, Frustration"
Well do something! Get in there!,"Confidence, Frustration"
How? I guess I could break down your door.,"Confidence, Anger, Frustration"
Yeah! Do that!,"Happiness, Confidence, Excitement"
And-and you won’t blame us for any damage? (Gives Phoebe a thumbsup.),"Happiness, Confidence, Excitement"
No! (Pause) Are you doing it?! I don’t hear anything! Come on!,"Anger, Frustration"
"Uh, okay I’ll-I’ll-I’ll break it down. (He hands the phoneto Phoebe, gets up, picks up a chair, and starts banging it on the floor.)","Excitement, Confusion, Frustration"
"Oh hey hi, he’s doing it. He’s breaking down the door. (Thechair breaks in half.) Okay, we’re in. (She hangs up the phone.)","Surprise, Excitement, Anticipation"
"Okay Rachel, are you comfortable?","Contentment, Neutral"
"(sighs) If I said I was, would you judge me?","Sadness, Fear, Confusion"
The doctor will be here in a minute to do your sonogram.,"Neutral, Anticipation, Optimism"
"Okay. (The nurse exits.) Oh man, I swear if they sold these at","Neutral, Anticipation, Frustration"
Hi!,"Happiness, Excitement"
(shocked) Hi!,Surprise
Uh we-we need to talk.,"Neutral, Fear"
"Uh-uh-uh, right now? Because I’ve kinda got an el fresco situationgoing on over here.","Neutral, Confusion, Frustration"
"Please, please I want to apologize for the way I acted earlier today.",Unknown
"Okay Ross that’s fine, but can you please stand near my head?","Confidence, Neutral, Frustration"
What? Oh yeah. (He moves next to her head.) I’m sorry. I mean I-Ithink I went a little crazy. I mean I was thinking about myself when I (Wanders towardsRachel’s feet) really—I should have been thinking about you Rach…,"Confusion, Frustration"
Okay. Head Ross! Head Ross! Head Ross!,"Confidence, Excitement, Anticipation"
"Right! Right! I just—I want you to know that I’m going to bethere through this whole thing, okay? Okay? The doctor’s appointments, the uh, theLamaze classes, uh baby-proofing the apartment—Although we could probably worry aboutthat ‘til after we get married.","Happiness, Love, Excitement"
What married?,"Surprise, Confusion, Frustration"
"Well yeah, I think we should get married.","Happiness, Love, Excitement"
"What, because that’s your answer to everything?","Anger, Confusion, Frustration"
"No, because that’s the right thing to do.","Contentment, Confidence, Optimism"
"Yeah, maybe if you’re in love. But Ross, we are not in love, arewe?","Neutral, Confusion, Frustration"
No but…but still you can’t possibly do this alone.,Neutral
Excuse me?,"Surprise, Confusion, Frustration"
"Come on Rach, you can’t even eat alone in a restaurant.","Sadness, Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
"I’m just saying if you can’t eat by yourself, how do you expectto have a baby by yourself?","Neutral, Confusion, Frustration"
I can too eat by myself!,"Confidence, Frustration"
When have you ever?,"Neutral, Confusion, Frustration"
When certain people leave the table and I am not finished!,"Anger, Disgust, Frustration"
Well certain other people take two hours to eat a bowl of soup!,"Anger, Disgust, Frustration"
"Oh please, you inhale your food!","Disgust, Confusion, Frustration"
I grew up with Monica! If you didn’t eat fast you didn’t eat!!,"Happiness, Confidence, Nostalgia"
(entering) Am I interrupting?,"Neutral, Surprise, Anticipation"
"Oh no Dr. Long, please come in. This is Ross, he is the father.","Confidence, Neutral, Optimism"
"But not the husband, because evidently she can do this alone.",Confidence
Huh. Nice to meet you. I’ll get started on this.,"Contentment, Confidence, Neutral"
"(To Rachel, standing by her feet) I don’t know why you can’tadmit that you need me.","Anger, Frustration, Longing"
I do need you! I need you to stand near my head!,"Confidence, Frustration, Longing"
"Okay, everything looks good. Here it is on the screen. (We see Rossand Rachel looking at the screen.) Here is your uterus. And right here is your baby.","Happiness, Love, Excitement"
Oh my God.,"Fear, Surprise, Excitement"
"Wow. There it is, I see it.","Happiness, Surprise, Excitement"
Congratulations. I’ll give you two a minute.,Neutral
Okay.,"Contentment, Confidence, Neutral"
Thank you.,"Happiness, Contentment"
Pretty amazing huh?,"Excitement, Anticipation, Optimism"
I don’t see it!,"Disgust, Confusion, Frustration"
What? What?!,"Surprise, Confusion, Frustration"
I can’t see it!,"Anger, Confusion, Frustration"
You-you just said that you did!,"Anger, Confusion, Frustration"
"I know, I lied! I didn’t want her to think I was a terrible mother!I can’t even see my own baby!","Sadness, Fear, Frustration"
"Oh sure, come here! (Sits her up) Sure you can! Uh, look come here look,(rolls the machine closer) it’s-it’s-it’s, it’s right there (Points).","Happiness, Confidence, Excitement"
"Oh. Oh, it’s beautiful. I see it now.","Happiness, Surprise, Excitement"
Do you really?,Neutral
"No, I don’t see it!","Disgust, Confusion, Frustration"
"Come on! Come on! Here, okay-okay, you see this? (Points) This tiny thingthat looks like a peanut?","Confidence, Excitement, Anticipation"
Yeah.,Neutral
Sweetie that’s it.,"Contentment, Confidence, Love"
"That’s it? Well I saw that! Ohh-ohh-oh, thank you.","Surprise, Excitement"
You’re welcome.,"Happiness, Contentment, Confidence"
Wow! I can’t believe that’s our baby.,"Happiness, Surprise, Love"
"Yeah, that’s our baby.","Happiness, Love, Excitement"
Hi.,"Contentment, Confidence, Neutral"
Hey!,"Happiness, Surprise, Excitement"
Hey! So how was the doctor?,"Happiness, Contentment, Anticipation"
"Oh, everything went great.","Happiness, Contentment, Confidence"
Good.,Neutral
"Oh hey, show them the picture of your uterus.","Surprise, Disgust, Confusion"
Oh.,"Neutral, Surprise, Confusion"
I don’t see the baby. Where is it?,"Neutral, Confusion, Frustration"
"Oh no, I know I couldn’t see it either at first, but it’sright umm… (Starts to cry) Ross, I lost it again.","Sadness, Confusion, Frustration"
Oh. (He takes the picture and hugs her.,"Happiness, Love, Excitement"
