Dialogue,Emotions
(in a manly voice) I’m gonna go shave. (Gets up.),"Contentment, Confidence, Anticipation"
"(in a manly voice) Yeah well, I’m gonna go spit. (He goes intothe bedroom. On his way out, Joey gives Rachel a wide berth.)","Confidence, Neutral, Frustration"
"Oh, I have to pee. If I don’t come out in five minutes it’sbecause I’ve choked to death on the potpourri stink. (Goes into the bathroom.)",Disgust
"When she comes out, you hold her nose, I’ll blow in her mouth, andthe kid will just (makes a popping sound) right out of her.","Confidence, Excitement, Anticipation"
"She’s over a week late! She gotta have it today, right?","Excitement, Anticipation, Frustration"
I don’t know. I-I think it’s still gonna be a while.,Neutral
"Hmm, care to make it interesting? I’ll bet you that she’llhave it by this time tomorrow.","Confidence, Excitement, Anticipation"
You’re on!,"Confidence, Excitement, Optimism"
"Okay, how much?","Neutral, Confusion, Frustration"
One,"Neutral, Confusion, Frustration"
How about fifty bucks?,"Contentment, Excitement, Optimism"
Fine! I’ll call Zurich and move some money around.,"Confidence, Frustration, Optimism"
"(calling from the bathroom) All right, who’s turn is it to help meget up!","Confusion, Frustration, Optimism"
No one’s here! (Monica looks at her.) Oh damnit!,"Anger, Surprise, Frustration"
This is so exciting! It’s so glamorous! People taking ourpicture. How do I look?,"Happiness, Confidence, Excitement"
A little tall.,Neutral
What?,"Surprise, Confusion, Frustration"
"Do you mind crouching down a little bit, so that I look taller? (Chandlerdoes so) There you go. (And they walk down the red carpet.)","Contentment, Confidence, Excitement"
It’s just so glamorous.,"Happiness, Excitement, Optimism"
"Oh hey Mon? Rach is here! Ohh, you’re still pregnant. Oh, I’msorry. I know how uncomfortable you are. Y’know what? You look great. Yeah, likefifty bucks.","Surprise, Excitement"
"Oh, I have to go pee. Apparently this baby thinks that my bladder is asqueeze toy. (Goes to the bathroom.)","Neutral, Disgust, Frustration"
Damnit! Damnit!! Here’s your fifty bucks! (Pays Phoebe.),"Anger, Disgust, Frustration"
"It’s interesting that you lost. Now, I forget, do you like to lose?","Surprise, Confusion, Frustration"
Now stop it! Double or nothing that she has it by tomorrow!,"Confidence, Excitement, Frustration"
Fine! You’re on!,"Confidence, Excitement, Frustration"
Okay.,"Contentment, Confidence, Neutral"
"Until then, General Grant, why don’t you set up camp (She puts thebill in her bra) right there.","Confidence, Excitement, Anticipation"
(entering) Hey is Rachel here? We have a doctor’s appointment.,"Neutral, Anticipation, Confusion"
She’s in the bathroom.,Neutral
"Rach, we gotta go.",Neutral
In a minute!!!,Frustration
"People ask me why we’re not together, I just don’t know what totell them.","Confusion, Frustration, Longing"
"(entering) All right, all right. Let’s go!","Confidence, Excitement, Optimism"
"Uh, do you wanna go change first? The doctor’s keeping the officeopen late for us, but if you hurry…","Excitement, Anticipation"
"No, I’m fine.","Contentment, Confidence, Neutral"
Really? You don’t think that’s a little inappropriate.(She’s wearing a tank top and has her belly sticking out.),"Surprise, Disgust"
Good God man don’t anger it.,"Anger, Fear, Surprise"
"Ross, it is 100 degrees outside. For the first time in weeks, I amsomewhat comfortable.",Contentment
Fine! Fine! Y’know what? Whatever you want. Okay? You’re themommy.,"Anger, Frustration"
Oh uh-uh pal! Don’t call me mommy! It’s bad enough you callyour own mother that. (He looks at Monica.),"Anger, Disgust, Frustration"
I’m actually with her on this one.,Confidence
(onscreen) I thought I knew who the enemy was,"Confusion, Frustration, Optimism"
"(To Chandler) Okay, this is it. It’s my big fight scene coming up.(He looks over and Chandler and notices that he’s asleep.)","Surprise, Frustration"
Ross.,"Neutral, Confusion, Frustration"
Yeah?,"Confidence, Neutral, Anticipation"
Can I ask you something?,"Excitement, Anticipation, Optimism"
Uh-huh.,"Contentment, Confidence, Neutral"
When Carol was pregnant with Ben…,"Happiness, Love, Excitement"
Mmm?,"Neutral, Confusion, Frustration"
…were you this irritating?,"Confusion, Frustration"
Wow!,"Happiness, Surprise, Excitement"
Excuse me?!,"Anger, Surprise, Frustration"
"Oh nothing. Nothing! Just uh, you’ve been a little short with melately. I’m not trying to irritate you.","Confusion, Frustration"
Well then you just must have a natural talent for it.,"Confidence, Love, Excitement"
"Y’know what? The doctor will be in soon, why don’t we not speakuntil then.","Neutral, Anticipation, Frustration"
"(silently) Okay. (Pause) Seriously, breathe louder Ross! That’sgreat!","Neutral, Frustration"
Y’know we should probably ask the doctor if she even knows how todeliver a baby that’s half human and half pure evil!,"Fear, Surprise, Frustration"
"Hi Dr. Long, how are you?","Happiness, Confidence, Neutral"
"(to Rachel) Oh, you’re nice to her.","Contentment, Neutral, Love"
She has the drugs!,"Fear, Surprise, Excitement"
We’ll do a quick check.,"Confidence, Neutral, Anticipation"
Okay. (Rachel lies back.),"Contentment, Neutral"
"So, eight days late huh?","Neutral, Surprise, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
You must be a little uncomfortable.,Unknown
"Eh, just a tad.","Contentment, Confidence, Neutral"
"You’re about 80 percent effaced, so you’re on your way. Itstill could last a little while longer. If you’re anxious there are a few ways tohelp things along.","Neutral, Anticipation, Optimism"
Do them!!,"Confidence, Excitement, Optimism"
"Actually, they’re things you can do. Just some home remedies, butin my experience I’ve found that some of them are quite effective.","Contentment, Confidence, Optimism"
"Well, we are ready to try anything.","Confidence, Excitement, Optimism"
"Okay, there’s an herbal tea you can drink.","Contentment, Confidence, Neutral"
Okay.,Neutral
"You can take some caster oil, there’s eating spicy foods…","Neutral, Confusion, Frustration"
Great! We will do all of those.,"Happiness, Confidence, Excitement"
"…taking a long walk, and then there’s the one that’sproved most effective: sex.","Love, Excitement, Optimism"
You’ve got to be kidding me!,"Anger, Surprise, Frustration"
Good job Joe! Well done! Top notch!,"Happiness, Contentment, Confidence"
You liked it? You really liked it?,"Happiness, Surprise, Excitement"
"Oh-ho-ho, yeah!","Happiness, Confidence, Excitement"
Which part exactly?,"Confusion, Frustration"
The whole thing! Can we go?,"Excitement, Anticipation, Optimism"
"Oh no-no-no, give me some specifics.","Confidence, Anticipation, Frustration"
"I love the specifics, the specifics were the best part!","Happiness, Love, Excitement"
"Hey, what about the scene with the kangaroo? Did-did you like that part?","Excitement, Anticipation"
I was surprised to see a kangaroo in a World War I epic.,"Surprise, Excitement, Confusion"
You fell asleep!! There was no kangaroo! They didn’t take any of mysuggestions! That’s for coming buddy. I’ll see you later. (Starts to walk out.),"Anger, Disgust, Frustration"
"Don’t go! I’m sorry. I’m so sorry! (Sees another guywho is still asleep.) Look! This guy fell asleep! He fell asleep too! Be mad at him!(Looks at him more closely.) Or, call an ambulance.","Sadness, Anger, Fear"
Hey!,"Happiness, Excitement, Anticipation"
Hey.,"Contentment, Neutral, Confusion"
Hi!,"Happiness, Excitement, Anticipation"
What did the doctor say? Any news on when the baby will come?,"Excitement, Anticipation"
No. But she did give us some ideas on how to induce labor.,"Contentment, Confidence, Excitement"
"Yeah, we tried them all. We went for a walk, uh we tried a special tea,caster oil, spicy food nothing has worked.","Neutral, Confusion, Frustration"
"Well, there is one thing that we haven’t tried, but someone thinksthat, (mimicking Ross) That will open up a can of worms.""""","Confusion, Frustration, Optimism"
"Well what is it? What is it? If it’s gonna help bring the babyhere, like today. I mean, I think you should do it.","Anticipation, Frustration"
It’s sex.,"Happiness, Excitement, Confusion"
Do it!,"Confidence, Excitement, Anticipation"
Monica!,"Happiness, Surprise, Excitement"
"I’m just saying it’s been a really long time for you. I mean,women have needs. Do it, get yours!","Frustration, Longing, Optimism"
"Oh I-I don’t know about that. No, I think that if the two of youhad sex the-the-the repercussions would be catastrophic.","Fear, Confusion, Frustration"
"All right, let’s be practical, if Ross isn’t willing to do it,he’s not the only guy in the world you can have sex with. You can borrowChandler—Chandler is good!","Confidence, Excitement, Frustration"
"Monica, what is the matter with you?","Neutral, Sadness, Frustration"
Nothing. I just want the baby to be born today.,"Excitement, Anticipation, Longing"
Why? Why today?,"Surprise, Confusion, Frustration"
Okay fine! I keep betting Phoebe that you’re gonna have the babyand I don’t want to lose again!,"Anger, Frustration, Optimism"
"What?! While she’s been going through this hell, you’ve beenmaking money?! You’re betting on your friend staying in this misery?! (Phoebe lowersher head and shakes it yes.)","Sadness, Anger, Surprise"
I’ll take that bet.,"Confidence, Excitement, Optimism"
What?!,"Surprise, Confusion, Frustration"
"Well, I’m miserable here! I might as well make some money out it!","Sadness, Frustration, Optimism"
Can I get some of that action?,"Confidence, Excitement, Anticipation"
Wait a minute! Now I’m betting against all three of you?,"Surprise, Confusion, Frustration"
"Oh honey, don’t worry. I really do feel like tomorrow’s theday.","Confidence, Excitement, Optimism"
"Oh, okay!","Happiness, Contentment, Excitement"
Hey! Sleeping beauty!,"Happiness, Surprise"
Where have you been?! I tried to call you! I want to talk to you! Istill feel so bad!,"Anger, Frustration, Longing"
"(in a baby voice) Oh no, were you upset? Did you lose sleep?",Unknown
I’m so sorry.,Sadness
"Uh-huh look, the only reason I can over here was to settle things betweenus! Okay? You’ve done a lot for me and my career, I wanted to pay you back so I tookyou to the premiere but you missed it! Okay, so how much do I owe you?",Frustration
What?!,"Surprise, Confusion, Frustration"
"Give me a number, I don’t want to owe you anything!","Confidence, Anger, Frustration"
"You don’t owe me anything, I don’t want you money…","Contentment, Neutral, Love"
"Ah-ah-ah! We’re doing this! Okay, now you got me my first set of headshots. Right, how much were those?","Confidence, Excitement, Frustration"
"I don’t know, five hundred dollars?",Neutral
"Okay, five hundred dollars. What else?","Confidence, Excitement, Anticipation"
"Well then there was the second set, the infamous booger head shots.","Neutral, Disgust, Nostalgia"
"Okay, so that’s another five hundred. Five hundred and five hundred,that’s… (Pauses to figure it out.)","Confusion, Frustration, Optimism"
Do you want a calculator?,Neutral
Please!,"Happiness, Confidence, Excitement"
Here! (Hands him one. Joey adds it up and discovers that he wasright.),"Confidence, Surprise, Excitement"
"All right, what else?","Confidence, Neutral, Frustration"
"Well uh, there was acting classes, stage combat classes, tapclasses…","Contentment, Excitement, Optimism"
Which we’re still keeping under our hats!,"Confidence, Excitement, Anticipation"
Uh then there was that dialect coach who helped you with that playwhere you needed a southern accent. Which after twenty hours of lessons still came outJamaican.,"Surprise, Confusion, Frustration"
"What the hell are you talking about, (in a Jamaican accent) Thesouth will rise again man.""""","Confusion, Frustration"
"Yes, money well spent!","Happiness, Contentment, Optimism"
"Yeah. Okay, what else? Rent!","Confidence, Excitement, Anticipation"
"Okay, two, three years of rent, utilities, food…","Contentment, Neutral, Frustration"
"Okay. Okay, so I’m writing you a check for…So you fell asleepduring my movie. Big deal right? How do you clear this thing?","Anger, Confusion, Frustration"
"Come on, finish your enchilada.","Happiness, Contentment, Love"
Ross I—We tried all the spicy food. It’s not working.,"Neutral, Frustration"
"Okay here, have one of these peppers. Oh ha… Oh God! So…so hot!(Rubs his eyes.) Oh my—(Laughs.) By the way, you don’t want to touch the pepperand then touch your eye.","Fear, Surprise, Disgust"
"I am feeling nothing. Speaking of hot, watching you do that really makesme want to have sex with you.","Neutral, Disgust, Longing"
Stop it.,"Confidence, Anger, Frustration"
"Oh come on Ross, why are we wasting our time with this other stuff?! Weknow what’s gonna work! It’s doctor recommended!","Confidence, Frustration, Optimism"
"I’m sorry, but we have to have some boundaries! My God, I’mdying.","Sadness, Fear, Frustration"
"Oh come on Ross, we’ve done it before we’ll do it again,it’ll be a nice way to bookend the pregnancy.","Confidence, Excitement, Optimism"
"This is insane, I’m not gonna make love to you just so thatyou’ll go into labor.","Anger, Confusion, Frustration"
Make love? What are you a girl?,"Disgust, Confusion, Frustration"
Always a great way to get in a man’s pants.,"Confidence, Disgust, Excitement"
"But you will, you will be performing a service. Okay? Just-just think ofme as a ketchup bottle, y’know you sometimes you have to bang on the end of it justto get something to come out.","Confidence, Neutral, Frustration"
I love when you talk dirty to me.,"Confidence, Love, Excitement"
"Oh, I know it. You’re right. That’s not sexy. Oh…Oh!(Drops a fork on the floor.) Whoops! Oh, I seem to have dropped my fork. Let me just bedover and get it. (Tries too, but can’t quite seem to make it.) Oh God!","Surprise, Confusion, Frustration"
"Okay enough! This is, this is not going to happen.","Anger, Disgust, Frustration"
"Come on Ross! I’m miserable here! Come on! You started this, nowyou finish it! Come on wuss, make love to me.","Sadness, Anger, Frustration"
Y’know what?,"Confidence, Excitement, Optimism"
What?!,"Surprise, Confusion, Frustration"
Forget it.,"Neutral, Disgust, Frustration"
"Oh wow! What now Ross you’re not gonna talk? How on earth will youever annoy me? Oh wait a minute, I know. (Mimics his breathing.) I mean you’d thinkthe damn jalepeno would’ve cleared up your sinuses, but no!! That’s notenough… (Ross jumps over and kisses her.) What are you doing?!","Anger, Surprise, Frustration"
I’m getting that baby out of you!,"Confidence, Anger, Fear"
(breaking the kiss) Oh God!,"Surprise, Love, Excitement"
"Oh, I know.","Contentment, Confidence, Neutral"
Oh no. No-no! I think my water just broke.,"Fear, Surprise, Excitement"
"I am good. Okay! Okay! Uh, I got the pillow! I got the bag! You got thekeys?","Happiness, Contentment, Confidence"
Okay! I got the keys! Okay! Okay!,"Happiness, Confidence, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
Yeah.,Neutral
We’re having a baby.,"Happiness, Love, Excitement"
"I didn’t uh, really have time to read this part of the books, butdo you think we have time to…","Neutral, Confusion, Frustration"
Not so much.,"Neutral, Confusion, Frustration"
Okay.,Neutral
Two hundred.,"Confidence, Neutral, Frustration"
Thank you!,Happiness
"That’s it. I’m done. I don’t care when the baby comes, nomore betting.","Disgust, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Hello? (Listens) Uh-huh. (Listens) Uh-huh. (Listens) Okay. (Hangs up.) Iguess we can bet one more time.,"Neutral, Confusion, Frustration"
Is Rachel having the baby?,"Excitement, Anticipation"
How did you know that?! (Runs to yell at Joey’s apartment.) Joey!Chandler!! It’s time!,"Anger, Surprise, Excitement"
They’re at the coffeehouse.,"Happiness, Contentment, Anticipation"
"You know everything!! Oh wait, double or nothing. I bet you the baby isover seven pounds. (Phoebe isn’t interested.) I bet you it has hair. (She’sstill not interested.) I bet you it’s a girl.","Confidence, Frustration"
We know it’s a girl! (Exits.),"Happiness, Excitement, Anticipation"
(following her) I’ll give you really good odds.,"Confidence, Excitement, Optimism"
