Dialogue,Emotions
"Oh, I’m sorry. I didn’t hear you over all the winning.","Happiness, Confidence"
Chandler! Phoebe’s hogging the game!,"Anger, Disgust, Frustration"
Who cares? It’s a stupid game.,"Neutral, Disgust, Frustration"
You only think it’s stupid because you suck at it.,"Anger, Frustration"
I don’t suck. It’s sucks. You suck.,"Anger, Disgust, Frustration"
"Wait okay, if this game is gonna cause problems between the two of you,then maybe I should just keep it.","Neutral, Confusion, Frustration"
"No! No-no! I love it! It is a great present! In fact, why don’t yougo home and wait for the thank you card?","Happiness, Love, Excitement"
Why do you want to play this game so bad?,"Excitement, Frustration"
Yeah! It’s not like it spits out a,"Happiness, Confidence, Excitement"
"Okay. Phoebe that’s it. Come on, get out—out of the chair. Getout! (She goes to move Phoebe, but Phoebe goes limp and Monica can’t move her.) Ohcome…Phoebe!","Neutral, Confusion, Frustration"
Joey? Could you get that? (There is no answer and she goes and opens thedoor to Joey.) What are you doing here? I thought you were in your room?,"Surprise, Confusion, Frustration"
"No, I’m picking you up for our date. These are for you. (Hands hersome flowers.)","Happiness, Love, Excitement"
"Ohh, Lilies. Joey, they’re my favorite. Thank you.","Happiness, Contentment, Love"
"And, a brownie! (Hands her a bag with the brownie in it.) Well, half abrownie. Actually, it’s just bag. It’s been a long walk from the flower shop andI was startin’ to feel faint so…","Happiness, Contentment, Excitement"
"Oh man! This is so great! I actually feel like I’m going on a realdate! Although, I have a hint of morning sickness, and I’m wearing underwear thatgoes up to about…(She snaps the waistband on her underwear that is just slightlybelow her breasts)…there.","Happiness, Confidence, Excitement"
"Hey come on now, this is a real date. Uh, so…nice place you got here.Foosball, huh? Pizza box. Oh, a subscription to","Happiness, Excitement, Anticipation"
"Yeah, actually that’s my roommate’s.","Contentment, Confidence, Neutral"
I would like to meet him. He sounds like a stand up guy.,"Confidence, Excitement, Optimism"
"Ah yes, but he’s very protective of me so you’d better watchyourself.",Confidence
"Ah… Hey, so this roommate of yours…is he good looking?",Excitement
Hm-mmm.,"Contentment, Confidence, Neutral"
"Oh yeah, it must be tough to keep your hands of him, huh?","Confidence, Disgust, Frustration"
"(laughs) Yeah, but I’m pretty sure he’s gay.","Happiness, Confidence, Neutral"
"No-no-no-no, he’s not! No! Why are you trying to ruin the game? Comeon!","Anger, Confusion, Frustration"
"…which brings us back, of course, to Greely’s theory of dominance.(The bell rings.) Okay, that-that’s all for today. Oh, uh does anyone know where theFreeman building is?","Contentment, Neutral, Confusion"
"Yeah, it’s the new building on Avenue A.","Confidence, Neutral, Excitement"
"What?! That-that’s all the way cross town, I’m supposed to teacha graduate seminar there in ten minutes.","Fear, Surprise, Frustration"
"Ooh, dude. That’s not gonna happen.","Neutral, Frustration"
Move it! Move it! Move it!! Hey!!! I’m the teacher!!,"Confidence, Anger, Frustration"
"Hello. (He throws his jacket towards the coat rack and misses.) I’msorry I’m a little late. Ah—(Checks his watch)—Whoa! A lot late. Let mestart by uh, by introducing myself, I am Professor Geller. (The bell rings.) So to sum up,I’m Professor Geller. Good job today.","Confusion, Frustration, Optimism"
"Now the filet mignon, what comes with that?","Neutral, Confusion, Frustration"
There’s a side of steamed vegetables.,"Contentment, Neutral, Optimism"
"Emmm. Now, instead of the vegetables, is there anyway I can substitutethe three-pound lobster?","Neutral, Confusion, Frustration"
"Y’know what? Bring her both, and I’ll have the same. (Thewaitress leaves.)","Happiness, Contentment, Confidence"
"Wow! This is shaping up to be a pretty good date—Oh, I almostforgot. I didn’t pay you the rent check.","Happiness, Excitement"
"Oh whoa-whoa-whoa, no roommate stuff. Okay? We’re on a date.","Confidence, Excitement, Frustration"
Okay. Wow! So I get to see what Joey Tribbiani is like on a date. So doyou have any moves?,"Surprise, Excitement, Anticipation"
"No! No. Umm, just myself and if they don’t like me for—(Laughs.)I’m sorry I couldn’t even get through that.",Unknown
I knew it! I knew it. Come on tell me your moves.,"Confidence, Excitement, Anticipation"
"Oh alright. Umm, well, okay, I usually start by having a bottle of winesent to my table from a fan.","Happiness, Excitement, Anticipation"
Oh my God. And that works?!,"Surprise, Excitement, Confusion"
"Well it does when you combine it with, This is so embarrassing","Confusion, Frustration"
"Oh, you poor little famous man.",Unknown
"Oh okay, how about this one. I was gonna wait until the end of the nightto kiss you, but you’re so beautiful…I don’t think I can.","Love, Excitement, Anticipation"
"(looks interested) Oh my God! Wow! That was fantastic, I almost leanedin. I really almost did!","Surprise, Excitement"
"Alright, so…so tell me one of your moves.","Confidence, Excitement, Anticipation"
Alright. So where’d you grow up?,Unknown
"That’s your move? Boy Rach, you’re lucky you’re hot.",Confidence
"Come on, just answer the question!","Anger, Confusion, Frustration"
(exasperated) Queens.,"Disgust, Frustration"
And so were-were you close to your parents?,"Neutral, Nostalgia, Longing"
"Yeah, with my mom. Yeah, not so much with my dad.","Neutral, Sadness, Confusion"
Why not?,"Confidence, Excitement, Optimism"
"I don’t know. I guess there’s just always been this distancey’know—I mean we both try to pretend it’s not there, but it is.","Sadness, Confusion, Frustration"
(sympathetic) Oh. (Starts rubbing his wrist with her fingers.) It’sgotta be rough.,Sadness
"Yeah, it is. It’s really tough. Y’know sometimes Ithink—Wow!! Nice move!","Surprise, Excitement, Frustration"
Huh?,"Surprise, Confusion, Frustration"
Where’d you grow up,Nostalgia
"Thank you! And now if you’ll excuse me, I have to go to the restroom.","Confidence, Neutral"
Yeah.,"Contentment, Confidence, Neutral"
And now you’re watching me walk away.,"Sadness, Anger, Longing"
Yes I am! Again so simple!,"Confidence, Excitement, Optimism"
Hey.,"Neutral, Anticipation, Confusion"
You are not going to believe what I did today!,"Surprise, Excitement, Anticipation"
Well it clearly wasn’t showering or shaving.,"Neutral, Confusion, Frustration"
I got good. I played this game all day and now I rule at it! Theyshould change the name of it to Ms. Chandler. (Pause) Although I-I hope they don’t.,"Confidence, Excitement, Frustration"
"Wait a minute, you stayed home all day and played","Sadness, Disgust, Frustration"
"Uh-huh, and I got all the top ten scores, I erased Phoebe off theboard! High five! (Holds up his hand to give Monica a high five, only he can’tstraighten his fingers.)","Happiness, Excitement, Frustration"
What is the matter with your hand?,Neutral
"Well I’ve been playing it for like eight hours, it’ll loosenup. Come on, check out the scores. Oh, and also look at the initials, they’re dirtywords.","Contentment, Excitement, Frustration"
"Chandler, why would you do that?","Disgust, Confusion, Frustration"
Because it’s awesome.,"Happiness, Excitement, Optimism"
You think this is clever?,"Disgust, Confusion, Frustration"
"Well y’know, they only give you three letters, so after A-S-S itis a bit of a challenge.","Confusion, Frustration"
"Hey wait a minute, this one isn’t dirty.","Confidence, Neutral, Surprise"
It is when you put it together with that one.,"Confidence, Excitement, Anticipation"
"Ah, well if you don’t clear this off, you won’t be getting oneof those from me. But Ben’s coming over here tomorrow to play this game, thiscan’t be there.","Anticipation, Confusion, Frustration"
"Come on, he won’t even know what they mean.","Confidence, Neutral, Optimism"
Chandler! He’s seven; he’s not stupid.,"Confidence, Frustration"
Have you talked to him lately?,Neutral
"All right, look I’m just gonna unplug it.","Confidence, Neutral, Frustration"
"No-no-no, if you unplug it, I’ll have nothing to show for my day!It would be like I was at work. (She unplugs it.) No! (And plugs it back in.) Hey look atthat! Look at that, it’s still there! This thing must have some kind of primitive ROM(Read Only Memory, it’s a memory chip.) Chip in it or something!","Surprise, Excitement, Frustration"
Honey you-you got to beat your scores!,"Confidence, Frustration, Optimism"
With the claw?!,"Surprise, Excitement, Confusion"
"All right fine. Fine, I’ll do it. I’ve just got to get thisoff the screen. Carol and Susan are still upset that you taught him pull my finger.","Neutral, Disgust, Frustration"
(smiles) Pull my finger—(Looks at his hand)—My hand ismessed up.,"Happiness, Surprise, Confusion"
I am not gonna answer that!,"Neutral, Frustration"
"Oh come on! Just pick one! Between Monica, Phoebe, Chandler, and Ross ifyou had to, if you had to, who would you punch?","Anger, Confusion, Frustration"
"No one! They are my friends, I wouldn’t punch any of them.","Happiness, Contentment, Confidence"
Chandler?,"Neutral, Surprise, Confusion"
"Yeah, but I don’t know why. Look at me, I’m having such awonderful time!","Happiness, Contentment, Excitement"
"Me too! Hey Rach, can I just say I think this is the best date I ever had!","Happiness, Love, Excitement"
I know!,"Happiness, Confidence, Excitement"
I never laughed so hard—Did you see the wine come out of my nose?,"Happiness, Surprise, Excitement"
"Joey, I think everyone saw the wine come out of your nose.","Happiness, Surprise"
"I gotta say, I never knew I could enjoy the non-sex part of the date somuch.","Happiness, Contentment, Excitement"
Well that is because you have never been on a date with me before.,"Confidence, Excitement, Anticipation"
Huh. Huh.,"Neutral, Confusion, Frustration"
"All right, now don’t judge me. I normally wait until my dateleaves, but you live here. I’m ripping into this swan.","Confidence, Disgust, Excitement"
"Ah! Okay, well then you don’t judge me. I’m gonna suck on thecellophane from the brownie I had before. (They both do as they planned.)","Contentment, Neutral, Excitement"
"So tell me, what are Joey Tribbiani’s end of the night moves?","Happiness, Excitement, Anticipation"
"Ah, well, if I want the girl to kiss me, first thing I do is make my lipslook irresistible.","Confidence, Excitement, Optimism"
How do you do that?,Confusion
"Now you can’t tell anyone, but uh…I put on shiny lip balm.","Happiness, Excitement, Anticipation"
Oh my God!,"Fear, Surprise, Excitement"
"Yeah, like a moth to a flame, I’m telling ya. Okay all right, so nowyou go.","Happiness, Confidence, Excitement"
"No, I don’t want to tell you.","Neutral, Confusion, Frustration"
Why not?,"Confidence, Excitement, Optimism"
Because it’s embarrassing.,"Confusion, Frustration"
"More embarrassing than shiny raspberry lip balm?! (Rachel just looks athim.) I didn’t say raspberry before did I? All right just-just tell me Rach, justtell me!","Confusion, Frustration"
"(laughs) Okay. All right, stand up. (They do so.) Well, when we’reat the door, I lightly press my lips against his, and then move into his body just for asecond, and then I make this sound, Hmmm."" Okay","Happiness, Excitement, Anticipation"
"(stunned and turned on) Yeah. Why—Yeah, that would work for ya…","Surprise, Excitement, Confusion"
"All right, I gotta go to bed. Honey, I had such a wonderful time.","Happiness, Contentment, Love"
Oh. (She kisses him.) Yeah. (She goes into her room.) Me to. (He thenstarts to freak out.),"Fear, Love, Excitement"
"…you were 50 minutes late to the class, what did you crawl there?!","Anger, Surprise, Frustration"
"No, I ran. It was really far, and when did people stop understanding thephrase, Get the hell out of my way!""""","Fear, Confusion, Frustration"
"Well, why didn’t you just take a cab?","Disgust, Confusion, Frustration"
"Ugh, between the traffic that time of day and all the one-way streetsit’ll take me twice as long. Besides, I teach the class three times a week, who am I?Rockefeller?","Confusion, Frustration"
Well you’re not gonna be able to keep doing this.,"Confidence, Neutral, Frustration"
"Well I have to. Okay? If I don’t, they’ll take the class awayfrom me. And…I already put it in my family newsletter.","Fear, Confusion, Frustration"
You what?,"Surprise, Confusion, Frustration"
"You’ve seen it, the Geller Yeller.","Excitement, Anticipation, Optimism"
Right. Wow!,"Surprise, Excitement, Optimism"
"Besides, I-I think I figured out a much faster route, I’m sure I canmake it this time. I just…I just can’t be afraid to get a little bit…hit bycars. (He goes to the bathroom as Joey enters.)","Confidence, Fear, Frustration"
Hey!,"Happiness, Surprise, Excitement"
"Hi! Hey, remember how last night we were talking about that movie","Excitement, Anticipation, Nostalgia"
"Oh yeah, I still can’t believe you haven’t seen","Surprise, Excitement, Anticipation"
Relax! It’s not like it’s,"Confidence, Neutral, Frustration"
Have you ever tried to sit through,"Neutral, Confusion, Frustration"
"Yeah I know it’s really boring, but it’s like a big deal.Anyway, I was thinking about renting",Anticipation
"Oh yeah? All right, let’s do it tonight.","Confidence, Excitement, Anticipation"
Well don’t you have that big date tonight?,"Excitement, Anticipation, Optimism"
Oh right!,"Happiness, Surprise, Excitement"
"Hey Joey, can I ask you something?","Confidence, Neutral, Anticipation"
Yeah.,Neutral
"After our date last night, did you feel a little weird?","Anticipation, Nostalgia, Confusion"
"Oh my God! You did too? It totally freaked me out, what was that?!","Fear, Surprise, Confusion"
I don’t know! (Pause) I’m-I’m kinda thinking it-it wasthe lobster…,"Disgust, Confusion, Frustration"
"Oh yeah-yeah, the lobster.","Happiness, Excitement, Anticipation"
"Yeah, I mean I was up sick all night.","Neutral, Sadness, Frustration"
"Yeah me too, all night.","Happiness, Excitement, Optimism"
Really?! How come we didn’t cross paths?,"Surprise, Confusion"
"Yeah well that’s because uh…I stayed in my room. Yeah, youdon’t want to look in my hamper.","Neutral, Confusion, Frustration"
"Okay, I got that. I’ll escape over there. I’ll come back overhere. All right, come on","Confidence, Excitement, Anticipation"
"(entering) Hey, you guys. Listen, I’m sorry that I was hogging thegame before—(Sees the top ten list)—Oh my God! Your friends have someunfortunate initials!","Surprise, Confusion"
They’re all Chandler.,"Contentment, Surprise, Excitement"
Chandler sucks! He couldn’t have gotten this good!,"Anger, Surprise, Frustration"
I did. (Looks at his still deformed hand) But it came at a price.,"Sadness, Disgust, Confusion"
But Ben is coming over tonight and he can’t see this.,Unknown
"Oh come on, by age seven kids have already seen orgies. (They bothlook at him.) Was it just me?!","Surprise, Disgust, Confusion"
"Yeah!!!! Yes, I made it! I’m on time! (Grabs a bottle of water from astudent, takes a drink, and splashes some on his face like the marathon runners do.) Okay,why don’t we all uh, (Exhales loudly) open our books to page 23. Where… (Exhalesagain) Where you will see…a uh…a bunch of uh…red spots. Okay, (Closes hisbook.) umm, why don’t, why don’t you all start to read, while I—(Passes outand collapses.)","Surprise, Excitement, Frustration"
Hey. Are you all right? You seem a little distracted.,Neutral
"No-no! I’m fine. It’s just… Hey, can I ask you something?Have you ever looked at someone that you’ve known for a while and thensuddenly…suddenly see them a different way?","Surprise, Confusion, Longing"
You mean like from behind?,"Surprise, Disgust, Confusion"
"Yeah. Yeah, that…that’s exactly it. You’re right. Yeah.",Confidence
"Ew, y’know what? One time I saw this guy from behind and heseemed like a totally normal guy and then he turned around and it was Stephan Baldwin!","Surprise, Disgust, Nostalgia"
"(deadpan) Ooh! Yeah. So yeah, so you know exactly what I’m talkingabout.","Neutral, Confusion, Frustration"
Totally! Wow! (Pause) Would you excuse me for a sec?,"Confidence, Surprise, Excitement"
"Oh yeah, sure. (She gets up, walks towards the bathroom, and Joey watchesher go.) Ehhh.","Neutral, Confusion, Frustration"
"Oh my God Phoebe, you’re on fire!","Happiness, Surprise, Excitement"
I know!,"Confidence, Excitement, Optimism"
One more score to go! You can do it! (Touches her shoulder.),"Confidence, Excitement, Optimism"
Don’t touch me!!,"Anger, Fear, Frustration"
Don’t touch her!!,"Anger, Fear"
All right! Go left! Go left! Go right!! Go right!!,"Confidence, Excitement, Optimism"
I can’t!! I can’t!! (She dies.) Noooooooo!!!!!!! You son of abitch!!!!!,"Sadness, Anger, Fear"
Phoebe!!,"Happiness, Love, Excitement"
Oh hi Ben—No!! Don’t look at the machine! (Covers the screen.),"Fear, Surprise, Frustration"
Oh God! Thank God you’re home! I’m watching,Excitement
(incredulous) Alone?!,Surprise
Yes! But what is wrong with this dog?!,"Surprise, Confusion, Frustration"
"Hey, did you get to the part where they’re trapped in the car andCujo’s throwin’ himself at the windshield?","Fear, Surprise, Excitement"
"No! No! Seriously, what’s wrong with the dog?! Wait a minute, whatare you doing home so early? What happened to your date?","Surprise, Confusion, Frustration"
"Oh uh, it didn’t work out.","Sadness, Frustration"
Oh. Do you want to watch the rest of the movie with me?,"Happiness, Excitement, Anticipation"
"Oh uh, okay. Yeah.","Neutral, Confusion, Frustration"
"Y’know, I never thought I’d say this about a movie, but Ireally hope this dog dies. (Joey brings over a stool at sits on it next to Rachelwho’s in the big chair.) What are you doing over there? Come sit here, you protectme.","Neutral, Fear, Disgust"
"Oh sure, yeah, why not? (Sits on the arm of the chair.)","Happiness, Contentment, Confidence"
"Okay. (Pushes play.) Okay, that’s him! That’s him! That’sCujo! That’s Cujo!","Fear, Surprise, Excitement"
"All right, I know! I know. Yeah, it’ll be okay.","Contentment, Confidence, Optimism"
"Oh my God….What’s he gonna do now? I can’t watch! (DragsJoey closer to her and cowers into his chest.) Oh. Seriously, how can you watch this?Aren’t you scared?","Fear, Disgust"
Terrified. (But for a totally different reason.),"Fear, Surprise, Confusion"
"So is everybody here? I got here a little early myself. Let us begin. Now,the hydrosaurids have been unearthed in two main locations. (He moves to the map and wesee why he made it to class on time, he’s wearing in-line skates and hasn’ttaken them off.) Here. (Points to the map, somewhere in the Middle East, then spins on theskates and points to the map.) Here. (China.) Now as for the hydrosaurs…","Confidence, Excitement, Anticipation"
