Dialogue,Emotions
"Why don't you go see Frankie? My family's been goin' to him forever. Hedid my first suit when I was 15. No wait, 16. No, 'scuse me, 15. (still confused) Allright, when was 1990?","Nostalgia, Confusion, Frustration"
Okay.  You have to stop the Q-tip when there's resistance!,"Confidence, Frustration, Optimism"
"(on phone) Ok, ok, sweetheart, I'll see you later. Ok, bye. What? (Sitsdown next to Rachel) Oh, that is so sweet. No, no, ok, you hang up. Ok, ok, one, two,three. (Doesn't hang up and motions for Rachel to be quiet) Well you didn't hang upeither.","Happiness, Love, Excitement"
She didn't hang up either!,"Surprise, Excitement, Optimism"
"Ok, no, no, you hang up. You, you, y...","Confusion, Frustration"
"(taking the phone and hanging it up) Sorry, I thought you were talkingto me.","Confusion, Frustration"
Rachel! I'll just call her back.,"Contentment, Confidence, Optimism"
Okay!,"Happiness, Confidence, Excitement"
"(calls Julie back) Hi?  Sorry, we got disconnected... (Walks away.)","Neutral, Confusion, Frustration"
"(to Monica) Ok, ok, ok. How did this happen to me? How did this happento me? A week ago, two weeks ago, I was fine. Ross was just Ross, just this guy. Now he'sRrrooossss, oh, this really great guy that I can't have.","Sadness, Frustration, Longing"
"Sweetie, I wanted you to have him too.","Happiness, Contentment, Love"
"I know you did. I'm just gonna deal with it, I'm just gonna deal withit. (Ross comes by, smoching with Julie on the phone.) I gotta get out of here. (Exits)","Sadness, Anger, Frustration"
"Ok, I don't care what you guys say, something's bothering her.","Sadness, Frustration"
"(to Chandler) You know, I think I was sixteen.","Confidence, Neutral, Nostalgia"
"(to Phoebe) Please, just a little bit off the back.","Happiness, Contentment, Confidence"
"I'm still on no.""""","Neutral, Confusion, Frustration"
"(poking her head in from her bedroom) Uh, morning. Do you guys think youcould close your eyes for just a sec?","Neutral, Surprise, Confusion"
"No-no-no-no-no, (grabs his pants) I'm not fallin' for that again.","Anger, Disgust, Frustration"
What's goin' on?,"Happiness, Excitement, Anticipation"
"Well, I sorta did a stupid thing last night.",Neutral
What stupid thing did you do?,"Neutral, Confusion, Frustration"
(entering from Rachel's room) Bon giorno tutti!,"Happiness, Confidence, Excitement"
Ewww! (Gets up and walks away.),Disgust
"Ok, Paulo, why don't you just go get dressed, and then you be on yourway, ok, bye-bye. (Paulo goes into his room.)","Contentment, Neutral, Anticipation"
"Rachel, how did this happen?","Sadness, Confusion, Frustration"
"I don't know, I just kinda ran into him last night.","Neutral, Surprise, Confusion"
Where?,"Neutral, Anticipation, Confusion"
At his apartment. Is this juice?,"Neutral, Confusion, Frustration"
"Whoa, whoa. And the fact that you dumped him because he hit on Phoebe?","Anger, Surprise, Frustration"
"Oh God, I know I'm a pathetic loser.","Sadness, Disgust, Frustration"
"Honey, you're not pathetic, you're sad.","Sadness, Disgust, Frustration"
People do stupid things when they're upset.,"Sadness, Anger, Frustration"
"My god, if I had a nickel for every guy I wish I hadn't...(Everyonelooks at her), but this is about your horrible mistake.","Neutral, Confusion, Frustration"
Hi!,"Happiness, Excitement, Optimism"
"Hi. Sorry we're late but we were—well, there was touching.",Unknown
"(entering) Hey, hey Ross.","Happiness, Excitement, Anticipation"
"Hey, Paulo. What are you doing here?",Neutral
I do Raquel.,"Happiness, Contentment, Confidence"
"(to Rachel) So, uh, he's back.","Neutral, Surprise, Nostalgia"
"Yeah, he's back. Is that a problem?","Confidence, Neutral, Surprise"
"No, not a problem.","Contentment, Confidence, Neutral"
Good! I'm glad it's not a problem.,"Happiness, Contentment, Confidence"
"(to Paulo) Ok, you're gonna have to not touch my ass.",Unknown
"Well, in spite of the yummy bagels and palpable tension, I've gotpants that need to be altered.","Contentment, Neutral, Frustration"
"Hey, Chandler, when you see Frankie, tell him Joey Tribbiani says hello.He'll know what it means.","Confidence, Excitement, Anticipation"
Are you sure he's gonna be able to crack that code?,"Confidence, Excitement, Anticipation"
"(to Phoebe) You know it's funny, the last time Paulo was here, my hairwas so much shorter and cuter.","Confidence, Nostalgia, Frustration"
"All right. Ok, but, but!  You have to promise that you will not beall like control-y and bossy and Monica about it.","Confusion, Frustration, Optimism"
I promise.,Confidence
"All right. (Talking to Monica's hair.) Now some of you are gonna getcut, and some of you aren't. But I promise none of you are gonna feel a thing.","Contentment, Confidence, Excitement"
"All right, that's it, I quit.","Sadness, Frustration"
What? I didn't say anything.,"Neutral, Confusion, Frustration"
"Yeah, but this (makes Monica's face) isn't the face of a person whotrusts a person. Ok, this (makes Monica's face) is the face of a person who, you know,doesn't trust a person.","Neutral, Confusion, Frustration"
"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what wehad discussed.","Sadness, Frustration"
Would you relax? I know what I am doing. This is how he wears it.,"Confidence, Frustration"
How who wears it?,"Confusion, Frustration"
Demi Moore.,Neutral
Demi Moore is not a he.,"Neutral, Confusion, Frustration"
"Well, he was a he in","Neutral, Confusion, Frustration"
That's Dudley Moore. I said I wanted it like Demi Moore.,"Confusion, Frustration, Longing"
Oh.  Oh!,"Surprise, Excitement, Confusion"
Oh my God!,"Fear, Surprise, Excitement"
Oh my God!,"Fear, Surprise, Excitement"
Oh my God!,"Fear, Surprise, Excitement"
"Oh my God! I'm sorry, I'm sorry. Which one's Demi Moore?","Surprise, Confusion, Frustration"
She's the act,"Confidence, Excitement, Anticipation"
"Oh, she's got gorgeous hair.","Happiness, Love"
,Neutral
How long do you want the cuffs?,"Neutral, Confusion, Frustration"
At least as long as I have the pants.,"Contentment, Confidence, Neutral"
"I just got that. Ok, now we'll do your inseam.","Happiness, Contentment, Excitement"
How is she?,"Neutral, Anticipation"
"It's too soon to tell. She's resting, which is a good sign.","Contentment, Neutral, Optimism"
How's the hair?,"Happiness, Contentment, Confidence"
"I'm not gonna lie to you, Ross, it doesn't look good. I put a clip onone side, which seems to have stopped the curling.","Neutral, Sadness, Frustration"
Can we see her?,"Neutral, Anticipation, Nostalgia"
"Your hair looks too good, I think it would upset her. Ross, why don'tyou come on in.","Neutral, Confusion, Frustration"
"Yeah. (Gets up, but then pauses when he realizes what thatmeant.)","Surprise, Anticipation, Confusion"
How're you doing?,"Contentment, Neutral, Optimism"
I'm okay.,"Contentment, Confidence, Neutral"
"Ooh, that bad, huh?","Neutral, Surprise, Disgust"
What?,"Surprise, Confusion, Frustration"
"Look, I can sense when women are depressed and vulnerable. It'sone of my gifts.",Confidence
"When I saw him get off that plane with her, I really thought I hit rockbottom. But today, it's like there's rock bottom, 50 feet of crap, then me.","Sadness, Anger, Disgust"
You gotta tell Ross how you feel.,"Confidence, Frustration, Optimism"
Come on. How can I just tell him? What about Julie?,"Fear, Confusion, Frustration"
What about her? They've only been going out for two weeks. Ross has beenin love with you for like 10 years.,"Sadness, Love, Longing"
"I don't know, I don't know.","Confusion, Frustration"
"Look, Rach, Rach! I've been with my share of women. In fact, I've beenwith like a lot of people's share of women. The point is, I've never felt about anyone theway Ross felt about you.","Love, Excitement, Longing"
"(entering, angry) Yo, paisan! Can I talk to you for a sec? (Pause)Your tailor is a very bad man!","Anger, Disgust, Frustration"
Frankie? What're you talking about?,"Surprise, Confusion, Frustration"
"(entering from the bedroom) Hey, what's goin' on? (Pats Chandler on theshoulder which causes him to jump.)","Fear, Surprise, Confusion"
Joey's tailor...took advantage of me.,"Disgust, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
No way. I've been going to the guy for 12 years.,"Contentment, Confidence, Nostalgia"
"Oh come on! He said he was going to do my inseam, and he ran his handup my leg, and then, there was definite...","Anger, Surprise, Disgust"
What?,"Surprise, Confusion, Frustration"
Cupping.,"Neutral, Confusion, Frustration"
"That's how they do pants! First they go up one side, they move it over,then they go up the other side, they move it back, and then they do the rear. (Chandlerand Ross stare at him) What? Ross, Ross, would you tell him? Isn't that how they measurepants?","Surprise, Confusion, Frustration"
"Yes, yes it is. In prison! Whatsa matter with you?","Anger, Confusion, Frustration"
What? That's not? (Realizes) Oh my God.,"Fear, Surprise, Confusion"
Even Mary Tyler Moore would've been better.,"Sadness, Disgust, Frustration"
"I like it. I do, I think it's a Ten. (Chandler laughs.)","Happiness, Contentment, Excitement"
Thank you. My hair is very amused.,"Happiness, Contentment, Excitement"
"Come on, Monica, things could be worse. You could get caught betweenthe moon and New York City. I know it's crazy, but it's true.","Happiness, Confidence, Optimism"
(to Chandler and Ross) Thank you.,"Contentment, Neutral"
"Well, I gotta go. Bye. Bye, Rach.","Contentment, Neutral, Nostalgia"
"(sticking her head in from the balcony) Wait, are you leaving?","Surprise, Anticipation, Confusion"
"Yeah, that's kinda what I meant by bye!""""","Neutral, Confusion, Frustration"
"Well, can I talk to you for a sec?","Neutral, Anticipation, Confusion"
Okay. (goes out onto the balcony),"Contentment, Confidence, Neutral"
"Hey, when the doctor does that hernia test...","Confidence, Disgust, Frustration"
That's ok.,"Contentment, Confidence, Neutral"
What's goin' on?,"Neutral, Confusion"
"Well, first of all, Paulo and I are not back together. It was just astupid thing I did, and if I could go back in time and do it again, well, I wouldn't. Um,second of all (Ross is laughing), what?","Neutral, Confusion, Frustration"
"Ok. Well, before I say anything, I just need to know, is this one of thosethings where you break up with a guy, and then I tell you what I think, and then the nextday you get back together with the guy, and I look like a complete idiot?","Confusion, Frustration"
No. No-no-no-no.,"Sadness, Confusion, Frustration"
"Well, then, I think, I think the guy is scum. I hate him. I mean Iactually—I-I physically hate him. I always have. You are way too good to be with aguy like that.","Anger, Disgust, Frustration"
Really?,Surprise
"You deserve to be with someone who appreciates you, and who getshow funny and sweet and amazing, and adorable, and sexy you are, you know? Someone whowakes up every morning thinking Oh my god","Happiness, Love, Excitement"
"No, I think that was the whole all.","Neutral, Confusion, Frustration"
Okay.  Okay. (They hug.) Okay.,"Happiness, Contentment, Love"
"I swear to god, Dad. That's not how they measure pants.","Confidence, Confusion, Frustration"
"I was thinking of doing it a little shorter, you know, like AndieMcDowell's new haircut?","Surprise, Excitement, Anticipation"
"Oh yeah!  Oh, I can do that.","Happiness, Confidence, Excitement"
Really?,"Neutral, Surprise, Confusion"
You wanna do it right now?,"Confidence, Excitement, Anticipation"
Great! (Julie leaves),"Happiness, Excitement, Anticipation"
"(to Rachel) Ok, I just wanna be really sure this time. Andie McDowell'sthe girl from","Confidence, Excitement, Anticipation"
No. No no no no no. That's Rodney McDowell. Andie McDowell is the guyfrom,"Surprise, Confusion, Frustration"
"Oh, yeah. Ok, thank you.",Neutral
You're welcome.,"Happiness, Contentment, Confidence"
