Dialogue,Emotions
Okay. (Throws off the last cushion.),"Neutral, Anticipation, Frustration"
"Ross, didn't you say that there was an elevator in here?","Confusion, Frustration"
"Uhh, yes I did but there isn't. Okay, here we go.","Neutral, Frustration, Optimism"
"Okay, go left. Left! Left! (The bottom of the couch is hitting therailing.)","Confusion, Frustration"
"Okay, y'know what? There is no more left, left!","Anger, Disgust, Frustration"
"Oh okay, lift it straight up over your head! Straight up over your head!You can do it! You can do it! (She gets it lifted up and they make the first turn.) Okay.You got it?","Confidence, Excitement"
Yeah.,"Contentment, Neutral"
Good-good-good.,"Happiness, Contentment, Excitement"
Oh-oh!,"Fear, Surprise, Anticipation"
"Yeah, you got it right? You got it right? You got it?","Confidence, Anticipation, Frustration"
Any chance you think the couch looks good there?,"Confidence, Neutral, Anticipation"
"…so this guy was all (Mumbles.) And I'm all, Buffay, Homicide.(Flashes the badge.) It was just so cool!","Happiness, Confidence, Excitement"
"(cooking something) Phoebe, you were supposed to take that back!","Anger, Confusion, Frustration"
I know but I'm having so much fun doing good deeds.,"Happiness, Excitement, Optimism"
"Okay, but impersonating a police officer is a serious thing. You couldget arrested.","Neutral, Fear, Frustration"
"You could get arrested, right now! (Flashes the badge and they glare ather.) All right, yeah, I gotta take it back. I'm totally drunk with power. (She heads forthe door just as Joey enters.)","Confidence, Surprise, Frustration"
(To Joey) Hey.,"Confidence, Neutral, Excitement"
(To Phoebe) Hey! (Sees that Monica's there.) Oh.,"Neutral, Surprise, Frustration"
"Hi, Joe.","Happiness, Contentment, Neutral"
"Yeah, I didn’t know you guys were going to be here.","Neutral, Surprise, Confusion"
"Hey Joey, sweetie, taste this. (Holds out a spoon for him.)","Happiness, Love, Excitement"
(backing away) What?! Why?!,"Fear, Surprise, Confusion"
What is going on with you?,"Confusion, Frustration"
Nothing!,Neutral
"Oh, come on! You've been acting strange all day!","Anticipation, Confusion, Frustration"
"All right! There is something. I kinda had a dream, (pause) but I don'twant to talk about it. (Starts for his room.)","Neutral, Sadness, Frustration"
Whoa-whoa-whoa-whoa-whoa-what-what if Martin Luther King had saidthat? (Imitating what his famous speech would sound like.) I kinda have a dream! Idon’t want to talk about it.,"Surprise, Nostalgia, Confusion"
"Well, it involved Monica.","Neutral, Confusion, Frustration"
"You had a dream about a girl that I am seeing?! Oh, that is so cool!(To Monica) I can't tell you how many times I've dreamt about a girl that he was seeing.(Seeing Monica's stare.) (To Joey) Anyway we're talking about your dream. (To Monica) Ilove you. (To Joey) Your dream? (Leans in to listen closely.)","Happiness, Love, Excitement"
"Don't worry, there wasn't any sex in it or anything. I haven't dreamtabout her like that since I found out about you two--ish.","Neutral, Confusion, Frustration"
What was the dream about?,"Neutral, Anticipation"
"Well, okay. You were my girlfriend and","Sadness, Nostalgia, Confusion"
"Wait, Joey! Joey! That doesn’t mean that-that you're in love withme!","Sadness, Confusion, Frustration"
It-it doesn’t?,"Confusion, Frustration, Optimism"
No!,"Anger, Surprise, Frustration"
"No, it can mean anything. Like uh, all of the sudden you're jealousbecause I've become the apartment stud.","Confidence, Surprise"
That kinda sounds like your dream dude.,"Happiness, Contentment, Surprise"
"Or, it could mean that-that you saw Chandler and me together and wey'know were being close and stuff and then you just want to have that with someone too.","Confusion, Frustration, Longing"
In the dream I did enjoy the closeness.,"Happiness, Contentment, Love"
Um-hmm.,"Contentment, Confidence, Neutral"
"Joey, look, are you attracted to Monica? Right here, right now, areyou attracted to her?","Confusion, Frustration, Longing"
(looks at her) Not really.,"Neutral, Confusion, Frustration"
Well there you have it!,"Happiness, Contentment, Confidence"
"Well sure! I'm just wearing sweats! (Looking at Chandler and slowlyrealizing what his point is.) But that's good that you're not in love with me, because youjust want a girlfriend!","Confidence, Surprise, Frustration"
"No, I don't think it's just about just getting a girlfriend. Y'know? Imean, yeah, I can get a girlfriend! Yeah, we could sit in the chair and do crosswords, buty'know are we ever going to have y'know the closeness like-like you guys have?","Confusion, Frustration, Longing"
"Well y'know, Monica and I were","Contentment, Neutral, Nostalgia"
Friends first? That's interesting.,"Neutral, Surprise, Confusion"
You become friends after?,Neutral
"No, never done that either.","Neutral, Confusion, Frustration"
"(entering) Hey, umm, do you guys have that tape measure?","Excitement, Anticipation, Optimism"
"Oh yeah, it's actually in my bedroom.","Contentment, Confidence, Excitement"
(laughing) That's right.,"Happiness, Contentment, Confidence"
(noticing him) What's up Joey?,"Happiness, Neutral"
(in a sexy voice) How you doin'?,"Confidence, Excitement"
"Excuse me, is this your car?",Neutral
Yeah.,"Contentment, Confidence, Neutral"
"Well I don't think it's very nice of you to park here, y'know you'reblocking the entrance.","Anger, Disgust, Frustration"
Don't worry about it. It's not a problem.,"Contentment, Confidence, Neutral"
"Well, it's a problem for me, which means it's a problem for you 'causeI'm a cop. (Shows the badge.)","Confidence, Anger, Frustration"
(he reaches into the car and slams his siren on the roof.) So am I!,"Confidence, Anger, Excitement"
"Ohh, no. (Pause) Oh okay, so you're a cop which means you can parkanywhere, 'cause I know that 'cause I'm a cop too. So, all right, keep up the good work.10-4. (Tries to leave.)","Contentment, Confidence, Optimism"
"(stopping her) Hey, wait a second! So wait, what precinct are you with?","Confidence, Surprise, Frustration"
"I-I'm with the umm, the 57","Anticipation, Confusion, Frustration"
"Oh, I know a guy in homicide up there.","Confidence, Excitement, Anticipation"
"I'm in vice. Yeah, in fact I'm undercover right now. I'm a whore.","Confidence, Sadness, Disgust"
Who-who else is in vice up there?,"Anticipation, Confusion"
"Umm, do you know, umm Sipowicz?","Neutral, Confusion, Frustration"
"Sipowicz? No, I don't think so.","Neutral, Disgust, Frustration"
"Yeah, big guy, kinda bald.","Confidence, Neutral, Disgust"
"No, I don't know him.","Neutral, Disgust, Confusion"
"(starts to walk away, but stops) Don’t try to call him or anything,'cause he's not there, he's out. His umm, his partner just died.","Sadness, Surprise, Confusion"
"Wow umm, tell Sipowicz I'm real sorry for his loss.",Sadness
"I-I sure will, take care. (Starts walking off.)","Contentment, Confidence, Neutral"
"(following her) Hey by the way, I'm sure Sipowicz is gonna be all right. Iheard that kid from","Contentment, Neutral, Optimism"
Oh. (She starts laughing. Then she throws the badge at him and runsaway.),"Happiness, Anger, Surprise"
"Hey! Joey, would you mind giving me and Ross a hand moving his couch?","Excitement, Anticipation, Frustration"
"Oh, I'd love too, but I got acting class. But y'know what? I guess I canblow that off, (In a sexy voice) for you.","Love, Excitement, Optimism"
Thanks!,"Happiness, Contentment"
"Uh, hey, Rach let me ask you something. Uh, I was just over there talkingto Monica and Chandler, boy they are really tight.","Happiness, Excitement, Confusion"
I know.,"Contentment, Confidence, Neutral"
Yeah that's not such a bad situation they got going over there. I'mthinking of getting me one of those.,"Contentment, Excitement, Optimism"
What's up Joe?,"Happiness, Neutral, Frustration"
"Well, the reason I think Monica and Chandler are so great…","Happiness, Love, Excitement"
Yeah?,"Confidence, Neutral, Surprise"
"…is because they were friends first. Y'know? So I asked myself,Who are my friends?"" You and Phoebe","Contentment, Confidence, Love"
(laughing) What are you saying?,"Happiness, Surprise, Confusion"
I'm saying maybe you and I crank it up a notch.,"Excitement, Anticipation, Optimism"
"Y'know honey, umm, as uh, as flattered as I am that uh, you saw mefirst, uhh, I just, I-I don't think we should be cranking anything up.","Neutral, Confusion, Frustration"
I'll treat you real nice. (Pulls out a chair for her.),"Happiness, Contentment, Love"
"(laughs and pushes the chair back in) Yeah, well, y'know umm… Nohoney, listen I think it's a","Happiness, Contentment, Confidence"
Won't-won't that take longer?,"Confusion, Frustration, Optimism"
"Yeah. Yeah. Oh, but once you find it, ohh it's","Excitement, Anticipation, Optimism"
Yeah. I understand. I understand. (Pause),"Neutral, Confusion, Frustration"
"Come here to me. No-no, you come here to me.","Confidence, Frustration"
(entering) Hey Ross! I brought reinforcements.,"Happiness, Confidence, Excitement"
"Oh great! What, you brought Joey?","Happiness, Surprise, Frustration"
"Well, I brought the next best thing.","Confidence, Excitement, Anticipation"
(entering) Hey!,"Happiness, Surprise, Excitement"
Chandler?! You brought Chandler?! The next best thing would be Monica!,"Happiness, Surprise, Excitement"
"Y'know, I would be offended, but Monica is freakishly strong, so…","Confidence, Neutral"
"Look, I-I drew a sketch about how we're gonna do it. (Showing them) OkayRach, (points to the sketch) that's you. That's the couch. (Points again.)","Confidence, Excitement, Anticipation"
"Whoa-oh, what's-what's that? (Points.)","Surprise, Excitement, Confusion"
"Oh, that's me.","Happiness, Surprise, Excitement"
Wow! You certainly think a lot of yourself.,"Neutral, Disgust, Frustration"
No! That's-that's my arm!,"Fear, Surprise, Frustration"
"(looking at the sketch) Oh, I see. I thought you just really, reallyliked your new couch.","Surprise, Confusion, Frustration"
Y'know what? Just-just follow my lead.,"Confidence, Excitement, Optimism"
Okay!,"Happiness, Contentment, Excitement"
Okay.,Neutral
"Come on, Chandler.","Neutral, Frustration, Longing"
"All right. (They start up the stairs. Ross is first.) Okay, here we go!","Confidence, Excitement, Anticipation"
"All right, ready?","Confidence, Excitement, Anticipation"
Yeah.,Neutral
Turn.,"Confidence, Excitement, Anticipation"
(straining) Okay.,"Neutral, Frustration"
Turn! Turn!,"Excitement, Anticipation, Optimism"
"Okay, I don't think we can turn anymore!","Confusion, Frustration, Optimism"
"Ross, I don't, I just don't think it's going to fit.","Neutral, Confusion, Frustration"
"Oh yeah it will! Come on, up! Up-up-up! Up! Yes! Here we go! Pivot! (Theystart up the stairs again. Chandler is between the couch and the wall now.) Pivot! Piv-ot!Piv-et!! Piv-ett!!! Piv-et!","Confidence, Excitement, Frustration"
Shut up! Shut up! Shut up!!,"Anger, Disgust, Frustration"
"Okay, I don't think it's going to pivot anymore.","Confidence, Neutral, Frustration"
"All right, let's uh, let's bring it back down and-and try again.","Confidence, Frustration, Optimism"
"Okay, yeah, I think it's really stuck now.","Confidence, Neutral, Frustration"
I can't believe that didn't work!,"Sadness, Frustration"
"I know, me neither! I mean, you","Excitement, Anticipation, Confusion"
"Oh, y'know, what did you mean when you said pivot?",Confusion
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey! How's it going? Did you make any new friends?,"Happiness, Excitement, Anticipation"
"Yeah, yeah, I met this woman. (Starts for his room.)","Confidence, Excitement, Anticipation"
"(stopping him) Hey, whoa-whoa! What's she like?","Excitement, Anticipation"
"Uhh, well, she's…really good in bed.","Contentment, Confidence, Excitement"
"Joey, I thought you were gonna try to be friends first!","Confusion, Frustration"
"(To Rachel) Well look, hey, it's all your fault!","Anger, Frustration"
What?! Why?!,"Surprise, Confusion, Frustration"
"Well because you didn't give me advice! No! You gave me a pickup line! Assoon as I told her I wanted to y'know, build a foundation and be friends first. Isuddenly, through no fault of my own, became irresistible to her! (Pause) And herroommate!","Surprise, Confusion, Frustration"
What about the closeness?,Neutral
Closeness-shmoshness! There was three of us for crying out loud!,"Anger, Disgust, Frustration"
"(entering) All right! Hey, who wants pizza?!","Happiness, Excitement, Anticipation"
"Ooh, I do! I do! I do!","Happiness, Love, Excitement"
"(taking a bite) Oh, great! Can you believe I found it on the second floor?","Happiness, Surprise, Excitement"
Who is it?,Neutral
"Uhh, just a minute officer!!","Confidence, Excitement, Frustration"
"Ooh, God, it's him! It's that cop! God, I can't believe it! He found me!","Fear, Surprise"
"Oh my God, Phoebe, are you gonna go to jail?!","Fear, Surprise"
"Well, if I'm going down, I'm taking you (Points at all of them) with me.(They all look at her.) Harboring a fugitive? That's one to three years minimum. Good luckChandler. (She opens the door to the cop from before.) Okay, you can arrest me. Fine. Butyou'll never make it stick and you know it!","Confidence, Anger, Frustration"
"Yeah, but I kinda don't have a choice, it's my job. I mean, you understandright?","Neutral, Frustration"
Yep! As long as you understand that I'm going to call my lawyer and oncehe puts you on the stand he'll make you look like a fool. A fool!,"Confidence, Anger, Frustration"
"I don't like looking foolish. Y'know what? Maybe uh, I don't arrest youtoday. Maybe I came by and you weren't here.","Confidence, Fear, Frustration"
I would,"Confidence, Excitement, Optimism"
"Okay, so since umm, you're not going to jail tonight I was wondering if youwould like to go to dinner with me?","Excitement, Anticipation"
Me?!,"Surprise, Anticipation, Confusion"
"Yeah. Ever since you flashed my badge at me, I kinda can't stop thinkingabout you. You're the prettiest, fake undercover whore I've ever seen.","Anger, Disgust, Frustration"
Wow! I didn't see that coming! You're-you're asking me out!,"Happiness, Surprise, Excitement"
"Yeah. I mean, I coulda done it better, but these people keep staring at me.","Disgust, Frustration"
"Umm, yeah, I'd like to go out with you officer…","Confidence, Excitement, Anticipation"
Gary.,Neutral
Gary.,"Neutral, Confusion, Frustration"
"Okay, so it's a date.","Happiness, Excitement, Anticipation"
"Yeah! So--ooh, I gotta ask you though. How did you know where to findme?","Surprise, Excitement, Anticipation"
Well you're fingerprints were all over my badge so I just ran it throughthe computer and this was listed as your last known address so I just checked it out.,"Confidence, Surprise, Frustration"
"Ohh, impressive.","Happiness, Surprise, Excitement"
"Not as impressive as you. I gotta tell you, I looked at your record andyou've done some pretty weird stuff.","Confidence, Surprise, Frustration"
"Yeah, we'll talk at dinner.","Contentment, Confidence, Optimism"
Okay. (He starts to leave.) So I'll come by in a couple hours and pick youup?,"Confidence, Neutral, Excitement"
"All right, I can't wait!","Excitement, Anticipation, Optimism"
"Okay. And don't worry, I'm not just gonna take you out for donuts.","Confidence, Excitement, Anticipation"
(To Rachel) He,"Neutral, Confusion, Frustration"
I'd like to return this couch. I'm not satisfied with it.,"Neutral, Frustration"
You wanna return this couch? (Ross nods yes.) It's cut in half!,"Surprise, Confusion, Frustration"
That's what I'm telling you.,"Confidence, Frustration"
Did you cut this couch in half?,"Surprise, Confusion, Frustration"
"This couch, is cut in","Neutral, Confusion, Frustration"
You're telling me this couch was delivered to you like this?!,"Anger, Surprise, Frustration"
"Look, I am a reasonable man. I","Confidence, Neutral, Frustration"
I'll give you store credit in the amount of four dollars.,"Contentment, Confidence, Neutral"
(thinks) I take it.,"Confidence, Neutral"
