Dialogue,Emotions
"I say, Drew! Are you seeing anybody right now? (Drew looks at him)Og-ee-op, I’m not asking for me, I’m… I mean… No, I’m-I’mnot gay, I’m not asking you out. I’m not-I’m not-I’m not gay!","Fear, Confusion, Frustration"
I didn’t think you were gay. I do now.,"Surprise, Nostalgia, Confusion"
"See my friend-my friend, Rachel, she wants to be set up.","Happiness, Excitement, Anticipation"
"Ahh, I just got out of a big relationship, I’m not looking for anything serious.","Contentment, Neutral, Optimism"
"Oh, y’know what, that might be okay even if it was just kind of afling, that might be all right with Rachel.","Happiness, Contentment, Excitement"
"Whoa-whoa-whoa-whoa! Is this, hot Rachel, that you took to the Christmasparty, Rachel?","Surprise, Excitement, Confusion"
"(to Drew) Oh, by the way, that is her full name.","Confidence, Neutral, Surprise"
Oh wow! I’m free for her!,"Happiness, Surprise, Excitement"
"Oh, wait a second! I didn’t say I wasn’t free!","Confidence, Surprise, Frustration"
"Hey, Chandler, why don’t we talk this over at the Ranger gametomorrow?","Contentment, Excitement, Anticipation"
"Hold on, y’know I","Confidence, Anticipation, Frustration"
"Oh well, that’s uh, a little later than I uh, generally care tostay, but sure!","Neutral, Frustration"
"Maybe, before the game we could enjoy some eight year old some small batchBasel Hadens.","Excitement, Anticipation, Optimism"
"Well, I don’t really know what that is, but","Neutral, Confusion, Frustration"
"Hey! You guys, I’m writing a holiday song for everyone. Do you wantto hear it?","Happiness, Excitement, Optimism"
Yes!,"Happiness, Confidence, Excitement"
(singing),"Happiness, Contentment, Excitement"
"Pheebs, that’s great!","Happiness, Confidence, Excitement"
"Oh, yay!","Happiness, Excitement, Anticipation"
"But y’know umm, Rachel doesn’t rhyme with draddle.","Sadness, Confusion, Frustration"
I know but it’s so hard! Nothing rhymes with your stupid name!,"Sadness, Anger, Frustration"
What are you talking about? Lots of things rhyme with Rachel. Bagel. Mail.Jail. Bail. Able. May-pole.,"Surprise, Confusion, Frustration"
"All good, thanks. (to Rachel) Do you maybe have a nickname have like anickname that’s easier to rhyme?","Confidence, Neutral, Anticipation"
Didn’t your dad used to call you Pumpkin?,"Surprise, Love, Nostalgia"
Oh yeah!,"Happiness, Confidence, Excitement"
"Pumpkin? Yeah. But did he ever call you like, Budolph?","Happiness, Love, Excitement"
"(entering) Hello, children!","Happiness, Excitement, Optimism"
Hey!,"Happiness, Excitement, Anticipation"
(to Rachel) Have I got the 50 guys for you!,"Confidence, Excitement, Optimism"
Really?!,"Surprise, Excitement, Anticipation"
"Oh yeah, I just showed this a picture of you and guys were throwingthemselves at me! They’re buying me drinks! They’re giving me stuff! (to Joey)Knicks tonight?","Happiness, Confidence, Excitement"
Sure! Where are the seats?,"Confidence, Neutral, Excitement"
Wherever! I’ve got like 20!,"Contentment, Confidence, Excitement"
"So, will I like any of these guys?","Excitement, Anticipation, Optimism"
"Y’know what, I’m gonna uh, play the field just a littlemore.","Neutral, Excitement, Anticipation"
Chandler!,"Confusion, Frustration, Longing"
Guys are signing over their 401-K’s to me?,"Confidence, Excitement, Optimism"
(shocked) You work with robots!!,"Fear, Surprise"
"(pause) Yes. (to Rachel) Okay, there’s this one guy, Patrick, Ithink you’re gonna like him, he’s really nice, he’s funny, he’s aswimmer.","Confidence, Excitement, Optimism"
"Ohh, I like swimmer’s bodies!","Happiness, Love, Excitement"
"Yes, and his father invented that magnetic strip on the back of creditcards.",Excitement
"Op, I like credit cards!","Happiness, Excitement, Optimism"
"See, I’m not bad at this fixing up thing, huh?","Happiness, Confidence, Excitement"
"Well, so what does he do?",Confidence
"Oh, he works in the Fine Foods division.","Confidence, Neutral"
Your company has a fine foods division?,Surprise
"It’s a big company, I don’t—if you—I…","Neutral, Confusion, Frustration"
"Now, wait a second! You make food","Confidence, Surprise, Frustration"
"No! No, the robots just work for them.","Fear, Disgust, Frustration"
"(getting up) All right, I’m gonna go to work. Does anybody have aproblem with that?","Confidence, Neutral, Frustration"
"Yeah, lady, I do! I got a problem with that!","Anger, Confusion, Frustration"
You want a problem? I’ll give you a problem!,"Confidence, Anger, Frustration"
"Oh, what are you gonna do? You’re gonna fire me?","Confidence, Frustration"
"You bet your ass, I’m gonna fire you! Thank you.","Confidence, Anger, Frustration"
"Oh, wow! I should get going. I-I got a date tonight.","Happiness, Excitement, Anticipation"
Oh yeah! With who?,"Happiness, Excitement, Anticipation"
You know that girl I told you about who lives up in Poughkeepsie?,"Excitement, Anticipation, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Not her. Yeah, this is someone else I meet, and I-I can’t decidebetween the two of them. Y’know the one from Poughkeepsie, even though she’s atwo hour train ride away, is really pretty, really smart, and-and a lot of fun. But thisother girl, well, she lives right uptown. Y’know she’s, wellshe’s-she’s just as pretty, I guess she’s smart, she’s","Confusion, Frustration, Longing"
"If she’s no fun, why do you want to date her at all?","Confusion, Frustration, Optimism"
"Well, I-I want to give her another chance, y’know? She lives soclose. And, at the end of the date, the other time, she-she said something thatwas—if she was kidding was very funny. On the other hand, if she wasn’t kidding,she’s not fun, she’s stupid, and kind of a racist.","Nostalgia, Confusion, Frustration"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Hey, man!","Happiness, Excitement, Optimism"
"Hey! Ooh, how was your first day working at the restaurant?","Excitement, Anticipation"
(checks his watch) Damn! (runs out to work),"Neutral, Anticipation, Frustration"
(entering from the dining room) Hey.,Neutral
Hey.,Neutral
"Hey, what happened to your fancy chef’s jacket? (sees there’s aburn spot on it)","Surprise, Confusion"
"They baked it. I can’t take this anymore. I’m gonna call ameeting tonight, I’m gonna fire you tonight.","Confidence, Anger, Frustration"
"You got it! Oh-oh! (He starts patting the burned spot, which just happensto be over her breast.)","Surprise, Excitement"
What are you doing?!,"Anger, Fear, Surprise"
It’s still a tiny bit on fire there.,"Confidence, Neutral, Surprise"
Thanks. (Joey’s still patting the burn spot) I think you got it!,"Happiness, Contentment, Confidence"
(entering) Chandler!! You have the best taste in men!,"Happiness, Confidence, Excitement"
"Well, like father, like son.","Confidence, Anticipation, Nostalgia"
Patrick and I had such a great time last night! I mean I think thiscould maybe turn into something serious.,"Happiness, Excitement, Optimism"
Really?! I-I thought you weren’t looking for something serious? Ithought you were looking for some kind of a fling.,"Surprise, Confusion, Frustration"
"Well, y'know, possibly. (pause) You didn’t tell him that, though?Right?","Neutral, Confusion, Frustration"
"Ummmmmmmm, no.","Neutral, Disgust, Frustration"
You told this guy that I was looking for a fling?! You don’t tellthe guy that!,"Anger, Disgust, Frustration"
Why not?! I’d be thrilled if I heard that some hot girl was justlooking to get—oh I see.,"Surprise, Disgust, Excitement"
"Oh, between you telling him that I wanted to have a fling and me puttingout on the first date—oh, he’s so gonna get the wrong idea.","Anticipation, Frustration"
"Hey, Joey, could you pass the cheese?",Neutral
"Yeah. Listen uh, I’d prefer it if you didn’t call me Joey. SinceI don’t know anyone here, I thought it’d be cool to try out a cool worknickname.","Confidence, Excitement, Frustration"
"(entering) Hey, dragon! Here’s your tips from Monday and Tuesday.(hands him two envelopes)","Happiness, Confidence, Excitement"
(opening an envelope) There’s like-there’s like 300 bucks inthis one!,"Happiness, Surprise, Excitement"
"Yeah, people get pretty generous around the holidays. And it neverhurts to wear tight trousers.","Happiness, Contentment, Optimism"
"Okay. Could the waiters gather around to hear tonight’s specials?Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bag—Why isnobody writing these down?","Confidence, Neutral, Frustration"
Because we can remember them.,"Confidence, Neutral, Nostalgia"
Because your all gonna make up fake specials and make me cook them likeyou did the other night?,"Anger, Frustration"
"Well, sure, that too.","Contentment, Confidence, Neutral"
"Okay, forget the specials for a minute. Umm, all right here’s thething, for the last two weeks I have umm, (quietly) tried really hard to create a positiveatmosphere…","Happiness, Contentment, Optimism"
Can’t hear you!,"Neutral, Frustration"
"(louder) A positive atmosphere! But I-I-I have had it up to here. (Sheholds her hand over her head as an afterthought.) From now on, it is gonna be",Frustration
No ma’am.,"Confidence, Neutral"
"Hey! He has a name, it’s Dragon. Do you wanna know your name?Check your hat. (to another waiter) We did the hat right? (The other waiter nods yes.)","Happiness, Confidence, Excitement"
What the hell happened?!,"Anger, Surprise, Confusion"
"I am so-so-so sorry. I was gonna do it! Really! But I was standing therewith 327 dollars in one hand and 238 dollars in the other hand, and I was thinking,Wow! It’s been a long time since I had… (tries to do the math in his head","Confidence, Frustration, Longing"
"Joey, we had a deal. That-that’s why you’re here! I’vegot to fire you!","Anger, Disgust, Frustration"
"And I gotta pay rent! Look, how-how about this? You don’t fire me,instead I stay here, I gain their trust, and they’ll start listening to all the nicethings I’ve been saying about you.","Confidence, Frustration, Optimism"
What kinda things have you been saying?,"Confusion, Frustration, Longing"
"Well nothing yet, they really hate you and I want to fit in.","Sadness, Frustration, Longing"
"(singing) Happy, happy Chanukah, Chandler and Monica. Very merry…","Happiness, Love, Excitement"
"(interrupting) Oh, y’know, y’know what Pheebs?","Happiness, Confidence, Excitement"
What?,"Surprise, Confusion, Frustration"
"I’m not Jewish, so…","Neutral, Confusion, Frustration"
So! Ross doesn’t,"Neutral, Confusion, Frustration"
Bad dream?,Neutral
I wasn’t sleeping.,Neutral
"Oh yeah, then uh, what was Phoebe’s song about?","Surprise, Confusion, Frustration"
"The one with the cat. I gotta go, I’ve got another date.","Confidence, Excitement, Anticipation"
"So, did you pick one yet?","Neutral, Anticipation, Frustration"
"No, it turns out that the one from uptown was making a joke. But it was adifferent joke than I thought—it wasn’t that funny. So I’m still torn.","Confusion, Frustration"
"Well look, you don’t really like the one from uptown andyou’re too exhausted from dating the one up in Poughkeepsie, so I say you just endthem both. Okay? You take a train up to Poughkeepsie and break up with her, and on yourway back you break up with uptown. And then by the time you get home tonight, you’redone!","Confusion, Frustration, Optimism"
"Y’know, you’re right. Thank you.","Contentment, Confidence"
"Umm, well I had a similar problem when I lived in Prague.","Contentment, Neutral, Nostalgia"
Prague?,"Neutral, Surprise, Excitement"
There’s sooo much you don’t know.,"Confidence, Disgust, Frustration"
"Chandler! Patrick just uh, ended things with me. Did you or did you nottell him that I was looking for a serious relationship?","Sadness, Confusion, Frustration"
I did! I absolutely did!,"Confidence, Excitement, Optimism"
You idiot!!,"Anger, Disgust, Frustration"
"I’m sure you’re right, but why?","Confidence, Confusion"
You don’t tell a guy that you’re looking for a seriousrelationship! You don’t tell the guy that! Now you scared him away!,"Anger, Fear, Frustration"
"Oh, man. I’m sorry, I’m so-so sorry.",Sadness
"Y’know, you should","Confidence, Excitement, Frustration"
I know! I know!,"Happiness, Confidence, Excitement"
"Oh! See just I’m right back where I started! Aww, this sucks! Beingalone, sucks! (She sits down heavily in one of the new chairs)","Sadness, Frustration, Longing"
"Well, y’know, you’re-you’re gonna meet somebody!You’re a great catch! Y’know when I was telling all those guys about you, Ididn’t have to lie once. (He sits down on the arm of her chair)","Happiness, Confidence, Excitement"
Really?,"Surprise, Confusion"
"Yeah! You graduated Magma Ku Laude, right?","Happiness, Confidence, Excitement"
No.,Neutral
"Oh, it doesn’t matter. (Kisses her on the top of her head.) Hey,y’know what, I’ve got two tickets to tonight’s Rangers game, you wanna comewith me?","Happiness, Love, Excitement"
Cute guys in little shorts? Sure.,"Happiness, Contentment, Excitement"
"Well, actually it’s a hockey team, so it’s angry Canadianswith no teeth.",Unknown
Well that sounds fun too. (They hug.),"Happiness, Love, Excitement"
Have you ever been with a woman?,"Neutral, Confusion, Frustration"
"What?! Chandler, what is the matter with you?!","Anger, Surprise, Frustration"
So there is no good time to ask that question.,"Neutral, Confusion, Frustration"
The next station is Poughkeepsie. Poughkeepsie!,"Excitement, Anticipation, Optimism"
(outside Ross’s window) Ross? Ross!(she knocks on the window) Wake up! Ross! (the train starts moving) Ross! Ross!! Ross!!!Ross!!!!,"Surprise, Frustration"
I need more swordfish. (to one of the assistant chefs) Can you get mesome more swordfish?,"Confidence, Neutral, Frustration"
I don’t speak English.,"Neutral, Confusion, Frustration"
You did a minute ago!,"Confidence, Anger, Frustration"
"Well, I don’t know what to tell ya!","Neutral, Confusion, Frustration"
Fine!,Neutral
"Okay! Very funny! Somebody let me out please?! Come on, I’m cold!(She spills something.) And covered in marinara sauce! Come on! Let me out! (the dooropens)","Disgust, Frustration"
"You found that handle, did ya?","Confidence, Excitement, Anticipation"
That’s not funny.,"Neutral, Disgust, Frustration"
Well that’s not true.,"Neutral, Confusion, Frustration"
"(starting to cry) I’m a good person. And I’m a good chef, andI don’t deserve to have marinara sauce all over me! Y’know what, if you want meto quit this bad, then all you have to do is…","Sadness, Anger, Frustration"
(interrupting) Hey! Chef Geller! Y’know that little speech you madethe other day? Well I got a problem with it!,"Anger, Surprise, Frustration"
You do?,"Happiness, Surprise, Excitement"
"You bet I do! I just ah, wasn’t listening then, that’s all.","Confidence, Neutral, Frustration"
Well if you want a problem? I’ll give you a problem!,"Confidence, Anger, Frustration"
What are you gonna do? You’re gonna fire me?,"Confidence, Frustration, Optimism"
You bet your ass I’m gonna fire you! Get out of my kitchen! Getout!! (Joey leaves) All right! Anybody else got a problem? How ‘bout you Chuckles?You think this is funny now?,"Confidence, Anger, Frustration"
No.,Neutral
How about if I,"Confidence, Excitement, Optimism"
"No, it’s really good.","Contentment, Confidence"
"Good! Now, take those salads to table 4, (to the kitchen worker fromearlier) And you! Get the swordfish! (to another assistant chef) And you! Get a haircut!","Confidence, Anger, Frustration"
"Last stop, Montreal. This stop is Montreal.","Contentment, Confidence, Neutral"
(waking up) What? (notices that there is now a beautiful woman sittingnext to him),"Happiness, Surprise, Confusion"
"I made a bet with myself that you have beautiful eyes. Now thatI see them, I win.","Confidence, Love, Excitement"
What?,"Surprise, Confusion, Frustration"
We’re at my stop. But would you like to have coffee?,"Excitement, Anticipation, Optimism"
(now fully awake) Are we really in Montreal?!,"Surprise, Excitement, Confusion"
"Yes we are. So, coffee?","Happiness, Contentment, Optimism"
"Coffee sounds great. (They get up) Wait, so, so you live in Montreal?","Excitement, Anticipation, Confusion"
"Oh, no. But it’s just a two hour ferry ride to Nova Scotia.","Confidence, Neutral, Anticipation"
Well I guess I should’ve thought about my wife and kids before Italked back to chef Geller!,"Anger, Frustration"
Thanks.,"Happiness, Contentment, Neutral"
Yep! Looks like it’s gonna be a leeeeean Christmas at the Dragonhouse this year.,"Sadness, Disgust, Frustration"
Enough!,"Confidence, Anger, Frustration"
(leaving) Lean-lean-lean!,"Happiness, Excitement, Anticipation"
"(singing) ""
","Happiness, Excitement, Optimism"
