Dialogue,Emotions
"I asked myself that very question, sir. Uh, (Points to Monica) this isMonica. (Points to his boss.) This is my boss, Doug. Doug this is Monica.","Confidence, Neutral"
"Hi, nice to meet you!","Happiness, Contentment, Confidence"
Hi! And this is my wife Kara.,"Happiness, Love, Excitement"
Nice to meet you Monica. Bing! (Slaps Chandler on his butt.),"Happiness, Surprise, Excitement"
"Say uh, Bing, did you hear about the new law firm we got working for us?","Happiness, Excitement, Anticipation"
"No, sir.","Confidence, Neutral, Frustration"
"Yeah, Dewey, Cheatum, and Howe.","Confidence, Neutral, Frustration"
"Come on honey, let's go drink our body weight. (They walk off leaving Chandlerand Monica alone.)","Happiness, Love, Excitement"
What was that?,"Fear, Surprise, Confusion"
What?,"Surprise, Confusion, Frustration"
That noise you just made?,"Surprise, Confusion, Frustration"
"Oh, that was my work laugh.","Confidence, Neutral, Frustration"
Really? Your work laugh?,"Disgust, Confusion, Frustration"
"Oh, believe me, to survive this party, you're gonna have to come up with onetoo.","Confidence, Anticipation, Frustration"
"All right, check me out.","Confidence, Excitement, Optimism"
Okay.,"Contentment, Confidence, Neutral"
…says $30 Father; same as in town.,"Contentment, Confidence, Neutral"
Hey! Everybody at work loved you last night!,"Happiness, Confidence, Excitement"
Really?,"Surprise, Anticipation, Confusion"
,"Neutral, Confusion, Frustration"
"Hey, I thought you already had one.","Neutral, Surprise, Confusion"
"Oh I used too, but then Joey thought it would be fun to go to Central Parkand hit rocks at…bigger rocks. (He starts to leave and stops an entering Rachel.) HeyRach, do you have a tennis racquet?","Excitement, Nostalgia, Confusion"
"Oh umm, y'know I lent it to Joey and I never actually got it back.","Neutral, Confusion, Frustration"
"Okay, good luck with that. (Exits.)","Confidence, Neutral, Frustration"
(To Monica) Hey!,"Happiness, Surprise, Excitement"
Hi!,"Happiness, Contentment, Excitement"
What's up?!,"Happiness, Excitement, Anticipation"
What are you doing here? I thought you had to do inventory all day.,"Neutral, Surprise, Confusion"
"Well yeah, I do, but I decided to take a long lunch and spend some time with myfriend Monica. Y'know I-I feel that we don't talk anymore. How are you? What is new withyou?","Contentment, Nostalgia, Longing"
"Uhh, not much. Uh, work's good.","Contentment, Neutral, Confusion"
"Oh y'know what, we don’t have to talk about work. We can talk aboutanything!","Happiness, Contentment, Optimism"
Okay. Umm…,"Neutral, Confusion, Frustration"
Hey! Y'know what? Let's talk about relationships!,"Excitement, Anticipation, Optimism"
"Okay, what's going on with you?","Neutral, Confusion"
Nothing! You go!,"Neutral, Confusion, Frustration"
"Well, I-I—there was this guy at the bank that I thought was cute umm, butI don't anymore.","Neutral, Confusion, Frustration"
"Wow that's uh, juicy. Umm, (checks watch) y'know what though Mon, I actually dohave a lot of work to do so if-if—are you sure there's just not anything else?","Neutral, Confusion, Frustration"
"Yes, I'm sure! Rachel is there something that you want to talk me about?","Confidence, Anticipation, Frustration"
No! (Gets up to leave.) (Under her breath.) If there was I wouldn't tell you.,"Anger, Frustration"
"Okay, then what happened?","Neutral, Anticipation"
(gasps) Ohh. Uh-huh. Uh-huh. (The chick clucks.) You'll get your turn!,"Surprise, Excitement, Frustration"
"(entering from the bathroom) Hey Pheebs, what's going on?","Happiness, Contentment, Excitement"
Nothing! (Picks up and sets the chick down on the floor.) (To the chick.) Thisis not over!,"Neutral, Anger, Frustration"
No! No! No!,"Sadness, Anger, Frustration"
What?!,"Surprise, Confusion, Frustration"
"I was up all night writing this really nasty letter to Emily! It was perfect andnow it's all covered in-in… (The duck quacks.) Actually, thanks!","Happiness, Contentment, Surprise"
(entering from his room) All right! Everybody ready to go to the movies?,"Confidence, Excitement, Anticipation"
"Uh actually, I think I'm gonna skip it.",Neutral
Really?,"Surprise, Confusion"
"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.","Contentment, Neutral, Longing"
"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail andstuff.","Excitement, Anticipation, Optimism"
"That's okay, Joe.",Neutral
"All right, let's go Pheebs.","Happiness, Confidence, Excitement"
(licks the envelope and encounters a foreign substance on the glue.) Oh God!,"Fear, Surprise, Disgust"
Bing!,"Surprise, Excitement, Optimism"
Oww!!,"Surprise, Frustration"
Game!,"Confidence, Excitement, Anticipation"
"Well, I gotta tell ya Bing; that partner of yours is a real tiger. (To his wife.)Are you all right sweethart?","Happiness, Confidence, Love"
(out of breath and mouths) I'm not all right.,"Sadness, Fear, Frustration"
"We're, we're just gonna get a little sip of water.","Contentment, Confidence, Neutral"
"Am I on fire today or what?! Those birds are browned, basted, and ready to becarved!","Confidence, Excitement, Optimism"
"Okay, easy Martina. I think we should let them win the next game.","Contentment, Confidence, Neutral"
"I'm sorry, I don't understand what you just said.","Confusion, Frustration"
Let them win one.,"Neutral, Frustration, Optimism"
"Are you crazy?! We own those two! I mean look at 'um, he can't breath and she'spopping pills.","Anger, Disgust"
You're not even giving them a chance!,"Anger, Frustration, Optimism"
They have racquets don't they?!,"Confidence, Excitement, Anticipation"
"Uh Bing, I think we're gonna make this the last game.","Contentment, Neutral, Sadness"
"Oh yes, sir! Put me out of my misery. Are you sure you never played pro?(Does his work laugh.) (To Monica) Please let them win!","Confidence, Excitement, Frustration"
I'll take it down to 95% but that's the best I can do.,"Neutral, Frustration, Optimism"
"Oopsey, missed it!","Surprise, Frustration, Optimism"
I got it! (She hits a forehand smash that bounces right in between Doug andKara and scores a point.),"Happiness, Confidence, Excitement"
Nice shot.,"Confidence, Excitement"
I got it!!,"Happiness, Confidence, Excitement"
Long! (Gives Monica the Work Laugh.),"Happiness, Excitement, Anticipation"
I can't believe you let them win!,"Anger, Disgust, Frustration"
"Yeah, at least you hid your feelings well about it. (Removes a smashedracquet from his bag.)","Neutral, Disgust, Frustration"
I was frustrated.,Frustration
It was my racquet.,"Confidence, Frustration"
I was frustrated with you!,"Anger, Disgust, Frustration"
If we hadn't lost the game they never would've invented us to dinner tomorrownight.,"Disgust, Frustration, Optimism"
"Y'know what really bothers me? Is—it's how-how different you act aroundthem! I mean y'know the throwing the tennis games, the fake laugh, the I'll see youaround","Disgust, Confusion, Frustration"
"Okay y'know what, because you said that, I'm not putting out tonight.","Anger, Frustration"
"I'm telling you, something's wrong! My brother does not stay out all night.",Frustration
Maybe we should check the trash chute.,"Confidence, Fear, Anticipation"
Ross couldn't fit down the trash chute.,"Neutral, Sadness, Frustration"
"That's right, he almost could. Which is exactly how I got stuck there.","Confidence, Surprise, Frustration"
Hey!,"Happiness, Excitement, Anticipation"
There he is!,"Happiness, Excitement, Anticipation"
"Oh my God! (She goes to hug him, stops short, and hits him on the shoulder.)Where the hell have you been?!!","Anger, Surprise, Frustration"
"Just, y'know out.","Neutral, Confusion, Frustration"
"Ohh, out, oh God, I don't know why we didn't think to check there!","Surprise, Frustration"
What were you doing?,"Neutral, Confusion, Frustration"
"I uh, went to a bar. And then I just uh, just walked around for a while.","Neutral, Confusion, Frustration"
You walked around all night in the city by yourself?,"Neutral, Surprise"
(snaps his fingers) He hooked up! He hooked up with someone.,"Happiness, Surprise, Excitement"
"Look, I don't have to answer your questions! Okay? I'm a big boy, I can dowhatever I want!","Confidence, Anger, Frustration"
He hooked up!! Tell us about her!,"Happiness, Excitement, Anticipation"
(entering) Ross you left you scarf in…(sees everyone.) Hey you guys. (Doesthe laugh.),"Happiness, Surprise, Excitement"
Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,"Confidence, Excitement, Anticipation"
Yeah! No that's what I was thinking.,"Happiness, Excitement, Anticipation"
"So I'm asking you please, take a moment before you judge me.","Neutral, Sadness, Frustration"
"Oh, nobody's judging you. (They all turn and look at Ross.)","Neutral, Surprise, Disgust"
"Oh! Okay! (To Ross) You, Mister Right Place at the Right Time, call me! (Doesher famous, or is that infamous, laugh and exits.)","Confidence, Excitement"
"Okay, look, I-I know what you guys are going to say…","Confidence, Anticipation, Frustration"
You two will have very hairy children.,"Happiness, Contentment, Love"
"Okay, I didn't know you would say that.","Sadness, Surprise, Confusion"
Ross! Janice?!,"Surprise, Confusion, Frustration"
"All right, hold on! Hold on. Hold on. This is Ross, okay? He's our friend. Heobviously went crazy. He obviously lost his mind.","Sadness, Confusion, Frustration"
"Look, I","Confidence, Frustration, Longing"
So are you actually gonna see her again?,"Excitement, Anticipation, Optimism"
Phoebe! Don't put ideas in his head!,"Neutral, Confusion, Frustration"
I,"Neutral, Confusion, Frustration"
Damnit Phoebe!!,"Anger, Disgust, Frustration"
"(entering) Okay, I have to tell you something that I have never admitted duringour entire friendship! But, when we were in high school I made out with James Farrell evenwhen I knew that you liked him! Wow, that feels so good to get off my chest! Okay, you go!",Surprise
My turn? What-what are you talking about?,"Surprise, Confusion, Frustration"
"Ugh, Monica, I know about you and Chandler.","Neutral, Surprise, Disgust"
What?!,"Surprise, Confusion, Frustration"
"I overheard you guys on the phone the other day, and you said, I'll justtell Rachel that I'm doing laundry for a couple of hours."" And he said","Fear, Surprise, Confusion"
Well. Sounds like you're writing yourself a little play there Rach. Wow! Let meknow how that one turns out.,"Surprise, Excitement"
"Well, I wouldn't know because I got so freaked out that I hung up the phone.","Fear, Surprise, Frustration"
"Well, if you had kept listening, you-you would have heard me call him Mr.Big…(Thinks)…ot.","Surprise, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
Mr. Bigot. He tells the most,"Confidence, Disgust, Frustration"
All right. So you're telling me that there is nothing going on between you andChandler.,"Neutral, Confusion, Frustration"
Me and Chandler?! (Does her fake laugh.),"Surprise, Disgust, Confusion"
"All right, put your 20 bucks down. First one to find the tasty treat wins. Okay?","Excitement, Anticipation, Optimism"
Uh-hmm.,"Neutral, Confusion, Frustration"
"All right. Let's get the contestants out of their isolation booths. (He removesthe waste bucket that's over the duck and the laundry basket that's over the chicken.) Andthey're off! (He puts his foot in front of the chick, stopping it from moving.)","Excitement, Anticipation, Frustration"
Get your foot off my contestant! Judge!,"Confidence, Anger, Frustration"
"Judge rules, no violation.","Contentment, Confidence, Neutral"
Ohhh.,"Surprise, Disgust, Confusion"
(entering) Hey guys!,"Happiness, Confidence, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
"Y'know what? It sounds so weird to say this but, I just had a great day withJanice!","Happiness, Love, Excitement"
What?!,"Surprise, Confusion, Frustration"
Are you serious?!,"Anger, Surprise"
Yeah! I opened up to her about all the terrible stuff that's been happening tome. I mean I talked for hours. (Joey has lost interest and is watching the race again.) Itis amazing to have someone give you such-such focused attention.,"Happiness, Contentment"
"You don't need Janice for that, you've got us. We…","Contentment, Confidence, Optimism"
And the duck gets the Nutter-Butter!,"Happiness, Excitement, Anticipation"
"(turning from Ross.) No!! Hey-hey that's not a Nutter-Butter, that's just anold Wonton!","Anger, Surprise, Disgust"
"Judge rules, Nutter-Butter.","Neutral, Confusion, Frustration"
"Ohh, tough call.","Neutral, Confusion, Frustration"
Yeah.,Neutral
"But seriously, I believe that we should all support President Clinton. And herhusband Bill. (Chandler does the laugh.)","Neutral, Confusion, Frustration"
So how do you kids like your coffee?,"Happiness, Contentment, Excitement"
"Oh, none for me. Thanks.","Contentment, Confidence, Neutral"
Just a little bit of sugar.,"Happiness, Contentment, Neutral"
"Well, maybe I'll bring it out and have Monica stick her finger in it. That oughtasweeten it up, huh? (Once again, with the laugh.)","Disgust, Excitement"
(To Chandler) How does that laugh not give you a headache?,Frustration
"Oh, you get used to it.","Contentment, Neutral, Optimism"
"Y'know, I-I-I don't think that I can. So if you don't mind, maybe this will beit for me on the work things.","Neutral, Sadness, Frustration"
"So I laugh at my boss's jokes, what's the big deal?","Happiness, Contentment, Confidence"
I'd rather hang out with a sniveling work weasel guy when I can be hanging outwith my boyfriend who I actually respect.,"Disgust, Longing"
Oh. (Does a double take when he realizes what she just said.),"Surprise, Excitement, Confusion"
"(entering) Uh, I gotta apologize for Kara's coffee. Y'know, I feel sorry for itif it ever got in a fight, it's not strong enough to defend itself. (Chandler does notlaugh.) Did you hear what I said Bing?","Neutral, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
The joke Bing. What's the matter with you?,"Surprise, Confusion, Frustration"
"Well, I-I just didn't think it was funny sir.","Neutral, Confusion, Frustration"
Excuse me?,"Confidence, Surprise, Confusion"
"Well, I just…",Neutral
"(interrupting) Honey, I just don't think that you understood the joke.","Anger, Confusion, Frustration"
Really?,"Surprise, Confusion"
"Yeah! I mean it was really funny, I-I just don't think you got it. You seeKara's coffee is-is-is weak tasting, okay? But-but what Doug was-was imply that it wasweak physically. You get it now honey?","Excitement, Confusion, Frustration"
"I think I do! (They all laugh.) Thank you, Monica.","Happiness, Contentment, Excitement"
I thought you could use the help.,"Contentment, Confidence"
Coffee in a fight! (Does the laugh again.),"Happiness, Confidence, Excitement"
"(entering) Hey Rach! Hey, you mind if I read my comic books in here?","Happiness, Contentment, Excitement"
Sure! Why?,"Confidence, Excitement"
"Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.","Neutral, Frustration, Longing"
What?! She just called and said that she was gonna be working late! She keepslying to me! That's it! Y'know what? I'm just gonna go over there and confront them rightnow!,"Anger, Frustration"
"(from his bedroom) All right, so you're telling me that I have to tell racistjokes now?!","Anger, Confusion, Frustration"
Sorry! I'm just—I'm not very good at this! I'm a terrible liar and I hatehaving to lie to Rachel!,Frustration
But we're not ready to tell yet!,"Confidence, Fear, Frustration"
I know! It's just that…ever since high school Rachel was the one person Itold everything too. Y'know? I miss that so much now. She's my best friend.,"Sadness, Love, Longing"
"(entering) Joey?! Oh my God, Rachel!","Happiness, Surprise, Excitement"
Hey! Hi!,"Happiness, Excitement, Anticipation"
Wh-wh-what are you doing here? (She tries to pull her shirt down to cover thefact that she's wearing men's boxers.],Unknown
"Well, I was actually—I-I came over here to-to borrow this lamp. To umm,look at my books, y'know, see them a little better.","Confusion, Frustration"
Okay great!,"Happiness, Confidence, Excitement"
Yeah!,"Happiness, Excitement, Optimism"
"Great! Umm, well what-what I was doing in Chandler's room is that umm, I wascleaning it! In fact, he pays me to clean it!","Happiness, Confidence, Excitement"
Oh! What a great way to earn some extra pocket money.,"Happiness, Excitement, Optimism"
"Y'know when I said to you earlier that I was at work umm, I'm at my new work.","Neutral, Excitement, Confusion"
"That's good enough. Right? (Pause.) Okay, well umm, I'm gonna go look at mybooks!","Contentment, Neutral, Confusion"
Okay.,Neutral
Okay.,Neutral
I'll get back to my new job.,"Happiness, Confidence, Excitement"
'Kay. (Pause.) Congratulations on your new job. (She goes and hugs Monica andis almost in tears.),"Happiness, Excitement"
"Man, she is really gullible.","Confidence, Disgust, Frustration"
Here you go. (Serves them both some coffee.),Contentment
Thanks!,"Happiness, Contentment"
"Actually, I should get going.",Neutral
"Are you sure? Because I can stay out as late as you want. I told you how I'm onsabbatical from work, right?","Confidence, Excitement, Optimism"
Yes! Yes! You did!,"Happiness, Confidence, Excitement"
Oh…,"Surprise, Confusion, Frustration"
What is wrong now?!,"Anger, Confusion, Frustration"
This isn't what I ordered! Man! Can anything go right in my life?! First mymarriage falls apart and then…,"Sadness, Anger, Frustration"
"I know! I know! And then you lose your apartment! And then you lose your job!And then your ex-wife gets married so fast! And now the coffee—ahh!! Ross, we need totalk.","Anger, Fear, Frustration"
Okay. Sometimes I feel…,"Neutral, Confusion, Frustration"
"No-no-no, no.","Sadness, Confusion, Frustration"
Huh?,"Surprise, Confusion, Frustration"
"(starting to cry) You're a very sweet person Ross, umm, unfortunately I don'tthink I can take another second of you whining!!","Sadness, Anger, Frustration"
"Let-let me make sure I'm hearing this right, you're ending this with me because","Sadness, Confusion, Frustration"
Well yeah!!,"Happiness, Confidence, Excitement"
OH…MY…GOD!!,"Fear, Surprise, Excitement"
Are you gonna be okay?,Neutral
I am now.,"Happiness, Contentment, Confidence"
Okay.,"Contentment, Confidence, Neutral"
"Umm, hi.","Neutral, Confusion"
"Oh hi! Well, I guess that's two out of three, Joey. (Laughs and exits.)","Happiness, Excitement"
"Dude, we got to talk.",Unknown
Okay.,"Contentment, Confidence, Neutral"
"I just wanted to tell you something before you heard it from someone else and Ihope this isn't too weird, but uh, I had uh, a thing with Janice. (He laughs, his reallaugh this time.) What you're-you're not mad?",Surprise
Why would I be mad?,"Confidence, Neutral, Frustration"
"Well, because y'know there are certain rules about this kind of stuff. You don'tuh, you don't fool around with your uh, friend's ex-girlfriends or possible girlfriends orgirls they're related to.","Neutral, Confusion, Frustration"
"(realizes what Ross just said and the implications to him) I am mad! But youknow what I'm gonna do? I'm gonna forgive you! Because that's what friends do! Theyforgive their friends when they do everything you just said, all on the list there. Well,but I want you to remember that","Anger, Frustration"
Okay.,Neutral
I also want you to remember that I let you live here rent free!,"Anger, Frustration"
All right.,"Contentment, Neutral"
"And, I want you to remember that I gave you twenty (counts his money) sevendollars. No strings attached. Now, if you can't remember that, I think we should write itdown—let's write it down!","Confidence, Frustration"
