Dialogue,Emotions
Ross do you realise this is the first time in my life I’m doingsomething I actually care about. This is the first time in my life I’m doingsomething that I’m actually good at. I mean. if you don’t get that...,"Happiness, Confidence, Excitement"
"No, hey, I get that, okay, I get that big time. And I’m happy for ya,but I’m tired of having a relationship with your answering machine! Okay, Idon’t know what to do anymore.","Sadness, Frustration"
Well neither do I!,"Confidence, Anger, Frustration"
Is this about Mark?,"Confusion, Frustration"
(shocked) Oh my God.,"Fear, Surprise"
"Okay, it’s not, it’s not.","Neutral, Confusion, Frustration"
"Oh my God. I cannot keep having this same fight over and over again,Ross, no, you’re, you’re, you’re making this too hard.","Anger, Confusion, Frustration"
"Oh I’m, I’m making this too hard. Okay, what do you want me todo.","Confusion, Frustration"
"I don’t know, I don’t know. Urrrgh! Look, maybe we should takea break.","Anger, Confusion, Frustration"
"Okay, okay, fine, you’re right. Let’s ah, let’s take abreak, (goes to the door) let’s cool off, okay, let’s get some frozen yogart, orsomething.. (opens the door)","Neutral, Frustration, Optimism"
No. (Ross is standing in the doorway.) A break from us.,"Sadness, Frustration, Longing"
Do I know why we’re rushing?,"Anticipation, Confusion, Frustration"
"Yeah, y'know the ah, the girlfriend I told you about last night?(He’s frantically throwing the cushions off of the couch looking for her other shoe)Well it turns out she ah, she wants to get back together with me. Oh, I found it!!","Surprise, Excitement, Frustration"
That’s so great for you guys!,"Happiness, Excitement, Optimism"
Yeah!,"Happiness, Excitement, Optimism"
"Good luck, with your girlfriend.","Confidence, Neutral, Optimism"
"Oh, thank you. (She goes to kiss him, but he holds her coat up betweentheir faces to stop her.) Hey, hey. (opens the door, sees Rachel, and hides Chloe behindthe door) Rachel!!!!","Fear, Surprise, Excitement"
"Hi. Ohhh, you got my message.","Happiness, Surprise, Excitement"
"Yeah, oh hey, you are right on time.","Happiness, Contentment, Confidence"
So what do you say? Can I be your girlfriend again?,"Love, Anticipation, Longing"
"Yes, you can, very much.","Confidence, Excitement, Optimism"
(seeing the thumbs up) Ahhhh!! (Hugs Rachel tighter.),"Happiness, Surprise, Excitement"
"(opening the door) Y'know what, I want you to leave! Get outta here!","Confidence, Anger, Frustration"
No!!,"Anger, Fear, Surprise"
Just get out! Now!!,"Anger, Fear, Frustration"
No!! No!! I wanna stay. I wanna talk about this.,"Sadness, Frustration, Longing"
Okay! All right! How was she?,"Happiness, Excitement, Anticipation"
Uh-oh.,"Fear, Surprise, Anticipation"
What?,"Surprise, Confusion, Frustration"
Was she good?,"Anticipation, Confusion"
Don’t answer that.,"Neutral, Confusion, Frustration"
"Come on Ross! You said you wanted to talk about it, let’s talkabout it!! How was she?","Anger, Frustration"
She was...,"Neutral, Confusion, Longing"
Awful! Horrible!,"Sadness, Disgust, Frustration"
She was not good. Not good.,"Sadness, Disgust"
She was nothing compared to you.,"Confidence, Sadness, Love"
"She, she was different.","Neutral, Confusion"
Ewwwww!,"Surprise, Disgust, Anticipation"
Uh-oh.,"Fear, Surprise, Anticipation"
Good different?,"Surprise, Excitement, Anticipation"
Nobody likes change.,"Sadness, Frustration"
"What? Okay, okay, okay, okay.","Neutral, Confusion, Frustration"
"...the way you owned up to everything, it just showed me how muchyou’ve grown. Y'know?  I mean my Mom","Contentment, Love"
WE WERE ON A BREAK!!!!!!!,"Anger, Confusion, Frustration"
You seem to really like her.,"Happiness, Love, Excitement"
"Yeah, I really do. Yeah, but what am I gonna do, I mean we-we both agreedthat it was gonna be a two-week thing, y’know no commitment.","Neutral, Confusion, Frustration"
"Ross, that girl just spent the entire evening talking to your friends,asking to hear stories about you, looking through Monica’s photo albums, I mean youdon’t do that if you’re just in it for two weeks.","Surprise, Anticipation, Nostalgia"
You think?,"Confidence, Surprise, Frustration"
"Yeah, you got like 14 hours until she has to be at the airport, andyou’re sitting here in the hallway with a 28-year-old cheerleader with a fat lip.","Anger, Disgust, Frustration"
"Hey, you’re right.","Happiness, Contentment, Confidence"
Yeah.,Neutral
"Ohh, this is soo amazing! I can’t believe my brother’s gettingmarried! And in London! It’s so romantic!","Happiness, Love, Excitement"
"(taking apart the invitation) Hey, pretty smart! Tissue paper! You’reat the wedding, you have to cry, Handkerchief?"" ""No-no","Happiness, Surprise, Excitement"
"Oooh look! Isn’t this adorable, Ross let Ben address mine!","Happiness, Surprise, Excitement"
(entering) Hello!,"Happiness, Confidence, Excitement"
Hey!,"Happiness, Confidence, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Hey! Hey, did you get your invitation to Ross’s wedding?","Excitement, Anticipation, Longing"
(sarcastic) Noo.,"Disgust, Frustration"
"Don’t worry man, I get to bring a guest. We’ll show him.","Confidence, Excitement, Optimism"
I’m so jealous you’re all going! I can’t believe I neverknew that you can’t fly in your third trimester!,Surprise
I didn’t know that.,"Neutral, Surprise, Confusion"
I never knew that either.,"Neutral, Surprise, Confusion"
"I knew that! (They all look at him) I sooo didn’t know that, but youshould see your faces.",Surprise
(entering) Hey guys! What’s up?,"Happiness, Confidence, Excitement"
Heyyy. (They all try and hide their invitations.),"Excitement, Anticipation, Frustration"
We’re hanging out.,"Happiness, Contentment, Excitement"
What’s this? Is this Ross’s wedding invitation?,"Surprise, Excitement"
"See, maybe that’s the one we should’ve actually hidden.","Neutral, Confusion, Frustration"
"Oh, no! No you guys! Come on, you don’t have to do that! I’mhappy for him! I am! I really—I’m-I’m happ—I’ll work on it.","Happiness, Contentment, Optimism"
I’m sorry honey.,"Neutral, Sadness, Love"
Yeah.,Neutral
"Rach, you’re gonna come though aren’t you?","Excitement, Anticipation, Optimism"
"Oh, honey, I don’t know. I…","Sadness, Confusion, Frustration"
"This isn’t one of those uh, y’know If she doesn’tcome","Neutral, Confusion, Frustration"
"You know what would be real weird? Is if you weren’t there. Justsay you’ll think about it, okay?","Excitement, Anticipation, Frustration"
"No, I’ll think about it. Yeah.","Confidence, Neutral, Frustration"
Who's this from?,"Anticipation, Confusion"
"Oh, that's Ross's.","Contentment, Confidence, Neutral"
Oh... (opens it and sees it is a pin) Oh my God. He remembered.,"Happiness, Surprise, Excitement"
Remembered what?,"Nostalgia, Confusion, Frustration"
"It was like months ago. We were walking by this antique store, and I sawthis pin in the window, and I told him that it was just like one my grandmother had when Iwas a little girl. Oh! I can't believe he remembered!","Happiness, Surprise, Nostalgia"
"Oh, it's so pretty. This must have cost him a fortune.","Happiness, Excitement"
I can't believe he did this.,"Sadness, Anger, Disgust"
"Come on, Ross? Remember back in college, when he fell in love withCarol and bought her that ridiculously expensive crystal duck?","Happiness, Love, Nostalgia"
What did you just say?,"Anger, Surprise, Confusion"
(stuttering incoherently) F-hah.... flennin....,"Fear, Confusion, Frustration"
Oh.... my God.,"Surprise, Excitement, Anticipation"
(seeing Ross come off the plane with another woman.) Oh my God.,"Sadness, Surprise"
"Well, Ross and I were in grad school together.","Happiness, Contentment, Nostalgia"
"But we haven't seen each other since then. Well I land in China, guesswho's in charge of the dig.","Surprise, Excitement, Anticipation"
"Julie! Julie, isn't that great? I mean, isn't that just kick-you-in-the-crotch, spit-on-your-neck fantastic?","Happiness, Surprise, Excitement"
"Oh, that is so sweet.(listens) No, no, ok, you hang up. Ok, ok, one, two,three.(He doesn't hang up and motions for Rachel to be quiet.) Well you didn't hang upeither.","Confusion, Frustration, Optimism"
She didn't hang up either...,"Neutral, Confusion, Frustration"
"Ok, no, no, you hang up. You, you, y—(Rachel grabs the phoneand hangs it up for him.)","Confusion, Frustration"
"(on phone) Ross, hi, it's Rachel. I'm just calling to say that um,everything's fine and I'm really happy for you and your","Happiness, Contentment, Love"
"Rach, I got a message from you.","Neutral, Surprise, Confusion"
"Oh my God. Oh my God Ross, no, hang up the phone, give me the phoneRoss, give me the phone, give me the phone, give me the. . . (She jumps the couch andlands on Ross's back, finally getting the phone from him. Ross has a confused expressionon his face.)","Anger, Confusion, Frustration"
You're over me?,"Sadness, Surprise, Frustration"
Ohhhhhhhh God. (climbs off his back),"Disgust, Frustration"
"Wha... you're uh, you're, you're over me?","Sadness, Confusion, Frustration"
"Ohh, ohh.","Surprise, Excitement, Anticipation"
"When, when were you... under me?","Surprise, Confusion, Frustration"
"Well, basically, lately, I've uh, I've uh, sort of had feelings for you.",Love
"OK, I need to lie down.",Neutral
"He broke up with Julie. Well, go hug her, for god's sakes.","Sadness, Disgust, Frustration"
Really?,"Neutral, Surprise, Confusion"
"Really. It's always been you, Rach.","Happiness, Contentment, Love"
"Oh, god.","Sadness, Fear, Surprise"
Ohhh.,"Surprise, Disgust, Confusion"
"I've no idea, could be. Listen, I'm sorry I had to work tonight.","Neutral, Frustration"
"Oh it's OK. You were worth the wait, and I don't just mean tonight.","Happiness, Contentment, Love"
"Ah, oh God. Oh, honey, oh that's OK.","Sadness, Love"
"What. Oh no, you just rolled over the juice box.","Surprise, Disgust, Frustration"
"Gunther! Gunther. Gunther, please tell me you didn’t say anything toRachel about me and the girl from the Xerox place.","Fear, Frustration"
I’m sorry. Was I not supposed to?,Confusion
"Y'know, hey! You’re the one who ended it, remember?","Sadness, Anger, Frustration"
"Yeah, because I was","Happiness, Contentment, Confidence"
You still love me?,"Sadness, Love, Longing"
Noo.,Neutral
"What does this mean? What do you, I mean do you wanna, get back together?","Anticipation, Confusion, Longing"
"Noo! Maybe! I, I don’t know.","Neutral, Confusion, Frustration"
What?!,"Surprise, Disgust, Confusion"
"I just, I feel, I-I just...","Sadness, Confusion, Frustration"
Y'know I can’t believe I even,"Neutral, Confusion, Frustration"
(starts to cry) FINE BY ME!! (he opens the door and traps Chandler behindit),"Sadness, Anger, Frustration"
"And hey! Just so you know, it’s","Happiness, Confidence, Excitement"
I KNEW IT!!!!,"Confidence, Surprise, Excitement"
Rachel's coming up the path.  Doesn't she lookpretty. Jack... (Rachel enters with a huge nose),"Surprise, Disgust, Frustration"
Oh my God.,"Fear, Surprise, Excitement"
"You know what this is, this is us getting ready for the prom.","Excitement, Anticipation"
Oh.,"Neutral, Surprise, Confusion"
"You know what, you guys, we don't have to watch this.","Confidence, Neutral, Frustration"
Oh yeah we do. C'mon.,"Happiness, Confidence, Excitement"
Get a shot of Monica. Where's Monica.,"Excitement, Anticipation, Frustration"
"Wait, how do you zoom out? (zooms out and we see anextremely overweight Monica eating a big sandwich) There she is.","Surprise, Disgust"
"Shut up, the camera adds ten pounds.","Confidence, Disgust, Frustration"
"Ahh, so how many cameras are actually on you?","Surprise, Confusion"
"Oh, dad, turn it off.","Neutral, Frustration, Longing"
It is off.  Right Ross? (pans over to see Ross withan afro and moustache),"Surprise, Confusion"
Lookin' good Mr. Cotter.,"Happiness, Contentment, Confidence"
"I can't go to my own prom without a date, I can't, it's toolate.","Sadness, Frustration, Longing"
If you're not going then I don't want to go either.,"Neutral, Frustration"
(to Ross on the stairs) I have a wonderful idea. Youshould take Rachel to the prom.,"Happiness, Excitement, Optimism"
"Y'know what?  I think we've seen enough, let's turn it off.","Contentment, Neutral, Frustration"
"No, no, no.","Sadness, Anger, Frustration"
"OK, fine, well I'm not gonna watch, alright.","Neutral, Disgust, Frustration"
"C'mon kid, let's go.","Confidence, Excitement, Optimism"
"Ahh, are you hadsome.","Happiness, Confidence, Excitement"
Let's show 'em.,"Confidence, Excitement, Optimism"
(walks down the stairs and grabs the flowers out of the vase onthe endtable) Okay dad.,"Contentment, Confidence, Neutral"
"(going downstairs) Rachel, ready or not, here comes yourknight in shining—Oh no. (Chip has shown up and the four are leaving.)","Fear, Surprise, Frustration"
Bye.,Neutral
"Oh, dear. Jack, how do I turn this off?","Neutral, Confusion, Frustration"
(to Ross) I can't believe you did that.,"Sadness, Anger, Disgust"
"Yeah, well.","Neutral, Confusion, Frustration"
"See, he's her lobster.","Happiness, Love, Excitement"
(seeing the decision) Nooooo. You’re really not going?,"Sadness, Surprise"
"Yeah. It’s just gonna be too hard. Y’know? I mean, it’sRoss. How can I watch him get married? Y’know it’s just, it’s for the best,y’know it is, it’s… Y’know, plus, somebody’s got to stay herewith Phoebe! Y’know she’s gonna be pretty big by then, and she needs someone tohelp her tie her shoes; drive her to the hospital in case she goes into labour.","Sadness, Frustration, Longing"
You don’t have a car. And your license expired.,"Neutral, Confusion, Frustration"
"I know. (Starts to cry) Yeah, see, there’s so much to do and I haveso little time to do it in.","Sadness, Frustration, Longing"
"All right, check it out. Check this out. It says here thatthere’s a place you can go to rent videos of all the museums! (Reading from thebook.) It’s almost as good as being there.""""","Excitement, Anticipation, Optimism"
It’s better! You can’t go to a museum in your underwear!,"Disgust, Excitement, Anticipation"
"Well, You could, but... probably just the onetime.","Neutral, Frustration"
"I bet we could get videos of all the sites, get a VCR in ourhotel room... we'd never even have to go outside!","Contentment, Excitement, Optimism"
"If we do that, we gotta get Die Hard.","Excitement, Anticipation, Optimism"
Oh-ho! I bet the British version is gooooood!,"Excitement, Anticipation, Optimism"
