Dialogue,Emotions
"Hey! Hold on a minute, hold on a second. Do you think these pearls arenice?",Frustration
I’d really prefer a mountain bike.,Satisfaction
"Janice’s birthday is coming up, I want to get her somethingspeacial. Come in here with me.","Excitement, Hope"
"Whoa, whoa, whoa, wait, whoa. Do you ah, want to get her somethingspeacial, get her flowers, get her candy, get her gum, girls love gum.","Overwhelm, Boredom, Enthusiasm, Affection"
"That’s a good idea, ‘Dear Janice have a Hubba-Bubbabirthday’. I would like to get her something serious.",Satisfaction
"Oh, you want something serious. Y'know what you should do, you should gether one of those um, barium enemas. Those are dead serious.",Frustration
"All right. Look, I’m gonna go in here, and you don’t buy meanything ever. (starts to go into the store)","Stress, Frustration"
"(stopping him) No, no, you can’t, you can’t, okay, youcan’t, you can’t buy her pearls, you just can’t, you can’t, youcan’t.","Frustration, Worry"
Why not?!,Frustration
"Oh God. Uh, okay, here’s the thing, this is the thing, okay, thething is...","Frustration, Overwhelm"
What is the thing?,Confusion
"Okay. I went down to the ‘Mattress King’ showroom and, and I sawJanice, kissing her ex-husband.","Frustration, Anger"
(shocked) What?,Unknown
They were in his office.,Calmness
"Well she, she wouldn’t do that, she’s with, she’s withme.","Frustration, Love, Trust"
"I’m telling you man, I saw it.",Excitement
"Yeah, well, you’re wrong! Okay, you’re wrong.",Frustration
"I’m not wrong! I wish I was. I’m sorry. Bet that barium enemadoesn’t sound so bad now, huh?",Frustration
It just makes more sense as an ensemble.,Satisfaction
Right.,Achievement
"Besides, it takes the focus off the hat.",Frustration
(running through the door) No! Oh! You’re alive! You’re alive!,"Excitement, Relief, Joy"
"See Pheebs, I promised you no one would die, didn’t I?","Achievement, Satisfaction"
"Yeah, well, we’ll see about that. Can I use your phone? I justwanna call everyone I know.",Frustration
"Sure, we have no money, go ahead.","Frustration, Disappointment"
"(on phone) ‘Hey! You’re not dead! Okay, see ya!’","Excitement, Relief"
Monica.,Unknown
Oh my God! He just said my name! Did you hear that?,"Excitement, Wonder"
Monica bang!,"Achievement, Excitement"
"Okay, I heard that.",Boredom
Did he just say ‘Monica bang’?,Frustration
Uh-huh.,Boredom
Oh my God! He’s gonna rat me out!,"Stress, Worry, Fear, Panic, Anger"
Monica bang!,"Achievement, Excitement"
"Oh-ho-ho, sweetie, sweetie, you gotta stop saying that, now. It’sno big deal, it’s not even worth mentioning, you see we all do it all the time. Seewatch this, Ben, Ben, Ben. (goes over and starts hitting her head on the post) Ow, Monicabang! (does it again) Everybody bang. (repeats) Ben bang. (repeats) Rachel bang. (repeats)Bang, Rachel bang! Oh, isn’t that fun?","Boredom, Enthusiasm, Affection, Interest"
"(goes over and hits her head on the post) Look at that! (repeats) Lookat that! (repeats) We all do it. (repeats) Okay, I’m stopping now.","Frustration, Overwhelm"
You okay?,Unknown
"Oh yeah! Y'know, if it’s not a headboard, it’s just not worthit.","Satisfaction, Enthusiasm"
(entering) How’s my Bing-a-ling?,Affection
"Ah, I don’t know, you tell me. Anything you ah, wanna tell me,because, if you ah, you should, if you, you would, tell me.",Frustration
Why are your eyes so white?,Curiosity
"You tell me! Maybe, it’s because I was just fooling with my ex!Oh no-no-no-no, no-no-no-no, that was you!!","Frustration, Betrayal"
Oh my God!!,Excitement
All right!,Excitement
How did you know?,Curiosity
"Joey told me, he saw you two kissing.","Jealousy, Betrayal"
In the park?,Curiosity
No! In his office! How many kisses were there?,Frustration
Just those two!,Frustration
"Wh-wh-why, wh-why, why, why was there kissing!? There should be nokissing!!",Frustration
"Oh, I’m sorry honey, I’m so, so, (nasally) haaaaa! I’mso, so sorry, I just (nasally) haaaaaa! But I, oh what happened was, I-I-I can’tbreathe. Can you get me a bag, or something?","Frustration, Overwhelm, Affection"
(giving her a bag) Here.,"Achievement, Satisfaction, Gratitude"
The receipt.,Frustration
"I’ll take it! All right look, I gotta know. Are you finished withme? (Janice shakes her head no) Are you finished with him? (Janice shakes her head no) Doyou still love him? (Janice shakes her head yes) Do you still love me? (Janice shakes herhead yes) All right look, (grabs the bag) I’m gonna need an actual answer here okay,so which is it, him or me? (his phone starts to ring)","Frustration, Love, Anxiety, Confusion"
I don’t know.,Confusion
(rushing in) Okay. If you’re alive you answer your phone!,Frustration
"Okay, Ben, I won’t tell your daddy that you had ice cream fordinner, if you don’t tell about our little bonking incident.","Trust, Betrayal, Embarrassment"
"Monica, number one, I don’t think Ben understands the concept ofbribery, and number two, I... (Joey starts laughing in the background) (to Joey) What?!",Frustration
You said number two.,Frustration
I also said number one.,"Achievement, Satisfaction"
I know. (giggles harder),Enthusiasm
(entering) Hey! Everyone.,Enthusiasm
Hi!,"Enthusiasm, Interest"
How’s my little boy?,"Affection, Love"
"He’s perfect, he’s never been better.",Satisfaction
"(noticing the outfit he is wearing) What’d you do, take him whaling?","Confusion, Embarrassment, Irritation"
Monica.,Embarrassment
"Oh my God, he just said your name, that’s great! Good job Ben.","Satisfaction, Affection, Gratitude, Excitement"
Monica bang!,Fear
"Oh that’s right, that’s what I’d sound like if Iexploded.",Frustration
"Woo-Hoo! The curse is broken! I called everybody I know, and everyone isalive.","Achievement, Satisfaction, Excitement"
Uh.,Frustration
What?,Frustration
Ugly Naked Guy looks awfully still. (Phoebe runs to the window and gasps.),"Worry, Fear, Panic"
"Oh my God! I killed him! I killed another one! And this curse is gettingstronger too, to bring down something that big.","Frustration, Overwhelm"
Well maybe he’s just taking a nap.,Boredom
"I’m tellin’ ya, he hasn’t moved since this morning.",Frustration
"All right, we should call somebody.",Satisfaction
And tell them what? The naked guy we stare at all the time isn’tmoving.,Frustration
"Well, we have gotta find out if he’s alive.","Anxiety, Hope"
How are we gonna do that? There’s no way.,Frustration
"Well, there is one way. His window’s open, I say, we poke him.",Curiosity
"Hey! Y'know how we ah, save all those chopsticks for no reason we get whenwe get Chinese food?","Boredom, Enthusiasm"
Yeah.,"Boredom, Relaxation"
"Well, now we got a reason.","Achievement, Satisfaction"
What?,Frustration
"Well, we’re fashioning a very long poking device.",Achievement
All right.,Relaxation
"Hey uh, what’s a matter?",Worry
I talked to Janice.,Satisfaction
"Oh my God, is she going back to him?","Frustration, Disappointment, Worry, Fear"
"She doesn’t know. Says she loves us both. Y'know I woke up thismorning and I was in love, well I was happy. Y'know it serves me right for buying thattwelve pack of condoms. And now I can’t even return them, because she choked on thereciept!","Frustration, Satisfaction"
"What are you ah, what are you gonna do?",Frustration
"I don’t know, y'know. What, what, would you do?","Frustration, Confusion"
"Well, it doesn’t matter what I would do.",Frustration
"Come on, tell me.",Boredom
"All right, you’re probably not gonna want to hear this but ah, if itwas me, and this is just me, (Chandler gets ready to throw another dart) I would ah, Iwould bow out.","Frustration, Boredom"
"What? (turns around quickly still ready to throw the dart and Joeyquickly ducks and hides behind the chair) What are you, what are you talking about?","Frustration, Confusion"
"They have a kid together, y'know. They’re like, they’re like afamily, and if, I don’t know, there’s chance they could make that work, I know Iwouldn’t want to be the guy who stood in the way of that. Are you okay? Do you wannaah, come poke a nude guy?","Stress, Frustration, Overwhelm, Loneliness, Jealousy, Love, Trust, Betrayal, Disappointment, Anticipation, Engagement, Exhaustion, Anxiety, Tiredness, Curiosity, Confusion, Realization, Interest, Pain, Relief, Worry, Hope, Calmness"
"Well, he’s finally alseep. About that ah, bump on his head?",Frustration
"Are you, are you, are you sure it’s ah, a new bump? I mean, nooffense, I’ve always thought of Ben as a fairly bumpy headed child.","Disappointment, Confusion, Insecurity"
"It’s okay if he bumps his head, kids bump their heads all the time,y'know, it was your first time babysitting, I figured you did the best you could.","Satisfaction, Gratitude"
(confidently) I did!,"Achievement, Satisfaction, Confidence"
I know! I’m saying you have to watch them all the time.,Frustration
I did!! I watched! I watched! I watched Monica bang his head againstthat thing!,"Frustration, Satisfaction"
Monica did it?,Unknown
Monica?,Confusion
Yeah.,Boredom
"Umm, did you notice anything wierd about Ben today?",Curiosity
No. Why?,Frustration
"Well, I was just playing with him, and y'know we were doing the alphabetsong, which he used to be really good at, but suddenly he’s leaving out ‘e’and ‘f.’ It’s like they just ah, I don’t know, fell out of his head.","Frustration, Disappointment"
Really?!,Unknown
"Oh, and also, he’s, he’s walkin’ kind of funny, his leftleg is moving a lot faster than his right leg, and he’s in there just sort ofy'know... (walks around in a circle)","Frustration, Boredom"
"Oh my God, I wrecked your baby!! (runs into the bedroom)",Frustration
I hope it’s still funny when you’re in hell.,Hope
(coming out of the bedroom) You jerk! You know how much I love that kid!(starts to chase Ross around the living room),"Love, Anger"
Monica bang! Monica bang! (runs into one of the posts) Ow!,"Frustration, Pain"
I’ll get the hat.,Achievement
"Janice, I have something I need to tell you, and I want you to let meget through it, because it’s, it’s, it’s not gonna be easy.","Overwhelm, Determination, Anxiety, Tiredness"
Okay.,Boredom
"I think you should go back with Gary. I don’t wanna be the guythat breaks up a family, y'know when my parents split up, it was because of that guy.Whenever I would see him I was always think y'know ‘You’re the reason, you arethe reason why their not together.’ and I hated that guy. And it didn’t matterhow nice he was, or how happy he made my Dad.","Frustration, Gratitude, Love, Heartbreak"
Wow!,Unknown
"Yeah, well. It’s the right thing to do.",Satisfaction
"Oh! You’re right. Oh God. But, before I can say‘good-bye’, there’s something I really need you to know, Chandler. The wayI feel about you, it’s like, I finally understand what Lionel Richie’s beensinging about. Y'know, I mean what we have, it’s like movie love, you’re mysoulmate, and I can’t believe we’re not going to be spending the rest of ourlives together.","Affection, Love, Heartbreak"
Then don’t leave me!,"Frustration, Loneliness"
What?,Frustration
"Forget what I said, I was babbling! Pick me!",Frustration
"No, you were right, you were right. I mean, I-I-I’ve got to give mymarriage another chance.","Frustration, Hope"
"No you don’t! No, no, no, I say you have to give your divorceanother chance.",Frustration
(standing up) I’m sorry. (hugs him),Affection
Ohhh. Don’t go.,Unknown
"No, I-I-I gotta go. (she starts to walk away, but Chandler doesn’tlet her go.)",Frustration
No. No! No! No!,Frustration
"Honey, honey, people are looking.","Stress, Frustration, Affection, Anxiety, Worry"
I don’t care! (turns around and to the people watching them) Idon’t care!!,Frustration
"Yeah, um, I’m, I’m leaving now. (tries to get her leg out ofChandler’s grasp, she finally does, but Chandler takes off her shoe.)",Frustration
You can’t leave! I have your shoe!,Frustration
Good-bye Chandler Bing. (walks out with one shoe),"Frustration, Embarrassment"
Rachel has those in burgendy.,Satisfaction
"All right now remember, something this big and long is going to bedifficult to manuver, fortunately I have a lot of experience in that area.","Enthusiasm, Confidence"
"Can we please focus here, a naked man’s life hangs in the balance!","Stress, Frustration"
I’m telling you he’s dead. What we are about to have here is adead fat guy on a stick.,"Frustration, Disappointment"
"All right, ladies and gentlemen, let’s poke. (they start to advancethe giant poking device) Steady. Steady. Okay, a little higher. Careful of the angle.Okay, okay, we’re approaching the window (as he says this the camera cuts to theirview of Ugly Naked Guy, so that we actually see him!) Thread the needle. Thread theneedle.","Enthusiasm, Excitement"
He’s alive! He’s a-live!!!,"Excitement, Relief"
"And yet, we’re still poking him.",Frustration
"Okay, retract the device, retract the device.",Frustration
He does not look happy.,"Frustration, Disappointment"
"Hey-hey, now he’s showing us his poking device.",Enthusiasm
"Hey, that’s never gonna make it all the way over here, buddy!",Frustration
(singing),Unknown
(joining him),Curiosity
,Unknown
(high pitched),Unknown
,Unknown
,Unknown
,"Stress, Achievement, Frustration, Satisfaction, Overwhelm, Boredom, Enthusiasm, Affection, Loneliness, Jealousy, Gratitude, Love, Heartbreak, Trust, Betrayal, Excitement, Relaxation, Nostalgia, Disappointment, Anticipation, Contentment, Engagement, Energized, Exhaustion, Triumph, Determination, Anxiety, Motivation, Tiredness, Curiosity, Confusion, Realization, Inspiration, Accomplishment, Interest, Pain, Relief, Worry, Hope, Fatigue, Calmness, Doubt, Pride, Discouragement, Creativity, Embarrassment, Confidence, Insecurity, Joy, Isolation, Belonging, Comfort, Wonder, Disorientation, Fear, Panic, Bravery, Despair, Resilience, Helplessness, Desperation, Awe, Peace, Offense, Respect, Connectedness, Anger, Irritation, Rage, Indignation"
,Unknown
,Unknown
,Unknown
