Dialogue,Emotions
"I didn’t! Even when I found out…umm, all right, well let'sjust say I found something out something about someone and let's just say she's gonna keepit. (Goes into her room.)","Frustration, Anxiety"
"Hey, Pheebs! Check-check this out. (Holds up his hand in one of Phoebe'schords.)",Enthusiasm
"Ooh, you nailed the Old Lady! (They both laugh at what she said.)",Excitement
"Yeah listen so, I thought I was getting better, so on my way home today Istopped by this guitar store and…","Enthusiasm, Curiosity"
"Did you, did you",Frustration
No.,Frustration
Give me your hands. (He does and she smells his left hand.) Strings.Gimme it! (He gives her his right hand and she smells it as well.) Pick. Do you want tolearn to play guitar?,"Frustration, Boredom"
Yes!,Excitement
Then don't touch one!!,Frustration
"(entering, with Ben) Hi!",Enthusiasm
Hi!,"Enthusiasm, Engagement"
Hi Ben!,Joy
Auntie Monica!! (He runs to hug her.),"Affection, Excitement"
"(notices something) Ross is wearing leather pants! Does nobody elsesee that Ross is wearing leather pants? (Pause, no one speaks.) Someone comment on thepants!",Frustration
I think they're very nice.,Satisfaction
I like 'em.,Satisfaction
Yeah! (Chandler bangs the table in frustration.),Frustration
I like them a lot.,"Satisfaction, Affection"
"That's not what I had in mind! See, people like Ross don't generallywear these types of pants. You see, they're very tight. (Motions to Ross's buttock.) Maybethere's something in that area.",Frustration
"Oh see, I-I needed a new thing for today and there's this leather storethat always smells so good and I thought to myself, Wow","Satisfaction, Excitement, Wonder"
Oh come on!! (Storms out.),"Frustration, Anger"
"(after he's left) Okay, seriously, what do you think?",Frustration
You look like a freak.,"Disappointment, Offense"
"Awful, absolutely awful. (Plus other negative comments from Phoebe andMonica.)","Frustration, Disappointment"
"What are you, what are you doing?",Confusion
It's my New Year's resolution!,"Achievement, Excitement, Determination"
"What, to blind my child?",Frustration
No! To take more pictures of all of us together. I mean I really thinkit's the best resolution because everyone will enjoy the pictures.,"Satisfaction, Enthusiasm"
"Well, everyone will enjoy my music as well. (Does a chord and Monicastarts taking pictures of him and Phoebe. They both start to strike a pose with theexcessive amount of pictures that Monica takes.)","Satisfaction, Overwhelm, Enthusiasm"
"(talking to himself) My God! These pants are burning up! (He's stillwearing the leather pants.) (She snuggles closer.) Oh come on, she wants to snuggle now!What is she trying to kill me? It's like a volcano in here! (Out loud.) Are you hot?","Stress, Frustration, Overwhelm, Affection"
No.,Frustration
"Okay, it must just be me then.",Frustration
"That was just the pants on the couch. Umm, hey, do you, do you mind if Iuse your bathroom?",Embarrassment
"No, go ahead.",Relaxation
"Thanks. (Gets up and as he does so, the sound returns. Without anotherword he heads into her bathroom.)",Gratitude
(in ecstasy) Ahhhhhhhhhhhhhh……….,Unknown
"(yelling from outside) Hey, my favorite part is coming up!",Enthusiasm
'Kay!,Enthusiasm
Oh my God!,Unknown
"Tiger! (Joey moves his hand in an attempt to do the chord, in fact hedoes it with each name.) Dragon! Iceberg!! (He fails.) Joseph, did you even study at alllast night?","Frustration, Disappointment"
"Yes! Yes, I did.","Achievement, Satisfaction"
Then do Iceberg!,Unknown
(thinks) (quietly) G-sharp.,Curiosity
,Unknown
What?! I didn't touch a guitar!,Frustration
"No, but you're questioning my method!",Frustration
"No, I'm not questioning it, I'm saying it's stupid! (Notices Monicastanding between them and smiling.) What?! (The camera clicks, taking another picture.)","Frustration, Irritation"
Thank you. (Leaves.),Gratitude
Y'know none of my other student thought I was stupid.,Frustration
"Your other student, was you!",Frustration
"Yeah, well, y'know maybe you just need to try a little harder!",Frustration
"(looking in the Yellow Pages) Look, maybe I need to try a real teacher!Right here! Here! Andy Cooper, he teaches guitar and look ooh, there's a nice picture ofhim with a little kid and","Enthusiasm, Interest"
Fine! You go learn from your qualified instructor! But don't come cryingto me when everyone's sick and tired of hearing you play,"Frustration, Disappointment"
"(entering, singing) Baddest man in the whole damn town.""""",Confidence
"Oh, fine! Take his side! (Storms out.)",Frustration
(on phone) I can't wait to be with you! I'll sneak over as soon as Rosspicks up Ben. I'll just tell Rachel I'm gonna be doing laundry for a couple of hours.,"Affection, Excitement"
"(on phone) Laundry. Huh. Is that my new nickname? (Rachel isabsolutely stunned, she opens her mouth in absolute amazement.)",Unknown
"(on phone) Awww, y'know what your nickname is, Mr. Big…",Affection
Arghh!! (She quickly hangs up the phone and starts to pace aroundwondering what to do.),"Frustration, Overwhelm"
(answering phone) Hello?,Calmness
"(calling from Elizabeth's bathroom) Joey, it's Ross! I need some help!","Stress, Frustration, Overwhelm"
"Uhh, Chandler's not here.",Frustration
"Well,",Frustration
Okay.,Unknown
"Listen, I'm in Elizabeth's bathroom…",Confusion
Nice!,"Achievement, Satisfaction"
"No, I-I got really hot in my leather pants so I took them off but theymust have shrunk from the-the sweat or-or-or my legs expanded from the heat. Look, I-Ican't put them back on. I can't!","Stress, Frustration, Overwhelm"
"Oh. That is quite a situation. Uh, do you see any like, powder?","Boredom, Curiosity"
"Powder! Yeah! Yeah, I have powder! (Grabs some of her shelf.)","Satisfaction, Excitement"
"Good-good, okay, sprinkle some of that on your legs, it'll absorb some ofthe moisture and then you can get your pants back up.",Satisfaction
"Yeah, okay, hold on! (He puts the phone down and proceeds to spread alarge amount of powder on his legs and makes another attempt at pulling up his pants. Itdoesn't work, and without picking up the phone leans down to it.) (Almost in tears.)They're not coming on man.",Frustration
"Umm, do you see any—oh,",Frustration
"Ohh, I-I see lotion, I have lotion! Will that work?","Curiosity, Confusion, Realization, Hope"
"Yeah, sure, spread some of that on there.",Satisfaction
Hold on.,Frustration
Ross? You okay?,Worry
"They're still, they're still not coming on man and the lotion and thepowder have made a paste!",Frustration
"Really?! Uhh, what color is it?","Curiosity, Confusion"
What difference does that make?!,Frustration
"Well, I'm just—if the paste matches the pants, you can make yourselfa pair of paste pants and she won't know the difference!",Frustration
"(entering) Joey, do you have a minute?","Curiosity, Hope"
"Dude, what am I gonna…",Frustration
"(To Ross) Uh, Rachel's here, so good luck man, let me know how it worksout. (He hangs up the phone and strands Ross in the bathroom.)","Frustration, Betrayal"
"Oh, Joey, I have such a problem!","Frustration, Overwhelm"
"Oh well, you're timing couldn't be better. I am putting out fires all overthe place.","Stress, Overwhelm"
"Okay. Okay. Okay. Joey, I have",Frustration
"What-what is it, what is it?","Stress, Frustration"
"Oh my God, it's so huge, but you just have to promise me that you cannottell anyone.","Overwhelm, Trust"
"Oh no, no-no-no-no! I don't want to know!",Frustration
"Yes! Yes! Yes, you do want to know! This is unbelievable!",Excitement
"I don't care, Rach! Look, I am tired of being the guy who knows all thesecrets but can't tell anyone!","Frustration, Exhaustion"
What? What secrets? You know secrets? What are they?,"Frustration, Curiosity"
And you're not supposed to be gossiping!!,Frustration
"I know, I know! I just can't keep this one in, so I pick up thephone… (Joey in a childish attempt to not hear what Rachel is about to say, puts hisfingers in his ears and starts to scream loudly. Rachel turns and walks out upon seeingthat Joey's not gonna listen, and as she exits Chandler walks in and sees Joey in hiscurrent state.)","Frustration, Loneliness"
I'm not listening to you!,Frustration
"Ross, umm, you've been in there for a long time. I'm starting to getkinda freaked out.","Worry, Fear"
"All right, I'm coming out. Hey, can you turn the lights off.","Frustration, Boredom, Relief"
"No, let's just leave the lights on.",Frustration
Oh my God!,Unknown
I had a problem.,Frustration
"Hey, Pheebs?",Affection
"No, I can't talk to you! I don't have a fancy ad in the Yellow Pages!",Frustration
"Look, Pheebs, I just, I wanna apologize for, for saying that your methodwas stupid and-and maybe ask you to be my teacher again. And-and I promise, I won't toucha guitar until you say I'm ready. (After a short pause she hands him her guitar.) Youreally think I'm ready?","Gratitude, Trust"
Uh-huh!,Boredom
"Wow! Cool! (He takes the guitar, stands up, and goes to play a note.However, while strumming it, he knocks it out of his hands and it bounces off the tableand lands on the floor. Phoebe just stares at the guitar.)","Frustration, Excitement"
(sitting back down) Was the chord at least right…,Frustration
No!,Frustration
Oh my God!,Unknown
"We heard about your pants, I'm so sorry.",Unknown
"This year was supposed to be great! But, it's only the second day and I'ma loser with stupid leather pants that don't even fit!","Frustration, Disappointment"
"No. No, you're not a loser.",Affection
Look at me! (Chandler squeaks in an attempt not to make fun of him.),Frustration
"Hey, hey, look. Look Ross, Ben drew a picture of you! (Shows him Ben'spicture.) Huh? You're-you're a cowboy!",Excitement
"Oh, be-because of the leather pants.","Boredom, Embarrassment"
"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Nowthat's something.","Achievement, Satisfaction, Enthusiasm"
Yeah!,Enthusiasm
That really is something; that's really cool.,"Achievement, Satisfaction, Enthusiasm"
Howdy partner!,"Enthusiasm, Affection"
"Maybe I should get another pair! Ooh, y'know, they-they had some withfringe all down the sides. (Chandler starts rubbing his temple again.) I'm gonna go kissBen goodnight. (He starts to head for Monica's bedroom.) I can't believe he thinks I'm acowboy. (Pause.) I would make a good cowboy. (He struts into Monica's room.)","Frustration, Enthusiasm, Affection"
"Okay, now that everything's wrapped up here, I think I'm, I'm gonna godo my laundry.",Relaxation
"Oh yeah, me too. Y'know if this shirt is dirty. (Smells it.) Yep.",Satisfaction
"Okay, I'm gonna go too. I'm gonna go to the airport. I figure if I hangaround there long enough, someone's bound to leave one of those planes unattended.",Boredom
"Good luck, honey!","Affection, Gratitude, Love"
"Bye! (She exits, leaving Rachel and Joey alone.)",Relief
"Hey, uh, Joey?",Unknown
Umm?,Frustration
Remember that big thing I was gonna tell you about?,Excitement
"Oh, no! (Starts that screaming thing again. Rachel stops him by pullinghis fingers out of his ears.)","Frustration, Affection"
"I'm not gonna tell you, but if you found out on your own, that would beokay and then we could talk about it. Right?","Frustration, Curiosity"
"Well, then it wouldn't be a secret. So yeah, that would be okay. Yeah.Yeah!","Frustration, Excitement, Engagement"
"(quietly) Yeah. Well. (Pause.) Hey uh Joe, would mind going over toChandler's bedroom and get that book back that he borrowed from me?",Frustration
Now? You want me to go over there now?,Frustration
Yeah!,Enthusiasm
Do you know something?,Curiosity
Do you know something?,Unknown
I might know something.,"Curiosity, Confusion, Interest"
I might know something too.,Curiosity
What's the thing you know?,"Curiosity, Confusion"
"Oh no, I can't tell you until you tell me what you know.",Frustration
I can't tell you what I know.,Frustration
Well then I can't tell you what I know.,Frustration
"Okay, fine.",Frustration
You don't know!,Frustration
"All right, how about","Boredom, Interest"
(gasps) YOU KNOW!!!!,Unknown
AND YOU KNOW!!!,Frustration
"Yeah, I know!!!!",Excitement
"Chandler and Monica?!! Oh, this is unbelievable!! How long have youknown?",Curiosity
"Too long! Oh my God, Rach, I've been dying to talk to someone about thisfor so long! Listen, listen, we can't say anything about this to anybody, they're so weirdabout that! Listen… (Phoebe returns and interrupts them.)","Overwhelm, Excitement"
Hey! It's raining. I don't want to fly in the rain. So…,"Excitement, Disappointment"
"Oh,",Boredom
"Ohhh, yeah, me too.",Enthusiasm
That's weird. (Pause.) I bet they're doing it.,"Curiosity, Confusion"
"(entering) Oh good, okay, I can't take it anymore. I can't take itanymore. So you win, okay? Here! (Hands him the 50 bucks he's about to owe him.) Pheebs?Flying a jet? Better make it a spaceship so that you can get back to your",Frustration
