Dialogue,Emotions
"No, sir.",Frustration
"Yeah, Dewey, Cheatum, and Howe.",Interest
"Come on honey, let's go drink our body weight. (They walk off leaving Chandlerand Monica alone.)",Affection
What was that?,Frustration
What?,"Frustration, Confusion"
That noise you just made?,Frustration
"Oh, that was my work laugh.",Embarrassment
Really? Your work laugh?,Frustration
"Oh, believe me, to survive this party, you're gonna have to come up with onetoo.",Frustration
"All right, check me out.","Achievement, Enthusiasm"
Okay.,Boredom
…says $30 Father; same as in town.,Satisfaction
Hey! Everybody at work loved you last night!,"Achievement, Satisfaction, Enthusiasm"
Really?,Curiosity
,Unknown
"Hey, I thought you already had one.",Frustration
"Oh I used too, but then Joey thought it would be fun to go to Central Parkand hit rocks at…bigger rocks. (He starts to leave and stops an entering Rachel.) HeyRach, do you have a tennis racquet?","Frustration, Boredom, Enthusiasm, Affection"
"Oh umm, y'know I lent it to Joey and I never actually got it back.",Frustration
"Okay, good luck with that. (Exits.)","Frustration, Boredom"
(To Monica) Hey!,Enthusiasm
Hi!,Enthusiasm
What's up?!,"Enthusiasm, Engagement"
What are you doing here? I thought you had to do inventory all day.,"Frustration, Boredom"
"Well yeah, I do, but I decided to take a long lunch and spend some time with myfriend Monica. Y'know I-I feel that we don't talk anymore. How are you? What is new withyou?","Affection, Loneliness, Gratitude"
"Uhh, not much. Uh, work's good.","Satisfaction, Boredom"
"Oh y'know what, we don’t have to talk about work. We can talk aboutanything!","Enthusiasm, Relaxation, Engagement"
Okay. Umm…,"Curiosity, Confusion"
Hey! Y'know what? Let's talk about relationships!,Enthusiasm
"Okay, what's going on with you?",Frustration
Nothing! You go!,Frustration
"Well, I-I—there was this guy at the bank that I thought was cute umm, butI don't anymore.",Confusion
"Wow that's uh, juicy. Umm, (checks watch) y'know what though Mon, I actually dohave a lot of work to do so if-if—are you sure there's just not anything else?","Exhaustion, Anxiety, Curiosity, Worry, Fatigue"
"Yes, I'm sure! Rachel is there something that you want to talk me about?",Confusion
No! (Gets up to leave.) (Under her breath.) If there was I wouldn't tell you.,Frustration
"Okay, then what happened?","Curiosity, Interest"
(gasps) Ohh. Uh-huh. Uh-huh. (The chick clucks.) You'll get your turn!,Frustration
"(entering from the bathroom) Hey Pheebs, what's going on?","Affection, Interest"
Nothing! (Picks up and sets the chick down on the floor.) (To the chick.) Thisis not over!,Frustration
No! No! No!,Frustration
What?!,Frustration
"I was up all night writing this really nasty letter to Emily! It was perfect andnow it's all covered in-in… (The duck quacks.) Actually, thanks!","Achievement, Frustration, Satisfaction, Gratitude"
(entering from his room) All right! Everybody ready to go to the movies?,Excitement
"Uh actually, I think I'm gonna skip it.",Boredom
Really?,Frustration
"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.","Loneliness, Contentment"
"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail andstuff.","Curiosity, Interest"
"That's okay, Joe.","Satisfaction, Affection, Contentment"
"All right, let's go Pheebs.","Affection, Excitement"
(licks the envelope and encounters a foreign substance on the glue.) Oh God!,"Frustration, Disappointment"
Bing!,"Excitement, Interest"
Oww!!,"Pain, Relief"
Game!,Excitement
"Well, I gotta tell ya Bing; that partner of yours is a real tiger. (To his wife.)Are you all right sweethart?",Affection
(out of breath and mouths) I'm not all right.,"Overwhelm, Exhaustion"
"We're, we're just gonna get a little sip of water.",Calmness
"Am I on fire today or what?! Those birds are browned, basted, and ready to becarved!","Achievement, Satisfaction, Enthusiasm, Excitement"
"Okay, easy Martina. I think we should let them win the next game.",Relief
"I'm sorry, I don't understand what you just said.",Confusion
Let them win one.,"Frustration, Satisfaction"
"Are you crazy?! We own those two! I mean look at 'um, he can't breath and she'spopping pills.","Frustration, Disappointment"
You're not even giving them a chance!,"Frustration, Disappointment"
They have racquets don't they?!,"Frustration, Anticipation, Curiosity"
"Uh Bing, I think we're gonna make this the last game.","Frustration, Disappointment"
"Oh yes, sir! Put me out of my misery. Are you sure you never played pro?(Does his work laugh.) (To Monica) Please let them win!","Frustration, Enthusiasm, Gratitude"
I'll take it down to 95% but that's the best I can do.,Frustration
"Oopsey, missed it!",Frustration
I got it! (She hits a forehand smash that bounces right in between Doug andKara and scores a point.),"Achievement, Satisfaction, Excitement"
Nice shot.,"Achievement, Satisfaction"
I got it!!,"Achievement, Excitement"
Long! (Gives Monica the Work Laugh.),"Achievement, Boredom, Irritation"
I can't believe you let them win!,Frustration
"Yeah, at least you hid your feelings well about it. (Removes a smashedracquet from his bag.)",Frustration
I was frustrated.,Frustration
It was my racquet.,Frustration
I was frustrated with you!,Frustration
If we hadn't lost the game they never would've invented us to dinner tomorrownight.,"Frustration, Disappointment"
"Y'know what really bothers me? Is—it's how-how different you act aroundthem! I mean y'know the throwing the tennis games, the fake laugh, the I'll see youaround","Frustration, Jealousy, Disappointment"
"Okay y'know what, because you said that, I'm not putting out tonight.",Frustration
"I'm telling you, something's wrong! My brother does not stay out all night.",Frustration
Maybe we should check the trash chute.,"Curiosity, Interest"
Ross couldn't fit down the trash chute.,Frustration
"That's right, he almost could. Which is exactly how I got stuck there.","Frustration, Satisfaction"
Hey!,Enthusiasm
There he is!,Excitement
"Oh my God! (She goes to hug him, stops short, and hits him on the shoulder.)Where the hell have you been?!!","Frustration, Affection, Anger"
"Just, y'know out.",Frustration
"Ohh, out, oh God, I don't know why we didn't think to check there!",Frustration
What were you doing?,Frustration
"I uh, went to a bar. And then I just uh, just walked around for a while.","Boredom, Loneliness"
You walked around all night in the city by yourself?,"Loneliness, Disappointment"
(snaps his fingers) He hooked up! He hooked up with someone.,"Achievement, Enthusiasm"
"Look, I don't have to answer your questions! Okay? I'm a big boy, I can dowhatever I want!","Frustration, Anger"
He hooked up!! Tell us about her!,Excitement
(entering) Ross you left you scarf in…(sees everyone.) Hey you guys. (Doesthe laugh.),"Enthusiasm, Affection, Interest"
Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,"Excitement, Anticipation, Anxiety"
Yeah! No that's what I was thinking.,"Satisfaction, Enthusiasm"
"So I'm asking you please, take a moment before you judge me.",Frustration
"Oh, nobody's judging you. (They all turn and look at Ross.)","Embarrassment, Belonging, Respect"
"Oh! Okay! (To Ross) You, Mister Right Place at the Right Time, call me! (Doesher famous, or is that infamous, laugh and exits.)",Enthusiasm
"Okay, look, I-I know what you guys are going to say…",Frustration
You two will have very hairy children.,Unknown
"Okay, I didn't know you would say that.",Frustration
Ross! Janice?!,Unknown
"All right, hold on! Hold on. Hold on. This is Ross, okay? He's our friend. Heobviously went crazy. He obviously lost his mind.","Frustration, Overwhelm"
"Look, I","Frustration, Satisfaction"
So are you actually gonna see her again?,"Anticipation, Curiosity"
Phoebe! Don't put ideas in his head!,Frustration
I,Unknown
Damnit Phoebe!!,Frustration
"(entering) Okay, I have to tell you something that I have never admitted duringour entire friendship! But, when we were in high school I made out with James Farrell evenwhen I knew that you liked him! Wow, that feels so good to get off my chest! Okay, you go!","Anticipation, Curiosity, Relief"
My turn? What-what are you talking about?,Confusion
"Ugh, Monica, I know about you and Chandler.",Frustration
What?!,Frustration
"I overheard you guys on the phone the other day, and you said, I'll justtell Rachel that I'm doing laundry for a couple of hours."" And he said",Frustration
Well. Sounds like you're writing yourself a little play there Rach. Wow! Let meknow how that one turns out.,Excitement
"Well, I wouldn't know because I got so freaked out that I hung up the phone.","Stress, Fear"
"Well, if you had kept listening, you-you would have heard me call him Mr.Big…(Thinks)…ot.",Frustration
What?!,Frustration
Mr. Bigot. He tells the most,Frustration
All right. So you're telling me that there is nothing going on between you andChandler.,"Frustration, Doubt"
Me and Chandler?! (Does her fake laugh.),Frustration
"All right, put your 20 bucks down. First one to find the tasty treat wins. Okay?",Excitement
Uh-hmm.,Relaxation
"All right. Let's get the contestants out of their isolation booths. (He removesthe waste bucket that's over the duck and the laundry basket that's over the chicken.) Andthey're off! (He puts his foot in front of the chick, stopping it from moving.)","Frustration, Satisfaction, Boredom, Excitement, Anticipation"
Get your foot off my contestant! Judge!,Frustration
"Judge rules, no violation.",Satisfaction
Ohhh.,Exhaustion
(entering) Hey guys!,Enthusiasm
Hey!,Enthusiasm
Yeah!,Enthusiasm
"Y'know what? It sounds so weird to say this but, I just had a great day withJanice!","Achievement, Satisfaction, Enthusiasm"
What?!,Frustration
Are you serious?!,Frustration
Yeah! I opened up to her about all the terrible stuff that's been happening tome. I mean I talked for hours. (Joey has lost interest and is watching the race again.) Itis amazing to have someone give you such-such focused attention.,"Satisfaction, Boredom"
"You don't need Janice for that, you've got us. We…","Satisfaction, Gratitude, Trust"
And the duck gets the Nutter-Butter!,Enthusiasm
"(turning from Ross.) No!! Hey-hey that's not a Nutter-Butter, that's just anold Wonton!",Frustration
"Judge rules, Nutter-Butter.",Frustration
"Ohh, tough call.",Boredom
Yeah.,Boredom
"But seriously, I believe that we should all support President Clinton. And herhusband Bill. (Chandler does the laugh.)","Boredom, Interest"
So how do you kids like your coffee?,Interest
"Oh, none for me. Thanks.",Unknown
Just a little bit of sugar.,Satisfaction
"Well, maybe I'll bring it out and have Monica stick her finger in it. That oughtasweeten it up, huh? (Once again, with the laugh.)",Unknown
(To Chandler) How does that laugh not give you a headache?,Frustration
"Oh, you get used to it.","Frustration, Overwhelm"
"Y'know, I-I-I don't think that I can. So if you don't mind, maybe this will beit for me on the work things.","Frustration, Fatigue, Doubt"
"So I laugh at my boss's jokes, what's the big deal?","Satisfaction, Boredom"
I'd rather hang out with a sniveling work weasel guy when I can be hanging outwith my boyfriend who I actually respect.,"Frustration, Satisfaction, Jealousy, Respect"
Oh. (Does a double take when he realizes what she just said.),Realization
"(entering) Uh, I gotta apologize for Kara's coffee. Y'know, I feel sorry for itif it ever got in a fight, it's not strong enough to defend itself. (Chandler does notlaugh.) Did you hear what I said Bing?",Frustration
What?,Frustration
The joke Bing. What's the matter with you?,Frustration
"Well, I-I just didn't think it was funny sir.",Frustration
Excuse me?,"Frustration, Confusion"
"Well, I just…","Frustration, Overwhelm"
"(interrupting) Honey, I just don't think that you understood the joke.",Frustration
Really?,Frustration
"Yeah! I mean it was really funny, I-I just don't think you got it. You seeKara's coffee is-is-is weak tasting, okay? But-but what Doug was-was imply that it wasweak physically. You get it now honey?","Frustration, Satisfaction"
"I think I do! (They all laugh.) Thank you, Monica.","Satisfaction, Gratitude"
I thought you could use the help.,Relief
Coffee in a fight! (Does the laugh again.),Unknown
"(entering) Hey Rach! Hey, you mind if I read my comic books in here?",Enthusiasm
Sure! Why?,Curiosity
"Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.","Frustration, Overwhelm, Boredom"
What?! She just called and said that she was gonna be working late! She keepslying to me! That's it! Y'know what? I'm just gonna go over there and confront them rightnow!,"Frustration, Betrayal"
"(from his bedroom) All right, so you're telling me that I have to tell racistjokes now?!","Frustration, Disappointment"
Sorry! I'm just—I'm not very good at this! I'm a terrible liar and I hatehaving to lie to Rachel!,"Frustration, Disappointment, Anxiety"
But we're not ready to tell yet!,Frustration
I know! It's just that…ever since high school Rachel was the one person Itold everything too. Y'know? I miss that so much now. She's my best friend.,"Affection, Loneliness, Nostalgia"
"(entering) Joey?! Oh my God, Rachel!",Excitement
Hey! Hi!,"Excitement, Engagement"
Wh-wh-what are you doing here? (She tries to pull her shirt down to cover thefact that she's wearing men's boxers.],Embarrassment
"Well, I was actually—I-I came over here to-to borrow this lamp. To umm,look at my books, y'know, see them a little better.","Stress, Frustration, Overwhelm"
Okay great!,"Gratitude, Excitement"
Yeah!,Enthusiasm
"Great! Umm, well what-what I was doing in Chandler's room is that umm, I wascleaning it! In fact, he pays me to clean it!","Achievement, Frustration, Satisfaction, Gratitude, Anxiety"
Oh! What a great way to earn some extra pocket money.,"Satisfaction, Enthusiasm"
"Y'know when I said to you earlier that I was at work umm, I'm at my new work.","Confusion, Realization"
"That's good enough. Right? (Pause.) Okay, well umm, I'm gonna go look at mybooks!",Frustration
Okay.,Relaxation
Okay.,Unknown
I'll get back to my new job.,Determination
'Kay. (Pause.) Congratulations on your new job. (She goes and hugs Monica andis almost in tears.),Affection
"Man, she is really gullible.","Frustration, Disappointment"
Here you go. (Serves them both some coffee.),Satisfaction
Thanks!,Gratitude
"Actually, I should get going.",Satisfaction
"Are you sure? Because I can stay out as late as you want. I told you how I'm onsabbatical from work, right?",Confidence
Yes! Yes! You did!,Excitement
Oh…,Confusion
What is wrong now?!,Frustration
This isn't what I ordered! Man! Can anything go right in my life?! First mymarriage falls apart and then…,"Frustration, Heartbreak"
"I know! I know! And then you lose your apartment! And then you lose your job!And then your ex-wife gets married so fast! And now the coffee—ahh!! Ross, we need totalk.","Stress, Frustration, Overwhelm"
Okay. Sometimes I feel…,Frustration
"No-no-no, no.",Frustration
Huh?,Confusion
"(starting to cry) You're a very sweet person Ross, umm, unfortunately I don'tthink I can take another second of you whining!!","Frustration, Anger"
"Let-let me make sure I'm hearing this right, you're ending this with me because","Frustration, Confusion, Realization"
Well yeah!!,"Achievement, Enthusiasm"
OH…MY…GOD!!,Awe
Are you gonna be okay?,Calmness
I am now.,Achievement
Okay.,Unknown
"Umm, hi.",Confusion
"Oh hi! Well, I guess that's two out of three, Joey. (Laughs and exits.)","Achievement, Satisfaction, Enthusiasm"
"Dude, we got to talk.","Stress, Frustration"
Okay.,Satisfaction
"I just wanted to tell you something before you heard it from someone else and Ihope this isn't too weird, but uh, I had uh, a thing with Janice. (He laughs, his reallaugh this time.) What you're-you're not mad?",Unknown
Why would I be mad?,Frustration
"Well, because y'know there are certain rules about this kind of stuff. You don'tuh, you don't fool around with your uh, friend's ex-girlfriends or possible girlfriends orgirls they're related to.","Frustration, Trust"
"(realizes what Ross just said and the implications to him) I am mad! But youknow what I'm gonna do? I'm gonna forgive you! Because that's what friends do! Theyforgive their friends when they do everything you just said, all on the list there. Well,but I want you to remember that","Frustration, Satisfaction, Gratitude, Trust"
Okay.,Boredom
I also want you to remember that I let you live here rent free!,"Frustration, Gratitude"
All right.,Satisfaction
"And, I want you to remember that I gave you twenty (counts his money) sevendollars. No strings attached. Now, if you can't remember that, I think we should write itdown—let's write it down!",Frustration
