Dialogue,Emotions
I can still see you!,Frustration
All right!!,"Satisfaction, Excitement, Relief"
(walking up to Joey) Hey.,Interest
"Hey. What, what are you doing here?",Frustration
"Well, I-I thought a lot about what you said, and um, I realilized duh,all right maybe I was a little judgmental. Yeah, (looks at the tree) oh, but oh...","Realization, Embarrassment"
"Look now, Phoebe remember, hey, their just fulfilling their Christmas....","Frustration, Satisfaction"
Destiny.,"Stress, Frustration, Overwhelm, Boredom, Loneliness, Jealousy, Love, Heartbreak, Trust, Betrayal, Excitement, Nostalgia, Disappointment, Anticipation, Contentment, Engagement, Determination, Anxiety, Tiredness, Curiosity, Confusion, Realization, Inspiration, Interest, Pain, Relief, Worry, Hope, Fatigue, Calmness, Doubt, Pride, Discouragement, Creativity, Embarrassment, Confidence, Insecurity, Joy, Isolation, Belonging, Comfort, Wonder, Disorientation, Fear, Panic, Bravery, Despair, Resilience, Helplessness, Desperation, Awe, Peace, Offense, Respect, Connectedness, Anger, Irritation, Rage, Indignation"
Sure.,Boredom
Yes.,Boredom
All right.,Boredom
"Okay. (One of Joey’s co-workers, walks by with a dead tree.) Yikes!That one doesn’t look very fulfilled.",Frustration
"Oh, that’s, that’s ah, one of the old ones, he’s justtaking it to the back.",Frustration
"You keep the old ones in the back, that is so ageist.",Frustration
Well we have to make room for the fresh ones.,"Frustration, Satisfaction"
"So, what happens to the old guys?","Curiosity, Interest"
"Well, they go into the chipper.",Satisfaction
"Why, do I have a feeling that’s not as happy as it sounds? (Joeypoints out one going into the chipper to her, as this haunty, demonic music starts to playin the background) No! Nooooo!!! (she winces in horror and hides her face againstJoey’s shoulder, as she sees the tree spit out from the chipper.)","Fear, Panic, Offense"
(to the guy operating the chipper) Hey! Hey!! (makes the ‘cutit’ motion with his hands),Frustration
"...and these come in the shapes of your favourite Christmas characters,Santa, Rudolph, and Baby Jesus.",Enthusiasm
"All right, I’ll take a box of the cream filled Jesus’s.","Anticipation, Curiosity"
"Wait a minute, one box! Come on, I’m trying to send a little girl toSpacecamp, I’m putting you down for five boxes. Chandler, what about you?",Frustration
"Ahh, do you have any coconut flavoured deities?",Curiosity
"No, but ah, there’s coconut in the Hanukkah Menoreoes. I tell youwhat, I’ll put you down for eight boxes, one for each night.","Affection, Engagement, Curiosity, Interest"
Mon?,Confusion
"All right, I’ll take one box of the mint treasures, just one, andthat’s it. I-I started gaining weight after I joined the Brown Birds. (to Ross)Remember, how Dad bought all my boxes and I ate them all?",Frustration
"Ah, no Mon, Dad","Frustration, Disappointment"
No.,Frustration
"Oh, come on, now you know you want ‘em.",Frustration
"Don’t, don’t, don’t, don’t, don’t do this.",Frustration
"I’ll tell you what Mon, I’ll give you the first box for free.",Satisfaction
(she reaches out for it and stops) Oh God! I gotta go! (runs out),"Stress, Overwhelm"
Come on! All the cool kids are eating ‘em! (chases after her.),Enthusiasm
"And when you have a second later, I wanna show you why we don’tjust trap spiders under coffee mugs and leave them there.",Excitement
"(sitting down next to Chandler) I’m training to be better at a jobthat I hate, my life officially sucks.",Frustration
"Look Rach, wasn’t this supposed to a temporary thing? I thought youwanted to do fashion stuff?",Frustration
"Well, yeah! I’m still pursuing that.",Enthusiasm
"How... exactly are you pursuing that? Y'know other than sending outresumes like what, two years ago?",Frustration
"Well, I’m also sending out.... good thoughts.",Gratitude
"If you ask me, as long as you got this job, you’ve got nothingpushing you to get another one. You need the fear.",Fear
The fear?,Fear
"He’s right, if you quit this job, you then have motivation to goafter a job you really want.",Motivation
"Well then how come you’re still at a job that you hate, I mean whydon’t you quit and get ‘the fear’?","Frustration, Curiosity"
"Because, I’m too afraid.",Fear
"I don’t know, I mean I would give anything to work for a designer,y'know, or a buyer.... Oh, I just don’t want to be 30 and still work here.",Frustration
"Yeah, that’d be much worse than being 28, and","Stress, Frustration"
Rachel?,"Affection, Curiosity, Interest"
Yeah.,Boredom
Remind me to review with you which pot is decaf and which is regular.,"Anxiety, Curiosity"
Can’t I just look at the handles on them?,Frustration
You would think.,Frustration
"Okay, fine. Gunther, y'know what, I am a terrible waitress, do you knowwhy I’m a terrible waitress? Because, I don’t care. I don’t care. Idon’t care which pot is regular and which pot is decaf, I don’t care where thetray spot is, I just don’t care, this is not what I want to do. So I don’t thinkI should do it anymore. I’m gonna give you my weeks notice.",Frustration
What?!,Frustration
"Gunther, I quit.","Frustration, Satisfaction"
(to Joey) Does this mean we’re gonna have to start paying forcoffee? (Joey shrugs his shoulders.),Boredom
"....and 12, 22, 18, four... (Chandler starts laughing) What?",Confusion
I spelled out boobies.,"Achievement, Satisfaction"
"(comes up and starts looking through Ross’s cookie supply) Ross,but me down for another box of the mint treasures, okay. Where, where are the minttreasures?",Frustration
"Ah, we’re out. I sold them all.","Achievement, Satisfaction"
What?,Frustration
"Monica, I’m cutting you off.",Frustration
"No. No, just, just, just a couple more boxes. It-it-it’s no bigdeal, all right, I’m-I’m cool. You gotta help me out with a couple more boxes!","Stress, Frustration, Overwhelm"
"Mon, look at yourself. You have cookie on your neck.",Frustration
(covers her neck) Oh God! (runs to the bathroom),"Fear, Panic"
"So, how many have you sold so far?","Achievement, Satisfaction"
Check this out. Five hundred and seventeen boxes!,"Achievement, Enthusiasm"
"Oh my God, how did you do that?",Curiosity
"Okay, the other night I was leaving the museum just as ‘LaserFloyd’ was letting out of the planetarium, without even trying I sold 50 boxes!That’s when it occurred to me, the key to my success, ‘the munchies.’ So Iah, started hitting the NYU dorms around midnight. I am selling cookies by the case. Theycall me: 'Cookie Dude!'","Achievement, Satisfaction, Enthusiasm, Excitement"
"(entering) Okay, stop what you’re doing, I need envelope stuffers,I need stamp lickers.....",Stress
"Well hey, who did these resumes for ya?","Curiosity, Interest"
Me! On my computer.,Enthusiasm
Well you sure used a large font.,Frustration
"Eh, yeah, well ah, waitress at a coffee shop and cheer squadco-captain only took up so much room.","Frustration, Overwhelm"
Hey-hey-hey that’s funny! Your funny Chandler! Your a funny guy!You wanna know what else is really funny?!,"Affection, Excitement"
Something else I might have said?,Frustration
"I don’t know, I don’t know, weren’t you the guy that toldme to quit my job when I had absolutely nothing else to do. Ha! Ha! Ha! Ha! Ha!!",Frustration
"Sweetie, calm down, it’s gonna be okay.",Hope
"No, it’s not gonna be okay Ross, tomorrow is my last day, and Idon’t have a lead. Okay, y'know what, I’m just gonna, I’m just gonna callGunther and I’m gonna tell him, I’m not quitting.",Frustration
You-you-you don’t wanna give into the fear.,"Hope, Fear"
You and your stupid fear. I hate your fear. I would like to take you andyour fear....,"Frustration, Anger"
"(entering, interrupting Rachel) Hey! I got great news!",Excitement
"Run, Joey! Run for your life! (runs out)","Fear, Panic"
"What? Rachel, listen, have you ever heard of Fortunata Fashions?",Confusion
No.,Frustration
"Well my old man is doing a plumbing job down there and he heard they havean opening. So, you want me to see if I can get you an interview?","Excitement, Anticipation"
"Oh my God! Yes, I would love that, oh, that is soo sweet, Joey.","Affection, Excitement"
Not a problem.,Satisfaction
Thanks.,Gratitude
And now for the great news.,"Gratitude, Excitement, Anticipation"
"What, that wasn’t the great news?","Frustration, Disappointment"
"Only if you think it’s better than this... (holds up an aerosol can)snow-in-a-can!! I got it at work. Mon, you want me to decorate the window, give it a kindof Christmas lookie.","Enthusiasm, Excitement"
Christmas cookie?,Interest
"Okay, and ah, this one here is a Douglas Fir, now it’s a little moremoney, but you get a nicer smell.",Satisfaction
Looks good. I’ll take it.,Satisfaction
"(running up carrying a tree) Wait, wait, wait, wait, wait! No, no, youdon’t want that one. No, you can have this cool brown one. (points to the almost deadtree she has)",Excitement
It’s-it’s-it’s almost dead!,"Frustration, Exhaustion"
"Okay but that’s why you have to buy it, so it can fulfil it’sChristmas destiny, otherwise there gonna throw it into the chipper. Tell him, Joey","Frustration, Enthusiasm"
"Yeah, the ah, trees that don’t fulfil their Christmas destiny arethrown in the chipper.","Satisfaction, Boredom"
I-I think I’m gonna look around a little bit more.,Curiosity
"Pheebs, you gotta stop this, I working on commission here.",Frustration
"(entering) Hey, guys. I’m here to pick out my Christmas tree.","Excitement, Engagement"
"Well look no further, (shows her the dead one) this one’s yours!Ahhh.",Satisfaction
Is this the one that I threw out last year?,"Frustration, Disappointment"
"All right y'know what, nevermind! Everyone wants to have a green one!I’m sorry, I’m sorry, I didn’t mean to get so emotional, I guess it’sjust the holidays, it’s hard.","Frustration, Overwhelm, Exhaustion, Hope"
"Oh honey, is that ‘cause your Mom died around Christmas?","Stress, Affection"
"Oh, I wasn’t even thinking about that.",Curiosity
"Oh. (turns and looks at Joey, who gives a ‘way-to-go’ thumbsup and smile.)","Achievement, Satisfaction"
"(to the girl sitting next to him) Hi there. How many, how many ah, did yousell?","Curiosity, Confusion"
I’m not gonna tell you! You’re the bad man who brokeSarah’s leg.,"Anger, Indignation"
"Hey now! That was an accident, okay.",Frustration
You’re a big scrud.,Frustration
What’s a scrud?,Curiosity
"Why don’t you look in the mirror, scrud.","Frustration, Disappointment"
I don’t have too. I can just look at you.,Confidence
"All right girls, and man. Let’s see your final tallies. (all thegirls raise their hands) Ohhhh, Debbie, (looks at her form) 321 boxes of cookies, (toDebbie) Very nice.","Achievement, Satisfaction"
(to himself) Not nice enough.,Frustration
"Charla, 278. Sorry, dear, but still good.",Satisfaction
(to himself) Good for a scrud.,Achievement
"Oh, yes Elizabeth. Ah, 871.","Achievement, Satisfaction"
That’s crap!! Sister Brown Bird. (to Elizabeth) Good going. (does thesalute),"Frustration, Satisfaction"
"Who’s next? (goes over and stands behind Ross, who’sfeverishly writing on his form, and clears her throat to get his attention.)","Frustration, Satisfaction"
Hi there!,Enthusiasm
"Hi. And batting for Sarah, Ross Geller, 872. Although, it looks like youbought an awful lot of cookies yourself.","Boredom, Curiosity"
"Um, that is because my doctor says that I have a very serious....nuget.... diffency.","Frustration, Confusion"
"Tell us what happened, Brown Bird Ross.","Excitement, Curiosity"
"Well, I lost. Some little girl loaned her uniform to her nineteen year oldsister, who went down to the U.S.S. Nimitz, and sold over 2,000 boxes.","Frustration, Enthusiasm, Jealousy, Gratitude, Love, Heartbreak, Excitement, Disappointment, Anticipation"
"(to Rachel, who’s entering) Hey! How’d the interview go?",Excitement
"Oh, I blew it. I wouldn’t of even hired me.","Frustration, Disappointment"
"Oh, come here sweetie, listen, you’re gonna go on like a thousandinterviews before you get a job. (she glares at him) That’s not how that was supposedto come out.","Frustration, Affection"
This is the worst Christmas ever.,"Frustration, Disappointment"
"Y'know what Rach, maybe you should just, y'know stay here at thecoffee house.","Frustration, Affection"
"I can’t! It’s too late! Terry already hired that girl overthere. (points to her) Look at her, she’s even got waitress experience. Last nightshe was teaching everybody how to make napkin.... (starts to cry) swans.","Frustration, Overwhelm, Jealousy, Heartbreak"
That word was swans.,Achievement
"Well seeing that drunk Santa wet himself, really perked up myChristmas.",Satisfaction
Oh! Oh my God!,Unknown
(jumping up from behind the couch) Merry Christmas!!,Excitement
"You saved them! You guys! Oh God, you’re the best!","Achievement, Enthusiasm, Gratitude"
It’s like ‘Night of the Living Dead Christmas Trees.’,Frustration
"(answering the phone) Hello? (listens) Yeah, this is she. (listens) Oh!You’re kidding! You’re kidding! (listens) Oh thank you! I love you!","Gratitude, Love, Excitement"
"Sure, everybody loves a kidder.","Affection, Contentment"
(hanging up the phone) I got the job!,"Achievement, Excitement"
That’s great! Hey! Excellent!,"Enthusiasm, Excitement"
"Oh, God bless us, everyone.",Gratitude
Here we go. I’m serving my last cup of coffee. (the gang startshumming the graduation theme) There you go. (hands it to Chandler) Enjoy. (they all cheer),"Achievement, Satisfaction, Enthusiasm, Gratitude"
(to Ross) Should I tell her I ordered tea?,Frustration
No.,Frustration
"Um, excuse me, everyone. Ah, this is my last night working here, and Iah, just wanted say that I made some really good friends working here, and ah, it’sjust time to move on. (at the counter Gunther starts to cry and runs into the back room)Ah, and no offence to everybody who ah, still works here, you have no idea how good itfeels to say that as of this moment I will never have to make coffee again.","Achievement, Satisfaction, Gratitude, Excitement, Relief"
"Now Mr. Kaplan Sr. likes his coffee strong, so your gonnause two bags instead of one, see. Now pay attention, ‘cause this part’s tricky,see some people use filters just once.","Satisfaction, Boredom, Enthusiasm"
"I’m, I’m sorry you didn’t get to go to Spacecamp, andI’m hoping that maybe somehow, this may make up for it. Presenting SarahTuttle’s Private Very Special Spacecamp!! (opens the door and Chandler and Joey jumpup, their apartment is decorated like outer space, one of the leather chairs is covered intinfoil.)",Excitement
"Really Mr. Geller, you don’t have to do this.",Unknown
Oh come on! Here we go! (picks her up and puts her in the chair) Stand byfor mission countdown!,"Enthusiasm, Excitement, Engagement"
(simulating an echo),Unknown
I’m an alien. I’m an alien.,"Curiosity, Confusion"
Oh no! An asteroid! (throws the soccer ball off the back of Joey’shead.),Frustration
