Dialogue,Emotions
Mr. and Mrs. Bing! (Walks away.),"Frustration, Boredom"
"(walks up) Wow Monica! Hey, just so you know I had my uh, older brotherchat with Chandler.",Excitement
What is that?,Confusion
Well I…I told him that if he ever hurt you I would hunt him down andkick his ass! (The girls all laugh.) What?! What?! What is the matter with everybody?! Iam serious! I would kick his ass! (The laugh harder.),"Frustration, Satisfaction, Boredom, Enthusiasm"
"Ross, please! My make-up! (He walks away angrily.)","Frustration, Anger"
Hi.,"Boredom, Loneliness"
Chandler!,Frustration
Mom. Thanks for wearing something. (They hug.) (She’s wearing atight dress with a lot of cleavage showing.),"Satisfaction, Affection, Gratitude, Love"
Oh honey! This is so exciting! I thought we screwed you up so badthis day would never come. Oh and just think. Soon there’ll be lots of little Bings.(He freaks out and loosens the tie again.),"Overwhelm, Affection, Excitement"
"Mrs. Bing? Here, these are my parents umm, Judy and Jack Geller.",Affection
(shaking her hand) It’s lovely to meet you.,"Satisfaction, Affection, Gratitude"
(shaking her hand) So are you his mother or his father?,"Curiosity, Confusion"
Jack!,"Frustration, Excitement, Relief"
What?! I’ve never seen one before!,Frustration
"Dad! There’s Ross (points), why don’t you go talk to him?",Excitement
I didn’t even have a chance to act as though I’m okay withit!,Frustration
(entering) Hello all!,Enthusiasm
Hi…dad.,Affection
Hi Mr.…Bing.,Anxiety
Nora!,Unknown
Charles.,Satisfaction
It-it’s so great to see you both here.,Enthusiasm
"Yes! Although, I think we may be seeing a little too much of somepeople. Aren’t you a little old to be wearing a dress like that?","Frustration, Disappointment, Embarrassment, Insecurity"
Don’t you have a little too much penis to be wearing a dresslike that?,"Embarrassment, Insecurity, Offense, Anger"
Oh my God! (He and Monica walk away.),Excitement
…of course you can kick his ass son.,Achievement
You could kick anyone’s ass you want too.,"Achievement, Satisfaction"
Thanks you guys. (Walks away happily and his parents smile.),"Gratitude, Love"
"Oh, Rach! Rach! Umm hey, could you do me a favor and would talk toChandler’s dad and try to keep him away from Chandler’s mom?",Frustration
Yeah! But I don’t know what he looks like!,Frustration
He is the man in the black dress.,Curiosity
Man in the black dress… (Monica walks away and Rachel looks aroundto find a woman in a black dress.) (To her) Hi! I’m Rachel! I’m a friend ofMonica and Chandler’s!,"Curiosity, Interest"
I’m Amanda.,Pride
Oh I get it! A…man…duh!,Frustration
(clinking a wine glass) Can I have everyone’s attention please?I’m uh; I’m Ross Geller.,"Confusion, Embarrassment"
,Unknown
"Dad…dad, please! As I was saying umm, I’m Dr. Ross Geller. Uhh,and I’m the best man. And uh, this marriage is doubly special for me umm, because notonly is the groom my best friend but uh, the bride is my little sister. And, she’sthe greatest sister a guy could ask for. So if you’d all please join me in raising aglass to the, the couple we’re here to celebrate. (Everyone does so.) To the Bings.","Achievement, Satisfaction, Affection, Gratitude, Love, Excitement, Engagement"
To the Bings!,"Enthusiasm, Belonging"
"All right, I’m gonna go steam my wedding dress okay? Who wants theresponsibility of making sure nothing happens to it?","Anticipation, Anxiety"
I’ll do it.,Determination
Who wants it? Anybody?,Anticipation
I said I’ll do it!,Determination
"Nobody wants to do it? All right, I’ll do it myself.","Frustration, Determination"
Monica! I’m not gonna screw it up!,"Stress, Frustration"
"Y’know what? You’re right, I’m sorry. Actually you were abig help tonight. Yeah, and thanks for putting my grandmother in the cab and making sureshe got to the hotel safely.","Affection, Gratitude, Relief"
Well of course that is what I’m here for!,Satisfaction
Okay. Sorry. (Monica goes into the bathroom.),Boredom
Ugh! (To Phoebe) What grandmother?,Frustration
Hey! Where have you been?,Frustration
"Oh, taking my parents back to the hotel.",Boredom
Oh.,Boredom
What? Are you going back to work?,Frustration
Yeah.,Boredom
Nice shades.,Interest
"Thanks. Yeah, I figure if I wear these in my scenes at least I won’tget spit in the eyes, y’know?","Enthusiasm, Gratitude"
"And if I remember correctly,","Boredom, Curiosity"
Great! All right. I’ll see you later. (He starts to leave.),Satisfaction
"Hey, where’s Chandler?",Confusion
"Uh, I think he’s in Rachel’s room. See ya. (Exits.)",Relief
(going up to Rachel’s closed door) Chandler? (He opens the door andlooks inside and doesn’t see him.) Chandler? (He checks the bathroom and stilldoesn’t find him. He then finds a note on the counter. He picks it up and reads it.),"Frustration, Curiosity, Relief"
Hey!,Enthusiasm
Hi!,Enthusiasm
"Is uh, is Monica here?",Confusion
"She’s steaming her dress, why? What’s up?",Curiosity
I think Chandler’s gone. (He hands her the note.),Relief
What?!,Frustration
He left that.,Frustration
(reading the note) Tell Monica I’m sorry.,Unknown
(walking up) What’s up? (Rachel hands her the note and she readsit.) Tell Monica I’m sorry. (Pause) Tell her yourself!,"Frustration, Anger"
Oh my God! Chandler just left though!,"Frustration, Disappointment"
"Yeah but, maybe it’s not what we think. Maybe it’s tell MonicaI’m sorry I…drank the last of the milk.",Frustration
"Or maybe he-he was writing to tell her that-that he’s changed hisname, y’know? Tell Monica I’m sorry.","Frustration, Contentment"
I think it means he freaked out and left!,Frustration
Don’t be so negative! Good God! Isn’t it possible that Sorryis sitting in there (Joey and Rachel’s apartment) right now?!,"Frustration, Anxiety"
"Okay. Phoebe, I-I think Ross is right. What are we gonna do?","Stress, Frustration"
"Look—Okay, I’m just gonna—I’m gonna have to go findhim and bring him back! Okay? You-you make sure Monica does not find out, okay?","Stress, Frustration, Overwhelm"
Okay.,Boredom
(pointing at Ross) Okay,Doubt
"(scared) I will, I will find him.",Unknown
"Hey Joey, could you uh, go through these lines with me? (He’sholding a script.)","Frustration, Curiosity"
Oh man! They-they just redid my make-up!,Frustration
Just the last two pages.,Achievement
All right.,"Satisfaction, Contentment"
I found the picture!,Achievement
Picture? What picture?,Frustration
"Could you uh, could you lower your script? I need to see your face so Ican uh, play off your reaction.","Frustration, Determination"
"Okay uh, look I know you’re a great actor, okay? And you play allthose Shakespeare guys and stuff…","Stress, Frustration, Satisfaction"
"Oh, thanks.",Gratitude
But you’re spittin’ all over me man!,Frustration
Well of course I am!,"Achievement, Satisfaction"
You,Unknown
"That’s what real actors do! Annunciation is the mark of a goodactor! And when you enunciate, you spit! (Spits on the t)","Achievement, Satisfaction, Enthusiasm"
(wiping face) Wow! Didn’t know that.,Interest
Great!,Excitement
Thanks! Okay-okay check it out! (Reading from the script) Picture? Whatpicture? (He pauses then spits) Eh?,Frustration
"Gunther have you uh, have you seen Chandler?",Frustration
"No. No, I haven’t seen him.",Frustration
Oh damn!,Frustration
He’s getting married tomorrow right?,"Anticipation, Curiosity"
"Yes. Yes. Don’t worry. Everything’s fine. We’ll uh,we’ll see you tomorrow at the wedding.","Relief, Worry"
I wasn’t invited.,Frustration
"Well then we’ll-we’ll see you the day after tomorrow. (Walksaway slowly, but notices something.) Mom?! Dad?! (They’re sitting by the window.)What-what…what you guys doing here?!","Frustration, Affection"
"Well you kids talk about this place so much, we thought we’dsee what all the fuss is about.","Curiosity, Interest"
I certainly see what the girls like coming here.,Satisfaction
Why?!,Frustration
The sexy blonde behind the counter. (She waves at Gunther who wavesback.),"Affection, Excitement, Interest"
(shocked) Gunther?!,Unknown
Your mother just added him to her list.,"Frustration, Satisfaction"
What? Your-your list?,Frustration
"Yeah, the list that—of people we’re allowed tosleep…",Unknown
"Yes! No-no! I know, I know what the list is! Mom! Look if you seeChandler, could you just let him know I’m looking for him?","Frustration, Excitement"
"And if you see Rita Moreno, let her know I’m looking for her.",Frustration
Action!,"Excitement, Anticipation"
I found the picture!,"Achievement, Satisfaction"
What picture?!,Frustration
The picture of my wife! In your pack!,Frustration
You went through my personal property?,"Frustration, Betrayal"
Why do have a picture of Paulette in your pack?!,Frustration
"(pause) Because Vincent, we were lovers. (Pause) For two years!","Love, Heartbreak, Betrayal, Nostalgia"
Cut! Wonderful!,"Achievement, Satisfaction"
Great scene yeah?,Enthusiasm
"Oh you’re awesome! And, in that last speech? You soaked me.",Excitement
Thanks a lot.,Gratitude
(To Joey) Here’s your call sheet for tomorrow.,Satisfaction
"Oh, I’m-I’m not working tomorrow.","Relaxation, Tiredness"
You are now.,Achievement
No! No! I can’t! You gotta get me out of it! I’ve got plans!(Spits.) Important plans! (Spits on the Ps.),"Frustration, Overwhelm"
(closing the door) Ross said there’s still no word from Chandler.,Frustration
Oh man.,Frustration
Oh but he did say that they found the grandmother wandering down fifthavenue.,Frustration
Okay. Well there’s one down.,"Achievement, Satisfaction"
"(entering from her room, excitedly) I’m getting married today!!!(She trips and falls.) (Getting up) I think I just cracked a rib. But I don’t carebecause today’s my wedding day! My day is finally here!! (Runs back into her room.)","Frustration, Overwhelm, Excitement"
Y’know she might not even notice he’s gone.,Curiosity
(re-entering) I’m gonna start getting ready! (Goes back into herroom.),Frustration
"God! Don’t—We can’t let her start getting ready! This istoo awful! Oh God, but wait she’ll be in the gown and then he won’t show up andthen she’s gonna have to take off the gown…","Stress, Frustration, Overwhelm, Heartbreak, Disappointment, Anticipation, Anxiety, Worry, Hope"
Shhh! Stop it! Stop it Rachel! You can’t do this here! (She dragsher into the bathroom.),Frustration
I’m sorry. I’m sorry. It’s just…It’s just sosad!,Unknown
"Yeah, but you’ve got to pull yourself together! Monica can’tsee you like this! Then she’ll know something’s wrong!",Unknown
I know. I know. Oh God. (Looking around) There’s no tissue! Can yougrab me some toilet paper?,"Frustration, Overwhelm"
"Yeah. (Looks.) Oh, that’s gone too. This",Frustration
Oh!,Unknown
No-no! I-I…I found one.,"Stress, Frustration"
Okay.,Unknown
Oh thank you! (Wiping her nose.) Oh God! (She throws it out.) Can I haveanother one?,"Frustration, Relief"
(looking into the trash can) Sure. (Reaching into the trash can.) Do youneed some floss? (Grabs a piece of it.),"Satisfaction, Curiosity, Interest"
Oh God I just can not imagine what is gonna happen if Chandlerdoesn’t show up!,"Stress, Frustration, Overwhelm, Anticipation, Anxiety, Worry"
Oh here’s a whole bunch.,Excitement
"Oh, I mean she’s gonna be at the wedding waiting for him and peoplewill be whispering, Oh that poor girl."" Y’know? Then she’ll have tocome back here and live all alone.""","Loneliness, Jealousy"
(finding something interesting in the trash can) Oh my God!,Excitement
What?,"Frustration, Confusion"
"There was a pregnancy test in the garbage, and it’s positive.Monica’s pregnant. (Rachel covers her mouth.) So I guess she won’t be totallyalone.","Excitement, Anxiety, Relief, Hope"
Oh my God!,Unknown
"I know! Monica’s gonna have a baby! Hey, can this count as hersomething new?",Excitement
Oh my God!,Unknown
"Hey, do you think this is why Chandler took off?",Curiosity
"No, she had to have just taken that test because I took out the trashlast night.",Frustration
"Oh God, this is turning into the worst wedding day ever! The bride ispregnant. The groom is missing. And I’m still holding this. (She throws the test backinto the trash.)","Frustration, Overwhelm"
"Okay Phoebe, we can not tell anyone about this.","Frustration, Trust"
Right.,Frustration
Okay?,Frustration
"Yeah, okay. Hey, wait. Do you know what kind of birth control she wasusing?","Curiosity, Confusion"
No. Why?,Frustration
"Just for the future, this is hardly a commercial for it.","Frustration, Disappointment"
Anything?,"Frustration, Disappointment"
"No! I talked to Joey on the set, he hasn’t heard from him. I-I-Italked to Chandler’s parents again!","Frustration, Overwhelm"
You told them he was missing?,"Frustration, Worry"
"No! I made it seem like I was just calling to chat. Pretty sure, they boththink I’m interested in them.","Frustration, Anxiety"
"All right, we’ve got to tell her he’s gone. (Starts to leave.)","Frustration, Overwhelm"
No! Hey! Hey! We can’t!,Frustration
"Ross, she’s gonna start getting ready soon!",Frustration
"Well, can’t you at least stall her a little? I’ll-I’ll goback to some of the places I went last night.",Frustration
"All right, well how much time do you need?","Stress, Frustration"
Well how much time before she absolutely has to start getting ready?,"Frustration, Boredom"
One hour.,"Stress, Frustration"
Give me two.,Frustration
Then why do you ask?!,Frustration
"Okay, wish me luck.","Anticipation, Anxiety, Hope"
Okay. I’m going with you.,"Trust, Engagement"
Why?!,Frustration
"Ross, you’re tired. You’ve been looking all night. And clearlyyou suck at this.",Frustration
"All right, I’ll see you guys later.",Satisfaction
"Okay. Wait, do you know how you’re going to stall her?","Frustration, Curiosity"
I’ll figure something out.,"Determination, Motivation, Curiosity, Hope"
All right. Good luck.,Unknown
Thanks.,Gratitude
"Hey! Okay, so I thought we’d start with my make up and then do myhair.","Satisfaction, Enthusiasm"
"Okay uh, but before you do that. I-I, I need you to talk to me.",Frustration
About what?,Confusion
Umm… I’m never gonna getting married!,Frustration
"Yeah you will! The right guy is just around the corner! Okay, are wedone with that?","Boredom, Anxiety, Relief, Hope"
"No Monica! I’m serious! Oh, maybe I should just forget about it.Become a lesbian or something.",Frustration
Any woman would be lucky to have ya.,"Affection, Gratitude, Love"
Well maybe it would make me feel better if I slept with Joey.,Frustration
(jumping up) Rachel! You okay?,Excitement
"Excuse me, Aaron? (The director turns around.) Hi! Umm, I have a littleproblem with the schedules. Originally, I wasn’t supposed to work today, and I havethis wedding that I really have to be at. It’s my best friend’s, and I’mofficiating so I really can’t work past four.",Frustration
"Joey, you gotta stay until the end. We can’t stop filmingjust for you. It’s not like it’s your wedding. (Starts to walk away.)","Frustration, Boredom"
I’m having surgery!,Anxiety
What?!,Frustration
"Yeah, I-I just made up the stuff about the wedding because I didn’twant you to worry about me. But, I’m having surgery today.","Stress, Worry"
What kind of surgery?!,Frustration
Transplant.,"Worry, Hope"
But you’re supposed to work on Monday.,Frustration
Hair transplant.,"Curiosity, Interest"
But you’re not bald.,Frustration
It’s not on my head.,Frustration
"Look Joey, there’s nothing I can do. Besides, you’reprobably gonna be out by four anyway. We’ve just got one short scene. It’s justyou and Richard, and God knows he’s a pro. You’ll be fine. (Walks away and seesRichard entering.) Morning Richard.","Frustration, Relaxation"
"Hey! You’re here! Great! Great! Great! Let’s get going buddy,we’ve got a scene to shoot!","Enthusiasm, Excitement"
I’m wearing two belts.,Satisfaction
Are you drunk?,Frustration
No!,Frustration
Yes you are!,Frustration
All right.,"Boredom, Relaxation"
We are never gonna find him! He’s one guy in a huge city!,"Frustration, Overwhelm"
Oh my God! Is that him? (She points at someone.),Excitement
"That is an old, Chinese woman!",Respect
"He could be in disguise, y’know.",Curiosity
"Aw, y’know…Y’know, maybe we’re-we’re justapproaching this all wrong. If you’re Chandler and-and you wanna hide, where is thelast place on Earth people would think you’d go?","Frustration, Curiosity"
So this is your office?,"Curiosity, Interest"
How did you guys find me? I knew I should’ve hid at the gym!,Frustration
What the hell are you doing?!,Frustration
Panicking! And using the Internet to try to prove that I’mrelated to Monica. How is she?,"Stress, Panic"
"She’s fine. She doesn’t know you’re gone. And shedoesn’t have to know, okay? Now come on, we’re going home.","Relief, Worry"
No! No! No! I can’t do that!,Frustration
Why not?!,Frustration
"Because if I go home, we’re gonna become the Bings! I can’tbe the Bings!",Frustration
What’s wrong with being the Bings?,Belonging
The Bings have horrible marriages! They yell. They fight. And they usethe pool boy as a pawn in their sexual games!,"Frustration, Disappointment"
"Chandler, have you ever put on a black cocktail dress and asked me up toyour hotel room?","Curiosity, Embarrassment"
No.,Frustration
Then you are neither of your parents!,Frustration
"It’s not just their marriage! I mean, look at yours. Look ateverybody’s! The only person that can make marriage work is Paul Newman! AndI’ve met me; I am not Paul Newman. I don’t race cars! I don’t make popcorn!None of my proceeds go to charity.",Frustration
"But look Chandler, right now, no one has a lower opinion of you than Ido. But I totally believe you can do this.","Affection, Trust, Belonging"
"I want to. I love her so much, but I’m afr…It’s toohuge.","Overwhelm, Love, Heartbreak"
"Y’know, okay. You’re right. It is huge. So why don’t wetake it just a little bit at a time? Okay? Umm, forget getting married for a sec; justforget about it. Can you just come home and take a shower?","Frustration, Overwhelm, Affection, Contentment"
"Well yeah, but then…",Frustration
"(interrupting him) Yeah—No-but-but-but-but! We’re just gonna gohome and take a shower. Now, that’s not scary right?",Frustration
Depends on what you mean by we.,Curiosity
The nights are the hardest. (Checks her watch.) But then the day comes!And that’s every bit as hard as the night. And then the night comes again…,"Loneliness, Disappointment, Anticipation, Exhaustion, Fatigue, Despair"
"(interrupting) The days and nights are hard! I get it! Okay? Look umm,Rachel I’m sorry! I have to start getting ready! I’m getting married today!","Frustration, Excitement"
I know. At dusk. That’s such a hard time for me.,"Stress, Frustration"
"(getting up) I’m gonna go put my make up on, we have to be at thehotel in an hour! (Starts for the bathroom.)",Excitement
Okay. But wait!,"Frustration, Anticipation"
What?!,Frustration
Let’s go to lunch.,Enthusiasm
I can’t go to lunch!!,Frustration
Right.,Boredom
Oh good God! I’ve fallen down! (She trips and falls.),Frustration
(entering) What’s going on?,Curiosity
"Okay. All right. (Gets up.) Honey listen. When I tell you what I’mabout to tell you, I need you to remember that we are all here for you and that we loveyou.","Affection, Gratitude, Love"
"Okay, you’re-you’re really freaking me out.",Unknown
We can’t find Chandler…(Phoebe sticks her head and motionsthat they found Chandler)—‘s vest. We can’t find Chandler’s vest.,"Frustration, Satisfaction"
"How can that be?! Oh wait! Wait! Are you, are you serious?!",Frustration
"(entering) Found the vest! I mean we’re gonna have to keep an eyeon it, y’know make sure we don’t lose it again…","Excitement, Relief"
Oh!,Unknown
"Oh wow! Okay. Don’t scare me like that okay? I mean for a minutethere I was like, Oh my God! The worst has happened!""""","Relief, Worry, Fear, Panic"
I would sooner die in this hellhole then see her back with you!,"Frustration, Jealousy, Heartbreak, Betrayal"
That can be arranged.,"Achievement, Satisfaction"
Let’s reset.,Relaxation
What?! He got me! Owwwwww!!!,"Frustration, Pain, Relief"
Let’s take it from there.,"Anticipation, Engagement"
(To Joey) Are you a little off today? It’s going terribly slowly.,Frustration
"Look, my best friends are getting married in like an hour. Okay? AndI’m the minister. Please! Please! Can you pull it together?","Stress, Frustration, Overwhelm"
Of course! I’m-I’m sorry. I-I’d hate you to missanything like that on account of me. I can do this!,"Stress, Frustration, Overwhelm"
Thank you. Thank you.,Gratitude
"Still rolling, annnnd action!",Excitement
I would sooner die in this hellhole then see her back with you!,"Frustration, Betrayal, Anger"
"Now, that can be arranged! (He brings his sword back and drops it,causing it to fly over the wall.) Slippery little bugger!","Frustration, Satisfaction"
So-so you two were married huh? What happened? You just drift apart?,"Curiosity, Interest"
Here comes the bride.,Excitement
Oh my God Monica!,Affection
I wanna wear this everyday.,Enthusiasm
You look so beautiful.,"Affection, Love"
(starting to cry) I’m so happy for me.,Unknown
Hello?,Curiosity
(on phone) Hey! Did Chandler show up yet?,"Anticipation, Relief"
"Yeah, we got him back. Everything’s fine.","Achievement, Satisfaction"
Damnit!,Frustration
What? Why? Where are you?,"Frustration, Anxiety, Curiosity, Confusion"
I’m still on the set!,"Stress, Frustration, Overwhelm"
Joey! The wedding is in less than an hour!,"Stress, Frustration"
"I know! I’m sorry! The guy’s drunk, they won’t let me gountil we get this.","Frustration, Overwhelm"
Oh my God! I’m gonna have to find another minister.,Frustration
"No! No, I’m the minister! All right, look-look, put ‘em both onthe phone, I’ll marry them right now.",Frustration
"Ugh! Joey, I have to go.",Frustration
Hey! Don’t you hang up on me! I’ll marry you and me right now! Ihave the power!,"Frustration, Overwhelm"
"There you go. You put on a tuxedo! Now that wasn’t so scary, was it?","Satisfaction, Relaxation, Contentment"
No.,Frustration
"I’m telling you, just a little bit at a time.",Determination
"Yeah okay. Well, what’s the next little bit?",Boredom
"Getting married. (Chandler panics.) Okay. Okay. You can, you can do thattoo! Just like you’ve done everything else!","Stress, Panic"
Yeah. You’re right. Hey I-I can do that.,Relaxation
Yeah.,Boredom
"Okay, excuse me for a minute. (Starts to leave)",Frustration
"Wh—Hey—Whoa-whoa, where, where you going?!",Frustration
"Ross, I am not gonna run away again! I just want to get a little freshair.","Frustration, Relief"
Okay.,Unknown
Okay.,Relaxation
Oh fresh air!,Relaxation
"(To Rachel) Wait! Maybe, maybe you’re overreacting! You do thaty’know.",Frustration
"Well Phoebe, we gotta do something! (They turn the corner.) Well,y’know. I mean there’s no way Joey’s gonna make it in time. So I’mgonna through the hotel and see if there’s any other weddings going on.","Frustration, Overwhelm, Excitement"
"Okay. Oh but don’t tell them Monica’s pregnant because, theyfrown on that.",Frustration
Okay.,Boredom
Okay.,Satisfaction
"Anastassakis/Papasifakis wedding, excellent! {It’s a good thingJennifer Aniston is Greek, because she had to pronounce those names. Luckily for me, theywere written on a sign.}(The happy couple emerges.) Congratulations. (To the best man andmaid of honor) Mazel Tov! (The rabbi emerges.) Hi! Oh, great hat. (He’s wearing aninteresting hat and she takes him over to talk.) Listen umm, I need you to perform anotherwedding. Can you do that?","Enthusiasm, Excitement, Relief"
I don’t know. Are they Greek Orthodox?,Confusion
"Yeah! Yeah. They’re…they’re-they’re my friends, uh,Monica Stephanopolus and uh, and Chandler Acidofolus.","Enthusiasm, Affection"
"Hi! (To Mrs. Bing) Hi! (Mr. Bing starts rubbing his arm.) Hi. Has umm,anyone seen Chandler?","Enthusiasm, Relief"
I thought he was with you.,Frustration
"He-he was with me umm, we’re playing a little game, y’know? Hideand seek.","Boredom, Relaxation"
"You can’t ask us son, that’s cheating.",Frustration
"(pause) You’re right, thanks for keeping me honest dad.",Gratitude
"Well, he better not come by here. He can’t see the bride inthe wedding dress.",Frustration
"As I recall when we got married, I saw the groom in the weddingdress.","Curiosity, Confusion"
"But that was after the wedding, it’s not bad luck then.",Satisfaction
"Honey, it isn’t good luck.","Frustration, Disappointment"
Oh my God! Monica!,Excitement
"I know! Hey, how’s Chandler doin’?",Curiosity
