Dialogue,Emotions
"Okay, you're in bed. She's over on your side, cuddling. Now you wait forher to drift off, and then you hug her (demonstrates on the cushion) and roll her backover to her side of the bed. And then you rollll a-way. Hug for her! Roll for you.","Satisfaction, Affection, Relaxation"
"Okay, the old hug and roll.",Affection
Yep.,Boredom
"Okay, one question.","Curiosity, Doubt"
Shoot.,"Stress, Frustration"
You're pretending the pillow's a girl right?,Confusion
Remember when you where a kid and your Mom would drop you off at themovies with a jar of jam and a little spoon?,"Affection, Nostalgia"
(Looks at him) You're so pretty.,Affection
(entering) Hi!,Enthusiasm
"Hey, Phoebe.",Affection
"Hey, oh, you know that guy who's been following me? I talked to himtoday.","Excitement, Anxiety"
(with food in his mouth) You talked to him. Are you crazy?,Frustration
"Okay, first I'm not crazy. And second, say it don't spray it. Anyway hisname is Malcom, and he wasn't following me, I mean he was, but 'cause he thought I wasUrsula, ick. And, that's why, that's why he couldn't just come up and talk to me. 'Causeof the restraining order.","Frustration, Exhaustion, Confusion"
"Umm, not feeling better 'bout Malcom.",Frustration
"Ooh! No, no, no, no, he's not like a kook, no. He's just like this, thisvery passionate, incredibly romantic guy, that got like a tinsy bit carried away, youknow. And we just get along really well, and he's so cute.","Enthusiasm, Affection, Love"
"Oh my God, you've got a crush on your sister's stalker.","Curiosity, Confusion"
"No, I'm just gonna help him, you know, get 'de-Ursula-ized', like youknow, like I did for Joey after he went out with her.",Frustration
"(with his mouthful) Hey, I didn't stalk her. I mean (he sprays Phoebe withcrumbs)","Frustration, Irritation"
"Okay, I asked for the news, not the weather.",Frustration
(entering) Hey guys.,Enthusiasm
Hey Mon.,Enthusiasm
"Joey, this is for you. (gives him a jar of jam) It's blackberry curin.","Achievement, Satisfaction, Affection, Gratitude"
Aww. (tastes it) Ohh!,Affection
"Hey, Joe, I gotta ask. The girl from the Xerox place buck naked (holdsup one hand), or, or a big tub of jam. (holds up the other hand)","Curiosity, Embarrassment"
Put your hands together.,"Enthusiasm, Excitement"
"Joey, take your time with that. That's my last batch.",Satisfaction
No more jam?!,Frustration
"Well, what happened to your jam plan?","Frustration, Disappointment"
"I figured out I need to charge seventeen bucks a jar just to break even.So, I've got a new plan now. Babies.","Frustration, Determination"
"Well, your gonna need much bigger jars.",Frustration
What are you talking about?,Frustration
I'm talking about me having a baby.,"Achievement, Satisfaction, Enthusiasm, Gratitude"
What?,Frustration
Are you serious?,Frustration
"Yeah. The great thing about the jam plan was, I was taking control of mylife. So I asked myself, what is the most important thing to me in the world and that'swhen I came up with the baby plan.","Achievement, Satisfaction, Excitement"
"Well, aren't you forgetin' something? What, what, what is uh, what is thatguy's name? Dad!",Frustration
"It took me 28 years to find one man that I wanna spend my life with, ifI have to wait another 28 years then, I'll be 56 before I can have a baby, and that's juststupid.","Frustration, Disappointment"
"That, that's what's stupid.",Frustration
"I don't need an actual man, just a couple of his best swimmers. Andthere, there are places you can go to get that stuff.",Frustration
Down at the docks again?,"Frustration, Boredom"
Night-night Bing-a-ling.,Affection
Night-night.....Janice. (he starts thinking to him self),"Curiosity, Confusion"
Here's my binoculars.,Satisfaction
"Oh, great. Great. You're doing great, you know real strong. Goingstrong. Keep going.","Achievement, Satisfaction, Enthusiasm, Excitement, Motivation"
"These are my night vision goggles. This is the book I pretend to readwhen I'm watching her in the park. And these are Mad Lips, they're just for fun.","Boredom, Curiosity"
"Oh, yeah. What's this? (picks up a book)",Curiosity
"Oh, this is log I kept, recording her every movement. Do you wanna heresomething from it?","Engagement, Curiosity"
"Um, not even a little bit.",Frustration
It's about you.,Curiosity
"Oh, okay then.",Boredom
"(reading) I met Phoebe today. She was really nice to me eventhough I'msuch a loser. And, then when I was walking home I thought about her a lot, it was weird,but kinda cool.","Affection, Gratitude, Love, Relaxation, Curiosity, Interest"
Good. So what were you thinking?,"Frustration, Curiosity"
I was thinking what it would be like to kiss you.,"Affection, Anticipation, Curiosity, Interest"
Really?,Frustration
No.,Frustration
Oh.,Frustration
"See that's just something I said now, so that maybe I could kiss you.","Affection, Interest"
"Oh, okay. (he kisses her)","Affection, Love"
"No, that's all right. I just had a jar of mustard.",Satisfaction
"(entering from her bedroom) Okay, sperm donor number 03815, come ondown! Okay, he's 6'2","Achievement, Satisfaction, Enthusiasm"
You mean there's more than one of us.,"Curiosity, Confusion, Realization"
"Look, you can't do this Mon. All right, if you do this, I'm, I'm gonna,I'm, I'm gonna.....","Frustration, Overwhelm"
You're gonna what?,Frustration
I'm gonna tell Mom.,"Frustration, Anger"
"Honey, I'm sorry, but he's right. I love you, but you're crazy.","Frustration, Affection, Love"
Crazy.,Frustration
What?! Why? Why is this crazy? So this isn't the ideal way tosomething....,"Frustration, Confusion"
"(interrupting her) Oh, it's not the ideal way...",Frustration
"Lips moving, still talking. I mean it may not be ideal, but I'm soready. No, I-I-I see the way Ben looks at you. It makes me ache, you know?","Enthusiasm, Affection, Jealousy, Heartbreak"
Check it out!! Jam crackers!,Excitement
"Okay, all right, how's this? 27. Italian-American guy. He's an actor,born in Queens. Wow, big family, seven sisters, and he's the only....boy. (they all turnand look at Joey) Oh my God, under personal comments: 'New York Knicks, rule!'","Excitement, Engagement"
"Yeah, the Knicks rule!",Enthusiasm
"Joey, this is you!","Achievement, Enthusiasm, Love"
"Let me see. (goes over and looks at the form) Oh, right.","Satisfaction, Curiosity, Interest"
When did you go to a sperm bank?,"Curiosity, Embarrassment"
"Well, right after I did that sex study down at NYU. (to Chandler) Hey,Remember that sweater I gave you for your birthday?","Affection, Excitement"
And that's how you bought it?,Curiosity
"Noooo, that's what I was wearing when I donated. I'm kinda surprisedthere's any of my boys left.",Frustration
"Well, honey, it is pretty competitive. I mean I've got an actual rocketscientist here.","Achievement, Enthusiasm, Affection"
"Maybe, I should call this place and get them to put my 'Days of Our Lives'on here. You know, juice this puppy up a little.","Frustration, Excitement"
(entering) Hellooo!,Enthusiasm
Hey.,Unknown
How's the maniac?,Boredom
"Oh, well he's yummy. We did a little kissin'.",Affection
"Phoebe, what are you doing?",Frustration
"Oh, no, no, no, no. You know what, he's not into that stuff anymore. Hequit for me.","Frustration, Satisfaction"
"Pheebs, this guy has been obsessed with your sister, for God knows howlong, okay, you don't just give up something like that.","Frustration, Love"
"Look, he gave me his night vision goggles and everything.","Achievement, Gratitude"
You're taking the word of a guy who has night vision goggles?,Frustration
"What, he's not still following her. Do you think he is still followingher?","Frustration, Doubt"
"Pheebs, wake up and smell the restraining order.","Frustration, Boredom, Indignation"
What are you saying I should do?,Frustration
"I think, that if you really like this guy, you should just trust him.",Trust
"Thank you, Monica.",Gratitude
"Orrr, you could follow him and see where he goes.",Curiosity
"Oh, that's what I would do, forget mine.",Boredom
"Oh my God, what happened? (points to the cast on Janice's wrist)",Curiosity
"Oh. God, crazy Chandler. He spun me...off...the...bed!",Frustration
Wow! Spinning that sounds like fun.,Enthusiasm
"Oh, (laughs) I wish. No, you know he was just trying Ross's Hug and Rollthing.",Frustration
"(turns around, not amused) Ross's what?",Frustration
"You know what, where he hugs you and kinda rolls you away and... Oh...my....God.","Overwhelm, Affection, Love, Excitement"
Phoebe?,Unknown
Yes? Yes! Oh.,"Frustration, Exhaustion"
What are you doing?,Frustration
"Oh, I was just here looking for, um, my um, my part of an old sandwich.Oh, here it is! Oh. (picks one up out of the garbage can.)","Boredom, Relief"
Were you following me?,Frustration
"Um, perhaps. Yes! Yes, I'm sorry, I'm sorry. I was just afraid that youwere still hung up on my sister.",Frustration
"So you spied on me. I can't believe you don't trust me. (Ursula walkspast, and Malcom finds behind the pillar)","Frustration, Betrayal"
"Oh well, what do you know, there goes my identical twin sister. Justwalkin' along looking like me. What, is this just like a freakish coincidence, or did youknow she takes this train?","Frustration, Curiosity"
"I'm sorry. I'm sorry. I tried to stop, but I couldn't. I'm so pathetic.",Frustration
"No, no, it's not your fault. You know it's partly my fault, 'cause Imade you quit cold turkey. Sorry, no. Okay, well, I mean, I can't date you anymore, 'causeyour, you know (in a high pitched voice) Wow! But um, but I will definitely, definitelyhelp you get over my sister. Okay, stalk me for a while. Huh? Yeah, and, and, and, I'll belike an Ursula patch.","Frustration, Confusion, Realization, Embarrassment, Belonging"
"Uh-huh, I don't know.","Boredom, Curiosity"
"Yeah, just, okay, look I'm going. Um, come on. Op, op, behind thepillar, which way am I gonna go?",Frustration
Hey.,Calmness
Hey.,Engagement
Where you going?,Curiosity
To the bank.,Satisfaction
Sperm or regular?,Interest
Sperm.,"Curiosity, Confusion"
"So you're really doing this, huh?",Curiosity
"Oh yeah, picked a guy, 37135.","Achievement, Satisfaction"
Sounds nice.,Satisfaction
"'Fraid so. Brown hair, green eyes...",Frustration
"No kiddin', hmm.",Boredom
What?,Frustration
"No, I-I figured you would've picked a blond guy.",Frustration
Really? Why?,Curiosity
"I don't know, I just always pictured you ending up with one of those tall,smart blond guys, name like.... Hoyt.","Jealousy, Disappointment"
Hoyt?,Curiosity
"It's a name, yeah. I saw you, you know, in this great house with a bigpool.","Excitement, Curiosity, Interest"
"Really, is he a swimmer?",Curiosity
He's got the body for it.,"Enthusiasm, Affection"
I like that. (Joey starts laughing) What?,Curiosity
"You guys have one of those signs that says: 'We don't swim in your toilet,so don't pee in our pool.', you know.","Frustration, Disappointment"
We do not have one of those signs.,Frustration
"Sure you do, it was a gift from me. Oh! And you have these three greatkids.","Satisfaction, Affection"
Two girls and a boy?,Enthusiasm
Yeah!,Enthusiasm
"And, and, and they wear those little water wings, you know. And they're,they're running around on the deck. Then Hoyt wraps this big towel around all three ofthem.","Affection, Excitement, Joy"
"Sure! (Monica gets very depressed) But hey, you know this way sounds goodtoo.",Unknown
Yeah.,Boredom
"Oh Monica. (goes over and hugs her, then looks at the form and stopshugging her.) Wow, this guy's an astronaut. That would've been cool, (sees Monica) forlike a day. (hugs her again).","Boredom, Affection, Excitement"
"I called the sperm bank today, they haven't sold a single unit ofTribianni. Nobody wants my product. I mean, I-I-I don't get it (tries to drink the rest ofthe jam out of the jar and gets it all over his face, on his chin, nose, etc.) Maybe ifthey met me in person.",Frustration
"Honey, you got a little thing on your...(points to her whole face)","Affection, Embarrassment"
(wipes a little jam from the corner of his mouth) Did I get it?,Satisfaction
Yeah.,Boredom
(entering) Hello.,Unknown
Hello.,Calmness
"(sees Joey) Hey. (walks into the living room) Uh, Chan, can I uh, can Italk to you for a second?","Anxiety, Tiredness, Curiosity, Relief"
Sure. What's up?,Relaxation
"Just one uh, one additional relationship thought. Probably something youralready familiar with, uh, women talk! (smacks Chandler over the head with a magazine)","Frustration, Boredom"
