Dialogue,Emotions
"But we haven't seen each other since then. Well I land in China, guesswho's in charge of the dig.","Excitement, Anticipation"
"Julie! Julie, isn't that great? I mean, isn't that justkick-you-in-the-crotch, spit-on-your-neck fantastic?","Enthusiasm, Excitement"
(to Julie) It's an expression.,Frustration
"Well, we just wanted to say a quick hi, and then we're gonna go see thebaby.",Excitement
And then we've gotta get some sleep.,"Relaxation, Tiredness"
"Yeah, it's really 6:00 tomorrow night our time.","Stress, Satisfaction"
"Well, listen, don't tell us what's gonna happen though, 'cause I liketo be surprised.",Unknown
Bye. (She closes the door and everyone tries to sympathize with her.),Unknown
"Hey, Rach, can I get some coffee?",Relaxation
"Yeah, sure.",Boredom
Thank you.,Gratitude
"Hey, Rach, can I get...",Love
Did you talk to him?,"Frustration, Curiosity"
Not yet.,Frustration
"Then, no.",Frustration
"So what the hell happened to you in China? I mean, when last we leftyou, you were totally in love with, you know.","Frustration, Affection"
"I know, I know I was, but there was always this little voice inside thatkept saying it's never gonna happen, move on. You know whose voice that was?","Frustration, Disappointment, Doubt"
God?,Curiosity
"It was you, pal.",Frustration
"Well, maybe it was God, doing me.",Gratitude
"Look, you were right. She looks at me and sees a friend, that's all. Butthen I met Julie, and I don't know, we're havin' a great time. And I have to say, I neverwould've gone for it with her if it hadn't been for you.","Gratitude, Love"
"Well, you owe me one, big guy.",Gratitude
(To Ross) Here's your lemonade.,Satisfaction
I didn't order lemonade.,"Frustration, Disappointment"
"Oh. Well then, you better go take that back because they're gonna chargeyou for that.",Frustration
But...,Frustration
"Go-go-go-go, come on! (Ross goes over to the counte) (to Chandler) Souh, what did you find out?",Enthusiasm
"He said...he said, he said that they're having a great time. I'msorry. But, the silver lining, if you wanna see it, is that he made the decision all byhimself!  Without any outside help whatsoever.","Frustration, Satisfaction, Anticipation"
How is that the silver lining?,Frustration
You have to really wanna see it.,Enthusiasm
"Ironically, these are the guys who were picked last in gym.",Frustration
"Pheebes, you know what I'm thinking?","Engagement, Curiosity"
"Oh, ok. How, it's been so long since you've had sex, you're wondering ifthey've changed it?",Frustration
"No, although now that's what I'm thinking.","Curiosity, Confusion, Realization"
"All right, so what were you thinking?","Curiosity, Interest"
"Well, I was thinking, that you gave the guys such great haircuts, Ithought, maybe you'd like to do mine?","Enthusiasm, Gratitude"
Ohh! No.,Frustration
Why not?,Frustration
"Because, I'm just, I'm incredibly anal and an unbelievable controlfreak.",Frustration
No you're not.,Frustration
"I know I'm not, but you are, and I was trying to spare your feelings.",Frustration
"(answering the phone) Hello? Oh, hi. Yeah, hold on a second. Ross, it'sJulie, for you. (Throws him the phone.)",Frustration
(on phone) Hello? Hi.,Boredom
(entering) Hi. Anybody know a good tailor?,"Curiosity, Interest"
Needs some clothes altered?,Satisfaction
"No, no, I'm just looking for a man to draw on me with chalk.","Frustration, Curiosity"
"Why don't you go see Frankie? My family's been goin' to him forever. Hedid my first suit when I was 15. No wait, 16. No, 'scuse me, 15. (still confused) Allright, when was 1990?","Boredom, Confusion"
Okay.  You have to stop the Q-tip when there's resistance!,Frustration
"(on phone) Ok, ok, sweetheart, I'll see you later. Ok, bye. What? (Sitsdown next to Rachel) Oh, that is so sweet. No, no, ok, you hang up. Ok, ok, one, two,three. (Doesn't hang up and motions for Rachel to be quiet) Well you didn't hang upeither.",Affection
She didn't hang up either!,Frustration
"Ok, no, no, you hang up. You, you, y...",Frustration
"(taking the phone and hanging it up) Sorry, I thought you were talkingto me.",Frustration
Rachel! I'll just call her back.,Frustration
Okay!,Unknown
"(calls Julie back) Hi?  Sorry, we got disconnected... (Walks away.)",Frustration
"(to Monica) Ok, ok, ok. How did this happen to me? How did this happento me? A week ago, two weeks ago, I was fine. Ross was just Ross, just this guy. Now he'sRrrooossss, oh, this really great guy that I can't have.","Frustration, Jealousy, Heartbreak"
"Sweetie, I wanted you to have him too.","Affection, Love"
"I know you did. I'm just gonna deal with it, I'm just gonna deal withit. (Ross comes by, smoching with Julie on the phone.) I gotta get out of here. (Exits)","Frustration, Jealousy, Anger"
"Ok, I don't care what you guys say, something's bothering her.",Frustration
"(to Chandler) You know, I think I was sixteen.","Nostalgia, Curiosity"
"(to Phoebe) Please, just a little bit off the back.",Frustration
"I'm still on no.""""",Frustration
"(poking her head in from her bedroom) Uh, morning. Do you guys think youcould close your eyes for just a sec?",Curiosity
"No-no-no-no-no, (grabs his pants) I'm not fallin' for that again.",Frustration
What's goin' on?,Boredom
"Well, I sorta did a stupid thing last night.",Embarrassment
What stupid thing did you do?,Frustration
(entering from Rachel's room) Bon giorno tutti!,Enthusiasm
Ewww! (Gets up and walks away.),Irritation
"Ok, Paulo, why don't you just go get dressed, and then you be on yourway, ok, bye-bye. (Paulo goes into his room.)","Boredom, Relaxation"
"Rachel, how did this happen?",Frustration
"I don't know, I just kinda ran into him last night.",Frustration
Where?,"Curiosity, Confusion"
At his apartment. Is this juice?,Boredom
"Whoa, whoa. And the fact that you dumped him because he hit on Phoebe?","Frustration, Disappointment"
"Oh God, I know I'm a pathetic loser.",Unknown
"Honey, you're not pathetic, you're sad.",Unknown
People do stupid things when they're upset.,Frustration
"My god, if I had a nickel for every guy I wish I hadn't...(Everyonelooks at her), but this is about your horrible mistake.","Frustration, Disappointment"
Hi!,Enthusiasm
"Hi. Sorry we're late but we were—well, there was touching.","Frustration, Embarrassment"
"(entering) Hey, hey Ross.",Excitement
"Hey, Paulo. What are you doing here?",Unknown
I do Raquel.,Relaxation
"(to Rachel) So, uh, he's back.",Excitement
"Yeah, he's back. Is that a problem?",Frustration
"No, not a problem.",Satisfaction
Good! I'm glad it's not a problem.,"Satisfaction, Relief"
"(to Paulo) Ok, you're gonna have to not touch my ass.",Frustration
"Well, in spite of the yummy bagels and palpable tension, I've gotpants that need to be altered.","Frustration, Satisfaction"
"Hey, Chandler, when you see Frankie, tell him Joey Tribbiani says hello.He'll know what it means.","Confidence, Belonging"
Are you sure he's gonna be able to crack that code?,Doubt
"(to Phoebe) You know it's funny, the last time Paulo was here, my hairwas so much shorter and cuter.","Boredom, Nostalgia"
"All right. Ok, but, but!  You have to promise that you will not beall like control-y and bossy and Monica about it.",Frustration
I promise.,Relief
"All right. (Talking to Monica's hair.) Now some of you are gonna getcut, and some of you aren't. But I promise none of you are gonna feel a thing.",Relief
"All right, that's it, I quit.","Frustration, Exhaustion, Determination"
What? I didn't say anything.,Confusion
"Yeah, but this (makes Monica's face) isn't the face of a person whotrusts a person. Ok, this (makes Monica's face) is the face of a person who, you know,doesn't trust a person.","Trust, Betrayal"
"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what wehad discussed.","Frustration, Disappointment"
Would you relax? I know what I am doing. This is how he wears it.,Frustration
How who wears it?,Confusion
Demi Moore.,Unknown
Demi Moore is not a he.,"Curiosity, Confusion"
"Well, he was a he in","Frustration, Disappointment, Disorientation"
That's Dudley Moore. I said I wanted it like Demi Moore.,Frustration
Oh.  Oh!,Unknown
Oh my God!,Unknown
Oh my God!,Fear
Oh my God!,Unknown
"Oh my God! I'm sorry, I'm sorry. Which one's Demi Moore?","Excitement, Confusion"
She's the act,Frustration
"Oh, she's got gorgeous hair.",Unknown
,Unknown
How long do you want the cuffs?,"Curiosity, Confusion"
At least as long as I have the pants.,"Achievement, Satisfaction"
"I just got that. Ok, now we'll do your inseam.","Satisfaction, Interest"
How is she?,Unknown
"It's too soon to tell. She's resting, which is a good sign.",Satisfaction
How's the hair?,Curiosity
"I'm not gonna lie to you, Ross, it doesn't look good. I put a clip onone side, which seems to have stopped the curling.","Stress, Frustration"
Can we see her?,Anticipation
"Your hair looks too good, I think it would upset her. Ross, why don'tyou come on in.","Affection, Trust, Curiosity"
"Yeah. (Gets up, but then pauses when he realizes what thatmeant.)",Realization
How're you doing?,"Contentment, Curiosity, Interest, Connectedness"
I'm okay.,"Satisfaction, Contentment, Calmness"
"Ooh, that bad, huh?",Frustration
What?,Frustration
"Look, I can sense when women are depressed and vulnerable. It'sone of my gifts.","Frustration, Boredom, Enthusiasm"
"When I saw him get off that plane with her, I really thought I hit rockbottom. But today, it's like there's rock bottom, 50 feet of crap, then me.","Frustration, Jealousy, Heartbreak"
You gotta tell Ross how you feel.,Frustration
Come on. How can I just tell him? What about Julie?,Frustration
What about her? They've only been going out for two weeks. Ross has beenin love with you for like 10 years.,"Jealousy, Love"
"I don't know, I don't know.",Frustration
"Look, Rach, Rach! I've been with my share of women. In fact, I've beenwith like a lot of people's share of women. The point is, I've never felt about anyone theway Ross felt about you.","Affection, Love"
"(entering, angry) Yo, paisan! Can I talk to you for a sec? (Pause)Your tailor is a very bad man!",Frustration
Frankie? What're you talking about?,Confusion
"(entering from the bedroom) Hey, what's goin' on? (Pats Chandler on theshoulder which causes him to jump.)",Unknown
Joey's tailor...took advantage of me.,Frustration
What?,Frustration
No way. I've been going to the guy for 12 years.,"Frustration, Satisfaction"
"Oh come on! He said he was going to do my inseam, and he ran his handup my leg, and then, there was definite...","Frustration, Embarrassment"
What?,Frustration
Cupping.,Frustration
"That's how they do pants! First they go up one side, they move it over,then they go up the other side, they move it back, and then they do the rear. (Chandlerand Ross stare at him) What? Ross, Ross, would you tell him? Isn't that how they measurepants?",Frustration
"Yes, yes it is. In prison! Whatsa matter with you?","Frustration, Anger"
What? That's not? (Realizes) Oh my God.,"Overwhelm, Realization"
Even Mary Tyler Moore would've been better.,Frustration
"I like it. I do, I think it's a Ten. (Chandler laughs.)",Satisfaction
Thank you. My hair is very amused.,"Affection, Gratitude"
"Come on, Monica, things could be worse. You could get caught betweenthe moon and New York City. I know it's crazy, but it's true.","Satisfaction, Enthusiasm, Affection, Gratitude, Love"
(to Chandler and Ross) Thank you.,Gratitude
"Well, I gotta go. Bye. Bye, Rach.","Affection, Belonging"
"(sticking her head in from the balcony) Wait, are you leaving?",Confusion
"Yeah, that's kinda what I meant by bye!""""","Frustration, Disappointment"
"Well, can I talk to you for a sec?",Curiosity
Okay. (goes out onto the balcony),Calmness
"Hey, when the doctor does that hernia test...","Curiosity, Confusion"
That's ok.,Boredom
What's goin' on?,Curiosity
"Well, first of all, Paulo and I are not back together. It was just astupid thing I did, and if I could go back in time and do it again, well, I wouldn't. Um,second of all (Ross is laughing), what?",Frustration
"Ok. Well, before I say anything, I just need to know, is this one of thosethings where you break up with a guy, and then I tell you what I think, and then the nextday you get back together with the guy, and I look like a complete idiot?","Frustration, Embarrassment"
No. No-no-no-no.,Frustration
"Well, then, I think, I think the guy is scum. I hate him. I mean Iactually—I-I physically hate him. I always have. You are way too good to be with aguy like that.","Frustration, Anger"
Really?,Frustration
"You deserve to be with someone who appreciates you, and who getshow funny and sweet and amazing, and adorable, and sexy you are, you know? Someone whowakes up every morning thinking Oh my god","Affection, Gratitude, Love"
"No, I think that was the whole all.",Frustration
Okay.  Okay. (They hug.) Okay.,"Affection, Relief"
"I swear to god, Dad. That's not how they measure pants.",Frustration
"I was thinking of doing it a little shorter, you know, like AndieMcDowell's new haircut?",Enthusiasm
"Oh yeah!  Oh, I can do that.","Enthusiasm, Confidence"
Really?,Unknown
You wanna do it right now?,Unknown
Great! (Julie leaves),Satisfaction
"(to Rachel) Ok, I just wanna be really sure this time. Andie McDowell'sthe girl from",Frustration
No. No no no no no. That's Rodney McDowell. Andie McDowell is the guyfrom,Frustration
"Oh, yeah. Ok, thank you.",Gratitude
You're welcome.,Gratitude
