Dialogue,Emotions
All right I… I gotta call my mom and ask her a left handed cookingquestion.,"Frustration, Anticipation, Curiosity"
"So listen ah, I picked Monica for secret Santa, but I’m alreadygetting her something for Chanukah, I was wondering if you wanna switch.","Frustration, Relief"
"Oh y’know what, I was already trying to trade for ah, well, you.",Frustration
"Really?! Wow! That’s-that’s so nice, what are you gonna get me?","Enthusiasm, Excitement, Anticipation, Curiosity, Interest"
"I don’t know R.G., I was thinking something girlie for youroffice.",Frustration
"Yeah, well maybe Phoebe will switch with me.","Frustration, Jealousy"
"Oh no-no-no, you don’t want to do that, then you’re gonnaget stuck with Rachel and she exchanges every gift she ever gets.",Frustration
"Oh, that’s not true! I’ve got her lots of stuff she never tookback.",Frustration
Like?,"Curiosity, Interest"
"Like uh, that gold necklace I got her last year.","Boredom, Enthusiasm, Affection"
When was the last time you saw her wear it?,Curiosity
"Well, she wore it all Christmas day, and then uh…",Frustration
Big dog?,Curiosity
(entering) Hey!,Enthusiasm
Hey!,Enthusiasm
What are you doing?,Frustration
I’m sending back all this stuff that Chandler bought out of guilt.,Frustration
Everything? Even the TV?,Frustration
No! I’m putting that in my room.,Frustration
"Listen, Joey, I know what he did was wrong but don’t you think youcould at least hear the guy out?","Frustration, Curiosity"
"Back when you and Rachel were together, if Chandler had kissed her, wouldyou hear him out?","Jealousy, Betrayal"
"That’s a good point. So uh, how long are you gonna punish him?","Curiosity, Confusion"
Five years.,Determination
You’ve sentenced him?!,Frustration
Hey! Don’t do the crime if you can’t do the time.,Frustration
"Joey, the guy’s your best friend.",Affection
"No,","Frustration, Disappointment, Exhaustion"
"Oh, who? Me?",Confusion
Yeah!,Enthusiasm
Wow! I’m honored! And y’know what I’m gonna do as my firstact as your best friend?,"Enthusiasm, Excitement"
What?,Frustration
I’m gonna get you to talk to Chandler.,Excitement
All right. But if you weren’t my best friend.,Frustration
"Oh my God, is it really that bad?",Frustration
"I walk into a room and he won’t even talk to me, he just mumblessomething in Italian. And I","Frustration, Loneliness"
"(entering) Hey Gunther, have you uh, have you seen Chandler?",Curiosity
"I thought you were Chandler. But umm, one of who is overthere.",Frustration
Oh.,Boredom
Hey Joe.,Unknown
(Something in Italian.) (Storms out.),Frustration
"I’ll be right with you. Okay? (to the nurse) Thanks, Wendy.",Gratitude
Oh my God! How cute is the on-call doctor?,"Affection, Excitement"
"Ooh, so cute, that I’m thinking about jamming this pen in my eye.",Frustration
Dr. Burke will see you know.,Relief
"Oh no-no-no, not Dr. Burke. Dr. Burke is out of town. The-the on-calldoctor will see me now.","Frustration, Overwhelm, Relief"
"Dr. Richard Burke is out of town. Dr. Timothy Burke, his son, will seeyou now.",Satisfaction
Ready?,Anticipation
Hey! I’m sorry! That—(sees that Joey is about to leave)where are you going?,Frustration
My folks.,"Affection, Love"
"Oh, uh, when-when are you coming back?","Frustration, Anticipation"
I don’t know. I might stay there for a few days while I look for anapartment.,Unknown
What?!,Frustration
"Yeah, y’know at first I thought we could talk about this y’know,work it out, but uh, seeing you two together I don’t think I…","Frustration, Jealousy, Heartbreak"
"Hey, look, what do you want me to say? Do you want me to say thatI’ll stop seeing her?",Frustration
"Look, it’s not about her. Okay? But seeing you two together justreminds me of what you did. And I don’t want to live with some one who doesn’tknow what it is to be a friend. So, I’ll see ya. (He starts to leave, but Chandlergrabs his bag and stops him.)","Frustration, Betrayal"
"Hey, look, I know what it is to be a friend, I just-I just screwed up!",Frustration
Yeah! You did! And that’s why I’m leaving.,"Frustration, Disappointment, Insecurity"
"All right look, if you’re not gonna stay for me, then at leaststay for them! Okay, they have had a",Frustration
"When that guy was robbing us, and I was locked in the entertainment unitfor like six hours, you know what I was doing in there all that time? I was thinking abouthow I let you down!","Stress, Frustration, Overwhelm, Boredom, Loneliness, Love, Disappointment"
What?,Frustration
"Yeah! But if would’ve know what kind of friend you were gonna turnout to be, I wouldn’t have worried about it so much! See you around!","Frustration, Betrayal"
"All right, wait! Come on! Just wait one second! There has to besomething that I can do! Something! If we still had that entertainment unit I would get init for six hours and think about how I let you down. (Joey looks intrigued) What?","Frustration, Curiosity"
We’ve got a box. (Motions to a large wooden box next to him.),Achievement
"Last time I saw you, it was the morning I left for college. And you werejust standing outside",Nostalgia
I was probably waiting for it to open.,Anticipation
"I gotta tell you, you look great now.",Satisfaction
You look great too.,Affection
You’re an excellent patient!,"Achievement, Satisfaction"
So how does it look?,Curiosity
"Well, you’ve got a little scratch on your cornea, your gonna have towear a patch for a couple of days.","Frustration, Satisfaction"
Like a pirate?!,Boredom
If that helps you.,"Frustration, Indignation"
"Umm, so how long have you been working with your dad? (He looks at her)Come on, one of us had to mention him.","Curiosity, Interest"
I moved back here a couple of months ago.,Satisfaction
Oh. Big family dinner tonight?,Curiosity
Uh. (He holds up a brown lunch bag.),Frustration
No way!,Excitement
I was gonna have Thanksgiving at my girlfriend’s.,Excitement
(disappointed) Oh.,Disappointment
But we broke up.,Heartbreak
(happy) Oh.,Unknown
She-she wasn’t ready for a serious commitment.,"Frustration, Disappointment"
"(sympathetic) Oh. (in a pirate’s voice) So you made her walk theplank? Aye, matie?",Unknown
You’re not wearing the patch yet.,Frustration
I know.,Frustration
He’s coming here for Thanksgiving!,"Excitement, Anticipation, Joy"
"I know, it’s sick.",Frustration
Why is it sick?,Frustration
Because it’s Richard’s son! It’s like inviting Greektragedy over for dinner!,Frustration
"Hey, come on, Phoebe, you understand don’t you?",Frustration
"Yeah, I can see where I’d be your best shot but, no. I’msorry, but I think it’s twisted.","Frustration, Disappointment"
Yeah.,Boredom
(coming out of the bathroom) What’s twisted?,"Engagement, Curiosity"
Me going out with Richard’s son.,Enthusiasm
Ewwwww!! Ew! Ew! Ew!,Unknown
"(He is now in the box, in their living room.) Sounds like a really badidea to me.",Disappointment
Is he okay in there?,Worry
He’s fine!,Satisfaction
"Hey, y'know, Mon, if things wrong out between you and Richard’s son,you’d be able to tell your kids, that you slept with their grandfather.",Embarrassment
"Fine! Judge all you want to but, (points to Ross) married a lesbian,(points to Rachel) left a man at the altar, (points to Phoebe) fell in love with a gay icedancer, (points to Joey) threw a girl’s wooden leg in a fire, (points to Chandler)livin’ in a box!! (goes to her room)","Frustration, Confusion, Embarrassment"
"So now, what exactly is the point of the box?","Curiosity, Confusion"
Chandler?,Confusion
"The meaning of the box is three fold. One (holds a finger up throughthe air hole), it gives me the time to think about what I did. Two (holds up anotherfinger), it proves how much I care about my friendship with Joey. And three (holds up athird finger), it hurts!","Achievement, Frustration, Affection, Heartbreak, Pain"
"(to Rachel) Oh hey! Hey uh, you remember the necklace I gave you lastyear? Can I see it?","Enthusiasm, Affection, Curiosity"
(worried) Why?,Worry
I just wanna check something.,Curiosity
Okay. (She goes into her bedroom),Loneliness
"(He puts his hand over the hole on the box.) (to Chandler) Now, we’llsee.","Satisfaction, Anticipation"
Air hole! Air hole!! (Ross retracts his hand quickly.),"Stress, Frustration"
(coming out of her bedroom with a necklace) Here it is! I love it. Iwear it all the time.,Satisfaction
"(grabbing the necklace) The necklace I got you was gold, this one issilver.","Frustration, Disappointment"
"Huh, well maybe it uh, it changed.",Boredom
Oh my God! You actually exchanged it!,"Satisfaction, Excitement"
Well isn’t it better that I exchanged it for something that I enjoyand that I can get a lot of use out of?,Satisfaction
What did you get?,Curiosity
Credit.,Achievement
"(running in from her bedroom) I’ll get it! I’ll get it!I’ll get it! I’ll get it! I’ll get it! I’ll get it! I’ll get it!I’ll get it! I’ll get it! I’ll get it! I’ll get it! I’ll get it!I’ll get it! I’ll get it! (opens the door) Hi, Tim.","Achievement, Enthusiasm"
Hi. (gives her a bottle of wine),Satisfaction
"Thank you. Come meet my friends. This is uh, Phoebe.","Gratitude, Interest"
"Hi, nice to meet you.",Unknown
And Joey.,"Achievement, Satisfaction"
Hey!,Excitement
"Hi, Joey.",Affection
"My brother, Ross.",Affection
Hey.,Affection
And Rachel. (Chandler clears his voice loudly) And that’s Chandler.,Frustration
How do ya do.,Curiosity
What’s…,"Curiosity, Confusion"
"Umm, well, he’s…",Confusion
He’s doin’ some thinkin’!,"Determination, Curiosity"
What happened? What happened?!,Frustration
You kissed my girlfriend!,"Frustration, Jealousy, Betrayal"
"Ooh, I like those sunglasses.",Enthusiasm
"Like ‘em, like ‘em? Or, I’d like to get store credit forthat amount like ‘em?",Frustration
"(Swears in Italian, it’s the same term used by Joey earlier andJoey nods his approval.)",Unknown
"All right everybody, this turkey is ready!","Satisfaction, Excitement"
Where can I wash up?,Curiosity
"Here, let me show you. Okay, the towels are hanging next to the sink,and umm, you can use the fancy soap.","Satisfaction, Enthusiasm"
Thank you.,Gratitude
Fancy soap? I thought we were savin’ that for the Pope!,Frustration
See he’s nice. Right?,Affection
"Yeah, but Monica, do you actually want to be in a relationship where youcan actually use the phrase, That’s not how your dad used to do it.""""","Frustration, Disappointment"
Wow! Everything looks great! Where should I sit?,"Satisfaction, Excitement"
I saved you a seat. (Motions to the one next to her.),Satisfaction
(pouring the wine) Sick-sick-sick-sick.,Frustration
"Oh, I’ll get it. (goes over to the door.)",Enthusiasm
Gotcha! (laughs),Excitement
That doesn’t sound like thinking to me!,Frustration
Sorry!,Frustration
Y’know I don’t think you should be talking at all in there! Ithink you’ve got to much thinking to do to be talking and making jokes!,Frustration
"Okay, okay, you got it!","Achievement, Satisfaction"
"Ross, can you pass me the yams?",Frustration
"Sure! Oh, and Joey’s got the mashed potatoes if you want to exchangethem.",Enthusiasm
Would you stop?! What is the matter with you?!,Frustration
"Oh-ho-ho, we’ve got company.",Excitement
"There’s nothing the matter with me. See, I’m not completelydevoid of sentiment, see I have feelings.",Frustration
"Okay, fine. (She gets up and walks into her bedroom)",Frustration
"You can’t tell, but I’m trying to break the tension bymooning you guys!",Unknown
"All right, look! If this is just a big joke to you, then forget about it,all right?! This means something to me! And if it doesn’t mean anything to you, thenyou should get out of there, otherwise you’re just an idiot in a box!","Frustration, Anger"
"You’re right, and I’m sorry! This means a lot to me! I wantyou to be my friend again! I swear, I won’t say another word tonight.","Gratitude, Determination"
So are you gonna start taking this thing seriously?,Frustration
Absolutely!,"Achievement, Satisfaction, Enthusiasm"
That sounds like another word to me! Are you gonna take this seriously?(There’s no response from Chandler.) Okay.,Frustration
"Don’t say that I have no sentiment! (Starts to show Rosswhat’s in the box.) This is a movie stub from our first date! This is an eggshellfrom the first time you made me breakfast in bed! (Holds up a bone) This is from themuseum from the first time we… were together. Okay, maybe I exchange gifts sometimes,but I keep the things that matter!","Affection, Gratitude, Nostalgia"
"I don’t know what to say, I’m sorry. Though, you’re notsupposed to take these. (Points to the bone) It’s like a million years old, we, weactually, we had people looking for that.","Frustration, Overwhelm, Gratitude"
"(putting off her coat) Ooh, this always happens. (Her coat gets stuck.)",Frustration
"Here, let me help. (Does so.)",Satisfaction
Thank you.,Gratitude
You-you have a very beautiful… eye.,Unknown
Y’know all my friends think this is weird.,Frustration
"Y’know I-I thought it was gonna be weird, I mean I almost called andcanceled, but it really isn’t.","Relaxation, Contentment, Engagement, Curiosity, Relief"
"I know! I mean it’s like me and your dad, that’s a totallyseparate thing.",Frustration
"Oh, I totally agree.",Unknown
We’re just two people who find each other very attractive. Right?,Affection
What?,Frustration
Nothing. Nothing.,Frustration
"No-no really, was-was that not okay?","Frustration, Doubt"
"No-no-no that was good, it was, that was uh, that was a goood kiss…","Frustration, Satisfaction"
Oh my God! It didn’t remind you of…,Frustration
(interrupting) Don’t say it!,Frustration
"No, but it did! Didn’t it?!",Frustration
Yeah!,Enthusiasm
Oh man!!,Frustration
I know!,"Satisfaction, Excitement"
I’ll get it. (It’s Kathy.),"Anxiety, Relief"
(sees it’s Joey) Oh.,Unknown
Hey.,Boredom
"Hey. Listen, I want you to know how sorry I am…",Unknown
That’s okay. Chandler’s the one I’m mad at.,Frustration
"Well, I’m still sorry. Is he here?",Love
In the box.,"Achievement, Satisfaction"
(going over to the box) Chandler?,Curiosity
"Oh, he-he can’t talk right now.","Frustration, Boredom"
Why not? What’s going on?,"Frustration, Confusion"
He’s just trying to show Joey how much he means to him.,"Affection, Love"
By being in a box?,Confusion
"Joey, had reasons.",Frustration
They were threefold.,Achievement
"Oh. Well uh, (to Chandler) you not being able to talk may makethis easier. Listen umm… (She looks at the gang who are watching, they take the hintand leave them alone.) Listen I don’t wanna be someone who comes between two bestfriends. I just, I can’t stand seeing what this is doing to you guys, and Idon’t wanna be the cause of that. So, I don’t think we can see each otheranymore. I’m gonna go to my mom’s in Chicago, I’m gonna stay there forawhile. I think this could’ve be something really amazing, but y’know this isprobably for the best. Y’know? I’m gonna miss you. Good-bye, Chandler.","Love, Desperation"
(starting to cry) Open the box!! (Runs over to do so.),"Heartbreak, Excitement, Determination"
What?!,Frustration
"He can still catch her! Come on, get out of there! (He opens the box) Getout of there!","Stress, Frustration, Overwhelm, Enthusiasm, Anticipation, Anxiety"
So?,Frustration
"Yeah, we’re gonna be fine! Get out!",Frustration
Yeah?,Frustration
"Yeah, you did some real good thinkin’ in there.",Achievement
"Man, this is…",Frustration
Now go! ‘Cause you can still catch her! And Merry Christmas fromyou’re secret Santa! (Chandler runs out and closes the door.),"Enthusiasm, Gratitude, Excitement"
"All right, who got Chandler? ‘Cause I uh, need to trade.","Frustration, Enthusiasm"
"Oh, he sees her!",Excitement
"Oh, he’s catching up to her!",Excitement
"Oh, she sees him! Oh, they’re hugging!","Enthusiasm, Affection, Excitement"
He’s taking her purse!,Fear
"Uhh, that’s not them. I’m gonna go call the police.","Frustration, Anxiety, Worry"
"Oh, there they are!",Excitement
"All right, get a room.",Frustration
