Dialogue,Emotions
"Ah, well, if I want the girl to kiss me, first thing I do is make my lipslook irresistible.",Satisfaction
How do you do that?,"Curiosity, Confusion"
"Now you can’t tell anyone, but uh…I put on shiny lip balm.","Excitement, Embarrassment"
Oh my God!,Unknown
"Yeah, like a moth to a flame, I’m telling ya. Okay all right, so nowyou go.",Enthusiasm
"No, I don’t want to tell you.",Frustration
Why not?,Frustration
Because it’s embarrassing.,Embarrassment
"More embarrassing than shiny raspberry lip balm?! (Rachel just looks athim.) I didn’t say raspberry before did I? All right just-just tell me Rach, justtell me!","Frustration, Embarrassment"
"(laughs) Okay. All right, stand up. (They do so.) Well, when we’reat the door, I lightly press my lips against his, and then move into his body just for asecond, and then I make this sound, Hmmm."" Okay","Affection, Engagement"
"(stunned and turned on) Yeah. Why—Yeah, that would work for ya…",Confusion
"All right, I gotta go to bed. Honey, I had such a wonderful time.","Satisfaction, Affection"
Oh. (She kisses him.) Yeah. (She goes into her room.) Me to. (He thenstarts to freak out.),"Frustration, Overwhelm, Affection, Anxiety"
"…you were 50 minutes late to the class, what did you crawl there?!","Frustration, Irritation"
"No, I ran. It was really far, and when did people stop understanding thephrase, Get the hell out of my way!""""",Frustration
"Well, why didn’t you just take a cab?","Frustration, Exhaustion"
"Ugh, between the traffic that time of day and all the one-way streetsit’ll take me twice as long. Besides, I teach the class three times a week, who am I?Rockefeller?","Frustration, Overwhelm"
Well you’re not gonna be able to keep doing this.,Frustration
"Well I have to. Okay? If I don’t, they’ll take the class awayfrom me. And…I already put it in my family newsletter.","Stress, Frustration, Overwhelm"
You what?,Frustration
"You’ve seen it, the Geller Yeller.",Excitement
Right. Wow!,"Achievement, Excitement"
"Besides, I-I think I figured out a much faster route, I’m sure I canmake it this time. I just…I just can’t be afraid to get a little bit…hit bycars. (He goes to the bathroom as Joey enters.)","Determination, Anxiety, Fear"
Hey!,Excitement
"Hi! Hey, remember how last night we were talking about that movie","Enthusiasm, Nostalgia, Engagement"
"Oh yeah, I still can’t believe you haven’t seen",Unknown
Relax! It’s not like it’s,"Relaxation, Calmness"
Have you ever tried to sit through,Boredom
"Yeah I know it’s really boring, but it’s like a big deal.Anyway, I was thinking about renting","Boredom, Anticipation"
"Oh yeah? All right, let’s do it tonight.",Excitement
Well don’t you have that big date tonight?,"Frustration, Anticipation"
Oh right!,"Achievement, Satisfaction"
"Hey Joey, can I ask you something?",Curiosity
Yeah.,Boredom
"After our date last night, did you feel a little weird?",Unknown
"Oh my God! You did too? It totally freaked me out, what was that?!",Fear
I don’t know! (Pause) I’m-I’m kinda thinking it-it wasthe lobster…,"Frustration, Confusion"
"Oh yeah-yeah, the lobster.","Satisfaction, Enthusiasm"
"Yeah, I mean I was up sick all night.",Exhaustion
"Yeah me too, all night.",Overwhelm
Really?! How come we didn’t cross paths?,Curiosity
"Yeah well that’s because uh…I stayed in my room. Yeah, youdon’t want to look in my hamper.","Frustration, Boredom"
"Okay, I got that. I’ll escape over there. I’ll come back overhere. All right, come on","Achievement, Satisfaction, Enthusiasm, Excitement, Contentment, Engagement"
"(entering) Hey, you guys. Listen, I’m sorry that I was hogging thegame before—(Sees the top ten list)—Oh my God! Your friends have someunfortunate initials!","Boredom, Disappointment"
They’re all Chandler.,"Frustration, Boredom"
Chandler sucks! He couldn’t have gotten this good!,"Frustration, Jealousy"
I did. (Looks at his still deformed hand) But it came at a price.,"Frustration, Satisfaction"
But Ben is coming over tonight and he can’t see this.,"Frustration, Anxiety"
"Oh come on, by age seven kids have already seen orgies. (They bothlook at him.) Was it just me?!",Frustration
"Yeah!!!! Yes, I made it! I’m on time! (Grabs a bottle of water from astudent, takes a drink, and splashes some on his face like the marathon runners do.) Okay,why don’t we all uh, (Exhales loudly) open our books to page 23. Where… (Exhalesagain) Where you will see…a uh…a bunch of uh…red spots. Okay, (Closes hisbook.) umm, why don’t, why don’t you all start to read, while I—(Passes outand collapses.)","Overwhelm, Boredom, Enthusiasm, Exhaustion, Anxiety, Confusion, Fatigue, Calmness"
Hey. Are you all right? You seem a little distracted.,Unknown
"No-no! I’m fine. It’s just… Hey, can I ask you something?Have you ever looked at someone that you’ve known for a while and thensuddenly…suddenly see them a different way?","Curiosity, Realization"
You mean like from behind?,"Curiosity, Confusion"
"Yeah. Yeah, that…that’s exactly it. You’re right. Yeah.",Frustration
"Ew, y’know what? One time I saw this guy from behind and heseemed like a totally normal guy and then he turned around and it was Stephan Baldwin!",Frustration
"(deadpan) Ooh! Yeah. So yeah, so you know exactly what I’m talkingabout.","Frustration, Boredom"
Totally! Wow! (Pause) Would you excuse me for a sec?,Enthusiasm
"Oh yeah, sure. (She gets up, walks towards the bathroom, and Joey watchesher go.) Ehhh.",Boredom
"Oh my God Phoebe, you’re on fire!","Enthusiasm, Affection"
I know!,Frustration
One more score to go! You can do it! (Touches her shoulder.),"Achievement, Enthusiasm"
Don’t touch me!!,Frustration
Don’t touch her!!,Frustration
All right! Go left! Go left! Go right!! Go right!!,"Excitement, Anticipation"
I can’t!! I can’t!! (She dies.) Noooooooo!!!!!!! You son of abitch!!!!!,"Frustration, Heartbreak, Betrayal, Anger"
Phoebe!!,Frustration
Oh hi Ben—No!! Don’t look at the machine! (Covers the screen.),Frustration
Oh God! Thank God you’re home! I’m watching,"Gratitude, Relief"
(incredulous) Alone?!,Unknown
Yes! But what is wrong with this dog?!,Frustration
"Hey, did you get to the part where they’re trapped in the car andCujo’s throwin’ himself at the windshield?",Excitement
"No! No! Seriously, what’s wrong with the dog?! Wait a minute, whatare you doing home so early? What happened to your date?","Frustration, Confusion"
"Oh uh, it didn’t work out.",Disappointment
Oh. Do you want to watch the rest of the movie with me?,Boredom
"Oh uh, okay. Yeah.",Boredom
"Y’know, I never thought I’d say this about a movie, but Ireally hope this dog dies. (Joey brings over a stool at sits on it next to Rachelwho’s in the big chair.) What are you doing over there? Come sit here, you protectme.",Frustration
"Oh sure, yeah, why not? (Sits on the arm of the chair.)","Enthusiasm, Relaxation"
"Okay. (Pushes play.) Okay, that’s him! That’s him! That’sCujo! That’s Cujo!",Excitement
"All right, I know! I know. Yeah, it’ll be okay.","Stress, Frustration"
"Oh my God….What’s he gonna do now? I can’t watch! (DragsJoey closer to her and cowers into his chest.) Oh. Seriously, how can you watch this?Aren’t you scared?","Anxiety, Worry, Fear"
Terrified. (But for a totally different reason.),Fear
"So is everybody here? I got here a little early myself. Let us begin. Now,the hydrosaurids have been unearthed in two main locations. (He moves to the map and wesee why he made it to class on time, he’s wearing in-line skates and hasn’ttaken them off.) Here. (Points to the map, somewhere in the Middle East, then spins on theskates and points to the map.) Here. (China.) Now as for the hydrosaurs…","Enthusiasm, Interest"
