Dialogue,Emotions
Rach! Hey! It’s fine! You’re at Joey’s!,"Enthusiasm, Relief, Belonging, Comfort"
Really?,Curiosity
Yeah! Look! (He throws some of his spaghetti on the floor.),Frustration
I’ve never lived like this before.,Overwhelm
I know.,Frustration
"All right, don’t waste it, I mean its still food. (He picks it up andeats it.)","Frustration, Satisfaction"
"All right I've been feeling incredibly guilty about this, because I wannabe a good friend, and damnit I am a good friend. So just, just shut up and close your eyes(kisses Joey).","Frustration, Affection"
"Wow, you are a good friend, 'course the audition was this morning, and Ididn't get it. But that was a hell of a kiss. Rachel is a very lucky girl.","Affection, Love"
"Umm, no. No best friend, no. Just a lot of close friends.",Frustration
"So umm, now back to the show. How does it feel to have a hugegay fan base?","Curiosity, Confusion"
Really? Me? Wow! I don’t even know any huge gay people!,"Achievement, Enthusiasm, Curiosity"
It hurts me. It physically hurts me.,Pain
"Now, off the record, you’re not…","Stress, Frustration, Trust, Worry"
"What? Are you referring to my man's bag? At first, I thought it justlooked good, but it's practical too. Check it out! It's got compartments for all yourstuff! Your wallet! Your keys! Your address book!","Satisfaction, Enthusiasm"
Your make-up!,Frustration
Okay. Now-now-now should I climb down your front so we’re face toface or-or should I climb down your back so we’re-we’re butt to face.,"Confusion, Disorientation"
I think face to face.,Enthusiasm
I would say that.,Satisfaction
"Face to face, yeah!",Enthusiasm
"Okay, here I go.","Achievement, Excitement"
All right.,Unknown
(grunting) Oh my… How much do you weigh Ross?!,Frustration
"I prefer not to answer that right now, I’m still carrying a littleholiday weight.",Fatigue
"Y’know, when we talked about face to face, I don’t think wethought it all the way through.","Frustration, Overwhelm"
Great nap.,Satisfaction
It really was.,Satisfaction
"Uh me? Gay? No! No. No, but I have a number of close friends who are.(Chandler and Ross look at each other.)","Frustration, Disappointment, Confusion"
"So, let’s talk about women. I’m sure our femalereaders will be interested to know about your romantic life.","Curiosity, Interest"
"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say,Hey",Embarrassment
"Oh, please!",Frustration
"(to Phoebe) Hey, how you doin’?",Interest
Hey! How you doin’?,Enthusiasm
(to her friend) He has the most amazing Porsche under there!,Enthusiasm
"I’d love to show ya, but I just tucked her in. She’s sleeping.(The women both laugh) Hey uh, would you two girls like to go for a drink? (Just then thesame guy with the football dives to make a catch, lands on the car cover, and collapsesit. It turns out that Joey set up a bunch of boxes to make it look like a Porsche.)","Satisfaction, Enthusiasm"
"Hi, is Rachel here? I’m her sister.",Affection
"Oh my God, Jill!",Unknown
"Oh my God, Rachel!",Enthusiasm
"Oh my God, introduce us!",Enthusiasm
This is Chandler. (Points at him.),Confusion
Hi!,Enthusiasm
And you know Monica and Ross!,Excitement
Hi Jill.,Relief
"And that’s Phoebe (points), and that’s Joey.","Affection, Interest"
"Hey, (in the Joey voice) how you doin’?",Enthusiasm
Don’t!! (Joey backs away frightened.),Fear
"No! I mean you're a really nice guy and I'm happy to be your roommateand your friend, I'm just y'know, I just don't feel that way about you.","Satisfaction, Affection"
"Oh! I see what happened. It's because I was trying to repel you. Right?Believe me, you'd feel a lot different if I turned it on.","Frustration, Curiosity, Realization"
I don't think so.,Frustration
"Oh, I do. (Gives her the Joey-love look.) How you doin?","Affection, Love"
I'm okay.,"Satisfaction, Contentment"
What?!?! Oh dear God!,Unknown
Not much to tell there I’m really shy.,Unknown
"So, that’s it. I guess that’s all I need. Thank youso much. I think they will be running this in the beginning of next month.",Unknown
Oh great! Great! Thank you. (They shake hands.),"Enthusiasm, Gratitude"
Bye.,Satisfaction
Bye-bye. (The interviewer leaves and he sits down with the rest of thegang.) I did it!,Achievement
Yeah!,Enthusiasm
Amazing! Amazing!,Excitement
(returning) Oh wait! I almost forgot. We have to ask everybodythis. Other than,"Frustration, Overwhelm"
"Oh, I don’t watch soap operas. Excuse me, I have a life, y’know?","Frustration, Boredom, Disappointment"
Thank you. The readers at,Gratitude
"Oh, good to know. (The interviewer leaves.) So close!",Frustration
Wow! I can’t believe they didn’t put it in the part where yousaid you didn’t watch soap operas.,Frustration
"Yeah, I called the lady about that. I told her I was just joking. She waspretty nice about that.","Satisfaction, Affection"
You slept with her didn’t you?,"Frustration, Jealousy, Betrayal"
"Little bit, yeah.",Boredom
Wow! This picture of you sure is steamy.,Enthusiasm
"Oh yeah, that’s just a little something for my huge gay fan base.(Winks at him.)","Satisfaction, Affection"
Did you just wink at me?,"Curiosity, Confusion"
"Hey, you’re the one that loves the picture.",Curiosity
