Dialogue,Emotions
Hey!,Excitement
How did it go with Frank and Alice?,Satisfaction
"Well, Frank has to quit college because his super fertile sister ishaving three babies! I need to make a lot of money really fast, and I had an idea that Iwant to talk to you (Points to Chandler) about, ‘cause you work for a big company.Okay, insider trading, what information is there that you can give me.","Stress, Frustration, Enthusiasm, Jealousy, Trust, Excitement"
They don’t really talk to us about that kind of stuff. I can getyou some free white out though.,"Boredom, Disappointment"
Ohh! Did you do what I said? Did-did-did you tell her?,"Frustration, Anticipation, Curiosity"
I did.,Achievement
"And well, what did she say?",Curiosity
Thank you.,Gratitude
"Oh, you’re totally welcome! What’d she say?","Enthusiasm, Gratitude, Curiosity"
"She said, Thank you."" I said",Gratitude
"Whoa-whoa, wait a minute, did you say, you love her?",Frustration
"Yeah, what were you trying to get her to do?!",Frustration
What do I do now?,Frustration
You play hard to get.,Frustration
She already lives in London.,Satisfaction
Then you go to Tokyo.,Excitement
"All right look, forget it, forget it. You told her you love her,it’s over.","Frustration, Heartbreak, Betrayal"
It is not over! You’re over!,"Frustration, Offense, Anger"
What?,Frustration
You know!,Frustration
Okay. (Pause) Good one.,Curiosity
"It is not over because she is going to call you and tell you she lovesyou. And the reason why she couldn’t, is because her feelings were so strong, itscared her. Now you go home and wait for her call, she could be calling you from theplane! Come on now go! Go! (Tries to push Ross out the door.)","Frustration, Enthusiasm, Excitement"
"Okay! Okay! But if she doesn’t call, it is definitely over! No, wait.Wait. Unless, eventually, I call her, y’know just to she what’s going on, and,and she says she’ll call me back, but then she doesn’t.","Frustration, Disappointment, Anticipation, Anxiety"
"Way to be strong, man!",Achievement
Hey!,Excitement
"Hi! Listen, can we watch cartoons on your television? We need a pornbreak. We spent the last two hours watching In & Out & In, Again.","Frustration, Boredom"
"Well, so, why don’t you just turn it off?",Frustration
Because then we would be the guys who turned off free porn.,Unknown
"(entering carrying a case) Ooh, good, you’re hear! Okay.","Excitement, Relief"
Hey!,Excitement
Hi!,Enthusiasm
"Well, what-what ‘cha got there?",Curiosity
"Oh this, well I’m glad you asked. (She opens the case and removes aknife and an soda can.) Now, don’t you hate it when you have to cut a tin can with anordinary steak knife? (She efficiently cuts it in half.) Ahh! Now, I know what you’rethinking…","Satisfaction, Excitement, Curiosity"
Pregnant Woman Slays Four?,Fear
"Phoebe, they didn’t make you pay for those knives, did they?","Curiosity, Relief"
No!,Frustration
Are you sure?,Doubt
No!,Frustration
"Honey, you’re not gonna make enough money to help Frank and Alicejust by selling knives.",Frustration
"No-no, I know that, but I just have to make enough money for the secondpart of my plan.","Stress, Achievement, Frustration, Satisfaction, Overwhelm"
What’s the second part of your plan?,Curiosity
My,Unknown
(Answers the phone.) Hello?,Calmness
Ross.,Unknown
"Emily, hi! Uh, how-how was you flight?","Anxiety, Curiosity, Insecurity"
It was dreadful. I felt terrible about how I acted when you said thosewonderful things.,Disappointment
"No, no, that-that, that’s all right. Umm, I’m just glad youcalled.","Gratitude, Contentment, Engagement, Relief"
"Ross umm, there’s something that I’ve got to tell you,there’s-there’s someone else.","Frustration, Heartbreak, Betrayal"
Does that mean the same thing in England as it does in America?,Curiosity
"She doesn’t know which one of us she wants, me or this Colin guy.","Frustration, Jealousy"
"This isn’t how it’s supposed to go, there can’t beanother guy.","Frustration, Jealousy"
Well…,Frustration
Of course there’s another guy!! This is even more perfect! Now youhave to prove your love!,"Jealousy, Love, Excitement"
"I’m not proving anything. Okay, I’m done listening to you. If Ihadn’t let you talk me into going to the airport in the first place, I neverwould’ve put my fist through the wall!",Frustration
You put your fist through the wall?,Frustration
"No, I missed and hit the door. But, it opened really hard!","Achievement, Frustration"
,Unknown
What?,Frustration
"Yeah, you have to go fight for her!","Enthusiasm, Determination"
"Oh yeah, sure, that makes sense. Yeah. ‘Cause you already told heryou love her and she didn’t say it back, then she called you and told you thatthere’s another guy, so yeah, go to London that’ll scare her!","Frustration, Jealousy, Betrayal"
"When Rachel was with Paulo, what did you do?","Jealousy, Betrayal"
I made fun of his accent.,Embarrassment
"You sat back and let him have her, you didn’t fight at all. Am Iright? Do you want the same thing to happen with Emily?","Frustration, Jealousy, Betrayal, Worry"
No.,Frustration
"All right then, go fight for her! Go to London! I mean, that could beyou and Emily! (Points to the TV.) That, but-but nicer. Just, go to London!","Frustration, Enthusiasm, Excitement"
Really?,Frustration
Come on! Surprise her! Show up at her doorstep! Don’t let her gowithout a fight!,"Excitement, Motivation"
"All right. All right, I’m gonna do it!","Excitement, Determination"
All right.,Boredom
"I’m gonna, I’m gonna go to London and I’m going to fightfor her.","Love, Determination"
"Okay, good luck!",Hope
"Ross! Ross! If you’re going to the airport, could you pick me upanother one of those",Frustration
Hey!,Enthusiasm
Ooh-Ooh! I did it! I did it! I figured out a way to make money! I’mgonna open up my own massage place and Frank’s gonna help me! And! We can work itaround his schedule so he doesn’t have to quit school!,"Achievement, Enthusiasm, Excitement, Relaxation"
"That’s sounds great, but how are you going to afford it?","Frustration, Worry"
"Well, we were walking down the street and we saw that van that you guysused for catering and we realised…","Curiosity, Realization"
I’m telling it! I’m telling it!,Frustration
Okay.,Boredom
"Okay. You know how people need transportation, but they also needmassages to help them relax so I just figured we could combine the two, okay, I give themassages and Frank drives! I can fix up the van, bolt the table in the back, and you knowwhat I’ve got?","Achievement, Satisfaction, Enthusiasm, Excitement"
A place where no one will ever get out alive?,Fear
"No! Think about it, it’s a taxi that people take when they need torelax, it’s…",Relaxation
(interrupting) Relaxi-Taxi!,Relaxation
The name was my favourite part!,Satisfaction
"Well, well I can up with it!",Achievement
,Unknown
"Well, I…",Confusion
Hello.,Unknown
(on phone) Hey.,Boredom
"Oh my God! Ross, are you in England? Was Emily surprised?",Enthusiasm
"No, because she hasn’t come home yet. And she hasn’t been homeall night! She’s obviously staying with that other guy, and I’m the stupid moronwho spent the whole night outside her apartment!","Frustration, Loneliness, Jealousy, Betrayal"
"All right. When is, when is the next flight out?",Frustration
About four hours.,Boredom
"Okay, just stay there a couple more hours and if she doesn’t showup by then, then just come on home.","Stress, Frustration, Relief, Worry, Hope"
"Hey, tell him about Relaxi-Taxi, and-and ask him if he thinksthat’s better than Relaxi Cab.","Enthusiasm, Curiosity"
"Okay, it’s not Relaxi Cab. It’s Relaxicab, like taxicab.",Frustration
"Oh, that is better.",Satisfaction
Are we in London?,Curiosity
What are you doing here? You can’t be here!,Frustration
"I’ve uh, I’ve come to talk to Ross.",Hope
What?,Frustration
"(pause) Nothing. No, nothing.",Frustration
"I was going to call him, but…",Frustration
"Oh, you came to tell him you love him! I knew it! (Points at Chandler) Iwas right! (Points to Emily) I’m right, right?","Excitement, Accomplishment"
I’d really rather talk to him.,Frustration
Oh.,Boredom
"I uh, I’ve been to his apartment and he wasn’t there, and uh. Ineed to talk to him, so do you have any idea where he is?","Frustration, Anxiety"
"Ross, are you there? Ross, I don’t know if you can hear thisbut… (Ross has moved to the window, apparently so that he can hear better.) I’mgonna talk anyway, uh, I’m in the States with you sister and your friends andit’s all over with Colin. I came here to tell you that, and to tell you—Yes,Joey you can have all the chocolate you want, just take it! Uh, I came here to tell youthat I love you.",Love
"(yelling, thinking Emily can hear him through the answering machine allthe way to New York.) I love you too! I’m, I’m gonna call you right now from thephone booth! (Realises) You can’t hear me. (Goes to make his call.)","Frustration, Enthusiasm, Loneliness, Love"
"I wish I could know if you’d heard any of that. I suppose I’veeither just told you I love you or given my neighbours a good laugh. Mrs. Newman ifyou’re listening, bugger off this in none of your business. I suppose there’snot much chance you did heard that, and there’s the call waiting so, I should go. Ohwell. (Answers the call waiting.) Hello.","Frustration, Embarrassment"
Hi.,Calmness
"Ross, I love you!","Affection, Love"
Ohh! Thank you.,Gratitude
Hey.,Calmness
Hey.,Boredom
"I was just at the bank, and there was this really hot teller, and shedidn’t ask me to go do it with her in the vault.",Unknown
"Same kind of thing happened to me! Woman pizza delivery guy come over,gives me the pizza, takes the money, and leaves!","Frustration, Satisfaction"
"What, no, Nice apartment",Satisfaction
Noo! Nothing!,Frustration
"Y’know what, we have to turn off the porn.",Frustration
I think you’re right.,Satisfaction
"All right, ready?",Excitement
One.,Achievement
Two.,"Achievement, Satisfaction"
That’s kinda nice.,Calmness
"Yeah, that’s kinda a relief.",Relief
Yeah.,Boredom
You wanna see if we still have it?,"Achievement, Excitement, Anticipation, Engagement"
Yeah.,Boredom
FREE PORN!!!,Excitement
Yeah!!,Enthusiasm
We have free porn here!!!,Excitement
