Dialogue,Emotions
"And this is Duncan (points to the cameraman) and Erin, they’re gonnahelp us out with the audition. So uh, let’s get the camera rolling.","Enthusiasm, Excitement, Engagement"
(announcer voice) Rightie-O Ray!,"Enthusiasm, Engagement"
Whenever you’re ready.,"Relaxation, Anticipation"
"(to the camera) Hello, I’m Joey Tribbiani! Let’s playBamboozled! Erin, you get the first question! In hockey, who is known as The Great One?",Enthusiasm
Wayne Gretzky.,"Achievement, Satisfaction, Enthusiasm"
"Correct! Now, would you like to pick a Wicked Wango card or spin the Wheelof Mayhem?","Excitement, Engagement"
"Uh Joey, didn’t your agents give you the revised rules? We’veeliminated all of that. No wheel, no cards.","Frustration, Satisfaction"
What—Why?!,Frustration
"Uh well, the game was too complicated and research showed peopledidn’t follow it.","Frustration, Disappointment"
Well what’s complicated? You spin the Wheel of Mayhem to go up theLadder of Chance. You go past the Mud Hut through the Rainbow Ring to get to the GoldenMonkey; you yank his tail and boom! You’re in Paradise Pond!,"Enthusiasm, Excitement, Joy"
Yeah all that’s gone. It’s basically just a simple question andanswer game now.,"Boredom, Contentment"
Well what’s fun about that? You expect me to be the host of a boringgame that’s just people standing around answering questions?,"Frustration, Boredom"
"Well, there’ll be women in bikinis holding up the scores.","Enthusiasm, Excitement"
(announcer voice to the camera) Let’s play Bamboozled!,Excitement
"…and all those dinosaur nick-knacks you have Ross, I thoughtthey might be more at home in the garage.",Frustration
Well we…we don’t have a garage.,Frustration
Did I say garage? I meant garbage.,Frustration
"Y’know what? Maybe, Mrs. Green, it’s not absolutely vital thatyou live with us.",Frustration
Well Rachel needs help with the baby.,"Stress, Frustration, Overwhelm, Affection"
I do. I really do. I don’t know anything.,"Frustration, Confusion"
I’m-I’m sure that’s not true.,Frustration
Oh no? Pheebs? Monica? Do I know anything about babies?,"Frustration, Confusion"
"No, not a thing.",Frustration
It’s frightening.,Fear
"Well uh, y’know what? Even if she doesn’t know anything, I do! Ihave a son. And his mother and I didn’t live together, and whenever he was with me Itook care of him all the time, by myself.","Frustration, Satisfaction, Affection"
That’s true. You do have another child.,Frustration
Yeah.,Boredom
With another woman. Have you no control Ross?,"Jealousy, Disappointment"
"That’s a different issue. Uh, the point is, when the baby comes Iwill be there to…to feed her and bathe her and change her. And more than that I wantto do all those things.","Affection, Excitement"
Well then you really don’t need me to live with you.,Frustration
"Yes! Yes, you’re gonna be so missed.","Enthusiasm, Affection"
You’re gonna be a great father.,"Affection, Gratitude"
Well you’re gonna be a wonderful grandma. (They hug.),"Affection, Love"
Hello?! I still don’t know what the hell I’m doing!,Frustration
"Oh, come on, every first time mother feels that way.You’ll—you’re gonna pick it up. (Rachel doesn’t believe that.) Hey!You will! Uh look, y’know when you first came to the city? You were this spoiledhelpless little girl who-who still used daddy’s credit card. Do you remember?","Frustration, Overwhelm, Affection, Jealousy, Disappointment, Curiosity, Confusion"
I hope you’re going somewhere with this.,"Frustration, Hope, Doubt"
Look at you! What—You’re-you’re this big executive! You aremuch more capable than you give yourself credit for. I-I have no doubt you’re gonnabe an incredible mother.,"Achievement, Satisfaction, Affection, Gratitude, Love"
Really?,Frustration
I’m telling you.,Frustration
Thank you. (Hugs him.),"Affection, Gratitude"
"All right you two, I’m gonna get going.",Frustration
Oh. (Rachel and he start to stand up.),Relief
"Oh no-no-no-no sweetheart, you stay put. I’ll let myself out.It’s like I’m not here, which I almost wasn’t.","Frustration, Overwhelm"
(laughs) You’re still so funny. You’re so funny. (To Phoebe)What do I do?,Affection
Nothing! You have apologized to her like a million times and she’sbeen,Frustration
Y’know what? You’re-you’re right.,"Frustration, Affection"
"Yeah I mean if you want to say anything to her, I’d tell her off.","Frustration, Anger"
Really?,Frustration
Uh-huh!,Excitement
"Okay! I will! Mrs. Green? Mrs. Green! (She ignores Monica and Monicafollows her out into the hall with Phoebe in tow.) It is rude to leave a party withoutsaying good-bye to the host! Yeah, and-and also when someone apologizes to you the decentthing to do is to accept it! Now what I did to you, it wasn’t on purpose! But whatyou’re during to me now is just plain spiteful!","Frustration, Anger"
Spiteful?!,"Offense, Anger"
That’s right! Maybe it’s time you took a good hard look at amirror young lady…old lady…lady!,"Frustration, Embarrassment, Confidence, Offense, Anger"
"(To Monica) Wrap it up, wrap it up, wrap it up…",Frustration
"So whenever you’re ready to apologize to me, I will forgive you.Good day! (Monica and Phoebe reenter the apartment and Monica closes the door on a stunnedMrs. Green.) I can’t feel my legs!","Frustration, Satisfaction, Overwhelm, Exhaustion"
You were fantastic! I’m so proud of you!,"Achievement, Satisfaction, Enthusiasm, Affection, Gratitude, Love, Trust, Excitement, Contentment, Engagement, Energized, Triumph"
Yeah? I’m proud of me too.,Pride
You should be!,Frustration
Yeah could-could-could you get me something to drink?,Frustration
You got it!,"Achievement, Satisfaction"
"Okay. (When Phoebe turns around Monica runs out into the hall after Mrs.Green.) Mrs. Green! Okay I’m really sorry!! I’m apologizing for the—(Shetrips and falls down the stairs.) (Pause) Okay, I bit my tongue, but I’m","Frustration, Embarrassment"
(closing a book) Okay! I’m ready.,"Achievement, Satisfaction"
You sure?,Doubt
"Yes, I’ve done my studying and I really know my stuff.","Achievement, Satisfaction"
"All right then. (Gets up, in an announcer’s voice) Rachel Green!Let’s play Bamboozled! (Reading from a note card.) How do you test the temperature ofthe baby’s bath water?","Enthusiasm, Engagement, Curiosity"
"Uh, put your elbow in it.",Frustration
Excellent! How do you put a baby down for a nap?,"Excitement, Determination, Motivation, Curiosity, Interest"
"Full, dry, on its back, and no loose covers.",Satisfaction
"That’s correct! This is an audio question, what do you do when thebaby makes this sound? (Makes a sound like someone is choking a cat.)",Frustration
"Check if it’s wet, check if it’s hungry, burp it!",Frustration
"Excellent! Excellent, now-now do you want another question or a WickedWango card?","Satisfaction, Enthusiasm, Excitement, Anticipation"
A card! A card! I pick a card!,Excitement
"Oh, I’m sorry you’ve been Bamboozled! You’re gonna be aterrible mother! (Rachel stares at him agape.) I’ve lost sight of why we’redoing this! (Rachel gets up and walks away.)","Frustration, Betrayal, Disappointment"
