Dialogue,Emotions
"Aww, I don't know Monica y'know... erm... lending friends money is always  a mistake.","Frustration, Doubt"
But Chandler lent you money!,Frustration
And I think he would tell you it was a mistake.,Disappointment
Come on...I just need it for some rent and..and some other bills.,"Stress, Frustration"
Oh...how much?,Curiosity
Two thousand dollars?,Frustration
Two thousand dollars!? What do you think I am? I soap opera star!?,Frustration
Yeah...,Frustration
That's right I am! (Opens drawer and rummages through it. Rachel enters),"Excitement, Curiosity"
Hi you guys!,Enthusiasm
Hey!,Excitement
Oo...what's in the bag?,"Curiosity, Interest"
"Oh er... well you know Emma started crawling? I realised that this  place, is very unsafe for a baby. So I went to the store and got some stuff  to baby-proof the apartment.",Satisfaction
"Oh...baby-proofing... Why is this such a big deal now? Y'know, when  I was a kid it was like.. Whoops! Joey fell down the stairs!"" or  er.. ""Whoops! Joey electrocuted himself again!"" Huh!""","Frustration, Disappointment"
"Anyway erm, are you going to get a handyman to install this stuff?","Boredom, Curiosity"
No. I was just going to do this myself. (Joey makes a sarcastic laugh.),Frustration
You're gonna do it?,"Anticipation, Curiosity"
"Yeah, Why? You don't think a woman can do this?",Frustration
"Oh, women can. You can't.",Frustration
Monica...would you please tell Joey that he is a pig?,Frustration
You're a pig. And you can't do this.,"Offense, Anger"
Wha!? What!? Come on! I found the hardware store all by myself!,Frustration
The hardware store is right down the street.,Satisfaction
There is a hardware store right down the street?,"Excitement, Relief"
"Central Perk. Ross, Chandler and Monica are sitting on the couch.  Phoebe and Mike enters.]","Enthusiasm, Affection"
"Hey you guys! Ok, we've got great news.","Satisfaction, Enthusiasm"
Phoebe and I are moving in together.,Excitement
Congratulations!/Good for you!/Great!,Achievement
I know it's so exciting! You know I've never lived with a guy before.,"Affection, Excitement"
"Well you know it's just like living with a girl. Only they don't steal  your makeup. Unless they're playing This is what my sister would look  like"" (Looks at Chandler)""","Frustration, Affection, Irritation"
Yeah.... she's not so cute.,Disappointment
I'm gonna go to the bathroom.,Relief
"Okay, well you put down the toilet seat.",Frustration
Yes dear.,"Boredom, Affection"
Is that a bit you guys do?,Curiosity
Uh huh...we're playing you two.,"Boredom, Disappointment"
We don't do that! Tell her we don't do that!,Frustration
Yes dear.,"Affection, Calmness"
"I can't believe you guys are moving in together. That's, that's great!  I mean...I'm happy for you guys..",Excitement
I hear wedding bells.,Excitement
"Monica slow down! Ok? I'm just excited to be living with him. You  know I mean, I don't know, Can I see someday being married to Mike? Sure! Yeah.  Y'know..I can picture myself walking down the aisle in a wedding dress that  highlights my breasts in an obvious yet classy way. But do I want that house  in Connecticut...you know..near the good schools where Mike and I can send  Sophie and Mike Junior.. Oh my god I do.","Overwhelm, Enthusiasm, Excitement"
"Phoebe, I had no idea you were so conventional.","Frustration, Disappointment, Disorientation"
I know! I guess I am! Oh my god! Load up the Volvo I want to be a  soccer mom!,"Overwhelm, Enthusiasm, Excitement, Energized"
You ready to go?,Anticipation
Yeah! You bet roomy!,"Enthusiasm, Affection"
Don't you mean..groomy?,Frustration
What are you talking about?,Frustration
"Oh please, these guys, we haven't even moved in yet and they have  us picking out china patterns. (Mike seems to gag a little...and laughs nervously.  They begin to leave. Phoebe bolts back)","Frustration, Overwhelm"
China patterns!!!!!,"Frustration, Overwhelm"
Joey's apartment. Rachel is fiddling with the drawer.],Frustration
This is easy...Can't do this! (Moves away...and finds her sweater  sleeve stuck to the drawer) Oh! Wow! Seriously I can't do this. (Fiddles more),Frustration
Central Perk. Chandler sits on the couch. Joey sits at the round table],"Boredom, Relaxation"
Hey Joe!,Enthusiasm
Hey!,Enthusiasm
Listen er..I need to ask you a favor but you can't tell Monica anything  about it.,Stress
I thought you didn't have secrets from Monica.,Frustration
And that would have made the official party line. (Joey nods) Monica  and I are having a little financial trouble.,"Stress, Frustration"
"Yeah, I know.",Frustration
What? What do you mean you know?,Frustration
"Err... I just figured it out! You know, I mean you're not working and  the economy is bad.","Frustration, Satisfaction"
Oh! Right.,Unknown
(to himself) That's the fastest I have ever thought!,"Achievement, Satisfaction"
"Anyway, err... I need to borrow some money.","Stress, Frustration"
Oh! Sure! How much? Two thousand dollars?,Disappointment
Yes! Two thousand dollars exactly! How do you know that! (Joey begins  writing a cheque),"Achievement, Excitement"
Err...Well I...Know how much you used to make and I know how much your  rent is. (shrugs),"Frustration, Disappointment"
Oh ok.,Boredom
(To himself) I am on fire!,"Achievement, Excitement"
Err... Kind of.,Boredom
I can't believe her! Did she tell you we were having money problems?,"Frustration, Betrayal"
"Oh no no no no no... It wasn't... It wasn't because of your money problems,  it was for something for her.","Frustration, Disappointment"
What?,Frustration
Something personal.,Frustration
What would she get for herself for two thousand dollars that she  wouldn't tell me about?,"Jealousy, Curiosity"
Excuse me.,Unknown
Boob job.,"Frustration, Embarrassment"
I don't want her to get a boob job! That's crazy!,Frustration
"Well it's...It's not that crazy okay? Making them smaller, that would  be crazy.",Frustration
Phoebe's apartment. Phoebe and Mike are packing stuff.],"Stress, Frustration, Satisfaction, Overwhelm, Boredom"
"Well hey, I wanna ask you about Monica's little groomy"" joke.""",Curiosity
Oh! Alright. Well I think the reason people laugh is becuase it's  a play on the word roomy.,Curiosity
"I get the joke. Sophisticated as it was. Now the thing I wanna say is...  maybe we should have talked about this before. Us living together, you're not  expecting a proposal, right?","Frustration, Anticipation, Anxiety, Doubt"
Oh no! No no! Not at all. We're just moving in right now. See where  it goes.,"Relaxation, Anticipation"
"Yeah well, that's the thing. For me it's as far as it can ever go.",Frustration
What do you mean?,Confusion
"Look. Phoebe, I-I love you. Very much. But I never want to get married  again.","Love, Determination, Fear"
Oh. Wow.,Unknown
"It's just my first marriage was, you know such a disaster. I kind of  lost faith in the whole idea.","Heartbreak, Trust, Disappointment"
Was it really that bad?,Doubt
At one point near the end she deliberately defecated.....,Unknown
"Ok, well that's bad. But don't you think it might be different with  someone else? Perhaps a blonde who always uses a toilet. Except for once in  the ocean.",Frustration
Look it's not about who I would marry. And I was certain the first time  I got married it would last forever. And I was totally wrong!,"Frustration, Heartbreak, Disappointment"
But it's just...,Frustration
"Look Phoebe, It's not about you. I just never wanna get married again.",Frustration
Oh!,Unknown
I'm sorry. Are you ok with that? Cause if not...maybe us moving in together  isn't the best idea.,"Frustration, Anticipation, Doubt"
No! I definitely don't wanna get married. No I just wanted to make  sure you didn't want to too. Whew! Coz you know when we move in and you start  changing your mind there's gonna be hell to pay mister!,"Frustration, Anticipation, Exhaustion, Anxiety"
"Trust me, I will never...",Trust
Yeah I get that.,Boredom
Joey's apartment. Rachel is flipping through magazines. Handyman is  installing things. Monica enters.],"Overwhelm, Boredom"
Hi!,"Enthusiasm, Interest"
So you gave in and decided to call someone?,Frustration
"Yeah, I don't know who I was kidding. I can barely use chopsticks.",Frustration
You're all set. (picks up his bag and starts to leave),Satisfaction
Oh thank you so much. (Picks up the guy's spirit level) Oh oh wait!  You forgot your erm...Your game. (hands it to him),Gratitude
Thanks.....,Gratitude
Hey Rach! There she is...My perfectly proportioned wife.,"Affection, Love"
Don't look at me I never get his jokes.,Frustration
Thank you?,Gratitude
Oh no..don't thank me. Thank you. You know there's not one thing  I would change about you? Not one single thing! And definitely not... two...  single things.,"Gratitude, Love"
"Ok, you're being wierd. Do you want sex or did you do something bad?",Frustration
"No no! I just love the way you look, I am warm, for your form.",Affection
"Ok..You know the old classics you know,You look nice? They're still  ok.","Boredom, Contentment"
"Well yes yes... You look nice can mean that your face looks nice.  I want to compliment your body. I mean..I wouldn't change it. At all. And more  specifically, I wouldn't want anything to get any bigger.",Frustration
Okay...,Boredom
"I mean, You wouldn't want any part of me to get any bigger would  you? Don't answer that.",Frustration
Just when you thought that dude couldn't get any wierder.,Unknown
I know why do you think he was so worried about me getting bigger?,"Frustration, Curiosity"
"I don't know! I mean, what brought that on?",Frustration
Oh my god. We're trying to get pregnant so he's probably starting  to freak out about the fact that my body is going to change.,"Stress, Frustration, Overwhelm"
No you really think that's what it is?,Frustration
"You heard him! No bigger!"" ""You're perfect!"" ""Just  don't get any bigger!"" Oh my god he sounded just like my high school wrestling  coach. You know what? I'm going to have to talk to Chandler.""","Achievement, Satisfaction, Enthusiasm, Love, Trust, Excitement, Nostalgia"
"Yeah! If you don't I will! Of course your body's gonna change. Your  breasts are gonna get bigger, your ass is gonna get bigger, you're gonna lose  bladder control. (she starts sobbing) God! It's just such a magical time!","Frustration, Overwhelm, Jealousy, Disappointment, Anxiety, Embarrassment"
Ross's apartment. Phoebe is at the door.],Frustration
Hi,Unknown
Hey!,Enthusiasm
"Listen, I wanted to ask you something about marriage.","Curiosity, Interest"
Oh great now you're seeking me out to make jokes? I mean I can see for  all hanging out but to come to my home!,Frustration
No...I really wanted to know how you feel about it.,Curiosity
Why?,Curiosity
Mike doesn't ever wanna get married.,Frustration
Never?,Frustration
Never.,Frustration
"wow, are you still going to move in with him?","Curiosity, Doubt"
"I want to, but I just want you to tell me that marriage isn't really  that big a deal. You know that I won't, I won't be missing out on anything.  That marriage stinks!","Frustration, Disappointment"
"Yeah, marriage... stinks! I mean if you wanna see a man gain weight  and a woman stop shaving? Get them married.",Frustration
That's not how you really feel is it?,"Frustration, Doubt"
"No, I'm sorry. Look I don't think that's what you wanna hear right now  but I can't help it. I love marriage.","Frustration, Love"
Seriously? You divorce-o?,Frustration
"If you have to call me name, I prefer Ross the Divorcer"".  It's just cooler. Look","Frustration, Satisfaction, Enthusiasm"
It's ok that's how you feel.,Satisfaction
But come on! I mean living together will be great! I mean you guys have  so much fun and you love Mike.,"Enthusiasm, Affection, Love"
I do love Mike.,Love
"Yeah see? And you are so excited about moving in together before, and  you know what? You should be. It's a big deal!","Achievement, Enthusiasm, Excitement"
Yeah I guess you're right. Yeah thanks. This helped. Thanks.,"Satisfaction, Gratitude"
"The Divorcer, to the rescue!","Achievement, Enthusiasm"
It's not cooler.,Disappointment
Yeah I just hurt it.,Frustration
"Joey's apartment. Joey enters carrying a tub of ice cream. He sets  it on the table, takes off his jacket and struggles with the drawer. It cannot  be opened.]","Frustration, Exhaustion"
"Rach?! (He walks over to the fridge to put it in, but it cannot be opened  either) Rachel!!!!? (He walks to the bathroom and tries to lift the toilet  seat cover. It won't come up.) So I can't do anything I like????",Frustration
Chandler and Monica's apartment. Chandler enters. Rachel and monica  are seated at the table.],"Comfort, Connectedness"
Hey Rach! Ah........ Perfection. (kisses monica) Wouldn't change  a thing. Not a thing.,"Affection, Gratitude, Love, Contentment"
Honey?,Affection
Yeah?,"Curiosity, Confusion"
About that? Erm...I'm going to change.,Confusion
But honey you don't have to.,Affection
I'm going to get bigger!,"Achievement, Excitement, Determination"
Honey I... I love your breasts the way they are!,"Affection, Love"
Argh. fascist,Frustration
"Well, my breasts are going to get bigger weather you like it or not!  And you know what? It's not just my breasts. My ass is going to get bigger  too.",Frustration
your ass?!?!?,"Frustration, Offense, Anger"
"Man, don't be surprised if her hands and her feet get bigger too!","Frustration, Satisfaction"
They...do that?,Curiosity
It's kind of a package deal!,Frustration
God why why would you want to do that to yourself!?,Worry
I thought I was something that we both wanted!,Frustration
"Alright look, if it means that much to you, a may be able to get  on more with the big boobs. But the giant ass and the big clown feet?",Frustration
"Oh my god Chandler! If you can't handle this, what are you going to  be like in the hospital? With the blood and the screaming and the little present  that's shooting out of her!?","Frustration, Overwhelm"
(sedated) What?,Confusion
"Joey's apartment. He's prying open the drawer with a crowbar to no  avail. Monica, Rachel and Chandler enter.]",Frustration
Joey! Why did you tell Chandler that Monica was getting a boob job?,"Frustration, Betrayal"
Because she is!,Frustration
"Joey, Chandler knows I borrowed the money.","Frustration, Anxiety"
Mmmm hmm! For your boob job!,Satisfaction
It's over/Joe!,Frustration
OK so I'm out four thousand dollars and nobody's boobs are getting any  bigger?,Frustration
"Phoebe's apartment. Ross is helping with the packing, Phoebe and Mike  are also there.]","Stress, Frustration, Satisfaction, Overwhelm"
"Hey! What do you guys think about this. ""
Better.""",Enthusiasm
Very cool.,Excitement
"Hey Pheebs, you know I'm i'm really glad you came to talk to me the  other day and I hope I was a little helpful.",Gratitude
"Oh yeah you were helpful! Yeah, no, thanks you.","Frustration, Gratitude"
"Good, good. Yeah coz the more I thought about it, the more I realised  I don't think marriage is neccessarily the right path for you.","Frustration, Disappointment, Doubt"
What do you mean?,Confusion
"Well, I know the other day in the coffeehouse you were caught up in  the whole soccer mom thing? but is that really you? I mean can you honestly  picture yourself in a Volvo?","Frustration, Jealousy, Disappointment, Doubt"
They are awfully boxy...,"Frustration, Disappointment"
I don't know you'd be so bored with marriage. I mean it's so... normal.,Boredom
Uh huh.,Boredom
"Hey hey, can I help?","Enthusiasm, Engagement"
"Well! We er..climbed up four flights of stairs, manueveored a narrow  hallway, dodged a rabid pitbul... but these last three feet are where it gets  really tricky.","Achievement, Frustration, Overwhelm"
You know sometimes your words... they hurt.,Frustration
"Hey uh, where do you guys want this?",Confusion
"Yeah, seriously coz this is really heavy. (She suddenly lets go) I  mean not for me because i'm only pretending to hold this, but for these guys.",Frustration
Just one last time erm... the marriage thing... there's no wiggle  room? None at all?,Frustration
No but... You don't want to get married either right?,Frustration
Right. Except that I do want to get married.,Frustration
(voice strained) Couldn't have this conversation down at the truck huh?,Frustration
You wanna get married?,Curiosity
Someday.,Satisfaction
Aaaaand....... hernia.,Frustration
I haven't exactly had a normal life and I never really felt I was  missing out on anything but it just feels that now it's my turn some of the  regular stuff.,Frustration
But if you wanna get married why didn't you say something before?,"Frustration, Disappointment"
"Because I just didn't know how much I wanted it. And I love you, and  I wanted to live with you.","Affection, Love"
I want to live with you too! Let's do that!,Enthusiasm
"But I don't think I can! it was ok to move in when I didn't know what  was gonna happen, but I can't move in knowing that nothing is ever gonna happen.","Frustration, Disappointment"
Can we at least try living together? I mean you might change your mind  about marriage.,"Frustration, Curiosity"
Are you gonna change yours?,Frustration
No.,Frustration
Me neither. I think I need to be with someone who wants what I want.,Frustration
But I don't want this to end.,"Frustration, Desperation"
I don't want it to end either.,"Affection, Love"
I can't believe this is gonna end. I guess I'll have my stuff packed  up.,"Frustration, Exhaustion"
Yeah.,Boredom
Ok... so...(They hug) Goodbye.,Affection
Bye bye Mike!/Cya mike!/Bye mike!/Bye bye now!,"Boredom, Affection, Relief"
I'm so sorry Pheebs.,Unknown
We're all sorry... (They have a group hug),Affection
"Ah, look on the bright side, I mean you won't have to live with  this ugly chair! That was here already huh? I love you. (they hug again)","Affection, Love"
Joey's apartment. Joey is struggling with the fridge. He finally gets  it open and falls on the floor],Frustration
"AH HAH! I DID IT! HA HA! Alright... (He takes a box out, about to close  fridge, then thinks.) Better take all I can carry. Who knows when i'll be able  to get in here again!","Achievement, Satisfaction, Overwhelm"
