Dialogue,Emotions
We're sorry.,Unknown
Ma! What're you doing here?,Frustration
I came to give you this (Gives him a bag of groceries) and this.(Whacks him round the ear),"Frustration, Anger"
Oww! Big ring!,Pain
"Why did you have to fill your father's head with all thatgarbage about making things right? Things were fine the way they were! There's chicken inthere, put it away. For God's sake, Joey, really. (She gives the sofabed a tiny push andit folds away)",Frustration
"Hold on, you-you knew?",Frustration
Of course I knew! What did you think? Your father is no JamesBond. You should've heard some of his cover stories. I'm sleeping over at myaccountant's,"Frustration, Boredom"
"So then how could you I mean, how could you?!","Frustration, Anger, Indignation"
"Do you remember how your father used to be? Always yelling,always yelling nothing made him happy, nothing made him happy, not that wood shop, notthose stupid little ships in the bottle, nothing. Now he's happy! I mean, it's nice, hehas a hobby.","Frustration, Satisfaction"
"Ma, I don't mean to be disrespectful, but... what the hell are you talkingabout?! I mean, what about you?","Frustration, Disappointment, Confusion"
"Me? I'm fine. Look, honey, in an ideal world, there'd be no her,and your father would look like Sting. And I'll tell you something else. Ever since thatpoodle-stuffer came along, he's been so ashamed of himself that he's been more attentive,he's been more loving... I mean, it's like every day's our anniversary.","Frustration, Affection, Gratitude, Love"
I'm...happy...for you?,Unknown
"Well don't be, because now everything's screwed up. I just wantit the way it was.",Frustration
"Ma, I'm sorry. I just did what I thought you'd want.",Boredom
"I know you did, cookie. Oh, I know you did. So tell me. Did yousee her?","Affection, Jealousy"
Yeah. You're ten times prettier than she is.,Jealousy
That's sweet. Could I take her?,"Affection, Curiosity"
With this ring? (Her engagement ring.) No contest.,Satisfaction
"What's wrong, sweetie?",Affection
"Nothing, nothing.",Frustration
"Aaaah, what's wrong, c'mon. (Pats his leg. She lies down and rests herhead in his lap)","Affection, Comfort"
"It's, I mean, it's nothing, I'm fine. It's my friends. They-they have aliking problem with you. In that, um, they don't.","Frustration, Anxiety"
Oh. They don't.,"Frustration, Disappointment"
But they don't see all the wonderfulness that I see. They don't see allthe good stuff and all the sweet stuff. They just think you're a little...,"Frustration, Affection, Love, Disappointment"
What?,Frustration
Intense and creepy.,Fear
Oh.,Frustration
"But I don't. Me, Phoebe.",Frustration
"Well, I'm not I'm not at all surprised they feel that way.",Unknown
"You're not? See, that's why you're so great!","Affection, Gratitude"
"Actually it's, it's quite, y'know, typical behaviour when you have thiskind of dysfunctional group dynamic. Y'know, this kind of co-dependant, emotionallystunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry,might as well have nipples on them, and you're like all 'Oh, define me! Define me! Loveme, I need love!'.",Frustration
"So you talked to your dad, huh.","Curiosity, Interest"
"Yeah. He's gonna keep cheating on my ma like she wanted, she's gonna keeppretending she doesn't know even though she does, and my little sister Tina can't see herhusband any more because he got a restraining order...which has nothing to do withanything except that I found out today.","Frustration, Betrayal, Disappointment"
Wow.,Awe
Things sure have changed here on Waltons mountain.,Nostalgia
"So Joey, you okay?",Interest
"Yeah, I guess. It's just parents, after a certain point, you gotta let go.Even if you know better, you've gotta let them make their own mistakes.",Calmness
"Just think, in a couple of years we get to turn into them.",Excitement
"If I turn into my parents, I'll either be an alcoholic blond chasingafter twenty-year-old boys, or... I'll end up like my mom.","Frustration, Anxiety"
(entering) Hey.,Excitement
"Hey, Pheebs.",Affection
How's it going?,"Contentment, Curiosity, Interest"
"Oh, okay, except I broke up with Roger.","Frustration, Heartbreak"
Awww.,Affection
"Yeah, right.",Unknown
Aaawwwwww!!,"Affection, Love, Heartbreak"
What happened?,Curiosity
"I don't know, I mean, he's a good person, and he can be really sweet,and in some ways I think he is so right for me, it's just... I hate that guy!","Frustration, Jealousy"
"Hey, Joey. What's going on?",Enthusiasm
"Clear the tracks for the boobie payback express. Next stop: Rachel Green.(He goes into the bathroom. We hear a scream and he comes out, closely followed by Monicain a towel)","Frustration, Enthusiasm"
Joey!! What the hell were you doing?!,"Frustration, Anger"
Sorry. Wrong boobies.,Frustration
"Hello, Joey.",Affection
"Oh! ...Hello, dear. (She whips the curtain shut in horror)",Frustration
