Dialogue,Emotions
"Oh I’m, I’m making this too hard. Okay, what do you want me todo.","Frustration, Overwhelm"
"I don’t know, I don’t know. Urrrgh! Look, maybe we should takea break.",Frustration
"Okay, okay, fine, you’re right. Let’s ah, let’s take abreak, (goes to the door) let’s cool off, okay, let’s get some frozen yogart, orsomething.. (opens the door)","Frustration, Relaxation"
No. (Ross is standing in the doorway.) A break from us.,Frustration
Do I know why we’re rushing?,Confusion
"Yeah, y'know the ah, the girlfriend I told you about last night?(He’s frantically throwing the cushions off of the couch looking for her other shoe)Well it turns out she ah, she wants to get back together with me. Oh, I found it!!","Frustration, Excitement"
That’s so great for you guys!,"Enthusiasm, Gratitude"
Yeah!,Enthusiasm
"Good luck, with your girlfriend.",Affection
"Oh, thank you. (She goes to kiss him, but he holds her coat up betweentheir faces to stop her.) Hey, hey. (opens the door, sees Rachel, and hides Chloe behindthe door) Rachel!!!!","Frustration, Embarrassment"
"Hi. Ohhh, you got my message.",Satisfaction
"Yeah, oh hey, you are right on time.",Satisfaction
So what do you say? Can I be your girlfriend again?,"Affection, Gratitude, Love, Trust"
"Yes, you can, very much.","Satisfaction, Enthusiasm"
(seeing the thumbs up) Ahhhh!! (Hugs Rachel tighter.),Affection
"(opening the door) Y'know what, I want you to leave! Get outta here!",Frustration
No!!,Frustration
Just get out! Now!!,Frustration
No!! No!! I wanna stay. I wanna talk about this.,"Frustration, Determination"
Okay! All right! How was she?,"Curiosity, Interest"
Uh-oh.,Frustration
What?,Frustration
Was she good?,Curiosity
Don’t answer that.,Frustration
"Come on Ross! You said you wanted to talk about it, let’s talkabout it!! How was she?","Frustration, Anger"
She was...,Unknown
Awful! Horrible!,Frustration
She was not good. Not good.,"Frustration, Disappointment"
She was nothing compared to you.,Jealousy
"She, she was different.",Boredom
Ewwwww!,Unknown
Uh-oh.,Frustration
Good different?,Curiosity
Nobody likes change.,Frustration
"What? Okay, okay, okay, okay.",Frustration
"...the way you owned up to everything, it just showed me how muchyou’ve grown. Y'know?  I mean my Mom","Satisfaction, Gratitude, Love"
WE WERE ON A BREAK!!!!!!!,"Frustration, Anger"
You seem to really like her.,Affection
"Yeah, I really do. Yeah, but what am I gonna do, I mean we-we both agreedthat it was gonna be a two-week thing, y’know no commitment.","Frustration, Disappointment"
"Ross, that girl just spent the entire evening talking to your friends,asking to hear stories about you, looking through Monica’s photo albums, I mean youdon’t do that if you’re just in it for two weeks.","Frustration, Jealousy, Trust"
You think?,Frustration
"Yeah, you got like 14 hours until she has to be at the airport, andyou’re sitting here in the hallway with a 28-year-old cheerleader with a fat lip.",Frustration
"Hey, you’re right.",Satisfaction
Yeah.,Boredom
"Ohh, this is soo amazing! I can’t believe my brother’s gettingmarried! And in London! It’s so romantic!","Enthusiasm, Gratitude, Love, Excitement"
"(taking apart the invitation) Hey, pretty smart! Tissue paper! You’reat the wedding, you have to cry, Handkerchief?"" ""No-no",Excitement
"Oooh look! Isn’t this adorable, Ross let Ben address mine!","Enthusiasm, Affection"
(entering) Hello!,Enthusiasm
Hey!,Enthusiasm
Hey!,Excitement
"Hey! Hey, did you get your invitation to Ross’s wedding?",Excitement
(sarcastic) Noo.,Frustration
"Don’t worry man, I get to bring a guest. We’ll show him.",Excitement
I’m so jealous you’re all going! I can’t believe I neverknew that you can’t fly in your third trimester!,Jealousy
I didn’t know that.,Interest
I never knew that either.,Confusion
"I knew that! (They all look at him) I sooo didn’t know that, but youshould see your faces.","Frustration, Satisfaction"
(entering) Hey guys! What’s up?,Enthusiasm
Heyyy. (They all try and hide their invitations.),Frustration
We’re hanging out.,Relaxation
What’s this? Is this Ross’s wedding invitation?,Curiosity
"See, maybe that’s the one we should’ve actually hidden.",Frustration
"Oh, no! No you guys! Come on, you don’t have to do that! I’mhappy for him! I am! I really—I’m-I’m happ—I’ll work on it.","Frustration, Gratitude"
I’m sorry honey.,Affection
Yeah.,Boredom
"Rach, you’re gonna come though aren’t you?","Anxiety, Hope"
"Oh, honey, I don’t know. I…","Disappointment, Confusion"
"This isn’t one of those uh, y’know If she doesn’tcome",Frustration
"You know what would be real weird? Is if you weren’t there. Justsay you’ll think about it, okay?","Anticipation, Curiosity"
"No, I’ll think about it. Yeah.","Disappointment, Disorientation"
Who's this from?,Curiosity
"Oh, that's Ross's.",Frustration
Oh... (opens it and sees it is a pin) Oh my God. He remembered.,"Gratitude, Excitement"
Remembered what?,Frustration
"It was like months ago. We were walking by this antique store, and I sawthis pin in the window, and I told him that it was just like one my grandmother had when Iwas a little girl. Oh! I can't believe he remembered!","Satisfaction, Enthusiasm, Gratitude"
"Oh, it's so pretty. This must have cost him a fortune.","Enthusiasm, Gratitude"
I can't believe he did this.,Frustration
"Come on, Ross? Remember back in college, when he fell in love withCarol and bought her that ridiculously expensive crystal duck?","Affection, Nostalgia"
What did you just say?,"Frustration, Confusion, Realization"
(stuttering incoherently) F-hah.... flennin....,Frustration
Oh.... my God.,Frustration
(seeing Ross come off the plane with another woman.) Oh my God.,Jealousy
"Well, Ross and I were in grad school together.",Affection
"But we haven't seen each other since then. Well I land in China, guesswho's in charge of the dig.",Frustration
"Julie! Julie, isn't that great? I mean, isn't that just kick-you-in-the-crotch, spit-on-your-neck fantastic?",Excitement
"Oh, that is so sweet.(listens) No, no, ok, you hang up. Ok, ok, one, two,three.(He doesn't hang up and motions for Rachel to be quiet.) Well you didn't hang upeither.",Frustration
She didn't hang up either...,"Boredom, Curiosity"
"Ok, no, no, you hang up. You, you, y—(Rachel grabs the phoneand hangs it up for him.)","Frustration, Satisfaction"
"(on phone) Ross, hi, it's Rachel. I'm just calling to say that um,everything's fine and I'm really happy for you and your",Gratitude
"Rach, I got a message from you.",Relief
"Oh my God. Oh my God Ross, no, hang up the phone, give me the phoneRoss, give me the phone, give me the phone, give me the. . . (She jumps the couch andlands on Ross's back, finally getting the phone from him. Ross has a confused expressionon his face.)","Frustration, Affection, Confusion"
You're over me?,Confusion
Ohhhhhhhh God. (climbs off his back),Frustration
"Wha... you're uh, you're, you're over me?",Frustration
"Ohh, ohh.",Fear
"When, when were you... under me?",Frustration
"Well, basically, lately, I've uh, I've uh, sort of had feelings for you.","Frustration, Affection"
"OK, I need to lie down.",Tiredness
"He broke up with Julie. Well, go hug her, for god's sakes.",Frustration
Really?,Curiosity
"Really. It's always been you, Rach.",Love
"Oh, god.",Frustration
Ohhh.,Boredom
"I've no idea, could be. Listen, I'm sorry I had to work tonight.",Unknown
"Oh it's OK. You were worth the wait, and I don't just mean tonight.","Affection, Gratitude, Love"
"Ah, oh God. Oh, honey, oh that's OK.","Affection, Gratitude, Relaxation"
"What. Oh no, you just rolled over the juice box.",Frustration
"Gunther! Gunther. Gunther, please tell me you didn’t say anything toRachel about me and the girl from the Xerox place.","Frustration, Anxiety"
I’m sorry. Was I not supposed to?,Frustration
"Y'know, hey! You’re the one who ended it, remember?",Frustration
"Yeah, because I was",Frustration
You still love me?,"Affection, Love, Curiosity, Hope"
Noo.,Frustration
"What does this mean? What do you, I mean do you wanna, get back together?","Frustration, Confusion"
"Noo! Maybe! I, I don’t know.",Frustration
What?!,Frustration
"I just, I feel, I-I just...",Frustration
Y'know I can’t believe I even,Frustration
(starts to cry) FINE BY ME!! (he opens the door and traps Chandler behindit),"Frustration, Anger"
"And hey! Just so you know, it’s",Enthusiasm
I KNEW IT!!!!,Excitement
Rachel's coming up the path.  Doesn't she lookpretty. Jack... (Rachel enters with a huge nose),Embarrassment
Oh my God.,Unknown
"You know what this is, this is us getting ready for the prom.","Enthusiasm, Excitement"
Oh.,Unknown
"You know what, you guys, we don't have to watch this.","Frustration, Boredom"
Oh yeah we do. C'mon.,Enthusiasm
Get a shot of Monica. Where's Monica.,Frustration
"Wait, how do you zoom out? (zooms out and we see anextremely overweight Monica eating a big sandwich) There she is.",Embarrassment
"Shut up, the camera adds ten pounds.",Frustration
"Ahh, so how many cameras are actually on you?","Curiosity, Confusion"
"Oh, dad, turn it off.",Frustration
It is off.  Right Ross? (pans over to see Ross withan afro and moustache),Unknown
Lookin' good Mr. Cotter.,Achievement
"I can't go to my own prom without a date, I can't, it's toolate.",Frustration
If you're not going then I don't want to go either.,"Frustration, Disappointment"
(to Ross on the stairs) I have a wonderful idea. Youshould take Rachel to the prom.,"Enthusiasm, Excitement"
"Y'know what?  I think we've seen enough, let's turn it off.",Frustration
"No, no, no.","Stress, Frustration"
"OK, fine, well I'm not gonna watch, alright.","Frustration, Boredom"
"C'mon kid, let's go.",Boredom
"Ahh, are you hadsome.",Affection
Let's show 'em.,Excitement
(walks down the stairs and grabs the flowers out of the vase onthe endtable) Okay dad.,Satisfaction
"(going downstairs) Rachel, ready or not, here comes yourknight in shining—Oh no. (Chip has shown up and the four are leaving.)",Frustration
Bye.,Boredom
"Oh, dear. Jack, how do I turn this off?",Frustration
(to Ross) I can't believe you did that.,Frustration
"Yeah, well.",Frustration
"See, he's her lobster.","Affection, Love, Contentment"
(seeing the decision) Nooooo. You’re really not going?,Frustration
"Yeah. It’s just gonna be too hard. Y’know? I mean, it’sRoss. How can I watch him get married? Y’know it’s just, it’s for the best,y’know it is, it’s… Y’know, plus, somebody’s got to stay herewith Phoebe! Y’know she’s gonna be pretty big by then, and she needs someone tohelp her tie her shoes; drive her to the hospital in case she goes into labour.","Frustration, Loneliness, Jealousy, Gratitude, Love, Heartbreak, Trust, Disappointment, Exhaustion"
You don’t have a car. And your license expired.,Frustration
"I know. (Starts to cry) Yeah, see, there’s so much to do and I haveso little time to do it in.","Frustration, Overwhelm"
"All right, check it out. Check this out. It says here thatthere’s a place you can go to rent videos of all the museums! (Reading from thebook.) It’s almost as good as being there.""""","Enthusiasm, Excitement, Curiosity"
It’s better! You can’t go to a museum in your underwear!,"Frustration, Satisfaction, Boredom"
"Well, You could, but... probably just the onetime.","Frustration, Doubt"
"I bet we could get videos of all the sites, get a VCR in ourhotel room... we'd never even have to go outside!","Satisfaction, Boredom, Enthusiasm"
"If we do that, we gotta get Die Hard.",Enthusiasm
Oh-ho! I bet the British version is gooooood!,"Enthusiasm, Excitement"
