Dialogue,Emotions
"Oh my God, oh- is today the twentieth, Octobertwentieth?",Confusion
"Oh, I was hoping you wouldn't remember.",Frustration
Ohhh.,Frustration
What's wrong with the twentieth?,Unknown
Eleven days before Halloween.. all thegood costumes are gone?,"Frustration, Disappointment"
"Today's the day Carol and I first..consummated our physical relationship. (Joey is puzzled.) Sex. ..You know what, I-I'dbetter pass on the game. I think I'm just gonna go home and think about my ex-wife and herlesbian lover.","Boredom, Loneliness, Heartbreak, Disappointment"
"The hell with hockey, let's all do that!",Frustration
"(trying to stop Ross leaving) C'mon, Ross!You, me, Joey, ice, guys' night out, c'mon, whaddya say, big guy, (Pretending to punch himin the stomach.) Huh? Huh? Huh?",Enthusiasm
What are you doing?,Frustration
(stops) I have no idea.,Frustration
"C'mon, Ross!",Frustration
"Alright, alright, maybe it'll take my mind offit. Do you promise to buy me a big thumb finger?","Frustration, Excitement"
You got it.,Achievement
"Look-look-look-look-look, my first paycheck! Look at the window, there's my name! Hi, me!","Satisfaction, Excitement"
"I remember the day I got my first pay check.There was a cave in in one of the mines, and eight people were killed.",Nostalgia
"Wow, you worked in a mine?",Interest
I worked in a,"Achievement, Satisfaction"
"God, isn't this exciting? I earned this. Iwiped tables for it, I steamed milk for it, and it was totally—(opensenvelope)—not worth it. Who's FICA? Why's he getting all my money? I mean, what-Chandler, look at that.","Frustration, Excitement, Confusion"
"(looking) Oh, this is not that bad.",Satisfaction
"Oh, you're fine, yeah, for a first job.",Satisfaction
"You can totally, totally live on this.",Enthusiasm
"Yeah, yeah.",Frustration
"Oh, by the way,",Curiosity
Oh! Yeah!,"Enthusiasm, Excitement"
"Hockey! (They go to leave but areblocked by three of Rachel's friends, Leslie, Kiki, and Joanne.  The guys pause tostare at them.) Hockey! Hockey. (The guys.)",Frustration
(looking around) Rachel?,Confusion
"Oh my God! (Rachel, Leslie, Kiki, and Joanneall scream and hug each other.","Affection, Excitement, Joy, Belonging"
(to Phoebe) I swear I've seen birds do thison,Excitement
What are you guys doing here?,Frustration
"Well, we were in the city shopping,and your mom said you work here, aaand it's true!",Satisfaction
Look at you in the apron.You look like you're in a play.,"Curiosity, Interest"
"(to a pregnant Leslie) Look at you, you areso big I can't believe it!","Affection, Excitement"
I know. I know! I'm a duplex.,Frustration
(to Joanne) So what's going on with you?,Curiosity
"Well, guess who my dad'smaking partner in his firm? (She points to herself and they all scream again.)",Excitement
And while we're on the subject ofnews.. (She holds up here finger to show off her engagement ring and they all screamagain.),"Enthusiasm, Excitement"
"(to Monica) Look, look, I have elbows! (Theyscream.)",Excitement
...Poulet passes it up to Leetch! (Passesit to Joey.),"Achievement, Enthusiasm"
"Leetch spots Messier in the crease- there'sthe pass! (He kicks it to Ross, but Ross is staring into a shop window.)","Frustration, Disappointment, Confusion"
We'll take a brief time out while Messierstops to look at some women's shoes.,Boredom
"Carol was wearing boots just like those thenight that we- we first- y'know. Fact, she, uh- she never took'em off, 'cause we-we- (offChandler's look) Sorry. Sorry.","Frustration, Embarrassment"
What?,"Frustration, Confusion"
Peach pit.,Frustration
"Yes, Bunny?",Affection
"(points) Peach pit. That night we, uh- we had-",Curiosity
-Peaches?,Relaxation
"Actually, nectarines, but basically...","Frustration, Boredom"
(to Joey) Could've been a peach.,Frustration
"Then, uh, then we got dressed, and I-I... Iwalked her to the- (looks up, realises, and points) -the bus stop... I'm fine.","Frustration, Overwhelm, Boredom"
"Hey, that woman's got an ass like Carol's!(They turn to stare at him.) What? Thought we were trying to find stuff.","Embarrassment, Insecurity, Offense"
"So c'mon, you guys, tell me all the dirt!",Enthusiasm
"Well, the biggest news is still you dumpingBarry at the altar!",Unknown
Alright. Let's talk reality for a second.,Satisfaction
Okay.,Boredom
When are you coming home?,Anticipation
"What? Guys, I'm not.",Frustration
"C'mon, this is us.",Excitement
I'm not! This is what I'm doing now. I'vegot this job-,"Achievement, Frustration"
Waitressing?,Frustration
"Okay, I'm not just waitressing. I'm.. I,um... I write the specials on the specials board, and, uh... and I, uh... I take the uhdead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the littlechocolate blobbies on the cookies.","Overwhelm, Boredom"
Well. Your mom didn't tell usabout the blobbies.,Frustration
"Hey, Rach. How was it with your friends?(She and Phoebe scream.) Okay! How would you like some Tiki Death Punch? (She pours thecontents of the blender into some glasses.)",Excitement
What's that?,"Curiosity, Confusion, Interest"
"Weeeell, it's rum, and-",Boredom
Okay. (Grabs the blender and starts todrink.),"Boredom, Relaxation"
"We thought since Phoebe was staying overtonight we'd have kinda like a slumber party thing. We got some trashy magazines, we gotcookie dough, we got","Enthusiasm, Affection, Excitement, Relaxation, Contentment"
Ooh! Ooh! And I brought,Enthusiasm
"Uh, Rach, it's the",Frustration
"Oh, God, ask them what they want.",Frustration
"(on phone) Could you please tell me whatthis is in reference to? (Listens) Yes, hold on. (To Rachel) Um, they say there's beensome unusual activity on your account.","Stress, Frustration"
But I haven't used my card in weeks!,Frustration
That,Frustration
"They wanna know if I'm okay. Okay.. theywanna know if I'm okay, okay, let's see. Well, let's see, the FICA guys took all my money,everyone I know is either getting married, or getting promoted, or getting pregnant, andI'm getting coffee! And it's not even for me! So if that sounds like I'm okay, okay, thenyou can tell them I'm okay, okay?","Frustration, Overwhelm, Loneliness, Disappointment, Exhaustion"
"(pauses then on the phone) Uh- Rachel hasleft the building, can you call back?",Boredom
"Alright, c'mon! (Miserably) Let's play",Frustration
"(squeezing past people) Sorry, sorry... Uh-oh.",Frustration
What? There was ice there that night withCarol? Plastic seats? Four thousand angry Pittsburgh fans?,"Frustration, Overwhelm, Anger"
"No, actually I was just saying it looks likewe're not sitting together. But now you mention it, there",Frustration
"C'mon, sit. Just sit down, sit.","Frustration, Anxiety"
You should feel great about yourself! You'redoing this amazing independence thing!,"Satisfaction, Enthusiasm"
"Monica, what is so amazing? I gave up, like,everything. And for what?","Frustration, Disappointment"
You are just like Jack.,Jealousy
...Jack from downstairs?,Curiosity
"No, Jack and the Beanstalk.",Frustration
"Ah, the other Jack.",Interest
"Yeah, right! See, he gave up something, butthen he got those magic beans. And then he woke up, and there was this, this big plantoutside his window, full of possibilities and stuff.. And he lived in a village, and youlive in","Enthusiasm, Engagement"
"Okay, but Pheebs, Pheebs, Jack gave up acow, I gave up an orthodontist. Okay, I-I-I know, I know I didn't love him-","Frustration, Love, Heartbreak"
"Oh, see, Jack did love the cow.","Affection, Love"
"But see, it was a plan. Y'know, it wasclear. It was figured out, and now everything's just kinda like...","Frustration, Overwhelm"
Floopy?,Unknown
Yeah.,Boredom
"So what, you're not the only one. I mean,half the time we don't know where we're going. You've just gotta figure at some point it'sall gonna come together, and it's just gonna be... un-floopy.","Frustration, Overwhelm, Contentment"
"Oh, like that's a word.",Frustration
"Okay, but Monica, what if- what if itdoesn't come together?","Frustration, Worry"
...Pheebs?,Unknown
"Oh, well... 'cause.... you just... I don'tlike this question.",Frustration
"Okay, see, see, you guys, what if we don'tget magic beans? I mean, what if all we've got are.. beans?","Frustration, Disappointment"
"Get him! GET HIM! Get him! Get- YESSS! Notlaughing now, are ya pal!","Frustration, Satisfaction"
"(to Ross) See buddy, that's all you need,a bunch of toothless guys hitting each other with sticks.",Boredom
Pass it! Pass it!,"Frustration, Enthusiasm"
He's open!,Excitement
Shoot! Shoot! Shoot!,Frustration
"Hey, look, we're on that TV thing!",Excitement
(to the receptionist)'Scuse me.,Unknown
"(holds up her hand—she is on thephone) It says to call this number if you're not completely satisfied with this candy bar.Well, I'm not completely satisfied.","Frustration, Satisfaction"
"Listen, it's kind of an emergency. Well, Iguess you know that, or we'd be in the predicament room. (The receptionist glares at him.)","Stress, Frustration, Satisfaction"
"(on phone) Hold on. (To Chandler) Fillthese out, sit over there. (Tosses him some forms.)","Frustration, Boredom"
"(jumping to his feet) Look, I don't wanna makeany trouble, okay, but I'm in a lot of pain here, alright? My face is","Frustration, Pain"
"Well, you'll have to wait your turn.",Frustration
"Well, how long do you think it'll be?","Frustration, Anticipation"
(sarcastic) Any minute now.,Frustration
"Hey, this- (she gives him a look and the guysback off) Heyy...",Frustration
"I'm so sorry, you guys. I didn't mean tobring you down.",Unknown
"No, you were right. I don't have a plan.(There's a knock on the door.)",Frustration
(yelling from outside) Pizzaguy!,Frustration
Thank God. Food. (She goes to answer thedoor.),"Gratitude, Relief"
Phoebe?,"Anticipation, Curiosity"
What?,Frustration
Do you have a plan?,Curiosity
I don't even have a 'pl'.,Frustration
"Hi, one, uh, mushroom, greenpepper and onion?",Boredom
"(miserably) No, no, that's not what weordered... We ordered a fat-free crust with extra cheese.",Frustration
"Wait, you're not'G.Stephanopoulos?' Man, my dad's gonna kill me!",Frustration
(leaping off of the couch and runs up) Wait!Did you say 'G.Stephanopoulos?',"Excitement, Curiosity"
"Yeah. This one goes across thestreet, I must have given him yours. Oh, bonehead, bonehead!",Frustration
"Wait, was this a-a small mediterranean guywith curiously intelligent good looks?",Curiosity
"Yeah, that sounds about right.",Satisfaction
Was he wearing a stunning blue suit?,Curiosity
And-and a power tie?,Frustration
"No, pretty much just a towel.",Boredom
(staggered) Oh God.,"Overwhelm, Fear"
So you guys want me to takethis back?,Frustration
"Are you nuts?! We've got GeorgeStephanopoulos' pizza! (Rachel pays him, Monica grabs some binoculars, and runs to thewindow.)",Excitement
"Uh, Pheebs? Who's George Snuffalopagus?",Curiosity
Big Bird's friend.,Affection
I see pizza!,Enthusiasm
"Oh, I wanna see! Lemme see! Lemme see! (Sheruns up and takes the binoculars.)","Enthusiasm, Excitement"
Hello? Who are we spying on?,Confusion
"White House adviser? Clinton's campaign guy?The one with the great hair, sexy smile, really cute butt?",Interest
"Oh, him, the little guy? Oh, I love him!","Affection, Love"
"Ooh, wait.. wait, I see a woman.","Excitement, Curiosity, Interest"
Please tell me it's his mother.,Relief
Definitely not his mother.,Frustration
"Oh, no...",Frustration
"Oh, wait, she's walking across the floor..she's walking.. she's walking.. she's going for the pizza- (Yelling) Hey, that's not foryou, bitch! (Phoebe covers her mouth with her hand walks away from the window.)","Frustration, Offense, Anger"
"Excuse me, look, we've been here for overan hour, and a lot of people less sick than my friend have gone in. I mean, that guy withthe toe thing? Who's he sleeping with? (She slides the gladd panel over and Chandler talksthrough it in a loud voice.) Oh, c'mon Dora, don't be mad... I know we both said somethings we didn't mean, but that doesn't mean we still don't love each other. (To thewaiting room.) Y'know, I feel like I've lost her.. (She slides the panel back, he turns,and it takes him by surprise.) Ba-!","Frustration, Jealousy, Love"
Light still out?,Frustration
Yeah.,Boredom
Oh. Maybe they're- napping.,Boredom
"Oh please, they're having sex.",Frustration
Shut up!,"Frustration, Anger"
"So, whaddya think George is like?",Curiosity
I think he's shy.,Unknown
Yeah?,Frustration
Yeah. I think you have to draw him out. Andthen- when you do- he's a preppy animal.,Frustration
I remember the moonlight coming through thewindow- and her face had the most incredible glow.,"Affection, Love, Nostalgia"
"Yes, the moon, the glow, the magicalfeeling, you did this part- Could I get some painkillers over here, please?","Stress, Frustration, Satisfaction, Overwhelm, Boredom, Affection, Loneliness, Gratitude, Love, Excitement, Exhaustion, Relief, Worry"
"He's right, enough, already. What is the bigdeal about today? So you slept with her for the first time, so what? You slept with herfor seven years after that.","Frustration, Boredom"
"Look, it's just a little more complicated...",Frustration
"Well, what? What? What is it? That sheleft you? That she likes women? That she left you for another woman that likes women?","Frustration, Disappointment, Confusion"
"Little louder, okay, I think there's a man onthe twelfth floor in a coma that didn't quite hear you...",Frustration
Then what?,Unknown
My first time with Carol was... (He mumblesthe last part),Frustration
What?,Frustration
It was my,Frustration
With Carol? (Ross gives him a look.) Oh.,"Frustration, Disappointment"
"So in your whole life, you've only beenwith one—(He gets a look too)—oh.",Frustration
"Whoah, boy, hockey was a big mistake! Therewas a whole bunch of stuff we could've done tonight!",Frustration
"Okay. Okay, I got one. Do you remember thatvegetarian pate that I made that you loved so much?",Excitement
Uh-huh.,Boredom
"Well, unless goose is a vegetable...hahaaaah!",Enthusiasm
"Oh! Oh! Oh! Okay, fine, fine. Now I don'tfeel so bad about sleeping with Jason Hurley.",Jealousy
What?! You slept with Jason?,Anger
You'd already broken up.,Disappointment
How long?,Unknown
A couple hours.,Frustration
"Oh, that's nice!",Enthusiasm
"Okay, okay, okay, I got one! (She sits upand the cushion she was leaning against falls off of the balcony.) Anyway- The valentineTommy Rollerson left in your locker was really from me.",Excitement
Excuse me?!,Frustration
Hello? Like he was really gonna send youone? (To Phoebe) She was a,Frustration
"Really. Well, at least 'big girls' don't peein their pants in seventh grade!",Frustration
I was laughing! You made me laugh! (Monicaand Rachel start to squabble),Unknown
There he is! There he is!,Excitement
Where?,Curiosity
Right- where we've been looking all night!,Frustration
He is so cute!,Affection
"Oh, George, baby, drop the towel!",Affection
"Yeah, drop it! Drop the towel! Please dropthe—(pause)—wowww.",Excitement
Man. Can you believe he's only had sex withone woman?,"Frustration, Jealousy"
"I think it's great. Y'know, it's sweet,it's romantic...","Satisfaction, Affection"
Really?,Frustration
"No, you kidding? The guy's a freak.. (Rossenters off camera)",Frustration
"Hey, buddy.",Affection
Hi. (He is wearing a piece of steel bandagedto his nose.  He tosses some forms onto reception desk.),"Frustration, Boredom"
"(sarcastic) Oh, that's attractive.",Disappointment
"Oh, I thought you were great in Silence ofthe Lambs. Oh come on, admit it! All things considered, you had fun tonight.","Satisfaction, Boredom, Affection"
"Fun? Where was the fun? Tell me specifically,which part was the fun part? Where's my puck?",Frustration
"Oh, ah- the kid has it.",Achievement
"The kid...? (To the kid) Excuse me, uh,that's, that's my puck.",Frustration
"I found it. Finders keepers, losersweepers. (Ross looks at Chandler for help.)","Stress, Achievement, Frustration, Satisfaction, Boredom, Enthusiasm, Affection, Loneliness, Jealousy, Gratitude, Love, Heartbreak, Betrayal, Excitement, Relaxation, Nostalgia, Disappointment, Anticipation, Contentment, Engagement, Exhaustion, Triumph, Determination, Anxiety, Curiosity, Confusion, Realization, Inspiration, Interest, Pain, Relief, Worry, Hope, Calmness, Doubt, Pride, Embarrassment, Confidence, Joy, Belonging, Comfort, Fear, Panic, Despair, Helplessness, Awe, Offense, Respect, Connectedness, Anger, Irritation, Rage, Indignation"
"You gotta do it, man.",Determination
"(to the kid) Oh yeah? Well, I'm rubber, you'reglue, whatever—(to Chandler)—can't do it. (to the kid) Listen, uh- gimme back mypuck.",Frustration
No.,Frustration
"'Yes', how about. C'mere. Gimme!",Frustration
No! No! (They start to fight overit.),Frustration
Hey! Hey! No rough holding in my ER!,"Frustration, Disappointment"
(tries to snatch it from the kid) GIVE ME MYPUCK!! (but it files out of his grasp and knocks out the receptionist),"Frustration, Panic"
...Now,Frustration
"(Doing the spinning) Okay, Monica: Right footred.",Enthusiasm
Could've played,Frustration
Thanks. (The guy nods and leaves),Gratitude
"Okay, Pheebs: Right hand blue. (Phoebe has tobend over.)Good. (Joey stares at her butt appreciatively)",Interest
"Hello? Oh, uh, Rachel, it's the",Confusion
"Oh, okay. Will you take my place?",Frustration
"Alright. (on phone) Yes, this is Rachel.",Satisfaction
"Nooo! (She grabs the phone and Chandlertakes her place on the mat.) (On phone) Hello? (Listens) Oh, yeah, no, I know, I-I haven'tbeen using it much. (Listens) Oh, well, thanks, but, I'm okay, really.","Stress, Frustration, Gratitude"
Green. To the green.,"Frustration, Disappointment"
(on phone) I've got magic beans. (Listens)Never-never mind.,Frustration
"To the left, to the left- aww! (They allcollapse)",Excitement
(on phone) Ohhh... I'm fine.,Boredom
