Dialogue,Emotions
No way!  I've been going to the guy for 12 years.,Frustration
"Oh come on!  He said he was going to do my inseam, and he ran hishand up my leg, and then, there was definite...","Frustration, Disappointment, Embarrassment, Anger"
What?,Frustration
Cupping.,Achievement
"That's how they do pants!  Ross, will you tell him? Isn't that howthey measure pants?",Frustration
"Yes, yes it is. In prison!",Frustration
I said name one!,Frustration
I can’t believe I did this! What an idiot!,Frustration
"Oh, stop beating yourself up! People make mistakes! These things happen!There aren’t any message you’ve forgotten to give me are there? (Chandler has adisgusted look on his face.) Apparently you’re not very good at it! I…","Frustration, Disappointment, Embarrassment, Offense"
Do you think he’ll ever forgive me?,Hope
Of course he will! But Chandler the most important thing is you forgiveyourself!,Affection
Y’know what? I-I kinda have.,"Boredom, Insecurity"
Already? That’s pretty bad what you did.,Frustration
Y’know what? He,"Frustration, Boredom"
"You didn’t see how mad he was, y’know?",Frustration
"I’m sure he will forgive you. Look, we have all been there!Y’know, you fight, you make up, it’s just the way it works.",Unknown
It took,"Achievement, Satisfaction"
"Yeah! You and that girl from that copy place, which yesterday you tookfull responsibility for!!","Frustration, Betrayal"
I didn’t know what I was taking full responsibility for! Okay?! Ididn’t finish the whole letter!,"Frustration, Overwhelm"
What?!!,Frustration
I fell asleep!,Relaxation
(mocking him) You fell asleep?!,Frustration
"It was 5:30 in the morning, and you had rambled on for 18 pages. Front andback!! (they go into the living room, trapping Monica, Chandler, and Joey in the kitchen)(to Rachel) Oh-oh-oh, and by the way, Y-O-U-apostrophe-R-E means ‘you are,’Y-O-U-R means ‘your!’",Frustration
Y'know I can’t believe I even,Frustration
(starts to cry) FINE BY ME!! (he opens the door and traps Chandler behindit),Frustration
"And hey! Just so you know, it’s",Enthusiasm
(coming out from behind the door) I KNEW IT!!!!,Frustration
You had no right to go out with him.,"Frustration, Betrayal"
That is the most ridiculous...,Frustration
You sold me out.,"Betrayal, Anger"
I did not sell you out.,"Trust, Determination"
Yes you did.  You absolutely sold me...,Satisfaction
Would you let me talk. [flicks Monica on the forehead],Frustration
Did you just flick me?,"Frustration, Anger"
"OK, well, you wouldn't let me finish and I was jus- [Monica flicks herback] Ow. That hurt [flicks Monica]","Frustration, Pain"
"Oh!  All right.  Now, let's not do this!",Frustration
Happy thoughts!  Happy thoughts!,"Enthusiasm, Relaxation, Contentment"
"OK, now I'm gonna kick some ass.","Determination, Confidence"
Ow! Ow! Ow!,Pain
I know!  I know!  I know!,Frustration
"Alright, now I will let go if you both stop.","Frustration, Relief"
Fine!,Frustration
Fine!,Frustration
"There we go.You know what, if we were in prison, you guys would be,like, my bitches.","Satisfaction, Boredom, Belonging"
"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everythingyou own.","Frustration, Betrayal"
Oh my God!,Unknown
Look at me! I'm Chandler! Could I,Unknown
"Yeah. Whew, it's hot with all of this stuff on. I ah, I better not do any,I don't know, lunges. (starts doing lunges)","Boredom, Enthusiasm, Relaxation"
"Joey? Got you a Joey Special,","Satisfaction, Affection, Gratitude"
Hey!,Enthusiasm
Please tell me you got the message!,Frustration
What message?,Frustration
"The actor playing Mac couldn’t do it, they needed to see you at 2o’clock.","Stress, Frustration, Overwhelm"
What?! It’s 6 o’clock!,Frustration
"Du-du-I wrote it, I wrote it on the board! I wrote it on the board,then I went all over New York City looking for ya! I went to Ross’s! I went to thecoffeehouse! I went to any place that they made sandwiches!","Frustration, Overwhelm, Enthusiasm"
I can’t believe this Chandler!,Frustration
Sorry! I-I-I don’t know what to say.,Confusion
Well you-you-you-you might say congratulations! I saw the board! I went tothe audition! I got the part!!,"Achievement, Excitement, Engagement, Energized"
(angrily) Is that supposed to be funny! I was really worried overhere!,"Frustration, Worry"
"Oh, well I’m uh…",Confusion
"Y’know, sometimes that fake out thing is just mean!",Frustration
"Oh wow! Okay man, I’m sorry. I did not mean to make you feel bad.",Unknown
Well that’s good. Because you didn’t! And I’mincredibly happy for ya!!,"Excitement, Relaxation"
(shocked) That’s mean! You really had me going there!,Satisfaction
"Oh, we could do this all day.",Excitement
"Yeah, you’re right. Okay look, listen, let’s talk about what ahuge star I’m gonna be!","Enthusiasm, Confidence"
,Unknown
You hug me!,Affection
All right!,Excitement
"Hey, do we do this too much?",Frustration
"I think so. Yeah, get off me.",Frustration
Yeah.,Frustration
"Come on C.H.E.E.S.E., I’m not leaving without you! Try routing yourbackup source through your primary CPU.","Enthusiasm, Determination"
(overacting badly) I can’t! My circuits are fried! They’refried I tell you!!,Frustration
Wow! (Back to reading the scene.) Well then I’ll just have to carryyou.,"Enthusiasm, Affection"
"That’ll be a neat trick, when you’re, (looks at the script) whenyou’re dead!","Frustration, Disappointment, Curiosity"
"Ross, you don’t have to yell.",Frustration
"There was just an explosion, okay? My hearing would be impaired.",Stress
"I thought you were excellent! In fact for a minute there I was like,Ooh",Enthusiasm
Thank you! And I have to say that first scene when you meet Mac…,"Enthusiasm, Gratitude"
Yeah?,"Curiosity, Doubt"
Oh my God. I mean…,Frustration
Y’know what? I think that’s enough for today. Thanks for yourhelp! (He grabs their scripts and heads for his room.),"Satisfaction, Gratitude, Relief"
(To Ross) He’s holding us back.,Frustration
Totally.,Enthusiasm
