Dialogue,Emotions
"Oh good, because uh we got Rachel 800 gallons of water.","Achievement, Enthusiasm"
Seriously that's a lot of cups.,Overwhelm
"Yeah well, that's 'cause Monica put me in charge of cups and ice, andMonica is gonna",Frustration
Y'know I rued the day once…didn't get a whole lot else done.,Frustration
"Okay, time to bring up the rest of the cups. (She goes and opens thedoor to Joey.) Oh, hi Joey!","Satisfaction, Affection"
Hey Pheebs! (To the guys) Hey!,Enthusiasm
Hey!,Enthusiasm
"Ross good, I'm uh glad you're here. I wanna talk to you about something.","Enthusiasm, Gratitude"
What's up?,Curiosity
"Well, I've been thinking about this whole commercial thing, y'know megoing up against Ben, the two of us competing, and that can't lead to anything good. So, Ithink I'm just gonna step aside. I'm gonna tell them that I won't audition.","Anticipation, Doubt"
"Wow, uh, Joey that's-that's great. Thanks man.",Gratitude
That's it? You're-you're gonna let me do this?! This-this is my careerwe're talking about here!,"Frustration, Overwhelm"
"Well, you just…","Frustration, Disappointment"
"I just said that so you wouldn't let Ben do it! Look Ross, if anyoneshould step aside it should be Ben!","Frustration, Anger, Indignation"
What?!,Unknown
What? Chandler! Tell 'em!,Frustration
"(shocked) Well I mean, let me get the door first. (Goes and opens thedoor.) Oh, hi! No one. (Exits.)",Unknown
"Why should Ben step aside? It was his audition in the first place! You-youjust tagged along! You're like the uh, tag-a-long dad.",Frustration
At least I care about his feelings!,Frustration
What?!,Confusion
Do you know how hard this is gonna be on him when he doesn’t get it?,Frustration
And why wouldn't he get it?,Frustration
"Oh, come on! Have you",Frustration
Are you saying your kid eats soup better than my kid?,Frustration
You just give him a spoon baby!,"Frustration, Satisfaction"
Oh yeah? I guess we'll just see!,Frustration
Yeah! Because this commercial belongs to me and Mitch!,Enthusiasm
You're kid's name is Raymond!,Excitement
Yeah?! So's yours!,Frustration
(To Rachel) How did work go?,"Achievement, Satisfaction"
"Oh it was great! It was great! I went down there just like you said,y'know? And we talked business. Kim totally took my opinions.","Satisfaction, Excitement"
You stink!,Frustration
Thanks!,Gratitude
"No, I'm-I'm serious!",Frustration
Well-well that's 'cause I went down there and they were all smoking.This is actually the smell of success.,"Achievement, Satisfaction"
"Okay, there's something different though--Oh my God! You smoked!",Unknown
I did not!,Frustration
Yes you did! You look happy and sick; you smoked!,"Frustration, Disappointment"
"All right, fine! But I had too! I had to do it for my career!","Frustration, Determination"
I wish I had smoked for my career…,Frustration
That's so gross!,Unknown
"No well, no it's not that bad, y'know? I mean yeah, my tongue feels alittle fuzzy and these fingers sort of smell, I actually feel like I can throw up.","Frustration, Disappointment, Anxiety"
"Okay, but you gotta push past this because it is about to get so good!",Excitement
"Chandler! I have to tell you, you smell so smokey I have to get up. I'mnot kidding. (She's not; she stands and walks away. Chandler moves closer.)",Frustration
I think you smell great! (He sniffs her shoulder.),Affection
"So, we're decided, no on plaid, yes on pink?",Satisfaction
Absolutely!,Excitement
I am so on board! (She throws away her recently lit cigarette.),Enthusiasm
Rachel didn't you just light that?,Frustration
"Yeah, I did, but y'know what? I am really, really trying to cut back,y'know? (Laughs) Good luck, Rach.","Boredom, Gratitude"
I've actually been thinking about quitting lately.,"Frustration, Disappointment"
"Oh sure, every Sunday night I'm telling myself I'm quitting but everyMonday morning it's like (Mimics chain smoking.)",Frustration
Tell me about it!,Frustration
Well then let's just quit! We'll just quit! Let's all quit!,"Frustration, Overwhelm"
It does sound appealing.,Unknown
"Oh, I never could do it.",Frustration
Oh but you could. You can. Absolutely! We can help each other out! Wecan get--what are those--those patches! We could be like the Patch Sisters!,"Enthusiasm, Affection"
"Oh y'know, we really should quit. Okay, let's quit!",Determination
Yes! Great! Give me those cigs! Give it! Give it! (She grabs theircigarettes and lighters and throws them in the trash.),"Frustration, Satisfaction"
My late husband gave me that lighter. (Rachel laughs.) I'm not kidding.,Love
Okay then! (She starts rummaging through the trash to find Kim'slighter.),Frustration
"Hmmm, soup! (Tries again.)",Frustration
"Joey, Ross is gonna be here any second, would you mind watching Ben forme while I use the ladies' room?","Stress, Frustration, Anxiety"
"Oh yeah, no problem.",Satisfaction
Thanks. (Exits.),Gratitude
"(goes over to Ben) Hi Ben! So you wanna be an actor huh? I gotta tell ya,it's no picnic. There's tons of rejection.","Frustration, Enthusiasm, Affection, Discouragement"
"(entering, angrily) Joey!",Anger
(angrily) Ross!,Anger
"(angrily) Ben! (Pause.) (Happily.) I mean, Ben! Ben!",Anger
"(entering) Okay, Raymond, Joey you're up.",Excitement
Hi!,Enthusiasm
"Okay, uh well, let's try one. Whenever you guys are ready.(Some dude puts down a couple bowls of soup in front of them.)","Relaxation, Anticipation, Engagement, Curiosity"
Uh-oh.,Frustration
Is there a problem?,Unknown
"Well this is noodle soup and uh, I've been working with tomato. But that'sokay, no problem. No problem. Hmm, noodle soup.","Frustration, Satisfaction, Overwhelm"
"Y'know, that's-that's fine, but the line is, Hmm",Frustration
"Oh, what did I say?",Frustration
"Hmm, noodle soup.","Curiosity, Interest"
How's that different? (She looks at him until he gets it.) Oh! Yeah!,"Frustration, Excitement, Realization"
"All right, let's try one.",Achievement
"Hmm, noodle soup.","Curiosity, Confusion"
Okay. Let's do it again.,Achievement
Okay.,"Satisfaction, Contentment"
"Hmm, soup. (Pause.) I mean, noodle soup. I mean soup!","Frustration, Confusion"
COME ON!!!!,Frustration
Y'know what? We need to move on.,Frustration
"No! No! I-I can do it one more time! See? Look! (Eats another spoonful)Hmm, noodle soup. Damnit! (Storms out.)","Frustration, Disappointment, Exhaustion, Determination"
Hey! Hey-hey-hey!!,Enthusiasm
"Uh-oh, busted!","Frustration, Embarrassment"
Come on you guys! What are doing?! I thought we were the patch sisters!,Frustration
Yeah. That didn't work out.,"Frustration, Disappointment"
"Rachel we tried to quit, but it was too hard!",Frustration
"Well y'know if you, if you started smoking again you could've at leasttold me! Come on, give me one of those! What are we talking about?",Frustration
No. No! You're doing great! Don’t you give up! That's why we didn'ttell you and we're,"Achievement, Frustration, Satisfaction, Enthusiasm, Gratitude, Love, Trust, Excitement, Contentment, Determination, Motivation, Confusion"
"Oh wait, no-no-no! Drag me down. Drag-drag me down.","Frustration, Exhaustion"
"Forget it Rachel! We're both so proud of how well you're doing. I'm notgonna let you blow it. In fact, if I catch you with a cigarette, you're fired. So go on,get out of here! Go on, I don't want you breathing this stuff! Go on!",Frustration
Okay. (Starts to walk away.),Frustration
"(to Nancy) So, okay! So you'll come with me on the Paris trip.",Excitement
(hearing that) Oh man!,Frustration
"(To Chandler) Check it out! Cup hat! (Points to her hat.) Cup banner!Cup chandelier! And the thing that started it all, the cup! (Holds up one.)","Achievement, Enthusiasm"
"Great job with the cups, Pheebs!","Achievement, Affection"
(overhearing that) Why don't you just go out with her!,"Frustration, Enthusiasm"
"(following him) And did you notice the ice? (Gestures to 3 huge bucketsof ice on the table.) Look! We have it all! We have crushed! Cubed! And dry! Watch! (Pourssome water onto the dry ice, causing it to evaporate/smoke.) Ahhh! Mystical!","Satisfaction, Excitement, Engagement, Wonder, Awe"
Awesome!,"Achievement, Satisfaction, Enthusiasm, Awe"
Chandler! Everyone--no one's eating my Tuscan finger food 'cause they'reall filling up on Phoebe's snow cones!,Frustration
There are snow cones! (Monica glares at him.) Snow cones! Yuck!,Frustration
Y'know…go! Go! Right there! (Points),Excitement
Thank you! Thank you! (Runs to the snow cone machine.),Excitement
"(noticing her) Oh, look! Look! Look!",Excitement
Surprise!!,Excitement
What?! What?! My birthday's not for another month!,Frustration
That's the surprise!,Unknown
Oh my God! You guys this is so great! I mean it's so unexpected! I meanChandler's birthday is even before mine!,Excitement
Surprise!,Excitement
Wow! This is great! Look at all these cups! This is so weird.,"Enthusiasm, Confusion"
I was in charge of cups.,Frustration
"Oh, okay, not so weird.",Interest
Hey!,Excitement
Hey.,Unknown
"Listen man, uh, I'm sorry the audition didn't go so well.",Frustration
Yeah right! (Gets up for a refill to his snow cone.),Boredom
"No really, I-I am! I feel bad!","Frustration, Disappointment"
"Yeah? Well look Ross, you don't have to. Okay? It's not your fault I suck.I mean what kind of an actor can't even say, Hmm",Frustration
"Yeah y'know what? Maybe-maybe you didn't mess up your audition because yousuck, maybe you messed up because you care","Frustration, Satisfaction, Affection"
What you do mean?,Frustration
"I think, sub-consciously…","Curiosity, Confusion, Realization, Interest"
"Wait-whoa-whoa, you lost me.","Frustration, Confusion, Realization"
"(pause) I think on some level, you-you sabotaged your own audition so thatBen would get the part.","Frustration, Jealousy, Betrayal"
"Well, you're way sounds a lot better than mine. (Thinks about it.) Yeah.Yeah! It's not that I'm a bad actor…","Achievement, Frustration, Satisfaction"
No!,Frustration
"No, it's just ah, I care so damn much about little Ben that uh, it wasmore important to see him succeed.","Affection, Love, Determination"
There you go. Thank you!,"Satisfaction, Gratitude"
"Thank you! So, did-did he get it?",Gratitude
No.,Frustration
"Eh, what are you gonna do?",Frustration
"(to Kim and Nancy) Oh, hi! Excuse me, is uh Rachel Green here? I wassupposed to meet her for lunch.",Excitement
"Oh, she doesn't come down here any more. You can find her up on ten.","Boredom, Enthusiasm"
"Okay, great.",Calmness
"(to Nancy) So we talked about the (Chandler sneaks closer to her cigarette)whole presentation yesterday at lunch (Closer) and he wondered if one person would beenough (Closer) to get a take on the trip (Still closer) and I said, Yeah","Satisfaction, Overwhelm, Boredom, Enthusiasm"
I'll catch you guys later. (Exits.),Relaxation
