Dialogue,Emotions
"Just…think about it. If you don’t, I’ll talk moreabout humping.",Frustration
Gimmie! (Takes the ring and puts it in his coat pocket as Rachel entersthe hallway.),"Enthusiasm, Anticipation"
Hi!,Enthusiasm
Oh hi dear!,Affection
"Oh, thank you so much for coming. Ross, get in here!",Excitement
…she came and dragged me out of the labor room to ask me why I’mnot with Rachel.,"Frustration, Confusion"
Yeah. (Pause) Why aren’t you with Rachel?,Curiosity
"Are you kidding? Look, we’re not gonna be together just becausewe’re having a baby. Okay?",Frustration
But y’know what? It just seems that you two belong together.,Belonging
"Okay, stop it! I can’t deal with this right now. I have to go have ababy.","Frustration, Overwhelm"
Right. And with who again? (Ross exits.),"Frustration, Confusion"
God. He’s crazy! Why doesn’t he want to be with Rachel?,Frustration
I know!,Frustration
"I mean seriously, she’s like the perfect woman. I mean I know sheturned me down, but if she hadn’t and wanted to be with me, I would take her in myarms and… (Realizes everyone is staring.) I haven’t bummed you guys out likethis in a while have I?","Frustration, Embarrassment"
(To Rachel) Hey. Who’s that?,Curiosity
New people.,Excitement
What happened to the Disgustingtons?,"Disappointment, Anticipation, Curiosity, Confusion, Worry"
They’re having their baby! It’s not fair Ross we got herefirst! Right after you left they wheeled her off into delivery. Oh but not before she gaveme a juicy shot of little Jamie just crowning away.,"Frustration, Jealousy"
"Wow! Sorry. So uh, how are the new people?",Excitement
"Well they have uh, some unusual pet names for each other. Including umm,evil bitch and uh, sick bastard. Oh God oh! Contraction!",Frustration
Yeah? Okay.,Boredom
Ooh! Ow!!,"Excitement, Pain, Relief"
Are you looking at her?!,Jealousy
No!,Frustration
Don’t you look at her you sick bastard!,Anger
Honey I swear! I wasn’t looking at her!,Frustration
She’s in labor! You like that you sick son of a bitch!,"Frustration, Anger"
"Umm. Umm, I’m-I’m just gonna—(Closes the privacy screen.)",Frustration
See? See? It was because you were looking fat pervert!,"Frustration, Indignation"
"No-no, I’m…I’m sure no one was looking. Just want someprivacy. (He closes the screen and stares wide-eyed at Rachel.)",Stress
You miss your girlfriend?,Loneliness
Just ignore them.,"Frustration, Belonging"
Ross.,"Frustration, Exhaustion"
What? What?,"Frustration, Confusion"
He’s looking at me.,Frustration
(to him) Hey! You wanna live to see your baby?!,Fear
Don’t you talk to my husband like that you stupid bastard!,"Frustration, Offense, Anger"
Oh good God! If you want a baby so bad just go steal it!,Frustration
What is going on with you? Since when are you so crazy about babies?,Frustration
I’m not crazy about babies. I’m crazy about us.,"Affection, Love"
What?,Frustration
"Look, we’ve always talked about having babies someday. I’mnot saying it has to be right now, but I’m starting to think that we can handle it.We’re good. We’re really good.","Achievement, Satisfaction, Love"
We are pretty good.,Satisfaction
But nothing has to happen until your ready.,"Relaxation, Contentment"
"Well maybe I’m ready now. I mean, it’s a little scary, butmaybe it’s right.",Fear
What?! It’s not right! We’re not ready to have a kid now!!,"Frustration, Overwhelm, Heartbreak"
What?!!,Frustration
I’m kidding. This is going to be fun.,"Enthusiasm, Excitement"
"So we’re gonna try? I mean, are we trying?",Frustration
"We’re trying to get pregnant. (They start kissing, but Chandlerstops it.) Y’know I’m not really comfortable doing this in front of the babies.So, when do you want to start trying?",Affection
"Okay, hold on a sec.",Boredom
Period math?,"Curiosity, Confusion"
Yeah.,Boredom
Yeah.,Boredom
"Well, we could start trying. Now.","Achievement, Excitement, Determination"
Right here?,Curiosity
"No, not here. Maybe here.",Frustration
"Wait a minute, it’s perfect. We got a lot of time to kill andwe’re in a building that’s full of beds!","Enthusiasm, Relaxation, Contentment"
And it’s so clean!!,Satisfaction
Come on you stupid machine! Come on!,Frustration
"Oh, it ate your money?","Frustration, Curiosity"
(looking at her) No.,Frustration
"All right, I’ll see you downstairs then.",Satisfaction
All right.,Relaxation
All right.,Relaxation
Hey I got one! I got one!,Excitement
Hi!,Enthusiasm
Hi.,Relaxation
"Oh uh, up or down?",Confusion
"Oh down please. (The guy tries to reach the button, but can’t.) I-Ihate to be a ball buster can I just do it? (She pushes the button.)","Frustration, Satisfaction"
Could you press up too please?,Frustration
Sure! I feel so bad for you; I broke my leg once too.,Unknown
Oh yeah? How’d yours happen?,Curiosity
"Well, it’s a long story. It’s kind of embarrassing. Let’sjust say there was a typographical error with a sex manual. (The guy laughs.) How aboutyou?",Embarrassment
Car accident.,"Frustration, Worry, Fear"
Oh.,Boredom
"Oh, let me guess some idiot on a cell phone wasn’t paying attention?",Frustration
"Yeah. Me. (The elevator door opens.) Oh hey, that’s me. (Rolls ontothe elevator.) Hey uh, I take it you’re just visiting someone.",Relief
"Uh-huh, yeah.",Boredom
"Well umm, if you have sometime y’know and maybe you might want tovisit someone else…",Unknown
Oh yeah! I-I would like that.,Enthusiasm
"I’m in the middle… (The elevator door closes, cutting him off.)",Frustration
Wait! What?! No!! Elevator!! No!,"Frustration, Overwhelm"
"(standing behind her) Uh, you gotta press the button. (Does so.)",Frustration
The nurse said they’re bringing in another woman.,Anticipation
"Ugh, is she pregnant yet? She doesn’t need to be; she’ll stillhave the baby before I do. Oh Ross, another contraction! (Leans back on Ross for somesupport.)","Frustration, Affection, Exhaustion"
That’s it. That’s it.,Frustration
"Oooh, that sounded like a bad one.",Frustration
Yeah it was.,Satisfaction
"Mine haven’t been so bad. Oh! Here comes one now. (Hums then squealsa little bit.) Oh, that was a big one!",Excitement
"(to the nurse) Excuse me? Could you help me with something? The patientI’m looking for has a broken leg and is in a wheelchair. And umm, he’s likeearly to mid-thirties, very attractive.","Enthusiasm, Excitement, Curiosity, Interest"
I think I know who you’re talking about.,Curiosity
"Oh yay! Great! Okay, what room number is he in?",Enthusiasm
"I’m sorry, that information is restricted to hospital staff…",Frustration
"(walks up) Uh, she’s with me. (Introduces himself) Dr. Drake Remoray.",Confidence
Dr. Drake who?,"Curiosity, Confusion"
Remoray. It’s Portuguese. We need that information; I’m adoctor.,"Frustration, Determination"
A doctor at this hospital?,Curiosity
Damnit woman we’re losing precious time! Now do you want thisman’s blood on your head?,Frustration
Hands.,Achievement
"Hands! It is absolutely essential that you tell me what room the man myassistant described is staying in. He’s a patient of mine, I’ve been treatinghim for years!",Frustration
He’s in room 816.,"Achievement, Satisfaction"
"816, thank you!","Satisfaction, Gratitude"
Thank you. (Starts to exit.),Gratitude
And what is his name?,Curiosity
(coming back for Joey) No! (Grabs Joey and drags him away.),Frustration
I think we found a place.,"Achievement, Satisfaction"
Okay. (They start kissing.),Affection
"Umm, wait! Do you want to set the mood a little?","Enthusiasm, Curiosity"
"Okay. Uh, we’ll dim the lights, dim the lights. (He goes to thelight switch and finds it’s not a dimmer switch when he flips the lights off.) Orturn them out all together. Uh, no scented candles. Okay here. Here we go. (He sprays anaerosol air freshener above her.)","Frustration, Boredom, Embarrassment"
"Okay! Okay! Make me sterile, but okay.",Frustration
Okay. Let’s hurry—Oh wait! Do we have a condom? (He looks ather.) Oh right! (Laughs and they resume making out when a nurse catches them in the act.),"Excitement, Embarrassment"
"Yes, 98.6. You’re gonna be fine.",Satisfaction
"Ooh, this is it! (Looks in the window.) Oh, that’s him! That’shim!","Excitement, Joy"
Great! Go get him.,"Achievement, Enthusiasm"
"Wait a second, or maybe you can go in first.","Boredom, Confusion"
(looks in the window) He’s not really my type.,Unknown
"No not you, Dr. Drake Remoray. You can ask him questions and seewhat’s he like. People tell doctors everything.","Frustration, Curiosity"
But you said he was this great guy!,Frustration
"But lately all the guys I meet seem really nice at first, then they turnout to be the biggest jerks.","Frustration, Disappointment"
You do attract some stinkers.,Frustration
"Dr. Long, I’ve been at this for seventeen hours! Three women havecome and gone with their babies, you gotta give me some good news! How many centimeters amI dilated? Eight? Nine?","Stress, Frustration, Exhaustion"
Three.,"Achievement, Frustration"
Just three?! I’m dilated three!,Frustration
"We are moving along, just slowly. (Rachel lies back and sighs.)Don’t worry, you’re doing great. I’ll be back soon. (Exits.)",Relief
"Hey, y’know what? I’m not waiting! I’m gonna push thisbaby out! I’m doing it! I mean it’s what? Three centimeters? That’s gottabe like this! (Holds her hands a couple inches apart.)","Excitement, Exhaustion, Determination"
Actually it’s more like this. (Pushes her hands to less than an inchapart.),Frustration
Oh stupid metric system!,Frustration
Oh my. We’re gonna need to take you straight to the delivery room.,"Stress, Overwhelm, Excitement"
Oh for the love of God!,Frustration
(yelling from the hallway) It’s coming! It’scoming!,Excitement
And here it is! (The baby cries.),"Frustration, Satisfaction, Overwhelm"
Oh come on!!,Frustration
Hi! I’m Dr. Drake Remoray and I have a few routine questions I needto ask you.,"Enthusiasm, Engagement"
Really? I’ve been dealing with Dr. Wells.,Frustration
"I know, but I’m a neurologist. And just to be on the safe side, Dr.Wells wanted a more comprehensive overview of you status so he sent me.","Frustration, Trust"
Dr. Wells is a woman.,Confidence
"That was a test. Good response. All right, full name.","Achievement, Satisfaction"
Clifford Burnett.,"Frustration, Loneliness, Disappointment"
Date of birth?,Boredom
November 16,"Achievement, Frustration, Satisfaction, Overwhelm, Boredom, Enthusiasm, Affection, Gratitude, Love, Trust, Excitement, Nostalgia, Disappointment, Anticipation, Engagement, Exhaustion, Determination, Anxiety, Motivation, Tiredness, Curiosity, Realization, Inspiration, Interest, Relief, Hope, Calmness, Doubt, Pride, Discouragement, Creativity, Confidence, Joy, Belonging, Comfort, Fear, Bravery, Despair, Awe, Peace, Offense, Respect, Connectedness, Anger, Irritation"
Age?,Curiosity
Can’t you figure that out based on my date of birth?,Frustration
"I’m a doctor Cliff, not a mathematician.",Frustration
I’m 33.,"Achievement, Contentment"
"Okay. And uh, are you married.","Curiosity, Confusion"
No.,Frustration
"Oh really? So, 33 and still single, would you say you have commitmentissues?","Frustration, Curiosity, Confusion"
Are all the questions this personal?,Frustration
(checking the list) Yes.,"Achievement, Satisfaction"
Well uh if you must know I’m a widower.,"Frustration, Loneliness"
Oh that’s terrible. I’m-I’m really sorry.,Unknown
Yeah.,Boredom
Hmm. Do you sleep with women and never call them again?,Frustration
No.,Frustration
"Excellent! Excellent! And uh, finally, are you into any weird stuffy’know, sexually?",Enthusiasm
No!,Frustration
"Oooh, wrong answer. (Exits.)",Frustration
(calling to the woman) This room’s available.,Satisfaction
"Okay! Okay wait! You listen to me! You listen to me! Since I have beenwaiting four women, that’s four, one higher than the number of centimeters that I amdilated, have come and gone with their babies! I’m next! It’s my turn! It’sonly fair! And if you bring in one woman and she has her baby before me I’m going tosue you! Not this hospital, I’m going to sue you! And my husband (Points at Ross)he’s a lawyer!","Frustration, Determination, Confidence, Anger"
Uh Rach…,Frustration
Go get back on that case honey!,"Achievement, Enthusiasm"
I don’t think the next patient is very far along.,Frustration
"Okay, well then bring her in.","Anxiety, Curiosity"
"OH….MY….GAWD!!! (Uh-huh, it’s Janice.)",Unknown
I….can’t….believe this!,Frustration
And yet somehow it’s true!,Frustration
I mean this is so great! We’re gonna be baby buddies! (Does thelaugh.),"Enthusiasm, Affection"
(To Rachel) Squeeze your legs together and cover the baby’s ears!,"Stress, Frustration, Overwhelm"
"(entering, carrying a pillow) Hi sweetie!",Affection
"Hi! Hi sweetheart! This is my husband Sid, I don’t thinkyou’ve met him. Ross, Rachel, this is Sid. I nabbed him a year ago at thedermatologist’s office. Thank God for adult acne huh? (Does the laugh.)","Enthusiasm, Affection, Gratitude, Love"
I still can’t believe it! I’m the luckiest guy in the world!,"Gratitude, Excitement"
(softly) Really?,Curiosity
(To Janice) What’d he say?,Frustration
"Oh y’know what? You have to speak very loudly when you’retalking to Sid, because he’s almost completely deaf.",Frustration
Oh!,Unknown
Oh there you go!,Satisfaction
I get it!,Achievement
"So? Congratulations you two, I didn’t even know you got married.","Curiosity, Confusion"
Oh we-we didn’t.,Frustration
No-no. We…,Frustration
What?!,Frustration
"Um uh…We’re-we’re just having this baby together but uh, uhthat’s all.","Stress, Overwhelm"
Why?!!,Frustration
"Uh well umm…we’re just not in that place, y’know? Butwe’re very excited about this.",Excitement
Oh. Well then shut me up. (Does the laugh.),Frustration
Just tell me how.,Frustration
"Uh-oh, I feel another one coming. (She makes a sound like a goose duringthe contraction.)",Frustration
Sid you lucky deaf bastard.,Frustration
What else? What else?,Frustration
"Uh, well he’s 33.",Boredom
Oh. Ah-uh.,Frustration
A widower.,Unknown
Oh.,Boredom
"He seemed like a stand up guy. Oh, and he’s not into anything weirdsexually.",Satisfaction
Enter Pheebs.,"Excitement, Engagement"
Should we tell Rachel there’s an empty private room right nextdoor to hers?,Curiosity
"We could, or we can have sex in it.","Curiosity, Interest, Embarrassment"
"Well let me think about that, while I remove my pants!",Frustration
(lying down on the bed) Okay mister! Fertilize me!,Enthusiasm
Does that sound like Janice?,Curiosity
"If it’s not, then there’s two of them. And that would meanit’s the end of the world!","Fear, Panic, Despair"
Hey!,Enthusiasm
Hey!,"Enthusiasm, Engagement, Interest"
Hi.,Calmness
Oh hi.,Boredom
I can’t believe this is taking so long. How are you doing?,Frustration
Oh not bad. Do you know that feeling when you’re trying to blow aSaint Bernard out your ass?,Frustration
Weirdest thing. Did I hear—(A nurse opens the privacy screen andChandler sees Janice)—Mother of God it’s true!,Unknown
Chandler Bing!,Frustration
Jan-Janice!,"Affection, Excitement"
"Not just Janice, Janice in labor, contracting and everything.",Overwhelm
"Oh, this should be easy. I have a very wide pelvis. You rememberChandler.",Excitement
Janice I didn’t even know you were pregnant! Who’s theunwitting human who’s essence you’ve stolen?,Unknown
It’s you. This is yours.,"Affection, Relief"
What?!,Frustration
(laughs) Look how nervous he gets! We haven’t slept together inyears! (Laughs again.),Unknown
That’s funny. Does it-does it hurt? Does the labor hurt?,Curiosity
"Okay I’ve got one for you, if you had too which one would yourather eat, a seeing eye dog or a talking gorilla?","Curiosity, Confusion, Interest"
"I’d have to say…the talking gorilla, because at least I canexplain to him that you’re making me eat him.",Frustration
"Somebody went to college. Wow. (Cliff gets uncomfortable) What is it?I’m sorry. (She moves her arm, which was resting on the same pillow his leg is.)",Embarrassment
"No, I’m sorry. It’s just my foot itches like crazy.",Frustration
"Oh, I’ll get it. (She gets up and grabs a spoon.)","Frustration, Accomplishment"
Wow! I usually get to know a girl a little better before I let her spoonme.,Interest
"Relax, it’s not like we’re forking.",Relaxation
Oh that’s five Ross. Five women have had five babies! And I havehad no babies! Why doesn’t she want to come out?,"Frustration, Loneliness, Jealousy, Disappointment, Confusion, Hope"
Y’know what I think it is? I think you’ve made such a nice homefor her over the last nine months that she just doesn’t want to leave.,"Satisfaction, Affection, Love"
Oh. Look at you making up crap for me. Oh God! (Starts anothercontraction as Dr. Long enters.),"Frustration, Overwhelm, Anxiety"
"Twenty-one hours, you’re a hero.","Achievement, Satisfaction"
Doctor you gotta do something! I think you gotta give me drugs or yougotta light a fire up in there and just smoke it out.,Frustration
"Actually, I think you’re ready to go to the delivery room.",Satisfaction
What?,"Frustration, Confusion"
"Ten centimeters, you’re about to become a mom.","Hope, Pride"
My God. Okay. (Another woman enters.) Ha-ha-ha beat ya! Sucker!,"Frustration, Satisfaction, Jealousy"
Is this the same spoon that was in my cast? (Smells it.),Curiosity
Y’know what? This one is. (Eats another spoonful of pudding asCliff sees something on TV.),Satisfaction
Oh my God! That’s the doctor who was in my room before!,Unknown
"Huh. Okay, Mr. Perkazet.",Boredom
"I’m telling you! The guy from that show was here in my room, askingme all these weird questions!","Frustration, Confusion"
"Cliff, do you really believe that a character from a TV show was here inyour room?",Unknown
"(entering) Rachel’s having her baby!! (Phoebe turns and looks athim.) Which is of no interest to me, I’m a neurologist.",Unknown
That-that’s him! You know him?,Excitement
"Okay. Okay. I—Okay umm…this…I-I sent my friend Joey inhere to find out stuff about you. Umm y’know, if it helps you came off great. A","Frustration, Embarrassment"
I don’t believe this. You got him to pretend he was some fakedoctor?,Frustration
Fake? Excuse me? Hello? (Taps the TV screen.),Frustration
And then you tried to make me think that I was crazy.,"Frustration, Betrayal"
"You’re right, that was wrong. I’m sorry. I’m so sorry.It’s just that I liked you so much. Can we just, can we just start over?","Love, Embarrassment"
I don’t think so.,Frustration
"Uh, if I may? Umm-umm look, Cliff, you told me a lot of personal stuffabout you, right? And maybe-maybe it would if-if would help if-if you knew some personalstuff about her. Uh, she was married to a gay ice dancer. Uh, she gave birth to herbrother’s triplets. Oh! Oh! Her-her twin sister used to do porn!","Stress, Frustration, Overwhelm, Boredom, Excitement, Disappointment, Anticipation"
"Uh Joey, we’re trying to dial down the crazy.",Frustration
Right!,"Achievement, Satisfaction"
"Umm, look we don’t, we don’t really know each other so itwould be really easy to just forget about this, but there seems to be something betweenus. And I don’t know about you but that doesn’t happen to me a lot.","Affection, Curiosity"
It doesn’t happen to me either.,Frustration
Me neither.,Frustration
Push. Push. Come on push for five seconds. 5…4…,"Stress, Achievement, Frustration"
3-2-1 oh!!,Excitement
"Okay, the next contraction should be in about twenty seconds.","Anticipation, Engagement"
"I can’t. I can’t push anymore, I can’t.","Frustration, Exhaustion"
Sweetie you’re doing great.,"Affection, Love"
Oh God twenty seconds my ass!!,Frustration
"Here we go! Okay, keep pushing! Wait! I see something.","Achievement, Enthusiasm"
What? You do? You do? (Looks) Oh my God!,"Overwhelm, Excitement"
"Don’t say, Oh my God!"" Oh my God what?""",Frustration
What is that?,Curiosity
"It’s the baby’s buttock, she’s breech.","Frustration, Overwhelm"
"Oh thank God, I thought she had two heads.",Relief
Oh God. Is she gonna be okay?,Worry
"She’s gonna be fine. Okay, she’s in a more difficultposition so you’re gonna have to push even harder now. Go! Push!","Achievement, Determination, Motivation"
Go!,Unknown
"Rachel you’re gonna have to push even harder, nothing’shappening!","Frustration, Determination"
"I’m sorry, I can’t!",Frustration
Yes you can!,Enthusiasm
I can’t!,Frustration
Hey! Hey! Come on! You can! I know you can do this! Let’s go!,"Enthusiasm, Excitement, Determination, Motivation"
"I can’t. Please, you do it for me.",Frustration
No! Come on let’s—One more time! One final push! Ready?1…2…3! (Rachel pushes so hard her head snaps up head-butting Ross and knockinghim down.),"Frustration, Satisfaction"
Good!,Satisfaction
(from the floor) Keep pushing!,"Achievement, Determination"
Are you okay?,Unknown
You have no idea how much this hurts. (All of the women in the room turnand glare at him.) Keep going! Keep going!,"Pain, Anger"
Here we go!,Excitement
Oh! Oh! She’s upside down but she’s coming! She’s coming!,Excitement
Oh God!,"Frustration, Overwhelm"
Oh! Oh my God oh! Oh my God she’s here.,"Overwhelm, Excitement"
Oh she’s…she’s perfect.,"Affection, Love"
"Oh, she’s so tiny. (Starts crying) Where’d she go?",Affection
Oh it’s okay. They’re just-they’re just wrapping her up.,"Boredom, Disappointment"
"Okay. Well be careful with her, she’s really tiny.",Affection
Here she is!,Excitement
"Oh hey you. Thanks for coming out of me. (The baby cries.) I know. Oh.Yeah. Oh, she’s looking at me. Hi! I know you.","Affection, Gratitude, Love"
Do we have a name yet?,Frustration
"No, not yet.",Frustration
"That’s fine, for now we’ll just call her Baby Girl Green.",Satisfaction
"Oh no, Baby Girl Geller-Green.",Boredom
Hello baby girl.,Affection
Can we come in?,"Anticipation, Anxiety, Curiosity, Hope"
"Oh, come in.",Calmness
Hi!,Enthusiasm
There she is!,"Excitement, Relief"
"Oh, she’s so beautiful.",Affection
Here. (Hands her to Monica.),Achievement
"Oh my God! She’s amazing. Oh, oh I’m so glad you guys gotdrunk and had sex!","Gratitude, Excitement"
"It’s incredible, I mean one minute she’s inside you and then47 hours later here she is.",Unknown
(taking the baby) She looks so real! (The gang looks at him.) Y’knowwhat I mean! She’s this whole tiny little person. She already has eyelashes and kneesand…uh-oh.,Affection
What?,"Frustration, Confusion"
"Oh no-no, no for I second there I counted six fingers, but one was fromthe other hand so we’re good.","Achievement, Frustration, Satisfaction"
"Okay, my turn. My turn. (Joey hands her to Phoebe.) Oh! You’re socute! Oh, I could squeeze your little head! (Pause) I won’t.",Affection
What’s the matter?,Confusion
"Oh nothing I… Sorry, I just can’t stop crying.","Frustration, Overwhelm"
"The doctor says it’s completely normal with all the hormones. Plus,you-you’re sleep deprived.","Stress, Frustration, Exhaustion"
So? You guys are all sleep deprived. I don’t see you weepingbecause you put your slippers on the wrong feet. Oh God. (Starts to cry harder.),"Frustration, Overwhelm, Heartbreak, Exhaustion"
What’s the matter now?,"Frustration, Irritation"
I was reliving it.,Nostalgia
Ohhh. (Hands her back to Rachel.),Unknown
"So, do you know what you’re gonna call her yet?","Curiosity, Interest"
"Oh, wait a minute it’s not gonna be Baby Girl? I thought that wasso original!",Frustration
"Uh actually, we-we’ve narrowed it down to two names.","Achievement, Satisfaction"
"Yeah, and y’know what? I love them both, so why don’t you justpick one and that’ll be it.","Frustration, Affection, Gratitude, Love"
"Wow! Umm, okay uh…everyone…this…is Isabella. (Rachel startscrying.) What?","Frustration, Overwhelm, Love, Heartbreak"
"That’s not her name! I’m sorry, she just doesn’t feellike an Isabella.",Frustration
So then I guess Ferdinad is out.,"Frustration, Disappointment"
What was the other one Ross?,Frustration
"Umm, Delilah.",Confusion
