Dialogue,Emotions
Can I help you?,"Curiosity, Interest, Calmness, Respect"
"Uh-uh, yes. I would like to see that ring please.",Interest
"Or not, whatever.",Unknown
"This ring is from the 1920s, it’s a one and a half caratdiamond with sapphires on either side.",Satisfaction
"Sir, can I ask you to umm, could you…hold out that ring and askme to marry you?",Anxiety
"Okay. (Holds out the ring, deadpan.) Will you marry me?",Satisfaction
"(choking up) Oh my God that’s it, that’s the ring! How muchis it?",Excitement
"Chandler, I-I will handle this! (To the jeweler) How much",Confidence
"8,600.","Achievement, Satisfaction, Gratitude, Contentment"
We will give you $10.,Satisfaction
(angrily) Are you interested in this ring?!,Anger
"Yes! Yes, but I can only pay $8,000.",Frustration
"Okay, I can let it go at eight.",Boredom
We stand firm at $10.,"Achievement, Satisfaction, Determination"
(ignoring her) How would you like to pay?,Frustration
"Uh, credit card. (Reaches for it then realizes) Oh no! No-no, but Ileft my credit card with Joey. (To Phoebe) Okay, I’ll go get it. You guard the ring.","Frustration, Enthusiasm, Relief"
"Okay. (To the jeweler) Listen, I’m sorry about before. Do you haveanything her for $10.",Frustration
"Uh yes, I have these two rather beautiful $5 bills. (Holds them upfrom his pocket.)",Satisfaction
I’ll give you $1 for them.,Frustration
"Hey, remember how Chandler and Phoebe blew us off yesterday?",Frustration
No.,Frustration
Remember? You-you were eating pizza.,"Frustration, Affection"
Yeah.,Boredom
"Okay. Well, apparently Chandler’s angry at us for not getting him aticket to that Knicks game a couple of weeks ago.","Frustration, Anger"
"Oh, we’re supposed to just get him a ticket?! That guy is alwaysmooching off of us!","Frustration, Anger"
"Yeah! Anyway, I-I still think we should try to patch things up,y’know? Like uh, maybe we could get him to get tickets to another Knicks game andinvite him.","Enthusiasm, Affection, Gratitude"
Oh wow that’s a great idea! And,Enthusiasm
(handing them the bill) Here you go.,Satisfaction
Oh. (Starts to get his money),Satisfaction
"Hey-hey-hey-ho-ho, I got this one. Here you go. (Hands GuntherChandler’s card.) Y’know I gotta tell ya, sometimes I just—I don’t getChandler. Y’know, me and him do stuff all the time without you and you don’t getall upset.","Frustration, Jealousy"
All the time?,Curiosity
All the time!,"Achievement, Enthusiasm"
Oh my God! Oh my God!!,"Fear, Panic, Awe"
Still crying?,"Frustration, Disappointment"
Like a,Unknown
"Y’know, I only know of two surefire ways to shut a man up. And oneof them is sex.",Frustration
What’s the other one?,Curiosity
"I don’t know, I’ve never had to use the other one. I’mjust saying y’know, if we’re having sex, he’s not gonna be talking.","Frustration, Boredom, Disappointment, Interest"
"Oh that’s right. You’re the talker. (They both reflect on thatbriefly) Anyway uh, great idea! Umm, I gotta go to the store; I told him that I would buyhim some more tissues.","Frustration, Boredom, Affection, Gratitude"
"Oh, we have some…","Frustration, Overwhelm"
No you don’t!,Frustration
"Okay umm, I’d also like to try on the tiara. (The male jewelerhands it to her.) Oh yeah. Okay. (Puts it on.) (To the jeweler) What do you think, toomuch?","Satisfaction, Curiosity"
A tad.,Frustration
"Okay. Then, take the tiara back and let me hold the musket again. (Hehands it to her and Phoebe poses in front of one of those small mirrors.) Something’smissing. It’s not… Okay oh, let me see the ring my friend picked out.","Satisfaction, Enthusiasm"
(to the female jeweler) Where’s the 1920s princess cut ring.,Frustration
I just sold it to that gentleman. (Points to the one walking outthe store.),"Achievement, Satisfaction"
"Oh my God!! (She runs after him, but sets of the security system, whichlocks the store’s door and brings down a set of bars behind her, caging her in.) No!What?! Help me! Let me out! Now! (Points the musket at them.)","Fear, Panic, Helplessness, Desperation, Anger, Irritation"
Rachel?,"Curiosity, Confusion"
No. How are ya Paul? (Starts to look for his credit card.),"Frustration, Anticipation"
"(acting manly to try and cover up his crying) Okay. Chandler, did your dadever hug you?",Embarrassment
"No, did he hug you?!",Frustration
"No! No! It’s just that, my dad never did. I miss my dad.","Frustration, Loneliness"
"Well, you can see my dad in Vegas kissing other dads.","Jealousy, Betrayal"
Hey Chandler?,Curiosity
Yeah?,"Frustration, Boredom"
Would you…….Would you hug me?,"Affection, Loneliness"
I’m a little busy here Paul.,"Stress, Frustration"
That’s exactly what my dad used to say! (Starts to breakdown again.),"Overwhelm, Heartbreak"
"Okay, a quick one. Come on hug it out. (Paul rushes over and hugsChandler tightly.) Oh hey! There you go. (The hug continues.) Okay. (The hug continues.)","Affection, Relaxation, Engagement"
Five more seconds.,Frustration
Okay! (Pushes him away.),Frustration
(entering) Hey!,Enthusiasm
Joey! (Goes over and hugs Joey and picks him off of his feet.),"Affection, Love"
"Whoa-whoa-hey-hey! (Motions to Chandler, What’s goingon?"") Hi",Excitement
Do you have my credit card?,Frustration
"Yes, it’s in my… In…in my pocket. (Paul hasn’t droppedhim yet.) (Chandler starts to reach for his front pocket.) My back pocket! My back pocket!","Frustration, Excitement, Relief"
Thank God! (Grabs his card.),"Gratitude, Relief"
Oh hey listen I got us tickets to a Knicks game tonight.,"Satisfaction, Enthusiasm, Gratitude"
"Oh, I can’t go.",Frustration
"Come on! It’ll be fun! Me, you, and Ross, and… Paulprobably…",Enthusiasm
"Chandler, I found the perfect ring. (Holding it out for her.)","Satisfaction, Love, Excitement, Engagement"
"Oh, that’s uh, that’s pretty nice but I’m gonna go withthe one I picked first.",Frustration
"Oh my God Chandler, the one you picked is gone. It’s over!","Frustration, Disappointment"
What?,Frustration
Some guy bought it. I’m sorry. I tired to stop it but they (pointsto the jeweler) put me in jail!,"Frustration, Overwhelm, Betrayal"
They put you in jail?,Frustration
The little jail between the doors!,"Frustration, Confusion"
"Phoebe, I asked you to guard the ring!",Frustration
"I know, I’m sorry! But y’know, this ring is better! Monicanever even saw the other ring.","Jealousy, Gratitude"
Yeah but when he proposed to me with the ring I got goose bumps.,"Enthusiasm, Love"
Maybe it was the guy.,Frustration
It was the ring!,"Achievement, Frustration"
"Hey! So uh, was he excited about the tickets?",Excitement
No! He blew us off!,Frustration
What?!,Frustration
I know!,Frustration
I can’t believe it. (Pause) Can I tell you something? I’m alittle mad at him now.,Frustration
Can I tell you something? Me too.,Excitement
"Y’know what? He didn’t want to talk to us about being angry,well maybe we don’t talk to him","Frustration, Betrayal, Disappointment, Determination"
Ooooh! Freeze him out.,Excitement
That’s right!,"Achievement, Satisfaction, Enthusiasm"
I like it!,Satisfaction
Eh? We’ll show him!,Excitement
"From now on, it’s gonna be Joey and Ross, best friends. (They shakehands.) Okay! We’re gonna be the new Joey and Chandler.","Affection, Excitement, Anticipation"
Hi. I’m back.,Relief
"Hey! I have so much more to tell ya, I’ve written it all down!",Enthusiasm
"Ah that’s great. No actually that’s… (In a sexy voice)That’s great! That’s really great! Y’know, I gotta tell ya writing, I meanwriting, gets me uh, gets me kinda hot.","Excitement, Engagement"
Wait! Wait! Listen! Listen to this! (Flips a couple pages and points tosomething.) Y’know what I wanted to be when I was that age?,Enthusiasm
A lover?,"Curiosity, Confusion"
A surfer.,Excitement
Oh yeah surfer?,Boredom
"I wanted to be one with the waves, y’know?",Enthusiasm
"Okay, hold on real quick, hold on a second let me just uh, (sits on thecounter and buttons her sweater to show some cleavage) get a little more comfortable here.Wait, now wait a second, this isn’t too revealing is it?","Embarrassment, Confidence"
(barely glancing at her) No. What ever happened to that little dude.(Pause) So full of dreams…,Frustration
"I don’t care about the little dude! I can’t! I cannot listento anymore of this! Y’know, the only person who would want to listen to this is amental health professional! And then it’s only because they get paid $100 an hour! Doyou know how much money I could’ve made listening to you? $2,000! And do you knowwhen I figured that out? While you were talking!",Frustration
What?! I can’t believe you’re trying to stifle me! When just 14hours ago we figured out that that is exactly what my mother was trying to do to me!,Frustration
Oh… I’m sorry. I… I-I don’t mean—I didn’tmean to stifle you. I… This is all just a little overwhelming.,Overwhelm
"Oh Rachel, I’m so sorry. I didn’t mean to overwhelm you.It’s just that, when those gates open, you… (Starts to breakdown.) Hard to close‘em. But they are closed now. Believe me.","Overwhelm, Heartbreak, Trust"
"I’m so glad, I’m so glad you shared. (Feeling his shoulder.)And I’m glad that you’re done. What do you say we umm… (Nods in thedirection of the bedroom.)","Affection, Gratitude, Excitement, Relaxation"
I would really like that. (They kiss.),"Affection, Love"
That was…so good. (Starts crying again.),"Satisfaction, Overwhelm, Gratitude, Love, Heartbreak"
(entering from her room) Hey.,Enthusiasm
I can’t believe I let you talk me into buying this stupid gumballmachine looking ring!,Frustration
It’s not a stupid gumball machine looking ring! It’s abeautiful ring!,"Frustration, Pride"
"No, it’s not! When I looked at the other ring I could seeMonica’s face when I gave it to her, y’know? And I could see her saying yes.When I look at this ring, all I see is a ring! Unless I look at it really closely and thenI can see my own eye. (Does so and laughs.) Look, this is the most important thingI’m gonna do in my life. I wanna make sure it’s perfect.","Frustration, Determination"
Okay. There may be a way that we can get the other ring back.‘Cause I heard the guy tell the jeweler where he was going to propose. So maybe wecan get him to trade rings or something.,"Anticipation, Determination, Anxiety, Curiosity, Hope"
I can’t do that.,Frustration
Well you certainly can’t give her that stupid gumball ring.,Frustration
There he is! (Points.),Achievement
Okay and he hasn’t proposed yet because she has no ring on herfinger.,Frustration
"Wow! You’re good! After this, we should solve crimes.","Achievement, Enthusiasm"
"Yeah! Okay, go, go, go get him.",Enthusiasm
"Oh, okay. (Walks over to him.) Excuse me sir? Could you come with meplease? You have a phone call.",Unknown
Who is it?,Doubt
It is your office.,"Satisfaction, Belonging"
Do you know who at my office?,Frustration
John?,Unknown
Oh John! Great!,"Affection, Excitement, Joy"
(To Chandler) Here he is.,Satisfaction
"(to him) Hi! Hi. Okay, there was a slight mix-up at the jewelry store,the ring you’re about to propose with was supposed to be held for me. So, I’mgonna need to have that back. (The guy isn’t sure.) But, in exchange I’m willingto trade you this beautiful, more expensive ring. (Looking at the ring.) Ew.","Frustration, Disappointment"
Wow! I would trade.,Excitement
"It is beautiful, but I’m gonna use this one. Now, if you’llexcuse me.","Frustration, Satisfaction"
No-no! This is my fiancee (Phoebe) and her heart was set on that ring.You don’t want to break her heart now do you?,"Frustration, Heartbreak"
"Yeah, do you want to break a dying woman’s heart?",Heartbreak
You’re dying?!,"Frustration, Panic"
"Yeah, she’s dying… Of a cough apparently.",Frustration
"Yes, and it is my dying wish to have that ring. See, if I’m notburied with that ring then my spirit is going to wander the nether world for alleternity…","Frustration, Anxiety"
"(interrupting her) Okay, that’s enough honey!",Frustration
I don’t know. (Pause) Let me see the ring.,Curiosity
"Great! Okay, here. (Holds the ring up for him.)",Excitement
(looks at it) All right. (Exchanges rings.),Satisfaction
Thank you. Thank you. Thank you! (To his girlfriend) And,"Affection, Gratitude, Love"
"Guys? (They ignore him.) I’ve got something important to tell ya.(Still nothing so he walks over and stands in front of the TV.) Guys? (They lean over totry and watch the TV, Chandler mimics them.) Guys?! (Pause) I’m gonna ask Monica tomarry me.","Frustration, Anticipation, Anxiety"
(To Ross) I think we gotta end the freeze out.,Frustration
"Wait a minute, is this, is this for real?",Excitement
"Yeah, check out the ring. (Shows it to them.)",Satisfaction
Oh my God!!,Unknown
So you two are really serious?!,Curiosity
"Yep, pretty much.",Satisfaction
You-you’re gonna get married?! I mean… We’re gonna bebrothers-in-law! (They hug.),"Affection, Excitement"
"And-and-and-and-and-and, and we’re gonna be friends again!","Excitement, Relief"
(goes to hug him and stops short) Heyyyy—What?,Affection
"Oh it’s water under the bridge, forget it!",Unknown
"Okay! (They hug.) I was gonna wait ‘til uh, it was officialy’know? But I got so excited I just had to tell you guys because you’re my bestfriends.","Affection, Gratitude, Excitement"
I think I’m gonna cry!,Frustration
"(who has just entered) Ugh! No more crying! Please! I just dumped onecry baby, I’ll dump you too!","Frustration, Anger"
I’m gonna ask Monica to marry me.,"Love, Excitement, Anticipation, Anxiety, Hope"
Oh my God! Oh my God! Oh Chandler!! (Hugs him.) You guys are gonna be sohappy!,"Affection, Excitement"
I know.,Frustration
(holding an empty tissue box) Where’s all the tissues?! (Throws thebox down in disgust.),Frustration
Check out the ring.,Excitement
(gasps) Nice! One and a half carat easy.,"Achievement, Satisfaction"
(entering) Hi.,Enthusiasm
Hey-hey Pheebs!,"Affection, Excitement"
What?,Frustration
Chandler’s gonna ask Monica to marry him!,Excitement
"Oh I know, I helped pick out the ring.",Satisfaction
You told her before you told us?,Frustration
"Well, she walked in when I was looking at the ring brochures. You canunderstand that, right? (Ross and Joey look at each other and go back to watching the gameon TV.) Guys? Guys? (Walks in front of them again.)",Frustration
