Dialogue,Emotions
"(on answering machine) Hello Ross? It's Emily. (Rachel runs back into theroom with the tequila.) I know this is out of the blue but uh, I'm getting marriedtomorrow. Well, maybe I am. I keep thinking about you and I'm wondering if-if we made amistake giving up so fast. Are you thinking about me? Of course you're not, but if youare, call me tonight. Okay, bye.","Loneliness, Love, Curiosity, Hope"
Oh. Oh! (Takes a slug of tequila.),Excitement
So where are we going next?,"Anticipation, Engagement, Curiosity"
This witness won't return my calls so we're gonna see if we can surprisehim coming home.,Frustration
"Sur-surprise him? We're not, we're not gonna make anybody mad are we?","Frustration, Worry"
"Come on man! (To Gary) Listen so uh, are you gonna squeeze the perps shoesa little bit before he lawyers up?",Frustration
It's a witness not a perp. And no one talks like that!,Frustration
"Yeah, no one talks like that!",Frustration
Oh what? Like your Mr. Cop!,Frustration
"Hey, I'm more cop than you two!","Frustration, Jealousy"
How do you figure that?,Confusion
"Hello! I'm in the front seat, okay? I'm Gary's partner!",Excitement
"Y'know, when you say partner it doesn't sound cop. It, it sounds gay.","Frustration, Offense"
"Umm, jealous! (He drops the cherry and it turns on.)",Jealousy
"Hey, do you mind? We're under cover here.",Frustration
"Yeah, no problem. (Tries to turn it off.)",Frustration
Ross!,Frustration
"Sorry! Sorry! Oh, (He sticks it under his shirt) there! (It's just thereflashing through his shirt) Hey Gary, who am I? Phone home!",Frustration
Look at Officer Ross riding back here with the visitors.,"Satisfaction, Enthusiasm"
"Yeah, what's up with that Serpico?",Frustration
"(on answering machine) Are you thinking about me? Of course you're not,but if you are, call me tonight. Okay, bye.","Curiosity, Hope"
(does Rachel's) Nooo!,Frustration
(does Monica's) I know!,Frustration
"Well thank God you were here! I mean, we have to erase that!",Gratitude
What?! We can't do that!,Frustration
"We have too! I mean what if Ross's hears that and then calls her backand then they get back together? Is that what you want? Ross back with that controlling,neurotic, crazy Emily? The Emily that wouldn't let him see you?","Frustration, Jealousy, Anger"
Noo! Oh no! No! God no! He should not get back together with her. I knowthat! You know that! Even Ross knows that! But that still doesn’t give us the rightto erase his message!,"Frustration, Overwhelm, Disappointment"
"I'm his sister, okay? I love him! I don't want to see him get hurt! Comeon! Doesn’t that give me the right to control him—help him?","Frustration, Love"
I don't think he's the one who needs help.,Frustration
"No, look, she's obviously unstable, okay? I mean she's thinking aboutrunning out on her wedding day. (Rachel slowly turns and glares at her.) (Realizing whatshe just said.) Okay, fine! But I mean, look at the position she's putting him in! What'she gonna do? Ross is gonna run over there on the wedding day and break up the marriage?! Imean, who would do that?! (Rachel again turns and glares at her in disgust.) Okay, fine,all right, but that's y'know, it's different! Although it did involve a lot of the samepeople.","Frustration, Jealousy"
Ugh!,Frustration
"Y'know what, this is obviously some kind of twisted joke she's trying toplay on him.","Frustration, Doubt"
"Okay,","Boredom, Interest"
Noooooooo!,Frustration
"Okay, y'know, we-we're safe right? I mean nothing bad can",Fear
"No. But that reminds me, (handing back a clipboard) sign this.",Frustration
What is it?,Curiosity
"Oh it's nothing, it just says that you can't sue the city if you scrapyour knee or y'know, get your head blown off.",Frustration
"(deadpan) Oh, hurry up. I want to sign that.",Frustration
"Okay, here he comes. What is he doing? What the hell is he doing?!",Frustration
What? What? What? What is it?,Frustration
Is everything okay?,Unknown
What's going on?,Curiosity
"Okay, he sees us. Now don't move. Don't look at him.","Stress, Frustration, Overwhelm, Trust, Anticipation, Anxiety"
"Hey, it's okay. It was just a car backfire. (Joey slowly moves off ofRoss.) Hey, look at that! You tried to save your buddy. You see that? You see what he did?",Relief
(To Ross) You okay man?,Unknown
Uh-huh. Thank Joey!,Gratitude
"Uh,",Unknown
Hi.,Relaxation
"All right, I guess we should go.",Unknown
"No, wait. Wait.",Frustration
Oh yeah right! (She grabs the money and shoves into her pocket.),"Frustration, Satisfaction"
"No, Monica! Monica! We have to fix this!","Stress, Frustration"
There's nothing we can do. You erased the message!,Frustration
Yeah well unless we tell him.,Frustration
"Well, if you're gonna be totally rational about this, I can't argue withyou! All right? Fine, if you wanna tell him, tell him. I just don't want to be a part ofit.","Frustration, Disappointment, Indignation"
"Oh, maybe that's Emily calling back to leave the exact same message.",Boredom
"(on the machine) Hey Ross! It's you! I just want you to remember thisfeeling. You are lucky to be alive! So live everyday to the fullest. Love yourself, okay?Okay. Oh, and also get stamps. Bye! (He hangs up.)","Satisfaction, Affection, Gratitude"
Wow! Play that message for Emily and this whole problem goes away!,"Excitement, Relief, Hope"
Right?,"Curiosity, Interest"
"Hey, anybody want to meet a hero?","Enthusiasm, Excitement"
(excited) John Glenn is here?!,Excitement
"No, Joey!",Frustration
"Pheebs, we had the most","Achievement, Satisfaction"
Wait! Hold on! (He goes over to Phoebe and gives her a kiss.) (To Phoebe)Hi!,"Affection, Excitement"
Hi!,Enthusiasm
"(To Ross) Okay, go ahead.",Curiosity
"Okay, okay, so we're in the car. Right? And",Frustration
"My God, Joey!",Frustration
(pouting) It was a car backfire!,Frustration
"Yeah, but-but",Frustration
"Yeah, I didn't know that.",Curiosity
And it could've just as easily have been a bullet.,Fear
"Hey Joe, you ever think about joining the force? We could use a guy likeyou.",Enthusiasm
Who jumps at loud noises!,Frustration
Wow! I could've died tonight.,"Relief, Fear"
"Yeah! If the car that backfired had run over you! Y'know what, I thinkI'll go home before Ross starts rambling about his newfound respect for life. (He gets upand starts for the door.)",Frustration
I,Unknown
(returning) Oh my God! (Storms out.),Anger
(To Phoebe) So you wanna get some dinner?,"Relaxation, Interest"
"Yeah! Sure! Yep! (Gets up) Oh, y'know what? If I heard a shot right now,I'd throw my body on you.","Enthusiasm, Affection"
Oh yeah? Well maybe you and I should take a walk through a badneighborhood.,Frustration
Okay!,Achievement
All right.,Boredom
Bye!,"Satisfaction, Contentment"
Cut it out Ross! I hate to have to save your life and kick your ass in thesame day!,"Frustration, Anger"
Dude! How come you took off?,Frustration
"Oh, I just went for a walk, around the living room. Whatever…",Boredom
Is something wrong?,Unknown
"No. No I'm just tired. Y'know, from-from the walk.",Tiredness
Okay.,Unknown
You dove in front of Ross! Ross!,"Anxiety, Fear, Panic"
"That's what this is about! Oh my God, you hate Ross!","Frustration, Jealousy"
I do not hate Ross!,Frustration
Of course you do! I saved him! You're mad at me! It all adds up! You wantRoss out of the picture.,"Frustration, Betrayal, Anger"
What picture?,Frustration
"I don't know, but I don't like what I'm hearing!",Frustration
"Look I'm very glad that you saved Ross from the car backfire, buty'know, it could've been a bullet and you y'know, you didn't try to save me!","Frustration, Jealousy, Gratitude"
"Ohh, you're upset because you think I chose Ross over you! No!I…knew…you could take care of yourself. Y'know, I mean Ross, he need help. He'snot street like us!","Jealousy, Trust"
"When it comes down to it, you would risk your life for Ross before youwould for me. That's the bottom line.","Frustration, Jealousy"
"Well, no, not exactly! All right, look, I, I wasn't trying to save Ross.Okay? My sandwich was next to Ross. All right? I was, I was trying to save my sandwich.","Frustration, Confusion"
From a bullet!,Achievement
I know it doesn't make much sense…,Frustration
,Unknown
"Look Chandler, it was instinct! Okay? I just went for it!",Frustration
"So you risked your life, for a sandwich!",Frustration
"I know it sounds crazy, but Chandler this is (Goes and picks up thesandwich) the greatest sandwich in the world!","Satisfaction, Enthusiasm"
"So you didn't uh, choose Ross before me.","Frustration, Jealousy"
No! I would never do that! You-you're like my brother!,"Affection, Trust"
Really?!,Frustration
"Yeah! In fact, to prove how much you mean to me, (He unwraps the sandwichand holds it out for Chandler) here.","Enthusiasm, Affection"
Thanks. (He grabs the sandwich.),Satisfaction
"No, eh, oh-oi, easy, it's not a hot dog!",Frustration
How good is that?,"Achievement, Satisfaction, Enthusiasm"
"(with his mouthful) Oh-oi-ho, yeah!",Enthusiasm
See?,Satisfaction
Hm-hmm. (Goes to take another bite.),Interest
"Oh-whoa-hey, dude, what are you doing?!",Excitement
I thought you were showing me how much you mean to me.,"Frustration, Disappointment"
Yeah. With a bite! (Takes back the sandwich.) Gee-e-e-eez!,Frustration
Hey! Hi!,Excitement
"Rach, what uh, what are you doing here?",Confusion
Hey! Y'know what?,Enthusiasm
"Y'know, it-it doesn't matter. The important thing is that you're here.You're my friend, and you're here. Oh! (He goes over and hugs her.)","Affection, Gratitude, Love"
"Okay, just a little scared. What's going on Ross?",Fear
The most amazing thing happened tonight. I thought my number was up. I hadan actual near death experience!,"Excitement, Relief"
What?! What? What happened?!,"Frustration, Anxiety"
"Okay, okay, we were on the ride along with Gary, right?",Frustration
Yeah!,Enthusiasm
And somebody took a shot at me!,Frustration
(gasps) Really?!,Excitement
"No, a car backfired, but (Rachel suddenly calms down) I thought somebodywas taking a shot at me. And Rach, I…I survived! And I was filled with this-thisgreat respect for life. Y'know? I-I want to experience every moment. I want to seize everyopportunity. I-I am seeing everything so-so clearly now.","Gratitude, Excitement, Contentment, Relief, Calmness"
Because a car backfired?,Frustration
"(stares at her briefly) Okay, why are you here?",Frustration
"Well, I-I-I don't know how this fits into your whole seizing""thing but um",Confusion
You talked to her?,Frustration
"No, she left a message. (He starts for the machine.) (Stopping him.) Butit-it kinda got erased. There's just (Pause) something wrong with your machine.","Frustration, Worry"
"Well, okay, what-what did she say?",Confusion
"Well, uh something about having second thoughts about the wedding anddid you guys make a mistake breaking up and uh, she wants you to call her.","Frustration, Confusion"
Wow!,Unknown
"Now, that-that was a good thing that I told you, right?","Achievement, Satisfaction"
"Huh? Yeah! Yes, of course!",Excitement
"Okay. Thank you! Thank you! Because—I'm sorry, all right. Becausey'know what? She didn't want me—not important. The point is, I was right. Yourdecision. Okay? I was right. (She starts for the door.) (Stops) Your decision.","Frustration, Satisfaction, Disappointment"
"Right. I guess, I guess I should call Emily.",Anxiety
"Okay, no, that's not the right decision. That's not, that's not right,no Ross-Ross, come on! I mean, that woman made you miserable! Okay, Ross, do you",Frustration
"Okay, look, yesterday I would've even considered calling her back, but myex-wife calls on the same day I have a near death experience. I mean, that-that has got tomean something!","Stress, Frustration, Overwhelm"
"Ugh, Ross! That was",Frustration
"You weren't there! Okay, maybe this is something that I-I'm supposed toseize! Y'know?","Frustration, Overwhelm, Excitement, Disappointment, Anticipation"
"Okay, y'know what? Maybe, this is not about seizing stuff. Maybe this isabout escaping stuff.",Frustration
Huh.,Frustration
"I mean, look-look today you escaped (Pause) (Not believing it) death,y'know? And maybe this is a chance for you to","Gratitude, Relief"
"That does make sense. Because I do wanna seize some opportunity, but I-Ireally don't wanna see or talk to her.","Frustration, Disappointment"
"Well, there you go!","Achievement, Satisfaction"
"Yeah. Maybe today is just, close call day.","Relief, Worry"
(laughing) Close call day.,Relief
"Hey, thanks Rach. (They hug.)","Affection, Gratitude"
"Ohh, honey no problem. Okay. (Gets up.)","Affection, Gratitude, Relief"
Oh wait-wait-wait! The message is blinking. Maybe you didn't erase it.,"Frustration, Anxiety, Curiosity"
Oh?,Curiosity
(on machine) Hey Ross,Interest
No. (She heads for the door again.),Frustration
"(looking at the coffee table where his money was) Hey umm, was-was Monicahere?","Frustration, Anxiety"
Yeah.,Boredom
"Yeah, I want my money back.",Frustration
"(going out the door) Yeah, uh you-you probably need that for stamps,right?",Frustration
"Hey Pheebs, has Gary ever been shot at for real?",Curiosity
"Yes. Once. Yeah, a little. He kinda did it to himself. It's not really agood story.","Frustration, Boredom, Disappointment"
"I wonder how I would react under fire, y'know? And not backfire but-butheavy fire, like I was in a war or something.","Excitement, Anticipation, Curiosity"
"Man, I would be great in a war! I mean, I really, I think I would make a",Enthusiasm
Before or after you were shot by your own troops?,"Frustration, Betrayal"
I know where Joey would be. He would be down in the foxhole protecting allof us.,Satisfaction
"Yes, if the foxhole was lined with sandwiches.",Satisfaction
"Yeah, hero sandwiches. (Points at Ross who points back.)",Enthusiasm
"Well you all know that I'm a pacifist so I'm not interested in war inany way. (Gets up) But y'know what? When the revolution comes, I will have to destroy youall. (Starts to leave.) (To Joey) Not you Joey.","Frustration, Disappointment, Anticipation"
