Dialogue,Emotions
Forget it Joey. I'm with Bob now.,"Jealousy, Betrayal"
Bob? Who the hell's Bob?,Frustration
"Bob is great. He's smart, he's sophisticated, and he has a real job.You, you go on three auditions a month and you call yourself an actor, but Bob...","Frustration, Jealousy, Disappointment"
"Come on, we were great together. And not just at the fun stuff, but like,talking too.","Affection, Love"
"Yeah, well, sorry, Joe. You said let's just be friends, so guess what?","Frustration, Betrayal"
What?,Frustration
We're just friends.,"Affection, Comfort"
"Fine, fine, so, why don't the four of us go out and have dinner togethertonight? You know, as friends?","Enthusiasm, Affection"
What four of us?,Frustration
"You know, you and Bob, and me and my girlfriend, uh, uh, Monica.","Confusion, Insecurity"
"Monica, I'm tellin' you, this guy is perfect for you.",Enthusiasm
Forget it. Not after your cousin who could belch the alphabet.,Frustration
"Come on. This guy's great. His name's Bob. He's Angela's... brother. He'ssmart, he's sophisticated, and he has a real job. Me, I go on three auditions a month andcall myself an actor, but Bob is...","Frustration, Enthusiasm, Jealousy"
"(looking out window) Oh, god help us.","Stress, Overwhelm, Anxiety, Worry, Hope, Fear, Helplessness"
What?,Frustration
Ugly Naked Guy's laying kitchen tile. Eww!,Frustration
"Eww! Look, I'm asking a favor here. If I do this for her brother, maybeAngela will come back to me.","Frustration, Jealousy"
What's going on here? You go out with tons of girls.,"Frustration, Jealousy"
"(proud) I know, but, I made a huge mistake. I never should have broken upwith her. Will you help me? Please?",Disappointment
"(on phone) Ok, bye. (hangs up) Well, Monica's not coming, it's just gonnabe me and Rachel.","Disappointment, Anticipation"
"Oh. Well, hold on camper, are you sure you've thought this thingthrough?","Frustration, Doubt"
It's laundry. The thinking through is minimal.,Boredom
"It's just you and Rachel, just the two of you? This is a date. You'regoing on a date.","Boredom, Jealousy, Love"
Nuh-uh.,Frustration
Yuh-huh.,Frustration
"So what're you saying here? I should shave again, pick up some wine, what?","Frustration, Boredom"
"Well, you may wanna rethink the dirty underwear. This is basically thefirst time she's gonna see your underwear—you want it to be dirty?",Frustration
(sheepish) No.,Embarrassment
"Oh, and uh, the fabric softener?",Boredom
"Ok, ok, now what is wrong with my",Frustration
There you go.,Satisfaction
Thank you. So what does this Bob guy look like? Is he tall? Short?,Curiosity
Yep.,Boredom
Which?,Unknown
Which what?,Confusion
"You've never met Bob, have you?","Curiosity, Interest, Doubt"
"No, but he's...",Frustration
"Oh my god, Joey, for all we know this guy could be horribly...","Stress, Frustration, Worry, Fear"
"Hey, Joey.","Affection, Love, Contentment, Interest"
...horribly attractive. I'll be shutting up now.,Frustration
Where are they? Where are they?,"Stress, Frustration"
This is nice. We never do anything just the two of us.,"Satisfaction, Affection"
It's great. Maybe tomorrow we can rent a car and run over somepuppies.,Satisfaction
"Eww, I don't wanna do that.",Frustration
Here we go.,"Excitement, Anticipation"
"Ok, have a good break-up.",Disappointment
"Hey, Janice.",Affection
"Oh, my god, I am so glad you called me. I had the most supremely awfulday.",Relief
"Hey, that's not good. Can I get an espresso and a latte over here,please?",Frustration
"We got the proofs back from that photo shoot, you know, the one with thelittle vegetables. Anyway, they pretty much sucked, so, I blew off the rest of the day,and I went shopping...(looks through her bags)... and I got you, I'm looking, I'm looking,I'm looking, I got you...","Frustration, Satisfaction, Overwhelm, Boredom, Excitement"
What?,Unknown
What?,Frustration
(covering) What... did you get me there?,Frustration
I got you...these. (pulls out a pair of socks),Satisfaction
Bullwinkle socks. That's so sweet.,"Satisfaction, Affection"
"Well, I knew you had the Rockys, and so I figured, you know, you canwear Bullwinkle and Bullwinkle, or you can wear Rocky and Rocky,or, you can mix and match,moose and squirrel. Whatever you want.","Enthusiasm, Affection, Love"
That's great.,Satisfaction
"Well, I'm gonna get another espresso. Can I get you another latte?",Enthusiasm
"(holding the full cup) No, no, I'm still working on mine.",Satisfaction
That's it?,Frustration
"Yeah, it was really hard.",Frustration
"Oh, yeah, that hug looked pretty brutal.",Frustration
"Ok, you weren't there.",Frustration
"Comin' through. Move, move.",Frustration
"Oh, 'scuse me. I was kinda using that machine.",Frustration
"Yeah, well, now you're kinda not.",Frustration
But I saved it. I put my basket on top.,"Achievement, Satisfaction"
"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, Idon't see suds.","Frustration, Disappointment"
What?,Frustration
"No suds, no save. Ok?",Frustration
What's goin' on?,Curiosity
"Hi, uh, nothing. That horrible woman just took my machine.",Frustration
Was your basket on top?,Curiosity
"Yeah, but, there were no suds.",Frustration
So?,Frustration
"Well, you know, no suds, no save.",Frustration
"No suds? Excuse me, hold on a second. (to woman) That's my friend'smachine.",Frustration
"Hey, hey, hey, her stuff wasn't in it.",Frustration
"Hey, hey, hey, that's not the rule and you know it.",Frustration
"(to the crowd in the laundromat) All right, show's over. Nothing to seehere. (to Rachel) Ok, let's do laundry.","Frustration, Boredom, Calmness"
That was amazing. I can't even send back soup.,Frustration
"Well, that's because you're such a sweet, gentle, uh...Do you, uh, doyou...Oh, hey, uh you must need detergent.","Boredom, Affection, Curiosity, Confusion, Embarrassment"
What's that?,Curiosity
,Unknown
"Rach, do you uh, are you gonna separate those?","Anxiety, Curiosity"
"Oh god. Oh, am I being like a total laundry spaz? I mean, am I supposedto use like one machine for shirts and another machine for pants?",Frustration
"Rach, have you never done this before?",Frustration
"Well, not myself, but I know other people that have. Ok, you caught me.I'm a laundry virgin.","Curiosity, Embarrassment"
"Uh, well, don't worry, I'll use the gentle cycle. Ok, um, basically youwanna use one machine for all your whites, a whole nother machine for colors, and a thirdfor your uh, your uh, delicates, and that would be your bras and your under-panty things.","Overwhelm, Boredom, Affection, Curiosity, Confusion"
"(holds a pair of panties in front of Ross) Ok, Well, what about theseare white cotton panties. Would they go with whites or delicates?","Curiosity, Embarrassment"
"(visibly nervous) Uh, that, that, that would be a judgment call.",Unknown
"(to Joey) He is so cute. (to Angela and Bob) So, where did you guys growup?","Affection, Interest"
Brooklyn Heights.,"Achievement, Enthusiasm, Nostalgia, Contentment"
Cleveland.,"Curiosity, Interest"
"How, how did that happen?",Frustration
Oh my god.,Unknown
What?,Frustration
I suddenly had the feeling that I was falling. But I'm not.,Fear
"So, you and Angela, huh?",Curiosity
Yep. Pretty much.,Satisfaction
"You're a lucky man. You know what I miss the most about her? That cutenibbly noise when she eats. Like a happy little squirrel, or a weasel.","Affection, Nostalgia"
"Huh, I never really noticed.",Boredom
"Oh, yeah, yeah, listen for it.",Enthusiasm
"Monica, Monica is great.","Affection, Love"
"Yeah, but it's not gonna last. She's too much for me in bed. Sexually.",Frustration
"I've gotta tell you, Bob is terrific.","Enthusiasm, Affection"
"Yeah, isn't he?",Interest
"It is so great to meet a guy who is smart and funny, and has anemotional age beyond, like eight.","Affection, Joy"
You know what else? He's unbelievable in bed.,"Enthusiasm, Love"
Wow. My brother never even told me when he lost his virginity.,"Jealousy, Curiosity"
Huh. That's nice.,Boredom
"Ok, you can do this. It's just like pulling off a Band-aid. Just do itreally fast, and then the wound is exposed.","Excitement, Determination, Anxiety, Motivation, Relief"
"Janice. Hi, Janice. Ok, here we go. I don't think we should go outanymore. Janice.","Frustration, Heartbreak"
"All right. Well, there you go. (she gets extremely wound up, and beginsto try and calm herself down) Stop it, stop it, stop it.",Frustration
"Ok, I know this is gonna sound really stupid, but I feel that if I cando this, you know, if I can actually do my own laundry, there isn't anything I can't do.","Achievement, Satisfaction, Determination, Motivation"
"That does not sound stupid to me. You know, it's like the first time I hadto make dinner for myself, after Carol left me? (the buzzer on the washer goes off) I'msorry, that's all the time we have. Next on Ross...(opens up the washer) Uh-oh.","Frustration, Overwhelm, Boredom, Loneliness, Disappointment, Anticipation, Exhaustion, Anxiety"
What uh-oh?,"Curiosity, Confusion"
"(not wanting to tell her) Uh-oh, uh-oh, the laundry's done. It's, uh, it'sa song. The laundry song that we sing. (singing) Uh-oh the laundry's done, uh-oh, uh-oh.","Curiosity, Confusion, Embarrassment"
"Ross, what's the matter?",Unknown
"Nothing, nothing. Lee-lo, the laundry's done.",Satisfaction
"Come on, show me.","Frustration, Determination"
"All right, all right, it's just that you left a red sock in with all yourwhites, and now, everything's kinda pink.",Frustration
"Oh, everything's pink.",Enthusiasm
"Yeah, uh, except for the red sock, which is still red. I'm sorry, pleasedon't be upset, it could happen to anyone.",Frustration
"Except it didn't. It happened to me. Oh, god, I'm gonna look like a bigmarshmallow peep. What am I doing? What am I doing? My father's right. I can't live on myown! I can't even do laundry!","Frustration, Overwhelm, Anxiety, Insecurity"
"Something went wrong with Underdog, and they couldn't get his head toinflate. So anyway, um, his head is like flopping down Broadway, right, and I'm justthinking... how inappropriate this is. Um, I've got something in my eye, uh, Joey, couldwe check it in the light, please?","Frustration, Boredom, Embarrassment"
Oh my god.,Frustration
What?,Frustration
Hello! Were we at the same table? It's like... cocktails in Appalachia.,"Enthusiasm, Engagement, Curiosity, Interest"
"Come on, they're close.","Frustration, Excitement"
Close? She's got her tongue in his ear.,Affection
"Oh, like you've never gotten a little rambunctious with Ross.","Affection, Curiosity"
"Joey, this is sick, it's disgusting, it's, it's—not really true, isit?",Unknown
"Well, who's to say what's true? I mean...",Confusion
"Oh my god, what were you thinking?",Frustration
"All right, look, I'm not proud of this, ok? Well, maybe I am a little.",Pride
(hits him lightly) Oh!,Unknown
Ow!,Pain
(leaving) I'm outta here.,Frustration
"Wait, wait, wait. You want him, I want her. He likes you.","Frustration, Jealousy"
Really?,Interest
"Yeah. I'm thinking, if we put our heads together, between the two of us,we can break them up.","Determination, Hope"
"I'm so sorry, I can't believe I did this, but I couldn't stop laughingat your Norman Mailer story.",Embarrassment
"Uh, waiter, one more plate of chicken wings over here.",Frustration
"Here's the thing, Janice. You know, I mean, it's like we're different.I'm like the bing, bing, bing. You're like the boom, boom, (Chandler flails his hand outand hits Janice in the eye)... boom.","Frustration, Embarrassment"
Ow!,Pain
"Oh, my god, I'm so sorry. Are you ok?",Unknown
"Ow. Um, it's just my lens. It's just my lens. I'll be right back.","Frustration, Anxiety"
(to Phoebe) I hit her in the eye! I hit her in the eye! This is theworst break-up in the history of the world.,"Frustration, Heartbreak"
Oh my god. (Chandler downs another espresso.) How many of those have youhad?,"Frustration, Exhaustion"
"Oh, I don't know, a million?",Frustration
"Chandler, easy, easy. Go to your happy place. La la la la la la la.","Stress, Frustration, Relaxation"
I'm fine.,Frustration
All right.,Achievement
I'm not fine. Here she comes.,"Frustration, Anticipation"
Wait here. Breathe.,Calmness
How do you do that?,Curiosity
It's like a gift.,"Satisfaction, Excitement"
We should always always break up together.,Relief
"Oh, I'd like that.",Enthusiasm
You got the clothes clean. Now that's the important part.,"Achievement, Satisfaction"
"Oh, I guess. Except everything looks like jammies now.",Frustration
"Whoa, I'm sorry. Excuse me. We had this cart.",Frustration
"Yeah, well, I had a 24-inch waist. You lose things. Now come on, getoutta my way.",Frustration
"I'm sorry, you know, maybe I wasn't being clear. Uh, this is our cart.",Frustration
"Hey, hey, hey there aren't any clothes in it.",Frustration
"Hey, hey, hey, hey, quit making up rules!",Frustration
Let go!,Frustration
"All right, listen, missy. If you want this cart, you're gonna have totake me with it!","Frustration, Determination"
(to Ross) Yes! Did you see that?,Excitement
"You were incredible! Brand new woman, ladies and gentlemen.","Achievement, Satisfaction, Enthusiasm"
I could not have done this without you.,"Achievement, Satisfaction, Gratitude"
"Ok, um, uh, more clothes in the dryer? (Ross turns and bangs his head onan open dryer door.) I'm fine, I'm fine.","Frustration, Relief"
Are you sure?,Doubt
No.,Frustration
"Oh, are you sure you're ok?",Unknown
Yeah.,Unknown
Does it still hurt?,"Pain, Relief"
Yeah.,Boredom
(seeing Rachel's clothes) What a neat idea. All your clothes match. I'mgonna do this.,"Achievement, Satisfaction, Enthusiasm"
Hi.,"Curiosity, Confusion, Interest"
"Hey, how'd it go?","Curiosity, Interest"
Excellent.,"Achievement, Satisfaction"
"We ripped that couple apart, and kept the pieces for ourselves.","Jealousy, Betrayal"
"What a beautiful story. Hey, I'm fine by the way.","Boredom, Engagement"
"(notices his head) Oh, I'm sorry.",Confusion
Where's Chandler?,Frustration
"Oh, he needed some time to grieve.",Unknown
I'm free! I'm free!,"Excitement, Relief"
That oughta do it.,"Achievement, Satisfaction"
