Dialogue,Emotions
Chandler!,"Frustration, Affection"
Guys are signing over their 401-K’s to me?,"Achievement, Trust, Pride"
(shocked) You work with robots!!,Unknown
"(pause) Yes. (to Rachel) Okay, there’s this one guy, Patrick, Ithink you’re gonna like him, he’s really nice, he’s funny, he’s aswimmer.",Enthusiasm
"Ohh, I like swimmer’s bodies!",Enthusiasm
"Yes, and his father invented that magnetic strip on the back of creditcards.",Unknown
"Op, I like credit cards!",Enthusiasm
"See, I’m not bad at this fixing up thing, huh?",Satisfaction
"Well, so what does he do?",Curiosity
"Oh, he works in the Fine Foods division.",Achievement
Your company has a fine foods division?,Curiosity
"It’s a big company, I don’t—if you—I…",Frustration
"Now, wait a second! You make food",Frustration
"No! No, the robots just work for them.",Frustration
"(getting up) All right, I’m gonna go to work. Does anybody have aproblem with that?",Frustration
"Yeah, lady, I do! I got a problem with that!",Frustration
You want a problem? I’ll give you a problem!,Frustration
"Oh, what are you gonna do? You’re gonna fire me?",Frustration
"You bet your ass, I’m gonna fire you! Thank you.","Offense, Anger"
"Oh, wow! I should get going. I-I got a date tonight.","Enthusiasm, Anticipation"
Oh yeah! With who?,Excitement
You know that girl I told you about who lives up in Poughkeepsie?,"Curiosity, Interest"
Yeah.,Boredom
"Not her. Yeah, this is someone else I meet, and I-I can’t decidebetween the two of them. Y’know the one from Poughkeepsie, even though she’s atwo hour train ride away, is really pretty, really smart, and-and a lot of fun. But thisother girl, well, she lives right uptown. Y’know she’s, wellshe’s-she’s just as pretty, I guess she’s smart, she’s","Overwhelm, Enthusiasm, Anxiety, Curiosity, Confusion"
"If she’s no fun, why do you want to date her at all?",Frustration
"Well, I-I want to give her another chance, y’know? She lives soclose. And, at the end of the date, the other time, she-she said something thatwas—if she was kidding was very funny. On the other hand, if she wasn’t kidding,she’s not fun, she’s stupid, and kind of a racist.","Frustration, Enthusiasm, Disappointment, Confusion"
(entering) Hey!,Enthusiasm
Hey!,Excitement
"Hey, man!",Enthusiasm
"Hey! Ooh, how was your first day working at the restaurant?","Enthusiasm, Curiosity"
(checks his watch) Damn! (runs out to work),"Stress, Frustration"
(entering from the dining room) Hey.,Enthusiasm
Hey.,Boredom
"Hey, what happened to your fancy chef’s jacket? (sees there’s aburn spot on it)",Frustration
"They baked it. I can’t take this anymore. I’m gonna call ameeting tonight, I’m gonna fire you tonight.",Frustration
"You got it! Oh-oh! (He starts patting the burned spot, which just happensto be over her breast.)",Embarrassment
What are you doing?!,Frustration
It’s still a tiny bit on fire there.,Frustration
Thanks. (Joey’s still patting the burn spot) I think you got it!,"Achievement, Satisfaction"
(entering) Chandler!! You have the best taste in men!,Enthusiasm
"Well, like father, like son.","Achievement, Satisfaction"
Patrick and I had such a great time last night! I mean I think thiscould maybe turn into something serious.,"Satisfaction, Enthusiasm, Love, Excitement"
Really?! I-I thought you weren’t looking for something serious? Ithought you were looking for some kind of a fling.,"Frustration, Disappointment"
"Well, y'know, possibly. (pause) You didn’t tell him that, though?Right?","Frustration, Doubt"
"Ummmmmmmm, no.",Frustration
You told this guy that I was looking for a fling?! You don’t tellthe guy that!,"Frustration, Betrayal"
Why not?! I’d be thrilled if I heard that some hot girl was justlooking to get—oh I see.,Frustration
"Oh, between you telling him that I wanted to have a fling and me puttingout on the first date—oh, he’s so gonna get the wrong idea.","Frustration, Embarrassment"
"Hey, Joey, could you pass the cheese?","Satisfaction, Affection"
"Yeah. Listen uh, I’d prefer it if you didn’t call me Joey. SinceI don’t know anyone here, I thought it’d be cool to try out a cool worknickname.","Frustration, Loneliness, Curiosity"
"(entering) Hey, dragon! Here’s your tips from Monday and Tuesday.(hands him two envelopes)",Satisfaction
(opening an envelope) There’s like-there’s like 300 bucks inthis one!,Excitement
"Yeah, people get pretty generous around the holidays. And it neverhurts to wear tight trousers.",Satisfaction
"Okay. Could the waiters gather around to hear tonight’s specials?Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bag—Why isnobody writing these down?",Frustration
Because we can remember them.,"Satisfaction, Nostalgia"
Because your all gonna make up fake specials and make me cook them likeyou did the other night?,Frustration
"Well, sure, that too.",Satisfaction
"Okay, forget the specials for a minute. Umm, all right here’s thething, for the last two weeks I have umm, (quietly) tried really hard to create a positiveatmosphere…",Frustration
Can’t hear you!,Frustration
"(louder) A positive atmosphere! But I-I-I have had it up to here. (Sheholds her hand over her head as an afterthought.) From now on, it is gonna be","Frustration, Overwhelm"
No ma’am.,Frustration
"Hey! He has a name, it’s Dragon. Do you wanna know your name?Check your hat. (to another waiter) We did the hat right? (The other waiter nods yes.)","Satisfaction, Enthusiasm"
What the hell happened?!,Frustration
"I am so-so-so sorry. I was gonna do it! Really! But I was standing therewith 327 dollars in one hand and 238 dollars in the other hand, and I was thinking,Wow! It’s been a long time since I had… (tries to do the math in his head","Frustration, Overwhelm, Boredom, Disappointment, Exhaustion"
"Joey, we had a deal. That-that’s why you’re here! I’vegot to fire you!","Frustration, Betrayal, Disappointment"
"And I gotta pay rent! Look, how-how about this? You don’t fire me,instead I stay here, I gain their trust, and they’ll start listening to all the nicethings I’ve been saying about you.","Frustration, Confidence"
What kinda things have you been saying?,Frustration
"Well nothing yet, they really hate you and I want to fit in.","Frustration, Belonging"
"(singing) Happy, happy Chanukah, Chandler and Monica. Very merry…","Enthusiasm, Affection, Joy"
"(interrupting) Oh, y’know, y’know what Pheebs?",Frustration
What?,Frustration
"I’m not Jewish, so…","Frustration, Disappointment, Curiosity, Confusion"
So! Ross doesn’t,Frustration
Bad dream?,Fear
I wasn’t sleeping.,Frustration
"Oh yeah, then uh, what was Phoebe’s song about?",Curiosity
"The one with the cat. I gotta go, I’ve got another date.","Frustration, Excitement"
"So, did you pick one yet?",Boredom
"No, it turns out that the one from uptown was making a joke. But it was adifferent joke than I thought—it wasn’t that funny. So I’m still torn.","Frustration, Disappointment"
"Well look, you don’t really like the one from uptown andyou’re too exhausted from dating the one up in Poughkeepsie, so I say you just endthem both. Okay? You take a train up to Poughkeepsie and break up with her, and on yourway back you break up with uptown. And then by the time you get home tonight, you’redone!","Frustration, Overwhelm, Exhaustion, Determination"
"Y’know, you’re right. Thank you.",Gratitude
"Umm, well I had a similar problem when I lived in Prague.","Nostalgia, Curiosity"
Prague?,Curiosity
There’s sooo much you don’t know.,"Frustration, Overwhelm"
"Chandler! Patrick just uh, ended things with me. Did you or did you nottell him that I was looking for a serious relationship?","Frustration, Betrayal, Disappointment"
I did! I absolutely did!,"Achievement, Satisfaction"
You idiot!!,Frustration
"I’m sure you’re right, but why?","Curiosity, Confusion"
You don’t tell a guy that you’re looking for a seriousrelationship! You don’t tell the guy that! Now you scared him away!,"Frustration, Overwhelm, Anxiety"
"Oh, man. I’m sorry, I’m so-so sorry.","Stress, Frustration"
"Y’know, you should",Frustration
I know! I know!,Frustration
"Oh! See just I’m right back where I started! Aww, this sucks! Beingalone, sucks! (She sits down heavily in one of the new chairs)","Frustration, Loneliness"
"Well, y’know, you’re-you’re gonna meet somebody!You’re a great catch! Y’know when I was telling all those guys about you, Ididn’t have to lie once. (He sits down on the arm of her chair)","Affection, Gratitude, Love"
Really?,Curiosity
"Yeah! You graduated Magma Ku Laude, right?","Achievement, Enthusiasm, Pride"
No.,Frustration
"Oh, it doesn’t matter. (Kisses her on the top of her head.) Hey,y’know what, I’ve got two tickets to tonight’s Rangers game, you wanna comewith me?","Affection, Excitement, Relaxation, Contentment, Engagement"
Cute guys in little shorts? Sure.,Enthusiasm
"Well, actually it’s a hockey team, so it’s angry Canadianswith no teeth.",Anger
Well that sounds fun too. (They hug.),Affection
Have you ever been with a woman?,Curiosity
"What?! Chandler, what is the matter with you?!",Frustration
So there is no good time to ask that question.,Frustration
The next station is Poughkeepsie. Poughkeepsie!,Excitement
(outside Ross’s window) Ross? Ross!(she knocks on the window) Wake up! Ross! (the train starts moving) Ross! Ross!! Ross!!!Ross!!!!,"Frustration, Overwhelm, Anxiety"
I need more swordfish. (to one of the assistant chefs) Can you get mesome more swordfish?,"Frustration, Boredom"
I don’t speak English.,Frustration
You did a minute ago!,Frustration
"Well, I don’t know what to tell ya!",Frustration
Fine!,Frustration
"Okay! Very funny! Somebody let me out please?! Come on, I’m cold!(She spills something.) And covered in marinara sauce! Come on! Let me out! (the dooropens)","Stress, Frustration, Boredom, Gratitude, Disappointment, Anticipation, Relief"
"You found that handle, did ya?",Achievement
That’s not funny.,Frustration
Well that’s not true.,Frustration
"(starting to cry) I’m a good person. And I’m a good chef, andI don’t deserve to have marinara sauce all over me! Y’know what, if you want meto quit this bad, then all you have to do is…","Frustration, Betrayal, Disappointment"
(interrupting) Hey! Chef Geller! Y’know that little speech you madethe other day? Well I got a problem with it!,Frustration
You do?,Curiosity
"You bet I do! I just ah, wasn’t listening then, that’s all.","Frustration, Boredom"
Well if you want a problem? I’ll give you a problem!,Frustration
What are you gonna do? You’re gonna fire me?,Frustration
You bet your ass I’m gonna fire you! Get out of my kitchen! Getout!! (Joey leaves) All right! Anybody else got a problem? How ‘bout you Chuckles?You think this is funny now?,"Anger, Irritation"
No.,Frustration
How about if I,Frustration
"No, it’s really good.",Satisfaction
"Good! Now, take those salads to table 4, (to the kitchen worker fromearlier) And you! Get the swordfish! (to another assistant chef) And you! Get a haircut!",Frustration
"Last stop, Montreal. This stop is Montreal.","Stress, Relief"
(waking up) What? (notices that there is now a beautiful woman sittingnext to him),Unknown
"I made a bet with myself that you have beautiful eyes. Now thatI see them, I win.","Achievement, Satisfaction"
What?,Frustration
We’re at my stop. But would you like to have coffee?,"Excitement, Interest"
(now fully awake) Are we really in Montreal?!,Interest
"Yes we are. So, coffee?",Satisfaction
"Coffee sounds great. (They get up) Wait, so, so you live in Montreal?","Engagement, Curiosity, Interest"
"Oh, no. But it’s just a two hour ferry ride to Nova Scotia.",Relaxation
Well I guess I should’ve thought about my wife and kids before Italked back to chef Geller!,Frustration
Thanks.,Gratitude
Yep! Looks like it’s gonna be a leeeeean Christmas at the Dragonhouse this year.,"Stress, Frustration, Overwhelm, Disappointment"
Enough!,Frustration
(leaving) Lean-lean-lean!,"Excitement, Anticipation, Energized"
"(singing) ""
","Enthusiasm, Interest"
