Dialogue,Emotions
(entering) Hey!,Enthusiasm
Did Rachel find you?,"Curiosity, Relief"
No why?,Frustration
Oh she was looking for you.,Curiosity
"Oh well, I guess I’ll catch up with her later.",Relaxation
"Well, she really wanted to talk to you now.",Excitement
"Yeah, it seemed pretty important.",Satisfaction
Oh no.,Frustration
What?,Frustration
I think I might know what this is about.,Curiosity
Really?,Frustration
"Yeah. Uh, uh we promised we weren’t gonna tell anybody this but uh,about a month ago Rachel and I slept together.","Betrayal, Embarrassment"
(deadpan) And?,Boredom
Wow! I thought you would be a little more shocked.,Unknown
Oh sorry. (Shocked) And?!,Unknown
"Well, we-we said we’d just do it that one time but, but now I thinkshe may wanna start things up again.",Frustration
"Yeah, I don’t think that’s what it is.",Frustration
Why? What-what else could it be?,Frustration
"Oh wow, I don’t feel well.",Exhaustion
I’m telling you. I’m telling you. That’s what it is. Nowonder she was looking at me all funny during the wedding. She didn’t say anything toyou?,"Anxiety, Curiosity, Confusion"
(To Joey) Maybe it’s something you ate?,Unknown
"Please, just-just, just go and talk to Rachel.",Frustration
"Yeah, I guess I should. (Starts to leave.) Man, y’know what I have torealize? Maybe I’m just not the type of guy women can have just one night with.Y’know, they-they always seem to want a little bit more. I should remember that. (Hepauses and then exits.)","Frustration, Realization"
Next?,"Frustration, Boredom, Anticipation"
They’re kissing let’s just go around them.,Frustration
"Oh honey, leave them alone, they’re in love.","Affection, Love"
I’m in love too! But in an orderly fashion.,"Enthusiasm, Love"
Next?,Boredom
(to the couple) Hi! Can you do that,"Achievement, Frustration"
Sorry. We didn’t hear you; we’re on our honeymoon.,"Affection, Love"
"Oh, let me see what I can do. (Checks the computer) There are somefirst class seats available.","Satisfaction, Excitement"
(To Chandler) Did you hear that?! They bumped them up to first classbecause they are on their honeymoon! Come on! Let’s act like we’re on ourhoneymoon.,"Enthusiasm, Excitement"
We,Unknown
Grab my ass!,Insecurity
Next?,"Frustration, Boredom"
"Hi, sorry. I almost didn’t hear you, because y’know I’mjust so in love with my new husband. We’re on our honeymoon.","Enthusiasm, Love"
"Congratulations. Okay, Mr. Bing you’ll be in 25J and Mrs.Bing you’ll be in 25K.","Achievement, Satisfaction"
"Oh no, you see we’re on our honeymoon. So umm, can you do yourlittle thing and bump us up to first class?","Anxiety, Hope"
"I’m sorry, all our first class seats are taken. That couplegot the last two.",Frustration
"You see, if we’d gone around them like I said, we—Shewould’ve given us those tickets. Damnit!","Frustration, Anger"
"25J and K, any chance those aren’t together?","Disappointment, Anticipation"
I still can’t believe they took away my key. You trust me with yours.,"Frustration, Trust"
Of course I do! And I’m gonna give it back to you as soon asthey’re done with it at the key shining place.,Excitement
What the hell is that?,Frustration
"Whoa! Whoa! Whoa! Treeger, what are you doing?","Stress, Frustration"
You said there was a gas leak in here.,Frustration
Well why don’t you use your key?,Frustration
"Because by the time I find it on this thing (Holds up a huge keyring with a thousand keys on it), the whole place might have exploded. If that happens atanother building that I manage, people are gonna start asking questions. (To the fireman)Come on! Hurry up.","Stress, Frustration, Overwhelm"
Oh! We could have done that.,Frustration
Look at that! Look at that! They’re going into the first classlounge! Do you know what they have in there?,Excitement
No.,Frustration
Me neither! We have to get in! (She runs through the door with Chandlerin tow.),Excitement
Just act like you belong.,"Confidence, Belonging"
Oh my God! Oranges!,Excitement
Shh! (To the guy behind the counter) Nice to see you again. (Theytries to walk past him.),Frustration
"Uh sir, may I see your tickets please?","Stress, Frustration"
"Yes, of course. (Shows him the tickets.)","Satisfaction, Enthusiasm"
"I’m sorry, would you move your thumb? I can’t seethe seat number.",Frustration
"Oh that’s all right, I have it memorized. It’s 1A.",Satisfaction
"(grabbing the ticket from him) Sir, this is not a first classticket. I’m sorry.",Frustration
Apology accepted. Excuse us. (They try to enter again.),Frustration
Sir! I’m afraid I’m gonna have to ask you to leave.,Frustration
Fine. (Starts to walk away then she runs over and grabs an orange beforeshe exits.) Go! Go! Go!,Excitement
(seeing him) Hi!,Enthusiasm
Hi.,Calmness
"Hi. (He helps her up.) Umm, I think there’s something that wereally need to talk about.","Frustration, Anticipation"
"(quietly confident) I think we do. Why don’t we go inside? (They goinside.) Look uh, I know why you’re here.",Confidence
You do?,Frustration
"Yeah, and to save you from any embarrassment umm, I think maybe I shouldtalk first.",Embarrassment
(warily) Okay.,Anxiety
"Okay. (He sits her down in a chair.) Uh, Ross and Rachel. Rachel and Ross.That’s been one heck of a see-saw hasn’t it?","Frustration, Nostalgia"
(confused) What?,Confusion
"I mean look, that-that one night we had was fun and…and certainlypassionate, but don’t you think it’s better if we just stayed friends?",Frustration
Seriously. What?!,"Frustration, Confusion"
"Okay. Okay. Y’know what? If you want to, we can do it one more time.I mean I’d-I’d be okay with that. In fact, I have some time right now.","Satisfaction, Enthusiasm"
"Okay, y’know what? Can I, can I talk now?",Frustration
Oh sure. (He sits on the apothecary table and touches her hand.),Affection
"(touches his knee) I’m pregnant. (Ross stops.) Ross? (Ross isstaring off into space.) Ross? (Ross is still frozen) Okay, whenever you’re ready.(Sits back and opens her magazine.) And you’re the father by the way—but you gotthat…","Frustration, Overwhelm, Boredom, Exhaustion, Curiosity, Confusion"
(closes her magazine) Can I get you some water?,Calmness
I’m good. I’m good.,Satisfaction
"Ross, there is no pressure on you. Okay? I mean you can as involved asyou want. (Ross nods.)",Calmness
"Yeah, I need uh… I’m just—I don’t know—Idon’t understand, umm, how this happened? We-we used a condom.","Frustration, Confusion"
"I know. I know, but y’know condoms only work like 97% of the time.",Frustration
What? What? What?!! Well they should put that on the box!!!,Frustration
They do!,Satisfaction
No they don’t!!! (He runs to the bedroom to check and returns withhis box of condoms.) Well they should put it in,Frustration
Okay Ross come on let’s just forget about the condoms.,Frustration
Oh well I may as well have!,"Frustration, Disappointment"
"Listen, y’know what? I was really freaked out too when I foundout…","Stress, Frustration"
"Freaked out? Hey no, I’m not freaked out! I’m","Fear, Panic"
"Y’know what? Let’s, let’s talk later.",Frustration
"No! No! I want to talk now! Okay? I—In fact, (picks up the phone) Iam going to talk to the president of the condom company!",Frustration
"Okay, y’know maybe I should come back… (Starts to leave.)","Frustration, Overwhelm"
(grabs her) Shh! Shh! Shh!,"Fear, Panic, Helplessness"
(stops) Okay.,Frustration
(on phone) Yeah I’ll press 1! (Presses one which allows Rachel toescape.),Satisfaction
I’ve looked everywhere. There’s no gas leak.,"Frustration, Satisfaction"
(eating) Huh. So then I can heat this up? (Goes and does so.),Satisfaction
"Anyway uh, I’ll get moving on that new door.","Achievement, Determination"
"Oh great! And listen, could you do us a favor and not tell Chandler andMonica about this? ‘Cause y’know umm, they don’t-they don’t have anykids of their own and-and this door was like a child to them.","Frustration, Affection, Gratitude"
"Well I’m gonna have to put on a new lock, they’ll findout anyway.","Frustration, Overwhelm"
Oh no.,Frustration
"(measures the top of the doorframe) Whoa! This looks like an allday job, I’ll have to cancel my yoga class. (Ross walks up.) Hey Ross!",Excitement
Hi.,Calmness
Could you tell Jasmine that I won't make it to yoga class today?,Frustration
Sure.,Boredom
Namaste. (Bows.),Respect
Namaste. (Bows.),Respect
Oh my God! What happened to the door?!,Unknown
So it’s noticeable huh?,Frustration
"Look, is Rachel here? I really need to talk to her.","Stress, Frustration"
Didn’t you two already talk?,"Frustration, Exhaustion"
"Yeah but uh… Okay, okay look you guys know that Rachel and I slepttogether, but there’s something else. (Pause) Rachel’s pregnant.","Stress, Frustration, Overwhelm, Loneliness, Jealousy, Heartbreak, Betrayal, Disappointment, Anticipation, Engagement, Exhaustion, Anxiety, Tiredness, Worry"
(simultaneously) Oh my God!!! I can’t believe that!!,Unknown
(simultaneously) Holy mother of God!!!,Unknown
With my child.,"Affection, Love, Joy, Belonging, Comfort, Peace"
That is brand new information!!,Excitement
You already know don’t you?,Frustration
A little bit.,Frustration
How are you doing?,Satisfaction
Okay. Okay. I mean I’ll be okay. It’s just I don’t think Ihandled it very well.,"Frustration, Disappointment"
"Well, what did you say to her?","Curiosity, Interest"
Nothing. But the complaint department at the condom company got an earful.And then when I turned around she was gone.,Frustration
Oh Ross.,Affection
"But hey, in my defense I-I just found out condoms are like only 97%effective.","Frustration, Disappointment, Anxiety"
(shocked) What?,Unknown
I gotta go find her.,Frustration
Whoa! Hey! Whoa!! Hold up! Are you serious?! So like 3% of the time theydon’t even work?! Huh? They should put that on the box!,Frustration
Evidently they do.,Frustration
What?! (Grabs his condoms from his pocket and looks.),Frustration
I can’t believe we’re here.,Unknown
Oh you’ve got to be kidding me.,Frustration
What? (Monica sees the first couple and gasps.),Unknown
"As a wedding gift to you, the hotel would like to give you thehoneymoon suite.","Satisfaction, Gratitude"
No!! You have been screwing us all day!,Frustration
Who are you?,Confusion
We’re you just ten seconds later!,Frustration
Yeah! You already got the first class tickets; you got the lounge! Imean we should get free stuff too! I mean you’re not the only ones on your honeymoon!,"Frustration, Jealousy"
Well you can have the suite if you want. We don’t care about wherewe stay. We’re here to celebrate our love together. We don’t have to get freestuff. We just want to be together.,"Affection, Love, Contentment"
(looks at Monica then at them) We need the stuff.,Frustration
"Hey Monica it’s Joey. Listen uh, Phoebe and I smell gas comin’from your apartment.",Worry
What? Are you serious?! (To Chandler) Joey smells gas!,Frustration
What else is new?,Frustration
"Yeah and we’d go check it out, but you took away our keys.",Frustration
Well do something! Get in there!,Frustration
How? I guess I could break down your door.,Frustration
Yeah! Do that!,Enthusiasm
And-and you won’t blame us for any damage? (Gives Phoebe a thumbsup.),Relief
No! (Pause) Are you doing it?! I don’t hear anything! Come on!,Frustration
"Uh, okay I’ll-I’ll-I’ll break it down. (He hands the phoneto Phoebe, gets up, picks up a chair, and starts banging it on the floor.)",Frustration
"Oh hey hi, he’s doing it. He’s breaking down the door. (Thechair breaks in half.) Okay, we’re in. (She hangs up the phone.)",Excitement
"Okay Rachel, are you comfortable?",Comfort
"(sighs) If I said I was, would you judge me?",Frustration
The doctor will be here in a minute to do your sonogram.,Anxiety
"Okay. (The nurse exits.) Oh man, I swear if they sold these at","Frustration, Boredom"
Hi!,Enthusiasm
(shocked) Hi!,Unknown
Uh we-we need to talk.,"Stress, Frustration"
"Uh-uh-uh, right now? Because I’ve kinda got an el fresco situationgoing on over here.",Frustration
"Please, please I want to apologize for the way I acted earlier today.",Unknown
"Okay Ross that’s fine, but can you please stand near my head?",Frustration
What? Oh yeah. (He moves next to her head.) I’m sorry. I mean I-Ithink I went a little crazy. I mean I was thinking about myself when I (Wanders towardsRachel’s feet) really—I should have been thinking about you Rach…,"Frustration, Affection, Anxiety"
Okay. Head Ross! Head Ross! Head Ross!,Excitement
"Right! Right! I just—I want you to know that I’m going to bethere through this whole thing, okay? Okay? The doctor’s appointments, the uh, theLamaze classes, uh baby-proofing the apartment—Although we could probably worry aboutthat ‘til after we get married.","Love, Excitement, Relaxation, Anticipation, Anxiety"
What married?,Frustration
"Well yeah, I think we should get married.","Enthusiasm, Love, Trust"
"What, because that’s your answer to everything?",Frustration
"No, because that’s the right thing to do.","Determination, Confidence"
"Yeah, maybe if you’re in love. But Ross, we are not in love, arewe?",Frustration
No but…but still you can’t possibly do this alone.,Frustration
Excuse me?,Confusion
"Come on Rach, you can’t even eat alone in a restaurant.",Frustration
What?!,Frustration
"I’m just saying if you can’t eat by yourself, how do you expectto have a baby by yourself?",Frustration
I can too eat by myself!,Frustration
When have you ever?,Frustration
When certain people leave the table and I am not finished!,Frustration
Well certain other people take two hours to eat a bowl of soup!,Frustration
"Oh please, you inhale your food!",Frustration
I grew up with Monica! If you didn’t eat fast you didn’t eat!!,"Frustration, Satisfaction"
(entering) Am I interrupting?,Confusion
"Oh no Dr. Long, please come in. This is Ross, he is the father.",Relief
"But not the husband, because evidently she can do this alone.",Frustration
Huh. Nice to meet you. I’ll get started on this.,"Satisfaction, Determination"
"(To Rachel, standing by her feet) I don’t know why you can’tadmit that you need me.",Frustration
I do need you! I need you to stand near my head!,"Frustration, Affection"
"Okay, everything looks good. Here it is on the screen. (We see Rossand Rachel looking at the screen.) Here is your uterus. And right here is your baby.","Satisfaction, Excitement"
Oh my God.,Unknown
"Wow. There it is, I see it.","Achievement, Satisfaction"
Congratulations. I’ll give you two a minute.,"Achievement, Satisfaction"
Okay.,Unknown
Thank you.,Gratitude
Pretty amazing huh?,Unknown
I don’t see it!,Frustration
What? What?!,Frustration
I can’t see it!,Frustration
You-you just said that you did!,Frustration
"I know, I lied! I didn’t want her to think I was a terrible mother!I can’t even see my own baby!","Frustration, Overwhelm, Loneliness, Heartbreak, Betrayal"
"Oh sure, come here! (Sits her up) Sure you can! Uh, look come here look,(rolls the machine closer) it’s-it’s-it’s, it’s right there (Points).","Frustration, Overwhelm, Enthusiasm"
"Oh. Oh, it’s beautiful. I see it now.","Achievement, Satisfaction, Relief"
Do you really?,"Frustration, Doubt"
"No, I don’t see it!",Frustration
"Come on! Come on! Here, okay-okay, you see this? (Points) This tiny thingthat looks like a peanut?","Frustration, Excitement, Curiosity"
Yeah.,Boredom
Sweetie that’s it.,Frustration
"That’s it? Well I saw that! Ohh-ohh-oh, thank you.","Satisfaction, Gratitude"
You’re welcome.,Gratitude
Wow! I can’t believe that’s our baby.,"Love, Excitement"
"Yeah, that’s our baby.",Satisfaction
Hi.,"Affection, Curiosity, Interest, Calmness, Belonging"
Hey!,Excitement
Hey! So how was the doctor?,Enthusiasm
"Oh, everything went great.",Satisfaction
Good.,Satisfaction
"Oh hey, show them the picture of your uterus.",Embarrassment
Oh.,Boredom
I don’t see the baby. Where is it?,Frustration
"Oh no, I know I couldn’t see it either at first, but it’sright umm… (Starts to cry) Ross, I lost it again.","Frustration, Overwhelm"
Oh. (He takes the picture and hugs her.,"Affection, Love"
