Dialogue,Emotions
All right. Now go see Miss Kitty and she'll fix you up with a nicehooker.,"Frustration, Satisfaction, Affection"
I don't know what else to say.,Frustration
"Well that works out good, because I'm not listening.",Frustration
"I feel terrible, I really do.",Frustration
"Oh, I'm sorry, did my back hurt your knife?",Anger
"Rachel, (they go back inside) say that I'm friends with her, we spendsome time together. Is that so terrible?",Frustration
Yes.,Achievement
It's that terrible?,Curiosity
"Yes. Monica, you don't get it. It's bad enough that she's stolen the guywho might actually be the person that I am supposed to be with, but now, she's actually(starting to cry), but now she's actually stealing you.","Frustration, Jealousy, Heartbreak, Betrayal"
"Me? What are you talking about? Nobody could steal me from you. I mean,just because I'm friends with her doesn't make me any less friends with you. I mean,(starting to cry) you're my...We're, we're...Oh, I love you.","Affection, Loneliness, Love, Trust"
I love you too. (They hug.),"Affection, Love"
"You guys, um I know that this really doesn't have anything to do withme, but um I love you guys too. (Joins in on the hug.) Oh, I really needed that. (Goes andsits down.)","Affection, Gratitude, Love, Relaxation"
"Look, I know that you're in a place right now where you really need tohate Julie's guts, but she didn't do anything wrong. I mean, she was just a girl who met aguy, and now they go out. I really think that if you gave her a chance, you'd like her.Would you just give that a chance, for me?","Frustration, Affection, Jealousy, Gratitude, Love, Trust, Disappointment"
"(crying) I'd do anything for you, you know that.","Affection, Love, Heartbreak"
(crying) I'd do anything for you. (They hug again.),Unknown
"Wait, wait, wait, wait! (Runs over and joins in on the hug again.)","Enthusiasm, Affection"
"Mornin'. (The Hombre man ignores him) I said, mornin'.",Frustration
I heard ya.,Boredom
"All right, everybody, I'm openin' the doors. You boys ready?","Excitement, Engagement"
Ready.,Achievement
"Yeah, I'm ready.",Satisfaction
"You idiot, you stupid cowboy, you blinded me, I'm suing!","Frustration, Offense, Anger"
"Oh my god, Todd! What the hell did you do?","Frustration, Anger"
"I'm sorry. I am such a doofus. I'm so sorry, I'm so sorry.",Embarrassment
"(seeing the end result) My god, what happened?",Frustration
"These new kids, they never last. Sooner or later, they all...stop lastin'.Listen, uh, what do you say I buy you that cup of coffee now?","Frustration, Boredom, Affection"
Sure.,Satisfaction
So.,Frustration
"So. I just thought the two of us should hang out for a bit. I mean, youknow, we've never really talked. I guess you'd know that, being one of the two of us,though, right?",Curiosity
"I know, I probably shouldn't even tell you this, but I'm pretty muchtotally intimidated by you.",Insecurity
Really? Me?,Confusion
"Yes. Oh my god, are you kidding? Ross is so crazy about you, and I reallywanted you to like me, and, it's probably me being totally paranoid, but I kinda got thefeeling that maybe you don't.","Frustration, Insecurity"
"Well, you're not totally paranoid.",Satisfaction
Oy.,Frustration
"Um, ok, uh, oh god, um, when you and uh Ross first started going out, itwas really hard for me, um, for many reasons, which I'm not gonna bore you with now, butum, I just, I see how happy he is, you know, and how good you guys are together, and um,Monica's always saying how nice you are, and god I hate it when she's right.","Frustration, Boredom, Affection, Jealousy, Love"
"Thanks. Hey, listen, would you like to go to a movie sometime orsomething?",Enthusiasm
"Yeah, that'd be great. I'd love it.","Enthusiasm, Love"
"I'd love it too. Shoot, I gotta go. So, I'll talk to you later.","Frustration, Engagement"
"All right, Julie.",Calmness
Bye. (Gets up.),Boredom
Bye. (After Julie exits.) What a manipulative bitch.,"Frustration, Disappointment"
(with a mouthful) That's not bad.,Satisfaction
