Dialogue,Emotions
Don’t worry about it. I’m taking care of it tonight.(Chandler opens the fridge and grabs something to drink.),Satisfaction
You are not. You have,Frustration
"(standing in the door of the fridge) Well, I don’t have to breakup with her this time. We’re not involved! I’m going to do a pre-emptive strike!I’m going to end it with her before it starts. My ass is like frozen! (Closes thefridge.)","Frustration, Satisfaction"
"Yeah, try sticking it in the freezer for 20 minutes. (They all look aroundand then back at Joey.) I’m tellin’ ya!",Frustration
"I can’t believe you really walk alone here! I mean, you hear suchstories about New York.",Curiosity
"No, it’s really not that bad. I mean, I-I for one, feel perfectlysafe.",Relaxation
Help! Help!! Help! Help!!,"Fear, Panic, Helplessness, Desperation"
"No, no, no Ross! Ross, these are friends of mine from home. (Introducingthem) Liam, Devon, this is Ross.","Affection, Excitement"
"Hey, mate.","Affection, Interest, Comfort, Connectedness"
How are ya man?,Relaxation
"Oh hey, that was a good one, huh? (Imitating himself) Help! Help!",Enthusiasm
"So how are you? I’ve been meaning to ring you ever since I arrivedbut umm, well, I’ve been rather busy.",Overwhelm
Do you realise that we have not seen each other since the night of thatU2 concert?,Nostalgia
Oh my God. I think you’re right.,"Excitement, Realization"
"(puts his arm around her) Well, actually the last time you and I saw eachother was that morning.","Affection, Nostalgia"
"Oh, Liam. (Ross laughs and takes her back.)",Affection
"Oh, Liam. So uh, what, were you guys playing soccer or something—orshould I call it (In an English accent) football?","Engagement, Curiosity"
We were playing rugby.,Enthusiasm
In fact we’re playing a game at the park tomorrow. You’rewelcome to play too if you want.,Enthusiasm
(laughs) Ross play rugby? I don’t think so.,Unknown
"What’s ah, what’s so funny about that?",Confusion
"Well I mean, you’re American to start with. You don’t even haverugby here.",Frustration
"Well, we didn’t have",Relief
So good then! We’ll see you at Riverside Park at 2:00! Cheers!,"Enthusiasm, Gratitude, Excitement"
Cheers!,"Satisfaction, Enthusiasm"
Cheers!,"Excitement, Engagement, Joy, Connectedness"
"Oh boy, I just love to sing!",Enthusiasm
"Yes, I-I know that you do, but I think one of the reasons people werecomplaining though, was that they paid to hear the","Frustration, Disappointment"
"Oh, look at us! Who would’ve thought that Cupid had a station at14th Street Nails. (Does the laugh)",Enthusiasm
"(laughs) Okay, we have to talk. I’m just getting out of a veryserious relationship…","Stress, Heartbreak"
"I know! And I’m just getting out of a marriage, I mean talk aboutmeant to be!",Excitement
Right! I just think that this is happening too soon.,Frustration
"Oh, too soon, too schmoon. Face it honey, I am not letting you get awaythis time.","Frustration, Confidence"
"I hear ya. (Pause) But! Unfortunately, my company is transferring meoverseas!","Frustration, Overwhelm"
Oh no! Where to? (Gasps) Too Paris?,Excitement
"No! No! Not, Paris.",Frustration
"Too London? No-no, Rome? Vienna? Ooh-ooh, Barcelona?","Enthusiasm, Excitement, Curiosity"
"Okay, could you just stop talking for a second? (Thinks) Yemen.That’s right, yes, I’m being transferred to Yemen!",Frustration
When?,Frustration
I don’t know exactly.,Confusion
"Ugh, well I will just have to soak up every once of Chandler Bing untilthat moment comes.","Frustration, Gratitude"
But I do know that it’s some time tomorrow.,Anticipation
Done?,Achievement
Yep!,Satisfaction
"(entering, with Joey) Hey!",Enthusiasm
Hey! What’s up?,Enthusiasm
"This switch thing has been driving me crazy. So I turned it off andchecked every outlet. Now, four of them don’t work. Which means, one of",Frustration
(to Rachel) I bet I stopped listening before you did.,Frustration
"Y’know, you-you also could’ve used uh,",Frustration
"Yeah, well, I’m using noise. Okay. All right! So, is everybodyready? Here we go. (She flips on the switch and a hum starts.) I hear something! I hearsomething! Where is it? (They all start looking until Rachel realises it’s Joey.)","Frustration, Excitement"
It’s coming from Joey!,Excitement
"Oh my God, that’s so freaky! Turn him off!!",Frustration
"Ooh, hey, could we put on the news? I think it might be raining.","Boredom, Anticipation, Curiosity"
"Oh, just hold on a second. I’m watching this rugby thing on",Boredom
"Dude, you’re not even man enough to order the",Frustration
(entering) Hey there Ross!,Enthusiasm
(shocked) Hey!,Unknown
(whispering to Ross) Janice.,"Affection, Curiosity"
"Y’know uh, you didn’t really have to help me pack.","Affection, Gratitude"
"Ohh, well when you said all you were going to be doing between now andthe time you leave is packing, you didn’t really leave me much choice. Did you?","Frustration, Overwhelm"
"Well, I-I thought I did but, I-I guess I did",Frustration
"Hey-hey, what’s going on?",Enthusiasm
"Oh, I’m packing. Y’know I’m-I’m packing‘cause I’m moving to Yemen tomorrow.",Excitement
Thanks for telling me!,Gratitude
"I’m only going to pretend I’m moving to Yemen, it’s theonly way I can get rid off her.",Frustration
"Ohhhh, good one! And Yemen that actually sounds like a real country.",Enthusiasm
"(leaning in from the bedroom) Chandler! Come on, I’m gonna show howto roll up your underwear and stuff it in your shoes. It’s a real space saver.",Enthusiasm
"Yeah, I know, I do that ‘cause it makes me look taller.",Boredom
"Okay, Chandler, come on!",Frustration
"(to Janice) Okay. (to Joey) Joey, trade lives with me!",Desperation
"Nope. (To Ross) Man look at this! Ross, I can’t believe you saidyou’d play rugby. I mean look how brutal this is!",Frustration
"Hey, I can handle it! All right?",Confidence
"Please, Ross, you-you got hurt playing badminton with my dad.",Frustration
That’s ‘cause-‘cause you’re mom’s dog kept-keptlooking at me.,Frustration
"(pointing to the TV) Okay, Ross, look-look-look-look, look right here.That’s called a scrum, okay? It’s kinda like a huddle.",Enthusiasm
"And is a hum, kinda like a scruddle?","Curiosity, Confusion, Interest"
Ross! (Laughs) They’re gonna kill you!,Frustration
"Well, why are you doing this anyway?",Confusion
"Well, you should’ve seen the guy that she used to go out with. Imean, he’s like Joe Rugby.",Unknown
You’re kidding! And he plays rugby?! That’s so funny.(Realises) Ohh! I see how you did that. All right.,Unknown
"Anyway, she thought the very","Frustration, Confusion"
"(starts laughing, Ross stares at her) I’m sorry. I’m sorry.You’re right, you are a tough guy. You’re the toughest palaeontologist I know.","Satisfaction, Affection"
"All right, come on look, Ross can take care of himself! It’s not likehe’s…Chandler!","Frustration, Affection"
(from his bedroom) Thanks!,Gratitude
"Look, don’t worry about me. Okay? I’ll just stay real energeticand stay away from the ball. I’ll uh, I’ll be that guy right out of the circle.(He points to a player who starts running and then gets viscously tackled from behind.)","Frustration, Belonging, Fear"
Oh!,Curiosity
"Oh, well maybe there was a dog lookin’ at him.",Curiosity
"Ross-Ross-Ross-Ross! Stay away from that guy (Points), and that guy(Points). And that one—Dude! They’re all huge!","Frustration, Overwhelm"
They don’t look any bigger than me!,Frustration
"Well, maybe that’s because you’re closer to you. So you lookbigger to you from where you are.",Frustration
I’m just going to say hi to the lads. All right?,Frustration
All right.,"Satisfaction, Relaxation, Contentment, Calmness"
Okay. (Goes to say hi to the lads.),Enthusiasm
(to the player) Hi.,"Engagement, Interest"
Whoa! (The player leaves and to Joey) I kinda liked it.,"Satisfaction, Enthusiasm"
"Okay, I know what I have to do. I’ve got to go Red Ross. (Joey andPhoebe don’t know what he’s talking about.) Y’know, Red Ross!","Boredom, Confusion, Interest"
I totally don’t know what you’re talking about.,Confusion
Come on! The time we were all waiting in line for,"Frustration, Boredom, Anticipation"
No.,Frustration
You’ll see.,Frustration
"Liam, do me a favour. Tell the lads to go easy on Ross, it’s hisfirst time.",Affection
You don’t say! (We see Ross who is hopping about with the ball andspikes it in his face.),"Frustration, Embarrassment"
"(to Ross) Good luck, babe.",Affection
Ross! Ross! Come on! Get in here! (Ross gets pumped up.) Ross! Come on!,Excitement
"Ross, come on! Get in the bloody scrum! Ross, get in!",Frustration
JOEY!!!!!!,Excitement
"You…are…not going to believe it! Joshua came into work today,and guess what happened?","Excitement, Curiosity"
He asked you out?!,Excitement
No. But I was showing him some cufflinks and I felt his pulse.,Frustration
Saucy!,Unknown
(refers to the table) What are these?,"Curiosity, Confusion"
Electrical plans for the building.,Achievement
"Okay, okay, okay should I be scared?","Frustration, Anxiety, Doubt"
"I know that switch does something, okay? So-so I went down to city halland got these. All I had to do was pay $25 and wait in line for three hours.","Frustration, Satisfaction"
Wow! If only more people knew.,Excitement
"Y’know you, really didn’t have to take me to the airport.",Gratitude
"Oh please. Every moment is precious. Y’know? Besides, somebody hadto ride in that other taxi with the rest of your luggage, and your friends don’treally seem to care too much that you’re leaving.","Frustration, Indignation"
"Well, we’re really not that close. (Pause) Okay, so I guess thisis uh, good-bye then.","Frustration, Loneliness, Disappointment"
"On no! No! It’s not good-bye, I’m not leaving until you get onthat plane.","Love, Determination, Anxiety"
"Okay. Then I guess it’s just, wait here then. (Hands her the signthat says, Wait Here.) (To the ticket agent) Hi. I need one fake ticket to Yemen.""","Frustration, Boredom"
One ticket to Yemen?,Curiosity
"Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.","Frustration, Desperation"
"I’m sorry sir, I don’t understand.",Confusion
What would you give to a kid if he wanted a ticket to play with?,Curiosity
Are you travelling with a child?,Curiosity
"No. All right, y’know what, she’s (Points to Janice) gonnathink that I’m handing you a credit card, but what I’m really gonna do is handyou a library card.","Frustration, Anticipation"
"Ah, sir a ticket to Yemen is $2,100 and we don’ttake library cards.",Frustration
What’s the matter? Is something wrong? Do you have to stay?,Worry
(to the ticket agent),Frustration
I can’t believe they’re doing that to him! I told them to goeasy on him!,Frustration
"No offence but, y’know sometimes it’s hard to understand you,y’know with the accent, so…",Frustration
"That’s just halftime, there’s more of this.","Excitement, Anticipation"
"Did you see me? I was pretty good, huh? That is one fun game!","Satisfaction, Enthusiasm"
Right.,Boredom
"(to Emily) Hey, could you do me a favour? Could you just grab me a bottleof water?",Boredom
Okay.,Boredom
Thanks. (When she’s gone he collapses into Joey.) I-I think I’mdying. I really do.,"Stress, Overwhelm"
"Oh, poor baby.",Affection
"(to Phoebe) Tell my son that I love him. (Emily returns with the water.)Excellent! Well, okay, I gotta have some more fun!","Enthusiasm, Love"
"Ross, they are killing you out there!",Frustration
"(whines No."") That’s not true!""","Frustration, Disappointment"
She’s right! You have to stop!,Unknown
"What? No! No, I’m not stopping. I’m Red Ross!",Frustration
"Dude, if you go back out there, you’re gonna be Dead Ross!","Worry, Fear"
I don’t care! I am not quitting! I insist on finishing this game!,Determination
"All right, all right, if you insist on doing this, at least let me helpyou.",Frustration
"No, God no! That is no place for a woman. Those guys will grab anything.","Frustration, Fear, Offense"
No. That’s not what I’m saying. I just may know a few thingsthat might help you inflict some pain.,"Frustration, Interest, Pain"
I like that.,Satisfaction
"Yeah? Listen closely, Devon has got a weak ankle.",Frustration
Huh?,Frustration
One swift kick and he’ll back off.,"Achievement, Frustration, Satisfaction"
"All right, bad ankle, got it!","Pain, Relief"
"And that big bloke with the beard, he has got a trick hip. Yeah. And uh,and David over there, I heard he doesn’t wear a cup.","Boredom, Curiosity"
"Yeah? I can use that, trick hip, no cup, okay! Okay!","Satisfaction, Enthusiasm"
"And uh, Liam, Liam’s got bad knees. You hit him right and he’llgo down like a lamp.",Frustration
"But-but, Liam’s on my team.",Frustration
I don’t care! You just get him!,Frustration
"I’m gonna go get him! Okay, I am going back in! (Squeals like amadman.)","Excitement, Energized"
The Red Ross! Okay.,Enthusiasm
Hey!,Excitement
Hi!,"Enthusiasm, Interest"
(noticing a bunch of pictures around the door that weren’t thereoriginally.) What-what are-what are these?,Confusion
"Oh, just some pictures I made and hung up. I thought they’dbrighten up the place. They do don’t you think?",Satisfaction
"No-no-no, no!",Frustration
"I know that there’s no hole there, I just really liked thatpicture.",Frustration
Oh my God! Look at this!,Excitement
"Okay, but there",Frustration
I don’t care! The wires have come loose in your head!,"Frustration, Anger, Indignation"
I just thought that if I could follow the wire I could find out what itdid.,"Determination, Curiosity"
And did you?!,Frustration
"No. It disappears back there behind that baseboard. For a minute there,I thought it went downstairs.",Frustration
But it didn’t. Say hello to Mrs. Chatracus.,"Satisfaction, Excitement"
Oh my God.,Unknown
Hello darling.,"Affection, Love"
"Hello, Mrs. Chatracus.",Affection
"Now, are you sure you don’t want to go see a doctor?",Worry
"Oh no! That-that’ll just bring me down! This was great! I mean I-I-Iwas great! This is a great day! Y’know what? I’m buying everyone coffee. Allright? If someone would just grab my wallet, it’s in my pocket.","Achievement, Satisfaction, Enthusiasm, Gratitude"
"Yeah, sure.",Boredom
"No, not you. (Emily gets it.)","Frustration, Satisfaction"
"Uhh, look, your eye’s still popping out a little, I’m gonna goget some ice.","Frustration, Satisfaction"
"Ooh, ice! I am so in the mood for ice! (They go and get the coffee andthe ice leaving Ross and Emily alone.)",Enthusiasm
You were amazing out there.,"Achievement, Satisfaction"
"Oh, I kinda was, wasn’t I?","Curiosity, Realization"
Oh my God!,Awe
"I made a man twice my size cry. I mean, I haven’t done that since Iwas four and I washed my dad’s Porsche with rocks.","Achievement, Satisfaction"
You really enjoyed yourself didn’t you?,Satisfaction
"Please! Are you kidding? I-I hurt three huge men, I gave a guy a bloodynose—I mean I-I’m not proud of it but, I really am. And it’s all because ofyou, wonderful, amazing you.","Achievement, Satisfaction, Gratitude, Love"
I think you’ve got concussion.,"Worry, Fatigue"
"No, no, I’m serious. Thank you.",Gratitude
You’re welcome. (She hugs him tightly and he winces.) I’msorry. Did I hurt you?,"Affection, Gratitude, Pain"
"It’s worth the pain. (She goes to hug him again.) Y’know what,you know what? It’s not.","Frustration, Affection"
(on the P.A.) This is the final boarding call forFlight 664 to Yemen.,Anxiety
"Well, I-I guess I gotta go.",Frustration
"Oh, my Bing-a-ling. I’ll wait for you. Do you even know how longyou’re going to be gone?","Frustration, Anticipation"
"Well, just until we find an energy source to replace fuel.","Frustration, Hope"
"Oh. Well, I’ll right you everyday. (Reading the address) 15 YemenRoad, Yemen.",Disappointment
"Okay, good-bye. Good-bye.",Unknown
Chandler?,Confusion
No!,Frustration
Chandler!,Frustration
"Janice! There you are! There you are! I had to have one last kiss, andalso-also you said that you were going to leave right after I got on the plane!","Frustration, Affection, Love"
No! No! I wanna see you take-off.,"Frustration, Enthusiasm"
"Well, I then guess I’m going to Yemen! I’m going to Yemen!(To this old woman also going to Yemen.) When we get to Yemen, can I stay with you?","Enthusiasm, Excitement, Curiosity, Belonging"
All right. The super couldn’t figure out what it did. A $200 anhour electrician couldn’t figure out what it did. I’ve had seven pretty seriousshocks. I officially give up.,"Frustration, Overwhelm, Exhaustion, Desperation"
Thank God.,"Gratitude, Relief"
"I guess Joey was right, it does nothing.","Frustration, Disappointment"
See? I’m doing it. I am totally doing it. (Suddenly it stopsworking.) I lost it.,Frustration
