Dialogue,Emotions
"Well, I have kissed over four women. (They kiss again.) Do you wannaget under the covers?","Satisfaction, Enthusiasm, Affection"
Hm-hmm!,Frustration
Okay!,Satisfaction
Wow! You are really fast!,Excitement
It bodes well for me that speed impresses you.,Satisfaction
We’re gonna see each other naked.,"Curiosity, Embarrassment"
Yep!,Satisfaction
Do you wanna do it at the same time?,Enthusiasm
Count of three?,Anticipation
One!,Achievement
Two!,Achievement
Two!,Achievement
Well I think it’s safe to say that our friendship is effectivelyruined.,Unknown
"Eh, we weren’t that close anyway!",Frustration
Eh!,Boredom
Joey! Joey! Joey! J-J-Joey-Joey-J-Joey! (Monica hides under the coversas Joey enters. Remember?),Excitement
Hey!,Excitement
Hey Joe! I was just watching a movie-e-e… (Notices that the TV isturned off.),Frustration
"Oh, dude I’m so sorry!",Excitement
No! No! No!,Frustration
"Hey no-no-no-no! It’s cool! It’s cool! I-I’ll only be asecond, I’m still with my bride’s maid, I just—Where are those condoms youbrought?","Frustration, Embarrassment"
They’re in my bag over there. (Points.),"Frustration, Satisfaction"
Ah. (Joey walks to Chandler’s bag by getting as far away fromChandler’s bed as possible.),Frustration
"Uh, could you leave me one?",Frustration
(pause) For just you?,Frustration
Yeah.,Boredom
"Hey listen, why don’t you come downstairs with me? There’s somereally nice girls down there.","Affection, Excitement, Curiosity, Interest"
No I-I-I’m fine.,Frustration
"All right, here you go buddy. (He tosses him one.) Go nuts. (Exits.)","Satisfaction, Enthusiasm"
"That’s what that was?! ‘Cause that other thing? I thought youwere on to something, but it did nothing for me.",Frustration
"Okay, can we change the topic? Because it’s",Boredom
Oh… (To Chandler) Can you imagine if I hadn’t left you that lastone? You two might’ve never gotten together. Ooh-ooh! Could you imagine if I sentthat hooker up to the room like I was gonna?! It’s like it was in the stars!,"Frustration, Satisfaction, Enthusiasm"
"Yeah, it’s totally meant to be. (To Monica) Tell him who youoriginally wanted to hook up with that night.","Frustration, Jealousy"
What?!,Frustration
What?,Frustration
(To Joey) What?!,Frustration
Who did you originally want to hook up with?,Curiosity
"Okay, fine but",Frustration
Yeah baby! (Chandler glares at him.) No baby!,Frustration
(To Monica) So you came to the room looking for Joey? Did you everin-intend on telling me about this?,"Frustration, Betrayal"
No because it-it didn’t seem important.,Frustration
"Oh, it’s not important? It’s not important?! If itwasn’t for a bride’s maid you’d be marrying him (Points to Joey) not me!","Frustration, Jealousy"
Noo!! The point is that is was,Frustration
And it is a love that is based on having and giving and receiv—(Shutsup on Monica’s glare.),Frustration
I don’t believe it. The most romantic night of my life andI’m runner up.,Frustration
"Chandler, please! Do you know how unbelievably glad I am that Joey wasnot there that night?!","Gratitude, Relief"
"Hey! (Monica turns and looks at him) Now I’m a man of the cloth, butI still have feelings!",Frustration
(To Joey) Look there is no way you’re doing this wedding now.Okay?,"Stress, Frustration"
"What?! That’s not fair! It’s not my fault! I was off with mybride’s maid! And who’s to say I would’ve even said yes?! (To Monica) Imean I would’ve said yes. Chandler look y-y-you are making way to big a deal out ofthis, all right? Look, everything worked out okay!",Frustration
"Okay, it’s just weird! Okay? I don’t want to be standingtheir saying my vows and then having the mental image of you and Monica! I-I-I need…Idon’t know what I need. I need a walk.","Frustration, Embarrassment"
"Wait Chandler come on, let’s—it’s not a big deal!",Frustration
It is to me. You wanted to sleep with,"Frustration, Betrayal"
This is crazy.,"Frustration, Overwhelm"
I know!,Frustration
So now what have we agreed?,Unknown
No more pranks.,Frustration
And-and what else?,Frustration
That you and daddy were not on a break.,"Frustration, Heartbreak"
Very good.,Achievement
Rachel! What are you doing here?,Affection
I’m just visiting my good friend Carol.,Affection
Your good friend?,"Disappointment, Curiosity, Insecurity"
Yeah!,Enthusiasm
What’s her last name?,Curiosity
Carol…Lesbian?,"Curiosity, Confusion, Realization"
"Nice. And by the way that uh, that line down my face?",Embarrassment
What line?,Frustration
Wh-wh-what line? The,Frustration
"All right, I’m sorry. I’m sorry I didn’t tell you but youwere so mad already!",Frustration
Of course I was mad! I told you I-I hate this stuff! Okay? It-it’snot funny!,"Frustration, Anger"
(entering from the kitchen) Hey Ross!,Enthusiasm
Hi.,Boredom
What’s not funny?,Frustration
Practical jokes.,Joy
Oh I…I think they’re funny.,Unknown
You have a line down your face.,Embarrassment
What? (Goes and checks.),Frustration
"Okay, maybe they are not funny to you…",Frustration
(yelling from the bathroom) Oh my God!,Fear
Or Carol! But they’re funny to kids and who is it hurting?!,Frustration
"Uh, y’know what? I’ll tell you who it hurts! It hurts the kidwho has all his clothes stolen in gym class so he has to go to the principal’s officewearing nothing but a catcher’s mitt!",Frustration
That was,Disappointment
"I will be! Listen, I don’t want you teaching my son that stuffanymore. Okay?","Frustration, Anger"
"Fine. Fine, but I’ll have you know that once I taught him thatstuff he called me Fun Aunt Rachel. And I loved being Fun Aunt Rachel but I’ll goback to being Boring and Uncomfortable Aunt Rachel if that’s what you want!","Frustration, Affection"
"No that’s not what I want. Uh, I’m glad you guys were bondingbut I…","Frustration, Satisfaction"
"Look he doesn’t have any brothers or sisters, somebody’s gonnahave to teach him this stuff! And I haven’t taught him anything that a normal6-year-old doesn’t know anyway!","Frustration, Overwhelm, Boredom"
(yelling from off camera) Crap!!,Frustration
I gotta go! (Runs out.),Excitement
Hey.,Enthusiasm
Hey. Do you want this scone? (Holds up his plate) It came for me butit would probably rather sleep with you!,"Frustration, Interest"
"Chandler, come on nothing even happened!",Frustration
"Look Joe, I know you wanted to do the wedding…",Frustration
"No-hey-no! If you don’t want me to do it, I except that. I don’tcare about that. I just…I don’t want you to be upset.","Frustration, Affection, Gratitude"
How can I not be upset? Okay? I,"Frustration, Disappointment"
"Yeah for like a half an hour one night! Chandler, she wants you for therest of her life! You’re so lucky! Look what I missed out on by not being there!Although you know what? It could never have worked like you guys did, ‘cause you guysare perfect for each other. Y’know, we look at you and-and we see you together and itjust…it-it fits. Y’know? And you just know it’s gonna last forever.","Enthusiasm, Affection, Jealousy, Gratitude, Love, Trust"
That’s what you should say.,Frustration
What?,"Frustration, Confusion"
When you’re marrying us; that’s what you should say.,Frustration
Really? I can do it?,"Achievement, Enthusiasm"
I’d love it if you would do it.,Enthusiasm
Hey! (They hug.),Affection
But those are the words! Those,Frustration
"Well I don’t know remember exactly but, it’s-it’s prettymuch about having and giving and sharing and receiving.","Confusion, Interest"
Hey!,Enthusiasm
Hey!,Excitement
"Hey I’m sorry to do this to you again but uh, is there any way youcan look after Ben for a little bit? I-I’ve got this meeting at school. And-and he-heasked for his uh, ‘Fun Aunt’ Rachel, so…","Stress, Overwhelm, Affection, Gratitude"
"Ohhh! Well of course I will watch him! We have fun, don’t we Ben?(He nods yes.)","Enthusiasm, Affection"
"Okay, I’ll see you later pal.",Satisfaction
"Ohh, okay. (Ross has a sign on his back that reads ‘Poop.’)Wh—Ah-ha! (Ross stops and turns.) Wait a minute. Uh Ben, I can’t do it.",Frustration
What?,Frustration
"I can’t let him go out that way, he’s got a meeting. (To Ross)You’ve got something here on your back.","Stress, Frustration, Affection"
What? (She takes the sign off and hands it to him.) That’s great.That is great. (Crumples up the paper and throws it down in anger.) What did we justfinish talking about Ben?!,Frustration
Oh I…,Frustration
What did we just finish talking about Ben?!,Frustration
"All right, that’s it! (He runs over to Ben, but he runs past him andout the door.) Come—you—no! You are in big trouble young man!","Frustration, Anger"
No! Wait! Come on!,Frustration
"Wait! No! Ben, come here! I am","Stress, Frustration, Anxiety"
No you guys… (She walks out into the hallway.),Frustration
I-I-am—(Suddenly Ross starts screaming and comes falling down thestairs landing just in front of Rachel.),"Fear, Panic"
EHHHHHHHHHHH!!!!!!! My God!!!!!!!!!!! Oh my God!!!!!!! (She runs over tohim and finds that it was a dummy and that she had been had.),Fear
Hey!,Excitement
Hey-hey.,"Enthusiasm, Affection"
So are guys doing okay?,Interest
"Yeah, we talked and Monica made me see that I over reacted a littlebit and some things in life are more important.",Satisfaction
Yeah baby! (Phoebe and Joey nod.),"Enthusiasm, Affection"
"I’m really glad you guys are okay but, I just keep thinking whatwould happen if-if you two (Points to Monica and Joey) actually had hooked up.","Anticipation, Curiosity"
Honey! Dinner’s ready!,"Affection, Excitement, Relief"
Your favorite!,Enthusiasm
"Ho-ho-ho, (pausing for a rest next to the fridge) fried stuff with cheese!","Satisfaction, Enthusiasm"
Yep! And lot’s of it!,"Enthusiasm, Excitement"
"Okay, in we go.",Relaxation
Here you go.,Satisfaction
(still reading the label) Oh my God! This is a six-hour pill! (Checksher watch) That’s it! I’m out of the woods! Ohh! What a relief!,Relief
Good for you!,Achievement
"Oh, it’s like huge weight has been lifted! ‘Cause look, (readsthe side affects) no hair loss, not a rash, no hives, I’m just so happy! Because noshortness of breath, no temporary euphoria—Oh.",Relief
