Dialogue,Emotions
"Well, you do realise the odds of that happening are a little slimmer ifthey never get to meet the guy..",Frustration
"Let it go, Ross.",Frustration
"Yeah, well, you didn't know Chi Chi.",Frustration
Do you all promise?,Anxiety
Yeah! We promise! We'll be good!,"Enthusiasm, Trust"
(shouts to Chandler) Chandler? Do you promise to be good?,Frustration
"You can come in, but your filter-tipped little buddy has to stay outside!",Frustration
"Hey, Pheebs.","Affection, Connectedness"
"'Dear Ms. Buffay. Thank you for calling attention to our error. We havecredited your account with five hundred dollars. We're sorry for the inconvenience, andhope you'll accept this- (Searches in her purse) -",Gratitude
What bank is this?,"Curiosity, Confusion"
Hey. It's him. (On the intercom) Who is it?,Anticipation
(on the intercom) It's Alan.,Anxiety
(shouting to Chandler) Chandler! He's here!,Excitement
"(to all) Okay, please be good,","Stress, Frustration"
"Hi. Alan, this is everybody. Everybody, this is Alan.","Engagement, Belonging"
Hi.,"Engagement, Curiosity, Interest, Belonging"
"Hi, Alan.",Affection
I've heard schho much about all you guyschh!,Excitement
"(to Alan) Thanks. I'll call you tomorrow. (Alan exits, to all) Okay.Okay, let's let the Alan-bashing begin. Who's gonna take the first shot, hmm?","Boredom, Disappointment, Anticipation"
C'mon!,Frustration
"...I'll go. Let's start with the way he kept picking at- no, I'm sorry, Ican't do this, can't do this. We loved him.","Love, Heartbreak, Anxiety"
Loved him! Yeah! He's great!,"Enthusiasm, Affection"
Wait a minute! We're talking about someone that,Frustration
Yeah!,Enthusiasm
And did you notice...? (She spreads her thumb and index finger.),Boredom
(reluctantly) Yeah.,Boredom
Know what was great? The way his smile was kinda crooked.,Affection
"Yes, yes! Like the man in the shoe!",Excitement
...What shoe?,Frustration
"From the nursery rhyme. 'There was a crooked man, Who had a crookedsmile, Who lived in a shoe, For a... while...'",Boredom
...So I think Alan will become the yardstick against which all futureboyfriends will be measured.,Affection
"What future boyfriends? Nono, I th- I think this could be, y'know, it.","Curiosity, Confusion, Realization, Interest"
Really!,Excitement
"Oh, yeah. I'd marry him just for his David Hasselhof impression alone.You know I'm gonna be doing that at parties, right? (Does the impression)",Enthusiasm
"You know what I like most about him, though?",Affection
What?,Frustration
The way he makes me feel about myself.,"Affection, Love"
Yeah...,"Frustration, Boredom"
Hi.. how was the game?,Curiosity
Well..,Boredom
WE WON!! Thank you! Yes!,"Achievement, Satisfaction, Enthusiasm, Gratitude, Excitement"
Fantastic! I have one question: How is that possible?,Curiosity
Alan.,Unknown
"He was unbelievable. He was like that-that-that Bugs Bunny cartoon whereBugs is playing all the positions, right, but instead of Bugs it was first base-Alan,second base-Alan, third base-...","Enthusiasm, Engagement"
"I mean, it-it was like, it was like he made us into a team.","Satisfaction, Affection, Belonging, Connectedness"
"Yep, we sure showed those Hassidic jewellers a thing or two aboutsoftball..","Achievement, Satisfaction"
Can I ask you guys a question? D'you ever think that Alan is maybe..sometimes..,"Curiosity, Confusion"
What?,Frustration
"..I dunno, a little too Alan?",Frustration
"Well, no. That's impossible. You can never be too Alan.",Determination
"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.","Affection, Love"
I personally could have a gallon of Alan.,Interest
"Hey, Lizzie.","Affection, Interest"
"Hey, Weird Girl.","Affection, Insecurity, Irritation"
I brought you alphabet soup.,Satisfaction
Did you pick out the vowels?,Curiosity
"Yes. But I left in the Ys. 'Cause, y'know, sometimes y"". Uh",Frustration
Saltines?,Boredom
"No, but would you like a thousand dollars and a football phone?",Enthusiasm
"What? (She opens the envelope Phoebe has given her.) Oh my God, there'sreally money in here.",Excitement
I know.,Frustration
"Weird Girl, what are you doing?",Confusion
"No, I want you to have it. I don't want it.","Frustration, Disappointment"
"No, no, I ha-I have to give you something.","Stress, Frustration"
"Oh, that's fine, no.",Frustration
Would you like my tin-foil hat?,Unknown
"No. 'Cause you need that. No, it's okay, thanks.","Stress, Frustration"
"Please, let me do something.","Frustration, Determination"
"Okay, alright, you buy me a soda, and then we're even. Okay?",Frustration
Okay.,Unknown
Okay.,Boredom
Keep the change. (To Phoebe) Sure you don't wanna pretzel?,Satisfaction
"No, I'm fine.","Frustration, Satisfaction"
(leaves) See ya.,Relaxation
Huh!,Frustration
A,Unknown
Eww!,Unknown
"I know! I know, I opened it up and there it was, just floating in there,like this tiny little hitch-hiker!",Excitement
"Well, maybe it's a contest, y'know? Like, collect all five?","Engagement, Curiosity"
"Does, um, anyone wanna see?",Curiosity
Nooo!,Frustration
"Oh, hey, don't do that! Cut it out!",Frustration
It's worse than the thumb!,Frustration
"Hey, this is so unfair!",Frustration
"Oh, why is it unfair?",Frustration
"So I have a flaw! Big deal! Like Joey's constant knuckle-crackingisn't annoying? And Ross, with his over-pronouncing every single word? And Monica, withthat snort when she laughs? I mean, what the hell is that thing? ...I accept all thoseflaws, why can't you accept me for this?",Frustration
...Does the knuckle-cracking bother everybody?,Boredom
"Well, I-I could live without it.",Frustration
"Well, is it, like, a little annoying, or is it like when Phoebe chews herhair?","Boredom, Curiosity, Irritation"
"Oh, now, don't listen to him, Pheebs, I think it's endearing.","Affection, Love"
"Oh, (Imitating Ross) you do",Frustration
"You know, there's nothing wrong with speaking correctly.",Satisfaction
"Indeed there isn't""... I should really get back to work.""","Frustration, Boredom"
"Yeah, 'cause otherwise someone might get what they actually ordered.",Frustration
"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.","Satisfaction, Excitement"
Did you ever go out with a guy your friends all really like?,Interest
No.,Frustration
"Okay.. Well, I'm going out with a guy my friends all really like.",Satisfaction
"Waitwait.. we talking about the coyotes here? All right, a cow gotthrough!",Frustration
Can you believe it? ...Y'know what? I just don't feel,"Frustration, Boredom"
Honey.. you should always feel,"Affection, Gratitude, Love"
I know.. it's gonna be really hard.,"Stress, Overwhelm"
"Well, he's a big boy, he'll get over it.",Satisfaction
"No, he'll be fine. It's the other five I'm worried about.",Worry
Do you have any respect for your body?,Unknown
Don't you realise what you're-you're doing to yourself?,"Frustration, Determination"
"Hey, y'know, I have had it with you guys and your cancer and youremphysema and your heart disease. The bottom line is, smoking is cool, and you know it.",Frustration
"(holding the phone out to Chandler) Chandler? It's Alan, he wants tospeak to you.","Excitement, Engagement"
"Really? He does? (taking the phone) Hey, buddy, what's up! Oh, shetold you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it'snot that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like thatbefore. Well, okay, thanks! (He hands the phone back and stubs out his cigarette.)","Gratitude, Excitement"
"(to Ross, who has wandered up) God, he's good.",Satisfaction
If only he were a woman.,"Frustration, Jealousy"
Yeah.,Boredom
"Ooh, Lambchop. How old is that sock? If I had a sock on my hand forthirty years it'd be talking too.",Frustration
Okay. I think it's time to change somebody's nicotine patch. (Does so.),Satisfaction
(entering) Hey. Where's Joey?,Frustration
"Joey ate my last stick of gum, so I killed him. Do you think that waswrong?",Frustration
I think he's across the hall.,Frustration
Thanks. (Goes to fetch him.),"Gratitude, Interest"
(finishing changing Chandler's nicotine patch) There y'go.,Satisfaction
"(deadpan) Ooh, I'm alive with pleasure now.","Satisfaction, Excitement"
"Hey Pheebs, you gonna have the rest of that Pop-Tart?.. Pheebs?",Frustration
Does anyone want the rest of this Pop-Tart?,Satisfaction
"Hey, I might!",Interest
"Sorry. ..Y'know, those stupid soda people gave me seven thousand dollarsfor the thumb.",Frustration
You're kidding. Oh my God.,Frustration
"And on my way over here, I stepped in gum. ...What is up with theuniverse?!",Frustration
"(dragged in by Monica, he has just gotten out of the shower) What's goingon?",Frustration
Nothing. I just think it's nice when we're all here together.,"Satisfaction, Affection"
Even nicer when everyone gets to wear their underwear..,"Satisfaction, Boredom, Affection, Gratitude"
"Uh, Joey..",Frustration
"Oh, God! (Hurriedly closes his legs.)",Embarrassment
(turns off the TV) Okay..,Frustration
Oh! That was Lambchop!,Excitement
"Please, guys, we have to talk.","Stress, Frustration"
"Wait, wait, I'm getting a",Excitement
"Alright, we have to talk.",Frustration
There it is!,Excitement
"Okay. It's-it's about Alan. There's something that you should know. Imean, there's really no easy way to say this.. uh.. I've decided to break up with Alan.","Frustration, Heartbreak, Anxiety, Relief"
Is there somebody else?,Frustration
"No, nononono.. it's just.. things change. People change.",Frustration
We didn't change..,"Frustration, Disappointment"
So that's it? It's over? Just like that?,"Frustration, Disappointment"
"You know.. you let your guard down, you start to really care aboutsomeone, and I just- I- (starts chewing her hair)","Frustration, Overwhelm, Affection"
"Look, I- I could go on pretending-",Frustration
Okay!,"Achievement, Satisfaction"
"-but that wouldn't be fair to me, it wouldn't be fair to Alan- Itwouldn't be fair to you!","Frustration, Jealousy, Gratitude"
"Who-who wants fair? Y'know, I just want things back. Y'know, the way theywere.","Frustration, Nostalgia"
I'm sorry..,Unknown
"(sarcastic) Oh, she's sorry! I feel better!","Frustration, Relief"
"(tearful) I just can't believe this! I mean, with the holidays comingup- I wanted him to meet my family-","Frustration, Heartbreak"
I'll meet somone else. There'll be other Alans.,"Frustration, Satisfaction, Hope"
"Oh, yeah! Right!",Enthusiasm
Are you guys gonna be okay?,Unknown
"Hey hey, we'll be fine. We're just gonna need a little time.",Confidence
(dubious) I understand.,Doubt
Wow.,Unknown
"I'm, I'm really sorry.",Unknown
"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.",Relief
Relieved?,Relief
"Yeah, well, I had a great time with you.. I just can't stand your friends.",Frustration
Remember when we went to Central Park and rented boats?.. That was fun.,"Satisfaction, Affection, Nostalgia"
Yeah. He could row like a viking.,"Achievement, Satisfaction"
(entering) Hi.,Enthusiasm
Mmm.,Boredom
So how'd it go?,"Curiosity, Interest"
"Oh, y'know..",Boredom
Did he mention us?,Curiosity
He said he's really gonna miss you guys. (dubious look),Doubt
"You had a rough day, huh.. c'mere. (She sits down and Ross strokes herforehead.)","Affection, Comfort"
...That's it. I'm getting cigarettes.,Frustration
No no no!,Frustration
"(leaving) I don't care, I don't care! Game's over! I'm weak! I'vegotta smoke! I've gotta have the smoke!","Frustration, Overwhelm"
(shouting as he leaves) If you never smoke again I'll give you seventhousand dollars!,"Frustration, Excitement"
"(returns) Yeah, alright.","Frustration, Boredom"
