Dialogue,Emotions
"Okay Phoebe calm down, there’s no need to place blame. Okay? (Tothe fireman) I warned her about those candles.","Frustration, Satisfaction, Anger"
"God, it’s great to catch up! I can’t believe how longit’s been!","Gratitude, Excitement, Relief"
"Chandler, is that… (Mimes someone using a movie camera and Chandlernods yes.)","Frustration, Satisfaction, Enthusiasm"
(on phone) Oh that’s great! Good for you.,"Enthusiasm, Affection"
Hey-hey listen… (Chandler waves him away.),Frustration
"Okay! So yeah, maybe we can get together umm… (Joey mimesthrowing something in the air, catching it, rolling it out, putting it in an oven andcutting it.) Can you hold for one second please? (To Joey) What?!","Frustration, Boredom, Confusion"
"When you’re off the phone, do you wanna get a pizza?","Anticipation, Interest"
"(on phone) Hi! I’m back. (Goes to hang up the phone.) Yeah, thatsounds great. (Listens) Okay. Well, we’ll do it then. (Listens) Okay, bye-bye. (Hehangs up the phone and turns around to see Joey standing close to him and screams.)","Stress, Frustration, Overwhelm"
"Hey listen, so when’s-when’s my audition? I mean I knowit’s Thursday, but what time?","Frustration, Anticipation"
Hi.,Calmness
Hey!,Excitement
(To Joey) We didn’t get to the audition. I’m gonna take herto coffee and then we’ll do it then.,"Frustration, Determination"
Ah-ha!,Excitement
"Wow! So, now you’re going on a date with this girl?",Excitement
"Honey, it is not a date! I haven’t talked to her in ten years!You can’t just call up somebody you haven’t talked to in ten years and ask themfor a favor. There are rules, y’know? You gotta, you got to put in some time.",Frustration
"You’re right, I’m sorry. It’s not like you’rey’know, going out with an ex-girlfriend.",Unknown
"No, we only went out once.",Frustration
You dated her!,Frustration
Not once!,Frustration
"All right, well why don’t I go out with an ex-boyfriend and do Joeya favor?!","Frustration, Jealousy"
"Hey, you wanna do Joey a favor, maybe you go out with Joey. (He turnsaround to see Chandler glaring at him.)","Frustration, Jealousy, Embarrassment"
"(laughs) Oh that’s great, my friend Joey’s in the moviebusiness.",Enthusiasm
Y’know who I ran into from school? Howie.,Excitement
(giggles) My friend’s name is Joey.,Affection
"Apparently Howie’s editing now. Yeah, he-he-he calls me up and asksme if he can edit my new movie. Can you believe that?! Y’know I-I-I haven’tspoken to him in like ten years and he asks me for a favor!",Frustration
"Yeah, I’ve always hated that Howie.",Frustration
"No, no How you doing?"" Man","Frustration, Curiosity"
The nerve huh?,Frustration
Yeah!,Enthusiasm
Refill?,Frustration
"Now, this is last minute so I want to apologize for the mess. Okay?",Stress
Oh my God! It sure didn’t look this way when I lived here.,"Frustration, Nostalgia"
"I know! Now look, there’s only one problem though. There’sonly room for one, so I guess one of you will have to stay at Joey’s.",Frustration
"Well, since the fire was kinda my fault I guess (To Rachel) you shouldget to stay here.",Gratitude
"Hey! Hey-hey, now this was no one’s fault Pheebs. Okay? It was anaccident.",Relief
"Well no, it was my fault so you should get the nice room.",Frustration
Okay! (She jumps on the bed.),Excitement
"So Rach! You’re the first guest at Hotel Monica! Umm, you’lljust have to tell me how you like your eggs in the morning. And I thought I would bringthem to you, y’know, in bed. Oh, you have been through so much.","Enthusiasm, Affection, Gratitude"
I have.,Achievement
This right here is where I keep the pizza. (He points to the chair.) Anduh that’s where the napkin is. (Points to the floor next to the chair.),Curiosity
What’s that smell?,Curiosity
I know! (Shrugs his shoulders.),Confusion
Oh please! It was such a big class! You never even noticed me!,"Frustration, Loneliness"
"What? Of course I did! You uh, you sat next to Sleepy Sleeperson.","Curiosity, Confusion"
Who?,Confusion
"Oh uh, I had trouble remembering everyone’s name, so I-I kinda cameup with nicknames. Like the guy on the other side of you was Smelly von Brownshirt.",Frustration
"Oh yeah. So umm, did you have a nickname for me?",Curiosity
"Umm, no. No.",Frustration
Yes you did! What was it?,Frustration
"Umm, it’s Cutie McPretty.","Affection, Interest"
Ohh that’s so sweet!,"Enthusiasm, Affection"
"Listen, I gotta tell ya, I-I’m having a great time! Y’know howbefore you said it might be weird, the whole student teacher thing, and to be frank Ithought it would be too, but it’s not. I mean it’s not at all.","Gratitude, Excitement, Contentment"
(exiting from a restaurant) Dr. Geller!,Excitement
(pushing Elizabeth into a doorway) Burt!,Frustration
So did you sleep well last night?,Satisfaction
I did.,Achievement
Yeah?,Frustration
"I did, Monica was so sweet she left a little mint on my pillow.","Satisfaction, Affection"
Y’know what Joey left on my pillow?,Frustration
What?,Frustration
Gum!,Excitement
"Well, we determined the cause of the fire.",Satisfaction
"Yeah I know, it was my candle. My candle!",Frustration
"No, there was an appliance left on in the bathroom. It’s lookslike a curling iron.",Frustration
I don’t use a curling iron.,Unknown
Well someone does.,Frustration
"Well, don’t look at me! My hair’s straight! Straight!Straight! Straight!",Frustration
It could’ve been a hair straightener.,Frustration
Oh.,Boredom
This is where I keep the pizza. (It’s the same location as before.)And—Hey! Where did the napkin go?! (The napkin is not in it’s spot.),Frustration
Now there you go! I wouldn’t want my best guest to strain her eyes!,"Enthusiasm, Affection"
Thanks Monica!,Gratitude
Does that smell bother you?,Frustration
"What the smell from Joey’s? No, I can hardly smell it over here.",Frustration
"Well you let me know if you can, because y’know I can bake a pie tocover it.","Frustration, Satisfaction"
"I can smell it a little, bake the pie.","Satisfaction, Boredom"
Okay!,Satisfaction
Okay.,Unknown
"Hello? (Listens) Oh yes, one minute please. (To Phoebe) It’s foryou. It’s the fire inspector.","Frustration, Engagement"
Oh! (Takes the phone.) Hello? (Listens) Yeah this is Phoebe. (Listens)Really?!,Excitement
"(in a funny voice) Yeah, so it turns out that it wasn’t the hairstraightener that started the fire. (Rachel prompts him on what to say next.) No-no, itwas the candles. It’s very not good leaving candles unattended. In fact, one of thefirst things they teach you in fire school is… (Phoebe suddenly enters.) Uhh…Uhh… Okay. Well, I have to go now. (Phoebe leaves.)",Unknown
"We had such a great time! She’s-she’s incredible! I thoughtthe-the age difference might be a problem, but it wasn’t. It wasn’t at all.Elizabeth is very mature for her age. (Joey makes the international sign for big boobies.)(To Monica) A concept lost on some people!","Enthusiasm, Affection"
So it’s okay to date a student.,Curiosity
"Well, not really. I mean technically it’s-it’s not against therules or anything, but it is frowned upon. Especially by that professor we ran into lastnight, Judgey von Holierthanthou.",Frustration
"Well Ross, you be careful now. You don’t want to get a reputationas y’know Professor McNailshisstudents.",Frustration
Yeah. What-what should I do?,"Frustration, Overwhelm"
"Well Ross, it seems pretty clear. I mean what’s more important? Whatpeople think or how you feel, huh? Ross, you gotta follow your heart.","Confusion, Realization, Inspiration"
Joey that is so sweet.,"Affection, Gratitude"
(entering) Hey.,Unknown
"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave ablock of time open say Thursday?","Enthusiasm, Curiosity"
I couldn’t do it.,Frustration
You couldn’t do it?!,Frustration
"Hey, relax I just need more time. We’re going to dinner tonight.",Relaxation
What?! You’re going out with her again!,"Frustration, Jealousy"
Going out with who?,Frustration
"Uh, Dana Keystone from college.",Anxiety
Oh yeah! Wasn’t she uh… (Does the international sign for bigboobies.),"Curiosity, Embarrassment"
"No, that was Dana Caplin.",Frustration
Joey! You didn’t even know her!,"Frustration, Disappointment"
Ah whatever!,Frustration
Great story again! The yarns that you weave! Woo-hoo-hoo!,Enthusiasm
"Y’know uh, actually I-I-I should get going.",Boredom
Oh no-no-no! Stay! Stay! Because you-you should you-you-you shouldstay!,"Frustration, Determination, Anxiety, Tiredness"
"Wow. Oh, I am really flattered, but I just I don’t feel that wayabout you.",Frustration
"Oh no-no-no, that’s not—No-no-no!",Frustration
"I’m sorry Chandler, y’know you are such a sweet guy and I, Idon’t want to hurt you. Oh, I wish there was something I can do to make you feelbetter.","Affection, Gratitude, Love, Heartbreak"
No-no—Really?!,Unknown
Of course!,Satisfaction
"(breaking up) Well, it just hurts so bad. I uh…",Heartbreak
"Ohh, I’m sorry.",Unknown
Well maybe there is one thing you can do.,Achievement
What?! Anything! Anything!,Frustration
"Well, I umm, I mean this is just off the top of my head now, umm but Ihave this friend. This actor friend and he would kill me if he thought I was doing thisumm, but umm would it be possible for him to get an audition for your movie say onThursday?",Insecurity
Absolutely! But you-you would really feel better about me rejecting you ifyour actor friend can audition for my movie?,"Frustration, Gratitude"
"Well, the heart wants what it wants. I’ll see you later. (He runsoff and leaves her with the bill, which the waiter promptly delivers.)","Frustration, Betrayal"
Hey! How’s it goin’?,Enthusiasm
"Well, not much has changed in the last five minutes.",Boredom
Yes it has! I made cookies!,"Achievement, Satisfaction"
Oh that’s all right. I’m still full from your homemade potatochips.,"Satisfaction, Gratitude"
But you should eat them now because they’re hot from the oven.,Enthusiasm
Okay. (Reaches for one.),"Achievement, Satisfaction"
"(pulling the plate back) Oh-ho! But not in here! Can’t eat ‘emin bed, remember? No crumbies!",Frustration
"(gritting her teeth) Okay, I’ll be out in a second.",Frustration
Okay!,Excitement
(opening the door) What are you doing?,Frustration
That doesn’t lock does it?,"Frustration, Doubt"
"Oh, Joey! Sorry!",Affection
No that’s all right. Don’t worry about it.,Unknown
Oh but look! That’s gonna leave a stain!,Frustration
Rach! Hey! It’s fine! You’re at Joey’s!,"Excitement, Relief, Belonging"
Really?,Curiosity
Yeah! Look! (He throws some of his spaghetti on the floor.),Frustration
I’ve never lived like this before.,Overwhelm
I know.,Satisfaction
"All right, don’t waste it, I mean its still food. (He picks it up andeats it.)","Frustration, Satisfaction, Gratitude"
What do you want to do now? Huh? You wanna go get a drink?,"Boredom, Enthusiasm"
"Uhh, I can’t.",Frustration
"Oh, you have some studying to do?","Stress, Frustration"
"No, I have some turning 21 to do.",Frustration
"Y’know I remember when uh, when I was in college, we used to…(He sees some of his colleagues enter and puts his head on her lap.)","Affection, Nostalgia, Engagement"
What are you doing?,Confusion
"Nothing, I’m-I’m just, I’m so comfortable with you!","Affection, Comfort"
Do you not want to be seen with me?,Insecurity
"What? No! Of course, of course I do! Are-are they gone?","Stress, Frustration, Overwhelm"
"Uh no, they’re still here but I think I’m about to leave.",Frustration
"What?! No! No! Wait! You’re right, this is stupid. Who cares whatpeople think? I mean, I mean we like each other right? There’s nothing wrong withthat. Come on. (They get up and go over to the table where his colleagues are sitting.)Burt? Lydia? Mel? This is Elizabeth.","Frustration, Affection, Contentment, Relief"
Hi!,Enthusiasm
Aren’t you in my Popular Culture class?,Confusion
"That’s right Lydia, Elizabeth here is a student and uh, we’redating. And you may frown upon that, but we’re not gonna hide it anymore.","Affection, Gratitude, Love, Trust"
You are,Frustration
What?,Frustration
They’re gonna fire you! You can’t date a student! It’sagainst the rules.,"Frustration, Worry"
Really? Its not just frowned upon?,Frustration
I love it at Joey’s!,Enthusiasm
"Hey, here you go. (Hands her another one.)",Satisfaction
"(entering, sees Rachel’s throw) Ni-hi-ice!","Achievement, Enthusiasm, Excitement"
Thanks!,Gratitude
"(To Joey) So, you busy Thursday?","Engagement, Curiosity, Interest"
"Oh, very funny. I don’t know if you remember, but my audition wassupposed to be Thursday. (Chandler doesn’t say anything until Joey figures it out.)You got me the audition?! Let’s hug it up! (They hug.)","Frustration, Affection, Gratitude, Excitement"
Okay. Okay. (Joey puts him down.) What are you gonna do to me if youget the part?,"Frustration, Curiosity"
(entering) Hey! Hi!,Enthusiasm
Hi!,Enthusiasm
"(To Rachel) Listen umm, yeah okay, I need to talk to you!",Frustration
Uh-huh.,Boredom
"Now I know that they said that the umm, the hair straightener startedthe fire but I think I’m partly at fault. You see, I didn’t, I didn’t tellyou but umm, but I-I had recently refilled the tissues and so y’know let’s justface it, that’s just kindling! So I think it’s better that I stay atJoey’s.","Frustration, Embarrassment"
"No, no-no-no. Phoebe, this was my fault and besides y’know what?I’m fine here.","Frustration, Confidence"
"Okay. Oh umm, Chandler, Monica is looking for you.","Frustration, Affection"
Really?,Confusion
Yeah she said something about crumbies.,Boredom
No! No! No! I was so careful! (Runs out.),Frustration
"(To Rachel) Okay, you have to switch with me! Monica is driving mecrazy!",Frustration
"That’s right, all the ladies want to stay at Joey’s.",Enthusiasm
"No! No! Phoebe, come on! I don’t want to switch! Please come on! Ican throw wet paper towels here!",Frustration
No but at Monica’s you can eat cookies over the sink!,"Satisfaction, Enthusiasm"
I know. I’m sorry.,Unknown
All right fine! This looks like so much fun. (Examining the bowl of wetpaper towels.),Frustration
Yeah.,Boredom
"God, what a mess. (She grabs the bowl and heads for Monica’s.)","Frustration, Overwhelm"
Wow! It actually is in the handbook. I can’t date you or have a hotplate in my office. I can’t believe we have to stop seeing each other.,Frustration
For what it’s worth I did appreciate you standing up for me. Itfelt really nice. It kinda made me like you even more.,Affection
"I know, I know I really like you too. But we-we can’t date. It’sagainst the rules. It’s forbidden.","Frustration, Affection, Heartbreak"
Wow!,Excitement
What?,"Frustration, Confusion"
"Just hearing you describe it as forbidden, it’s really hot.",Excitement
Really?,Frustration
Yeah.,Boredom
"Well I-I-I don’t care how hot it is it’s-it’s uh, it’swrong.",Frustration
Stop it! (She starts to get all worked up.),Frustration
(feeling it too) No! No! It’s wrong! It’s-it’s-it’snaughty. It’s taboo.,"Stress, Frustration, Overwhelm"
Shut the book!,Frustration
Let’s also get a hot plate!,"Enthusiasm, Excitement"
Hey!,"Excitement, Engagement, Interest"
Hey!,Excitement
So?!,Frustration
So?,Frustration
It’s Thursday! How was the audition?!,Excitement
"Wh? Monday, one day. Tuesday, two day. Wednesday, when huh what?Thurs—(He gasps in horror.) Oh! (Runs out and Chandler just shakes his head. After asecond Joey runs back in to grab a piece of pizza and runs back out.)","Frustration, Confusion"
