Dialogue,Emotions
"No, women are welcome to play.","Happiness, Contentment, Confidence"
"Oh, OK, so then what is it? Some kind of... you know, like, like... somekind of, y'know, like... alright, what is it?","Anticipation, Confusion, Frustration"
There just don't happen to be any women in our games.,"Neutral, Confusion, Frustration"
"Yeah, we just don't happen to know any women that know how to play poker.","Neutral, Confusion, Frustration"
"Oh, yeah, right.",Neutral
"Oh, please, that is such a lame excuse!","Anger, Disgust, Frustration"
Really.,"Neutral, Confusion, Frustration"
"I mean, that's a typical guy response.","Confidence, Neutral, Frustration"
"Excuse me, do any of",Neutral
No.,Neutral
But you could teach us.,"Confidence, Excitement, Optimism"
No.,"Neutral, Disgust, Frustration"
"(teaching) OK, so now we draw cards.","Confidence, Neutral, Excitement"
"So I wouldn't need any, right? Cause I have a straight.","Confidence, Neutral, Frustration"
"Oh, good for you!","Happiness, Contentment, Confidence"
Congratulations!,"Happiness, Confidence, Excitement"
"OK Phoebs, how many do you want?","Contentment, Confidence, Excitement"
"OK, I just need two... the, um, ten of spades and the six of clubs.","Neutral, Confusion, Frustration"
"No. No, uh, Phoebs? You can't—you can't do...","Anger, Confusion, Frustration"
"Oh wait, I have the ten of spades! Here! (gives it to Phoebe)","Confidence, Surprise, Excitement"
"Oh, no-no-no-no-no-no, that's OK, I don't need them. I'm going forfours.","Happiness, Contentment, Confidence"
"Oh, you're... (gives up)","Neutral, Confusion, Frustration"
"Alright, here we go. We've got salmon roulettes and assorted crudites.","Happiness, Contentment, Excitement"
OOooooo!,"Surprise, Excitement, Optimism"
"Whoa, whoa, whoa, Monica, what're you doin'? This is a poker game. Youcan't serve food with more than one syllable. It's gotta be like chips, or dip, orpretz...(look of realization)","Surprise, Confusion, Frustration"
"(changing subject) OK, so at this point, the dealer...","Confidence, Neutral, Frustration"
"Alright, you know, we got it, we got it. Let's play for real. Highstakes... big bucks...","Confidence, Excitement, Optimism"
"Alright, now, you sure? Phoebe just threw away two jacks because theydidn't look happy...","Neutral, Confusion, Frustration"
"But... I'm ready, so, just deal.","Confidence, Frustration, Optimism"
"OK, alright, last minute lesson, last minute lesson. (holds up twocards) Joey... three... eight. Eight... three. (Joey is unamused) Alright babe, deal thecards.","Neutral, Confusion, Frustration"
"(throws down her cards) Dammit, dammit, dammit!","Anger, Disgust, Frustration"
"(to Joey): Oh I see, so then, you were lying.","Confusion, Frustration"
About what?,Neutral
About how good your cards were.,"Confidence, Excitement, Optimism"
Heh... I was,"Contentment, Neutral, Nostalgia"
A-ha! And... what is bluffing? Is it not another word for... lying?,"Surprise, Anticipation, Confusion"
"OK, sorry to break up this party, but I've got resumes to fax beforework tomorrow... (gets up to leave)","Neutral, Anticipation, Frustration"
"Whoa, whoa, whoa!","Fear, Surprise, Excitement"
"Rach, Rach, we gotta settle.","Confidence, Excitement, Frustration"
Settle what?,"Neutral, Confusion, Frustration"
"The... Jamestown colony of Virginia. You see, King George is giving usthe land, so...","Confidence, Excitement, Optimism"
"The game, Rachel, the game. You owe us money for the game.","Anger, Confusion, Frustration"
Oh. Right.,"Neutral, Confusion, Frustration"
"You know what, you guys? It's their first time, why don't we just forgetabout the money, alright?",Contentment
"Hell no, we'll pay!","Confidence, Frustration, Optimism"
"OK, Monica? I had another answer all ready.","Confidence, Anticipation, Frustration"
And you know what? We want a rematch.,"Confidence, Excitement, Optimism"
Well that's fine with me. Could use the money.,"Contentment, Neutral, Anticipation"
"(to Ross): So basically, you get your ya-yas by taking money from all ofyour friends.","Anger, Disgust, Frustration"
(pause)...Yeah.,"Contentment, Neutral, Confusion"
"Yes, and I get my ya-yas from","Happiness, Love, Excitement"
"Look, Rachel, this is poker. I play to win, alright? In order for me towin, other people have to lose. So if you're gonna play poker with me, don't expect me tobe a 'nice guy,' OK? Cause once those cards are dealt... (claps hands three times)","Confidence, Anger, Frustration"
(pause)...Yeah?,"Neutral, Confusion, Frustration"
I'm,Neutral
"Alright boys, let's eat.","Happiness, Contentment, Confidence"
"Oh, did you get that from the 'I Love Rachel' pizzeria?","Surprise, Disgust, Confusion"
You still on that?,"Neutral, Disgust, Frustration"
"Oh, come on. What was with that whole Black Bart speech? (mimicking):When I play poker","Confusion, Frustration"
"You are way off, pal.","Anger, Confusion, Frustration"
"No, I don't think so, see Ross, because I think you love her.","Love, Confusion, Frustration"
"Um.... no. See, I might've had feelings for her at one time—not anymore. I just—I...","Neutral, Sadness, Confusion"
Marcel! Where are you going with that disc?,"Surprise, Confusion, Frustration"
"You are not putting that on again! Marcel, OK—if you press thatbutton, you are in very, very big trouble.","Anger, Fear, Frustration"
(opening mail) Can you believe what a jerk Ross was being?,"Anger, Disgust, Frustration"
"Yeah, I know. He can get really competitive.","Contentment, Neutral, Frustration"
"Ha. Ha, ha.","Happiness, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
"Oh, hello, kettle? This is Monica. You're black.","Confidence, Surprise, Excitement"
Please! I am not as bad as Ross.,"Confidence, Neutral, Frustration"
"Oh, I beg to differ. The","Confidence, Frustration"
That was,"Neutral, Confusion, Frustration"
Oooooh. (reads letter) (surprised): Oh! I got an interview! I got aninterview!,"Happiness, Surprise, Excitement"
You're kidding! Where? Where?,"Surprise, Excitement, Anticipation"
(in disbelief): Sak's... Fifth... Avenue.,"Surprise, Confusion"
"Oh, Rachel!","Happiness, Surprise, Love"
"Oh, it's like the mother ship is calling you home.","Happiness, Contentment, Love"
"Well, what's the job?","Neutral, Frustration"
Assistant buyer. Oh! I would be shopping... for a living!,"Excitement, Anticipation, Optimism"
"OK, look. That is Aunt Iris. This woman has been playing poker since shewas five. You gotta listen to every word she says. (opens door) Hi!","Confidence, Excitement, Anticipation"
Is Tony Randall dead?,"Neutral, Surprise, Anticipation"
No.,"Neutral, Confusion, Frustration"
I don't think so.,Neutral
Why?,"Confusion, Frustration"
"Well, he may be now, because I think I hit him with my car.","Fear, Surprise, Frustration"
What?,"Surprise, Confusion, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
Really?,"Neutral, Surprise, Confusion"
No! That's bluffing. Lesson number one. (walks into kitchen) Let metell you something... everything you hear at a poker game is pure crap. (to Phoebe): Niceearrings.,"Confidence, Neutral, Frustration"
Thank y... (thinks about it),"Anticipation, Confusion, Frustration"
"Girls, sit down.",Confidence
"Uh, Aunt Iris? This is Phoebe, and that's Rachel...","Happiness, Confidence, Excitement"
"Yeah, yeah, yeah, yeah, yeah, listen, I am parked at a meter. Let'sdo it.","Confidence, Excitement, Optimism"
"Ross, could we please, please, please listen to anything else?",Frustration
Alright.,"Contentment, Confidence, Neutral"
I'm gonna pay for,"Confidence, Neutral, Frustration"
Hi!,"Happiness, Contentment, Excitement"
Hey.,"Neutral, Confusion, Frustration"
"Guys! Guess what, guess what, guess what, guess what!","Happiness, Excitement, Anticipation"
"Um, ok... the... the fifth dentist caved and now they're allrecommending","Neutral, Confusion, Frustration"
"Noooo... the interview! She loved me! She absolutely loved me. We talkedfor like two and a half hours, we have the same taste in clothes, and—oh, I went tocamp with her cousin... And, oh, the job is perfect. I can do this. I can do this well!","Happiness, Confidence, Excitement"
That's great! That's wonderful!,"Happiness, Excitement, Optimism"
"Oh God, oh, and then she told the funniest story...","Happiness, Excitement, Anticipation"
"OK, great. You'll tell us and we'll laugh. Let's play poker.","Happiness, Confidence, Excitement"
"Alright now listen, you guys, we talked about it, and if you don't want toplay, we completely understand.","Contentment, Neutral"
"Oh yes, yes, we could play some other game... like, uh, I don'tknow...","Happiness, Excitement, Confusion"
"Ha, ha, very funny, very funny. But I think we'd like to give pokeranother try. Shall we, ladies?","Happiness, Confidence, Excitement"
"Yes, we should. I think we should.",Confidence
"Uh, Rach, do you want me to shuffle those?","Confidence, Neutral, Anticipation"
"No, no, thats OK. Y'know, I think I'm gonna give it a go.","Confidence, Excitement, Optimism"
Alright.,"Contentment, Confidence, Neutral"
"Alright... (shuffles cards expertly, all the guys stare in amazement)","Confidence, Excitement"
"So, Phoebs owes $7.50, Monica, you owe $10, and Rachel, you owe fifteenbig ones.","Contentment, Neutral, Frustration"
"But hey, thanks for teachin' us Cross-Eyed Mary. You guys, we gotta playthat at our regular game.","Excitement, Anticipation"
"Alright, here's my $7.50. (Hands them the money) But I think you shouldknow that this money is cursed.","Confidence, Surprise, Disgust"
What?,"Surprise, Confusion, Frustration"
"Oh, I cursed it. So now bad things will happen to he who spends it.","Neutral, Fear, Frustration"
"That's alright, I'll take it. Bad things happen to me anyway. This wayI can break 'em up with a movie.","Sadness, Disgust, Frustration"
"Well, that just leaves the big Green poker machine, who owes fifteen...","Neutral, Anticipation, Frustration"
"Mmm-hmmm. Oh, so typical. Ooo, I'm a man. Ooo, I have a penis. Ooo, Ihave to win money to exert my power over women. (hands over her money)","Anger, Disgust, Frustration"
"You know what? This is not over. We will play you again, and we willwin, and you will lose, and you will beg, and we will laugh, and we will take every lastdime you have, and you will hate yourselves","Confidence, Anger, Frustration"
"Hmm. Kinda stepped on my point there, Mon.",Neutral
"So, you gals wanna hand over your money now? That way, we don't have to gothrough the formality of actually playing.","Confidence, Anger, Frustration"
"Ooooh, that's fine. We'll see who has the last laugh there, monkey boy.","Confidence, Anger, Frustration"
"OK, we done with the chit-chat? Are we ready to play some serious poker?","Confidence, Excitement, Frustration"
"(holding a card and waving it in front of her face) Hey you guys, look,the one-eyed jack follows me wherever I go. (they look at her) Right, OK, serious poker.",Excitement
"Excuse me, where are you going?","Neutral, Confusion"
Uh... to the bathroom.,"Neutral, Confusion, Frustration"
"Do you want to go to the bathroom, or do you wanna play poker?","Contentment, Excitement, Anticipation"
I want to go to the bathroom. (exits),"Confidence, Neutral, Excitement"
"Alright, well, I'm gonna order a pizza. (gets up)","Contentment, Confidence, Neutral"
"Oh no-no-no-no-no, I'm still waiting to hear from that job and the storecloses at nine, so you can eat then.","Anticipation, Frustration"
That's fine. I'll just have a,"Contentment, Neutral"
"Alright, Cincinnati, no blinds, everybody ante. (deals cards)","Happiness, Confidence, Excitement"
(looks at her cards) Yes! (everyone looks at her) .... or no.,"Happiness, Confidence, Surprise"
"Alright. (to Rachel): Your money's mine, Green.","Confidence, Excitement, Anticipation"
"Your fly is open, Geller. (he checks it, and zips up)",Unknown
"You guys, you know what I just realized? 'Joker' is 'poker' with a 'J.'Coincidence?","Surprise, Excitement, Anticipation"
"Hey, that's... that's 'joincidence' with a 'C'!","Surprise, Excitement, Confusion"
Uh... Phoebe? Phoebe?,"Anticipation, Confusion, Frustration"
Yeah. Um... I'm out. (throws in cards),"Neutral, Disgust, Frustration"
I'm in.,"Confidence, Excitement, Anticipation"
Me too.,"Happiness, Contentment, Excitement"
"Me too. Alright, whattaya got.","Confidence, Neutral, Excitement"
"Well, you better hop outta the shower, cause... I gotta flush. (lays downcards)","Contentment, Confusion, Frustration"
"Well, well, well, hop back in bucko, cause I got four sixes! (lays downcards) I won! I actually won! Oh my God! Y'know what? (collects chips) I think I'm gonnamake a little Ross pile. (holds up a chip) I think that one was Ross's, and Ithink—oh—that one was Ross's. Yes! (Starts singing):","Happiness, Surprise, Excitement"
And your fly's still open...,Surprise
"Ha, I made you look....","Happiness, Confidence, Surprise"
I couldn't be inner. Monica?,"Anticipation, Confusion, Frustration"
"Monica, in or out?","Confidence, Anticipation, Frustration"
(slams down cards) I hate this game!,"Anger, Disgust, Frustration"
"OK Joey, your bet.","Confidence, Excitement, Anticipation"
"Ahhh, I fold like a cheap hooker who got hit in the stomach by a fat guywith sores on his face. (the girls look at him, confused) Oh, I'm out.","Disgust, Confusion, Frustration"
Ross?,"Neutral, Anticipation, Confusion"
"Oh, I am very in.","Confidence, Excitement, Anticipation"
Chandler?,"Neutral, Surprise, Confusion"
Couldn't be more out. (throws in cards),"Confidence, Disgust, Frustration"
Me too. Rachel.,"Happiness, Contentment, Love"
"Uh, I will see you... and I'll raise you. (throws chips in pot) What doyou say... want to waste another buck?","Confidence, Excitement, Anticipation"
"No, not this time. (he folds) So... what'd you have?","Neutral, Frustration"
I'm not telling. (collects chips),"Confidence, Neutral, Frustration"
"Come on, show them to me. (reaches for her cards, Rachel covers them up)","Disgust, Frustration"
No..!,Sadness
Show them to me!,"Confidence, Excitement, Anticipation"
Get your hands out of there! No!,"Anger, Fear, Disgust"
Let me see! Show them!,"Confidence, Excitement, Anticipation"
"Y'know, I've had dates like this.","Disgust, Frustration"
"(deals new hand) Boy, you really can't stand to lose, can you? Yourwhole face is getting red... little veins popping out on your temple...","Anger, Disgust, Frustration"
Plus that shirt doesn't really match those pants.,"Neutral, Disgust, Frustration"
"First of all, I'm not losing...","Confidence, Frustration"
"Oh, you are losing. Definitely losing. (phone rings)","Confidence, Surprise, Frustration"
Let's not talk about losing. Just deal the...,"Confidence, Neutral, Frustration"
"(answering phone) Hel-lo, Rachel Green.","Confidence, Neutral, Excitement"
"(mimicking Rachel) Mee mee, mee-mee mee.","Happiness, Excitement"
(on phone) Excuse me. (covers up phone; to Ross) It's about the,"Neutral, Confusion, Frustration"
"Barbara! Hi, how are you? (Listens) Uh-huh. (Listens) No, I understand.Yeah. Oh, oh, come on, no, I'm fine. Don't be silly. Yeah... oh, but you know, if-ifanything else opens up, plea—Hello? Hello? (hangs up phone, very depressed)","Sadness, Frustration"
"Sorry, Rach.",Sadness
"Y'know, there's gonna be lots of other stuff.","Neutral, Anticipation, Optimism"
"Yeah...(sigh)....OK. Where were we? Oh, OK... five card draw, uh...jacks or better... nothing wild, everybody ante.","Neutral, Confusion, Frustration"
"Look, Rachel, we don't have to do this.","Neutral, Sadness, Frustration"
"Yes, we do. (pause)","Confidence, Neutral, Frustration"
"Alright, check.","Contentment, Confidence, Optimism"
Check.,"Confidence, Neutral, Frustration"
I'm in for fifty cents. (throws it in),"Confidence, Excitement, Optimism"
Call.,"Confidence, Neutral, Optimism"
I'm in.,"Confidence, Excitement, Anticipation"
I see your fifty cents... and I raise you... five dollars. (throws itin),"Confidence, Excitement, Anticipation"
"I thought, uh... it was a fifty cent limit.","Surprise, Confusion, Frustration"
"Well, I just lost a job, and I'd like to raise the bet five bucks. Doesanybody have a problem with that?","Neutral, Sadness, Frustration"
(to Ross): Loser?,"Confidence, Disgust, Frustration"
"No, I fold. (lays cards down, and gets up)","Neutral, Frustration"
"What do you mean, you fold? Hey, come on! What is this? I thought that'once the cards were dealt, I'm not a nice guy.' I mean, what, were you just full of it?","Anger, Confusion, Frustration"
I'm in. (throws in chips),"Confidence, Excitement, Anticipation"
How many you want?,"Confidence, Neutral, Frustration"
One. (Rachel gives him the card.),"Confidence, Neutral, Excitement"
Dealer takes two. (she deals herself two cards) What do you bet?,"Confidence, Excitement, Anticipation"
I bet two dollars. (throws it in),"Confidence, Excitement, Optimism"
OK... see your two... and I raise you twenty. (throws it in),"Confidence, Excitement, Anticipation"
"I see your twenty, raise you twenty-five. (throws it in)","Confidence, Excitement, Anticipation"
"See your twenty-five...and...uh, Monica, get my purse.","Anticipation, Confusion, Frustration"
"Rachel, there's nothing in it.","Neutral, Confusion, Frustration"
"OK, then get me your purse.","Neutral, Confusion, Frustration"
"OK, here you go. Good luck.","Confidence, Neutral"
"(to Monica): Thank you. (to Ross): I saw your twenty-five, and I raiseyou... seven.","Confidence, Excitement, Anticipation"
...teen! (throws in a ten-dollar bill),"Happiness, Excitement"
"(to Joey): Joey, I'm a little shy.",Unknown
"That's OK, Ross, you can ask me. What?","Surprise, Confusion, Frustration"
"(to Ross): What do you need, what do you need?","Neutral, Confusion, Frustration"
Fifteen.,Neutral
"Alright, here's ten. (gives it to him)","Happiness, Contentment, Confidence"
"Here, I got five, I got five. (Ross takes the money)","Happiness, Confidence, Excitement"
Thank you.,"Happiness, Contentment"
Good luck.,"Confidence, Excitement, Optimism"
"(to Rachel): OK, I am calling your seventeen. What do you got?","Confidence, Excitement, Anticipation"
(lays down cards) Full house.,"Happiness, Confidence, Excitement"
You got me.,"Surprise, Confusion, Frustration"
"(to Ross): Ahhh, that's alright. Y'know, that's a tough hand to beat.","Contentment, Neutral, Optimism"
(to Ross): I thought we had them!,"Confidence, Frustration"
"Oh, well, when you don't have the cards, you don't have the cards, youknow. (looks at Rachel) But, uh... look how happy she is. (smiles)","Happiness, Contentment, Excitement"
,"Neutral, Confusion, Frustration"
"Oh, time's up.","Neutral, Sadness, Frustration"
"(pointing at the drawing, upset) Bye... bye...","Sadness, Disgust, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
,"Neutral, Confusion, Frustration"
That's a,"Contentment, Confidence, Neutral"
"OK, OK, it's my turn. (reads the answer)","Confidence, Excitement, Anticipation"
Go.,"Confidence, Neutral, Anticipation"
Uh.... bean! Bean!,"Neutral, Excitement, Confusion"
(triumphantly),"Happiness, Confidence, Excitement"
Yes!,"Happiness, Confidence, Excitement"
,"Neutral, Confusion, Frustration"
