Dialogue,Emotions
"And people say you don’t pay attention. No, this is a much betterjob. It’s vice-president of a company that does data reconfiguration and statisticalfactoring for other companies.","Confidence, Excitement, Optimism"
Wow! How do you know how to do that?!,"Confidence, Surprise, Excitement"
That’s what I do now.,"Happiness, Contentment, Confidence"
"Hey Joey, come taste this.","Confidence, Excitement, Anticipation"
What is it?,"Neutral, Surprise"
Remember that guy that gave me a bad review? Well… (Feeds him aspoonful of what she’s cooking.) I’m getting my revenge!,"Confidence, Anger, Excitement"
You cooked him?,"Surprise, Disgust, Confusion"
"No. He teaches a course on food criticism at the New School, so beforewe go to the movies I wanna go by there and make him try my bouillabaisse again. Oh, Icannot wait to read the front page of the Post tomorrow! Restaurant reviewer admits:I was wrong about Monica.""""","Confidence, Excitement, Anticipation"
"The front page? You really do live in your own little world,don’t ya?",Neutral
"Do you uh, want these things delivered Mr. and Mrs. Geller?","Confidence, Neutral, Anticipation"
Oh.,"Neutral, Surprise, Confusion"
Oh.,"Neutral, Surprise, Confusion"
"No-no-no! No, no, no, we’re not married.","Surprise, Confusion, Frustration"
"We are having a baby together, but we’re not involved. (The cashier,a very beautiful woman, looks confused) I mean, uh we-we were seeing each other a whileago, but then we were just friends. And then there was one drunken night. (Rachel looks athim angrily) Or, yes stranger, we’d like this delivered please.","Anger, Confusion, Frustration"
Why don’t you fill out this address card. (Hands him one.),"Confidence, Neutral, Frustration"
"Oh, okay.","Neutral, Confusion, Frustration"
I notice you picked out a lot of our dinosaur items.,"Happiness, Contentment, Excitement"
"Oh yeah! Actually, that’s one of the reasons why we’re not acouple.","Happiness, Confidence"
"I chose those, I’m a paleontologist.","Contentment, Confidence, Excitement"
Really?! That is so cool!,"Happiness, Surprise, Excitement"
"Oh. Oh yeah, don’t get to worked up over it. I mean it-it soundslike he’s a doctor, but he’s not.","Neutral, Confusion, Frustration"
"Oh no-no, I’m fascinated by paleontology. Have you read the newWalter Alvarez book?","Excitement, Anticipation"
Yeah! I-I teach it in my class.,"Happiness, Confidence, Excitement"
"Oh my God! I’m standing at a cash register, holding a credit card,and I’m bored.","Neutral, Frustration"
"(looking at the completed address card) Oh, I love your neighborhood.There’s a great gym right around the corner from your building.","Happiness, Love, Excitement"
That’s my gym.,"Happiness, Contentment, Confidence"
"I can tell you work out. (Ross is please and Rachel looks at himconfused.) A paleontologist who works out, you’re like Indiana Jones. (Rachel has adisbelieving look on her face.)","Happiness, Confusion"
I,"Happiness, Contentment, Confidence"
Hi Pheebs!,Happiness
"Hey! Oh, how did baby shopping go?","Happiness, Excitement, Anticipation"
"Oh, it was great! We got everything that we needed! Oh and Ross, almostgot something that wasn’t on the list. A whore.","Happiness, Surprise, Excitement"
What?!,"Surprise, Confusion, Frustration"
"Well, we were paying for our stuff and this saleswoman just startedflirting with him.","Neutral, Disgust, Frustration"
Well did she know you two weren’t married?,"Surprise, Confusion, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
"Oh my God! Well the idea of a woman flirting with a-with a single man,we-we must alert the church elders!","Fear, Surprise, Disgust"
You don’t understand! You didn’t see how brazen she was.,"Anger, Surprise, Frustration"
Sounds like you’re a little jealous.,"Confusion, Frustration"
No! I’m not! I-I-I just think it’s wrong! It’s-it’sthat I’m—Here I am about to pop and he’s out picking up some shop girl atSluts ‘R’ Us!,"Sadness, Anger, Frustration"
Is that a real place? (Rachel’s stunned) Are they hiring?,"Surprise, Excitement, Confusion"
(entering) Hey Phoebe! (To Rachel) Fatty!,"Anger, Surprise"
"Hey Chandler, why so fancy?","Neutral, Confusion, Frustration"
"Well, I got a job interview. It’s kinda a big deal too. Its a lotmore money and I’d be doing data reconfiguration and statistical factoring.","Contentment, Excitement, Optimism"
"Wait, I think I know someone who does that.","Confidence, Excitement, Anticipation"
"Me! I do that. So… Seriously, do I look okay? I’m littlenervous.","Excitement, Anticipation"
Oh yeah! You really—You look great.,"Happiness, Confidence, Excitement"
"Yeah, just don’t get your hopes up.","Neutral, Sadness, Frustration"
Why not?,"Confidence, Excitement, Anticipation"
"Well, the interview…","Neutral, Anticipation, Confusion"
What about it?,Neutral
Y’know! You don’t make a very good first impression.,"Disgust, Frustration"
(shocked) What?!,"Fear, Surprise"
Oh you don’t know.,"Neutral, Confusion, Frustration"
Are you serious?!,"Anger, Surprise"
"Yes, when I first met you, you were like, Blah","Contentment, Surprise, Nostalgia"
What is it that I do?,"Confusion, Frustration, Longing"
"Well it’s just like you’re trying too hard. Always makingjokes, y’know, you just—You come off a little needy.","Neutral, Confusion, Frustration"
(To Rachel) Did you like me when we first met?,"Anticipation, Nostalgia, Confusion"
"Chandler, I’m not gonna lie to ya, but I am gonna run away fromyou. (Gets up and hurries out.)","Fear, Confusion, Frustration"
"Hi! Umm, I’m Monica Geller, I’m the chef at Alessandro’s.","Happiness, Confidence, Excitement"
Still?,"Neutral, Confusion, Frustration"
"I think the things that you said about me are really unfair, and I wouldlike for you to give my bouillabaisse another chance.","Sadness, Frustration, Longing"
I don’t see any reason why I would do that to myselfagain.,"Neutral, Confusion, Frustration"
"Either eat it, or be in it.","Anger, Disgust, Frustration"
"Spoon? (Hands him one and he tastes it.) So, what do you think?","Confidence, Neutral, Anticipation"
"I’m torn, between my integrity and my desire to avoid abeating. But I must be honest, your soap is abysmal. (Throws down the spoon and walksout.)","Disgust, Confusion, Frustration"
Thata girl! Huh? We should get out of here; there’s a new classcomin’ in.,"Happiness, Excitement, Anticipation"
"Welcome to introduction to cooking. Now, before we start,can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce? (Noone can.)","Neutral, Confusion, Frustration"
I can.,"Confidence, Excitement, Optimism"
"Okay, go ahead.","Contentment, Confidence, Neutral"
"Well umm, they both have a egg yolk and butter base, but a bearnaise hasshallots, shirvel, and most importantly tarragon.","Contentment, Confidence, Excitement"
"That’s very good, what’s your name?","Happiness, Confidence, Excitement"
Monica.,Neutral
"Monica, you go to the head of the class.","Happiness, Confidence, Excitement"
Okay. (Does so.),Neutral
"All this stuff takes up a lot of room. Hey how uh, how serious are youabout keeping Ben in your life?","Neutral, Confusion, Frustration"
"My son? Pretty serious. (There’s a knock on the door and Ross answersit.) Oh hey Katie! (The cashier from before) What uh, what are you doing here?","Surprise, Excitement, Confusion"
"Well, the delivery went out to you and I realized they forgot this. (Ablanket.)","Neutral, Surprise, Frustration"
"Ah, must’ve been fairly obvious since it was the only thing left inyour store.","Confidence, Neutral, Frustration"
"Listen, to be honest, home deliveries are really a part of my jobdescription.","Contentment, Confidence, Neutral"
Oh. (Reaches into his pocket for some money as Rachel enters the livingroom and watches holding two stuffed dinosaurs.),"Neutral, Surprise, Confusion"
Oh uh…I actually came here to ask you out.,"Happiness, Confidence, Excitement"
"Oh! Wow! Uh, yeah! That sounds great. I’m just gonna put this (Themoney) back in my pocket, pretend","Surprise, Excitement"
Sure!,"Happiness, Confidence, Excitement"
"Horny bitch. (They both look at her, pretending that the dinosaursshe’s holding are arguing.) No! You’re a horny bitch! Noooo! You’re thehorny bitch! No! You’re a horny bitch!",Anger
"So you guys go, have a really good time.","Happiness, Love, Excitement"
"(To Katie) Yeah, I’m just gonna grab my coat. And uh, and my whip.(Katie looks worried.) Y’know because of the Indiana Jones? (Katie laughs) Not-notbecause I’m-I’m into S&M. (Katie’s worried again.) I’mnot-I’m not into anything weird. Y’know? Just-just normal sex. (Katie isuncomfortable.) So, I’m gonna grab my coat. (Does so, leaving Katie and Rachelalone.)",Confusion
"So, you had a good day huh? Big commission; picked up a daddy.","Happiness, Confidence, Excitement"
Are you okay with this?,"Neutral, Confusion, Frustration"
"Oh yeah! Yeah please, you guys have fun.","Happiness, Excitement, Optimism"
Okay. It was nice to see you.,Neutral
"Oh and it was great to see you too. And you look fantastic, although youmissed a button.","Happiness, Contentment, Confidence"
"Oh umm, actually I umm…","Confusion, Frustration"
"Oh okay, I see what you’re doing there.","Confidence, Surprise, Excitement"
I can’t even believe this! I really come off that badly?,"Surprise, Disgust, Frustration"
"Oh! It’s okay, you calm down after a while and then people can seehow really sweet and wonderful you really are.","Happiness, Contentment, Confidence"
"Oh good. Good, because I’m sure this interview is gonna last acouple of weeks.","Happiness, Excitement, Optimism"
"All right, don’t","Neutral, Confusion, Frustration"
An hour.,"Neutral, Confusion, Frustration"
I can’t help you.,"Neutral, Sadness, Frustration"
Phoebe!,"Happiness, Love, Excitement"
"All right, all right, we’ll just do our best. Okay? So let’ssay I’m the interviewer and I’m meeting you for the first time. Okay. Hi!Come on in","Confidence, Excitement, Optimism"
Chandler Bing.,"Happiness, Contentment, Confidence"
"Bing, what an unusual name.",Surprise
"Well you should meet my uncle, Bada. (Pause) I’ll let myself out.","Confidence, Neutral, Anticipation"
Hi.,"Contentment, Neutral, Optimism"
"Your Fettuccini Alfredo looks a little dry, did you use allyour cheese?","Neutral, Confusion"
"When you say used, do you mean eat as a pre-cooking snack?","Disgust, Confusion"
And the cream?,Neutral
Cheese makes me thirsty.,"Neutral, Confusion, Frustration"
Okay. Let’s move on.,"Confidence, Neutral, Frustration"
All right.,Neutral
(To Monica) Oh! Something smells good over at Monica’sstation! (She tries Monica’s fettuccini.) Oh my God! This is absolutely amazing!You’ve never made this before?,"Happiness, Surprise, Excitement"
"Oh no! I don’t know anything about cooking. I had to ask someonewhat it’s called when the, when the water makes those little bubbles.","Anticipation, Confusion, Frustration"
"Well, hats off to the chef.","Happiness, Contentment, Confidence"
"I-I-I’m sorry, your-your mouth was full, I didn’t hear whatyou said. Umm, hats off to who now?","Confusion, Frustration"
The chef!,"Surprise, Excitement, Anticipation"
That’s right.,"Confidence, Excitement, Optimism"
"…I think you’ll find if I come to work here, I don’tmicro-manage. I don’t shy away from delegating.","Contentment, Confidence, Optimism"
"Um-hmm, that’s good to know. But let’s stop focusing on whatyou don’t do, and start focusing on what you do do.","Confidence, Frustration, Optimism"
"(suppressing a smile) What I do do…is manage to uh, create anatmosphere of support for the people working with me.","Happiness, Contentment, Confidence"
I see. Nice sidestep on the do do thing by the way.,Neutral
Hardest thing I’ve ever done in my life.,"Neutral, Sadness, Frustration"
You gotta go!,Confidence
Oh! (Stands up.),"Happiness, Surprise, Excitement"
"Okay, don’t worry. You’re ready.","Confidence, Optimism"
Really?,Surprise
Absolutely! Just fight all your natural instincts and you’ll begreat.,"Confidence, Anticipation, Optimism"
Okay.,Neutral
"Ah Monica, my star student.","Happiness, Contentment, Confidence"
"Y’know, you called me that before so I-I took the liberty offashioning a star out of aluminum foil. Now, no pressure, you like my cookies, you give methe star. (Hands it to her.)","Happiness, Excitement, Anticipation"
"(tasting the cookie and with her mouthful) Oh, yum-yum-yum.(Hands the star back.)","Happiness, Contentment, Excitement"
"Wow! A star! (The class glares at her.) I know you all hate me and-andI’m sorry, but I don’t care.","Sadness, Anger"
"Okay Joey, you’re up next. (Tries one of his cookies.)This are good! This is amazing! You get an A!","Happiness, Confidence, Excitement"
"I can an A? In-in school? (To Joey) Hey, I’m a dork.","Confidence, Surprise, Excitement"
Joey! I’m so proud of you!,"Happiness, Excitement"
I think you should give him your star.,"Sadness, Love, Optimism"
Excuse me? He doesn’t even know what he’s doing!,"Anger, Disgust, Frustration"
We’re all beginners here. Nobody knows whatthey’re doing.,"Confusion, Frustration, Optimism"
I do! I’m a professional chef! (The class gasps.) Oh relax!It’s not a courtroom drama!,"Confidence, Surprise, Excitement"
"If you’re a professional chef, what are you doingtaking Introduction to Cooking?","Surprise, Confusion, Frustration"
Yeah!,"Happiness, Confidence, Excitement"
"I’m-I’m sorry, it’s just that umm… Well I-I cook atthis restaurant, Alessandro’s, and umm I just got a really bad review…","Sadness, Frustration"
Oh Alessandro’s! I,"Happiness, Excitement, Anticipation"
You do?,"Happiness, Surprise, Excitement"
Oh yes! You’re an excellent chef! As a personyou’re a little…,"Happiness, Confidence, Excitement"
"Oh, I’m totally crazy, but you-you like the food?","Happiness, Contentment, Excitement"
Very much.,"Happiness, Contentment, Excitement"
"Okay then, I don’t stink. I’m a good chef. Okay. (Starts toleave.)","Confidence, Neutral, Frustration"
Whoa-whoa-whoa-whoa! I don’t want to go. I’m having fun.,"Happiness, Excitement, Frustration"
"Well actually, did either of you pay for this class?","Neutral, Confusion, Frustration"
"Hey-hey-hey, if my friend says it’s time to go, it’s time to go.(Starts to leave, but comes back for his cookies.)","Contentment, Confidence, Excitement"
…also I was the point person on my company’s transition fromthe KL-5 to GR-6 system.,"Happiness, Confidence, Excitement"
You must’ve had your hands full.,Neutral
That I did. That I did.,"Happiness, Contentment, Confidence"
So let’s talk a little bit about your duties.,"Confidence, Neutral, Anticipation"
(nervous) My duties? (Trying not to crack a joke) All right.,Unknown
"Now you’ll be heading a whole division, so you’llhave a lot of duties.","Confidence, Excitement, Optimism"
(trying not to laugh) I see.,"Neutral, Confusion, Frustration"
But there’ll be perhaps 30 people under you so you candump a certain amount on them.,"Confidence, Neutral, Optimism"
(really try not to laugh) Good to know.,"Confidence, Neutral, Frustration"
We can go into detail…,"Confidence, Excitement, Anticipation"
No don’t I beg of you!,Fear
"All right then, we’ll have a definite answer for you onMonday, but I think I can say with some confidence, you’ll fit in well here.","Contentment, Confidence, Optimism"
(relieved) Really?!,"Surprise, Excitement"
Absolutely. (They walk to the door.) You can relax; you didgreat.,"Happiness, Contentment, Confidence"
"Yeah I gotta say thank you, I was really nervous. Y’knowI’ve been told I come on to strong, make to many jokes, and then it was really hardto sidestep that duty thing. (The interviewer doesn’t understand) Duties. (Stilldoesn’t.) Duties! (Still doesn’t.) Poo. (Still doesn’t.)","Disgust, Confusion, Frustration"
Poo?,"Neutral, Disgust, Confusion"
"Oh my God this doesn’t count! Okay? The interview was over, thatwas the real Chandler Bing in there, this is just some crazy guy out in the hall! Callsecurity! There’s a crazy guy out in the hall!","Anger, Fear, Frustration"
Poo?!,"Surprise, Disgust, Confusion"
I’ll look forward to your call. (Walks away.),"Confidence, Anticipation, Optimism"
Hey.,Neutral
Hi! You’re back from your date!,"Happiness, Excitement, Anticipation"
How are you?,"Happiness, Contentment, Neutral"
"I’m fine, but that’s not important. What’s important ishow was she?",Neutral
"Uhh, it was fun. We, we just had coffee.","Contentment, Neutral, Confusion"
"Oh uh-huh, uh-huh, coffee, a little rub-rub-rub under the table.","Happiness, Excitement, Anticipation"
"What’s uh, what’s going on? Do you not, do you not like Katie?","Fear, Confusion, Frustration"
"No! No, she’s—She was nice. I mean, she’s a littleslutty, but who isn’t?","Anger, Surprise, Disgust"
I liked her.,"Happiness, Love, Excitement"
"Of course you did Ross, you would date a gorilla if it called youIndiana Jones!",Unknown
Did you get like a fresh batch of pregnancy hormones today?!,"Anger, Confusion, Frustration"
"No! It’s just that, Kate bothered me.","Sadness, Anger, Frustration"
Why? What was wrong with her?,"Neutral, Sadness, Confusion"
There was nothing wrong with her! All right? She was perfectly lovely!,"Confidence, Anger"
"Okay, so what’s the matter?","Neutral, Confusion, Frustration"
I don’t want you to date her!,"Anger, Disgust, Frustration"
"(laughs) Why? What, what are you jealous?","Happiness, Confusion"
"Yes! And not because I want you to go out with me, but because Idon’t want you to go out with anybody! Okay? I know it’s a terrible thing toeven think this, and it’s completely inappropriate, but I want you to be at myconstant beck and call 24 hours a day! I’m very sorry, but that is just the way thatI feel.","Neutral, Frustration, Longing"
Okay.,"Contentment, Neutral, Confusion"
What?!,"Surprise, Confusion, Frustration"
"I won’t date. I’ll uh, I’ll be here, with you, all thetime.","Contentment, Love, Optimism"
Really? But I’m being so unreasonable.,"Surprise, Confusion, Frustration"
"True, but you’re allowed to be unreasonable. You’re having ourbaby.","Happiness, Love, Excitement"
"(starting to cry) Oh Ross, thank you. Thank you. (They hug.)","Sadness, Love"
Do you feel better?,Neutral
"No, not really. You’re pressing the baby into my bladder and now Ihave to pee. Sorry. (She gets up and starts for the bathroom.)","Neutral, Frustration"
Uh Rach?,"Surprise, Confusion, Frustration"
Yeah. (Stops and starts doing the I-have-to-go-to-the-bathroom dance.),"Neutral, Anticipation, Frustration"
Just one thing umm…,"Neutral, Anticipation, Confusion"
Uh-huh.,Neutral
We live together. You’re having our baby. I’m not gonna seeanybody else. Are you-are you sure you don’t want something more?,"Happiness, Love, Excitement"
"(pause) Wow! I don’t know, maybe. I’m…","Surprise, Confusion"
"Oh-oh, Rach! I was just messin’ around! (She’s stunned) Like youdid last night when I had to pee?","Surprise, Confusion, Frustration"
(laughs) I knew that! I knew that! I was just messin’ with you too!,"Happiness, Excitement, Confusion"
(pause) Okay. Okay. Because for a minute you said you…,"Surprise, Confusion, Frustration"
"Oh no-no-no-no, no!","Fear, Surprise, Frustration"
…that you actually…,"Happiness, Confidence, Excitement"
No that’s just—(Laughs)—That’s just ‘causeI’m such a good messer!,"Happiness, Confidence, Excitement"
Rach?,"Anticipation, Confusion, Longing"
Yeah?,"Confidence, Neutral, Anticipation"
The bathroom?,"Neutral, Surprise, Confusion"
Right! (Heads for the bathroom.),"Confidence, Excitement, Anticipation"
"Well I had a great time! Learned how to bake, ate great food, that’sthe first A I’ve gotten since seventh grade,","Happiness, Contentment, Excitement"
"Oh, look! Acting for Beginners! Want to feel good about yourself?","Happiness, Excitement, Optimism"
What the hell!,"Anger, Surprise, Frustration"
Okay.,Neutral
"All right, let’s start with some basics. Can anybodytell me what the difference between upstage and downstage is?","Confidence, Neutral, Anticipation"
"Yeah, this was a stupid idea. (Exits.)","Neutral, Frustration"
