Dialogue,Emotions
"Ok now, remember, when you get to the museum, Monet is not spelt   M-O-N-A-Y. I just... I wrote that out phonetically for you.","Confusion, Frustration, Optimism"
Phonetically? (Looks confused),"Surprise, Confusion, Frustration"
"Yeah, yeah that means... you know? We just... we don't have time   for this.","Neutral, Confusion, Frustration"
Ok.,Neutral
"Ok, but you know what? I gotta say,   I'm really impressed that you were able to memorize all this so quickly!","Happiness, Contentment"
"Ah! I'm an actor! I can memorize anything! Last week on Days""   I had to say ""Frontal temporal zygomatic craniotomy"".""","Confidence, Excitement, Optimism"
Wow. What does,"Surprise, Excitement, Confusion"
"No idea! But the guy I said it to dies in the next scene so I   guess it means you're gonna get eaten by a bear"".""","Fear, Surprise, Confusion"
Ok! So let's move on to the Renaissance?,"Confidence, Excitement, Anticipation"
"Ok, Caravaggio uses chiaroscuro here to highlight the anguish   of the central figure. Touch it, it's really bumpy! (Reaches out to touch the   imaginary painting).",Excitement
"Nah ah! Nah ah! (stops him form doing so) No no no! No ad-libbing   and dude, you can't","Anger, Frustration"
Come on! you... (reaches out to touch the imaginary painting again),"Excitement, Anticipation, Frustration"
No! (Slaps his hand),"Sadness, Anger, Frustration"
(To the nurse at the nurses' station) My specimen is in the   room and I just want to thank whoever knocked on the door while I was in there.   Really helped speed the process along! (walks towards the common area and sees   Janice is still there) Janice! You're not... gone?,"Surprise, Confusion"
Oh! Sid is still in his room. I don't allow porn at home so   this is like a vacation for him. So did you do it? Did you make your deposit?,"Contentment, Neutral, Frustration"
Yeah! yeah... The hard part is over!,"Happiness, Excitement"
"That's not the hard part honey! The hard part is what comes   next, I mean aren't you worried about the results?",Anticipation
I haven't... I haven't even thought about the results yet...   I just assumed that everything was gonna be ok.,"Confidence, Neutral, Optimism"
"Oh! Well, you know what? It probably is.","Confidence, Neutral, Surprise"
"(Slightly panicky) Yeah, but what if it's not? What if there   is a reason why we can't have a baby?","Fear, Confusion, Frustration"
"Oh, Chandler, look. You and Monica are meant to have children.   I am sure it's gonna be just fine.","Happiness, Confidence, Optimism"
"(smiling again) oh, oh, yeah, ok, thanks. I can't believe   I didn't even think of that. I guess I was just so worried about having to...   come here and do... 'that'...",Surprise
"What, you can do it in the parking lot of a Taco Bell, but you   can't do it at a doctor's office?","Anger, Disgust, Frustration"
"(stares at her intently, then yells) It was a Wendy's!!   """"","Anger, Surprise, Frustration"
(Singing) Ipan Stripan,"Happiness, Excitement, Optimism"
"Wow, Ikea... what a rich culture. Uhm, you know what? I have   a friend who is a masseuse.",Neutral
"Oh, Ja! Ja!","Happiness, Confidence, Excitement"
Yah! She's... uhm... not very good though... (Phoebe looks devastated),Sadness
"Uhu, uhu... and why do you think that is?","Neutral, Confusion, Frustration"
I don't know... maybe it's because she has got such callousy   fingers from playing crummy guitar...,"Disgust, Frustration"
Or... maybe she has trouble loosening your knots because you're   such a high maintenance tight ass!,"Anger, Disgust, Frustration"
(now lifts her head) Phoebe!!,"Happiness, Surprise, Excitement"
You know it's me?,"Confidence, Surprise, Excitement"
"For like a half an hour! Man, you can lie about Sweden!","Confidence, Excitement"
How can you come here?,"Anger, Confusion, Frustration"
How could you not tell me you worked here?,"Surprise, Confusion, Frustration"
I don't have to tell you everything!,"Confidence, Neutral, Frustration"
"Yes you do, if you're going to make me feel guilty for getting   a free massage!","Anger, Frustration"
Tips not included.,"Neutral, Disgust, Frustration"
"Oh! Phoebe, why did you lie to me about working here?","Surprise, Confusion, Frustration"
"Because I was ashamed ok? I sold out for the cash! And then   they give me benefits like medical, and dental, and a 401K. But you know...   you pay a price. Now I'm this Corporate stooge and punching a clock and",Unknown
"Phoebe, honey, if you hate it so much, you should walk out there   right now and quit! Be true to what you believe in! Honey, you have principles   and I","Confidence, Frustration, Optimism"
You know what? You are right. I,"Contentment, Confidence"
Good for you Pheebs!,"Happiness, Confidence, Excitement"
Ok.,Neutral
"Okay (walks out and closes the door behind her, looks up and   whispers) If you guys have microphones in there too, I didn't mean","Fear, Confusion, Frustration"
"Haha! Got ya! Die, die,","Happiness, Anger, Excitement"
"(recovers his composure and starts typing) Respectfully, professor   R. Geller. (hits <return>, closes the laptop and joins Charlie on the   sofa) Hey!","Happiness, Confidence, Surprise"
"(recovers his composure and starts typing) Respectfully, professor   R. Geller. (hits <return>, closes the laptop and joins Charlie on the   sofa) Hey!","Confidence, Neutral, Excitement"
Hi!,"Happiness, Excitement, Optimism"
"Hey, how was the Met?",Excitement
The museum was amazing!,"Happiness, Excitement"
"Yeah? Joey really knows his art, huh?","Confidence, Excitement, Optimism"
"Not so much, no. He had clearly memorized all the stuff to   say, and some of it didn't even make any sense.","Disgust, Confusion, Frustration"
What do you mean?,"Confusion, Frustration"
"Well, for one, he was talking about paintings that were nowhere   around.","Neutral, Confusion, Frustration"
"(perplexed for a moment) Wait a minute... when you guys walked   into the Met, did you go to the right?","Surprise, Confusion"
"No, we went to the left.","Confidence, Neutral, Frustration"
"(shaking head) Oh Joey, Joey! But still, I mean, it seems like   you guys are having a great time together.","Contentment, Love, Optimism"
"Yeah, it's fun (hesitating).",Neutral
What?,"Surprise, Confusion, Frustration"
"Actually, you know, Joey is your friend, and you don't really   know me that well; it would be weird.","Neutral, Confusion, Frustration"
"What, I mean, a little, but no, what, go on.","Anticipation, Confusion, Frustration"
"Well... I'm just thinking that maybe he's not the right guy   to be with right now, maybe I should be with someone... I have more in common   with. You know what I mean?","Confusion, Frustration, Longing"
"(slowly) Yeah. But you know what? I think you should give Joey   a chance. I mean, he's a great guy, and sure he doesn't know that much about   art but you know, you can always talk about that with someone else.",Confidence
"Yeah, I guess that's true.",Neutral
"And if you think about it, I mean the reason he memorized all   that stuff is because he thought it was important to you. You   know, that's the kind of guy Joey is.",Unknown
He is very sweet. Plus he's,"Happiness, Contentment, Love"
That was going to be my next argument.,"Confidence, Excitement, Anticipation"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Confidence, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
Hey!,"Happiness, Surprise, Excitement"
(to Charlie) You're ready?,"Confidence, Excitement, Anticipation"
"Yeah, let's go. (stands up and kisses Joey) (to Ross) Thanks   Ross.","Happiness, Love, Excitement"
"(aside, to Ross) Hey Ross! That art stuff worked, you hooked me   up.","Happiness, Confidence, Excitement"
Glad I could help man.,"Happiness, Contentment, Confidence"
"Although some of that stuff wasn't where you said it was gonna   be, but... (confidently) I made it work.","Confidence, Frustration, Optimism"
(picking up a plastic cup similar to the one he deposited   his specimen in) It is not okay that I'm aroused by this now.,"Disgust, Confusion, Frustration"
"Hello? Oh hi, Doctor Connelly. (pause) No, she's not here   but, you know, I can tell her. Should I be sitting down for this? (his smile   fades as he hears the answer) Oh. (pause) Well, so what does that mean? (pause)   Ok. Ok, thank you. Thanks. (hangs up)","Sadness, Fear, Confusion"
"Hello? Oh hi, Doctor Connelly. (pause) No, she's not here   but, you know, I can tell her. Should I be sitting down for this? (his smile   fades as he hears the answer) Oh. (pause) Well, so what does that mean? (pause)   Ok. Ok, thank you. Thanks. (hangs up)","Sadness, Surprise, Confusion"
Hey sweetie.,"Happiness, Love, Excitement"
Hey sweetie.,"Happiness, Love, Excitement"
Doctor Connelly just called.,"Happiness, Excitement"
"With good news? (very quickly and wringing hands) Of course   it is not good news, you just said (deadpan) Doctor Connelly just called"".   If it was good news you would have said (excitedly) ""Doctor Connelly just   called! "" But so what is it? Is there a problem","Neutral, Confusion, Frustration"
Actually it's both of us.,"Contentment, Confidence, Excitement"
What?,"Surprise, Confusion, Frustration"
Apparently my sperm have low motility and you have an inhospitable   environment.,"Sadness, Anger, Frustration"
Oh... what does that mean?,"Surprise, Confusion"
It means that my guys won't get off their barcaloungers   and you have a uterus that is prepared to kill the ones that do. (pause) It   means...,"Anger, Disgust, Frustration"
Chandler?,"Surprise, Confusion, Frustration"
"(seriously) It means that we can keep trying, but there's   a good chance this may never happen for us.","Sadness, Frustration, Optimism"
(weeping) Oh my God!,"Sadness, Fear, Surprise"
I'm sorry.,Sadness
I'm sorry too.,Neutral
"Well, we're gonna... we're gonna figure this out.","Confidence, Optimism"
(still weeping) I know.,"Sadness, Confusion, Frustration"
Good morning Phoebe.,"Happiness, Contentment, Confidence"
(imitating the receptionist's tone) Good morning receptionist.,"Confidence, Neutral, Anticipation"
Here's your schedule for the day. Your first client is   in room No. 1.,"Confidence, Neutral, Excitement"
"Rachel Green? (angrily) Son of a bitch, she came back?","Anger, Surprise, Frustration"
"(through the door, with a Scottish accent) Are you ready for   your Scottish massage? Put your face in the hole, lassy.","Happiness, Excitement, Anticipation"
"(through the door, with a Scottish accent) Are you ready for   your Scottish massage? Put your face in the hole, lassy.","Confidence, Excitement, Anticipation"
