Dialogue,Emotions
We’re never gonna find anybody.,"Sadness, Frustration"
Well then let me do it!,"Confidence, Frustration, Optimism"
Joe…,"Confusion, Frustration, Longing"
"No-no-no! Look, I’ve been thinking about it. I’m an actor right?So I won’t get nervous talking in front of people.","Confidence, Excitement, Optimism"
Joey look it’s really sweet…,"Happiness, Love, Excitement"
"No-no-no-no look no! I won’t spit, and I won’t stare atMonica’s breasts! Y’know? Everyone knows I’m an ass man!","Confidence, Disgust, Frustration"
That is true.,Neutral
"Yeah and the most important thing is that it won’t be some like,stranger up there who barely knows you. It’ll be me! And I swear I’ll do areally good job. Plus, y’know I love you guys and-and it would really mean a lot tome.","Love, Excitement, Optimism"
"(To Monica) Y’know, we haven’t found anybody else.","Neutral, Frustration, Optimism"
It might be kinda cool.,"Excitement, Anticipation, Optimism"
So I can do it?,"Confidence, Excitement, Anticipation"
Yeah you can do it.,"Confidence, Excitement, Optimism"
"All right!!! Okay!! All right! Okay-okay, I gotta get started on myspeech! Oh, wait a minute, Internet ministers can still have sex right?","Excitement, Anticipation, Confusion"
Yeah.,Neutral
Okay.,Neutral
"Hey Pheebs, how’s it going?","Happiness, Contentment, Excitement"
"Oh, I have a headache. A horrible headache!","Sadness, Disgust, Frustration"
"Oh, I’m sorry. Can I get you something?",Neutral
"Oh my God, you’ve","Surprise, Excitement, Anticipation"
"Here, take a couple of these. (She gets up to grab a couple of pills.)","Contentment, Confidence, Neutral"
What is it?,"Neutral, Anticipation, Confusion"
It’s Hexadrin.,"Confidence, Excitement, Optimism"
"Oh no, I don’t believe in Western medicine. No, if you just applypressure to these points right here. (She’s pinching the bit of skin between herright thumb and forefinger with her left hand.) Then your hand starts to hurt and youstill have a headache, so thanks. (Takes the pills.)","Confidence, Disgust, Frustration"
"Okay, while we’re waiting for these pills to kick in, I’mgonna sit you down on the couch. Come on. (Phoebe gets up and goes with her.) Get somenice soft pillows under your head, I’m gonna turn the TV on and you can watchwhatever you want. And I’m—Sit down—(She sits down on the couch)—gonnamake you some tea. And then, I’m gonna rub your feet.",Love
Oh.,"Neutral, Surprise, Confusion"
"Oh! My head! Oh! (He’s sitting on the chair, lies back, and puts hisfeet up for Monica to rub.) Oh!",Unknown
Coming.,"Confidence, Excitement, Anticipation"
I have a bone to pick with you.,"Anger, Confusion, Frustration"
Uh-oh.,"Fear, Surprise, Anticipation"
Yes! Ben learned a little trick.,"Happiness, Excitement, Optimism"
Oh yeah? Did he pull the old… (She is waving her hand up and downher face. She’s thinking about the pencil mark.),"Surprise, Confusion, Frustration"
That’s right! That’s right!,"Happiness, Confidence, Excitement"
Oh that.,"Neutral, Surprise, Disgust"
Yeah that! You know I hate practical jokes! They’re mean andthey’re stupid and-and I don’t want my son learning them!,"Anger, Fear, Frustration"
"Oh, come on!","Anger, Disgust, Frustration"
"I was barefoot. Now tell me, the toilet thing is the only thing you taughthim right?","Disgust, Confusion, Frustration"
(looking at his mark) Yes.,"Happiness, Contentment, Confidence"
It’s amazing! My headache is completely gone! What are those pillscalled?,"Happiness, Surprise"
Hexadrin. (She gets the box out of her purse.),"Confidence, Excitement, Anticipation"
"Oh, I love you Hexadrin! (She kisses the box.) Oh look! It comes with astory! (She pulls out the instructions and side affects paper.)","Happiness, Love, Excitement"
"No Phoebe, those are like the side affects and stuff.","Neutral, Confusion, Frustration"
Say what?,"Surprise, Confusion, Frustration"
"Y’know, the possible side affects.","Neutral, Confusion, Frustration"
"Oh my God! (Starts reading them.) Dizziness, nervousness, drowsiness,facial swelling, nausea, headache—Headache. Vomiting, stomach bleeding, liver damage!Now okay, I don’t recall any of this coming up when you gave me these little deathcapsules! Oh I’m sorry, extra strength death capsules!","Anger, Fear, Frustration"
"Phoebe, relax none of that stuff ever happens! They just put it on therefor legal reasons!","Confidence, Neutral, Frustration"
Why?,"Neutral, Confusion"
In case it happens.,Neutral
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
Say hello to Reverend Joey Tribbiani! (Holds up the piece of paper bearingthe proof of his ordination.),"Happiness, Confidence, Excitement"
Hey!,"Happiness, Surprise, Excitement"
You did it! You got ordained?!,"Happiness, Surprise, Excitement"
"Yeah, I just got off the Internet! Man, there is a lot of porn out there!","Happiness, Disgust, Excitement"
Our minister…,"Contentment, Confidence, Neutral"
I have liver damage. Ow! Oh! (She grabs the left side of her torso.),"Fear, Surprise"
"Phoebe, your liver is right here. (She points to the right side of hertorso.)","Contentment, Confidence, Neutral"
"Okay, then I must be disoriented.","Confusion, Frustration"
"Anyway, I started working on what I’m going to say for the ceremony,do you wanna hear it?","Confidence, Excitement, Anticipation"
Okay.,Neutral
Yeah!,"Happiness, Excitement, Optimism"
"Now-now, listen this is just a first draft so… (Starts to read thepiece of paper he brought.) We are gathered here today on this joyous occasion tocelebrate the special love that Monica and Chandler share."" (Monica and Chandler likeit so far.) Eh? (He continues reading.) ""It is a love based on giving and receiving.As well as having and sharing. And the love that they give and have is shared andreceived. And through this having and giving and sharing and receiving."" (Phoebe nodsher approval.) ""We too can share and love and have and receive.""""","Happiness, Love, Excitement"
(To Monica) Should we call the spitter?,"Neutral, Confusion, Frustration"
Hey Rachel! (The camera cuts to her face and we see that Ben pulled thequarter trick with her as well.),"Surprise, Excitement, Confusion"
Hi!,"Happiness, Excitement, Optimism"
What a nice surprise! What are you doing here?,"Happiness, Surprise, Excitement"
"Well y’know I was just in the neighborhood and I passed by yourbuilding and I thought to myself, What’s up with Carol and sweet","Surprise, Confusion"
Can I ask what—Come on in.,"Contentment, Confidence, Neutral"
Okay.,"Contentment, Confidence, Neutral"
"Umm uh, I’ll make some coffee and we can uh, chat.","Neutral, Anticipation, Confusion"
"I’d love that. I would loooove… (Carol goes to make the coffeeand she sits down.) So uh, so where is sweet little Ben? I would love to have a little...","Happiness, Love, Excitement"
(jumping up from behind her chair) Gotcha!! (Rachel jumps up startled.),"Fear, Surprise"
"I found him! (To Ben) Very funny, come here! (She sits down on thecoffee table and Ben walks up.) That is exactly why I’ve come here to talk to youokay?","Confidence, Excitement, Frustration"
"(from the kitchen) Rach, do you want some sugar in your coffee?","Happiness, Contentment, Love"
"Yes oh—(To Ben)—Do I want sugar in my coffee? (Ben nods no.)No, just some milk would be good Carol. Thanks. (To Ben) Okay, do you remember all thatstuff I taught you yesterday?","Contentment, Confidence, Neutral"
(mimicking her) Remember all that stuff I taught you yesterday?,"Confidence, Frustration"
Don’t do that.,"Neutral, Frustration"
Don’t do that.,"Neutral, Frustration"
"Seriously, your dad doesn’t like pranks.","Neutral, Disgust, Frustration"
"Seriously, your dad doesn’t like pranks.","Neutral, Disgust, Frustration"
Oh damnit!,"Anger, Surprise, Frustration"
Oh damnit!,"Anger, Surprise, Frustration"
No! Don’t say that! Don’t say that!,"Sadness, Fear, Frustration"
Damnit!,"Anger, Disgust, Frustration"
No don’t! Go back to repeating!,"Confusion, Frustration"
Damnit!,"Anger, Disgust, Frustration"
Oh crap!,"Fear, Surprise, Frustration"
Oh crap!,"Fear, Surprise, Frustration"
I feel like my face is swelling. (To Monica) Is my face swelling?,Unknown
"Phoebe, your face is fine! Come on, none of this stuff is going tohappen to you! Stop being such a baby!","Confidence, Neutral, Frustration"
"Oh, interesting you should call me that! Now that I may never have one!(Holds up the warning label.)","Surprise, Nostalgia, Frustration"
"Okay you guys, I got a little more written. Are you ready?","Confidence, Excitement, Anticipation"
Yeah. O-okay.,"Neutral, Confusion"
(reading) When I think of the love that these two givers andreceivers share,"Happiness, Contentment, Love"
How about receiving?,"Confidence, Excitement, Anticipation"
Yes!,"Happiness, Excitement, Optimism"
"See Joe, not that that’s not grrreat! But, one of the cool thingsabout having somebody we know perform the ceremony is that it can be about us!Y’know, it can be more personal. You can tell stories about us!","Happiness, Love, Excitement"
"Ooh, like the time you and I went to Atlantic City and I made you laugh sohard you threw up your whole steak?! Remember?","Happiness, Excitement, Nostalgia"
"No, not us… (Motions Joey and him.) Us! (Motions Monica and him.)","Confidence, Surprise, Excitement"
"I gotcha. Sorry. (To Monica) So, did you ever make him throw up a wholeanything?",Confusion
Did you ever feed him a poison capsule that made him bleed from theeyes?,"Anger, Disgust, Confusion"
It doesn’t say that!,"Disgust, Confusion, Frustration"
Oh! Suddenly somebody knows all about the side affects!,"Surprise, Frustration"
"See Joe, we want you to tell stories but y’know, romanticstories. Nice stories.","Happiness, Contentment, Confidence"
"Oh. Okay. Ooh! Ooh! Okay, maybe I’ll talk about London! Y’knowwhen you two hooked up! Only, only I won’t say hooked up. I’ll say, Begantheir beautiful journey…""""","Excitement, Anticipation"
There you go!,"Happiness, Contentment, Confidence"
"…by doin’ it.""""","Happiness, Confidence, Excitement"
Joe?,Neutral
"Okay. All right. Umm, so uh, so how did it happen? Did your eyes meetacross the room? And then the next thing y’know you’re in the bathtub togetherand she’s feeding you strawberries?","Excitement, Anticipation, Confusion"
Isn’t that what happened with you and the bride’s maid?,"Neutral, Confusion, Frustration"
Yeah!! I call that London style.,"Happiness, Confidence, Excitement"
"No that is not what happened with us. Well, I was umm, I was really sadthat night because this guy that I was Ross’s mom.","Sadness, Confusion, Frustration"
Oh.,"Neutral, Surprise, Confusion"
"And then Chandler was, was really sweet and he consoled me. And well wedrank too much…","Happiness, Contentment, Sadness"
Yeah baby!,"Happiness, Confidence, Excitement"
And I was a perfect gentleman and I walked her to her hotel room andsaid goodnight.,"Happiness, Contentment, Confidence"
Oh.,"Neutral, Surprise, Confusion"
But then later that night…,"Surprise, Excitement, Anticipation"
Yeah baby!,"Happiness, Confidence, Excitement"
(answering the door) Hey!,"Happiness, Surprise, Excitement"
(standing outside) Cute PJ’s! You’re really livin’ it uphere in London huh?,"Happiness, Contentment, Excitement"
Well I was… I was exactly expecting company after…(He looksat his watch.) 9:15.,"Neutral, Surprise, Confusion"
(entering) Is Joey here?,"Neutral, Anticipation, Confusion"
"Well, last time I saw him he was heading out the door with thebride’s maid and a bucket of strawberries. So uh, you’re not still upset aboutwhat that guy told ya are ya?","Neutral, Confusion, Frustration"
Wouldn’t you be?,"Surprise, Confusion, Frustration"
"Well, look it’s been a really emotional time y’know, andyou’ve had a lot to drink. And you’ve just got to let that","Neutral, Sadness, Frustration"
Really?,"Surprise, Confusion, Frustration"
You kidding? You’re the most beautiful woman in most rooms…(She jumps up and kisses him.) (Breaking the kiss.) Whoa! Whoa! Whoa! What’s goingon? You and I just made out! You and I are making out?,"Surprise, Excitement, Confusion"
"Well, not anymore.","Contentment, Confidence"
But we don’t do that.,"Confidence, Neutral, Frustration"
"I know, I just thought it would be fun.","Happiness, Excitement, Optimism"
How drunk are you?,"Nostalgia, Confusion, Frustration"
Drunk enough to know that I want to do this. Not so drunk that youshould feel guilty about taking advantage.,"Confidence, Disgust, Frustration"
(thinks) That’s the perfect amount!,"Contentment, Confidence, Excitement"
Okay!,"Happiness, Contentment, Excitement"
(breaking the kiss) Y’know what’s weird?,"Surprise, Excitement, Confusion"
What?,Surprise
This doesn’t feel weird!,"Confidence, Excitement, Optimism"
I know.,"Contentment, Confidence, Neutral"
You’re a really good kisser.,"Happiness, Love, Excitement"
"Well, I have kissed over four women. (They kiss again.) Do you wannaget under the covers?","Confidence, Excitement, Anticipation"
Hm-hmm!,"Contentment, Confidence"
Okay!,"Happiness, Contentment, Excitement"
Wow! You are really fast!,"Happiness, Surprise, Excitement"
It bodes well for me that speed impresses you.,"Confidence, Excitement, Optimism"
We’re gonna see each other naked.,"Confidence, Excitement, Anticipation"
Yep!,"Happiness, Contentment, Confidence"
Do you wanna do it at the same time?,"Excitement, Anticipation, Optimism"
Count of three?,"Happiness, Excitement, Anticipation"
One!,"Happiness, Confidence, Excitement"
Two!,Neutral
Two!,"Happiness, Confidence, Excitement"
Well I think it’s safe to say that our friendship is effectivelyruined.,"Sadness, Disgust, Frustration"
"Eh, we weren’t that close anyway!","Neutral, Frustration"
Eh!,"Neutral, Surprise, Confusion"
Joey! Joey! Joey! J-J-Joey-Joey-J-Joey! (Monica hides under the coversas Joey enters. Remember?),"Excitement, Anticipation, Nostalgia"
Hey!,"Happiness, Surprise, Excitement"
Hey Joe! I was just watching a movie-e-e… (Notices that the TV isturned off.),"Surprise, Confusion, Frustration"
"Oh, dude I’m so sorry!","Surprise, Excitement"
No! No! No!,"Sadness, Anger, Frustration"
"Hey no-no-no-no! It’s cool! It’s cool! I-I’ll only be asecond, I’m still with my bride’s maid, I just—Where are those condoms youbrought?","Excitement, Confusion, Frustration"
They’re in my bag over there. (Points.),"Contentment, Confidence, Excitement"
Ah. (Joey walks to Chandler’s bag by getting as far away fromChandler’s bed as possible.),"Neutral, Fear, Disgust"
"Uh, could you leave me one?","Neutral, Frustration, Longing"
(pause) For just you?,"Neutral, Confusion, Frustration"
Yeah.,"Contentment, Neutral, Confusion"
"Hey listen, why don’t you come downstairs with me? There’s somereally nice girls down there.","Excitement, Anticipation, Optimism"
No I-I-I’m fine.,"Neutral, Confusion, Frustration"
"All right, here you go buddy. (He tosses him one.) Go nuts. (Exits.)","Confidence, Neutral, Excitement"
"That’s what that was?! ‘Cause that other thing? I thought youwere on to something, but it did nothing for me.","Disgust, Confusion, Frustration"
"Okay, can we change the topic? Because it’s","Neutral, Frustration, Longing"
Oh… (To Chandler) Can you imagine if I hadn’t left you that lastone? You two might’ve never gotten together. Ooh-ooh! Could you imagine if I sentthat hooker up to the room like I was gonna?! It’s like it was in the stars!,"Happiness, Surprise, Excitement"
"Yeah, it’s totally meant to be. (To Monica) Tell him who youoriginally wanted to hook up with that night.","Confidence, Excitement, Anticipation"
What?!,"Surprise, Confusion, Frustration"
What?,Surprise
(To Joey) What?!,"Surprise, Confusion, Frustration"
Who did you originally want to hook up with?,"Neutral, Confusion, Frustration"
"Okay, fine but","Neutral, Confusion, Frustration"
Yeah baby! (Chandler glares at him.) No baby!,"Anger, Confusion, Frustration"
(To Monica) So you came to the room looking for Joey? Did you everin-intend on telling me about this?,"Anger, Confusion, Frustration"
No because it-it didn’t seem important.,"Neutral, Confusion, Frustration"
"Oh, it’s not important? It’s not important?! If itwasn’t for a bride’s maid you’d be marrying him (Points to Joey) not me!","Anger, Confusion, Frustration"
Noo!! The point is that is was,"Sadness, Confusion, Frustration"
And it is a love that is based on having and giving and receiv—(Shutsup on Monica’s glare.),"Fear, Love, Frustration"
I don’t believe it. The most romantic night of my life andI’m runner up.,"Sadness, Frustration"
"Chandler, please! Do you know how unbelievably glad I am that Joey wasnot there that night?!",Unknown
"Hey! (Monica turns and looks at him) Now I’m a man of the cloth, butI still have feelings!","Happiness, Contentment, Frustration"
(To Joey) Look there is no way you’re doing this wedding now.Okay?,"Anger, Confusion, Frustration"
"What?! That’s not fair! It’s not my fault! I was off with mybride’s maid! And who’s to say I would’ve even said yes?! (To Monica) Imean I would’ve said yes. Chandler look y-y-you are making way to big a deal out ofthis, all right? Look, everything worked out okay!","Anger, Confusion, Frustration"
"Okay, it’s just weird! Okay? I don’t want to be standingtheir saying my vows and then having the mental image of you and Monica! I-I-I need…Idon’t know what I need. I need a walk.","Anger, Disgust, Confusion"
"Wait Chandler come on, let’s—it’s not a big deal!","Confidence, Frustration"
It is to me. You wanted to sleep with,"Anger, Confusion, Frustration"
This is crazy.,"Surprise, Confusion, Frustration"
I know!,"Confidence, Excitement, Optimism"
So now what have we agreed?,"Contentment, Confidence, Neutral"
No more pranks.,"Neutral, Frustration, Optimism"
And-and what else?,"Confusion, Frustration"
That you and daddy were not on a break.,"Sadness, Confusion, Frustration"
Very good.,"Happiness, Contentment, Confidence"
Rachel! What are you doing here?,"Surprise, Excitement, Confusion"
I’m just visiting my good friend Carol.,"Happiness, Contentment, Excitement"
Your good friend?,Neutral
Yeah!,"Happiness, Excitement, Optimism"
What’s her last name?,"Neutral, Anticipation, Confusion"
Carol…Lesbian?,"Surprise, Confusion, Frustration"
"Nice. And by the way that uh, that line down my face?","Disgust, Confusion, Frustration"
What line?,"Neutral, Confusion, Frustration"
Wh-wh-what line? The,"Surprise, Confusion, Frustration"
"All right, I’m sorry. I’m sorry I didn’t tell you but youwere so mad already!","Fear, Frustration"
Of course I was mad! I told you I-I hate this stuff! Okay? It-it’snot funny!,"Anger, Disgust, Frustration"
(entering from the kitchen) Hey Ross!,"Happiness, Confidence, Excitement"
Hi.,Neutral
What’s not funny?,"Neutral, Confusion, Frustration"
Practical jokes.,"Happiness, Excitement, Anticipation"
Oh I…I think they’re funny.,"Happiness, Contentment, Excitement"
You have a line down your face.,"Neutral, Surprise, Disgust"
What? (Goes and checks.),"Surprise, Confusion, Frustration"
"Okay, maybe they are not funny to you…","Neutral, Disgust, Frustration"
(yelling from the bathroom) Oh my God!,"Fear, Surprise, Excitement"
Or Carol! But they’re funny to kids and who is it hurting?!,"Happiness, Contentment, Excitement"
"Uh, y’know what? I’ll tell you who it hurts! It hurts the kidwho has all his clothes stolen in gym class so he has to go to the principal’s officewearing nothing but a catcher’s mitt!","Anger, Frustration"
That was,Neutral
"I will be! Listen, I don’t want you teaching my son that stuffanymore. Okay?","Anger, Disgust, Frustration"
"Fine. Fine, but I’ll have you know that once I taught him thatstuff he called me Fun Aunt Rachel. And I loved being Fun Aunt Rachel but I’ll goback to being Boring and Uncomfortable Aunt Rachel if that’s what you want!","Anger, Frustration, Longing"
"No that’s not what I want. Uh, I’m glad you guys were bondingbut I…","Confusion, Frustration, Longing"
"Look he doesn’t have any brothers or sisters, somebody’s gonnahave to teach him this stuff! And I haven’t taught him anything that a normal6-year-old doesn’t know anyway!","Confusion, Frustration, Optimism"
(yelling from off camera) Crap!!,"Anger, Surprise, Frustration"
I gotta go! (Runs out.),"Excitement, Anticipation"
Hey.,"Neutral, Confusion, Frustration"
Hey. Do you want this scone? (Holds up his plate) It came for me butit would probably rather sleep with you!,"Neutral, Surprise, Confusion"
"Chandler, come on nothing even happened!","Neutral, Confusion, Frustration"
"Look Joe, I know you wanted to do the wedding…","Neutral, Confusion, Frustration"
"No-hey-no! If you don’t want me to do it, I except that. I don’tcare about that. I just…I don’t want you to be upset.","Neutral, Sadness, Frustration"
How can I not be upset? Okay? I,"Sadness, Anger, Frustration"
"Yeah for like a half an hour one night! Chandler, she wants you for therest of her life! You’re so lucky! Look what I missed out on by not being there!Although you know what? It could never have worked like you guys did, ‘cause you guysare perfect for each other. Y’know, we look at you and-and we see you together and itjust…it-it fits. Y’know? And you just know it’s gonna last forever.","Happiness, Love, Excitement"
That’s what you should say.,"Confidence, Frustration, Optimism"
What?,"Surprise, Confusion, Frustration"
When you’re marrying us; that’s what you should say.,"Confidence, Frustration, Optimism"
Really? I can do it?,"Confidence, Surprise, Excitement"
I’d love it if you would do it.,"Happiness, Excitement, Anticipation"
Hey! (They hug.),"Happiness, Love, Excitement"
But those are the words! Those,"Anger, Confusion, Frustration"
"Well I don’t know remember exactly but, it’s-it’s prettymuch about having and giving and sharing and receiving.","Contentment, Love, Optimism"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Excitement, Anticipation"
"Hey I’m sorry to do this to you again but uh, is there any way youcan look after Ben for a little bit? I-I’ve got this meeting at school. And-and he-heasked for his uh, ‘Fun Aunt’ Rachel, so…","Happiness, Excitement, Anticipation"
"Ohhh! Well of course I will watch him! We have fun, don’t we Ben?(He nods yes.)","Happiness, Contentment, Excitement"
"Okay, I’ll see you later pal.","Happiness, Contentment, Optimism"
"Ohh, okay. (Ross has a sign on his back that reads ‘Poop.’)Wh—Ah-ha! (Ross stops and turns.) Wait a minute. Uh Ben, I can’t do it.","Surprise, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
"I can’t let him go out that way, he’s got a meeting. (To Ross)You’ve got something here on your back.",Surprise
What? (She takes the sign off and hands it to him.) That’s great.That is great. (Crumples up the paper and throws it down in anger.) What did we justfinish talking about Ben?!,"Anger, Surprise, Frustration"
Oh I…,"Neutral, Confusion, Frustration"
What did we just finish talking about Ben?!,Anger
"All right, that’s it! (He runs over to Ben, but he runs past him andout the door.) Come—you—no! You are in big trouble young man!","Anger, Surprise, Frustration"
No! Wait! Come on!,"Sadness, Frustration"
"Wait! No! Ben, come here! I am","Fear, Frustration"
No you guys… (She walks out into the hallway.),"Neutral, Confusion, Frustration"
I-I-am—(Suddenly Ross starts screaming and comes falling down thestairs landing just in front of Rachel.),"Fear, Surprise, Confusion"
EHHHHHHHHHHH!!!!!!! My God!!!!!!!!!!! Oh my God!!!!!!! (She runs over tohim and finds that it was a dummy and that she had been had.),"Fear, Surprise, Frustration"
Hey!,"Happiness, Surprise, Excitement"
Hey-hey.,"Happiness, Excitement, Anticipation"
So are guys doing okay?,"Contentment, Neutral, Optimism"
"Yeah, we talked and Monica made me see that I over reacted a littlebit and some things in life are more important.","Contentment, Frustration, Optimism"
Yeah baby! (Phoebe and Joey nod.),"Happiness, Confidence, Excitement"
"I’m really glad you guys are okay but, I just keep thinking whatwould happen if-if you two (Points to Monica and Joey) actually had hooked up.","Surprise, Confusion, Frustration"
Honey! Dinner’s ready!,"Happiness, Contentment, Excitement"
Your favorite!,"Happiness, Love, Excitement"
"Ho-ho-ho, (pausing for a rest next to the fridge) fried stuff with cheese!","Happiness, Contentment, Excitement"
Yep! And lot’s of it!,"Happiness, Excitement, Optimism"
"Okay, in we go.","Confidence, Excitement, Anticipation"
Here you go.,"Contentment, Confidence, Neutral"
(still reading the label) Oh my God! This is a six-hour pill! (Checksher watch) That’s it! I’m out of the woods! Ohh! What a relief!,"Excitement, Optimism"
Good for you!,"Happiness, Contentment, Confidence"
"Oh, it’s like huge weight has been lifted! ‘Cause look, (readsthe side affects) no hair loss, not a rash, no hives, I’m just so happy! Because noshortness of breath, no temporary euphoria—Oh.","Happiness, Excitement"
