Dialogue,Emotions
"(to Phoebe) Quick, take off your dress, he won’t notice the bed.","Confidence, Excitement, Anticipation"
"Hey, I’m going for sushi does anybody want.. (enters and sees thebed) Whoa-whoa, somebody missed the off ramp.","Surprise, Confusion, Frustration"
It’s Monica’s bed. What?,"Surprise, Confusion"
Okay. (to Monica) It’s a racecar.,"Happiness, Confidence, Excitement"
"So. This has always been Monica’s bed, what you’re justnoticing now, how self-involved are you?","Anger, Disgust, Frustration"
"Okay, well it this bed isn’t new, how come there is plastic onthe mattress?","Surprise, Confusion, Frustration"
"Sometimes I have bad dreams. (starts to break down, and Phoebe offersher, her hand to comfort her.)","Sadness, Fear"
"Look, I just saw my best friends brains smeared across the canvas,that’s not gonna be me, not me.","Sadness, Anger, Fear"
Wow! That was good. That was...(points to his pocket) Tweezers?,"Surprise, Excitement, Confusion"
No.,"Neutral, Disgust, Frustration"
Whoa. That was really good.,"Happiness, Surprise, Excitement"
"Thanks, any suggestions?","Contentment, Confidence, Anticipation"
You told him to play the boxer gay!!,"Anger, Disgust, Frustration"
"Well, I-I might’ve said supergay.","Happiness, Confidence, Excitement"
You totally screwed him over.,"Sadness, Anger, Frustration"
"Joey, you’re this guy’s teacher. I mean how could you do this?","Sadness, Anger, Disgust"
"Because, Monica, the guy’s so good, and I really, really want thispart.","Excitement, Longing, Optimism"
"Well, if you really, really want it, then it’s okay.","Contentment, Confidence, Optimism"
(opening the door) Hi Daddy.,"Happiness, Love, Excitement"
Baby. Ross.,"Happiness, Love, Excitement"
"Dr. Green. How are you? (offers his hand, and Dr. Green puts his scarf onit.)","Neutral, Confusion, Frustration"
Thanks for dinner last night.,Happiness
Thank you for teaching me a valuable lesson.,Contentment
Nice hair. What’d ya do? Swim here?,"Disgust, Confusion, Frustration"
"(to Rachel) Okay, that’s it, I can’t take it anymore.","Anger, Frustration"
"What? What? He’s interested in you. He-he likes your hair, he justwants to know how you got here.","Surprise, Anticipation, Confusion"
"Oh, please. Sweetie it’s hopeless, okay, I’m just gonna go.(starts to leave rubbing his neck)","Neutral, Sadness, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Look, look I’m sorry. It’s just that....","Anger, Frustration"
Ross? What’s with the neck?,"Surprise, Anticipation, Confusion"
He’s got this thing. And I keep telling him to go to mychiropractor...,"Confidence, Frustration, Optimism"
"You’re still going to that chiropractor, that man couldn’tget into medical school in Extapa!","Anger, Disgust, Frustration"
Thank you! That’s what I keep saying.,"Contentment, Confidence"
"Excuse me, Dr. Bobby happens to be an excellent doctor.","Contentment, Confidence, Optimism"
Uh.,"Neutral, Confusion, Frustration"
"Wait a minute, his name is Dr. Bobby?","Surprise, Confusion"
Well that’s his last name.,"Neutral, Confusion, Frustration"
And his first name.,Neutral
He’s Bobby Bobby?,"Surprise, Excitement, Confusion"
It’s Robert Bobby.,"Confidence, Neutral, Excitement"
Oh.,Neutral
"And um, excuse me, he helps me.","Happiness, Contentment, Confidence"
Oh-ho please. Ask her how?,"Confidence, Frustration"
What do you need help for?,"Confusion, Frustration"
With my alignment. I’ve got one leg shorter than the other.,"Neutral, Frustration"
Oh God!,"Fear, Surprise, Disgust"
Argue with that.,"Confidence, Anger, Frustration"
"What? It’s true, my right leg is two inches shorter.","Surprise, Confusion, Frustration"
Come on! You’re just titling! (to Ross) Her legs are fine!,"Confidence, Disgust, Frustration"
I know that!,"Confidence, Surprise, Frustration"
"So, why do you let her go to a chiropractor for?","Neutral, Confusion, Frustration"
"I’m sorry, let her?","Surprise, Confusion, Frustration"
"What can I do, she doesn’t listen to me about renter’s insuranceeither.","Sadness, Frustration"
"Wait a minute, you don’t have renter’s insurance?!","Fear, Surprise, Frustration"
No.,"Neutral, Disgust, Frustration"
Well what if somebody steals something? How are you gonna run afterhim with one leg shorter than the other?!,"Anger, Fear, Frustration"
"Hey, would you ah, would you like some juice?","Happiness, Neutral, Anticipation"
I’d love some juice. Thanks.,"Happiness, Contentment"
Okay. (to Rachel) Wow! This is going so well. Did you see us? Did you see?,"Happiness, Surprise, Excitement"
"Yeah honey, I’m standing right there! Why didn’t you just tellhim about the mole I haven’t got checked yet.","Anger, Confusion, Frustration"
Excellent!,"Happiness, Confidence, Excitement"
"(sadly) There will come a time in each of your careers when you’llhave a chance to screw over another soap opera actor. I had such an opportunity in therecent, present. And I’m ashamed to say that I took it, I advised a fellow actor toplay a role, homosexually. Yeah, we both auditioned for the part, and uh, as it turnedout, they ah, they liked the stupid gay thing and cast him. And now, he’s got a twoyear contract opposite Susan Luchhi, the first lady of daytime television, and me, meI’m stuck here teaching a bunch of people, most of whom are too ugly to even be onTV. I’m sorry, I’m sorry, I’m sorry. (he gets a huge round of applause fromhis students.) Thank you.",Sadness
"Uh, may I help you?","Confidence, Neutral, Anticipation"
"Yeah, I talked to you on the phone, I’m the lady that got stuckwith the racecar bed.","Neutral, Surprise, Frustration"
"Look, it’s like I told you, there’s nothing I can do. Yousigned for it, Monica Velula Geller.","Neutral, Confusion, Frustration"
"All right, Jester man, look we wanna see the king.","Confidence, Excitement, Anticipation"
Nobody sees the king!,"Confidence, Disgust, Frustration"
"Oh-ho-kay, I’m talking to the king. (starts to go to a back room)","Confidence, Surprise, Excitement"
Hey! You can’t go back there!,"Anger, Surprise, Frustration"
Oh my God.,"Fear, Surprise, Excitement"
"Varrrrrroom! Hey! Watch it lady! Varrrrrrrrrrom! (makes a screechingsound as he pretends to stomp on the brakes.) Hey-hey good lookin’! (honks thebed’s little horn on the steering wheel.) Varrrrrrrrroom. (notices Rachel and stops)All right, I’ll leave. My bed’s so boring.","Excitement, Frustration"
