Dialogue,Emotions
"Oh no-no, I-I had my eyes closed so I could concentrate and y’knowtake it all in.","Excitement, Confusion, Optimism"
"Yeah, a lot of my students do that.","Contentment, Confidence, Neutral"
"So, I gotta get going.",Neutral
"Okay, I-I’ll see you tonight.","Confidence, Excitement, Anticipation"
Yeah.,Neutral
"Okay, bye.","Contentment, Confidence, Neutral"
"Oh hey, thanks again for showing me your semi-precious stone collection.It was amazing! (She leaves.)","Happiness, Excitement"
My God! You must be good in bed!,"Confidence, Surprise, Excitement"
"So uh, you and Mona, been a while now. How’s it going?","Contentment, Neutral"
"Ah, it’s good. It’s going good. I mean, we get along great.She’s, she’s so…","Happiness, Contentment, Love"
Hot?,Neutral
"Well, I was gonna say sweet, but yeah-huh!","Confidence, Excitement, Anticipation"
She’s okay with Rachel and the baby?,"Happiness, Contentment, Love"
"Well I…I haven’t actually told her yet. I don’t want toscare her off, y’know?",Fear
"Well, you have to honest with her! Otherwise you may think thatyou’re going down the same path, but you’re really going down different ones.","Confidence, Frustration, Optimism"
I’m gonna take that book and beat you to death with it.,"Anger, Frustration"
"(entering) Oh my God! You are gonna love me so much! I felt really badabout the whole bachelorette party thing, so tonight you’re gonna have a bachelorparty.","Surprise, Love, Excitement"
What?,"Surprise, Confusion, Frustration"
"Yeah, I got this number from this guy at work and I hired a stripper tocome dance for you. Am I going in the wife hall of fame or what?!","Happiness, Excitement, Anticipation"
Honey! That’s crazy! I don’t want you to get me astripper…,"Surprise, Disgust, Frustration"
Will you let the lady talk?!,"Confidence, Anger, Frustration"
"Come on! Come on, it’ll be fun! It’ll make me feel so muchbetter.","Excitement, Anticipation, Optimism"
"Look, I appreciate it, but uh, it’s a little creepy. Y’know?I’m not a bachelor anymore.","Neutral, Disgust, Frustration"
"So don’t think of it as a bachelor party, think of it as a…atwo month anniversary present.","Excitement, Anticipation, Optimism"
"Sure, one year is paper, but two months is lapdance! (Joey nods hisagreement.)",Excitement
Please! I feel so bad! Just watch the hot woman get naked!,"Disgust, Excitement, Frustration"
All right fine! But I’m only doing this for you!,Frustration
Yeah!,"Happiness, Excitement, Anticipation"
And Joey.,"Neutral, Love, Excitement"
"Thank you. All right, now who else do you want to invite?","Happiness, Contentment, Confidence"
"Ah, no-no-no just Ross. Ross and Joey is embarrassing enough.","Sadness, Frustration"
"Uh actually, sorry I can’t even make it. I’m seeing Mona againtonight.","Excitement, Anticipation"
I understand: who would cancel an actual date to go to a fake bachelorparty?,"Disgust, Confusion, Frustration"
(on cell phone) I’m sorry I gotta cancel tonight baby…,"Neutral, Sadness"
"I’m sorry I won’t be able to make it to your imaginarywedding, but I’m","Neutral, Frustration"
"I know. I know. I panicked, I panicked. I didn’t want him to startyelling at me like I was some ’74 Latour.","Fear, Confusion, Frustration"
It’s Lafite. The ’74 Latour is actually drinking quite nicely.,"Contentment, Confidence"
"All right here he comes. I’m gonna do this, I’m gonna tellhim, I’m gonna be strong.","Confidence, Excitement, Anticipation"
I just called a friend of mine.,"Happiness, Contentment, Excitement"
Yeah?,"Confidence, Neutral, Surprise"
I think I may be able to book,"Confidence, Excitement, Optimism"
Really?!,"Surprise, Excitement, Anticipation"
What is it sweetie?,"Happiness, Love"
There’s not gonna be a wedding. Ross and I are not getting married.,"Neutral, Sadness, Frustration"
What?!,"Surprise, Confusion, Frustration"
I’m sorry daddy.,"Sadness, Love"
I don’t believe this!!,"Anger, Surprise, Frustration"
"Oh now daddy, stay calm. Please.","Confidence, Love"
Stay calm?!! How do you expect me to stay calm?! This is unacceptableRachel! And I wanna know why?!! Is it because that punk Ross won’t marry you?!That’s it! Is that it?!,"Anger, Confusion, Frustration"
"Yes. Yes, he says I’m damaged goods.","Sadness, Anger, Frustration"
"So you uh, nervous about getting married?","Excitement, Anticipation"
What are you doing?,"Anticipation, Confusion, Frustration"
"Look, look let’s pretend it’s a real bachelor party. Okay?Y’know? Before your wedding. Come on, it’ll be fun.","Excitement, Anticipation, Optimism"
Okay. I can’t believe tomorrow’s the big day.,"Excitement, Anticipation, Optimism"
How does it feel knowing you’re never gonna be with another womanagain huh? Knowing you’re gonna have to wake up to the same face everyday until youfinally have the sweet release of death.,"Sadness, Anger, Frustration"
"You’re right, this is more fun.","Happiness, Excitement, Optimism"
"That’s her! Okay, come on! (They go over and open the door.)","Excitement, Anticipation, Confusion"
Hi!,"Happiness, Excitement, Optimism"
Hi. (Joey blows on a noisemaker.),"Happiness, Surprise, Excitement"
So which one of you lucky boys is Chandler?,"Happiness, Excitement, Anticipation"
"Uh, that-that’s-that’s me!","Happiness, Surprise, Optimism"
That’s me.,"Happiness, Contentment, Confidence"
"Joey Tribbiani, a big fan.","Happiness, Love, Excitement"
So is that a bedroom? (Points to the guestroom.),"Neutral, Confusion"
"Yeah, yeah right over there.","Happiness, Confidence, Excitement"
"All right, whenever you’re ready. (She goes into the bedroom.)","Confidence, Neutral, Anticipation"
That was weird.,"Surprise, Disgust, Confusion"
Why-why would she go in the bedroom?,"Fear, Surprise, Confusion"
I’m waiting.,"Neutral, Anticipation, Frustration"
So she’s a…,"Surprise, Anticipation, Confusion"
"Yeah, that’s one naked hooker!","Surprise, Disgust"
I love your place! Where is this guy from? (A statue from the top of hisapothecary table.),"Happiness, Love, Excitement"
Uh that’s an eighteenth century Indian artifact from Calcutta.,"Confidence, Neutral, Surprise"
"Oh wow! So, you’re more than just dinosaurs.","Happiness, Surprise, Excitement"
So much more.,"Happiness, Contentment, Optimism"
Oh my God! Oh my God! I’m so sorry!,"Fear, Surprise"
"Aw forget it, it’s from","Disgust, Frustration"
You think you can knock up my daughter and then not marry her?!I’m gonna kill you!!,"Anger, Fear, Frustration"
Y’know this is actually not a great time for me.,"Neutral, Frustration"
So? Come on! Explain yourself Geller! First you get my Rachelpregnant!,"Anger, Confusion, Frustration"
You got Rachel pregnant?!,"Anger, Surprise, Disgust"
Who did?!,"Surprise, Confusion, Frustration"
You did!,"Happiness, Confidence, Excitement"
"Yes. Yes, yes I did. (To Mona) But-but it was, it was just a one nightthing. It meant nothing.","Sadness, Confusion, Frustration"
Oh? Really? That’s what my daughter means to you? Nothing?,"Sadness, Anger, Disgust"
"No! No sir umm, she means a lot to me. I mean, I care—I-I loveRachel.","Fear, Love, Confusion"
What?!,"Anger, Surprise, Confusion"
"(to Mona) Oh but not that way. I mean…I mean I’m not in lovewith her. I love her like a, like a friend.","Neutral, Confusion, Frustration"
Oh really? That’s how treat a friend? You get her in trouble andthen refuse to marry her?,"Sadness, Anger, Frustration"
(to Dr. Green) Hey! I offered to marry her!,"Confidence, Surprise, Frustration"
Wh…,"Surprise, Confusion, Frustration"
(To Mona) But I didn’t want to.,"Neutral, Confusion, Frustration"
Well why not? So you can spend your time with this tramp?!,"Anger, Disgust, Frustration"
Tramp?!,"Neutral, Anger, Disgust"
"I’m sorry. Dr. Green, Mona. Mona, Dr. Green.",Neutral
I can’t believe there is a naked hooker in there!,"Surprise, Disgust"
Wait! Wait! Maybe she’s a hooker,"Surprise, Disgust, Confusion"
"Could be. I mean technically she did strip, we just, we just missedit. (Walks towards the bedroom.) Ma’am, are you also a stripper?","Disgust, Confusion, Frustration"
"Uh, no. But I could pretend to strip, but that’s gonna cost extra.Okay, here’s the extras, handcuffs, spanking… (Chandler grunts for her not tocontinue and Joey pulls him back into the kitchen.)","Confusion, Frustration"
"Maybe Monica’s playing a joke on ya. Y’know? Getting her ownhusband a hooker, that’s pretty funny.","Surprise, Disgust"
"That is funny, maybe for my birthday she’ll murder someone.","Surprise, Anticipation"
I bet Ross was in on it too. I mean he was conveniently busy.,"Confusion, Frustration"
Do you mind if I smoke in here?,"Neutral, Disgust"
"Oh actually, I’d rather you…Yeah, go ahead. We’re gonnahave to burn that room down anyway.","Neutral, Confusion, Frustration"
How could you have kept all of this from me?,"Sadness, Anger"
"I was going to tell you, but…","Neutral, Confusion, Frustration"
But what?! You figured you’d get what you wanted and then dumpher like you dumped Rachel!,"Anger, Frustration"
"Hey! I did not dump Rachel! (To Mona) Nor are we still together. (Thephone rings and Ross goes to answer it, only he’s trapped behind the apothecary tableby Dr. Green.) Can I just… (Dr. Green glares at him.) Why don’t we just let themachine get that?","Anger, Confusion, Frustration"
(on machine) Hey Ross. It’s Joey. There’s a hooker over here andwe thought maybe you’d know something about it.,"Confidence, Excitement, Frustration"
"No! No! No! No! No! I-I-I-I—I need to, I need to lie down.","Fear, Frustration"
"So, tonight’s the night of the big bachelor party?","Excitement, Anticipation, Optimism"
Yeah! Hey! Thanks for getting me that girl’s number.,"Happiness, Excitement"
No problem. So who’s the party for?,"Neutral, Excitement"
My husband.,"Happiness, Contentment, Love"
You hired your husband a hooker?,"Surprise, Disgust, Confusion"
She’s a stripper.,"Neutral, Surprise, Disgust"
"No, she’s a hooker.","Anger, Disgust, Confusion"
"Is that, is that what they call strippers sometimes?","Surprise, Disgust, Confusion"
When they’re hookers.,"Neutral, Disgust, Confusion"
Oh my God Stu! I-I can’t believe you did this! Now are youabsolutely sure she’s a hooker?,"Anger, Surprise"
"Either that or she’s just the best, most expensive date I ever had.","Happiness, Contentment, Confidence"
Maybe she meant to get you a hooker.,"Neutral, Confusion, Frustration"
Why would she do that?,"Surprise, Confusion, Frustration"
"Maybe she wants you to learn something. Huh? Now is there anythingyou’re really bad at y’know, sexually?","Surprise, Confusion, Frustration"
This is the worst bachelor party ever!,"Disgust, Frustration"
What’s taking you boys so long?,"Neutral, Frustration"
In a minute!,"Neutral, Confusion, Frustration"
(To Joey) In a minute? What’s gonna happen in a minute?!,"Surprise, Anticipation, Frustration"
"All right, all right maybe-maybe you should just ask her to leave.","Neutral, Confusion, Frustration"
Why me?!,"Sadness, Confusion, Frustration"
Hey! It’s your bachelor party.,"Happiness, Excitement, Anticipation"
Which is why,"Contentment, Confidence, Optimism"
I don’t want to. You do it!,"Anger, Confusion, Frustration"
You do it!,"Confidence, Anger, Frustration"
You do it!,"Confidence, Anger, Frustration"
"All right Rock, Paper, Scissors who has to tell the whore to leave!(Joey smirks.) What?","Confidence, Surprise, Frustration"
I miss this.,"Sadness, Nostalgia, Longing"
I don’t think we’ve actually done this before!,"Surprise, Excitement, Anticipation"
"No, I-I miss hanging out with you.","Sadness, Nostalgia, Longing"
Well we…we still hang out.,"Happiness, Contentment, Nostalgia"
Not like we used to. Remember? You and me used to be inseparable.Y’know now it’s like…things are different.,"Sadness, Nostalgia, Confusion"
"Well y’know, things are different. I’m…I’m marriednow.","Happiness, Contentment, Excitement"
"Oh sure—And hey, don’t get me wrong, I am so happy for you guys.I just…I miss…hanging out…just-just us, y’know?","Happiness, Sadness, Longing"
"Yeah, I miss that too. I tell you what; from now on we’ll maketime to hang out with each other.","Happiness, Contentment, Optimism"
You got it. Come here. (They hug and are observed by the hooker.),"Happiness, Love, Excitement"
"Oh God! Listen, I am this close to robbing you guys. (Does the closesign.)","Fear, Surprise, Confusion"
"(entering quickly) She’s a hooker! She’s a hooker! She’sa… (Stops as she sees her.) Hi! Uh, we spoke on the phone. (Goes and shakes thehooker’s hand.)","Surprise, Confusion"
So your dad dropped by. He’s a pleasant man!,"Happiness, Contentment, Neutral"
(quietly) Oh no…,"Sadness, Fear, Surprise"
I’d better go. (She goes and sits down in the,"Neutral, Frustration"
"Ross I’m so sorry. Okay. I-I will promise I will straighten thisout with him tomorrow in person, or via e-mail.","Confidence, Neutral"
I don’t care about your dad! I care about Mona! She was there and nowshe’s totally freaked out!,"Anger, Fear, Frustration"
"Oh okay, I’ll fix that to. What’s her e-mail address?","Confidence, Neutral, Frustration"
Rachel!,"Happiness, Surprise, Excitement"
"All right, I promise. I’ll fix this. I swear.I’ll-I’ll-I’ll-I’ll talk to her.","Confidence, Frustration, Optimism"
Okay!,"Happiness, Contentment, Excitement"
Okay.,Neutral
Thank you!,"Happiness, Contentment"
"That’s it?! You call that a fight? Come on! We were on abreak!"" ""No we weren’t!"" What happened to you two?!""","Anger, Confusion, Frustration"
Thank you so much for coming back over.,Happiness
"Oh good, you’re here. Yeah, and I was worried that it was going to beuncomfortable.","Happiness, Excitement"
"I know Mona, just hear me out. First of all, I’m so sorry about myfather yelling at you, but I heard you totally held your own. You’re gonna have totell me how you did that.","Happiness, Confidence"
Focus.,"Confidence, Frustration, Optimism"
"Okay. Um…But—Okay, yes Ross and I used to date. And yes we aregonna have a baby. But we are","Surprise, Anticipation, Confusion"
How can I be sure on that?,Confidence
Oh we just—we drove each other crazy!,"Nostalgia, Confusion, Frustration"
Yeah.,"Contentment, Neutral, Confusion"
"I mean he was possessive, he was jealous, he could never just let thelittle things go!","Anger, Frustration"
Trying to date this woman.,"Confidence, Excitement, Anticipation"
"Right! But, none of that compared to how kind and-and how gentle andthoughtful he is. (Rubbing his shoulder.)","Happiness, Contentment, Love"
Probably shouldn’t touch me.,"Neutral, Fear, Frustration"
"Y’know, I-I-I just…I don’t want to get in the middle ofsomething so complicated.","Neutral, Confusion, Frustration"
"I know, I get it, but Mona, what relationship is not complicated? I meanwe all have our baggage! You must too! Why else would you still be single? (Mona looks ather.) I am so gonna leave right now. (Ross opens the door for her and she leaves.)","Confusion, Frustration, Longing"
Should I leave this open for you too?,"Contentment, Confidence, Anticipation"
I’m not sure yet. Why didn’t you just tell me about all this?,"Surprise, Confusion, Frustration"
Because what’s going on with Rachel has nothing to do with how I feelabout you.,Neutral
Yeah? Well you still shoulda told me.,"Anger, Confusion, Frustration"
"I know and I was going to, but I thought it was better that you heard itfrom Rachel’s father. Look I…I made a mistake, but it’s only because Ireally, really like you. Really!","Love, Confusion, Frustration"
"Okay, I guess you can…close the door now. (He does so and they kiss.)","Happiness, Love, Excitement"
"(entering) Forgot my purse! (Sees them kissing.) Oh, you guys made up.(To Mona) He’s a good kisser isn’t he? (Ross goes to close the door on her.)I’m going! (Quickly leaves and Ross locks the door.)","Surprise, Disgust, Frustration"
I swear I didn’t know she was a hooker! I mean wh—Did you lether smoke in here?,"Surprise, Confusion, Frustration"
"Her ass print is still on your grandmother’s quilt, do you reallywant to talk about smoking?","Disgust, Frustration"
"Y’know what? I’m gonna make this up to you. I promised you astripper (turns on the radio), and you’re gonna get a stripper. (She starts tostrip.)","Confidence, Excitement, Anticipation"
Monica! Wait!,"Confidence, Frustration, Longing"
What?,"Surprise, Confusion, Frustration"
(puts on his crown) Carry on.,"Contentment, Confidence, Optimism"
"Ooh, these tennis shoes are so tight. I think I’ll take them off.(Goes to do so.)",Frustration
Could you not narrate?,"Neutral, Confusion, Frustration"
"Gotcha sailor. (Kicks one of her shoes off and it lands in the kitchenknocking something down, but she continues to strip.)","Confidence, Surprise, Excitement"
(on phone) …just because you’re not in love with the guyyou can’t…,"Sadness, Confusion, Frustration"
"(entering, quietly) Wow, you told your dad the truth.","Neutral, Surprise, Anticipation"
About an hour ago.,"Neutral, Anticipation, Confusion"
Wanna go see a movie?,"Excitement, Anticipation, Optimism"
Yes! (She gets up and sets the phone on the counter without hanging itup.) Bye daddy. (Phoebe and her leave.),"Happiness, Excitement, Optimism"
"(on phone, not hearing her) …there’s gonna be a wedding!(Joey enters from his room and goes to get a beer from the fridge.) That’sunacceptable Rachel! What the hell does love have to do with it anyway?! There are moreimportant things in a marriage other than love! (Joey hears something and looks around forthe source.) …constantly thinking about things! You have to think about theconsequences of your decision. (Joey finds that the sound is coming from the phone andputs it to his ear.)","Anger, Confusion, Frustration"
(on phone) Hey! I do too think about the consequences of my decisions!(Listens) What gives you the right to… (Listens) Go to hell! (Hangs up the phone andopens the fridge.) Stupid guy on my phone.,"Anger, Disgust, Frustration"
