Dialogue,Emotions
"Oh, he just doesn't want us to go through any trouble. Think of howexcited he'll be when we go out and surprise him! Plus we get to have our own,ani-Vegas-ary! A-Nevadaversary!","Surprise, Excitement, Optimism"
"Yeah, I think we should see other people.","Neutral, Sadness, Frustration"
"But we can go, right?","Confidence, Anticipation, Frustration"
Yes.,Neutral
Okay!,"Happiness, Contentment, Excitement"
It's a great idea. (They kiss),"Happiness, Love, Excitement"
"Okay, I'm gonna go too!","Excitement, Anticipation, Optimism"
"Y'know Pheebs, it's kinda","Contentment, Neutral, Optimism"
"Oh please, you are not gonna ditch again like you did with London.","Anger, Disgust, Frustration"
"Ditch you? Phoebe, you were pregnant with the triplets!","Anger, Surprise, Frustration"
"Uh-huh, great story! I'm going!","Confidence, Excitement, Optimism"
(entering with Ross) Hi!,"Happiness, Confidence, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Hey, you guys, listen, this weekend we're all gonna go to Las Vegas tosurprise Joey! Including me!! You wanna go?!","Surprise, Excitement, Anticipation"
"Well, I guess I could take a couple days off work.","Contentment, Optimism"
Of course you can take a couple days off work because this trip includesme!,"Happiness, Excitement, Anticipation"
"Oh no, wait a minute, wait, I've got a presentation tomorrow. I can'tmiss that.","Confidence, Fear, Frustration"
"Oh, but I've got tickets to the Van Gogh exhibit! I've been waiting like ayear for this.","Excitement, Anticipation, Longing"
(coughing) Art lover!,"Happiness, Confidence, Excitement"
What'd you say?,"Surprise, Confusion, Frustration"
I said art lover.,"Happiness, Contentment, Confidence"
Is that supposed to be an insult?,"Anger, Confusion, Frustration"
"I don't know, I'm very tired.","Neutral, Sadness, Frustration"
"So Rach, maybe you and I could fly out together Saturday.","Happiness, Excitement, Anticipation"
That sounds great.,"Happiness, Contentment, Excitement"
Yeah? All right I'll call the airlines. (Picks up the phone and does so),"Confidence, Neutral, Frustration"
"Okay. Yeah, that would be nice actually, to have the apartment to myselffor a night.","Contentment, Excitement, Anticipation"
"Oh yeah, so you can walk around naked.","Confidence, Excitement, Anticipation"
No! So I can be by myself. Y'know? Have a little alone time.,"Contentment, Neutral, Frustration"
Naked alone time.,"Happiness, Contentment, Confidence"
"No! Phoebe just because I'm alone doesn’t mean I wanna walk aroundnaked. I mean, you live alone, you don't walk around naked.","Confidence, Neutral, Frustration"
Uh-huh! Why do you think it takes me so long to answer the door?,Frustration
"So, so far is this trip to Vegas better or worse than the trip toLondon?",Excitement
So it's pretty much the same Pheebs.,Neutral
"Okay, what about after I give you these candies? (Hands them each onefrom her purse.)","Happiness, Excitement, Anticipation"
"Yeah, I guess it's a little better now.","Contentment, Neutral"
"Ah-ha! Okay, (takes out a notepad) Las Vegas 1, London 0! I'll be rightback. (Gets up and heads aft.)","Confidence, Excitement, Anticipation"
(To Monica) Happy plane-aversary.,"Happiness, Love, Excitement"
Aww! I love you!,"Happiness, Love, Excitement"
Can I give you a present now?,"Happiness, Excitement, Anticipation"
Okay!,"Happiness, Contentment, Excitement"
Okay! (He grabs his carryon and starts rummaging through it.) Oh man!Don’t tell me I did this!,"Surprise, Frustration"
"I love the I forgot the present"" fake out!""",Excitement
"How do you feel about the, I really did forgot the present","Neutral, Confusion, Frustration"
"Oh that's okay. Don’t worry about it, you can give it to me when weget back.",Neutral
Ohh that's the,"Neutral, Surprise, Confusion"
"(sitting down) Oh good! All right, so you decided to tell him about theRichard thing.","Happiness, Contentment, Confidence"
What-what Richard thing?,"Surprise, Confusion, Frustration"
Oh no. [The patented version.],"Neutral, Surprise, Confusion"
What Richard thing?,"Confusion, Frustration"
(To Monica under her breath) Simmons! Go with Simmons!,"Confidence, Excitement, Anticipation"
"Okay, I umm, I ran into Richard yesterday and he asked me if I wanted togo for a bite and I did. The only reason I didn't tell you is because I knew you'd get madand I didn't want to spoil our anniversary.","Neutral, Fear, Frustration"
(talking out of the side of his mouth) I'm not mad.,"Neutral, Confusion, Frustration"
Really?!,"Surprise, Excitement, Optimism"
"Oh yeah! Yeah, so you-you bumped into Richard! You grabbed a bite!It's no big deal. (He still ain't happy.)","Happiness, Neutral, Frustration"
Great!,"Happiness, Excitement, Optimism"
"Okay, London 1…","Confidence, Excitement, Anticipation"
"(takes off her robe) Oh! Look what happened! {Don't get your hopes upguys, we only get to see her from the back or from the neck up. Its times like these Iwish that the networks would broadcast some nudity other than Denis Franz's butt.} (In herhead.)","Disgust, Excitement, Anticipation"
(in his head),"Neutral, Confusion, Frustration"
(singing),"Happiness, Excitement, Optimism"
Hey.,"Neutral, Nostalgia, Confusion"
May I come in?,"Confidence, Neutral, Anticipation"
"Uh, yeah, if you want too.","Neutral, Confusion, Frustration"
Do,"Neutral, Confusion, Frustration"
"Yeah, sure?","Neutral, Confusion, Frustration"
"So do I. (Slowly walks in.) Okay Rach, before anything happens (He takesoff his coat) I just want to lay down a couple of ground rules. (Turns back to face her.)This is just about tonight. I don't to go through with this if it's going to raise thequestion of Us."" (Rachel's confused) Okay? I just want this to be (Kicks offhis left shoe) about what it is! (Kicks off the other one.)""","Neutral, Confusion, Frustration"
"And um, what-what is that Ross?",Confusion
The physical act of love. (Hisses at her.),"Anger, Surprise, Disgust"
(laughs) What?! Are you crazy?,"Surprise, Confusion"
Oh so-so you weren't trying to entice me just now with your-yournakedness?,"Disgust, Confusion, Frustration"
"(gasps) Oh God, you saw me?! Oh!","Fear, Surprise"
You weren't trying to entice me with your nakedness.,"Neutral, Confusion, Frustration"
"Noo!! No! You thought, you actually thought I wanted to have sex withyou?!","Anger, Surprise, Disgust"
No! No! (Grabs his coat) No! (Grabs a shoe.) No-no-no-no. (Grabs the otherone and heads for the door.),"Anger, Fear, Frustration"
"Ohh wow! I’m sorry, but Ross you kicked off your shoes!",Surprise
"Can we, can we just forget this ever happened?","Sadness, Nostalgia, Confusion"
"Yes of course, absolutely! You're right. I'm sorry.","Contentment, Confidence"
Thank you.,"Happiness, Contentment"
Yes.,Neutral
"All right I guess I'm, gonna go pack. (Starts to leave)","Neutral, Anticipation, Nostalgia"
"Okay. Oh wait! One more thing umm, do-do we still need to uh settle thequestion of us?""""","Anticipation, Confusion, Frustration"
"Hey you guys wait! Guys! (Catches up to them.) This place is so muchbetter than London! Okay? This lady dressed like Cleopatra gave me a coupon, 99 cent steakand lobster dinner. Huh!","Happiness, Surprise, Excitement"
"Phoebe, you don't eat animals.","Neutral, Disgust, Frustration"
"For 99 cents, I'd eat you. (Sees the casino) Okay, I can totally settledown here. It's got everything I could ever want, including Joey! Look! (Points to Joey inhis gladiator suit posing for a picture with two old ladies.) Oh! Look! Hi!","Happiness, Surprise, Excitement"
Oh my God.,"Fear, Surprise, Excitement"
"Hey! Joey! (They all head over to him, he spots them coming and panics.)Hey! Hey!! Wow! (She hugs him.)",Surprise
Hi!,"Happiness, Excitement, Optimism"
Love your condoms my man.,"Happiness, Contentment, Love"
What-what are you guys doing here? I thought I told you not to come.,"Surprise, Confusion, Frustration"
Why are you dressed as a gladiator?,"Surprise, Confusion, Frustration"
"Uhh, because I'm shooting a scene right now. Yeah, I uh, I play agladiator. Uh, y'know what? Hold-hold on a second. (To no one in particular) Can we cut?Yeah, my-my friends are here, I'm gonna take a little break.","Neutral, Excitement, Frustration"
Who are you talking too?,"Confusion, Frustration, Optimism"
"They uh director. Uhh, her. (Points to an old woman standing behind him.Who glares at him and walks off.) All right, all right, it's not a gladiator movie. I workhere.","Confidence, Surprise, Frustration"
Why?! What happened?!,"Fear, Surprise, Confusion"
"Well, the movie got shutdown because they ran out of money, so I'm workinghere 'til it starts up again, if it ever does.","Neutral, Sadness, Frustration"
I'm so sorry.,Sadness
"Look, I'm sorry I didn't tell ya. (To Chandler) I'm sorry man.",Sadness
"No-no, that's okay, apparently there's a new policy where we don'thave to share everything with everybody.","Contentment, Confidence, Neutral"
I,"Anger, Confusion, Frustration"
So you're a gladiator! Wow!,"Surprise, Excitement"
"Yeah, what-what's going on?","Neutral, Surprise, Confusion"
Monica had lunch with Richard.,"Happiness, Contentment, Neutral"
Dawson?!,"Surprise, Nostalgia, Confusion"
Noo! But that would've been so cool!,"Excitement, Longing"
No! Her boyfriend Richard!,"Anger, Surprise, Disgust"
"It meant nothing! Okay? After all this time, how can you","Sadness, Anger, Frustration"
When you go lunching with hunky moustache men and don't tell me aboutit!,"Anger, Disgust, Frustration"
You're right. I'm sorry. I should've told you.,Sadness
Thanks. (They hug.),"Happiness, Love, Excitement"
"Aww, there we go.","Happiness, Contentment, Excitement"
I,"Neutral, Confusion, Frustration"
"I promise you, next time I will absolutely tell you.","Confidence, Anticipation, Optimism"
(pushing her away from another hug) Next time?,"Neutral, Disgust, Frustration"
"Ooh, so close.","Happiness, Excitement, Anticipation"
There's not gonna be a next time! You can not ever see him again!,"Anger, Fear, Frustration"
"I can not see him? I mean, you can't tell me what to do!","Anger, Frustration"
"That's so funny, because I think I just did!","Confidence, Excitement, Optimism"
"Oh y'know what? If you're gonna be acting like this all night, I really,I don't even want to be around you.","Sadness, Anger, Frustration"
Fine with me!,"Contentment, Confidence, Neutral"
Fine! Happy Anniversary!,"Anger, Disgust, Frustration"
Whoa! Whoa! Guys! Please! Come on! Come on! This is obviously just a,Frustration
No it is not!,"Confidence, Disgust, Frustration"
What are you talking…,"Surprise, Confusion, Frustration"
Hey-hey don't look at me! I just work here! (Walks away.),"Confidence, Neutral, Frustration"
"(taking off her sweater) Okay umm, Ross? I'm-I'm really warm, so I'mgoing to be taking off my sweater. Now, I'm just letting you know that this is","Happiness, Confidence, Neutral"
(sarcastic) Yep! That's hilarious!,"Disgust, Frustration"
I'm sorry. I'm done. I'm done.,"Sadness, Confusion, Frustration"
"Y'know, last night was embarrassing for you too.","Sadness, Frustration"
"No, not really. I mean you've seen me naked hundreds of times.",Confidence
Uh-huh. But it was a first for the rest of my building.,"Neutral, Surprise"
"Okay. All right, that's true! But y'know I just don't embarrass thateasily.","Contentment, Confidence, Neutral"
What?! You totally get embarrassed!,"Surprise, Confusion, Frustration"
"No, I don't! Ross, I think I'm just a more secure person than you are.","Confidence, Frustration"
Is that so?,"Neutral, Surprise, Disgust"
Yeah.,Neutral
(loudly so that everyone can hear) Hey lady! I don't care how much youwant it! Okay?! I am,"Confidence, Anger, Frustration"
"Hey, y'know in Roman times this was more than just a hat.","Excitement, Nostalgia"
Really?,"Surprise, Confusion"
"Yeah, sure! Sure! They would uh, they would scrub the floors with it! Theywould use it to get the mud off their shoe. And sometimes underneath the horse would getdirty so they would stick it right…","Excitement, Nostalgia, Confusion"
"(interrupting in the nick of time) Joey, I uh! I can't","Fear, Confusion, Frustration"
"All right well, I'll take you someplace nice then. Look! A guy tipped me ahundred bucks today.","Happiness, Surprise, Excitement"
Whoa!,"Surprise, Excitement, Anticipation"
"Yeah-yeah, he was playing blackjack for like an hour and he won $5,000.Can you believe that? $5,000!","Happiness, Surprise, Excitement"
"Y'know, if I won $5,000 I'd join a gym, y'know build up my upper bodyand hit Richard from behind with a stick! (Mimics it.)","Anger, Excitement, Frustration"
"Wait a minute! Why don't I do what that guy did? I'll take this $100 andturn it into $5,000! And","Confidence, Excitement, Optimism"
Good luck!,"Confidence, Excitement, Optimism"
Chandler! I don't need luck. I have thought this through!,"Confidence, Frustration, Optimism"
I see.,Neutral
(to the bartender) Thank you.,Neutral
Thanks.,"Happiness, Contentment, Neutral"
I can't believe this! This is like the worst night ever!,"Sadness, Disgust, Frustration"
Y'know Monica you had a minor setback in your relationship withChandler. Big deal! It's only Chandler. (Monica turns and stares at her.) I am,"Confidence, Neutral, Frustration"
"This is crazy! I mean, it's such a stupid argument. I don't even wannasee Richard again.","Anger, Disgust, Frustration"
So go fix it! Go find Chandler! He's probably up in your room! Tell himthat you're sorry and that you love him.,"Anger, Love"
Y'know what? You're right Phoebe. You're right. Thank you! (Gets up tofind Chandler.),"Happiness, Excitement"
"Sure! (When Monica gets close to the door.) (Yelling) Yeah! Las Vegas,number one!","Happiness, Confidence, Excitement"
Anybody lose this? (Holds up the chip and the woman next to her shakesher head no.),"Neutral, Anticipation, Confusion"
Comin' out. Place your bet. (Monica does so.) Dice are out. (Thewoman next to Monica rolls the dice.) Double or nothin'! Pay the front line! (Monica wonand doubled the chip.),"Happiness, Confidence, Excitement"
Hmm.,Neutral
"(To Rachel) So uh, I'm on my way back to the bathroom. (Rossgiggles.)","Happiness, Contentment, Excitement"
"Yeah, all right. All right! Just keep walkin'! All right?","Confidence, Anger, Frustration"
"Ross! What are you… I'm sorry sir. I just, I think he just reallylikes you.","Surprise, Love"
(to the guy in the window seat next to him) Hey! Y'know that teacher whohad a baby with her student? (He points at Rachel.),"Surprise, Disgust, Anticipation"
What the? What…,"Surprise, Confusion, Frustration"
"(to the flight attendant who appears in record time. It was only secondsafter Rachel pushed the call button was she there. Once again, more proof that TV isn'treal, IRL she would've been waiting for the rest of the flight and by then Ross's pantswould be dry.) Hi!","Happiness, Surprise, Excitement"
"Yes, I'm sorry. Do you have any extra pants? Umm, my friend seems tohave had a little accident.",Neutral
(to the dealer) Can I change a hundred? (He hands him his chip.),"Confidence, Neutral, Anticipation"
Changing one hundred! (Gives him the change.) Good luck sir.,"Happiness, Confidence, Neutral"
(betting all 100) Let's ride.,"Confidence, Excitement, Optimism"
(Deals the cards) 13.,"Contentment, Confidence, Neutral"
"Hit me! (He does so.) Ohh man! (Joey busts and loses all the money, butwhen the dealer starts to collect the cards Joey notices something.) Wait! (He holds hishand next to the dealer's hand.)","Sadness, Surprise, Frustration"
Chandler! You are,"Surprise, Confusion, Frustration"
(totally confused) What?,"Surprise, Confusion, Frustration"
My identical hand twin!,"Happiness, Surprise, Excitement"
What's an identical hand twin?,"Surprise, Confusion"
"What's it sound like? It's a guy with my identical hands! It wasincredible! Chandler, the dealer's hands were exactly like me! It-it was like looking atmy hands in a mirror!","Surprise, Excitement"
Are you sure you weren't (pause) looking at your hands in a mirror?,"Neutral, Confusion, Frustration"
Don’t you see what this means?! I can forget about that stupid movie.I'm gonna be a millionaire!,"Confidence, Excitement, Optimism"
(totally confused) How?,"Surprise, Confusion, Frustration"
"Look, I don't have it all worked out yet, but it's gotta mean big money!Come on! Identical hands!","Confidence, Excitement, Anticipation"
"Again I must go back to, how?","Confusion, Frustration, Longing"
"This is Vegas man! People will pay to see freaky stuff! Okay, how muchwould you pay to see this hand (Holds up his left hand) twice? Huh?","Confidence, Excitement, Anticipation"
"(Pause) Y'know, I-I can't really put a price on that Joe.","Neutral, Confusion, Frustration"
"Hey, are you unsupporting me again?","Sadness, Anger, Frustration"
"No! No! I support you 100%! I just didn't, I didn't get it right away.Y'know now I'm caught up! Identical hand twins! It's a million-dollar idea!","Excitement, Confusion, Optimism"
Hey!,"Happiness, Excitement"
Pheebs!!,"Happiness, Love, Excitement"
Yeah?,"Confidence, Neutral, Surprise"
I found my identical hand twin!,"Happiness, Excitement, Anticipation"
"Ohh, you are","Happiness, Surprise, Excitement"
No!,"Sadness, Anger, Frustration"
But she just came up here!,"Surprise, Confusion, Frustration"
That was Joey!,"Happiness, Surprise, Excitement"
I wonder where she is. That is so weird.,"Neutral, Confusion, Frustration"
"Yeah, well, she's probably talking to Richard.","Confidence, Neutral, Frustration"
Would you stop that! Do you wanna know the first thing she said when shecame back from her lunch with Richard? She didn't feel anything for him. She loves you!,"Surprise, Love, Excitement"
Really?,Surprise
"Yes! Now, she feels terrible! She really wants to make up! You gottafind her.","Sadness, Frustration, Longing"
Okay. (He gets up and goes to find her.),"Confidence, Excitement, Anticipation"
"Good. (After he leaves, she puts on Joey's gladiator helmet and checksherself out in the mirror) I should really start wearing hats!","Confidence, Excitement, Optimism"
"Yes, I did. Thank you very much, it was excellent. (Disembarks)","Happiness, Contentment"
"Ohh, it was the best!","Happiness, Contentment, Excitement"
I think the check in is that way. (Points),"Confidence, Neutral"
Ahh.,Neutral
"Hello! (She makes a face and the kid laughs harder. Finally, his parentsdrag him off.) Ohh, kids love me.",Happiness
(sees Ross and Rachel) Hey!,"Happiness, Surprise, Excitement"
Phoebe! (They hug.),"Happiness, Love, Excitement"
You guys are here! Yay!,"Happiness, Excitement, Anticipation"
Hi! (Hugs Phoebe),"Happiness, Love, Excitement"
(sees Rachel's face) What? Did you go to a costume party? Let me guessumm Pancho Vila? (Points at Rachel) and you're Bob Saget. (An old lady has sat down at theslot machine Phoebe was just at.),"Surprise, Excitement"
Pancho Vila?,Neutral
"Yeah! (Motions to her face, indicating all of Rachel'smake-up."")""","Happiness, Excitement"
"What are you talking about Pheebs? (Takes out her compact) I don't…(She gasps when she looks in the mirror and sees her face.) (To Ross) Oh my God, you drewon me?!","Surprise, Disgust, Frustration"
"Hey, you wet my pants!","Anger, Surprise, Frustration"
"Whoa, what kind of party was this?","Surprise, Excitement, Confusion"
"Ross, I have been walking around like this since the plane! Ican—you have","Anger, Confusion, Frustration"
Rach! Wait! The men's room is that way. (Points in the other direction.Rachel hits him with her purse and heads for the ladies room.),"Anger, Frustration"
Ugh!,"Anger, Disgust, Frustration"
What?,"Surprise, Confusion, Frustration"
That's like the third time that lady's won on a machine I was playing.,"Surprise, Frustration"
"Oooohhh, I'll bet she's one of those people.","Surprise, Disgust"
M-M-Mole people?,"Fear, Surprise, Confusion"
"What? No-no, a lurker.","Surprise, Disgust, Confusion"
Oh. What's a lurker?,"Surprise, Confusion"
"Okay when you're playing a machine and it hasn't paid out, a lurker waitsfor you to give up and then…","Neutral, Anticipation, Frustration"
Kills you?,"Fear, Surprise, Confusion"
No. They swoop in and steal your jackpot.,"Anger, Disgust, Frustration"
Ohhh!,"Surprise, Excitement, Anticipation"
Uh-hmm.,"Neutral, Confusion, Frustration"
How do you know about this?,"Surprise, Confusion"
My nana used to do it. That's how she paid for all my dance—karatelessons.,"Contentment, Nostalgia, Optimism"
Dance karate?,"Surprise, Excitement, Confusion"
"Yes, it's a deadly but beautiful sport. (Does a karate chop, then does alittle dance-type sway.)","Happiness, Confidence, Excitement"
"(returning with her purse covering her face) All right, it","Neutral, Fear, Confusion"
What?!,"Surprise, Confusion, Frustration"
It won't come off!,"Confusion, Frustration"
"Oh my God! Rach-Rach, are-are-are you sure?","Fear, Surprise, Confusion"
"No, actually I took it off then I drew it back on.","Confidence, Neutral, Frustration"
(entering) Hey-hey-hey you made it!,"Happiness, Excitement, Anticipation"
Joey!!,"Happiness, Surprise, Excitement"
All right! Hey-hey!,"Happiness, Confidence, Excitement"
Hi!!,"Happiness, Excitement, Optimism"
Who's your friend? He's hot! (Ross laughs and Rachel smacks him with herpurse.),"Happiness, Anger, Surprise"
(To Joey) Thanks man.,"Happiness, Contentment, Neutral"
Hi. (She hugs Joey.),"Happiness, Love, Excitement"
"Hey listen I uh, talked to Chandler, sorry about the movie.",Neutral
"No, don't be sorry. I don't need it anymore. I found my identical handtwin!","Happiness, Surprise, Excitement"
Your what?,"Surprise, Confusion, Frustration"
My identical hand twin! The person whose hands are exactly like mine! Thisthing is a gold mine!,"Happiness, Confidence, Excitement"
What?! That's not gonna make you any money!,"Surprise, Disgust, Frustration"
"Okay. Well, if that's how you feel about it, fine! None of you get to livewith me in my great big hand-shaped mansion! Except uh, you Pheebs. You can live in thethumb.","Anger, Disgust, Frustration"
"All right baby, come on! (Rolls the dice) Yes! Yes! I am on fire!","Happiness, Confidence, Excitement"
(walking by with his luggage) See you later Mon.,"Happiness, Confidence, Optimism"
"Wait Chandler, what are you doing?!","Surprise, Confusion, Frustration"
What does it look like? I'm going home.,"Neutral, Confusion, Frustration"
"What? Wait! Why? (He turns and heads for the door and she chases afterhim.) Chandler! Chandler! Wait! I’m sorry, I was just playing for one second! I wastrying to find you to tell you that, look if you don't want me to see Richard again, Iwon't! He means nothing to me!","Confusion, Frustration"
Come on! I was there! (He's propped up with his hand on a statute of anaked guy. He winces and pulls his hand away.) I know he's the love of your life.,"Confusion, Frustration, Longing"
Not any more.,Neutral
Really?!,"Surprise, Excitement, Anticipation"
"Really! (They hug and kiss) All right? Let's forget about this goinghome stuff and celebrate our anniversary. (She picks up his suitcase.) Okay, this isempty.","Happiness, Love, Excitement"
"Yeah, I wanted to make a dramatic scene, but I hate packing.","Neutral, Disgust, Frustration"
"(entering) Uhh, hey. Where's the other guy?","Neutral, Anticipation, Confusion"
Which guy?,"Surprise, Anticipation, Confusion"
"He's kinda tall, dark hair, hand looks exactly like this. (Holds up hishand.) See?","Confidence, Neutral, Excitement"
"I don't know about the hands, but the guy that washere before me just went to the bathroom.","Neutral, Confusion, Frustration"
"Okay! (Walks away, then turns back.) How you doin'?","Happiness, Excitement, Anticipation"
Very busy.,"Neutral, Frustration"
Right! Okay. (Heads for the bathroom.),Neutral
"(on the phone) Yes, hello. I have a question. Umm, I used your pen to drawon my friend's face. (Listens) A beard and a moustache. (Listens and laughs) Thank you.(Rachel turns around and glares at him.) No,","Confusion, Frustration"
What?! What else did he say?,"Surprise, Anticipation, Confusion"
"Umm, he said he thought I was funny. So…(Rachel stares at him.) Okay,look-look umm, let's just go downstairs, we'll have some fun, and you will forget allabout it.","Confidence, Confusion, Frustration"
"Ross, no! There is","Sadness, Fear, Frustration"
"Oh, come on! Rach, it's-it's not that bad.","Neutral, Frustration, Optimism"
"Ross, I am a human doodle!!","Confidence, Excitement, Anticipation"
"Look, just because some idiot drew on your face doesn't mean you shouldn'thave any fun! Okay? And besides, hey-hey-hey no one is even gonna","Confidence, Frustration, Optimism"
"Okay, there was","Neutral, Confusion, Frustration"
"Okay, I need a, I need a drink! (Makes a beeline for the mini-bar.)","Happiness, Excitement, Anticipation"
"Oh, hey y'know, they-they really overcharge you for that stuff. (Rachelglares at him.) But who cares?! Because it's all on me! (Rachel reaches into the fridgeand pulls out two handfuls of those mini booze bottles.) (Watching her.) That is, one bigdrink!","Confidence, Excitement, Frustration"
(she's finished reliving the fridge of its entire alcohol content.)Macadamia nut?,"Happiness, Contentment, Excitement"
(looking at the price list) Umm… Wow! That's-that's some pricey nut!,"Surprise, Disgust, Frustration"
Hm-mmm! (Opens the container),"Neutral, Excitement, Anticipation"
"Really like those Macadamia nuts, huh?","Happiness, Contentment, Excitement"
"Nope! (She puts one in her mouth and spits it out, then does it again inanother direction.)","Disgust, Confusion, Frustration"
(seeing her) Get out of here you lurker! (She doesn't move) Go on! Get!(She throws a quarter at her.),"Anger, Fear, Frustration"
(arm-in-arm with Monica) Hey Pheebs!,"Happiness, Love, Excitement"
Ohh! You made up!,"Happiness, Surprise, Excitement"
"Yeah, I couldn't be mad at him for too long.","Contentment, Neutral"
"Yeah, she couldn't live without the Chan Love. (They start kissing.)","Happiness, Love, Excitement"
"Ohh, get a room.","Disgust, Confusion, Frustration"
We have one.,"Confidence, Excitement, Optimism"
I know. Use it.,"Happiness, Confidence, Excitement"
"Oh-oh-oh, yeah! (He grabs some towels and takes them to him.) That'sright, you take good care of those babies!","Happiness, Confidence, Excitement"
Excuse me?,"Surprise, Confusion, Frustration"
"It's me, Joey!","Happiness, Surprise, Excitement"
Do I know you?,"Neutral, Confusion, Longing"
