Dialogue,Emotions
(To Monica) May I help you?,"Confidence, Neutral, Anticipation"
Oh sorry didn’t mean to interrupt. It’s just such a beautifulspace; do you do a lot of weddings here?,"Neutral, Anticipation"
Yes. We’re very popular. There’s a two-yearwaiting list. Sorry! (She kinda storms out with the couple.),"Confidence, Excitement, Frustration"
"Monica, you should totally put your name down on the list","Contentment, Confidence, Excitement"
What?! Are you crazy?! I’m not getting married! I’m not evenengaged.,"Anger, Surprise"
"Yeah, but there’s a two-year wait. And then what if you get engagedin two years and then you got to wait","Anticipation, Confusion, Frustration"
"Yeah hon, it can’t hurt to put your name down! I mean in if twoyears if you’re not engaged you just don’t use it.","Confidence, Excitement, Optimism"
"Well, I mean I guess there is no harm in putting my name down.","Contentment, Neutral"
I’m gonna do it too!,"Confidence, Excitement, Anticipation"
Me too!,"Happiness, Contentment, Excitement"
"Really? Who would, who would you marry?","Surprise, Anticipation"
"I don’t know, I don’t have anyone right now. Y’know?",Sadness
Oh Pheebs.,"Happiness, Love, Excitement"
Don’t feel too sorry for me. At least my boyfriend isn’t gay.,"Confidence, Anger, Disgust"
"Phoebe, that stuff is…","Disgust, Confusion, Frustration"
Don’t even get me started on yours!,"Anger, Disgust, Frustration"
"(entering) Hey! So, did you watch the tape of my show?","Excitement, Anticipation, Confusion"
I did.,"Confidence, Neutral, Optimism"
"All right, let’s get me back up there! (Holds out his picture.)","Confidence, Excitement"
No! It don’t go up on the wall!,"Neutral, Anger, Frustration"
What—But you saw the show!,"Surprise, Confusion, Frustration"
"Yes, it was very offensive to my people!","Sadness, Anger"
Dry cleaners?,"Neutral, Confusion"
Russians! It showed them as terrorists and villains!,"Anger, Disgust, Frustration"
"Okay! Okay, look! You-you-you got Harrison Ford up there!","Happiness, Surprise, Excitement"
"That’s right. Mr. Ford is a very good customer, he bringsus a lot of clothes; you bring us nothing!","Anger, Disgust, Frustration"
"Okay well that may be true. But, in-in okay,","Neutral, Confusion, Frustration"
I’ve never seen it!,Surprise
"Oh you should, it’s great.","Happiness, Confidence, Excitement"
This place is really beautiful!,Happiness
"Yeah, I’ve been coming here since I was a kid. This used to bemy Grandma’s.","Happiness, Contentment, Nostalgia"
"Wow! The only thing I got from my Grandmother was her eyes. I mean not-nother actual eyeballs, but, but people say that my eyes—Do-do you want to make out?","Surprise, Excitement, Confusion"
Sure!,"Happiness, Contentment, Confidence"
Are you okay? What’s wrong?,Unknown
"Ehh, I was just, I was just thinking about your father.","Neutral, Nostalgia, Confusion"
"Well, whatever works for ya…","Contentment, Confidence, Neutral"
"No. No-no uh, he just, he just really freaked me out before.","Fear, Disgust, Confusion"
"Oh. Well, so we have to hide our relationship from one more person.Big deal. Besides, it’s kinda fun hiding.","Contentment, Excitement, Optimism"
Yeah.,Neutral
"(quietly) Hey umm, you brought protection right?","Fear, Anticipation, Confusion"
"(loudly) Why?! Are there like bears or something?! (Looks around and thensees that Elizabeth is shaking her head no and realizes what Elizabeth meant.) Ohh. Oh,protection. Yeah-no, yeah-no, that-that-that I forgot.","Surprise, Confusion, Frustration"
I’ll just run to the store and get some.,"Contentment, Confidence, Neutral"
"Oh no! Hey-hey, I’m the guy! I’ll get it.","Confidence, Excitement, Optimism"
Do you know where the store is?,"Neutral, Anticipation, Confusion"
No.,"Neutral, Disgust, Frustration"
Do you want to ride around town on my little pink bicycle?,Excitement
A little bit.,Neutral
(laughs) I’ll be back in ten minutes.,"Happiness, Confidence, Excitement"
Okay.,Neutral
Why don’t you get in the hot tub and I’ll meet you there.,"Happiness, Excitement, Anticipation"
"Ohh, okay.","Neutral, Confusion, Frustration"
"(from another room) Oh my God, what a great surprise! This is such abeautiful house.","Happiness, Surprise, Excitement"
"(To Rachel) Thank you, it’s my mom’s. So this is the kitchen.","Happiness, Contentment, Neutral"
"(on machine) You’ve reached Monica and Chandler’s, ifyou’re listening to this message, we’re probably screening. (to himself) Yeah weare.","Happiness, Contentment, Confidence"
"(on phone) Hi, this is Heldi from the Morgan Chase museum.I’m calling for Monica Geller. I want to let her know that there was a cancellationand if she’s still interested in having the Bing-Geller wedding at our facility, itis available… (Chandler runs to answer the phone.)","Excitement, Anticipation, Optimism"
"(on phone) This is Chandler Bing! This is Chandler Bing! (Listens)Yes, the groom—No! Not the groom!!","Surprise, Confusion, Frustration"
It’s so secluded up here.,"Contentment, Neutral, Optimism"
I know. I like it up here.,"Happiness, Contentment, Confidence"
"I feel like we’re the only two people in the world. (She sets downher wine class, picks up a walnut, and knocks another one on the floor.) Oops. Sorry. (Shereaches down to pick it up and Ross hands it to her. Ross is hiding under the couch andcauses Rachel to scream.)","Fear, Surprise, Love"
What’s the matter honey? Did you see a little mouse?,"Neutral, Surprise"
"No-no! Big bear! Big bear outside! I think I-I—wouldyou—actually, would you go check on that?",Fear
"Honey, we don’t have any bears here.",Neutral
"Well, okay. Would-would you get me a","Neutral, Confusion, Frustration"
Okay. I’ll be right back. (Gets up and heads for the kitchen.),"Confidence, Neutral, Anticipation"
Okay. (After Paul leaves Rachel drops to the floor to confront Ross.)What?! What are you doing here?!,"Anger, Surprise, Frustration"
What are,"Neutral, Confusion"
I came with Paul!,"Contentment, Confidence, Excitement"
"Yeah, I recognize the ankles!","Neutral, Surprise"
Get up!,Frustration
(entering) Here you go honey! (Rachel kicks Ross back under the couch.),"Surprise, Excitement, Frustration"
Ahh. Thank you!,Happiness
,"Neutral, Confusion, Frustration"
"Op, ice. I need ice.","Neutral, Confusion, Frustration"
Okay.,Neutral
Thank you.,"Happiness, Contentment, Neutral"
I’ll be right back. (He goes to get the ice.),"Confidence, Neutral, Anticipation"
(under the couch) You and your ice.,"Confusion, Frustration, Longing"
Ugh! Get out! Get out! Go! Come on! (Ross gets up and heads for thekitchen.) No! Not in there! He’s in there! (She points Ross to the door next to thekitchen.),"Anger, Fear, Frustration"
(before entering) Did you really hear a bear?,"Fear, Surprise, Confusion"
Go-go!,"Confidence, Excitement, Anticipation"
(entering) Here you go honey. One,"Happiness, Contentment, Love"
"Ohh, thank you.",Happiness
I’m so happy that you’re here.,"Happiness, Contentment, Excitement"
(entering) Here I am!,"Happiness, Confidence, Excitement"
"(jumping up) Elizabeth! Oh look, Elizabeth’s here! Who are youtalking to?","Happiness, Surprise, Excitement"
"Uh, you guys?","Neutral, Surprise, Confusion"
How did you know we were here?,"Surprise, Confusion, Longing"
Umm…,"Neutral, Confusion, Frustration"
"Well, she-she ob-obviously saw the tire tracks that were leading up tothe closed garage.","Neutral, Surprise, Confusion"
Obviously.,"Confidence, Neutral, Frustration"
"Elizabeth, what are you doing here?! (Motions that he brought Rachel hereto be alone with her.)","Anger, Surprise, Confusion"
Did-did you come up here to work on that term paper or something?,"Neutral, Confusion, Frustration"
Yeah! Yep.,"Happiness, Contentment, Excitement"
"Well, why do y’know go in that room (points to the room Ross is in)and do your homework?","Confusion, Frustration, Optimism"
"Ohh, I wouldn’t do it in there. That’s my dad’sbedroom.",Surprise
"That’s your, that’s your dad’s bedroom. (Yelling)That’s your dad’s bedroom!","Anger, Fear, Surprise"
Why are you yelling?,"Anger, Confusion, Frustration"
"Whoa, that","Surprise, Excitement, Confusion"
"Hi, honey.","Happiness, Love, Excitement"
(gets up) See you later. (Starts to leave.),"Contentment, Confidence, Neutral"
"What? I-I bought groceries, I was gonna make you dinner!","Surprise, Anticipation"
(angrily) Well next time ask! Or at least wait for me to ask! (Hestorms out.),"Anger, Confusion, Frustration"
"(on machine) Hi, this is Heldi from the Morgan Chasemuseum. I’m calling for Monica Geller.","Confidence, Neutral, Anticipation"
Oh no!,"Fear, Surprise"
"(on machine) I want to let her know that there was acancellation and if she’s still interested in having the Bing-Geller wedding at ourfacility, it is available…","Excitement, Anticipation, Optimism"
"Oh please, he didn’t hear it! He didn’t hear it!!","Sadness, Fear, Frustration"
(on machine) This is Chandler Bing! This is Chandler Bing! (Themachine beeps off.),"Confidence, Surprise, Frustration"
,"Confusion, Frustration, Optimism"
Can I help you?,"Confidence, Neutral, Anticipation"
"Uh yeah, where-where’s the guy who decides who’s pictures go upon the wall?","Confusion, Frustration"
He’s not here right now.,"Neutral, Anticipation, Confusion"
"Oh, you’re kidding me! All-all right, well make sure you tell himthat Joey Tribbiani stopped by to drop off all of these clothes. Okay? I’m an actor;I’m kinda getting my picture up there on the wall.","Confidence, Excitement, Frustration"
"Y’know, there are two people who could put your picture upthere. (She makes eyes at him.)","Confidence, Love, Excitement"
"Oh really? Well, maybe you and I go out for drinks? (Pause) You’rethe other one right? (She thinks about it for a second and nods yes.)","Confidence, Surprise, Anticipation"
"So Lizzie, are-are-are you planning on staying the night?","Neutral, Anticipation, Confusion"
"Oh no-no believe me, I’m leaving as soon as possible!","Fear, Frustration, Optimism"
"Good. Good. Not that we don’t want you to stay, obviously you’rewelcome—How much more homework do you have?","Neutral, Anticipation"
"Ahh, I just have one problem left that I do","Confusion, Frustration, Longing"
"Really? Okay. Okay, I-I’ll go upstairs. (to Paul) If-if you get mesomething from the car.","Neutral, Anticipation, Frustration"
What do you need from the car?,"Neutral, Anticipation, Frustration"
Surprise me.,"Surprise, Excitement, Anticipation"
(whispering) Okay. (Starts for the car.),"Confidence, Neutral, Anticipation"
"(yelling) So you’re gonna be in the car, I will be upstairs, andthat’s where everybody’s gonna be!","Confidence, Anger, Frustration"
"(standing in front of a mirror and to himself) Just relax. Just relaxPaul, you’re doing great. (Ross moves a piece of luggage over so he can watch Paul.)She likes you. She… Maybe, she likes you. She likes you. Y’know why? Becauseyou’re a (pause) neat guy. (Ross can’t believe what he’s hearing.) You arethe man. You are (pause) the man! (He opens his shirt and looks at his chest.) I still gotit. Nice and sexy. You’re just a love machine. (Starts singing)","Confidence, Excitement, Optimism"
Phoebe!,"Happiness, Surprise, Excitement"
Yeah?,"Confidence, Neutral, Nostalgia"
Have you seen Chandler?!,"Excitement, Anticipation, Frustration"
No! Why?,"Sadness, Anger, Confusion"
The woman from the museum called and said that there was a cancellationand that we could move up our wedding and Chandler heard! (Phoebe gasps.) I know! How badis this?!,"Surprise, Excitement, Anticipation"
"Well for the regular guy, it’s bad, but Chandler, Oh dear God!",Unknown
I know! I know! And he totally freaked out and I can’t find himanywhere!,"Fear, Confusion, Frustration"
What are you gonna do?,"Confidence, Anticipation, Frustration"
"Well, I’m never gonna listen to you again, that’s for sure!(Mimicking her.) Y’know","Anger, Disgust, Frustration"
Rachel said that!,"Surprise, Confusion, Frustration"
Well Rachel’s not here! (Runs out.),"Anger, Fear, Frustration"
"Oh! Here it is! (Noticing it next to the door.) Ooh, Joey! Why did yousign it, Son of a bitch?"" (Son of a bitch is written across the entirepicture.)""","Anger, Surprise, Confusion"
I didn’t do that! Who would’ve done that?!,"Anger, Surprise, Confusion"
(entering) Son of a bitch!,"Anger, Surprise, Frustration"
"Okay, maybe ask this guy.","Confidence, Neutral, Optimism"
"You, get out of my shop!","Anger, Disgust, Frustration"
"Well, what did he do?","Neutral, Confusion"
He went out with my wife!,"Sadness, Anger, Frustration"
Joey!,"Happiness, Love, Excitement"
"Whoa-whoa-whoa-whoa, I-I—Hey! I did","Confidence, Surprise, Frustration"
"That’s my wife!!! Get out! (Starts yelling at him inRussian, and I’m betting he’s not saying pleasant things about him.)","Anger, Fear, Surprise"
"Well, we should go.","Contentment, Neutral, Optimism"
Yeah.,Neutral
Ross? Ross?,"Confusion, Frustration, Longing"
"Elizabeth! (He opens one of the bed stands that he has curled himself upinto.) Okay. Okay. (She helps him out.) I’m gonna go out this window. (Points to thewindow next to him.) I’ll meet you at the front door. Just tell them you’regoing home, okay?","Fear, Nostalgia, Confusion"
Okay!,"Happiness, Contentment, Excitement"
(yelling from the living room) Oh wait-wait-wait!! No! Don’t go inthere! Don’t go in there! I need another soda!,"Fear, Excitement, Frustration"
Ross!,"Happiness, Surprise, Excitement"
Oh my God Ross! What in heaven’s name are you doing here?,"Surprise, Excitement, Confusion"
(to Elizabeth) And that is why we cannot see each other anymore.,"Sadness, Confusion, Longing"
Ross. You and I are going to have to have a little talk.,"Confidence, Anticipation, Frustration"
Daddy!,"Happiness, Love, Excitement"
You’re next!!,"Anger, Fear, Excitement"
Okay. I didn’t know he was here. (Runs over to Rachel.),"Surprise, Excitement, Anticipation"
"Let me just see if I got this straight. I tell you to stay away from mydaughter or I’ll have you fired. What you heard was, Take my daughter","Anger, Confusion, Frustration"
"Okay, please-please Paul, just let me explain…","Confusion, Frustration, Longing"
"No, let me explain! Fired!!","Anger, Surprise, Frustration"
"All right, fine! Fine! Have me fired! But uh, I want you to know that youand I are not all that different. I mean, I too am a neat guy. (Paul just looks at him.)","Anger, Confusion, Frustration"
(panicked) What?,"Fear, Surprise, Confusion"
And I too am just a love machine. (Hums a little bit and mimicsPaul’s flexing.),"Happiness, Confidence, Excitement"
"Ross, let me show you where the guest room is.","Contentment, Confidence, Neutral"
"(going over to him) I’m so sorry. Please, stop freaking out.","Fear, Frustration"
"I’m not freaking out. Why would I be freaking out? A woman namedHeldi called and said we were getting married, but that happens everyday. (Does one ofthose Chandler noises.)","Excitement, Confusion, Frustration"
"Honey, we were at this beautiful place, and I-I-I just put our namesdown for fun! I mean, what’s the harm in that?","Excitement, Confusion, Frustration"
Right here! (Clucks like a chicken for some reason.),"Happiness, Surprise, Excitement"
"Chandler, please don’t think I was trying to pressure you. Phoebeand Rachel…","Confusion, Frustration, Optimism"
"Phoebe and Rachel! So the people that knew about our wedding before mewere you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 whoare available by the way!","Surprise, Excitement, Frustration"
"It was a mistake. Please don’t take this to mean anything, becauseit doesn’t.","Neutral, Confusion, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Really?,Neutral
"Yes, if it really doesn’t mean anything, because you know thatI’m just not ready…","Sadness, Confusion, Frustration"
I know! I know.,"Confidence, Excitement, Optimism"
Okay. (They hug.),"Happiness, Love, Excitement"
I’m gonna go tell Joey that (laughs) that you’re back. I wasreally worried about you. (Exits.),Happiness
"(entering from her room) Hey, did she buy it?","Confidence, Excitement, Anticipation"
Totally.,"Contentment, Confidence, Excitement"
So did Heldi show you the place?,"Neutral, Anticipation"
"Yeah, it’s beautiful.","Happiness, Contentment, Love"
I can’t believe you’re gonna ask Monica to marry you!,"Surprise, Excitement, Anticipation"
I know.,"Contentment, Confidence, Neutral"
Hey Gunther.,Neutral
Hey! Take these cappuccinos to table 11 and that guy over there(points) wants the biscotti.,"Happiness, Contentment, Confidence"
"Oh uh, well I just came in for a cup of coffee to go.","Contentment, Neutral, Anticipation"
Do you still work here?,"Neutral, Confusion, Frustration"
"No! No, I quit a long time ago. (Pause) Did I forget to you that one?I’m sorry.",Confusion
"Oh that’s cool, I was gonna fire you anyway.","Confidence, Anger, Frustration"
Great! (Takes his coffee and leaves.),"Happiness, Contentment, Confidence"
