Dialogue,Emotions
"Sir, can I ask you to umm, could you…hold out that ring and askme to marry you?","Excitement, Anticipation"
"Okay. (Holds out the ring, deadpan.) Will you marry me?","Happiness, Love, Excitement"
"(choking up) Oh my God that’s it, that’s the ring! How muchis it?","Surprise, Excitement, Anticipation"
"Chandler, I-I will handle this! (To the jeweler) How much","Confidence, Excitement, Frustration"
"8,600.",Neutral
We will give you $10.,"Happiness, Excitement, Optimism"
(angrily) Are you interested in this ring?!,"Anger, Disgust, Frustration"
"Yes! Yes, but I can only pay $8,000.","Happiness, Confidence, Frustration"
"Okay, I can let it go at eight.","Contentment, Confidence, Neutral"
We stand firm at $10.,"Contentment, Confidence, Optimism"
(ignoring her) How would you like to pay?,"Neutral, Frustration"
"Uh, credit card. (Reaches for it then realizes) Oh no! No-no, but Ileft my credit card with Joey. (To Phoebe) Okay, I’ll go get it. You guard the ring.","Confusion, Frustration, Optimism"
"Okay. (To the jeweler) Listen, I’m sorry about before. Do you haveanything her for $10.",Neutral
"Uh yes, I have these two rather beautiful $5 bills. (Holds them upfrom his pocket.)","Confidence, Excitement, Anticipation"
I’ll give you $1 for them.,"Contentment, Neutral, Confusion"
"Hey, remember how Chandler and Phoebe blew us off yesterday?","Anger, Disgust, Frustration"
No.,"Neutral, Disgust, Frustration"
Remember? You-you were eating pizza.,"Happiness, Love, Nostalgia"
Yeah.,Neutral
"Okay. Well, apparently Chandler’s angry at us for not getting him aticket to that Knicks game a couple of weeks ago.","Anger, Frustration"
"Oh, we’re supposed to just get him a ticket?! That guy is alwaysmooching off of us!","Anger, Disgust, Frustration"
"Yeah! Anyway, I-I still think we should try to patch things up,y’know? Like uh, maybe we could get him to get tickets to another Knicks game andinvite him.","Happiness, Excitement, Optimism"
Oh wow that’s a great idea! And,"Happiness, Excitement, Optimism"
(handing them the bill) Here you go.,"Contentment, Confidence, Neutral"
Oh. (Starts to get his money),"Happiness, Confidence, Excitement"
"Hey-hey-hey-ho-ho, I got this one. Here you go. (Hands GuntherChandler’s card.) Y’know I gotta tell ya, sometimes I just—I don’t getChandler. Y’know, me and him do stuff all the time without you and you don’t getall upset.","Neutral, Confusion, Frustration"
All the time?,"Surprise, Confusion"
All the time!,"Happiness, Excitement, Optimism"
Oh my God! Oh my God!!,"Fear, Surprise, Excitement"
Still crying?,"Sadness, Frustration"
Like a,Neutral
"Y’know, I only know of two surefire ways to shut a man up. And oneof them is sex.","Confidence, Disgust, Frustration"
What’s the other one?,"Anticipation, Confusion, Frustration"
"I don’t know, I’ve never had to use the other one. I’mjust saying y’know, if we’re having sex, he’s not gonna be talking.","Neutral, Confusion, Frustration"
"Oh that’s right. You’re the talker. (They both reflect on thatbriefly) Anyway uh, great idea! Umm, I gotta go to the store; I told him that I would buyhim some more tissues.","Neutral, Confusion, Frustration"
"Oh, we have some…","Neutral, Surprise, Anticipation"
No you don’t!,"Anger, Surprise, Frustration"
"Okay umm, I’d also like to try on the tiara. (The male jewelerhands it to her.) Oh yeah. Okay. (Puts it on.) (To the jeweler) What do you think, toomuch?","Excitement, Anticipation, Confusion"
A tad.,"Contentment, Neutral, Confusion"
"Okay. Then, take the tiara back and let me hold the musket again. (Hehands it to her and Phoebe poses in front of one of those small mirrors.) Something’smissing. It’s not… Okay oh, let me see the ring my friend picked out.","Happiness, Excitement, Anticipation"
(to the female jeweler) Where’s the 1920s princess cut ring.,"Excitement, Anticipation, Nostalgia"
I just sold it to that gentleman. (Points to the one walking outthe store.),"Confidence, Excitement, Anticipation"
"Oh my God!! (She runs after him, but sets of the security system, whichlocks the store’s door and brings down a set of bars behind her, caging her in.) No!What?! Help me! Let me out! Now! (Points the musket at them.)","Anger, Fear, Surprise"
Rachel?,"Neutral, Anticipation, Confusion"
No. How are ya Paul? (Starts to look for his credit card.),"Neutral, Anticipation, Frustration"
"(acting manly to try and cover up his crying) Okay. Chandler, did your dadever hug you?","Sadness, Disgust, Nostalgia"
"No, did he hug you?!","Happiness, Surprise, Excitement"
"No! No! It’s just that, my dad never did. I miss my dad.","Sadness, Nostalgia, Longing"
"Well, you can see my dad in Vegas kissing other dads.","Surprise, Disgust, Confusion"
Hey Chandler?,"Happiness, Excitement, Anticipation"
Yeah?,"Confidence, Neutral"
Would you…….Would you hug me?,"Sadness, Love, Longing"
I’m a little busy here Paul.,"Neutral, Frustration"
That’s exactly what my dad used to say! (Starts to breakdown again.),"Sadness, Nostalgia, Frustration"
"Okay, a quick one. Come on hug it out. (Paul rushes over and hugsChandler tightly.) Oh hey! There you go. (The hug continues.) Okay. (The hug continues.)","Happiness, Contentment, Love"
Five more seconds.,"Anticipation, Frustration, Optimism"
Okay! (Pushes him away.),"Confidence, Anger, Frustration"
(entering) Hey!,"Happiness, Surprise, Excitement"
Joey! (Goes over and hugs Joey and picks him off of his feet.),"Happiness, Love, Excitement"
"Whoa-whoa-hey-hey! (Motions to Chandler, What’s goingon?"") Hi","Surprise, Excitement, Confusion"
Do you have my credit card?,"Neutral, Confusion, Frustration"
"Yes, it’s in my… In…in my pocket. (Paul hasn’t droppedhim yet.) (Chandler starts to reach for his front pocket.) My back pocket! My back pocket!","Confusion, Frustration"
Thank God! (Grabs his card.),"Happiness, Excitement"
Oh hey listen I got us tickets to a Knicks game tonight.,"Happiness, Excitement, Anticipation"
"Oh, I can’t go.","Neutral, Frustration, Longing"
"Come on! It’ll be fun! Me, you, and Ross, and… Paulprobably…","Excitement, Anticipation, Optimism"
"Chandler, I found the perfect ring. (Holding it out for her.)","Happiness, Love, Excitement"
"Oh, that’s uh, that’s pretty nice but I’m gonna go withthe one I picked first.","Confidence, Neutral, Frustration"
"Oh my God Chandler, the one you picked is gone. It’s over!","Sadness, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
Some guy bought it. I’m sorry. I tired to stop it but they (pointsto the jeweler) put me in jail!,"Sadness, Anger, Frustration"
They put you in jail?,"Fear, Surprise, Disgust"
The little jail between the doors!,"Neutral, Confusion, Frustration"
"Phoebe, I asked you to guard the ring!","Anger, Frustration"
"I know, I’m sorry! But y’know, this ring is better! Monicanever even saw the other ring.","Confidence, Excitement, Optimism"
Yeah but when he proposed to me with the ring I got goose bumps.,"Surprise, Love, Excitement"
Maybe it was the guy.,"Neutral, Confusion, Frustration"
It was the ring!,"Surprise, Excitement, Optimism"
"Hey! So uh, was he excited about the tickets?","Excitement, Anticipation, Optimism"
No! He blew us off!,"Anger, Disgust, Frustration"
What?!,Surprise
I know!,"Happiness, Confidence, Excitement"
I can’t believe it. (Pause) Can I tell you something? I’m alittle mad at him now.,"Sadness, Anger, Frustration"
Can I tell you something? Me too.,"Happiness, Excitement, Anticipation"
"Y’know what? He didn’t want to talk to us about being angry,well maybe we don’t talk to him","Anger, Confusion, Frustration"
Ooooh! Freeze him out.,"Surprise, Excitement, Anticipation"
That’s right!,"Happiness, Confidence, Excitement"
I like it!,"Happiness, Excitement, Optimism"
Eh? We’ll show him!,"Confidence, Excitement, Optimism"
"From now on, it’s gonna be Joey and Ross, best friends. (They shakehands.) Okay! We’re gonna be the new Joey and Chandler.","Happiness, Excitement, Optimism"
Hi. I’m back.,"Happiness, Contentment, Confidence"
"Hey! I have so much more to tell ya, I’ve written it all down!","Happiness, Excitement, Anticipation"
"Ah that’s great. No actually that’s… (In a sexy voice)That’s great! That’s really great! Y’know, I gotta tell ya writing, I meanwriting, gets me uh, gets me kinda hot.","Confidence, Excitement, Anticipation"
Wait! Wait! Listen! Listen to this! (Flips a couple pages and points tosomething.) Y’know what I wanted to be when I was that age?,"Excitement, Anticipation, Nostalgia"
A lover?,"Surprise, Love, Confusion"
A surfer.,"Happiness, Confidence, Excitement"
Oh yeah surfer?,"Confidence, Disgust, Excitement"
"I wanted to be one with the waves, y’know?","Contentment, Excitement, Longing"
"Okay, hold on real quick, hold on a second let me just uh, (sits on thecounter and buttons her sweater to show some cleavage) get a little more comfortable here.Wait, now wait a second, this isn’t too revealing is it?","Confidence, Excitement, Frustration"
(barely glancing at her) No. What ever happened to that little dude.(Pause) So full of dreams…,"Neutral, Sadness, Nostalgia"
"I don’t care about the little dude! I can’t! I cannot listento anymore of this! Y’know, the only person who would want to listen to this is amental health professional! And then it’s only because they get paid $100 an hour! Doyou know how much money I could’ve made listening to you? $2,000! And do you knowwhen I figured that out? While you were talking!","Anger, Disgust, Frustration"
What?! I can’t believe you’re trying to stifle me! When just 14hours ago we figured out that that is exactly what my mother was trying to do to me!,"Anger, Surprise, Frustration"
Oh… I’m sorry. I… I-I don’t mean—I didn’tmean to stifle you. I… This is all just a little overwhelming.,Confusion
"Oh Rachel, I’m so sorry. I didn’t mean to overwhelm you.It’s just that, when those gates open, you… (Starts to breakdown.) Hard to close‘em. But they are closed now. Believe me.","Sadness, Fear, Confusion"
"I’m so glad, I’m so glad you shared. (Feeling his shoulder.)And I’m glad that you’re done. What do you say we umm… (Nods in thedirection of the bedroom.)","Happiness, Contentment, Love"
I would really like that. (They kiss.),"Happiness, Love, Excitement"
That was…so good. (Starts crying again.),"Happiness, Sadness, Longing"
(entering from her room) Hey.,"Happiness, Contentment, Confidence"
I can’t believe I let you talk me into buying this stupid gumballmachine looking ring!,"Anger, Frustration"
It’s not a stupid gumball machine looking ring! It’s abeautiful ring!,"Confidence, Anger, Frustration"
"No, it’s not! When I looked at the other ring I could seeMonica’s face when I gave it to her, y’know? And I could see her saying yes.When I look at this ring, all I see is a ring! Unless I look at it really closely and thenI can see my own eye. (Does so and laughs.) Look, this is the most important thingI’m gonna do in my life. I wanna make sure it’s perfect.","Excitement, Frustration, Optimism"
Okay. There may be a way that we can get the other ring back.‘Cause I heard the guy tell the jeweler where he was going to propose. So maybe wecan get him to trade rings or something.,"Confidence, Excitement, Optimism"
I can’t do that.,"Neutral, Sadness, Frustration"
Well you certainly can’t give her that stupid gumball ring.,"Disgust, Confusion, Frustration"
There he is! (Points.),"Surprise, Excitement, Anticipation"
Okay and he hasn’t proposed yet because she has no ring on herfinger.,"Confidence, Anticipation, Frustration"
"Wow! You’re good! After this, we should solve crimes.","Happiness, Confidence, Excitement"
"Yeah! Okay, go, go, go get him.","Happiness, Confidence, Excitement"
"Oh, okay. (Walks over to him.) Excuse me sir? Could you come with meplease? You have a phone call.","Confidence, Neutral, Anticipation"
Who is it?,"Neutral, Fear, Confusion"
It is your office.,"Contentment, Confidence, Neutral"
Do you know who at my office?,"Neutral, Confusion, Frustration"
John?,"Neutral, Surprise, Anticipation"
Oh John! Great!,"Happiness, Excitement, Anticipation"
(To Chandler) Here he is.,"Neutral, Excitement, Anticipation"
"(to him) Hi! Hi. Okay, there was a slight mix-up at the jewelry store,the ring you’re about to propose with was supposed to be held for me. So, I’mgonna need to have that back. (The guy isn’t sure.) But, in exchange I’m willingto trade you this beautiful, more expensive ring. (Looking at the ring.) Ew.","Disgust, Confusion, Frustration"
Wow! I would trade.,"Happiness, Surprise, Excitement"
"It is beautiful, but I’m gonna use this one. Now, if you’llexcuse me.",Confidence
No-no! This is my fiancee (Phoebe) and her heart was set on that ring.You don’t want to break her heart now do you?,"Sadness, Fear, Love"
"Yeah, do you want to break a dying woman’s heart?","Sadness, Fear, Frustration"
You’re dying?!,"Sadness, Fear, Surprise"
"Yeah, she’s dying… Of a cough apparently.","Sadness, Surprise, Disgust"
"Yes, and it is my dying wish to have that ring. See, if I’m notburied with that ring then my spirit is going to wander the nether world for alleternity…","Sadness, Fear, Longing"
"(interrupting her) Okay, that’s enough honey!","Confidence, Disgust, Frustration"
I don’t know. (Pause) Let me see the ring.,"Neutral, Anticipation"
"Great! Okay, here. (Holds the ring up for him.)","Happiness, Confidence, Excitement"
(looks at it) All right. (Exchanges rings.),"Happiness, Contentment, Love"
Thank you. Thank you. Thank you! (To his girlfriend) And,"Happiness, Love, Excitement"
"Guys? (They ignore him.) I’ve got something important to tell ya.(Still nothing so he walks over and stands in front of the TV.) Guys? (They lean over totry and watch the TV, Chandler mimics them.) Guys?! (Pause) I’m gonna ask Monica tomarry me.","Excitement, Anticipation, Frustration"
(To Ross) I think we gotta end the freeze out.,"Neutral, Confusion, Frustration"
"Wait a minute, is this, is this for real?",Surprise
"Yeah, check out the ring. (Shows it to them.)","Confidence, Excitement"
Oh my God!!,"Fear, Surprise, Excitement"
So you two are really serious?!,"Surprise, Excitement, Anticipation"
"Yep, pretty much.","Contentment, Confidence, Neutral"
You-you’re gonna get married?! I mean… We’re gonna bebrothers-in-law! (They hug.),"Happiness, Love, Excitement"
"And-and-and-and-and-and, and we’re gonna be friends again!","Happiness, Excitement, Optimism"
(goes to hug him and stops short) Heyyyy—What?,"Happiness, Surprise, Confusion"
"Oh it’s water under the bridge, forget it!","Neutral, Confusion, Frustration"
"Okay! (They hug.) I was gonna wait ‘til uh, it was officialy’know? But I got so excited I just had to tell you guys because you’re my bestfriends.","Happiness, Love, Excitement"
I think I’m gonna cry!,"Sadness, Fear, Surprise"
"(who has just entered) Ugh! No more crying! Please! I just dumped onecry baby, I’ll dump you too!","Anger, Disgust, Frustration"
I’m gonna ask Monica to marry me.,"Happiness, Love, Excitement"
Oh my God! Oh my God! Oh Chandler!! (Hugs him.) You guys are gonna be sohappy!,"Happiness, Surprise, Excitement"
I know.,"Contentment, Confidence, Neutral"
(holding an empty tissue box) Where’s all the tissues?! (Throws thebox down in disgust.),"Anger, Disgust, Frustration"
Check out the ring.,"Love, Excitement, Anticipation"
(gasps) Nice! One and a half carat easy.,"Confidence, Surprise, Excitement"
(entering) Hi.,"Happiness, Contentment, Neutral"
Hey-hey Pheebs!,"Happiness, Love, Excitement"
What?,"Surprise, Confusion, Frustration"
Chandler’s gonna ask Monica to marry him!,"Happiness, Excitement, Anticipation"
"Oh I know, I helped pick out the ring.","Happiness, Confidence, Excitement"
You told her before you told us?,"Surprise, Confusion, Frustration"
"Well, she walked in when I was looking at the ring brochures. You canunderstand that, right? (Ross and Joey look at each other and go back to watching the gameon TV.) Guys? Guys? (Walks in front of them again.)","Neutral, Confusion, Frustration"
