Dialogue,Emotions
"What an interesting approach to guitar instruction. Y'know some mightfind it amusing, I myself find it regular.","Contentment, Neutral, Confusion"
"Hey everybody, Rachel was so good today. She didn't gossip at all.","Happiness, Contentment, Confidence"
"I didn’t! Even when I found out…umm, all right, well let'sjust say I found something out something about someone and let's just say she's gonna keepit. (Goes into her room.)","Surprise, Confusion, Frustration"
"Hey, Pheebs! Check-check this out. (Holds up his hand in one of Phoebe'schords.)","Happiness, Confidence, Excitement"
"Ooh, you nailed the Old Lady! (They both laugh at what she said.)","Happiness, Contentment, Excitement"
"Yeah listen so, I thought I was getting better, so on my way home today Istopped by this guitar store and…","Contentment, Excitement, Optimism"
"Did you, did you","Surprise, Confusion, Frustration"
No.,"Neutral, Disgust, Frustration"
Give me your hands. (He does and she smells his left hand.) Strings.Gimme it! (He gives her his right hand and she smells it as well.) Pick. Do you want tolearn to play guitar?,"Surprise, Anticipation, Confusion"
Yes!,"Happiness, Confidence, Excitement"
Then don't touch one!!,"Neutral, Anger, Frustration"
"(entering, with Ben) Hi!","Happiness, Confidence, Excitement"
Hi!,"Happiness, Excitement, Optimism"
Hi Ben!,"Happiness, Excitement, Anticipation"
Auntie Monica!! (He runs to hug her.),"Happiness, Love, Excitement"
"(notices something) Ross is wearing leather pants! Does nobody elsesee that Ross is wearing leather pants? (Pause, no one speaks.) Someone comment on thepants!","Surprise, Confusion, Frustration"
I think they're very nice.,"Happiness, Contentment, Confidence"
I like 'em.,Happiness
Yeah! (Chandler bangs the table in frustration.),"Anger, Disgust, Frustration"
I like them a lot.,"Happiness, Contentment, Love"
"That's not what I had in mind! See, people like Ross don't generallywear these types of pants. You see, they're very tight. (Motions to Ross's buttock.) Maybethere's something in that area.","Disgust, Confusion, Frustration"
"Oh see, I-I needed a new thing for today and there's this leather storethat always smells so good and I thought to myself, Wow","Happiness, Excitement, Anticipation"
Oh come on!! (Storms out.),"Anger, Disgust, Frustration"
"(after he's left) Okay, seriously, what do you think?","Confidence, Confusion, Frustration"
You look like a freak.,"Sadness, Anger, Disgust"
"Awful, absolutely awful. (Plus other negative comments from Phoebe andMonica.)","Sadness, Disgust, Frustration"
"What are you, what are you doing?","Surprise, Confusion, Frustration"
It's my New Year's resolution!,"Happiness, Excitement, Optimism"
"What, to blind my child?","Sadness, Anger, Fear"
No! To take more pictures of all of us together. I mean I really thinkit's the best resolution because everyone will enjoy the pictures.,"Happiness, Excitement, Optimism"
"Well, everyone will enjoy my music as well. (Does a chord and Monicastarts taking pictures of him and Phoebe. They both start to strike a pose with theexcessive amount of pictures that Monica takes.)","Happiness, Confidence, Excitement"
"(talking to himself) My God! These pants are burning up! (He's stillwearing the leather pants.) (She snuggles closer.) Oh come on, she wants to snuggle now!What is she trying to kill me? It's like a volcano in here! (Out loud.) Are you hot?","Surprise, Disgust, Frustration"
No.,"Neutral, Disgust, Frustration"
"Okay, it must just be me then.","Neutral, Confusion, Frustration"
"That was just the pants on the couch. Umm, hey, do you, do you mind if Iuse your bathroom?","Neutral, Confusion"
"No, go ahead.","Contentment, Confidence, Neutral"
"Thanks. (Gets up and as he does so, the sound returns. Without anotherword he heads into her bathroom.)","Confidence, Surprise, Anticipation"
(in ecstasy) Ahhhhhhhhhhhhhh……….,"Happiness, Excitement"
"(yelling from outside) Hey, my favorite part is coming up!","Happiness, Excitement, Anticipation"
'Kay!,"Happiness, Confidence, Excitement"
Oh my God!,"Fear, Surprise, Excitement"
"Tiger! (Joey moves his hand in an attempt to do the chord, in fact hedoes it with each name.) Dragon! Iceberg!! (He fails.) Joseph, did you even study at alllast night?","Disgust, Confusion, Frustration"
"Yes! Yes, I did.","Happiness, Confidence, Excitement"
Then do Iceberg!,"Confidence, Excitement, Anticipation"
(thinks) (quietly) G-sharp.,"Neutral, Anticipation, Confusion"
,"Neutral, Confusion, Frustration"
What?! I didn't touch a guitar!,Surprise
"No, but you're questioning my method!","Confidence, Anger, Frustration"
"No, I'm not questioning it, I'm saying it's stupid! (Notices Monicastanding between them and smiling.) What?! (The camera clicks, taking another picture.)","Anger, Surprise, Frustration"
Thank you. (Leaves.),"Contentment, Neutral"
Y'know none of my other student thought I was stupid.,"Confidence, Surprise, Frustration"
"Your other student, was you!","Surprise, Confusion, Frustration"
"Yeah, well, y'know maybe you just need to try a little harder!","Confidence, Frustration, Optimism"
"(looking in the Yellow Pages) Look, maybe I need to try a real teacher!Right here! Here! Andy Cooper, he teaches guitar and look ooh, there's a nice picture ofhim with a little kid and","Excitement, Anticipation, Optimism"
Fine! You go learn from your qualified instructor! But don't come cryingto me when everyone's sick and tired of hearing you play,"Anger, Disgust, Frustration"
"(entering, singing) Baddest man in the whole damn town.""""","Confidence, Excitement, Optimism"
"Oh, fine! Take his side! (Storms out.)","Anger, Disgust, Frustration"
(on phone) I can't wait to be with you! I'll sneak over as soon as Rosspicks up Ben. I'll just tell Rachel I'm gonna be doing laundry for a couple of hours.,"Happiness, Excitement, Anticipation"
"(on phone) Laundry. Huh. Is that my new nickname? (Rachel isabsolutely stunned, she opens her mouth in absolute amazement.)","Surprise, Confusion"
"(on phone) Awww, y'know what your nickname is, Mr. Big…","Happiness, Love, Excitement"
Arghh!! (She quickly hangs up the phone and starts to pace aroundwondering what to do.),"Anger, Fear, Frustration"
(answering phone) Hello?,"Neutral, Surprise, Confusion"
"(calling from Elizabeth's bathroom) Joey, it's Ross! I need some help!","Surprise, Excitement, Frustration"
"Uhh, Chandler's not here.","Neutral, Sadness"
"Well,","Contentment, Confidence, Neutral"
Okay.,"Contentment, Confidence, Neutral"
"Listen, I'm in Elizabeth's bathroom…","Neutral, Surprise, Confusion"
Nice!,"Happiness, Excitement, Optimism"
"No, I-I got really hot in my leather pants so I took them off but theymust have shrunk from the-the sweat or-or-or my legs expanded from the heat. Look, I-Ican't put them back on. I can't!","Fear, Confusion, Frustration"
"Oh. That is quite a situation. Uh, do you see any like, powder?","Neutral, Confusion, Frustration"
"Powder! Yeah! Yeah, I have powder! (Grabs some of her shelf.)","Happiness, Confidence, Excitement"
"Good-good, okay, sprinkle some of that on your legs, it'll absorb some ofthe moisture and then you can get your pants back up.","Contentment, Confidence, Neutral"
"Yeah, okay, hold on! (He puts the phone down and proceeds to spread alarge amount of powder on his legs and makes another attempt at pulling up his pants. Itdoesn't work, and without picking up the phone leans down to it.) (Almost in tears.)They're not coming on man.","Sadness, Confusion, Frustration"
"Umm, do you see any—oh,","Neutral, Surprise, Confusion"
"Ohh, I-I see lotion, I have lotion! Will that work?","Confidence, Excitement, Anticipation"
"Yeah, sure, spread some of that on there.","Contentment, Confidence, Neutral"
Hold on.,"Neutral, Anticipation, Frustration"
Ross? You okay?,Neutral
"They're still, they're still not coming on man and the lotion and thepowder have made a paste!","Confusion, Frustration, Longing"
"Really?! Uhh, what color is it?","Surprise, Excitement, Confusion"
What difference does that make?!,"Anger, Confusion, Frustration"
"Well, I'm just—if the paste matches the pants, you can make yourselfa pair of paste pants and she won't know the difference!","Confidence, Excitement, Optimism"
"(entering) Joey, do you have a minute?","Confidence, Neutral, Anticipation"
"Dude, what am I gonna…","Anticipation, Confusion, Frustration"
"(To Ross) Uh, Rachel's here, so good luck man, let me know how it worksout. (He hangs up the phone and strands Ross in the bathroom.)","Sadness, Anger, Frustration"
"Oh, Joey, I have such a problem!","Sadness, Frustration, Longing"
"Oh well, you're timing couldn't be better. I am putting out fires all overthe place.","Neutral, Frustration, Optimism"
"Okay. Okay. Okay. Joey, I have","Anticipation, Confusion, Frustration"
"What-what is it, what is it?","Fear, Surprise, Confusion"
"Oh my God, it's so huge, but you just have to promise me that you cannottell anyone.","Fear, Excitement, Anticipation"
"Oh no, no-no-no-no! I don't want to know!","Fear, Disgust, Frustration"
"Yes! Yes! Yes, you do want to know! This is unbelievable!","Surprise, Excitement"
"I don't care, Rach! Look, I am tired of being the guy who knows all thesecrets but can't tell anyone!","Anger, Frustration"
What? What secrets? You know secrets? What are they?,"Surprise, Confusion, Frustration"
And you're not supposed to be gossiping!!,"Anger, Disgust, Frustration"
"I know, I know! I just can't keep this one in, so I pick up thephone… (Joey in a childish attempt to not hear what Rachel is about to say, puts hisfingers in his ears and starts to scream loudly. Rachel turns and walks out upon seeingthat Joey's not gonna listen, and as she exits Chandler walks in and sees Joey in hiscurrent state.)","Surprise, Confusion, Frustration"
I'm not listening to you!,"Anger, Disgust, Frustration"
"Ross, umm, you've been in there for a long time. I'm starting to getkinda freaked out.","Fear, Anticipation"
"All right, I'm coming out. Hey, can you turn the lights off.","Contentment, Neutral, Frustration"
"No, let's just leave the lights on.","Contentment, Confidence, Neutral"
Oh my God!,"Fear, Surprise, Excitement"
I had a problem.,"Sadness, Confusion, Frustration"
"Hey, Pheebs?","Happiness, Excitement, Anticipation"
"No, I can't talk to you! I don't have a fancy ad in the Yellow Pages!","Anger, Confusion, Frustration"
"Look, Pheebs, I just, I wanna apologize for, for saying that your methodwas stupid and-and maybe ask you to be my teacher again. And-and I promise, I won't toucha guitar until you say I'm ready. (After a short pause she hands him her guitar.) Youreally think I'm ready?",Unknown
Uh-huh!,"Happiness, Confidence, Excitement"
"Wow! Cool! (He takes the guitar, stands up, and goes to play a note.However, while strumming it, he knocks it out of his hands and it bounces off the tableand lands on the floor. Phoebe just stares at the guitar.)","Surprise, Disgust, Frustration"
(sitting back down) Was the chord at least right…,"Neutral, Confusion, Frustration"
No!,"Anger, Surprise, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
"We heard about your pants, I'm so sorry.","Sadness, Surprise"
"This year was supposed to be great! But, it's only the second day and I'ma loser with stupid leather pants that don't even fit!","Sadness, Disgust, Frustration"
"No. No, you're not a loser.","Confidence, Love, Optimism"
Look at me! (Chandler squeaks in an attempt not to make fun of him.),"Neutral, Confusion, Frustration"
"Hey, hey, look. Look Ross, Ben drew a picture of you! (Shows him Ben'spicture.) Huh? You're-you're a cowboy!","Happiness, Surprise, Excitement"
"Oh, be-because of the leather pants.","Confidence, Surprise, Excitement"
"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Nowthat's something.","Happiness, Contentment, Excitement"
Yeah!,"Happiness, Confidence, Excitement"
That really is something; that's really cool.,"Happiness, Surprise, Excitement"
Howdy partner!,"Happiness, Confidence, Excitement"
"Maybe I should get another pair! Ooh, y'know, they-they had some withfringe all down the sides. (Chandler starts rubbing his temple again.) I'm gonna go kissBen goodnight. (He starts to head for Monica's bedroom.) I can't believe he thinks I'm acowboy. (Pause.) I would make a good cowboy. (He struts into Monica's room.)","Confidence, Excitement, Frustration"
"Okay, now that everything's wrapped up here, I think I'm, I'm gonna godo my laundry.","Contentment, Neutral, Optimism"
"Oh yeah, me too. Y'know if this shirt is dirty. (Smells it.) Yep.","Contentment, Confidence, Surprise"
"Okay, I'm gonna go too. I'm gonna go to the airport. I figure if I hangaround there long enough, someone's bound to leave one of those planes unattended.","Confidence, Excitement, Anticipation"
"Good luck, honey!","Happiness, Love, Optimism"
"Bye! (She exits, leaving Rachel and Joey alone.)","Happiness, Contentment, Love"
"Hey, uh, Joey?","Neutral, Anticipation, Confusion"
Umm?,"Surprise, Confusion, Frustration"
Remember that big thing I was gonna tell you about?,"Excitement, Anticipation, Optimism"
"Oh, no! (Starts that screaming thing again. Rachel stops him by pullinghis fingers out of his ears.)","Fear, Frustration"
"I'm not gonna tell you, but if you found out on your own, that would beokay and then we could talk about it. Right?","Confidence, Anticipation, Frustration"
"Well, then it wouldn't be a secret. So yeah, that would be okay. Yeah.Yeah!","Happiness, Confidence, Excitement"
"(quietly) Yeah. Well. (Pause.) Hey uh Joe, would mind going over toChandler's bedroom and get that book back that he borrowed from me?","Neutral, Frustration, Longing"
Now? You want me to go over there now?,"Surprise, Confusion, Frustration"
Yeah!,"Happiness, Excitement, Optimism"
Do you know something?,"Confidence, Surprise, Anticipation"
Do you know something?,"Neutral, Anticipation, Confusion"
I might know something.,"Confidence, Excitement, Anticipation"
I might know something too.,"Confidence, Excitement, Anticipation"
What's the thing you know?,"Neutral, Anticipation, Confusion"
"Oh no, I can't tell you until you tell me what you know.","Anticipation, Confusion, Frustration"
I can't tell you what I know.,"Neutral, Confusion, Frustration"
Well then I can't tell you what I know.,"Confidence, Disgust, Frustration"
"Okay, fine.","Contentment, Neutral, Frustration"
You don't know!,"Anger, Confusion, Frustration"
"All right, how about","Confidence, Excitement, Optimism"
(gasps) YOU KNOW!!!!,"Fear, Surprise, Excitement"
AND YOU KNOW!!!,"Confidence, Excitement, Optimism"
"Yeah, I know!!!!","Happiness, Confidence, Excitement"
"Chandler and Monica?!! Oh, this is unbelievable!! How long have youknown?",Surprise
"Too long! Oh my God, Rach, I've been dying to talk to someone about thisfor so long! Listen, listen, we can't say anything about this to anybody, they're so weirdabout that! Listen… (Phoebe returns and interrupts them.)","Excitement, Frustration, Longing"
Hey! It's raining. I don't want to fly in the rain. So…,"Neutral, Disgust, Frustration"
"Oh,","Neutral, Surprise, Confusion"
"Ohhh, yeah, me too.","Happiness, Contentment, Excitement"
That's weird. (Pause.) I bet they're doing it.,"Surprise, Anticipation, Confusion"
"(entering) Oh good, okay, I can't take it anymore. I can't take itanymore. So you win, okay? Here! (Hands him the 50 bucks he's about to owe him.) Pheebs?Flying a jet? Better make it a spaceship so that you can get back to your","Excitement, Confusion, Frustration"
