Dialogue,Emotions
I can't believe I'm about to meet Benjamin Hobart.   I've always thought of him as one of the people I'd invite to my fantasy dinner   party. Do you think there's any chance he'll bring Christie Brinkley   or C3PO?,"Excitement, Anticipation, Optimism"
"(glances over Ross' shoulder) Sorry, looks   like it's just him.",Neutral
"Charlie! My God, you look absolutely stunning!","Happiness, Surprise, Excitement"
"Well, I... I am having a good hair day.","Happiness, Contentment, Confidence"
So good to see you.,"Happiness, Contentment, Excitement"
"Me too. (she and Benjamin are hugging for very long   and Ross starts pretending to clear his throat, until they stop)","Happiness, Contentment, Love"
I'm ok.,"Contentment, Confidence, Neutral"
I'm sorry... (introduces them to each other) Ross   Geller... Benjamin Hobart.,"Happiness, Contentment, Confidence"
"It's an honor to meet you. I can't tell   you how long I've been an admirer of your work, I mean, that Nobel prize,   (he thumbs up) whoooo! I mean, I have to tell you that, you're one of   the reasons I got into the field.","Happiness, Excitement"
"Oh, well, likewise. Actually, not likewise. I've   never heard of you until this morning, but, it's nice to be nice!","Neutral, Surprise, Confusion"
Shall we? (they sit down and Benjamin takes Ross'   chair).,"Contentment, Confidence, Neutral"
(to Ross) Thank you! (to Charlie). I can't   believe that you chose,"Contentment, Surprise, Confusion"
"Oh my God, I completely forgot! (they laugh) Oh  my  God! I can't believe they let us back","Happiness, Surprise, Excitement"
"No, but, it's, you know, it's just a funny image,   you know, the two of you, in this restaurant, with... (laughs nervously)tzz-zzz,   mmm.",Confusion
"Ross, why don't you tell Benji about your proposal,   while I go to the ladies room?","Confidence, Excitement, Optimism"
"So, tell me about it.",Neutral
"Ok well, I would like to do a dig in the painted desert.","Excitement, Anticipation, Optimism"
M-m.,"Neutral, Confusion, Frustration"
"See, there are still several areas that haven't   been fully excavated.","Contentment, Neutral, Optimism"
Break up with Charlie!,"Sadness, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
"Did you just say break up with Charlie""?""","Surprise, Confusion, Frustration"
"Well, yes, and now. Yes I did say it, and no, I   didn't not say it.","Confusion, Frustration, Optimism"
"Kind of inappropriate,","Neutral, Sadness, Frustration"
"I'm sorry. I just haven't seen her for so   long! All these feelings are rushing back! I'm starting to realize how much   I missed her, and I'm gonna need you to break up with her.","Sadness, Nostalgia, Longing"
Are you,"Neutral, Anticipation, Confusion"
"If you say yes then I'm serious, if you say no then   I'm joking!","Confidence, Excitement, Anticipation"
No!,"Sadness, Anger, Frustration"
Joking it is!,"Happiness, Contentment, Confidence"
"Hi! Sorry, I'm late.",Neutral
"Hey, how did it go with Mike, is he gonna let you   keep the painting?","Neutral, Anticipation, Frustration"
"No, he really hates it. But he's gonna let me   keep my box of human hair! So you got to pick your battles. But the good news   is, Gladys is yours!","Happiness, Contentment, Confusion"
"Wow, what's the bad news!","Surprise, Excitement, Anticipation"
Who's Gladys?,"Surprise, Confusion"
"Oh, she's that work of art I made, you know,   with the woman coming out of the frame.","Confidence, Excitement"
(sarcastic),"Anger, Disgust, Frustration"
"Oh, I didn't know you wanted her too!","Surprise, Confusion, Frustration"
Huh!,"Neutral, Surprise, Confusion"
"Well, I mean, sure, of course. But... you already   gave that to Monica, so...","Confusion, Frustration"
"You know, I would give her up, for you.","Confidence, Love, Longing"
"No, I couldn't let you do that.","Neutral, Frustration"
But I want to.,"Confidence, Frustration, Longing"
But I don't want you to.,"Neutral, Frustration, Longing"
But I insist!,Confidence
But I insist,"Confidence, Frustration"
"Girls, girls, stop, ok? We'll flip a coin. Heads,   she's Rachel's, tails she's Monica's. (she flips the   coin). Tails! Monica, she's yours!","Confidence, Excitement, Anticipation"
"No, that landed in your food!","Disgust, Confusion, Frustration"
"(sarcastic) No, no, that's ok. You won fair   and square.","Disgust, Frustration"
Hey Joe!,"Happiness, Excitement, Anticipation"
What's up?,"Happiness, Contentment, Neutral"
Bad news. I watched the tape and passed it along   to my bosses and they weren't interested.,"Neutral, Disgust, Frustration"
(sounds disappointed) Oh.,"Neutral, Sadness"
(Hands the tape back to him) I'm sorry man.,Neutral
"(looks at him suspiciously) But, ehm...","Confusion, Frustration"
"(sounds nervous) Yeah! I... I... I liked it! (Joey   continues to look at him suspiciously) But, ehm... my bosses didn't go for it.   Stupid",Frustration
(sounds confident) You didn't watch the tape.,"Confidence, Neutral, Frustration"
(looks surprised) What!? Of course I did!,"Surprise, Confusion, Frustration"
"Look, it's one thing not to cast me, but to lie to me?","Sadness, Anger, Frustration"
"I'm not lying to you, I watched it!","Confidence, Excitement, Frustration"
"Well, you lied again! (Rachel comes out of her room   and is observing the conversation)","Anger, Surprise, Frustration"
I watched it!,"Confidence, Excitement, Anticipation"
Keep going Pinocchio!,"Confidence, Excitement, Optimism"
(now yelling) (pretending to look shocked) I did!,"Anger, Surprise, Confusion"
(yelling back) No you didn't! (turns and goes towards   his room),"Anger, Confusion, Frustration"
"(following him) I'm telling you, I watched the tape.   (Reaches Joey's room and Joey slams the door in his face)","Anger, Confusion, Frustration"
Did you watch the tape?,"Neutral, Anticipation, Confusion"
"(In a sarcastic of course not""!-tone)   No!""","Disgust, Frustration"
"The selection committee has chosen the three of   you as our finalists today. The ultimate decision will be based upon the answers   you give to the questions I ask here. I'm gonna start with Dr. Li. Dr. Li, you   claim the field is too reliant on the Linnaean taxonomic system. How do you   propose to correct this problem?","Confidence, Excitement, Anticipation"
"Well, I believe that the answers lie in the osteological   evidence. I plan to begin there.","Confidence, Excitement, Optimism"
(nods) Interesting.,Neutral
(Rolls his eyes) I guess!,"Neutral, Disgust, Frustration"
"Dr. Biely, your proposal includes some field work.   Where might that take place?","Neutral, Anticipation"
"Certainly. Very well. And Dr. Geller, when is my   birthday?","Neutral, Confusion, Frustration"
"(shocked and confused by the question) What? I... I...   (Benjamin looks at him as if to say What's wrong? Answer the question"")""","Confusion, Frustration"
Care to venture a guess?,"Confidence, Excitement, Anticipation"
(annoyed) May 12th?,"Confusion, Frustration"
"(looks surprised and un-impressed) That's not even   kinda close! (Ross looks around confused) Dr. Li, how many graduate students   you'd be needing?","Surprise, Confusion, Frustration"
Half a dozen.,"Contentment, Neutral, Surprise"
"I see, and Dr. Biely?",Neutral
Three for excavation and two for analysis.,"Confidence, Neutral, Optimism"
"Certainly. Dr. Geller, which 1965 Shirelles hit   was later covered by a popular British invasion band?","Confidence, Excitement, Anticipation"
(even more shocked) Wha..? I need,"Surprise, Confusion"
"No! I'm sorry, we were looking for Baby It's   You"". Baby It's You.""","Confusion, Frustration"
"Wha...? Wait, wait, wait, just a minute. None of my   questions have anything to do with Paleontology.","Surprise, Confusion, Frustration"
"You're right, I apologize. Scratch the last question.   Spell Boscodictiasaur"".""","Neutral, Frustration"
(annoyed) um... I've never,"Confusion, Frustration"
"Yeah, I just made it up. Spell it.","Confidence, Nostalgia, Frustration"
(stares at him angrily) Ok. (determined to spell it   correctly) B - O - S ...,"Anger, Frustration"
"No, it starts with a silent M"".""","Confusion, Frustration, Optimism"
Oh come on!!,"Anger, Disgust, Frustration"
I can't believe Joey. I hate being called a liar!,"Anger, Disgust, Frustration"
But you,"Confidence, Disgust, Frustration"
What did I just say?,"Surprise, Confusion, Frustration"
You still here?,"Neutral, Surprise, Frustration"
"Yes, and I have to say, I am not just hurt. I am   insulted. When I tell somebody I did something...","Anger, Frustration"
"Ok whoah-hey... Let me just stop you right there, ok?   First, you lied, right?","Anger, Disgust, Frustration"
Why are you so sure I didn't watch this tape?,"Confidence, Confusion, Frustration"
(very angry) You wanna know wh...? You wanna know why?   (goes back into his room),"Anger, Confusion, Frustration"
"Well, this is going well. (Chandler looks worried)","Surprise, Frustration"
"(comes out holding the tape) Here's how I know you didn't   watch the tape, ok? (puts it into the vcr) If you","Confidence, Frustration"
(Yelling at Chandler) And that's how I know you   didn't watch the tape! (goes back to his room and slams the door).,"Anger, Disgust, Frustration"
He really,"Happiness, Confidence, Excitement"
"(smiling from ear to ear) Well, Gladys say hello to   your new home! (she holds out the 'painting')","Happiness, Love, Excitement"
"(faking happiness) Oh, my!","Happiness, Surprise, Nostalgia"
"(surprised by how ugly it is) Wow! (sarcastic) Oh,   she's so nice and big! Oh, Monica, where are you going to display Gladys oh   so proudly? (looks around for a spot)","Surprise, Disgust"
"(sounds desperate, knowing what Rachel is trying to   do) I haven't really settled on a spot yet!","Fear, Frustration"
"Well, hey! How about right above the TV? (Points to   the spot where her famous French poster is hanging).","Contentment, Confidence, Excitement"
"(genuinely excited about it) Yeah, yeah! And you can   get rid of that French poster.","Happiness, Confidence, Excitement"
(offended) I like that poster!,"Disgust, Frustration"
Really? It doesn't have anything coming out of it.   Or maybe there is some place for her in your bedroom?,"Disgust, Confusion, Frustration"
(jumps at the chance to make that happen) Oh! There's   nothing above your bed!!,"Surprise, Excitement, Optimism"
(Impatient with Rachel) Are you still here?,"Neutral, Frustration"
"Oh hi! Hello! Uh, have you come to ask me some more paleontology   related questions? Uhm... your grandmother's nickname, perhaps? (Now yelling)   Aunt Margaret's pants size?","Excitement, Confusion, Frustration"
I've come here to apologize. I think I may have   let my feelings for Charlie interfere with the interview process.,"Sadness, Confusion, Frustration"
(Sarcastic) No! Stop!,"Anger, Frustration"
"Anyway, I've decided to offer you the grant.","Happiness, Contentment, Confidence"
(Skeptical) Really?,"Neutral, Surprise"
Well... there is just one small... stipulation...,"Confidence, Frustration"
I have to break up with Charlie?,"Sadness, Confusion, Frustration"
"Hey, you got one right!","Confidence, Excitement, Optimism"
You're crazy.,"Anger, Disgust, Frustration"
"Crazy, or... romantic?","Surprise, Excitement, Confusion"
Crazy!,"Surprise, Excitement, Confusion"
,"Neutral, Confusion, Frustration"
(Yelling) Get out! (Benjamin leaves),"Anger, Surprise, Frustration"
O-oh my God!,"Fear, Surprise, Excitement"
(enters from his bedroom) What?,"Neutral, Surprise, Confusion"
"Joey, what... is... this...","Surprise, Confusion, Frustration"
I got it from Monica. She sold it to me for a,"Neutral, Confusion, Frustration"
"Joey, we're not keeping this!","Neutral, Disgust, Frustration"
But it's an original Buffay...,"Contentment, Love, Excitement"
"Alright, fine. You can keep it. As long as you don't   mind that she's haunted.","Sadness, Fear, Confusion"
Hey? what? what? wey! whoo! what? what!?,"Surprise, Excitement, Confusion"
"Well, legend has it Joey, that... she comes alive   when you're asleep.","Fear, Surprise, Excitement"
"She climbs out of the frame, and then drags her half-a-body   across the floor, just looking for legs to steal. (in a spooky, slow voice)   And then with her one good hand, she slo-o-owly re-e-a-aches up and turns your   doorknob.","Fear, Surprise, Disgust"
GET THAT LEGLESS WITCH OUT OF HERE!,"Anger, Disgust, Frustration"
Hey! I sold that to Joey.,"Confidence, Neutral"
"Well, why I told him it's haunted. Two can play at   this game. (gives Gladys to Monica)","Confidence, Excitement, Frustration"
"No, too late. You can't give it back! (she pushes   the painting back to Rachel)","Sadness, Anger, Frustration"
Yes I can! (pushes her back again),"Confidence, Anger, Frustration"
No you can't. She's yours!,"Anger, Confusion, Frustration"
She's yours!,"Happiness, Love, Excitement"
SHE'S YOURS!,"Happiness, Love, Excitement"
She's yours!,"Happiness, Love, Excitement"
Hey! (there's a pause),"Happiness, Surprise, Excitement"
She's mine!,"Confidence, Love"
She's m-i-i-ne!,"Happiness, Confidence, Love"
She's mine!,"Confidence, Love"
She's mine!,"Confidence, Frustration"
You guys! You guys! You don't have to fight over her   anymore. (she goes out into the hallway and enters with an even more hideous   painting/collage. One of those faceles mannequins heads wearing a blueish dress   and orange gloves reaching out into the room. Around the head 3 small dolls   are hovering.) Whoever doesn't get Gladys gets Glynnis. (Rachel and Monica are   gasping for air at the sight of this monstrous piece of art.),"Surprise, Disgust, Frustration"
I want Gladys!,"Frustration, Longing, Optimism"
She's mine!,"Confidence, Love"
She's mine!,Confidence
She's mine!,"Confidence, Love"
She's mine!,"Confidence, Love"
"Look, I'm sorry I didn't give them your tape. And   I promise, next time to submit you whether I think you are right for the part   or not.",Unknown
That's not the point Chandler. The point is that you   lied.,"Anger, Disgust, Frustration"
I know. You're right. What's it gonna take for you   to forgive me?,"Sadness, Confusion, Longing"
Oh my God!,"Fear, Surprise, Excitement"
Excellent!,"Happiness, Confidence, Excitement"
"Now, what do you say?","Confidence, Excitement, Anticipation"
Lying is wrong!,"Confidence, Neutral, Frustration"
And?... AND?,"Anger, Confusion, Frustration"
I'm a pretty little girl.,"Happiness, Confidence, Excitement"
I knew it!,"Confidence, Surprise, Excitement"
Your ex-boyfriend is insane.,"Neutral, Sadness, Disgust"
Did you get the grant?,"Happiness, Anticipation, Optimism"
"No I didn't, and you want to know why? Because your   ex-boyfriend is still in love with you.","Sadness, Anger, Love"
What?,"Surprise, Confusion, Frustration"
"Yeah. He wouldn't give me the grant, because","Neutral, Frustration"
"Benji isn't in love with me. I mean, he broke up   with","Sadness, Frustration, Longing"
"Really? Is it ethical to ask someone in a grant review,   who was the voice of Underdog""?""","Surprise, Confusion, Frustration"
"I'm sure he was just joking, Ross.","Contentment, Confidence, Optimism"
"If you don't believe me, let's go talk to him, okay?   I'm telling you, he didn't ask me","Confidence, Frustration"
Seriously?,"Surprise, Confusion, Frustration"
"Oh, I'm sorry, no. He did ask me one. Uhm... How do   you spell Mboscodictiosaur?","Confusion, Frustration, Optimism"
"Well, if it's like the lake Mbosco in Congo, then   M-B-O...","Neutral, Anticipation, Confusion"
Damnit!,"Anger, Disgust, Frustration"
Dr. Geller...? Charlie... What are you... what are   you doing here?,"Happiness, Surprise, Confusion"
"I want you to tell her everything. About the deal you   tried to make with me, about the crazy questions you... Wally Cox! That's the   voice of Underdog!","Anger, Surprise, Excitement"
"Like I tried to tell you in the interview Ross,   this grant is not based on your knowledge of pretty useless trivia.","Disgust, Confusion, Frustration"
"No, no, no. Don't do that! I want you to look her in   the eyes, and tell her the truth.","Anger, Frustration"
Benji?,Neutral
"Alright, it's true. I behaved horribly. But it's   only because I still love you. And I would do","Sadness, Love, Frustration"
"Too little, too late, Benji!","Anger, Disgust, Frustration"
I can't believe this.,"Sadness, Surprise, Frustration"
"I never should have broken up with you. I think   about you all the time. I mean, do you ever still think about me?","Sadness, Nostalgia, Longing"
(indignant) No!,"Anger, Frustration"
Yes!,"Happiness, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
"I don't know what to say, Benji. This is all so....   romantic.","Surprise, Excitement, Confusion"
or...,"Neutral, Confusion, Frustration"
"Listen, I know, I may be way out of bounds here,   but is there any chance you will take me back?","Sadness, Nostalgia, Longing"
Maybe...,"Confusion, Frustration, Optimism"
"Sweetie, this conversation is starting to make me a   little uncomfortable.","Sadness, Frustration"
"Oh God! I am so sorry, but... (she puts her hand   on Ross's cheek) I mean it's... there's so much history between us, you know...","Love, Nostalgia, Confusion"
(puts his hand on Ross's other cheek) I'm sorry   too...,Love
I love you!,"Happiness, Love, Excitement"
I love you too! (and they start to kiss),"Happiness, Love, Excitement"
"Okay, that's it. WE ARE SEEING OTHER PEOPLE!","Sadness, Anger, Frustration"
Gladys?,"Neutral, Surprise, Confusion"
"Ha ha ha, third time this week. Man, this does not   get old.","Happiness, Contentment, Excitement"
You're mean!,"Anger, Disgust, Frustration"
"Oh, don't be such a baby!","Anger, Disgust, Frustration"
