Dialogue,Emotions
"What? Are you referring to my man's bag? At first, I thought it justlooked good, but it's practical too. Check it out! It's got compartments for all yourstuff! Your wallet! Your keys! Your address book!","Happiness, Confidence, Excitement"
Your make-up!,Neutral
Okay. Now-now-now should I climb down your front so we’re face toface or-or should I climb down your back so we’re-we’re butt to face.,Excitement
I think face to face.,"Confidence, Excitement, Anticipation"
I would say that.,"Contentment, Confidence, Neutral"
"Face to face, yeah!","Happiness, Confidence, Excitement"
"Okay, here I go.","Confidence, Excitement, Anticipation"
All right.,Neutral
(grunting) Oh my… How much do you weigh Ross?!,"Surprise, Disgust, Frustration"
"I prefer not to answer that right now, I’m still carrying a littleholiday weight.","Contentment, Neutral, Frustration"
"Y’know, when we talked about face to face, I don’t think wethought it all the way through.","Anticipation, Confusion, Frustration"
Great nap.,"Happiness, Contentment"
It really was.,"Happiness, Contentment, Confidence"
"Uh me? Gay? No! No. No, but I have a number of close friends who are.(Chandler and Ross look at each other.)","Surprise, Disgust, Confusion"
"So, let’s talk about women. I’m sure our femalereaders will be interested to know about your romantic life.","Confidence, Excitement"
"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say,Hey","Confidence, Disgust, Frustration"
"Oh, please!","Confidence, Disgust, Frustration"
"(to Phoebe) Hey, how you doin’?","Happiness, Confidence, Excitement"
Hey! How you doin’?,Happiness
(to her friend) He has the most amazing Porsche under there!,"Happiness, Confidence, Excitement"
"I’d love to show ya, but I just tucked her in. She’s sleeping.(The women both laugh) Hey uh, would you two girls like to go for a drink? (Just then thesame guy with the football dives to make a catch, lands on the car cover, and collapsesit. It turns out that Joey set up a bunch of boxes to make it look like a Porsche.)","Happiness, Surprise, Excitement"
"Hi, is Rachel here? I’m her sister.","Contentment, Neutral, Anticipation"
"Oh my God, Jill!","Happiness, Surprise, Excitement"
"Oh my God, Rachel!","Happiness, Surprise, Excitement"
"Oh my God, introduce us!","Happiness, Excitement, Anticipation"
This is Chandler. (Points at him.),"Happiness, Confidence, Excitement"
Hi!,"Happiness, Excitement, Optimism"
And you know Monica and Ross!,"Happiness, Excitement, Anticipation"
Hi Jill.,"Confidence, Neutral, Excitement"
"And that’s Phoebe (points), and that’s Joey.","Happiness, Confidence, Excitement"
"Hey, (in the Joey voice) how you doin’?","Happiness, Confidence, Excitement"
Don’t!! (Joey backs away frightened.),"Fear, Surprise, Frustration"
"No! I mean you're a really nice guy and I'm happy to be your roommateand your friend, I'm just y'know, I just don't feel that way about you.","Neutral, Confusion, Frustration"
"Oh! I see what happened. It's because I was trying to repel you. Right?Believe me, you'd feel a lot different if I turned it on.","Surprise, Confusion, Frustration"
I don't think so.,"Confidence, Neutral, Frustration"
"Oh, I do. (Gives her the Joey-love look.) How you doin?","Confidence, Love, Excitement"
I'm okay.,"Contentment, Neutral, Optimism"
What?!?! Oh dear God!,"Fear, Surprise"
Not much to tell there I’m really shy.,"Neutral, Sadness"
"So, that’s it. I guess that’s all I need. Thank youso much. I think they will be running this in the beginning of next month.","Contentment, Neutral, Optimism"
Oh great! Great! Thank you. (They shake hands.),"Happiness, Contentment, Excitement"
Bye.,Neutral
Bye-bye. (The interviewer leaves and he sits down with the rest of thegang.) I did it!,"Happiness, Confidence, Excitement"
Yeah!,"Happiness, Confidence, Excitement"
Amazing! Amazing!,"Happiness, Surprise, Excitement"
(returning) Oh wait! I almost forgot. We have to ask everybodythis. Other than,"Neutral, Surprise, Confusion"
"Oh, I don’t watch soap operas. Excuse me, I have a life, y’know?","Neutral, Disgust, Frustration"
Thank you. The readers at,"Happiness, Contentment, Confidence"
"Oh, good to know. (The interviewer leaves.) So close!","Neutral, Frustration, Optimism"
Wow! I can’t believe they didn’t put it in the part where yousaid you didn’t watch soap operas.,"Surprise, Confusion"
"Yeah, I called the lady about that. I told her I was just joking. She waspretty nice about that.","Contentment, Neutral, Confusion"
You slept with her didn’t you?,"Anger, Fear, Disgust"
"Little bit, yeah.","Contentment, Confidence, Neutral"
Wow! This picture of you sure is steamy.,"Happiness, Surprise, Excitement"
"Oh yeah, that’s just a little something for my huge gay fan base.(Winks at him.)","Confidence, Excitement, Optimism"
Did you just wink at me?,"Surprise, Confusion"
"Hey, you’re the one that loves the picture.","Happiness, Confidence, Love"
