Dialogue,Emotions
"Hey, Monica, who would yours be?","Anticipation, Confusion"
"First, I need a boyfriend, then I can have a list.","Contentment, Longing, Optimism"
"It’s just a game Mon. (makes a ‘Can-you-believe-her’ faceto the rest of the gang.) Rach, how about you?","Happiness, Contentment, Confidence"
"Oh, I don’t know, I guess, Chris O’Donnel, John F. Kennedy,Jr., Daniel Day Lewis, Sting, and Parker Stevenson.","Happiness, Excitement, Anticipation"
Spiderman?,"Surprise, Excitement, Anticipation"
Hardy Boy.,"Confidence, Excitement, Anticipation"
Peter Parker.,"Confidence, Excitement, Optimism"
Thank you.,"Happiness, Contentment, Neutral"
"What about you honey, who would be on your list?","Happiness, Love, Excitement"
"Well I-I-I, that kind of thing requires some serious thought. First,I’ll divide my perspective canidates into catergories....","Confidence, Neutral, Frustration"
(coughing) What a geek!,"Disgust, Frustration"
(entering) Everbody this is Frank! This is my half-brother Frank.,"Happiness, Neutral, Surprise"
"Oh, hi.","Happiness, Contentment, Neutral"
This is everybody. This is Ross.,"Contentment, Confidence, Neutral"
How are you?,"Contentment, Neutral, Optimism"
Hey.,Neutral
Chandler.,"Neutral, Confusion, Frustration"
Hi.,Neutral
Hi.,Neutral
Joey.,Neutral
Hey-hey!,"Happiness, Excitement, Optimism"
Hey.,Neutral
This is Monica.,"Contentment, Confidence, Neutral"
Whoa!,"Surprise, Excitement, Anticipation"
And this is Rachel.,"Happiness, Contentment, Love"
Hi!,"Happiness, Excitement, Optimism"
Whoa!!,"Surprise, Excitement"
I’m gonna get coffee.,"Happiness, Contentment, Excitement"
"Hey, how do you guys get anything done?","Anticipation, Confusion, Frustration"
"We don’t, really.",Neutral
"Well, so, now, do you guys have a lot of big plans?","Excitement, Anticipation, Optimism"
"Oh yeah! Yeah, no, we’re gonna connect, y'know bond, andeverything.","Happiness, Confidence, Excitement"
"Yeah, I was thinking that maybe we could go down to Time Square and pickup some ninja stars. And, oh, um, my friend Larry, he wants me to take a picture of ahooker.","Excitement, Confusion, Frustration"
"You know, we don’t really take advantage of living in the city.","Neutral, Longing"
I know.,"Contentment, Confidence, Neutral"
"Oh, I’m sorry. Did I get ‘ya?","Happiness, Surprise, Excitement"
"No, you didn’t get me!! It’s an electric drill, you","Confidence, Surprise, Frustration"
"Calm down, do you want this unit or not?","Confusion, Frustration, Optimism"
I do,"Happiness, Contentment, Confidence"
"Well, you should’ve told me that before, I’m not a mind reader.Hey, we’re out of beer. I’m going to Monica’s.","Neutral, Frustration"
"Fine! (goes into his room and slams the door, then he slams the bottomhalf of the door.)","Anger, Frustration"
Hey! Where ‘ya headin’ in those pants? 1982?,"Confidence, Disgust, Frustration"
"Oh Monica, listen, I ah, I saw down at the hardware store, they got thosedesigner tiles on sale. If you ever want to redo the bathroom floor.","Excitement, Anticipation, Optimism"
"Why, what’s wrong with my bathroom floor?","Neutral, Confusion, Frustration"
"Nothing. It’s just old and dingy, that’s all.","Neutral, Disgust, Frustration"
I highly doubt that. (they both go to the bathroom),"Confidence, Neutral, Frustration"
"Oh yeah. If you ah, move your hamper, you see what color the tile used tobe. (Monica gasps) Yeah.","Surprise, Excitement"
I can’t live like this! What are we gonna do? What are we gonna do?,"Sadness, Fear, Frustration"
"Relax. Here hold this (hands her his beer). This old stuff just comesright off. (he bends down to try and lift some tile right in the middle of the floor, inhis tight pants.)","Confidence, Excitement, Frustration"
That’s a little more than I wanted to see.,"Surprise, Disgust, Frustration"
"(manages to pry off only a small piece) Aw! Look at that, every inch ofthis stuff is glued down. It’d take forever to pry this up. You should ah, you shouldjust leave it. (starts to walk away, but Monica grabs him)","Neutral, Frustration"
I can’t leave it! You gouged a hole in my dingy floor.,"Anger, Disgust, Frustration"
Eh! There you go.,"Happiness, Contentment, Confidence"
"You know that’s nice, y'know we could put it back there after thesurgeons remove it from your colon!","Anger, Disgust"
"(sits up) Oh, ew!","Surprise, Disgust"
What?,"Surprise, Confusion, Frustration"
"Yeah I know what I wanted to ask you. Um, can you roll your tongue?Because I can, and my Mom couldn’t, and I thought y'know, I figured that wassomething I got from our Dad.","Excitement, Nostalgia"
"What, wait, you mean like this? (does it)","Surprise, Excitement, Confusion"
"Yeah, yeah. You can do it to. (tries to do it, but can’t)",Frustration
Your not doing it.,"Confidence, Neutral, Frustration"
"Oh right, yeah okay, my Mom could, and I can’t. We don’t havethat....","Neutral, Confusion, Frustration"
When’s your birthday?,"Happiness, Excitement, Anticipation"
Feburary 16th.,"Neutral, Anticipation, Confusion"
I know a guy who’s the 18th.,"Confidence, Excitement, Anticipation"
"Wow, that’s close. When’s yours?","Surprise, Excitement, Anticipation"
October 25th.,Neutral
"That’s the same month as Halloween. So, um, what kindathings do you like to do at home?","Excitement, Anticipation, Nostalgia"
Melt stuff.,Neutral
"Okay, I’ve got three of my five.","Confidence, Excitement, Anticipation"
"Three of your five, what?","Surprise, Confusion, Frustration"
Celebrities I’m allowed to sleep with.,"Happiness, Confidence, Excitement"
Oh my God! You are giving this a lot of thought.,"Surprise, Excitement, Confusion"
"Yeah, it’s hard okay, I only have two spots left.","Confidence, Excitement, Frustration"
"All right, so who do you got it narrowed down to?","Confidence, Excitement, Anticipation"
"Okay, Elizabeth Hurely....","Confidence, Excitement, Anticipation"
"Oooh-hoo, very attractive, forgiving.","Happiness, Love, Excitement"
Susan Sarandon.,Neutral
"Eh, y'know what, she’s to political, she probably wouldn’tlet you do it, unless you donated four cans of food first.","Neutral, Anger, Frustration"
And!! Isabella Rosselini.,"Neutral, Surprise, Excitement"
"Ooh-hoo. Very hot, very sexy. But ah, y'know she’s toointernational, y'know she’s never gonna be around.","Happiness, Excitement, Longing"
So?,"Confidence, Neutral, Frustration"
"So, you gotta play the odds, pick somebody who’s gonna be in thecountry like all the time.","Confidence, Excitement, Optimism"
"Yeah, ‘cause that’s why you won’t get Isabella Rosselini,geography.","Confidence, Frustration, Optimism"
"Okay so, by melting, you meant melting.","Neutral, Confusion, Frustration"
Yeah.,Neutral
So is it like art?,Unknown
"Yeah, you can melt art. Hey, can I use your phone?","Confidence, Neutral"
"Um, yeah sure. Why you wanna call your Mom?","Neutral, Confusion, Frustration"
"No, I wanna melt it.","Confidence, Excitement, Frustration"
"Oh, well um, not right now. Y'know I’m just gonna go to bed, Ithink the fumes are giving me a headache.",Neutral
(starts laughing) Yeah!,"Happiness, Confidence, Excitement"
"G’night, bro.","Contentment, Neutral, Love"
G’night.,Neutral
"Here. (gives him a fire extinguisher) Y'know, just in case.","Confidence, Neutral, Anticipation"
"Oh, excellent. (starts to melt the fire extinguisher’s hose.)","Confidence, Surprise, Excitement"
What kind of karate is that?,"Neutral, Confusion"
No kind. He just makes it up.,"Neutral, Disgust, Frustration"
So how’s it going with you guys?,"Contentment, Neutral, Anticipation"
"So far, it kinda blows. I don’t know, I just thought y'know thathe’d feel more like a brother y'know, like you and Ross, just like close andconnected and....","Neutral, Longing"
"Oh honey, we’re close now but you-you wouldn’t believe theyears of-of nugies, and wedgies, and flying wedgies, and atomic wedgies, and....(Phoebeshakes her head like she doesn’t understand) That’s where the waistband actuallygoes over your head.","Nostalgia, Confusion, Frustration"
Ah!!,"Fear, Surprise, Excitement"
"Oh, we used to drive each other crazy playing the shadow game.","Happiness, Nostalgia, Frustration"
"Oh, how do you play the shadow game?","Anticipation, Confusion"
"Oh, how do you play the shadow game?","Anticipation, Confusion"
I just asked you.,"Confidence, Confusion, Frustration"
I just asked you.,"Neutral, Confusion, Frustration"
I don’t have time for this.,"Neutral, Confusion, Frustration"
"No, that is what the game is.","Confidence, Neutral, Frustration"
Which you just gave up really quickly.,"Surprise, Frustration"
(entering) Have you seen Joey?,"Neutral, Anticipation, Confusion"
What’s the matter?,Neutral
"Oh, just this! (turns around and has a paint lid stuck to the back ofhis pants.) Y’know what it’s my fault really, because the couch is usually wherewe",Unknown
"(yelling from bathroom) Hey, does somebody wanna hand me one of thosetiles.","Confidence, Anticipation, Frustration"
What’s going on?,"Surprise, Confusion, Frustration"
He’s retiling my floor. (they both run to the bathroom),"Excitement, Anticipation, Optimism"
Yo!! Spackel boy! Get up!,"Confidence, Anger, Frustration"
"Ah-ah-ah, now you started this, you will finish it.","Confidence, Anger, Frustration"
He started mine first!,"Anger, Confusion, Frustration"
"Build the unit Cinderelly, lay the tile Cinderelly.","Confidence, Excitement, Anticipation"
Whoa! Big octopus.,"Surprise, Excitement, Anticipation"
"Yeah. (phone rings and Phoebe answers it) ‘Hello. (listens) Oh myGod, I totally forgot! (listens) Well can’t someone else do it. (listens) But, I havecompany. (listens) Yeah, no look, that’s all right I’ll come in.’ (hangs upphone) Um, Frank, I’m really sorry but I have to go to work. It’s-it’s oneof my regulars and he’s insisting that I do ‘um.","Neutral, Confusion, Frustration"
"Hey, what kind of work do you do?","Neutral, Anticipation"
Oh! I’m a masseuse. I give people massages and stuff.,"Happiness, Confidence, Excitement"
You-you work at one of those massage parlors?,"Neutral, Surprise, Disgust"
"Well, y'know we don’t call it that, but yeah!","Happiness, Contentment, Confidence"
"(starts laughing) Wow! That’s wild! No, I had no idea.","Happiness, Surprise, Excitement"
All righty. I’ll be back in-in a little bit. Unless you wanna comewith me?,"Contentment, Neutral, Anticipation"
You mean like watch?,"Neutral, Confusion"
"No, no, you can get one yourself. It’ll be on the house! Y'knowwhat are big sisters for?","Happiness, Love, Excitement"
"Well, I don’t think this, y'know.","Neutral, Confusion, Frustration"
"No, no, no, I wouldn’t do you myself, I mean that would be weird.Yeah, no, I’ll get one of the other girls to do it. Oh, this will be so much fun!Hey! Are you excited?","Confidence, Excitement"
"Yeah! Hey, do Monica and Rachel work there?","Happiness, Excitement, Anticipation"
It’s beautiful! It’s like the first bathroom floor there everwas. (Chandler tries to go to the bathroom) Whoa! Are you going in there for?,"Surprise, Excitement, Frustration"
"What, like a number?","Disgust, Confusion, Frustration"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hi! Bye! (runs to the bathroom),"Happiness, Excitement, Anticipation"
"Okay, I’m done with my choices, these are final. (holds up a littlecard)","Contentment, Confidence"
"Well, it’s about time.","Happiness, Excitement"
"Ooh, very official.","Happiness, Confidence, Excitement"
"Oh, yeah, well y'know Chandler printed it up on his computer.","Confidence, Neutral, Frustration"
And who laminated it?,Confusion
That would be me.,"Contentment, Confidence, Optimism"
"All right let me see. (grabs the card) Uma Thurman, Winona Ryder,Elizabeth Hurely, Michelle Pfieffer, and Dorothy Hammel?","Excitement, Anticipation, Confusion"
"Hey, it’s my list.","Happiness, Contentment, Confidence"
"Okay honey, you do realize she only spins like that on ice.","Happiness, Contentment, Confidence"
"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!","Surprise, Frustration"
Hey!-Hey! What’s going on?,"Happiness, Surprise, Excitement"
She broke my arm.,"Sadness, Anger, Frustration"
He touched my fanny.,"Anger, Surprise, Disgust"
"No, she touched mine first!","Anger, Frustration"
That’s my job!,"Confidence, Excitement, Optimism"
"So wait, what’s the deal here, I can have sex with you, but Ican’t touch you?","Disgust, Confusion, Frustration"
Ewww!!!,"Surprise, Disgust"
You can’t have sex with her!,"Anger, Confusion, Frustration"
"What’d you think I was, a hooker?","Anger, Surprise, Frustration"
"No, your a masseuse, it’s cool, I’m not a cop.",Confidence
"Okay, Jasmine, can you, can you ask Mr. Whiffler if he can wait for likefive minutes.","Confidence, Frustration, Optimism"
"Fine. (starts to leave, and points at Frank) I don’t like you!!(leaves)","Neutral, Anger, Frustration"
(turns around and hits Frank) So that’s what you thought I did!!God! That’s not what I do!,"Anger, Surprise, Frustration"
"Wait that’s-that’s, what that’s not what you do?","Surprise, Confusion, Frustration"
Nooo! Why would you think that?,"Sadness, Anger, Confusion"
"I don’t know, I mean, y'know, this is the city y'know, I just, Imean, I don’t know.","Confusion, Frustration"
"Whatever, it’s the perfect end to the perfect weekend anyways.","Happiness, Contentment, Optimism"
"Oh, wait, no your right, no it was perfect and I can’t believe thatI screwed it up so bad.","Sadness, Frustration"
You really thought it was perfect?,"Neutral, Confusion, Frustration"
"Well, no, maybe-maybe it wasn’t perfect, but y'know it was prettycool, y'know, ‘cause we had all those great talks y'know.","Happiness, Contentment, Nostalgia"
"Yeah, um, which ones in particular were great for you?","Neutral, Anticipation, Confusion"
"Well y'know about the tongue thing, y'know, and how I told you about mylikes and my dislikes...","Happiness, Confidence, Excitement"
I don’t....,"Neutral, Confusion, Frustration"
"How-how I like to melt stuff, and how I dislike stuff that doesn’tmelt.",Excitement
"Right, okay, um-mm.","Neutral, Confusion, Frustration"
"Yeah, y'know I feel like I can really talk to you ‘cause y'knowyou’re my sister, y'know.","Happiness, Confidence, Love"
"Yeah, I guess I do, yeah.","Contentment, Confidence, Neutral"
Then I go feel your friend up and make you mad at me.,"Anger, Disgust, Frustration"
"Well, I-I wasn’t hopping mad, y'know.","Neutral, Confusion, Frustration"
"You hopped a little bit. Yeah, I really sorry.","Neutral, Frustration"
"Okay. All right, this is my favourite part of the weekend, right now,this.","Happiness, Contentment, Excitement"
This?,"Neutral, Confusion, Frustration"
Uh-huh.,Neutral
"Oh come on we went, we went to Time Square, we found ninja stars, Ialmost got arm broken by a hooker...","Fear, Surprise, Excitement"
She wasn’t a hooker.,"Confidence, Neutral, Surprise"
"Well, when I tell my friends about her she will be.","Confidence, Excitement, Anticipation"
"Okay, on three. One....Two....","Confidence, Excitement, Anticipation"
Why don’t we just go on two.,"Confidence, Excitement, Optimism"
Why two?,"Surprise, Confusion"
Because it’s faster.,"Confidence, Excitement, Optimism"
"Yeah, I coulda counted to three like four times without all this‘two’ talk.","Confusion, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
"All right, but in the future...","Confidence, Neutral, Frustration"
Okay!! Okay!!,"Happiness, Confidence, Excitement"
Come on!,"Confidence, Excitement, Optimism"
"Heavy thing, not getting lighter!","Disgust, Confusion, Frustration"
"Okay, one...two...","Confidence, Excitement, Anticipation"
So we are going on two?,"Confidence, Excitement, Anticipation"
"All right!! (they lift it into place, however there is one small problem,the unit is so long that it blocks some of both of their bedroom doors.)","Surprise, Confusion, Frustration"
"Oh, good job Joe.","Happiness, Contentment, Confidence"
"Wow, it’s big!","Surprise, Excitement"
"Yeah-yeah, so big that it actually makes our doors look smaller!","Confidence, Excitement"
"Maybe, my ruler’s wrong.","Confusion, Frustration"
Maybe all the rulers are wrong.,"Neutral, Disgust, Frustration"
"Look it’s not that bad. So what, it blocks a little of your door, alittle of my door.","Neutral, Confusion, Frustration"
"Yeah, y'know what I got a better idea. How-how ‘bout it blocksnone of mine door and a lot of yours? (throws his shoulder into the center to try and moveit, but it doesn’t move.)","Confidence, Frustration"
"Yeah, listen, before I forget that side is still wet.","Confidence, Neutral, Frustration"
"Okay sir, um-mm, let see if I got this right. Ah, so this is a half-caf,double tall, easy hazel nut, non-fat, no foam, with whip, extra hot latte, right? (the guynods) Okay, great. (she starts to walk away and under her breath) You freak.","Disgust, Confusion, Frustration"
(to Gunther) Thank you.,Happiness
"(to Gunther) Um, coffee to go, please.","Confidence, Neutral, Excitement"
Isabella Rosselini. (points to her),"Confidence, Neutral"
Are you serious? (they all look) Oh my God.,Surprise
Damn! I can’t believe I took her off my list.,"Anger, Frustration"
Why? ‘Cause otherwise you’d go for it?,"Confusion, Frustration, Optimism"
"Yeah, maybe.","Neutral, Confusion, Frustration"
"Oh-oh, you lie.","Sadness, Anger, Disgust"
What you don’t think I’d go up to her?,"Confidence, Disgust, Frustration"
"Ross, it took you ten years to finally admit you liked me.","Contentment, Frustration, Longing"
"Yeah, well missy, you better be glad that list is laminated.","Confidence, Anger, Frustration"
"You know what honey, you go ahead, we’ll call her an alternate.","Contentment, Confidence, Optimism"
"Okay, hold my crawler.","Confidence, Excitement, Anticipation"
Okay.,"Contentment, Neutral"
"Rach, are you really gonna let him do this?","Anger, Confusion, Frustration"
"Honey, he’s about to go hit on Isabella Rosselini. I’m justsorry we don’t got popcorn.","Excitement, Anticipation, Frustration"
"(to Isabella) Hi! Hi, I’m Ross, you don’t know me, but I’ma big, big fan of yours. I mean,","Love, Excitement, Anticipation"
"Aren’t you with that girl over there? (points at Rachel, whowaves back)","Happiness, Surprise, Confusion"
"Well, yeah, kinda. Um, but that’s okay, see we have an understanding,um, see we each have this list of five famous people, (gets his out) so I’m allowedto sleep with you. No, no, no, it’s flattery.","Confidence, Excitement, Frustration"
I’m sorry. (starts to leave),"Neutral, Sadness, Confusion"
"Oh no, no, no, wait, wait, Isabella. Don’t, don’t just dismissthis so fast. I mean this is a once in a lifetime opportunity...","Excitement, Anticipation, Frustration"
"Yeah, for you. Is that the list?","Neutral, Confusion, Frustration"
"Um, yeah.","Neutral, Confusion, Frustration"
May I see it?,Neutral
"Um, no.","Neutral, Disgust, Frustration"
Come on! (grabs the list),"Confidence, Excitement, Anticipation"
"But, okay.","Neutral, Confusion, Frustration"
(reading it) I’m not on the list!,"Sadness, Surprise, Frustration"
"Um, see, but that’s not the final draft.","Confidence, Neutral, Frustration"
It’s laminated!,"Happiness, Surprise, Excitement"
"Yeah, um, okay see, you were, you were on the list but my friend, Chandler(Chandler waves) brought up the very good point that you are international, so I bumpedyou for Wynona Rider, local.","Confidence, Surprise, Frustration"
Y'know it’s ironic...,"Nostalgia, Confusion"
What?,"Surprise, Confusion, Frustration"
...because I have a list of five goofy coffee house guys and yesterdayI bumped you for that guy over there. (points at a guy and leaves),"Confidence, Neutral, Frustration"
(to the rest of the gang) We’re just gonna be friends.,"Contentment, Confidence, Neutral"
Y'know what?,"Confidence, Surprise, Excitement"
Umm?,"Surprise, Confusion, Frustration"
I bet ‘ya ya I could fit in there. (points to a hole in the center),"Confidence, Excitement"
I’ve got five bucks says you can’t.,"Confidence, Excitement, Optimism"
"Get out your checkbook, mister.","Confidence, Anger, Frustration"
"Oh, I think I have the cash.","Happiness, Contentment, Confidence"
You are dogged man! I totally fit!,"Confidence, Excitement, Optimism"
"Yeah, you got me. (picks up a 2x4 and puts it through the handles sothat the doors won’t open) I’m out five big ones! (puts the money in the crackbetween the door and frame) Here you go.","Neutral, Confusion, Frustration"
"Thank you. Cha-ching! (Chandler starts to leave) Oh, well hello Mr.Lincoln. Better luck next time buddy. (Chandler leaves and closes the door) And the drinksare on me!","Happiness, Confidence, Excitement"
