Dialogue,Emotions
"Well, he had gravity boots.","Confidence, Surprise, Excitement"
"Yeah, he broke those too.","Neutral, Disgust, Frustration"
So he likes to break stuff.,"Anger, Disgust, Frustration"
"Okay, I've got to go pick up Ben but I-I will figure something out. (Heopens the door and stops.) Hey, didn't he used to have a cat?","Confidence, Surprise, Nostalgia"
"I wouldn't bring that up, it would probably just bum him out.","Neutral, Sadness, Frustration"
"Yeah, poor cat, never saw that big butt coming.","Surprise, Disgust"
Right. (Exits.),"Confidence, Neutral, Frustration"
Hello! (Listens) Oh yeah! Hey! Hold on a second she's right here! (ToPhoebe) It's Chandler.,"Happiness, Surprise, Excitement"
(in a sexy voice) Oh? (Takes the phone from Rachel.) Hello you.,"Confidence, Surprise, Excitement"
"Hello Phoebe, I've been thinking about you all day. (He's holding thephone so that Monica can hear it as well.)","Happiness, Love, Excitement"
Eh?,"Surprise, Nostalgia, Confusion"
"Well you know that thing you said before, I'd be lying if I said Iwasn't intrigued.","Excitement, Anticipation"
Really?,"Surprise, Anticipation, Confusion"
"Yeah, listen, Joey isn't gonna be here tonight so why don't you comeover and I'll let you uh, feel my bicep. Or maybe more.","Confidence, Excitement, Anticipation"
"I'll have to get back to you on that. Okay, bye! (Hangs up.) Oh my God!He wants me to come over and feel his bicep and more!","Surprise, Disgust, Confusion"
Are you kidding?!,"Anger, Surprise, Frustration"
No!,"Sadness, Anger, Frustration"
"I can not believe he would do that to Mon—Whoa! (She stops suddenlyand slowly turns to point at Joey. Joey is avoiding her eyes.) Joey, do they know that weknow?","Anger, Surprise, Confusion"
No.,"Neutral, Confusion, Frustration"
Joey!,"Happiness, Love, Excitement"
They know you know.,"Fear, Surprise, Confusion"
"Ugh, I knew it! Oh I cannot believe those two!","Anger, Disgust, Frustration"
"God, they thought they can mess with us! They're trying to mess withus?! They don't know that we know they know we know! (Joey just shakes his head.) Joey,you can't say anything!","Anger, Confusion, Frustration"
I couldn't even if I wanted too.,"Neutral, Confusion, Frustration"
"Good evening, sir. My name is Ross Geller. I'm one of the people whoapplied for the apartment. And I-I realize that the competition is fierce but—I'msorry. I, I can't help but notice you're naked and (He claps his hands.) I applaud you.Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.","Neutral, Surprise, Excitement"
"(in the kitchen with Chandler) Look at them, they're-they're panicked!","Fear, Surprise"
"Oh yeah, they're totally gonna back down!","Confidence, Excitement, Optimism"
Oh yeah!,"Happiness, Excitement, Optimism"
"All right. All right! If he wants a date? He's gonna get a date. Allright, I'm gonna go in.","Confidence, Excitement"
All right. Be sexy.,"Confidence, Excitement, Anticipation"
(laughs) Please.,"Happiness, Contentment, Confidence"
"So Chandler, I-I'd love to come by tonight.","Happiness, Excitement, Anticipation"
"(initially worried, but gets over it) Really?",Surprise
"Oh absolutely. Shall we say, around seven?","Confidence, Excitement, Anticipation"
Yes.,Neutral
Good. I'm really looking forward to you and me having sexualintercourse.,"Happiness, Excitement, Anticipation"
"(looking out the window) Hey-hey, check it out! Check it out! Ugly NakedGuy has a naked friend!","Surprise, Disgust, Excitement"
Oh yeah! (She gasps.) Oh my God! That is,"Happiness, Surprise, Excitement"
"Yeah, it is! Naked Ross!!","Happiness, Surprise, Excitement"
Show time!,"Confidence, Excitement, Anticipation"
"Okay, Rachel, get me perfume!","Confidence, Excitement, Optimism"
Okay! (She runs to get some.),"Happiness, Excitement, Anticipation"
"And Joey, get me a bottle of wine and glasses? (He begrudgingly doesso.)","Neutral, Disgust, Frustration"
"All right, it'll be great! You just make her think you wanna have sexwith her! It'll totally freak her out!","Excitement, Anticipation, Frustration"
"Okay, listen, how far am I gonna have to go with her?","Anticipation, Confusion, Frustration"
"Relax, she-she's gonna give in way before you do!","Confidence, Excitement, Optimism"
How do you know?!,"Surprise, Confusion, Frustration"
Because you're on my team! And my team always wins!,"Confidence, Excitement, Optimism"
At this?!,"Surprise, Disgust, Frustration"
Just go get some! (Kisses him.) Go! (She runs to hide in the bathroom.),"Love, Excitement, Anticipation"
"(handing her the wine) Okay honey, now I'm gonna try to listen fromright here!","Contentment, Confidence, Excitement"
Okay.,Neutral
"Okay? Whoa, wait! (She undoes one button on Phoebe's dress.)","Surprise, Excitement, Confusion"
Good idea!,"Happiness, Excitement, Optimism"
"Yeah, oh wait! (She goes for another one.)","Happiness, Excitement, Anticipation"
"Oh now, don't give away the farm!","Neutral, Confusion, Frustration"
Phoebe.,"Neutral, Confusion, Frustration"
Chandler.,"Neutral, Confusion, Frustration"
Come on in.,"Happiness, Contentment, Confidence"
"I was going too. (They go inside and he closes the door.) Umm, I broughtsome wine. Would you like some?","Contentment, Neutral, Excitement"
Sure.,"Contentment, Confidence, Neutral"
"So, here we are. Nervous?","Excitement, Anticipation"
Me? No. You?,"Neutral, Confusion, Frustration"
"No, I want this to happen.","Confidence, Excitement, Optimism"
So do I.,"Happiness, Contentment, Confidence"
I'm gonna put on some music.,"Happiness, Excitement, Optimism"
"Maybe, maybe I'll dance for you. (She starts doing a rather suggestiveand seductive dance that's silly at the same time.)","Confidence, Excitement"
You look good.,"Happiness, Contentment, Confidence"
"Thanks! Y'know, that when you say things like that it makes me wanna ripthat sweater vest right off!",Excitement
"Well, why don't we move this into the bedroom?","Love, Excitement, Anticipation"
Really?,"Surprise, Excitement, Confusion"
"Oh, do you not want to?","Neutral, Confusion, Frustration"
"No. No! It's just y'know first, I wanna take off all my clothes and haveyou rub lotion on me.","Confidence, Excitement, Anticipation"
(swallowing hard) Well that would be nice. I'll go get the lotion.,"Contentment, Excitement, Anticipation"
"Listen, this is totally getting out of hand! Okay? She wants me to putlotion on her!","Disgust, Confusion, Frustration"
She's bluffing!,"Confidence, Fear, Surprise"
"Look, she's not backing down! She went like this! (He does a littlemimic of her dance.)","Confidence, Surprise, Excitement"
He's not backing down. He went to get lotion.,"Neutral, Surprise, Confusion"
(entering the hall) Oh man! Aren't you guys done yet?! I wanna sit in mychair!,Frustration
"Joey look, just look at it this way, the sooner Phoebe breaks Chandlerthe sooner this is all over and out in the open.","Anticipation, Frustration, Optimism"
Ooh!,"Happiness, Surprise, Excitement"
Okay!,"Happiness, Contentment, Excitement"
"I like that! (To Phoebe) Oh, okay! Show him your bra! He's afraid of bras!Can't work 'em! (He swiftly rips open the front of Phoebe's dress revealing her bra.)","Surprise, Disgust, Excitement"
"Joey! (Examining the dress.) Wow, you didn’t rip off any buttons.","Contentment, Surprise, Excitement"
It's not my first time.,"Contentment, Confidence, Neutral"
You go back out there and you seduce her till she cracks!,"Confidence, Excitement, Optimism"
"Okay, give me a second! (Pause) Did you clean up in here?","Surprise, Confusion, Frustration"
Of course.,"Happiness, Contentment, Confidence"
"Oh, you're-you're going?","Neutral, Sadness, Confusion"
"Umm, not without you, lover. (She slowly walks over to him and isshowcasing her bra.) So, this is my bra.","Confidence, Love, Excitement"
"(swallowing hard) It's very, very nice. Well, come here. I'm very weregonna be having all the sex.","Excitement, Anticipation, Confusion"
You should be. I'm very bendy. (Pause) I'm gonna kiss you now.,"Confidence, Love, Excitement"
Not if I kiss you first.,"Love, Excitement, Anticipation"
Ooh.,"Surprise, Excitement, Anticipation"
"Well, I guess there's nothing left for us to do but-but kiss.","Happiness, Love, Excitement"
Here it comes. Our first kiss.,"Love, Excitement, Anticipation"
Okay! Okay! Okay! You win! You win!! I can't have sex with ya!,"Sadness, Confusion, Frustration"
And why not?!,"Confidence, Anger, Frustration"
Because I'm in love with Monica!!,"Happiness, Love, Excitement"
You're-you're what?!,"Surprise, Confusion, Frustration"
"Love her! That's right, I…LOVE…HER!!! I love her!! (Theywalk together and hug.) I love you, Monica.","Happiness, Love, Excitement"
I love you too Chandler. (They kiss.),"Happiness, Love, Excitement"
"I just—I thought you guys were doing it, I didn't know you were inlove!","Surprise, Confusion, Frustration"
Dude!,"Happiness, Confidence, Excitement"
And hats off to Phoebe. Quite a competitor. (Pause) And might I sayyour breasts are still showing.,"Happiness, Contentment, Confidence"
God! (She turns and buttons up.),"Confidence, Surprise, Excitement"
All right! So that's it! It's over! Everybody knows!,"Happiness, Confidence, Excitement"
"Well actually, Ross doesn't.","Confidence, Neutral, Frustration"
"Yes, and we'd appreciate it if no one told him yet.","Neutral, Confusion, Frustration"
"A new place for a new Ross. I'm gonna have you and all the guys from workover once it's y'know, furnished.","Excitement, Anticipation, Optimism"
I must say it's nice to see you back on your feet.,"Happiness, Contentment, Optimism"
Well I am that. And that whole rage thing is definitely behind me.,"Contentment, Confidence, Optimism"
I wonder if its time for you to rejoin our team at the museum?,"Happiness, Excitement, Anticipation"
Oh Donald that-that would be great. I am totally ready to come back towork. I—What? (He notices something through the window.) No! Wh… What are youdoing?!! (Dr. Ledbetter is slowly backing away.),"Anger, Fear, Surprise"
