Dialogue,Emotions
"Oh! Well, what kind of emergency that gets us both  out of here?","Surprise, Excitement, Anticipation"
"Well, what do you think of Mike  and Chandler being in a car accident?",Unknown
"(makes a face) Are you kidding, I","Disgust, Confusion, Frustration"
Hi!,"Happiness, Contentment, Excitement"
Hi!,"Happiness, Contentment, Excitement"
Hi! (Phoebe and Amanda hug),"Happiness, Love, Excitement"
(To Monica) Hello!,"Happiness, Contentment, Confidence"
"(In a fake British accent) It's so nice to see you!  Both of you! Look at me. Look how young I look! (gives her coat to Monica as  well) Oh gosh! We have so much to catch up on! But first things first: touch  my abs (at which point she grabs both Phoebe and Monica's hands and places  them both on her stomach) I don't exercise at all! (she pulls them down to  sit.) Oh gosh, so Monica, you're married!","Surprise, Excitement, Nostalgia"
(beaming) Yeah! Yeah! His name is  Chandler and...,"Happiness, Excitement, Anticipation"
(To Phoebe) Smell my neck! (Phoebe does so) It's  not perfume! It's,"Happiness, Surprise, Excitement"
Musty!,"Neutral, Surprise, Disgust"
"Oh! Gosh! This is brilliant. Gosh, it's just like  old times. I'm so happy you two are friends again!","Happiness, Excitement, Nostalgia"
When were we not friends?,"Happiness, Contentment, Love"
"Well, it was 1992, and I remember because that was  the year I had sex with Evil Knievel (She starts laughing very proudly).","Happiness, Excitement, Nostalgia"
"Ehm, we were friends in 1992.","Contentment, Neutral, Nostalgia"
(to Phoebe) No I distinctly remember you were dodging  her (points at Monica) calls and trying to avoid seeing her.,"Neutral, Confusion, Frustration"
(To Phoebe) You were going to cut  me out?,"Surprise, Confusion, Frustration"
Well...kinda.,"Neutral, Confusion, Frustration"
Oh My God!,"Surprise, Excitement, Anticipation"
Oh! Bugger. Should I not have said that? I feel like  a perfect arse!,Unknown
"Yeah well, in America you're just an ass"".""","Anger, Disgust, Frustration"
"(Into the phone) Hello? Chandler,  what's wrong? (She listens) Oh my God, are you alright? (listens some more)  Yeah, I'll be right there. (She hangs up and speaks to Amanda) I'm so sorry,  but Chandler was in a car accident. (She gets up)","Sadness, Fear"
(Also gets up and starts taking her purse) Oh my  God. Was Mike with him?,"Fear, Surprise"
Nope! (She turns and leaves),"Neutral, Confusion, Frustration"
(To Rachel) Hey!,"Happiness, Excitement, Anticipation"
Hey! Got champagne?,"Happiness, Confidence, Excitement"
"Yes ma'am, ready to Power through!","Happiness, Confidence, Excitement"
"Excellent! Stick it in the ice bucket, the phone  is off the hook, and in the interest of powering through (Starts to remove  her bra from under her clothes)...","Happiness, Confidence, Excitement"
Uh! (When she's done she throws her bra at him),"Surprise, Excitement"
"Ok (starts to light some candles) Sexy, sexy, very  sexy, sexy. (Claps her hands and jumps at Joey, clearly very excited) Alright!  Lets do it!","Happiness, Confidence, Excitement"
"Ok, you're scaring me a little bit.","Fear, Surprise, Confusion"
"Oh! Get over it soldier, we've gotta do this! (She  pulls him towards her and throws him onto the barcalounger) Ok. Aha! You like  that huh?","Confidence, Excitement, Frustration"
Oh! yeah!,"Happiness, Surprise, Excitement"
"You like that? (She climbs on the barcalounger seductively,  putting her knees next to Joey's hips.) Let's take this into high gear (She  pulls the barcalounger lever and seat reclines. She puts one of her knees between  his legs and begins to kiss his neck.)","Love, Excitement, Anticipation"
uh uh!,"Confidence, Disgust, Frustration"
"Yeah baby, I'll show you how we do it!","Confidence, Excitement, Optimism"
"No, no, no! You kneed me in my misters!","Anger, Surprise, Frustration"
What? Oh my God! I'm so sorry. Joey? Are you ok?,Surprise
"(He just sits there, legs very close together with  a painful look on his face) Soldier down!","Sadness, Fear, Frustration"
We are not friends with Phoebe anymore.,"Sadness, Anger, Frustration"
"If she asks, I protested a little, but ok!",Neutral
"Oh Chandler! Thank God you're alive. Monica, can  I talk to you outside for a minute?",Unknown
I have,"Neutral, Confusion, Frustration"
"(announces more to herself than anyone else) Wow,  my flat is","Contentment, Surprise, Excitement"
"Please, Monica? In the hall?","Confidence, Excitement, Anticipation"
"Ooh, that accident must have been terrible. You look  positively ghastly.","Sadness, Surprise, Disgust"
"Well, aren't you a treat.","Disgust, Frustration"
"I can't believe you tried to cut  me out. Why Phoebe, why?","Sadness, Anger, Confusion"
"It was right after we were living together and you  were driving me crazy, okay? You were really controlling and compulsive and  shrill.","Anger, Disgust, Frustration"
I'm still all those things!,"Contentment, Confidence, Optimism"
You're also so generous and kind and scrappy!,"Happiness, Love, Excitement"
(starts smiling) I am scrappy.,"Happiness, Confidence, Excitement"
"Exactly! Look, no matter what I tried to do, I couldn't  keep you out of my life. Of all the people I have cut out, you were the only  one who ever clawed her way back in.","Sadness, Frustration, Longing"
It's because I'm scrappy.,"Confidence, Excitement, Optimism"
"Yeah, you are. And I'm so glad that you fought your  way back in, because I don't know what I would do without you.","Happiness, Love"
I won't know what I would do without  you.,"Happiness, Love"
"Well, I guess we should go back  in. When you gave me another chance, I guess we should do the same for Amanda.","Confidence, Neutral, Optimism"
"Yeah, I guess you're right.",Neutral
Can you believe it. I've never had any professional  dance training.,"Surprise, Excitement, Anticipation"
"Now, let me explain how this works. You go into the  booth, and...","Confidence, Excitement, Anticipation"
"Now, let me explain how this works. You go into the  booth, and...","Confidence, Neutral"
"I'm gonna stop you right there, Glenda. Okay? Does  it look like this is my first time, huh? Now I want 4 two's... and I want them  all on my back.","Confidence, Anger, Frustration"
(quietly) Okay...,"Neutral, Confusion, Frustration"
"Wait a minute, there's two sets of nozzles, which one  is it?","Anticipation, Confusion, Frustration"
Which... which... which... Which one is it?,"Anticipation, Confusion, Frustration"
OH! SON OF A BITCH!,"Anger, Surprise, Frustration"
What is the matter with us?,"Confusion, Frustration, Optimism"
What is the matter with us?,"Confusion, Frustration, Longing"
"Well, I know what's the matter with me.","Confidence, Confusion, Frustration"
"No, I mean with us, you know. I mean, is it supposed  to be this... difficult?","Confusion, Frustration, Longing"
I don't know.,"Neutral, Confusion, Frustration"
"That fake British woman is a real bitch, but she  sure can dance... Hey!","Anger, Surprise, Disgust"
"Hi! Hey, listen, can we ask you a question? When  you and Monica first hooked up, was it weird going from friends to... more  than that?","Excitement, Anticipation, Confusion"
"Kinda... you know, sneaking around, having to hide  from you guys...","Fear, Confusion, Frustration"
"No, no, no... No, I mean... se-x-u-ally...","Confusion, Frustration"
"Yeah, was there a part of you that... felt like it  was... really wrong?","Confusion, Frustration"
"Actually, no. No, it felt right. You know, it felt  like uhm... I can't believe we haven't been doing this the whole time.","Confidence, Excitement, Optimism"
"I can tell from your expressions that that's the  good news you were hoping for... Well, I'm gonna go continue to... spread the  joy.(Chandler leaves the apartment. Joey sighs)","Surprise, Excitement, Frustration"
"Well, just because it happened that way for them  doesn't mean it has to happen that way for us.","Confidence, Neutral, Optimism"
"Yeah, yeah... Absolutely. I mean, just because something's  difficult doesn't mean that you quit.","Confidence, Frustration, Optimism"
"Right, totally.","Happiness, Contentment, Optimism"
"Yeah, so we just keep trying and trying until we...  do it.","Confidence, Frustration, Optimism"
"Yeah, and if doesn't work, then we'll be just one  of those couples that never have sex.","Neutral, Frustration, Optimism"
That's a... pla-an.,"Contentment, Neutral, Confusion"
(sighs) Wow... I did not see this coming.,"Surprise, Confusion"
I know.,"Contentment, Confidence, Neutral"
Hmmm... Me too...,"Neutral, Confusion, Frustration"
I wonder how Monica and Chandler could do it?,Unknown
I guess they weren't as good friends as we are.,"Sadness, Surprise, Disgust"
Aah... I bet you're right.,"Contentment, Confidence, Neutral"
So...,"Neutral, Confusion, Frustration"
Yeah.,"Neutral, Confusion, Frustration"
I love ya.,"Happiness, Love, Excitement"
"Love you too... Alright, I'm going to bed.","Contentment, Neutral, Love"
"Yeah, me too.","Happiness, Contentment, Neutral"
"Ooh, yeah, I'm not going anywhere for a while.","Happiness, Contentment, Confidence"
"Dude, it's Chandler. Let me in.","Confidence, Neutral, Excitement"
Go away! I don't want to see anybody.,Anger
"I know, I went to the tanning place and the same  thing happened to me. You have to let me in.","Sadness, Surprise, Frustration"
Really? Did you count Mississipily?,"Surprise, Confusion, Frustration"
"Dude, you're not tanned.","Neutral, Confusion, Frustration"
"No, I just had to get a picture of this.","Neutral, Excitement, Anticipation"
I see you later!,"Happiness, Excitement, Optimism"
