Dialogue,Emotions
"Yeah, it’s two guys in a ring, and the rules are:“They’re","Confidence, Excitement, Anticipation"
"So you can like, bite, and pull people’s hair and stuff?","Surprise, Excitement"
"Yeah, anything goes, except ah, eye gouging and fish hooking.","Confidence, Neutral"
What’s fish hooking?,"Anticipation, Confusion"
"Huh, what’s fish hooking... (Joey sticks his finger in Ross’smouth and pulls on his cheek, y'know like when you hook a fish.) (to Joey, sarcastic)Thanks man, that would have been really hard to describe. What is that taste?","Disgust, Confusion"
"What? My hands are totally clean, I just gave the duck a bath.","Confidence, Surprise"
"So thanks for the warm welcome. It’s good to have you guys on myteam, and I come to play. I hope you do too. Now, let’s go out there and get‘em! Huh? And remember, there is no ‘I’ in team.","Confidence, Excitement, Optimism"
"Yes, but there’s two in martini, soo everybody","Happiness, Contentment, Excitement"
(to Chandler) You! Chuckles! What’s your name?,"Confidence, Surprise, Excitement"
"Oh it’s Bing, sir. I’m sorry , I was just ah...","Neutral, Confusion"
"No-no, I heard what you said, funny. I like funny. (Chandler starts toleave) This team is about hard work, but it’s also about having fun. Good to have youaboard Bing! (smacks him on the butt, and Chandler leaves shocked.)","Confidence, Surprise, Frustration"
"(on phone) That’s right, Ryder. Wynona Ryder for six. (listens) Thankyou. (hangs up) (to the gang) Yeah, we have the reservations.","Happiness, Confidence, Excitement"
Yes!!,"Happiness, Excitement"
"All right buddy, way to go! (smacks him on the butt)","Happiness, Confidence, Excitement"
"(stunned) Dude, what are you doing?","Surprise, Confusion, Frustration"
"Thank you! Today, my boss keep slapping my butt and he was acting likeit was no big deal.","Anger, Disgust, Frustration"
"Yeesh, what’d you do about it?","Neutral, Confusion, Frustration"
"Well, I didn’t do anything. I didn’t want to be the guy whohas a problem with his boss slapping his bottom.","Neutral, Fear, Frustration"
"I gotta tell ya, I think it’s okay to be that guy.","Contentment, Confidence, Optimism"
"Yeah, maybe it’s like y'know, that jock thing. Y'know how footballplayers pat each other after touchdowns. (pats Ross on the butt)","Happiness, Contentment, Excitement"
"Y'know I don’t, I don’t understand guys, I mean I-I wouldnever congratulate Monica on a great stew by y'know, grabbin’ her boob.","Disgust, Confusion, Frustration"
"Yeah, I know, for a really great stew you just y'know, stick your headin between ‘em.","Contentment, Confidence, Neutral"
"Okay, can we please go eat?","Happiness, Contentment, Excitement"
Yeah. What are we getting?,"Excitement, Anticipation, Confusion"
(to Chandler) Anything but stew.,"Neutral, Disgust, Frustration"
"All right so, Chandler, from now on, don’t give your boss a chance toget you. Y'know just ah, don’t turn your back to him.","Confidence, Frustration"
"Yeah, or you can teach him a lesson. Y'know? What you could do is youcould rub something that really smells on your butt, all right? Then, when he goes tosmack ya, his hand will smell. (thinking aloud) Now what could you rub on your butt thatwould smell bad?","Disgust, Anticipation"
(to Ross and Monica) What if Joey were president?,"Excitement, Anticipation, Optimism"
"Umm, hey Rach, can I ask you something?","Confidence, Neutral, Anticipation"
Yeah.,Neutral
"Okay, you can totally say no, but umm, would it be okay with you if Iset Ross up on a date?","Contentment, Excitement, Anticipation"
"Oh, ah with who?","Anticipation, Nostalgia, Confusion"
"Umm, my friend, Bonnie. She just always thought Ross was really cute,and now that you two aren’t together, she asked if I could set it up, but ifyou’re not cool with it...","Nostalgia, Confusion, Frustration"
"Oh-oh-oh, which one is Bonnie again?","Nostalgia, Confusion, Frustration"
"You remember her from my birthday party two years ago. She’s yeah,like, average height, medium build, bald...","Neutral, Confusion, Frustration"
Oh! (laughs) That’s fine.,"Happiness, Contentment, Surprise"
"Great! Okay, good for you! (as they leave she slaps Rachel on the butt)","Happiness, Confidence, Excitement"
"You are iron. You are steel! Let me ask you something, how come when Icall your computer support line, I have to wait an hour and a half?","Anger, Confusion, Frustration"
"I told you, we’re adding new operators all the time. Could weconcentrate on my training?","Confidence, Neutral, Frustration"
It’s just hard when I know I have e-mail,"Confusion, Frustration, Optimism"
(entering) Hi!,"Happiness, Confidence, Excitement"
Monica! (runs over and kisses her) Hi honey.,"Happiness, Love, Excitement"
"All right, on the table. (Pete gets on the table for his rubdown)","Contentment, Confidence, Excitement"
"Hey, umm, so listen umm, my friends were telling me a little about thisah, ultimate fighting thing and it, well it sounds really dangerous. I-I don’t wantyou to get hurt, ‘cause I kinda like you.",Fear
"Oh, believe me, I don’t want to get hurt either. I’m being smartabout this. See these guys? They’re the best trainers in the world, and Hoshi hereused to be a paid assassin. (Hoshi yells at him in Chinese) A house painter! He used to bea house painter.","Confidence, Surprise, Excitement"
Promise me you’ll be careful.,"Fear, Love"
I promise.,"Confidence, Excitement, Optimism"
"Hey, are we still on for tonight?","Excitement, Anticipation, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Okay, good, ‘cause umm, well maybe we could have a little workoutof our own...","Excitement, Anticipation, Frustration"
No! No boom-boom before big fight!,"Confidence, Excitement, Frustration"
How ‘bout just a boom?,"Confidence, Excitement, Optimism"
"(to Phoebe) Well that was depressing, I think I just bought a softpretzel from one of the kids from","Sadness, Disgust, Frustration"
Um-hmm. Oh wait! This is Bonnie. (who has hair by the way),"Happiness, Surprise, Excitement"
Hi!,"Happiness, Contentment, Excitement"
This is Bonnie? (to Phoebe) This is Bonnie? (to Bonnie) You’reBonnie?,"Surprise, Excitement, Confusion"
I can show you an ID if you want?,"Contentment, Confidence, Neutral"
"Oh no, I’m sorry, you look a lot different from the last time I-Isaw you.","Surprise, Confusion"
"Oh yeah, well I just started wearing bras again.","Confidence, Surprise, Excitement"
"Oh, that must be it.","Neutral, Confusion, Optimism"
(to Bonnie) Well I hope you have fun tonight.,"Happiness, Contentment, Excitement"
Thanks! You too.,"Happiness, Contentment, Neutral"
(to Phoebe) You said she was bald.,"Surprise, Disgust, Confusion"
"Yeah, she was bald, she’s not now.","Neutral, Surprise, Confusion"
How could you not tell me that she has hair?,"Surprise, Confusion, Frustration"
"I don’t know, I hardly ever say that about people.","Neutral, Confusion, Frustration"
"(looks in the window) Ohh, well, this is just perfect!","Happiness, Surprise, Excitement"
"Well I’m sorry, I thought you said it was okay.","Sadness, Confusion, Frustration"
"Yeah, I said what was okay when I thought she was some weird bald chick.I mean, y'know, that girl has hair got","Neutral, Confusion, Frustration"
"Well, maybe it won’t work out. Maybe Ross won’t like herpersonality.","Neutral, Confusion, Frustration"
"Why, does she have a bad personality?","Neutral, Confusion, Frustration"
"Oh no, Bonnie’s the best!","Happiness, Confidence, Love"
"Bing! (Chandler stands bolt upright and turns around to face him.) Readyour Computech proposal, a real homerun. (He goes to slap his butt, but Chandler slidesover making him miss.) Ooh. Barely got ya that time, get over here. Come on. (Chandlergoes over) Wham! (slaps him on the butt) Good one. That was a good one. (to a couple ofChandler’s co-workers) Keep at it team. (goes into his office)","Happiness, Confidence, Excitement"
(to his co-workers) What is with him?,"Confusion, Frustration"
"With him? You’re is favourite, you’re his guy!","Contentment, Confidence, Love"
We never get smacked.,"Happiness, Contentment, Confidence"
"Well, that’s not true, he-he smacked you once.","Anger, Disgust, Frustration"
"Not on purpose, he ricocheted of you and got me.","Anger, Surprise, Frustration"
"I’m telling you, I need some smacks. I got a kid startingDartmouth in the fall.","Confidence, Excitement, Anticipation"
(coming out of his office) Dartmouth? Who went to Dartmouth? Dartmouthsucks. Did you go to Dartmouth Bing?,"Neutral, Disgust, Frustration"
No sir.,Neutral
There you go. (smacks him on the butt),"Happiness, Confidence"
(walking up with this,"Neutral, Excitement, Confusion"
"God Ross, what is that?","Surprise, Disgust, Confusion"
"Yeah, it’s the Ultimate Fighting Combo. Yeah, I saved thirty cents,plus I get to keep the cup. Yay!!","Happiness, Confidence, Excitement"
"From New York City, New York! Appearing in his Ultimate FightingChampionship debut! He’s known for his confrontational business style. Ladies andGentlemen, introducing Pete Beck-errrr!!","Confidence, Excitement, Anticipation"
"I love you, Pete!!!","Happiness, Love, Excitement"
"And his opponent, from Hunnington Beach, California! He’s a 300pound street fighter, Tank Abbottttttt!!!!","Confidence, Excitement, Anticipation"
(going up to the ring) Pete! Pete!! That guy’s pretty huge!,"Fear, Surprise, Excitement"
"Don’t worry, Hoshi taught me how to use an opponent’s strengthand weight against him.","Confidence, Excitement, Optimism"
"Well, then that guy is in serious, serious trouble.",Fear
All right! You go get him! Let’s go!,"Confidence, Excitement, Anticipation"
"Here we go gentlemen, here we go! (to Tank Abbott) Are you ready? (Henods, and takes out his teeth) (to Pete) Are you ready? (Pete nods, “Yes.”)Let’s get it on!!","Confidence, Excitement, Anticipation"
Uh-oh.,"Fear, Surprise, Anticipation"
Hey! (she sits down next to him) It’s me. Mon-i-ca! Can I just tellyou how proud I am of you.,"Happiness, Contentment, Love"
"It would be nice after hearing 20,000 people chant “You suck!”","Sadness, Anger, Frustration"
"I mean I-I thought you were nuts at first, but you-you did it. And nowyou can just look back at this thing with no regrets.","Confidence, Excitement, Nostalgia"
"What, look back?","Neutral, Surprise, Confusion"
"Well, you’re not gonna get going are you?","Anger, Disgust, Frustration"
Well let me ask you a question. Am I the Ultimate Fighting Champion?,"Confidence, Anger, Frustration"
"Well, no. But...","Neutral, Confusion, Frustration"
Well I’m not gonna stop until I’m the Ultimate FightingChampion.,"Confidence, Excitement"
That guy stood on your neck until you passed out!,"Anger, Fear, Disgust"
"Let me tell you a story. When I set out to create Moss 865, do you thinkit just happened overnight? No. There was Moss 1, that burnt down my Dad’s garage,there was Moss 2 that would only schedule appointments in January, and 862 others that Ilearned from, just like I learned from this fight, never to let a guy stand on my neck.","Confidence, Frustration, Optimism"
You didn’t know that already?,"Surprise, Confusion, Frustration"
"Look, I’m gonna get better. Okay? I promise you.","Confidence, Optimism"
"Okay, just get a lot better. (pause) Fast.","Confidence, Frustration, Optimism"
"Oh, one other thing. Hoshi thinks that you being ringside may haveaffected my concentration.","Neutral, Confusion, Frustration"
Yeah. That-that was the problem.,"Neutral, Confusion, Frustration"
(joining them) Hey.,"Confidence, Neutral, Surprise"
Hey! How long until Pete’s fight?,"Excitement, Anticipation, Optimism"
"Oh, about five minutes. Right now they’re interviewing hisopponent. Apparently he trains by going to Iran and pulling the arms off thieves.","Confidence, Surprise, Disgust"
Hot dog?,"Happiness, Excitement, Anticipation"
"Four, please. (Ross looks at her) I’m really nervous. (Ross givesher the four dogs) Thank you. (she grabs four buns, and heads back inside)",Unknown
"So Ross, how umm, how did it go with Bonnie?","Neutral, Anticipation, Confusion"
"What? Oh! I gotta tell you, I-I wasn’t expecting to like her at all,I mean I actually wasn’t expecting to like anyone right now, but she’s reallyterrific.","Happiness, Surprise, Optimism"
"Ohh, that’s too bad!",Sadness
"No, I-I’m saying I liked her.","Love, Nostalgia, Confusion"
"Yeah, y'know what, there are other fish in the sea.",Neutral
"Pheebs, I think she’s great. Okay? We’re going out again.","Happiness, Confidence, Excitement"
"Okay, I hear you! Are you capable of talking about any thing else?","Neutral, Frustration"
(joining them) Hey! Which one’s my turkey burger?,"Happiness, Excitement, Anticipation"
"Ahh, the one next to my foot. Sorry.","Neutral, Confusion"
"(sticking his head out the window) Hey, the fight’s starting!","Happiness, Excitement, Anticipation"
"Okay, we’ll be right in. (to Chandler) So ah, did your boss try toslap you again today?","Neutral, Frustration"
"Nine times! Okay, I had to put on lotion! But, it’s gonna beokay, because as of tomorrow I’m conducting an experiment, and if all goes asplanned, my butt will be smack free.","Confidence, Excitement, Optimism"
(sticking his head out the window) Fight’s over!,"Happiness, Confidence, Excitement"
"Excuse me, Doug? (no reaction) Hey there sports fan!!","Happiness, Excitement, Confusion"
(turning around) Bing! You got those numbers for me?,"Confidence, Excitement, Anticipation"
"No, I ah, I didn’t do them.","Confidence, Confusion, Frustration"
"Oh, you forgot?","Neutral, Confusion, Frustration"
"No, no I just ah, didn’t do them. Instead, I ah, hung out with acouple of friends and had a couple of beers so I certainly don’t deserve any praise,verbal or otherwise.","Neutral, Confusion, Frustration"
"Well, I got tanked myself last night. Pretty dicey drive home, TapanziBridge never looked smaller. (laughs) That’s okay, you’re still my number oneguy! (slaps him on the butt) Bing!","Happiness, Confidence, Excitement"
Doug!!,"Happiness, Surprise, Excitement"
Hmm.,"Neutral, Confusion, Frustration"
I’m a little bit uncomfortable with the that way you expressyourself.,"Neutral, Frustration"
"Oh, is it the swearing? I mean is it the constant swearing? Because Igotta tell ya, if it is, you can just... kiss my ass!","Anger, Frustration"
"No, no. It-it’s not about the swearing, it’s more about ah,the way, that you ah, occasionally, concentrate, your enthusiasm on my buttock.","Disgust, Confusion, Frustration"
Oh?,"Surprise, Anticipation, Confusion"
"Oh, and don’t get me wrong, I appreciate the sentiment. It’sjust that I, I have a rather, sensitive posterior, and ah, besides, it’s making allthe other guys jealous.",Unknown
"Well, say no more. Y'know it takes guts to bring this up. Bing!You’re okay.","Contentment, Confidence, Excitement"
Okay. (he starts to leave),"Contentment, Confidence, Neutral"
"Ha! (goes to smack him on the butt, but stops, faking Chandler out)Ahhhhhhh!","Happiness, Surprise, Excitement"
"Ahhhhh! (walks out, imitating shooting himself in the head)","Sadness, Disgust, Frustration"
"Okay. Would you rather live in the shirt pocket of a sweaty giant, orinside his shower drain?","Neutral, Disgust, Confusion"
"(seeing Ross and Bonnie inside Central Perk) Oh my God! Phoebe look,it’s Ross and that girl.","Surprise, Excitement"
No! No! Look at that! (drags her away from the window) It’s a lineof ants! They’re working as a team!,"Surprise, Excitement"
Phoebe! (goes back to the window),"Surprise, Excitement, Anticipation"
"(looking in the window) Right, oh yeah. Wow, oh, it looks like Ross isbreaking up with her. Uff, I hope he lets her down easy. Let’s go.","Surprise, Anticipation"
"Come on Phoebe, look at that! They are not breaking up, look at them.Okay that’s, you know what that is? That is a, that is a second date, that’swhat that is! Look at that, she just put her hand on his thigh...","Happiness, Excitement, Anticipation"
"Oh no! That really is nothing, she is","Neutral, Disgust, Confusion"
"Ohh! (walking away from the window) Phoebe, this is all your fault! Nowhe loves her, he’s gonna marry her, and this is all your fault.","Sadness, Anger, Frustration"
You said it was okay!,"Confidence, Anger, Frustration"
You said she was bald!!,"Anger, Surprise, Disgust"
What?! What-what-what-what-what?!!,"Surprise, Confusion, Frustration"
"Phoebe, we can’t, we just can’t just let it happen! Okay, wehave to do something! We have to break them up! Okay? Just go in there and like, shave herhead! You owe me one bald girl!!","Anger, Excitement, Frustration"
"Okay, first of all, breathe. Second of all, I don’t get it.Aren’t you the one that decided that you didn’t want to be with Ross?","Confusion, Frustration, Optimism"
(quietly) Yes.,Neutral
Well isn’t he your friend? Don’t you want him to be happy?,"Happiness, Love"
Yes.,Neutral
So?,Neutral
"I just y'know, I didn’t expect him to be this happy so soon. Ufff.Ooo-ooh! (sits down on the curb)","Happiness, Contentment, Surprise"
(sits down next to her and hugs her) Oh no.,"Sadness, Surprise, Love"
What?,"Surprise, Confusion, Frustration"
"Oh, we killed them all.","Neutral, Sadness, Disgust"
Oh!,"Surprise, Excitement, Anticipation"
"It’s okay, it’s not as bad as it looks, it’s a precaution.Ah, I’m not supposed to move my spine.","Neutral, Fear, Frustration"
Please tell me you’re stopping now.,"Contentment, Anticipation, Frustration"
"I’m fine! I’d fight tonight, if they’d let me. (stands upand starts swinging his arms) See this circle I’m marking off here? This is my zoneof terror.","Confidence, Excitement, Optimism"
You are insane! You-you gotta give this up!,"Anger, Fear, Frustration"
"I can’t until I’m the ultimate fighter. I will do it. I’mtelling you, the day will come when children will argue over who will win a fight, me orSuperman. Now, I’m not saying I could beat Superman, but y'know, kids are stupid.","Confidence, Excitement, Frustration"
"Sit down. All right? Please, just listen to me. You are terrible atthis! Okay? You are the worst ultimate fighter ever! Ever!!","Anger, Disgust, Frustration"
"Y'know I have a torn rotator cuff, a hairline fracture in my rightforearm, and a severely bruised Adam’s Apple, but that really hurt.","Neutral, Sadness, Frustration"
"Well then, y'know what? I care about you to much to watch you hurtyourself like this. So if you have to do this, then you’re gonna have to do itwithout me.","Sadness, Love, Frustration"
"Well if you’re asking me to quit, then you’re asking me to besomeone I’m not. I’ve got to do this.","Confidence, Frustration"
Then I’ve gotta go. Bye. (kisses him and starts to walk out),"Happiness, Love, Excitement"
Mon-Monica?,"Surprise, Excitement, Confusion"
Yes?,Neutral
"Could you leave a note? ‘Cause I’m on a lot of pain killers now,and I don’t know if I’ll remember this tomorrow. (She leaves.)","Sadness, Fear, Confusion"
"So, in conclusion, the lines all go up (points to the chart), so I’mhappy. Great job team! Tomorrow at 8:30. (They start to leave) Phil! Nice job. (smacks himon the butt) Stevens! Way to go! (smacks him on the butt) Joel-burg, you maniac! I loveya! (smacks him on the butt) (Chandler walks up) Bing! Good job, couldn’t have doneit without ya. (he shakes his hand)",Happiness
"Thank you, sir.","Happiness, Contentment, Confidence"
"(coming back in) Oh, excuse me. I forgot my briefcase y'know, byaccident.","Neutral, Excitement, Frustration"
"Of course, you did. Forgot something else too ya bastard! (smacks him onthe butt) (to Chandler) Well, what about you? You’re not feeling left out or anythingare ya?","Anger, Frustration"
"No. No, not at all, that’s-that’s ridiculous.","Disgust, Confusion, Frustration"
"Everybody else got one, and you want one too. Don’t you?","Frustration, Longing"
"Ye-ye-yeah, yes I do!","Happiness, Confidence, Excitement"
"Now get on out of here, you! (smacks him on the butt)","Happiness, Confidence, Excitement"
"Pete Becker is circling the ring now. It looks like, he’sjust trying to feel him out. Oh, Bruiser is just...","Confidence, Excitement, Anticipation"
"Run! Run you crazy, rich freak!","Anger, Fear, Disgust"
"Oh, I can’t watch this. (turns her eyes away)","Sadness, Fear, Disgust"
"Check it out, he’s winning! (to Monica) Pete’s winning!","Happiness, Excitement, Optimism"
Really?!,"Surprise, Excitement, Optimism"
No-o-o!!,"Sadness, Anger, Fear"
"Uh-oh, Bruiser has Becker on the canvas and is going for hisfavourite area.","Excitement, Anticipation, Frustration"
Oh! Oh! (they all recoil in horror),"Fear, Surprise, Disgust"
"Wait, if that’s his favourite area, why is he being so mean to it?","Surprise, Confusion, Frustration"
"Well, this is ironic. Of your last two boyfriends, Richard didn’twant to have kids, and from the looks of it, now Pete can’t.","Sadness, Surprise, Disgust"
Ohh!! (they all start pointing at the screen),"Happiness, Surprise, Excitement"
