Dialogue,Emotions
"No, back to happy. Back to happy!","Happiness, Contentment, Optimism"
"No-no-no, no, it’s going to be fine. Because umm, because I teachHome Ec, and uh, I can have 30 kids making baby clothes all year long. Y’knowit’ll-it’ll be like my very own little sweatshop.","Confidence, Excitement, Optimism"
"Yeah, I’ve been thinking ever since you said we were havingtriplets, the best thing for me to do is to drop out of college and get a job.","Confusion, Frustration"
"No, Frank.","Neutral, Sadness, Frustration"
No you can’t quit college! No! You’re in college? Really?,"Sadness, Surprise, Frustration"
"Yeah, refrigerator college.","Confusion, Frustration, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Yeah, y’know when we found out we were going to have a baby,y’know I figured y’know like I should y’know have like a career—and Ilove refrigerators!","Confidence, Love, Excitement"
You can’t give up on your dream.,"Confidence, Optimism"
"No, it’s okay. We’re-we’re gonna have three kids! Andthat’s-that’s a different kind of dream. Three kids and no money.","Sadness, Frustration, Optimism"
Emily! (Runs up.),"Surprise, Excitement"
Oh my God! What are you doing here? (They hug),"Happiness, Surprise, Love"
"I just, I had to see you one more time before you took-off.","Love, Nostalgia, Longing"
You are so sweet. (They kiss.),"Happiness, Love, Excitement"
"That’s, that’s, that’s a big candy bar. (She’s holdingone of those huge","Neutral, Surprise, Excitement"
Me too.,"Happiness, Contentment, Excitement"
"Well, that’ me. (They kiss again.) Here, have this. (She gives himthe candy bar.) I’m only allowed one piece of carryon anyway. (She starts towards thejetway.)","Happiness, Love, Excitement"
"(stops her) Wait uh, listen. I-I, I have to tell you something. Umm,I’ve been thinking, I’m just gonna come out and say it. Okay? I-I-I ah, I-Ithink I love you.",Love
Oh. (She’s shocked and hugs him.) Thank you. (She boards the plane.),Unknown
That’s no problem.,"Contentment, Confidence, Neutral"
What’s that song? It has been in my head all day long.,Unknown
It’s the theme from Good Will Humping.,"Excitement, Anticipation, Optimism"
Y’know who doesn’t even like dirty movies? My new boyfriendJoshua.,"Confidence, Neutral, Disgust"
Yeah right.,Neutral
"No, he told me. He prefers to leave certain things to the imagination.","Neutral, Anticipation, Confusion"
"Oh-oh, yeah, and did he also say that ah, some of the dialogue wascorny and that he actually found it was funny and not sexy?","Surprise, Disgust, Confusion"
Yes!,"Happiness, Confidence, Excitement"
"Yeah, he likes porn.","Neutral, Disgust, Confusion"
Where ya going?,"Neutral, Anticipation"
"I’m going to find out if he really thinks supermodels are tooskinny. (As she exits, Phoebe enters.) Hey, Pheebs!","Happiness, Excitement, Anticipation"
Hey.,"Neutral, Anticipation, Confusion"
Hey!,"Happiness, Surprise, Excitement"
How did it go with Frank and Alice?,"Neutral, Confusion"
"Well, Frank has to quit college because his super fertile sister ishaving three babies! I need to make a lot of money really fast, and I had an idea that Iwant to talk to you (Points to Chandler) about, ‘cause you work for a big company.Okay, insider trading, what information is there that you can give me.","Fear, Surprise, Frustration"
They don’t really talk to us about that kind of stuff. I can getyou some free white out though.,"Neutral, Confusion, Frustration"
Ohh! Did you do what I said? Did-did-did you tell her?,"Excitement, Anticipation, Frustration"
I did.,"Contentment, Confidence, Neutral"
"And well, what did she say?",Anticipation
Thank you.,"Happiness, Contentment"
"Oh, you’re totally welcome! What’d she say?","Happiness, Excitement, Anticipation"
"She said, Thank you."" I said","Contentment, Neutral"
"Whoa-whoa, wait a minute, did you say, you love her?","Surprise, Love, Confusion"
"Yeah, what were you trying to get her to do?!","Anger, Confusion, Frustration"
What do I do now?,"Anticipation, Confusion, Frustration"
You play hard to get.,"Confidence, Excitement, Frustration"
She already lives in London.,Neutral
Then you go to Tokyo.,"Excitement, Anticipation, Optimism"
"All right look, forget it, forget it. You told her you love her,it’s over.","Sadness, Anger, Frustration"
It is not over! You’re over!,"Anger, Frustration, Optimism"
What?,"Surprise, Confusion, Frustration"
You know!,"Confidence, Excitement, Anticipation"
Okay. (Pause) Good one.,"Contentment, Neutral, Surprise"
"It is not over because she is going to call you and tell you she lovesyou. And the reason why she couldn’t, is because her feelings were so strong, itscared her. Now you go home and wait for her call, she could be calling you from theplane! Come on now go! Go! (Tries to push Ross out the door.)","Love, Excitement, Anticipation"
"Okay! Okay! But if she doesn’t call, it is definitely over! No, wait.Wait. Unless, eventually, I call her, y’know just to she what’s going on, and,and she says she’ll call me back, but then she doesn’t.","Confusion, Frustration, Optimism"
"Way to be strong, man!","Confidence, Excitement, Optimism"
Hey!,"Happiness, Excitement, Anticipation"
"Hi! Listen, can we watch cartoons on your television? We need a pornbreak. We spent the last two hours watching In & Out & In, Again.","Contentment, Excitement, Frustration"
"Well, so, why don’t you just turn it off?","Neutral, Confusion, Frustration"
Because then we would be the guys who turned off free porn.,"Neutral, Frustration"
"(entering carrying a case) Ooh, good, you’re hear! Okay.","Confidence, Excitement, Anticipation"
Hey!,"Happiness, Contentment, Excitement"
Hi!,"Happiness, Contentment, Excitement"
"Well, what-what ‘cha got there?","Surprise, Excitement"
"Oh this, well I’m glad you asked. (She opens the case and removes aknife and an soda can.) Now, don’t you hate it when you have to cut a tin can with anordinary steak knife? (She efficiently cuts it in half.) Ahh! Now, I know what you’rethinking…","Confidence, Excitement, Anticipation"
Pregnant Woman Slays Four?,"Fear, Disgust"
"Phoebe, they didn’t make you pay for those knives, did they?","Surprise, Confusion"
No!,"Anger, Fear, Surprise"
Are you sure?,"Neutral, Confusion, Frustration"
No!,"Sadness, Anger, Surprise"
"Honey, you’re not gonna make enough money to help Frank and Alicejust by selling knives.","Confidence, Frustration, Optimism"
"No-no, I know that, but I just have to make enough money for the secondpart of my plan.","Confidence, Excitement, Optimism"
What’s the second part of your plan?,"Confidence, Excitement, Anticipation"
My,"Neutral, Confusion, Frustration"
(Answers the phone.) Hello?,"Confidence, Neutral, Surprise"
Ross.,Neutral
"Emily, hi! Uh, how-how was you flight?","Neutral, Confusion, Frustration"
It was dreadful. I felt terrible about how I acted when you said thosewonderful things.,Sadness
"No, no, that-that, that’s all right. Umm, I’m just glad youcalled.","Happiness, Contentment"
"Ross umm, there’s something that I’ve got to tell you,there’s-there’s someone else.","Sadness, Fear, Confusion"
Does that mean the same thing in England as it does in America?,"Anticipation, Confusion"
"She doesn’t know which one of us she wants, me or this Colin guy.","Confusion, Frustration, Longing"
"This isn’t how it’s supposed to go, there can’t beanother guy.","Sadness, Confusion, Frustration"
Well…,"Neutral, Confusion, Frustration"
Of course there’s another guy!! This is even more perfect! Now youhave to prove your love!,"Surprise, Excitement, Frustration"
"I’m not proving anything. Okay, I’m done listening to you. If Ihadn’t let you talk me into going to the airport in the first place, I neverwould’ve put my fist through the wall!","Anger, Frustration"
You put your fist through the wall?,"Anger, Surprise, Frustration"
"No, I missed and hit the door. But, it opened really hard!","Surprise, Excitement, Frustration"
,"Neutral, Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
"Yeah, you have to go fight for her!","Confidence, Excitement, Optimism"
"Oh yeah, sure, that makes sense. Yeah. ‘Cause you already told heryou love her and she didn’t say it back, then she called you and told you thatthere’s another guy, so yeah, go to London that’ll scare her!","Sadness, Confusion, Frustration"
"When Rachel was with Paulo, what did you do?","Sadness, Confusion, Frustration"
I made fun of his accent.,"Sadness, Disgust"
"You sat back and let him have her, you didn’t fight at all. Am Iright? Do you want the same thing to happen with Emily?","Sadness, Anger, Fear"
No.,"Neutral, Disgust, Frustration"
"All right then, go fight for her! Go to London! I mean, that could beyou and Emily! (Points to the TV.) That, but-but nicer. Just, go to London!","Excitement, Anticipation, Optimism"
Really?,Surprise
Come on! Surprise her! Show up at her doorstep! Don’t let her gowithout a fight!,"Excitement, Anticipation"
"All right. All right, I’m gonna do it!","Confidence, Excitement"
All right.,Neutral
"I’m gonna, I’m gonna go to London and I’m going to fightfor her.","Confidence, Excitement, Longing"
"Okay, good luck!","Confidence, Excitement, Optimism"
"Ross! Ross! If you’re going to the airport, could you pick me upanother one of those","Excitement, Anticipation, Longing"
Hey!,"Happiness, Surprise, Excitement"
Ooh-Ooh! I did it! I did it! I figured out a way to make money! I’mgonna open up my own massage place and Frank’s gonna help me! And! We can work itaround his schedule so he doesn’t have to quit school!,"Confidence, Excitement, Optimism"
"That’s sounds great, but how are you going to afford it?",Unknown
"Well, we were walking down the street and we saw that van that you guysused for catering and we realised…","Surprise, Excitement"
I’m telling it! I’m telling it!,"Confidence, Excitement, Anticipation"
Okay.,"Contentment, Confidence, Neutral"
"Okay. You know how people need transportation, but they also needmassages to help them relax so I just figured we could combine the two, okay, I give themassages and Frank drives! I can fix up the van, bolt the table in the back, and you knowwhat I’ve got?","Confidence, Excitement, Optimism"
A place where no one will ever get out alive?,"Sadness, Fear, Disgust"
"No! Think about it, it’s a taxi that people take when they need torelax, it’s…","Confidence, Excitement, Optimism"
(interrupting) Relaxi-Taxi!,"Confidence, Excitement, Optimism"
The name was my favourite part!,"Happiness, Love, Excitement"
"Well, well I can up with it!","Confidence, Excitement, Optimism"
,"Neutral, Confusion, Frustration"
"Well, I…","Neutral, Confusion, Frustration"
Hello.,Neutral
(on phone) Hey.,"Contentment, Confidence, Neutral"
"Oh my God! Ross, are you in England? Was Emily surprised?","Surprise, Excitement, Anticipation"
"No, because she hasn’t come home yet. And she hasn’t been homeall night! She’s obviously staying with that other guy, and I’m the stupid moronwho spent the whole night outside her apartment!","Sadness, Anger, Frustration"
"All right. When is, when is the next flight out?","Confidence, Anticipation, Frustration"
About four hours.,Neutral
"Okay, just stay there a couple more hours and if she doesn’t showup by then, then just come on home.","Confidence, Anticipation, Frustration"
"Hey, tell him about Relaxi-Taxi, and-and ask him if he thinksthat’s better than Relaxi Cab.","Confidence, Excitement, Anticipation"
"Okay, it’s not Relaxi Cab. It’s Relaxicab, like taxicab.","Confidence, Neutral, Frustration"
"Oh, that is better.","Happiness, Contentment, Confidence"
Are we in London?,"Neutral, Anticipation, Confusion"
What are you doing here? You can’t be here!,"Anger, Fear, Surprise"
"I’ve uh, I’ve come to talk to Ross.",Neutral
What?,"Surprise, Confusion, Frustration"
"(pause) Nothing. No, nothing.","Neutral, Confusion, Frustration"
"I was going to call him, but…","Neutral, Confusion, Frustration"
"Oh, you came to tell him you love him! I knew it! (Points at Chandler) Iwas right! (Points to Emily) I’m right, right?","Confidence, Surprise, Excitement"
I’d really rather talk to him.,"Neutral, Frustration, Longing"
Oh.,"Neutral, Surprise, Confusion"
"I uh, I’ve been to his apartment and he wasn’t there, and uh. Ineed to talk to him, so do you have any idea where he is?","Anticipation, Confusion, Frustration"
"Ross, are you there? Ross, I don’t know if you can hear thisbut… (Ross has moved to the window, apparently so that he can hear better.) I’mgonna talk anyway, uh, I’m in the States with you sister and your friends andit’s all over with Colin. I came here to tell you that, and to tell you—Yes,Joey you can have all the chocolate you want, just take it! Uh, I came here to tell youthat I love you.","Love, Excitement, Longing"
"(yelling, thinking Emily can hear him through the answering machine allthe way to New York.) I love you too! I’m, I’m gonna call you right now from thephone booth! (Realises) You can’t hear me. (Goes to make his call.)","Confusion, Frustration, Longing"
"I wish I could know if you’d heard any of that. I suppose I’veeither just told you I love you or given my neighbours a good laugh. Mrs. Newman ifyou’re listening, bugger off this in none of your business. I suppose there’snot much chance you did heard that, and there’s the call waiting so, I should go. Ohwell. (Answers the call waiting.) Hello.","Confusion, Frustration, Longing"
Hi.,"Happiness, Contentment, Neutral"
"Ross, I love you!","Happiness, Love, Excitement"
Ohh! Thank you.,"Happiness, Surprise"
Hey.,Neutral
Hey.,Neutral
"I was just at the bank, and there was this really hot teller, and shedidn’t ask me to go do it with her in the vault.","Surprise, Excitement"
"Same kind of thing happened to me! Woman pizza delivery guy come over,gives me the pizza, takes the money, and leaves!","Contentment, Surprise, Excitement"
"What, no, Nice apartment",Neutral
Noo! Nothing!,"Sadness, Disgust, Frustration"
"Y’know what, we have to turn off the porn.","Neutral, Confusion, Frustration"
I think you’re right.,"Contentment, Confidence, Optimism"
"All right, ready?","Confidence, Excitement, Anticipation"
One.,Neutral
Two.,Neutral
That’s kinda nice.,"Contentment, Neutral, Optimism"
"Yeah, that’s kinda a relief.","Happiness, Contentment"
Yeah.,Neutral
You wanna see if we still have it?,"Confidence, Excitement, Nostalgia"
Yeah.,Neutral
FREE PORN!!!,"Surprise, Disgust, Excitement"
Yeah!!,"Happiness, Excitement, Optimism"
We have free porn here!!!,"Disgust, Excitement, Anticipation"
