Dialogue,Emotions
You can’t do anything!,"Confidence, Anger, Frustration"
"Hey, Mon, I was just doing the dishes!","Happiness, Contentment, Confidence"
Hey!,"Happiness, Surprise, Excitement"
Oh! It’s you. (She stops doing the dishes.) Hi.,"Neutral, Surprise"
"Hey, do uh, do you have a minute?","Neutral, Anticipation, Confusion"
"Yeah, yeah, I was just about to take a break anyways, so…","Contentment, Neutral, Frustration"
"So listen uh, I know you and I haven’t really had a chance to talksince uh, Emily and I decided to get married, and uh, I was just wondering how you were.","Neutral, Nostalgia"
Oh.,"Neutral, Surprise, Confusion"
"I know if you were getting married I’d feel, kinda…..y’know.","Sadness, Fear, Confusion"
"Yeah. Yeah. Definitely, well it definitely took me by surprise, butI’m okay.","Neutral, Surprise"
Yeah?,"Neutral, Confusion, Frustration"
Yeah.,"Contentment, Neutral, Frustration"
"All right, I just wanted to check.","Contentment, Neutral"
"Oh, that’s sweet.","Happiness, Contentment, Surprise"
You’re great. And I-I know someday this will happen for you too. Youjust hang in there.,"Confidence, Optimism"
"(breaking the hug) Uhh, hang in there?","Neutral, Confusion, Frustration"
"Oh, no, I didn’t mean, uh…","Confusion, Frustration"
I mean maybe you didn’t hear about a serious relationship called meand Joshua?,"Neutral, Confusion, Frustration"
"Oh, I thought you guys had just been on like four dates, I didn’trealise that had become anything, yet.","Neutral, Surprise, Confusion"
"Oh, no-no-no, no-no-no, it has become, it has—yeah. Oh no, thosewere four","Surprise, Confusion, Frustration"
Oh. Yeah?,"Neutral, Surprise, Confusion"
"Yeah. Oh, yeah. And I mean, the connection, I mean y’know,emotionally, mentally, physically…","Confidence, Excitement"
"Wow, that’s-that’s-that’s incredible.","Surprise, Excitement, Optimism"
I know isn’t it? It’s like I’m right there with Joshua.,"Happiness, Excitement, Longing"
Uh-huh.,"Contentment, Confidence, Neutral"
"You are right there with Emily. And it’s y’know, it’skinda like…. it’s a tie! Well, I gotta get, I gotta get back to the dishes.","Contentment, Neutral, Frustration"
I gotta get to work.,"Confidence, Excitement, Optimism"
Oh yeah? Fine.,"Neutral, Confusion, Frustration"
"Hey, y’know, y’know what would make me really happy?","Happiness, Excitement, Anticipation"
"Oh yeah, no, what’s that?","Surprise, Confusion"
"If like the four of us could all y’know, hang out together. Uh, infact Emily’s coming into town this weekend, why don’t you say we all havedinner? Say, Sunday night?","Happiness, Excitement, Anticipation"
That would be great!,"Happiness, Excitement, Optimism"
"Yeah, all right, it’s a date. (He leaves)","Confidence, Excitement, Anticipation"
(to the closed door) Hang in there. You hang in there. (Gives him theraspberry.),"Confidence, Frustration, Optimism"
(coming back in) Did you say something?,"Surprise, Confusion, Frustration"
"No, just singing. (Does a little song.)","Happiness, Contentment, Confidence"
Oh my God! Ohh! Look at this one! It’s so beautiful!,"Happiness, Surprise, Excitement"
"Yeah, but y’know, about have of these are gonna end up gettingdivorced.","Neutral, Sadness, Anticipation"
May I help you ladies?,"Confidence, Neutral"
"Oh, yes, umm, I’m here to pick up a dress that you have on hold.","Confidence, Anticipation, Confusion"
"Yes, what’s the name, please?","Confidence, Neutral, Anticipation"
Emily Waltham.,"Neutral, Confusion, Frustration"
Yes! I have it right here. (Phoebe and Monica both gasp at thedress.) Would you like to try it on Ms. Waltham?,"Surprise, Excitement, Anticipation"
(laughs) Okay.,"Happiness, Contentment, Confidence"
You’re the most beautiful bride I’ve ever seen.,"Happiness, Love, Excitement"
"I am, aren’t I?","Happiness, Confidence, Excitement"
Ms. Waltham?,"Confidence, Neutral, Surprise"
Yes?,"Confidence, Neutral, Surprise"
We’re closing.,"Neutral, Sadness, Frustration"
All right. (Goes to take off the dress.),"Confidence, Neutral, Excitement"
And could I get my ring back?,"Neutral, Sadness, Longing"
"All right buddy, time to roll over. (Rolls him over, and discovers asurprise) (Looking down) No-no! (Covers his eyes) No, no-n-n-n-no!! You are going to aclinic! You’re going to a clinic, and a pyjama store!","Fear, Surprise, Disgust"
Does she use the cups? Yes! I believe she does. Does she use the plates?Yes! I believe she does. (Looks at the wedding dress and stops.),"Contentment, Confidence, Confusion"
"Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.(There’s a knock on the door.) Uh, just a second!","Happiness, Excitement"
"No-no, let me in!","Confidence, Frustration, Optimism"
Phoebe?,"Surprise, Anticipation, Confusion"
Yeah!,"Happiness, Excitement, Optimism"
Can you just hold on for one minute?,Frustration
"No, you have to let me in right now!!","Anger, Frustration"
Are you alone?,"Neutral, Fear, Surprise"
Yes!,"Happiness, Excitement, Optimism"
All right.,"Contentment, Confidence, Neutral"
This sucks! I didn’t know I had to stay up all night before I went tothis stupid sleep clinic! I’m so tired!,"Anger, Frustration"
It’s 6:00.,"Contentment, Neutral, Anticipation"
"Yeah, well…","Neutral, Confusion, Frustration"
(entering) Hi!,"Happiness, Confidence, Excitement"
"Hey, I hear that you and Joshua are going out to dinner with Ross andEmily, and I think that’s, I think that’s really cool.","Happiness, Excitement, Anticipation"
"Yeah, Rach, I think you’re handling that really well.","Happiness, Contentment, Confidence"
"Handling it? What do you mean, handling it? There’s nothing tohandle. Now, maybe I would have a problem with this if it wasn’t for me and Joshua.Y’know, they’re not gonna get married anyway!","Confidence, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
"Come on! They rushed into this thing so fast it’s ridiculous! Imean, they’re gonna be engaged for like what? A year? And somewhere along the way,one of them is gonna realise what they’ve done and they’re call the whole thingoff. I’m telling ya, you’re gonna be dancing at my wedding before you’redancing at there’s.","Confidence, Frustration"
"Yeah, well, I don’t dance at weddings.",Neutral
Why not?,"Confidence, Excitement, Optimism"
"Because weddings are a great place to meet women, and when I dance, Ilook like this… (Starts to dancing really, really, really badly. Ross enters behindhim and he stops.)",Excitement
Hey man.,"Happiness, Contentment, Neutral"
Hey!,"Happiness, Surprise, Excitement"
"So, what are you guys doing four weeks from today?","Excitement, Anticipation, Optimism"
Nothing.,"Neutral, Confusion, Frustration"
Nothing.,Neutral
I am… (Looks in his date book.) free!,"Happiness, Excitement"
Great! Because Emily and I are getting married in a month!,"Happiness, Excitement, Anticipation"
Yep!,"Happiness, Contentment, Confidence"
In a month?,"Excitement, Anticipation, Optimism"
Yeah!,"Happiness, Excitement, Optimism"
"You mean, you mean 30 days?","Surprise, Confusion, Frustration"
Yeah.,"Contentment, Neutral, Confusion"
From now?,"Confidence, Anticipation, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"Well, that’s great.","Happiness, Contentment, Confidence"
"Yeah! Yeah, Emily always wanted to get married in this beautiful placethat her parents got married, but it’s going to be torn down, so… I mean, I-Iknow it’s crazy, but everything up ‘til now has been so crazy, and I don’tknow, this just feels right. Y’know?","Excitement, Nostalgia, Optimism"
(still looking in date book) Hey! That’s the day after I stopmenstruating! (They all look at him.) This isn’t mine.,"Surprise, Confusion"
"(entering) Hey, Rachel.","Happiness, Excitement, Anticipation"
Hi!,"Happiness, Excitement, Optimism"
What’s up? You’re voice sounded all squeaky on the phone.,"Neutral, Surprise, Confusion"
"Ohh, nothing, I just wanted to see you. See you and hug you. (Hugs him)See you.","Happiness, Love, Excitement"
Great!,"Happiness, Excitement, Optimism"
Yeah! (She sits down) Sit!,"Happiness, Confidence, Excitement"
(sitting) You okay?,Neutral
"I’m more than okay, I am really, really happy! Wanna know why?","Happiness, Excitement, Optimism"
Do I?,"Confusion, Frustration"
"‘Cause I am really happy about us. I think we are, I think we areso on the right track! Y’know? I mean, I think we are working, I think we areclicking. Y’know?","Happiness, Contentment, Optimism"
"Yeah, sure-sure, yeah,we’re-we’re-we’re-we’re-we’re clicking.","Happiness, Confidence, Excitement"
"Yeah-yeah, y’know if-if there was just like one little area whereI—that I think we need—we would need to work on; I-I would think it waswe’re just not crazy enough!","Excitement, Confusion, Frustration"
"I-I gotta say, I-I-I-I’m not too sure I agree with that.","Neutral, Confusion, Frustration"
"Well, yeah, right, y’know what? Yeah, you’re right, I mean, weno, we have our fun. Yeah! But if (Grunts uncomprehensively)……I mean, I meanlike","Neutral, Confusion, Frustration"
What?! (Gunther is listening in.),"Fear, Surprise, Confusion"
"Oh, I know, I know, it’s-it’s so, it’s so totally like,Whoa! Can we do this?"" Y’know","Surprise, Excitement, Confusion"
"Wow! Uhh, Rachel uhh, you’re a real special lady, but my divorceisn’t final yet and, and, and we’ve been on four days, so I’m thinkingNo","Surprise, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
"Your name, please?","Neutral, Confusion, Frustration"
Joey Tribbiani.,"Happiness, Confidence, Excitement"
"Um-hmm, and did you stay up all night in preparation foryour sleep study. (Joey doesn’t answer) Uh, sir? (Joey starts snoring)","Neutral, Confusion, Frustration"
(answering for him) Yes he did.,"Contentment, Confidence, Neutral"
"Alll right, we’ll call you in a few minutes.","Confidence, Neutral, Anticipation"
"(waking Joey) Hey, check out that girl! She is really hot!",Excitement
"(sleepily) Yeah, she is. Wow! (Falls back asleep, loudly) How youdoin’?","Neutral, Surprise"
What?!,"Surprise, Confusion, Frustration"
"You’re coming on to the entire room! (He goes over to pick up astack of magazines next to her, and to get her attention, he throws them back down.)I’m Chandler.","Confidence, Anticipation, Frustration"
I’m Marjorie.,"Happiness, Contentment, Confidence"
Hi.,Neutral
Hi.,Neutral
You mind if I…,"Confidence, Neutral, Frustration"
"No, please.","Sadness, Fear, Longing"
"So uh, what are you in for?",Neutral
I talk in my sleep.,"Neutral, Confusion, Frustration"
"What a coincidence, I listen in my sleep.","Surprise, Excitement, Confusion"
(asleep) So why don’t you give me your number?,"Confidence, Excitement, Anticipation"
"Okay, ready?","Confidence, Excitement, Anticipation"
Yeah.,"Contentment, Confidence, Neutral"
Okay.,Neutral
(catching it) I got it! Mine! (They both hug),"Happiness, Love, Excitement"
Congratulations!,"Happiness, Excitement"
Thank you!,Happiness
Okay! My turn! My turn!,"Confidence, Excitement, Anticipation"
"Okay! (Gets into position) Okay, ready?","Confidence, Excitement, Anticipation"
(cocking her head from side to side in some pre-bouquet-catching ritual)Yeah.,"Happiness, Excitement, Anticipation"
Okay. (Phoebe turns and throws it on the couch.),"Neutral, Disgust, Frustration"
(upset) That was a terrible throw!!,"Anger, Frustration"
I’m not gonna right to you! That’s not real!,"Neutral, Confusion, Frustration"
"Look at me! My big concern is what’s real?! (Finally realises) Ohmy God. We’re really sad, aren’t we?","Sadness, Surprise, Confusion"
"Yeah, I think we are.","Happiness, Contentment, Confidence"
This isn’t even my dress.,Neutral
"Well, at least you didn’t",Neutral
I’m changing out of this.,"Neutral, Frustration"
Me too.,"Happiness, Contentment, Optimism"
In like a half-hour?,"Excitement, Anticipation, Optimism"
Me too.,"Happiness, Contentment, Confidence"
"Okay, throw it straight this time.","Confidence, Frustration, Optimism"
Okay.,"Contentment, Confidence, Neutral"
I’m getting married next!!,"Happiness, Excitement, Anticipation"
Yay!,"Happiness, Excitement, Optimism"
I,"Neutral, Confusion, Frustration"
"Yeah. I mean it was kinda fun for a while, but didn’t you startfeeling silly?","Neutral, Confusion, Frustration"
I guess.,"Neutral, Confusion"
Oh my God!,"Fear, Surprise, Excitement"
Oh God.,"Sadness, Fear, Surprise"
"Oh, you’re such a cheater!","Anger, Frustration"
(entering) Hello! Little ones.,"Happiness, Love, Excitement"
Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"So, is Joey gonna stop snoring?","Contentment, Anticipation, Frustration"
"Yep! And! A beautiful woman agreed to go out with me. (They’restunned.) Joey wanted to ask her out, but uh, she picked me.","Happiness, Confidence, Surprise"
"Oh, how’d that happen?","Surprise, Confusion"
Because I’m cooler.,"Confidence, Excitement, Optimism"
"No, seriously.","Confidence, Confusion, Frustration"
"Well she’s, she’s the kinda girl—Joey was unconscious.","Neutral, Confusion, Frustration"
(muffled by the mouth guard) Hey you guys! What’s happening?,"Happiness, Excitement"
Oh my God!,"Fear, Surprise, Excitement"
What is that?,"Surprise, Anticipation, Confusion"
"(muffled) Oh, they gave it to me at the sleep clinic, and it’s gonnahelp me not to snore.","Contentment, Confidence, Optimism"
"Well, are you asleep right now, Joe? ‘Cause I don’t think youhave to wear it unless you are!","Neutral, Confusion, Frustration"
(takes out the mouth guard) I know I don’t have too! It tastes good.(Puts it back in.),"Confidence, Surprise, Disgust"
"Plus, you look cool.","Happiness, Contentment, Confidence"
"(entering from her bedroom) Well, I just called Joshua…","Contentment, Excitement, Anticipation"
"Oh, how did it go?","Neutral, Anticipation"
"Well, I did my best to convince him that I’m not some crazy girlwho is dying to get married—I’m just going through a hard time.","Confusion, Frustration, Optimism"
What did he say?,"Anticipation, Confusion, Frustration"
"Well uh, his answering machine was",Neutral
"Ohh, sweetie! (Goes to comfort her.) Hey, I bet you anything thathe’s gonna call you again.","Love, Optimism"
"Yeah, maybe, but I don’t think I even care. I don’t thinkhe’s the one I’m sad about. Y’know, I know that I said that I am totallyokay with Ross getting married, but as it turns out, I don’t think I’m handlingit all that well.","Sadness, Confusion, Frustration"
"Yeah, maybe.",Neutral
And I-I am just trying to figure out why.,"Confusion, Frustration, Longing"
Any luck?,"Neutral, Anticipation, Optimism"
"Well, yeah, y’know how Ross and I were on again, off again, onagain, off again? I guess I just figured that somewhere down the road, we would be onagain.","Sadness, Nostalgia, Frustration"
Again. Y’know what? I think we all did.,"Contentment, Confidence, Frustration"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey! (She jumps up and throws Emily’s wedding dress intoRachel’s room.),"Anger, Surprise, Confusion"
"So, I got us some reservations for Sunday night, okay? How about,Ernie’s at 9 o’clock?","Happiness, Excitement, Anticipation"
"Yeah, well, you uh, better make it for three.","Confidence, Frustration, Optimism"
"Oh, see I-I don’t know if we’re gonna be hungry at three.","Neutral, Confusion, Frustration"
Three people. Joshua’s not gonna be there.,"Neutral, Surprise"
What happened?,"Surprise, Confusion, Frustration"
"Uh, well, I think, I think he broke up with me.","Sadness, Confusion, Frustration"
Noo. Why?,"Sadness, Confusion, Frustration"
"Well, apparently he scares easy.","Fear, Surprise, Confusion"
"Oh, Rachel, I’m-I’m sorry.",Sadness
"It’s okay. Sometimes, things don’t work out the way you’dthought they would.","Neutral, Sadness, Frustration"
Come here.,"Confidence, Excitement, Anticipation"
"(breaking the hug) Oh, hey, don’t you have to go pick up Emily?","Neutral, Anticipation, Confusion"
Yeah.,"Confidence, Neutral"
Yeah.,Neutral
You okay?,Neutral
Yeah! I got my girls.,"Happiness, Confidence, Excitement"
Ugh. (She goes over and lays her head on Phoebe’s lap.),Sadness
"(looks at Monica) Hey, y’know what might cheer you up?","Happiness, Contentment, Surprise"
What?,"Surprise, Confusion, Frustration"
"Y’know, I gotta tell ya, this really does put in a better mood.","Happiness, Contentment, Optimism"
"Oh, I wish there was a job where I could wear this all the time. (Pause)Maybe someday, there will be.","Excitement, Anticipation, Optimism"
Oh God! He’s gonna come by and borrow some candles for his bigdate!,"Surprise, Excitement, Anticipation"
"Oh, okay! (She goes to answer the door.)","Happiness, Excitement, Anticipation"
"No-no, Rachel, don’t get it! He can’t see us!","Fear, Confusion, Frustration"
"No, yeah! The groom cannot see the bride!","Confidence, Excitement, Anticipation"
I’m not gonna marry Chandler!,"Confidence, Disgust, Frustration"
Not after this!,"Sadness, Anger, Fear"
"Okay, you guys, just relax. (She goes over to open the door, and as shedoes, she says.) I doooo. (Sees that it’s Joshua, not Chandler that knocked on thedoor.)","Neutral, Surprise, Confusion"
I gotta go.,"Neutral, Excitement, Optimism"
"Oh, wait, Joshua! Joshua! (Pause) (Comes back inside) Yeah, well, thatoughta do it.","Happiness, Confidence, Excitement"
(muffled by the mouth guard) Dude! I am,"Happiness, Confidence, Excitement"
