Dialogue,Emotions
"It's like, you got so many lines to learn so fast, that sometimesyou need a minute to remember your next one. So while you're thinkin' of it, you take thisbig pause where you look all intense, you know, like this. (Does this intense look whereit looks like he's smelling a fart.)","Anticipation, Confusion, Frustration"
"Oh, ok.","Contentment, Neutral"
"(there's a gunshot on TV) There's my scene, there's my scene.","Excitement, Anticipation, Optimism"
"(on stage in an Austrian accent) Vell, Eva, ve've done some excellent vorkhere, and I vould have to say, your pwoblem is qviiite clear. (He goes into a song anddance number.)","Happiness, Contentment, Confidence"
"I play Al Pacino's butt. All right? He goes into the shower, andthen- I'm his butt.","Contentment, Excitement, Anticipation"
Yes.,Neutral
So you gonna invite us all to the big opening?,"Confidence, Excitement, Anticipation"
"All right well, I’m outta here. Wish me luck.","Confidence, Excitement, Optimism"
(overacting with a song this time) (singing),"Happiness, Excitement, Optimism"
"Yeah, whatever. (Exits.)","Neutral, Disgust, Frustration"
It’s your turn.,"Confidence, Excitement, Anticipation"
"Oh, are we playing this?!",Excitement
"(entering, dejectedly) Hey.",Sadness
Hey! How’d the audition go?,"Excitement, Anticipation, Optimism"
Terrible! I messed up,"Sadness, Frustration"
"Wait a minute, are you doing that thing where you pretend it didn’tgo well but it really did go well?","Confusion, Frustration"
"Yeah, did I fool ya?","Confidence, Surprise, Excitement"
Totally!,"Happiness, Confidence, Excitement"
So it did go well.,"Contentment, Confidence"
"Oh, it went","Neutral, Confusion, Frustration"
Great!,"Happiness, Excitement, Optimism"
Oh that’s great!,"Happiness, Excitement, Optimism"
"Yeah-yeah, it’s down to me and two other guys.","Confidence, Excitement, Anticipation"
Oh my God!,"Fear, Surprise, Excitement"
Wow!,"Happiness, Surprise, Excitement"
"And I know both of them, they’re really good. One of them is the guyfrom those allergy commercials who’s always getting chased by those big flowers…","Surprise, Excitement"
"Oh, I love that guy! (Laughs.)","Happiness, Love, Excitement"
"Oh-oh, what are you doing?","Fear, Surprise, Confusion"
(stops laughing) What,"Surprise, Confusion, Frustration"
I’m just so nervous! Y’know? The callback isn’t untiltomorrow at five. I feel like my head is going to explode!,"Fear, Excitement"
"Well, it is overdue.","Neutral, Frustration, Longing"
"Look, don’t worry. Okay? You’re gonna be fine.",Confidence
"There’s just so much pressure. I mean no offense, but what you guysdo is very different. I don’t know if you’d understand.","Fear, Confusion, Frustration"
"Yeah, none of us have to deal with pressure at our jobs.","Neutral, Confusion"
"(on phone) Yes, Fran. I know what time it is, but I'm looking at theWENUS and I'm not happy!","Disgust, Confusion, Frustration"
"Alright, well I'm tearing the lettuce.",Neutral
Uh-huh. Is it dirty?,"Neutral, Disgust, Confusion"
"Oh-oh, no no don't worry, I'm gonna wash it.","Confidence, Neutral"
"Don't, I like it dirty.","Contentment, Excitement"
That's your call.,"Contentment, Confidence, Neutral"
"So, uh, what are you going to do next?","Neutral, Anticipation, Confusion"
"Well, I thought that I would cut up the tomatos.",Neutral
"Are they, uh, firm?",Unknown
They'r alright.,"Contentment, Confidence, Neutral"
"You sure they haven't gone bad? You're sure they're not very,very bad?","Neutral, Confusion, Frustration"
"No really, they're OK.","Contentment, Confidence, Neutral"
You gonna slice them up real nice?,"Confidence, Excitement, Anticipation"
"Actually, I was gonna do them jullienne.","Confidence, Neutral, Frustration"
Aaaahhhhhhh.,"Fear, Surprise, Excitement"
I'm outa here. [Monica leaves],"Confidence, Frustration"
"(on the phone) Monica, I’m quitting! I just helped an 81 yearold woman put on a thong and she didn’t even buy it! (Pause) I’m telling youI’m quitting! That’s it! I’m talking to my boss right now! (Pause) Yes Iam! (Pause) Yes I am! Yes I am! Yes I am! Yes I am! Yes I am! Okay bye, call me when youget this message. (Hangs up.)","Surprise, Confusion, Frustration"
"Well, what happened?","Neutral, Anticipation, Confusion"
"Well, he came in for a massage and everything was fine until...(The flashback shows Paulo lying face down on the massage table and slowly moving hishands up Phoebe's legs and grabbing her butt.)","Anger, Surprise, Disgust"
Ohhhhhh!,"Surprise, Excitement, Anticipation"
Oh my God!,"Fear, Surprise, Excitement"
And all of the sudden his hands weren't the problem anymore. (Theflashback shows Paulo rolling over and showing Phoebe his equipment.),"Confidence, Surprise, Excitement"
Was it...,"Neutral, Surprise, Confusion"
"Oh, Boy Scouts could've camped under it!","Excitement, Anticipation, Optimism"
You ate my sandwich?,"Anger, Surprise, Frustration"
It was a simple mistake. It could happen to anyone.,"Confidence, Neutral, Optimism"
(getting upset) Oh-oh really?,"Anger, Surprise, Frustration"
"Now-now calm down. Come look in my office, some of it my stillbe in the trash.","Confidence, Neutral"
(jumping to his feet in anger) What?,"Anger, Surprise, Frustration"
"Well, it was quite large. I-I-I-I-I had to throw most of itaway.","Sadness, Confusion, Frustration"
You-you-you-you (trying to remain in control) threw my sandwich away!,"Anger, Disgust, Frustration"
"(losing control, we hear him shout outside) MY SANDWICH?!!!","Anger, Surprise, Frustration"
,"Neutral, Confusion, Frustration"
I want this part so much! Y’know? If I don’t get this partI’m never gonna eat,"Fear, Excitement, Frustration"
"Oh come on guys, it’s not like I moved to Europe! I just movedacross the hall! And","Contentment, Confidence, Frustration"
(startled) Ahh! Aren’t you dressed yet?,"Fear, Surprise, Frustration"
(looks down at his clothes) Am I naked again?!,"Surprise, Confusion, Frustration"
We’re supposed to meet my parents in 15 minutes.,"Excitement, Anticipation"
"Yeah okay, I was just talking to the guys. Just look at them I mean,is it okay if they come visit?","Confidence, Neutral, Excitement"
Wh?! What about my allergies?!,"Surprise, Confusion, Frustration"
"Oh right, your allergies. (Monica leaves and to the chick and duck)All her, she hates you. (Chandler leaves without finishing the message for Joey.)","Sadness, Anger, Frustration"
Yes!! Ha-ha!! All right! Hey! How cool would it be if you could watch likea real life-sized version of this? Huh? I mean how crazy would that be?,"Surprise, Excitement, Anticipation"
As crazy as soccer?,"Surprise, Excitement, Confusion"
"(on phone) Hello? (Listens) What are you talking about? Theaudition’s not ‘til 5:00! (Chandler suddenly remembers and looks at theunfinished message then tries to sneak over and finish it as Joey listens.) Well, nobodytold me! (Listens) Who’d you talk to? (Listens and turns around to see Chandlertrying to finish the message.) Nevermind! (Hangs up.)","Surprise, Confusion, Frustration"
You mean you didn’t get it from this?,"Neutral, Confusion, Frustration"
The allergy guy got the part! Thanks!,"Happiness, Excitement, Anticipation"
"Well, maybe we can fix it y’know? Maybe we can send him some-somebig-big flowers and scare him!","Surprise, Excitement"
How could you do this to me Chandler?! This part could’ve turned mywhole career around!,"Anger, Frustration"
"I messed up. Okay? I’m sorry, I really messed up.",Sadness
"Hey, you don’t even live here anymore! What are you doing answeringmy phone? I have my machine!","Anger, Confusion, Frustration"
"Which I bought for ya. Taught ya how to use it. You thought it was acopier. Look, if there was anything I could do, I would do it. Okay? But everybody’sallowed one mistake, right?","Sadness, Confusion, Frustration"
"You know he coulda gotten me a VCR, he coulda gotten me a set ofgolf clubs, but no, he has to get me the woman repeller!  The eyesore from theLiberace house of crap!","Anger, Disgust, Frustration"
It's not that bad.,"Contentment, Neutral, Optimism"
"Oh, yeah, easy for you to say, you don't have to walk aroundsporting some reject from the Mr. T collection. [Joey walks in behind Chandler]","Anger, Disgust, Frustration"
"Chandler, Chandler.",Neutral
"I pity the fool who puts on my jewelry, I do, I do. I pity thefool that. . . [turns around and sees Joey] Hi!","Confidence, Neutral, Surprise"
"Yeah, I mean when you were late last night, Kathy and I got totalking, and one thing to another and…","Happiness, Contentment, Excitement"
And what?! Did you sleep with her?!,"Anger, Surprise, Frustration"
No! No! No! I just kissed her.,"Surprise, Love, Excitement"
What?!! That’s even worse!!,"Anger, Surprise, Frustration"
How is that worse?!,"Anger, Confusion, Frustration"
I don’t know! But it’s the same!,"Confusion, Frustration"
"You’re right, I have no excuses! I was totally over theline.","Sadness, Frustration"
"Over the line?! You-you’re-you’re so far past the line,that you-you can’t even see the line! The line is a dot to you!","Anger, Confusion, Frustration"
"Look, I’m not saying that you should magically forgive me! Butyou’re not perfect! You’ve made some errors in judgment too!","Anger, Frustration"
Name one!,"Confidence, Frustration, Optimism"
(lets him out) What happened?!!,"Fear, Surprise, Confusion"
"(getting out) Awww, man! He promised he wouldn’t take the chairs!!","Anger, Frustration"
What the hell happened?!! How were you locked in?!! And wherethe hell is all of our stuff?!!,"Anger, Confusion, Frustration"
"Well, this guy came by to look at the unit and-and he said hedidn’t think big enough to fit a grown man!","Surprise, Disgust, Frustration"
So--You got in,"Happiness, Surprise, Excitement"
"I was tryin’ to make a sale!! Oh, man, if I ever run into thatguy again, do you know what I’m gonna do?","Anger, Anticipation, Frustration"
BEND OVER?!!!,"Anger, Surprise, Disgust"
"Ok, now, remember, no trading. You get the pretty one, I get the mess.","Confidence, Neutral, Frustration"
"Hi, Joey. (Sees Chandler.) Well well, look what you brought.","Happiness, Surprise, Excitement"
...And what did you bring?,"Neutral, Anticipation, Frustration"
"She's checking the coats. Joey, I'm gonna go wash the cabsmell off my hands. Will you get me a white Zinfandel, and a glass of red for Janice.","Happiness, Contentment, Confidence"
Janice?,"Neutral, Surprise, Confusion"
Janice?!,"Surprise, Excitement, Anticipation"
Oh.... my.... God.,"Surprise, Excitement, Anticipation"
Joey's tailor...took advantage of me.,"Sadness, Anger, Frustration"
What?,"Surprise, Confusion, Frustration"
No way!  I've been going to the guy for 12 years.,"Contentment, Confidence, Nostalgia"
"Oh come on!  He said he was going to do my inseam, and he ran hishand up my leg, and then, there was definite...","Anger, Disgust, Frustration"
What?,"Surprise, Confusion, Frustration"
Cupping.,Neutral
"That's how they do pants!  Ross, will you tell him? Isn't that howthey measure pants?","Confidence, Confusion, Frustration"
"Yes, yes it is. In prison!","Sadness, Anger, Disgust"
I said name one!,"Confidence, Anger, Frustration"
I can’t believe I did this! What an idiot!,"Anger, Disgust, Frustration"
"Oh, stop beating yourself up! People make mistakes! These things happen!There aren’t any message you’ve forgotten to give me are there? (Chandler has adisgusted look on his face.) Apparently you’re not very good at it! I…","Disgust, Frustration"
Do you think he’ll ever forgive me?,"Sadness, Fear, Longing"
Of course he will! But Chandler the most important thing is you forgiveyourself!,"Confidence, Optimism"
Y’know what? I-I kinda have.,"Excitement, Anticipation, Optimism"
Already? That’s pretty bad what you did.,"Sadness, Anger, Disgust"
Y’know what? He,"Confidence, Excitement, Optimism"
"You didn’t see how mad he was, y’know?",Anger
"I’m sure he will forgive you. Look, we have all been there!Y’know, you fight, you make up, it’s just the way it works.","Contentment, Neutral, Optimism"
It took,"Neutral, Confusion, Frustration"
"Yeah! You and that girl from that copy place, which yesterday you tookfull responsibility for!!","Anger, Surprise, Frustration"
I didn’t know what I was taking full responsibility for! Okay?! Ididn’t finish the whole letter!,"Anger, Confusion, Frustration"
What?!!,"Anger, Surprise, Confusion"
I fell asleep!,"Contentment, Neutral, Surprise"
(mocking him) You fell asleep?!,"Surprise, Frustration"
"It was 5:30 in the morning, and you had rambled on for 18 pages. Front andback!! (they go into the living room, trapping Monica, Chandler, and Joey in the kitchen)(to Rachel) Oh-oh-oh, and by the way, Y-O-U-apostrophe-R-E means ‘you are,’Y-O-U-R means ‘your!’","Anger, Confusion, Frustration"
Y'know I can’t believe I even,"Neutral, Confusion, Frustration"
(starts to cry) FINE BY ME!! (he opens the door and traps Chandler behindit),"Sadness, Anger, Frustration"
"And hey! Just so you know, it’s","Happiness, Confidence, Excitement"
(coming out from behind the door) I KNEW IT!!!!,Surprise
You had no right to go out with him.,"Anger, Disgust, Frustration"
That is the most ridiculous...,"Disgust, Frustration"
You sold me out.,"Sadness, Anger, Frustration"
I did not sell you out.,"Confidence, Neutral, Frustration"
Yes you did.  You absolutely sold me...,"Happiness, Confidence, Excitement"
Would you let me talk. [flicks Monica on the forehead],"Anger, Confusion, Frustration"
Did you just flick me?,"Anger, Surprise, Frustration"
"OK, well, you wouldn't let me finish and I was jus- [Monica flicks herback] Ow. That hurt [flicks Monica]","Anger, Frustration"
"Oh!  All right.  Now, let's not do this!","Neutral, Disgust, Frustration"
Happy thoughts!  Happy thoughts!,"Happiness, Contentment, Optimism"
"OK, now I'm gonna kick some ass.","Confidence, Excitement, Optimism"
Ow! Ow! Ow!,"Fear, Frustration"
I know!  I know!  I know!,"Happiness, Confidence, Excitement"
"Alright, now I will let go if you both stop.","Neutral, Fear, Frustration"
Fine!,"Neutral, Confusion, Frustration"
Fine!,"Neutral, Confusion, Frustration"
"There we go.You know what, if we were in prison, you guys would be,like, my bitches.","Confidence, Excitement, Frustration"
"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everythingyou own.","Confidence, Anger, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
Look at me! I'm Chandler! Could I,"Happiness, Confidence, Excitement"
"Yeah. Whew, it's hot with all of this stuff on. I ah, I better not do any,I don't know, lunges. (starts doing lunges)","Happiness, Confidence, Excitement"
"Joey? Got you a Joey Special,","Happiness, Contentment, Love"
Hey!,"Happiness, Surprise, Excitement"
Please tell me you got the message!,"Fear, Anticipation, Frustration"
What message?,"Neutral, Confusion, Frustration"
"The actor playing Mac couldn’t do it, they needed to see you at 2o’clock.","Confidence, Anticipation, Frustration"
What?! It’s 6 o’clock!,"Anger, Surprise, Frustration"
"Du-du-I wrote it, I wrote it on the board! I wrote it on the board,then I went all over New York City looking for ya! I went to Ross’s! I went to thecoffeehouse! I went to any place that they made sandwiches!","Excitement, Anticipation, Frustration"
I can’t believe this Chandler!,"Surprise, Disgust, Frustration"
Sorry! I-I-I don’t know what to say.,"Confusion, Frustration"
Well you-you-you-you might say congratulations! I saw the board! I went tothe audition! I got the part!!,"Happiness, Confidence, Excitement"
(angrily) Is that supposed to be funny! I was really worried overhere!,"Anger, Frustration"
"Oh, well I’m uh…",Confusion
"Y’know, sometimes that fake out thing is just mean!","Neutral, Disgust, Frustration"
"Oh wow! Okay man, I’m sorry. I did not mean to make you feel bad.",Neutral
Well that’s good. Because you didn’t! And I’mincredibly happy for ya!!,"Happiness, Love, Excitement"
(shocked) That’s mean! You really had me going there!,"Happiness, Surprise"
"Oh, we could do this all day.","Confidence, Excitement, Optimism"
"Yeah, you’re right. Okay look, listen, let’s talk about what ahuge star I’m gonna be!","Confidence, Excitement, Optimism"
,"Neutral, Confusion, Frustration"
You hug me!,"Happiness, Love, Excitement"
All right!,"Happiness, Excitement, Optimism"
"Hey, do we do this too much?","Contentment, Nostalgia, Confusion"
"I think so. Yeah, get off me.","Neutral, Disgust, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
"Come on C.H.E.E.S.E., I’m not leaving without you! Try routing yourbackup source through your primary CPU.","Confidence, Excitement"
(overacting badly) I can’t! My circuits are fried! They’refried I tell you!!,"Anger, Surprise, Frustration"
Wow! (Back to reading the scene.) Well then I’ll just have to carryyou.,"Happiness, Surprise, Excitement"
"That’ll be a neat trick, when you’re, (looks at the script) whenyou’re dead!",Anger
"Ross, you don’t have to yell.","Neutral, Confusion, Frustration"
"There was just an explosion, okay? My hearing would be impaired.","Fear, Surprise, Confusion"
"I thought you were excellent! In fact for a minute there I was like,Ooh","Happiness, Surprise, Excitement"
Thank you! And I have to say that first scene when you meet Mac…,"Happiness, Excitement, Anticipation"
Yeah?,"Neutral, Surprise, Confusion"
Oh my God. I mean…,Surprise
Y’know what? I think that’s enough for today. Thanks for yourhelp! (He grabs their scripts and heads for his room.),Contentment
(To Ross) He’s holding us back.,"Anger, Disgust, Frustration"
Totally.,"Happiness, Confidence, Excitement"
