Dialogue,Emotions
"Okay, I-I’m sorry. You and Joey, your both focusing on thisuncomfortable thing, what you need to do is to change the subject. Next time you see himtry to get him talking about something else.","Confidence, Frustration"
Oh yeah. That makes sense.,"Contentment, Confidence, Neutral"
"Yeah, like I don’t know, maybe you have a work problem that youneed his advice on.","Anticipation, Confusion, Frustration"
"Ooh, I can do that.","Confidence, Excitement, Optimism"
"Good. (To Chandler) Uh honey, the","Happiness, Contentment, Confidence"
They were just giving those away at the store (off Monica’s look)in exchange for money.,"Happiness, Surprise, Excitement"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hi.,Neutral
"Uh I really don’t know what to tell you Rach, I really don’t.I mean, maybe Joey can help you out with your, with your big work problem.","Confusion, Frustration, Optimism"
What?,"Surprise, Confusion, Frustration"
"Yeah Joey she’s…Rachel’s got this really big workproblem, and it is a head scratcher. Wow! (To Chandler) Y’know what, if we’regonna make dinner we’re gonna have to leave. Yeah. (She and Chandler exit.)","Surprise, Excitement, Frustration"
"So you uh, have a…big work problem?","Neutral, Confusion, Frustration"
Yeah it’s umm… Yeah it’s uh… It-it’sy’know—It’s nothing.,"Neutral, Confusion, Frustration"
"Huh. Okay. (Awkward silence.) So uh, I think I’m gonna take off.","Neutral, Confusion, Frustration"
Yeah—No wait! Joey no wait it is. It’s something.It’s-it’s umm…it’s my boss.,"Fear, Confusion, Frustration"
Yeah?,"Confidence, Neutral, Frustration"
"Yeah, and umm my baby.","Happiness, Love, Excitement"
Yeah?,"Neutral, Anticipation, Confusion"
My boss wants to buy my baby!,"Anger, Fear"
What?! Oh my-oh my God!,"Fear, Surprise, Excitement"
"I know I told you, it’s a really big problem.","Sadness, Confusion, Frustration"
What he wants to buy your baby?!,"Anger, Surprise, Disgust"
Can you believe that?!,"Surprise, Disgust"
That’s crazy!,"Surprise, Excitement"
That’s what I told him!,"Confidence, Excitement"
"Okay, how did this even happen?","Confusion, Frustration, Optimism"
"Well I’ll tell ya! (Pause) See uh my-my boss and hiswife—They-they can’t have children. So umm, and that—we were at theChristmas party, and he got drunk, and he said to me, Rachel","Sadness, Surprise, Confusion"
Man! When you said it was a problem about your boss and the baby I figuredit was something about maternity leave.,Neutral
Ohh! Yeah! (Pause) Yeah that-that would’ve been a much simplerproblem.,"Surprise, Excitement, Frustration"
Oh hello.,"Happiness, Confidence, Neutral"
"Oh, it’s you. I see you everywhere. I’m Jim, Jim Nelson.","Confidence, Neutral, Surprise"
"Oh Jim, Jim Nelson I’m Phoebe, Phoebe Buffay. We certainly havebeen seeing a lot of each other lately.","Happiness, Excitement, Anticipation"
"We have. Maybe we’ll be seeing each other at dinner tomorrow night,say around 8 o’clock?","Confidence, Excitement, Anticipation"
"Well, maybe we will. (Starts to walk away.) Oh! (She turns around andthe exchange information.)","Surprise, Excitement, Anticipation"
"Mona? (There’s no answer, so he starts to leave but remembers whereher extra key is. He reaches atop a hall light just outside her door and grabs the key. Helooks at in triumph as the pain from it being hot moves along his nervous system to hisbrain, and when it arrives his brain orders his hand to drop the hot key and his mouth tosqueal in pain. After dropping the key he pulls his shirtsleeve over his hand and uses thekey to open the door and enter Mona’s apartment.) Okay, if I were a salmon shirt,where would I be? (He hears a key in the door and as it opens he dives behind the couch.)","Fear, Anticipation, Frustration"
"(entering, with her date) I am so sorry I spilled wine all over yourshirt.",Unknown
"Oh, it’s okay.","Contentment, Neutral"
"No, it’s still wet. Y’know what? Let me get it out before itsets. Ooh, I have something you can wear. Here. (Hands him Ross’s shirt.)","Happiness, Excitement, Anticipation"
"Oh umm, I-I don’t know if I want to wear a woman’s shirt.","Confusion, Frustration"
No-no that’s a man’s shirt.,"Surprise, Confusion, Frustration"
"It’s awfully pink. (Ross mouths, It’ssalmon!"")""","Surprise, Confusion, Frustration"
"Oh my God, honey we are so meant to be together. We both have copiesof the","Happiness, Love, Excitement"
"Honey, both yours.","Happiness, Contentment, Love"
(entering) Hey! Great advice on that Joey thing!,"Happiness, Confidence, Excitement"
Yeah? The work problem?,"Neutral, Confusion, Frustration"
Oh it was perfect! I mean it really felt like he was my friend again.,"Happiness, Contentment, Excitement"
What problem did you tell him you had?,"Neutral, Confusion, Frustration"
"Oh that’s not important. The point is, I really—I thinkeverything’s gonna be okay.","Contentment, Confidence, Optimism"
May I help you?,"Confidence, Neutral"
Do you think you can just,"Confidence, Anger, Frustration"
Isn’t it funny how we kept running into each other? It’s as ifsomeone really wants us to be together.,"Happiness, Love, Excitement"
Someone does. Me.,"Confidence, Neutral"
"Oh, witty banter. Well done.","Happiness, Contentment, Confidence"
"So, tell me a little bit about yourself.","Neutral, Anticipation, Confusion"
"Oh okay, well I’m a masseuse, and I used to work at thisplace…","Contentment, Neutral, Nostalgia"
Do you like to party?,"Excitement, Anticipation, Optimism"
"I-I-I like, I like parties.","Happiness, Excitement, Optimism"
"You’re wild, aren’t ya?","Confidence, Excitement"
"Yeah I guess, a little.","Contentment, Neutral, Confusion"
"It ain’t no thing, I’m wild too.","Contentment, Confidence, Excitement"
"(a little freaked out) So! Umm, anyway I-I lived in New York, someonewildly I guess, for umm—Well since I was fourteen.","Fear, Nostalgia, Confusion"
I’m sorry. I’m staring. It’s just that you have the mostbeautiful eyes.,"Happiness, Love, Excitement"
Oh stop it.,"Neutral, Disgust, Frustration"
And your breasts! Hmm!!!,"Happiness, Disgust, Excitement"
"Okay. Umm look, you’re coming on a little strong. But I’mgoing to give you the benefit of the doubt, because it seems the universe really wants tobe together. So, why don’t we just start over okay? And you can just tell me aboutyourself.",Neutral
All right.,Neutral
Okay.,"Contentment, Neutral, Confusion"
"I write erotic novels, for children.","Neutral, Disgust, Confusion"
What?!,"Surprise, Disgust, Confusion"
They’re wildly unpopular.,"Neutral, Disgust, Frustration"
Oh my God!,"Fear, Surprise, Excitement"
"Oh also, you might be interested to know that I have a Ph.D.","Confidence, Excitement"
Wow! You do?,"Happiness, Surprise, Excitement"
"Yeah, (looks at his crotch) a Pretty Huge…","Confidence, Disgust, Excitement"
All right. (Gets up and walks out.),"Confidence, Neutral, Frustration"
(singing),"Happiness, Excitement, Optimism"
(entering) Hey!,"Happiness, Surprise, Excitement"
"Hey! Oh Joey, honey listen, thank you for talking to my yesterday aboutthat thing with my boss. That really meant a lot.",Happiness
"Not a problem. Oh, and just so you know, that guy’s not going to bebothering you about that baby thing anymore.","Confidence, Neutral, Frustration"
(worried) What?,"Fear, Surprise, Confusion"
Let’s just say I took care of it.,"Happiness, Contentment, Confidence"
"Whoa-whoa-whoa, let’s say more!","Excitement, Anticipation, Optimism"
"Don’t worry! Don’t worry. I just told him, very nicely,You don’t go buying people’s babies","Confidence, Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
"No! No, no-no-no Joey he doesn’t want to buy my baby! I made thatup!","Anger, Fear, Frustration"
What?! Why?!,"Anger, Surprise, Confusion"
So that we would have something to talk about! So it wouldn’t beawkward!,"Confidence, Excitement, Anticipation"
And you couldn’t think of anything else?!,"Anger, Surprise, Frustration"
You said your boss wants to buy your baby?!,"Anger, Surprise, Frustration"
(To Joey) I can’t believe that you yelled at my boss!I’m-I’m gonna lose my job! What am I going to do?!,"Anger, Fear, Frustration"
You can always sell your baby.,"Sadness, Disgust, Confusion"
"Oh Joey, I can’t believe you brought my boss into this! I’mgonna get fired!","Sadness, Anger, Fear"
You lied to me!,"Sadness, Anger, Frustration"
"Well, she told me too! (Points to Monica and Joey glares at her.)","Anger, Confusion, Frustration"
Chandler has two copies of,"Confidence, Neutral, Frustration"
(seeing Ross) Oh my God! Ross!!!,"Happiness, Surprise, Excitement"
Hello!!,"Happiness, Excitement, Optimism"
"Ross, what are you doing?!","Anger, Surprise, Frustration"
Not touching myself if that makes anyone less uncomfortable.,"Neutral, Disgust, Frustration"
Morning. You wanted to see me?,"Contentment, Neutral, Anticipation"
"Please, come in. Have a seat. (She does so.)","Contentment, Confidence, Neutral"
Okay look Mr. Zelner…,"Confidence, Neutral, Frustration"
Oh I think it’s best that I speak first.,"Confidence, Anticipation, Frustration"
Yeah. (Motions for him to continue.),"Contentment, Confidence, Excitement"
I’ve asked Lee from human resources to be here as a witness toour conversation.,"Confidence, Neutral, Anticipation"
Oh God.,"Sadness, Fear, Surprise"
"If I in any way implied that I wanted to buy your baby…I amsorry. Okay? Last week when I asked you when your due date was uh, I certainly did notmean that I felt that","Confusion, Frustration"
"Well, as long as we are clear about that. (Exits smugly.)",Confidence
Oh there it is.,"Happiness, Surprise, Excitement"
That’s not your regular dry cleaners.,"Confidence, Surprise, Excitement"
"I know, but that creep that I went on that date with goes to there so Ihave to find a new one. I also have to find a new video store, a new bank, a new adultbookstore, a new grocery store…","Neutral, Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
A new grocery store. The universe said I was going to meet a nice guyand that’s what they gave me? (Looks up) When I get up there I’m going to kicksome ass.,"Confidence, Anger, Frustration"
"Don’t worry Phoebe, you’re gonna meet someone. If I can meet agreat guy, so can you.","Confidence, Love, Optimism"
"Yeah, we both can. And we both will.","Confidence, Excitement, Optimism"
"Oh, you didn’t have to come in with me.","Contentment, Neutral, Surprise"
Are you kidding? This is where they get out stains! Okay? This is like,"Surprise, Disgust, Frustration"
Okay.,Neutral
"(To Phoebe) Oh, excuse me! I think you dropped s…(looks at Phoebe.)Wow!","Happiness, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
"I’m sorry, it’s just that you’re so incredibly beautiful.","Love, Excitement, Longing"
"Oh yeah well, I’m sorry about that too, but what are you going todo?","Neutral, Confusion, Frustration"
"I hope you don’t think I’m crazy but I feel like I was meant topick this up, do you believe in that kind of thing?","Confidence, Excitement, Anticipation"
A little. (She turns around and looks up.) (To the universe) Nowyou’re talking.,"Happiness, Excitement, Optimism"
Would you like to go out and have a cup of coffee?,"Happiness, Contentment, Excitement"
I-I-I’d love to. Let me just tell my friend.,"Love, Excitement, Anticipation"
"(to the clerk) Ooh, an ink stain! Hey, can I watch how you get this out?",Excitement
(looking around) She must’ve left.,"Neutral, Confusion"
Hi.,Neutral
So? What-what-what happened?,"Surprise, Anticipation, Confusion"
It’s all gonna be okay. They’re just so happy that I’mnot suing them that they gave me one extra month paid maternity leave. So long as Iunderstand that the money should not construed as a down payment on this or any otherchild I should bear.,"Happiness, Contentment"
"Wow,","Happiness, Surprise, Excitement"
"Chandler, can you give us a minute?","Confidence, Neutral, Frustration"
"Oh I’m sorry, you’re kicking me out of my own living room?","Anger, Confusion, Frustration"
Yeah.,"Contentment, Confidence, Neutral"
I’ll be in there. (Goes into the bedroom.),"Contentment, Confidence, Anticipation"
"Joey, I’m really sorry that I lied to you. I was just trying tomake things…",Unknown
I know. I know.,"Confidence, Neutral, Frustration"
"It kinda worked. I mean y’know, I don’t know about you buy Ihaven’t thought about our thing since all this.","Neutral, Confusion, Frustration"
"Hey you’re right. Yeah, it’s kinda been like us again a littlebit.","Happiness, Contentment, Nostalgia"
Yeah I know! I miss that.,"Sadness, Nostalgia, Longing"
Me too. I mean I…haven’t thought at all about how I put myselfout there and said all that stuff and how you didn’t feel the same way about meand-and how it was really awkward.,Sadness
My gynecologist tried to kill me.,"Anger, Fear, Surprise"
"(on phone) Item J437-A, color: winterberry. (There’s a knock on thedoor as he hangs up the phone. He answers it to Mona.) Hi umm, listen come here, come in.(She does so.) I’m so-so sorry about yesterday. I-I’m really sorry. It’sjust that I… (He picks up the pink shirt.)",Sadness
"(interrupting him) Listen Ross, you don’t have to apologize. Iunderstand why you were there.","Confidence, Neutral"
You do?,"Confidence, Surprise, Excitement"
"Yeah, you still have feelings for me. And-and to be honest, I-I still havefeelings for you. And I wish that we can work it out Ross, but we can’t. It’stoo complicated with you and Rachel and the baby, I-I just… It just wasn’t meantto be.","Sadness, Confusion, Longing"
(faking starting to cry) Oh God you’re right.,"Sadness, Confusion, Frustration"
"Ross, we…we have to be strong. Okay, I-I’m gonna go. (She picksup the shirt Ross has just set down.) Can I? To remember you?","Sadness, Nostalgia, Longing"
(laughs) No. (Takes the shirt back.),"Happiness, Confusion"
