Dialogue,Emotions
"Well, I’m pretty tired from lugging the trees around all day. Hey,Phoebe listen, you got this all wrong. Those trees were born to be Christmas trees, theirfulfilling their life purpose, by, by making people happy.","Happiness, Contentment, Optimism"
Really?,"Surprise, Confusion, Frustration"
"Yes. Yes, and ah, ah, the trees are happy too, because for most ofthem, it’s the only chance to see New York.","Happiness, Excitement, Optimism"
"...and after you’ve delivered the drinks, you take the emptytray....","Contentment, Confidence, Neutral"
"Gunther, Gunther, please, I’ve worked here for two and a halfyears, I know the empty trays go over there. (points to the counter.)","Confidence, Neutral, Frustration"
What if you put them here. (sets the empty tray on another stack ofempty trays on the back counter.),"Confidence, Neutral, Frustration"
"Huh. Well, y'know that’s actually a really good idea, because thatway they’ll be closer to the mugs. Y'know what, you should have the other waitressesdo that too.","Happiness, Contentment, Excitement"
They already do. That’s why they call it the ‘trayspot.’,"Confidence, Excitement, Optimism"
"Gee, I always heard them talk about that, I just always thought that itwas a club they went to. Oh God, I’m, I’m sorry. (walks away)",Confusion
It’s all right. Sweetheart.,"Contentment, Love"
"So, this must be kinda neat for ya, huh? I mean, your Dad tells me thatyou get a couple of days off school, and you, you ah, don’t have to sell thosecookies anymore.","Happiness, Contentment, Excitement"
"Well, I kinda wanted to sell the cookies. The girl who sells the mostwins a trip to Spacecamp, and gets to sit in a","Confidence, Excitement, Anticipation"
"Wow, you ah, you really like all this space stuff, huh?",Excitement
"Yeah. My Dad says if I spend as much time helping him clean apartments,as I do daydreaming about outer space, he’d be able to afford a trip to the TajMahal.","Happiness, Contentment, Frustration"
I think you would have to clean a whole lot of apartments to go all theway to India.,"Neutral, Confusion, Frustration"
"No. The one in Atlantic City, Dad loves the slots. He says he’sgonna double the college money my Grandma left me.","Excitement, Confusion, Optimism"
"Huh. Well, good luck to Dad. Say, how many more boxes would you have tosell in order to win?","Neutral, Confusion, Frustration"
The girl who won last year sold four hundred and seventy-five.,"Confidence, Excitement, Optimism"
Yeah.,"Contentment, Confidence, Neutral"
"So far, I’ve sold seventy-five.","Happiness, Confidence, Excitement"
"Four hundred, huh? Well, that sounds do-able. (starts to get out hiswallet) How much are the boxes?","Confidence, Anticipation, Optimism"
Five dollars a box.,"Contentment, Confidence, Excitement"
(puts away his wallet) And what is second prize?,"Confidence, Disgust, Frustration"
"A ten speed bike. But, I’d rather have something my Dadcouldn’t sell.","Neutral, Frustration, Longing"
"Well, that makes sense.","Contentment, Confidence, Neutral"
"Could you do me one favor, if it’s not too much trouble?",Neutral
"Yeah, Sarah, anything.","Contentment, Confidence, Neutral"
"Could you pull open the curtains for me? The astronauts from the spaceshuttle are gonna be on the news, and since we don’t have a TV, the lady across thealley said she’d push hers up to a window, so I could watch it.","Excitement, Anticipation, Optimism"
"(looking through her peephole, we see Ross standing in the hallway.)Yesss?","Neutral, Surprise, Confusion"
"Hi, I’m selling Brown Bird cookies.","Confidence, Excitement, Optimism"
"You’re no Brown Bird, I can see you through my peephole.","Confidence, Surprise, Disgust"
"No, hi, I’m, I’m an honorary Brown Bird (does the Brown Birdsalute.)","Happiness, Confidence, Excitement"
What does that mean?,"Confusion, Frustration"
"Ah, well, it means that I can sell cookies, but I’m not invited tosleep-overs.","Neutral, Sadness, Frustration"
"I can dial 9-1-1 at the touch of a button, y'know. Now, go away!","Confidence, Anger, Frustration"
"No, please, please, um, it’s for a poor little girl who wants to goto Spacecamp more than anything in the world.","Excitement, Longing, Optimism"
"I’m pressing, a policeman is on his way.","Confidence, Fear, Frustration"
"Okay, okay! I’m going. I’m going. (goes across the hall to knockon another door.)",Frustration
I can still see you!,"Fear, Surprise, Frustration"
All right!!,"Happiness, Excitement, Optimism"
(walking up to Joey) Hey.,"Confidence, Neutral, Anticipation"
"Hey. What, what are you doing here?","Surprise, Confusion, Frustration"
"Well, I-I thought a lot about what you said, and um, I realilized duh,all right maybe I was a little judgmental. Yeah, (looks at the tree) oh, but oh...","Confusion, Frustration, Optimism"
"Look now, Phoebe remember, hey, their just fulfilling their Christmas....","Happiness, Excitement, Optimism"
Destiny.,"Confidence, Excitement, Anticipation"
Sure.,"Contentment, Confidence, Neutral"
Yes.,"Contentment, Confidence, Neutral"
All right.,"Contentment, Confidence, Neutral"
"Okay. (One of Joey’s co-workers, walks by with a dead tree.) Yikes!That one doesn’t look very fulfilled.","Neutral, Surprise, Disgust"
"Oh, that’s, that’s ah, one of the old ones, he’s justtaking it to the back.","Neutral, Confusion, Frustration"
"You keep the old ones in the back, that is so ageist.","Neutral, Disgust, Frustration"
Well we have to make room for the fresh ones.,"Neutral, Disgust, Frustration"
"So, what happens to the old guys?","Neutral, Nostalgia"
"Well, they go into the chipper.","Neutral, Disgust, Confusion"
"Why, do I have a feeling that’s not as happy as it sounds? (Joeypoints out one going into the chipper to her, as this haunty, demonic music starts to playin the background) No! Nooooo!!! (she winces in horror and hides her face againstJoey’s shoulder, as she sees the tree spit out from the chipper.)","Sadness, Fear, Surprise"
(to the guy operating the chipper) Hey! Hey!! (makes the ‘cutit’ motion with his hands),"Confidence, Anger, Frustration"
"...and these come in the shapes of your favourite Christmas characters,Santa, Rudolph, and Baby Jesus.","Excitement, Anticipation"
"All right, I’ll take a box of the cream filled Jesus’s.","Happiness, Excitement, Anticipation"
"Wait a minute, one box! Come on, I’m trying to send a little girl toSpacecamp, I’m putting you down for five boxes. Chandler, what about you?","Excitement, Frustration, Optimism"
"Ahh, do you have any coconut flavoured deities?","Happiness, Surprise, Excitement"
"No, but ah, there’s coconut in the Hanukkah Menoreoes. I tell youwhat, I’ll put you down for eight boxes, one for each night.","Happiness, Contentment, Excitement"
Mon?,Confusion
"All right, I’ll take one box of the mint treasures, just one, andthat’s it. I-I started gaining weight after I joined the Brown Birds. (to Ross)Remember, how Dad bought all my boxes and I ate them all?","Nostalgia, Frustration, Longing"
"Ah, no Mon, Dad","Disgust, Confusion, Frustration"
No.,"Neutral, Confusion, Frustration"
"Oh, come on, now you know you want ‘em.","Happiness, Confidence, Excitement"
"Don’t, don’t, don’t, don’t, don’t do this.","Sadness, Anger, Fear"
"I’ll tell you what Mon, I’ll give you the first box for free.","Confidence, Excitement, Anticipation"
(she reaches out for it and stops) Oh God! I gotta go! (runs out),"Fear, Surprise, Excitement"
Come on! All the cool kids are eating ‘em! (chases after her.),Excitement
"And when you have a second later, I wanna show you why we don’tjust trap spiders under coffee mugs and leave them there.","Excitement, Anticipation, Optimism"
"(sitting down next to Chandler) I’m training to be better at a jobthat I hate, my life officially sucks.","Sadness, Disgust, Frustration"
"Look Rach, wasn’t this supposed to a temporary thing? I thought youwanted to do fashion stuff?","Confusion, Frustration"
"Well, yeah! I’m still pursuing that.","Confidence, Excitement, Optimism"
"How... exactly are you pursuing that? Y'know other than sending outresumes like what, two years ago?","Disgust, Confusion, Frustration"
"Well, I’m also sending out.... good thoughts.","Contentment, Love, Optimism"
"If you ask me, as long as you got this job, you’ve got nothingpushing you to get another one. You need the fear.","Neutral, Fear, Frustration"
The fear?,"Fear, Surprise"
"He’s right, if you quit this job, you then have motivation to goafter a job you really want.","Excitement, Optimism"
"Well then how come you’re still at a job that you hate, I mean whydon’t you quit and get ‘the fear’?","Anger, Frustration, Optimism"
"Because, I’m too afraid.","Sadness, Fear, Confusion"
"I don’t know, I mean I would give anything to work for a designer,y'know, or a buyer.... Oh, I just don’t want to be 30 and still work here.","Sadness, Frustration, Longing"
"Yeah, that’d be much worse than being 28, and","Neutral, Confusion, Frustration"
Rachel?,"Neutral, Surprise, Confusion"
Yeah.,"Contentment, Confidence, Neutral"
Remind me to review with you which pot is decaf and which is regular.,"Contentment, Confidence, Neutral"
Can’t I just look at the handles on them?,"Confidence, Confusion, Frustration"
You would think.,"Neutral, Confusion, Frustration"
"Okay, fine. Gunther, y'know what, I am a terrible waitress, do you knowwhy I’m a terrible waitress? Because, I don’t care. I don’t care. Idon’t care which pot is regular and which pot is decaf, I don’t care where thetray spot is, I just don’t care, this is not what I want to do. So I don’t thinkI should do it anymore. I’m gonna give you my weeks notice.","Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Gunther, I quit.","Sadness, Disgust, Frustration"
(to Joey) Does this mean we’re gonna have to start paying forcoffee? (Joey shrugs his shoulders.),"Neutral, Confusion, Frustration"
"....and 12, 22, 18, four... (Chandler starts laughing) What?","Happiness, Surprise, Confusion"
I spelled out boobies.,Happiness
"(comes up and starts looking through Ross’s cookie supply) Ross,but me down for another box of the mint treasures, okay. Where, where are the minttreasures?","Confusion, Frustration, Longing"
"Ah, we’re out. I sold them all.","Happiness, Confidence, Excitement"
What?,"Surprise, Confusion, Frustration"
"Monica, I’m cutting you off.","Sadness, Anger, Frustration"
"No. No, just, just, just a couple more boxes. It-it-it’s no bigdeal, all right, I’m-I’m cool. You gotta help me out with a couple more boxes!",Frustration
"Mon, look at yourself. You have cookie on your neck.","Neutral, Surprise, Disgust"
(covers her neck) Oh God! (runs to the bathroom),"Fear, Surprise, Disgust"
"So, how many have you sold so far?","Confidence, Neutral, Anticipation"
Check this out. Five hundred and seventeen boxes!,Excitement
"Oh my God, how did you do that?","Surprise, Excitement, Anticipation"
"Okay, the other night I was leaving the museum just as ‘LaserFloyd’ was letting out of the planetarium, without even trying I sold 50 boxes!That’s when it occurred to me, the key to my success, ‘the munchies.’ So Iah, started hitting the NYU dorms around midnight. I am selling cookies by the case. Theycall me: 'Cookie Dude!'","Happiness, Confidence, Excitement"
"(entering) Okay, stop what you’re doing, I need envelope stuffers,I need stamp lickers.....","Confidence, Excitement, Anticipation"
"Well hey, who did these resumes for ya?","Confidence, Surprise"
Me! On my computer.,"Happiness, Contentment, Confidence"
Well you sure used a large font.,"Neutral, Surprise, Frustration"
"Eh, yeah, well ah, waitress at a coffee shop and cheer squadco-captain only took up so much room.","Contentment, Neutral, Frustration"
Hey-hey-hey that’s funny! Your funny Chandler! Your a funny guy!You wanna know what else is really funny?!,"Happiness, Love, Excitement"
Something else I might have said?,"Confidence, Nostalgia, Frustration"
"I don’t know, I don’t know, weren’t you the guy that toldme to quit my job when I had absolutely nothing else to do. Ha! Ha! Ha! Ha! Ha!!","Confidence, Frustration"
"Sweetie, calm down, it’s gonna be okay.",Neutral
"No, it’s not gonna be okay Ross, tomorrow is my last day, and Idon’t have a lead. Okay, y'know what, I’m just gonna, I’m just gonna callGunther and I’m gonna tell him, I’m not quitting.","Sadness, Fear, Frustration"
You-you-you don’t wanna give into the fear.,"Fear, Confusion, Frustration"
You and your stupid fear. I hate your fear. I would like to take you andyour fear....,"Anger, Disgust, Frustration"
"(entering, interrupting Rachel) Hey! I got great news!","Happiness, Surprise, Excitement"
"Run, Joey! Run for your life! (runs out)","Fear, Surprise"
"What? Rachel, listen, have you ever heard of Fortunata Fashions?","Surprise, Anticipation, Confusion"
No.,"Neutral, Confusion, Frustration"
"Well my old man is doing a plumbing job down there and he heard they havean opening. So, you want me to see if I can get you an interview?","Confidence, Excitement, Anticipation"
"Oh my God! Yes, I would love that, oh, that is soo sweet, Joey.","Happiness, Love, Excitement"
Not a problem.,"Contentment, Confidence, Neutral"
Thanks.,"Happiness, Contentment, Neutral"
And now for the great news.,"Happiness, Excitement, Optimism"
"What, that wasn’t the great news?","Surprise, Confusion, Frustration"
"Only if you think it’s better than this... (holds up an aerosol can)snow-in-a-can!! I got it at work. Mon, you want me to decorate the window, give it a kindof Christmas lookie.","Happiness, Excitement, Anticipation"
Christmas cookie?,"Happiness, Love, Excitement"
"Okay, and ah, this one here is a Douglas Fir, now it’s a little moremoney, but you get a nicer smell.","Contentment, Confidence, Excitement"
Looks good. I’ll take it.,"Happiness, Contentment, Confidence"
"(running up carrying a tree) Wait, wait, wait, wait, wait! No, no, youdon’t want that one. No, you can have this cool brown one. (points to the almost deadtree she has)","Confidence, Excitement, Frustration"
It’s-it’s-it’s almost dead!,"Sadness, Fear, Surprise"
"Okay but that’s why you have to buy it, so it can fulfil it’sChristmas destiny, otherwise there gonna throw it into the chipper. Tell him, Joey","Confidence, Excitement, Frustration"
"Yeah, the ah, trees that don’t fulfil their Christmas destiny arethrown in the chipper.","Neutral, Sadness, Disgust"
I-I think I’m gonna look around a little bit more.,"Excitement, Anticipation"
"Pheebs, you gotta stop this, I working on commission here.","Confusion, Frustration"
"(entering) Hey, guys. I’m here to pick out my Christmas tree.","Happiness, Excitement, Anticipation"
"Well look no further, (shows her the dead one) this one’s yours!Ahhh.","Surprise, Disgust, Excitement"
Is this the one that I threw out last year?,"Nostalgia, Confusion, Frustration"
"All right y'know what, nevermind! Everyone wants to have a green one!I’m sorry, I’m sorry, I didn’t mean to get so emotional, I guess it’sjust the holidays, it’s hard.","Sadness, Confusion, Frustration"
"Oh honey, is that ‘cause your Mom died around Christmas?",Sadness
"Oh, I wasn’t even thinking about that.","Neutral, Surprise, Confusion"
"Oh. (turns and looks at Joey, who gives a ‘way-to-go’ thumbsup and smile.)","Happiness, Confidence, Excitement"
"(to the girl sitting next to him) Hi there. How many, how many ah, did yousell?","Confidence, Neutral"
I’m not gonna tell you! You’re the bad man who brokeSarah’s leg.,"Anger, Fear"
"Hey now! That was an accident, okay.","Neutral, Confusion, Frustration"
You’re a big scrud.,"Neutral, Disgust, Frustration"
What’s a scrud?,Confusion
"Why don’t you look in the mirror, scrud.","Anger, Disgust, Frustration"
I don’t have too. I can just look at you.,"Confidence, Love, Excitement"
"All right girls, and man. Let’s see your final tallies. (all thegirls raise their hands) Ohhhh, Debbie, (looks at her form) 321 boxes of cookies, (toDebbie) Very nice.","Happiness, Contentment, Excitement"
(to himself) Not nice enough.,"Neutral, Frustration"
"Charla, 278. Sorry, dear, but still good.","Contentment, Confidence, Neutral"
(to himself) Good for a scrud.,"Happiness, Contentment, Confidence"
"Oh, yes Elizabeth. Ah, 871.","Confidence, Neutral, Nostalgia"
That’s crap!! Sister Brown Bird. (to Elizabeth) Good going. (does thesalute),"Confidence, Anger, Excitement"
"Who’s next? (goes over and stands behind Ross, who’sfeverishly writing on his form, and clears her throat to get his attention.)","Confidence, Anticipation, Frustration"
Hi there!,"Happiness, Confidence, Excitement"
"Hi. And batting for Sarah, Ross Geller, 872. Although, it looks like youbought an awful lot of cookies yourself.","Neutral, Confusion, Frustration"
"Um, that is because my doctor says that I have a very serious....nuget.... diffency.","Confusion, Frustration, Optimism"
"Tell us what happened, Brown Bird Ross.",Neutral
"Well, I lost. Some little girl loaned her uniform to her nineteen year oldsister, who went down to the U.S.S. Nimitz, and sold over 2,000 boxes.","Surprise, Excitement, Frustration"
"(to Rachel, who’s entering) Hey! How’d the interview go?","Happiness, Excitement, Anticipation"
"Oh, I blew it. I wouldn’t of even hired me.","Confidence, Sadness, Frustration"
"Oh, come here sweetie, listen, you’re gonna go on like a thousandinterviews before you get a job. (she glares at him) That’s not how that was supposedto come out.","Anger, Surprise, Frustration"
This is the worst Christmas ever.,"Sadness, Disgust, Frustration"
"Y'know what Rach, maybe you should just, y'know stay here at thecoffee house.","Neutral, Confusion, Frustration"
"I can’t! It’s too late! Terry already hired that girl overthere. (points to her) Look at her, she’s even got waitress experience. Last nightshe was teaching everybody how to make napkin.... (starts to cry) swans.","Sadness, Disgust, Frustration"
That word was swans.,Neutral
"Well seeing that drunk Santa wet himself, really perked up myChristmas.","Happiness, Surprise, Disgust"
Oh! Oh my God!,"Fear, Surprise, Excitement"
(jumping up from behind the couch) Merry Christmas!!,"Happiness, Surprise, Excitement"
"You saved them! You guys! Oh God, you’re the best!","Happiness, Love, Excitement"
It’s like ‘Night of the Living Dead Christmas Trees.’,"Surprise, Disgust"
"(answering the phone) Hello? (listens) Yeah, this is she. (listens) Oh!You’re kidding! You’re kidding! (listens) Oh thank you! I love you!","Happiness, Surprise, Love"
"Sure, everybody loves a kidder.","Happiness, Contentment, Optimism"
(hanging up the phone) I got the job!,"Happiness, Excitement, Optimism"
That’s great! Hey! Excellent!,"Happiness, Excitement, Optimism"
"Oh, God bless us, everyone.","Happiness, Contentment, Optimism"
Here we go. I’m serving my last cup of coffee. (the gang startshumming the graduation theme) There you go. (hands it to Chandler) Enjoy. (they all cheer),"Happiness, Excitement, Anticipation"
(to Ross) Should I tell her I ordered tea?,"Confidence, Neutral, Anticipation"
No.,"Neutral, Confusion, Frustration"
"Um, excuse me, everyone. Ah, this is my last night working here, and Iah, just wanted say that I made some really good friends working here, and ah, it’sjust time to move on. (at the counter Gunther starts to cry and runs into the back room)Ah, and no offence to everybody who ah, still works here, you have no idea how good itfeels to say that as of this moment I will never have to make coffee again.","Sadness, Nostalgia"
"Now Mr. Kaplan Sr. likes his coffee strong, so your gonnause two bags instead of one, see. Now pay attention, ‘cause this part’s tricky,see some people use filters just once.","Confidence, Excitement, Anticipation"
"I’m, I’m sorry you didn’t get to go to Spacecamp, andI’m hoping that maybe somehow, this may make up for it. Presenting SarahTuttle’s Private Very Special Spacecamp!! (opens the door and Chandler and Joey jumpup, their apartment is decorated like outer space, one of the leather chairs is covered intinfoil.)","Happiness, Excitement, Anticipation"
"Really Mr. Geller, you don’t have to do this.",Neutral
Oh come on! Here we go! (picks her up and puts her in the chair) Stand byfor mission countdown!,"Confidence, Excitement, Anticipation"
(simulating an echo),"Neutral, Surprise, Confusion"
I’m an alien. I’m an alien.,"Confidence, Surprise, Excitement"
Oh no! An asteroid! (throws the soccer ball off the back of Joey’shead.),"Anger, Fear, Surprise"
