Dialogue,Emotions
Fine! We’ll ask Phoebe.,"Confidence, Frustration, Optimism"
"No-no-no, I-I wanna play.","Excitement, Anticipation, Frustration"
It looks like your uterus is ready for implantation.,"Happiness, Contentment, Optimism"
Oh! I knew it! I knew it! I felt really thick this morning.,"Happiness, Confidence, Surprise"
"Well, okay, so what’s now—go get, go get the eggs, put ‘emin there.","Neutral, Confusion, Frustration"
"Okay, it’ll take just a little while to prepare the embryos.","Confidence, Anticipation, Optimism"
"Embryossss? As in, More than one?""""","Surprise, Excitement, Confusion"
"Um-hmm, five actually.","Contentment, Confidence, Neutral"
"Five? Okay, where am I giving birth, a hospital or a big box under thestairs?","Anticipation, Confusion, Frustration"
We do five because that gives you a 25% chance that at least one willattach.,"Confidence, Excitement, Optimism"
That’s it! 25 percent? That means that’s it’s like 75percent chance of no baby at all!,"Surprise, Disgust, Frustration"
"Hey, y’know I was thinking, what are the odds like if-if, if youstuff like 200 of them in there?","Excitement, Anticipation, Confusion"
"Sweety, now, she’s a woman, not a gumball machine.","Confidence, Disgust, Frustration"
"Okay, well y’know what, don’t worry you guys, ‘causeI’m-I’m gonna do this as many times as it takes to get it right.","Confidence, Optimism"
"Well, you see, the-the thing is, we-we only got, we kinda have one shotto make it right.","Confidence, Frustration, Optimism"
"Umm, it costs $16,000 each time you do this. So, umm, we’re kindausing all the money we have to do it just this one time.","Neutral, Confusion, Frustration"
"Whoa!! That—okay, that’s a","Surprise, Excitement, Confusion"
"No, I’m sorry.",Neutral
Wow! You guys really don’t know anything!,"Surprise, Frustration"
I know! Why don’t you get drunk! That worked for a lot of girls inmy high school.,"Happiness, Anger, Frustration"
"You guys! Do you realize that any minute now, Phoebe can be pregnant?","Surprise, Excitement, Anticipation"
Huh.,Neutral
"I know! I know, it’s such a huge, life-altering thing.","Surprise, Excitement, Anticipation"
I know.,"Confidence, Neutral"
The test is ready.,Neutral
"Yeah! Yes! (They all right into the living room, all excited.)","Happiness, Excitement, Anticipation"
"Okay, each team will answer ten questions. The first team that answers themost questions wins. Okay, the categories are, Fears and Pet Peeves, Ancient History,Literature, and It’s All Relative. Now, the coin toss to see who goes first. (Heflips the coin and they all watch it hit the table and stop. Then they all look up at him,to see who goes first.) Okay, somebody call it this time.","Excitement, Anticipation, Optimism"
Oh yeah!,"Happiness, Confidence, Excitement"
Tails!,"Happiness, Excitement, Anticipation"
"It’s heads. (The guys celebrate.) Gentlemen, pick your category.","Happiness, Confidence, Excitement"
Fears and Pet Peeves.,"Fear, Disgust, Frustration"
What is Monica’s biggest pet peeve?,"Disgust, Frustration"
Animals dressed as humans.,"Happiness, Excitement"
That’s correct. Ladies?,"Confidence, Excitement, Optimism"
Same category?,"Neutral, Confusion, Frustration"
"According to Chandler, what phenomenon scares the bejeezus out of him?","Fear, Surprise, Frustration"
"Michael Flatley, Lord of the Dance!","Happiness, Confidence, Excitement"
That is correct.,"Contentment, Confidence, Neutral"
(to Chandler) The Irish gig guy?!,"Surprise, Excitement, Confusion"
His legs flail about as if independent of his body!,"Surprise, Confusion"
"Gentlemen, you’re pick.","Confidence, Neutral, Excitement"
It’s All Relative.,"Neutral, Confusion, Optimism"
"Monica and I have a grandmother who died, you both went to her funeral,name that grandmother!","Sadness, Love, Nostalgia"
(to Chandler) Nana?,"Surprise, Excitement, Confusion"
She has a real name.,"Neutral, Confusion, Frustration"
(answering the question) Althea!,"Happiness, Confidence, Excitement"
Althea?! What are you doing?!,"Fear, Surprise, Confusion"
I took a shot.,"Confidence, Excitement, Optimism"
You're shooting with Althea?!,"Surprise, Excitement, Frustration"
Althea is correct.,"Happiness, Contentment, Confidence"
Nice shooting!,"Happiness, Confidence, Excitement"
We’ll take Literature!!,"Happiness, Confidence, Excitement"
"Every week, the TV Guide comes to Chandler and Joey’s apartment. Whatname appears on the address label?","Contentment, Surprise, Excitement"
Chandler gets it! It’s Chandler Bing!,"Happiness, Confidence, Excitement"
No!!,"Sadness, Anger, Surprise"
I’m afraid the TV Guide comes to Chinandolor Bong.,"Neutral, Confusion, Frustration"
I knew that! Rachel! Use you’re head!,"Confidence, Anger, Frustration"
"Actually, it’s Miss Chinandolor Bong.",Confidence
"Hello, tiny embryos. Well, I’m-I’m Phoebe Buffay, hi!I’m-I’m-I’m hoping to be your uterus for the next nine months. You shouldknow, that we’re doing this for Frank and Alice, who you know, you’ve beenthere! Umm, y’know they want you so much, so when you guys get in there, really grabon. Okay, and-and I promise that I’ll keep you safe and warm until you’re readyto have them take you home, so… Oh! And also, umm next time you see me, I’mscreaming, don’t worry, that’s what’s supposed to happen.","Happiness, Love, Excitement"
Ready?,"Confidence, Excitement, Anticipation"
Uh-huh. (To the embryos) Good luck.,"Confidence, Neutral, Optimism"
"All right, the score is nine to eight in favor of the guys. Ladies if youmiss this the game is theirs, pick your category.","Confidence, Excitement, Anticipation"
(shouting) It’s All Relative!!,"Anger, Confusion, Frustration"
You don’t have to shout everything.,"Neutral, Frustration"
(shouting) I’m sorry!,"Anger, Fear"
Ooh. What is the name of Chandler’s father’s Las Vegas all-maleburlesque?,"Happiness, Excitement, Anticipation"
Viva Las Gaygas!,"Happiness, Love, Excitement"
Unfortunately that is correct.,"Neutral, Sadness, Frustration"
Yes!!,"Happiness, Excitement, Optimism"
"All right, we have a tie. Luckily, I have prepared for such an event. (Heopens up an envelope and holds up some note cards.) The Lightning Round!","Confidence, Excitement, Anticipation"
Ohhhh.,"Neutral, Surprise, Disgust"
"Thirty seconds, all the questions you can answer.","Excitement, Anticipation, Optimism"
"You guys are dead, I am","Anger, Fear, Surprise"
"I majored in lightning rounds. All right, we’re gonna destroyyou.","Confidence, Excitement, Anticipation"
"Huh, wanna bet?","Confidence, Excitement, Frustration"
"Well, I’m so confused as to what we’ve been doing sofar…","Confusion, Frustration"
"How about we play for more money, say 150?","Confidence, Excitement, Anticipation"
150 dollars.,Neutral
Say 200?,"Confidence, Excitement, Anticipation"
200 dollars.,"Contentment, Neutral"
You’re doing it again.,"Confusion, Frustration"
Excuse me.,Neutral
"Monica, I don’t want to lose 200 dollars.","Fear, Frustration, Longing"
We won’t. (to Chandler) 300?,"Confidence, Excitement, Frustration"
Monica?!,"Happiness, Surprise, Excitement"
I’m just trying to spice it up!,"Confidence, Excitement, Optimism"
"Okay, so let’s play for some pepper! Stop spending my money!","Anger, Confusion, Frustration"
"I got it! How about, if we win, they have to get rid of the rooster?","Confidence, Excitement, Optimism"
Oooohh that’s interesting.,"Surprise, Excitement"
"Hey, no way, that rooster’s family!","Happiness, Surprise, Excitement"
Throw in the duck too!,"Excitement, Anticipation"
What do you have against the duck?! He doesn’t make any noise!,"Anger, Confusion, Frustration"
"Well, he gets the other one all riled up.","Anger, Confusion, Frustration"
"Look, we are not gonna…","Neutral, Frustration, Optimism"
"(interrupting) All right, hold on! If you win, we give up the birds.","Confidence, Frustration, Optimism"
(shocked) Dah!! (Chandler motions for him to calm down.),"Fear, Surprise"
"But if we win, we get your apartment.","Confidence, Excitement, Optimism"
Oooooh!,"Happiness, Surprise, Excitement"
Deal!,"Happiness, Excitement, Optimism"
"Monica, betting the apartment, I don’t know about this.","Neutral, Confusion, Frustration"
"Rachel, I have not missed one question the whole game. I own this game!Look at my hand. (Holds up her hand.)","Confidence, Excitement, Frustration"
Why? Do you have the answers written on there?,"Confidence, Confusion, Frustration"
"No! Steady as a rock! Now, are you with me.","Confidence, Excitement, Optimism"
"All right, let’s do it.","Confidence, Excitement, Optimism"
Come on!,"Excitement, Anticipation, Optimism"
Okay. (They go into the living room.),"Contentment, Confidence, Neutral"
"All right, gentlemen, you’re up first.","Confidence, Excitement, Anticipation"
Okay.,"Contentment, Confidence, Neutral"
Okay. (Starts jumping around.),"Happiness, Excitement"
You have 30 seconds. And the lightning round begins—stop it (Chandlerstops jumping)—now. What was Monica’s nickname when she was a field hockeygoalie?,"Excitement, Anticipation, Frustration"
Big fat goalie.,"Confidence, Disgust, Frustration"
Correct. Rachel claims,"Confidence, Neutral"
,"Neutral, Confusion, Frustration"
Correct. Her actual favorite movie is...,"Confidence, Surprise, Excitement"
,"Neutral, Confusion, Frustration"
Correct. In what part of her body did Monica get a pencil stuck at age 14?,"Neutral, Confusion"
Oh! (Whispers something in Joey’s ear and then in Ross’sear.),"Surprise, Excitement, Anticipation"
"Eww! No!! Her ear! All right, Monica categorizes her towels. How manycategories are there?","Surprise, Disgust, Frustration"
Everyday use.,"Contentment, Nostalgia, Frustration"
Fancy.,"Happiness, Excitement, Anticipation"
Guest.,"Neutral, Confusion, Frustration"
Fancy guest.,"Confidence, Neutral, Excitement"
Two seconds…,"Neutral, Anticipation, Confusion"
"Uhh, 11!","Confusion, Frustration, Optimism"
"11, unbelievable 11 is correct. (The guys celebrate.) All right,that’s 4 for the guys. Ladies, you’re up.","Happiness, Excitement, Optimism"
All right!,"Happiness, Confidence, Excitement"
Come on!,"Confidence, Excitement, Anticipation"
30 seconds on the clock. 5 questions wins the game. The lightning roundbegins…now! What is Joey’s favorite food?,"Excitement, Anticipation, Optimism"
Sandwiches!,"Happiness, Excitement, Anticipation"
Correct. Chandler was how old when he first touched a girl’s breast?,"Neutral, Surprise, Disgust"
14?,"Neutral, Confusion, Frustration"
"No, 19.","Neutral, Confusion, Frustration"
Thanks man.,"Happiness, Contentment"
"Joey, had an imaginary childhood friend. His name was?","Excitement, Nostalgia"
Maurice.,"Contentment, Neutral, Confusion"
"Correct, his profession was?","Confidence, Neutral, Anticipation"
Space cowboy!,"Happiness, Confidence, Excitement"
Correct! What is Chandler Bing’s job?,"Happiness, Confidence, Excitement"
"Oh gosh, it has something to do with numbers.","Anticipation, Confusion, Frustration"
And processing.,"Confidence, Neutral, Frustration"
He carries a briefcase.,"Contentment, Confidence, Neutral"
"10 seconds, you need this or you lose the game.","Confidence, Fear, Frustration"
"It’s umm, it has something to do with transponding.","Confusion, Frustration"
"Oh-oh-oh, he’s a transponce—transpondster!","Surprise, Excitement, Confusion"
That’s not even a word! I can get this! I can get this!,"Confidence, Frustration"
,"Neutral, Confusion, Frustration"
Oh my God.,Surprise
,"Neutral, Confusion, Frustration"
I call Monica’s room!,"Confidence, Excitement, Anticipation"
You can’t just call Monica’s room.,"Neutral, Confusion, Frustration"
"Sure I can, standard shotgun rules, I’m sight of the room and Icalled it.","Confidence, Excitement, Optimism"
"Man, I feel like I’m coming down with something.","Neutral, Sadness, Frustration"
What?,"Surprise, Confusion, Frustration"
Yeah. (to Chandler) I bet you can’t guess what color my tonsilsare? I’ll bet the apartment!,"Confidence, Excitement, Anticipation"
"Oh, I would never bet this apartment. It’s too nice.","Contentment, Confidence, Neutral"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Hey—ooh Pheebs, are they in there?","Happiness, Excitement, Anticipation"
"Umm, yeah, uh-huh, they’re implanted.","Neutral, Confusion, Frustration"
How do you feel?,Neutral
"Well, freaked. ‘Cause it turns out that the odds are really sucky.And! This is Frank and Alice’s like only shot. Like, they are","Fear, Frustration"
"Yeah, but I bet it works.","Confidence, Excitement, Optimism"
Really?! How much?!,"Surprise, Excitement, Anticipation"
"All right, I’m gonna go take a pregnancy test, right now.","Fear, Surprise, Anticipation"
Oh wow! You can tell this soon.,"Happiness, Surprise, Excitement"
"Well the doctor says it takes a couple days, but my body’s alwaysbeen a little faster than Western medicine.","Confidence, Excitement, Optimism"
"(entering from Chandler’s bedroom, I guess, and sees the foosballtable.) Oh my God! I can’t believe you guys are actually think you’re moving inhere!","Surprise, Disgust, Frustration"
Well believe it baby!,"Confidence, Excitement, Optimism"
Well I-I-I’m not moving.,"Neutral, Confusion, Frustration"
,"Neutral, Confusion, Frustration"
"No, it was a stupid bet! We were just playing a game!","Anger, Confusion, Frustration"
"You can’t just ignore the bet! It’s a bet! You bet and you betand if you lose, you lose the bet!","Anger, Confusion, Frustration"
"Look Rach, we have to move. I mean if they had lost, we would’vemade them get rid of the birds. Right?","Confidence, Frustration, Optimism"
Noooo.,"Sadness, Surprise, Frustration"
"All right, look, I hate this as much as you, but if it makes you feelbetter, it’s all your fault.","Anger, Disgust, Frustration"
What?!,"Surprise, Confusion, Frustration"
"Chinadolor Bong, come on, we steal that TV Guide every week!","Happiness, Confidence, Excitement"
I knew it!,"Confidence, Surprise, Excitement"
"I don’t care, I’m not going anywhere.","Confidence, Neutral, Frustration"
"Cool, girl roommate.","Happiness, Contentment, Excitement"
Well?,"Neutral, Anticipation, Frustration"
"Nope, not knocked up yet.","Contentment, Neutral, Frustration"
"It’s only been a couple of hours, so just give it some time.","Confidence, Neutral, Optimism"
"Yeah, all right. Meanwhile, I’m gonna do whatever I can to helpthis so, I’m just gonna y’know, lie it your chair, (She climbs into the chairand drapes her feet over the back of the chair.) Y'know? Yeah, good, I’m let gravityy’know, do its jobs.","Contentment, Confidence, Optimism"
"Hey, Rach, can you give me a hand with this box?","Happiness, Confidence, Neutral"
"No! Put that box down! We are not going anywhere! This is my apartmentand I like it! This is a girl’s apartment! That is a boy’s apartment, it’sdirty and it smells. This is pretty. It’s-it’s so pretty! And look, andit’s-it’s purple! And I’m telling you, you with the steady hand, I am notmoving, and now","Anger, Confusion, Frustration"
I’ll take care of it.,"Happiness, Contentment, Confidence"
That’s right! You do what the hand says!,"Confidence, Excitement, Optimism"
How did it go?,"Neutral, Anticipation"
I lost our mattresses.,"Sadness, Confusion, Frustration"
"(singing) ""
Hey!""","Happiness, Love, Excitement"
(entering) Hi!,"Happiness, Confidence, Excitement"
"Hi, Phoebe! We were just at the drugstore and we got you a littlepresent.","Happiness, Love, Excitement"
Oh. Oh.,"Surprise, Excitement, Confusion"
"Umm, it’s a lollipop and a uh, a home pregnancy test.","Happiness, Surprise, Excitement"
"Hey, don’t mix those up, you could really ruin that lollipop.",Frustration
"So umm, you feel like taking a test? There’s only one question.","Neutral, Anticipation, Confusion"
"All right, I will. No, I will. But umm, y’know just remember thatit’s still really early, okay so, if it says that I’m not pregnant, thatdoesn’t mean that I’m not gonna","Confusion, Frustration, Optimism"
Okay.,"Contentment, Confidence, Neutral"
Okay. (They both squeal in expectation.),"Happiness, Excitement, Anticipation"
Great. (Goes to take the test.),"Confidence, Excitement, Anticipation"
"Y’know what, you are mean boys, who are just being mean!","Sadness, Anger, Frustration"
"Hey, don’t get mad at us! No one forced you to raise the stakes!","Anger, Frustration"
That is not true. She did! She forced me!,"Anger, Confusion, Frustration"
"Hey, we would still be living here if hadn’t gotten the questionwrong!","Sadness, Disgust, Frustration"
"Well it stupid, unfair question!","Anger, Disgust, Frustration"
Don’t blame the questions!,"Confidence, Frustration, Optimism"
Would you all stop yelling in our apartment! You are ruining movingday for us!,"Anger, Frustration"
Will you stop calling it your apartment!,"Anger, Disgust, Frustration"
But it is our apartment!,"Confidence, Frustration"
No it’s not!,"Confidence, Disgust, Frustration"
You guys! You guys! You’re gonna have a baby! They’re gonnahave a baby!,"Happiness, Surprise, Excitement"
,"Neutral, Confusion, Frustration"
"Okay, but this can’t be good for the baby.","Neutral, Fear"
Oh! (They stop hugging her to let her out and resume the hug without her.),"Happiness, Surprise, Confusion"
I can’t find garbage bags!,"Confusion, Frustration"
"Oh, I think I saw some in here.","Happiness, Confidence, Excitement"
What is it?!,"Fear, Surprise, Confusion"
"I don’t know! But maybe if we keep that drawer shut, it’lldie.","Confidence, Fear, Frustration"
I can’t believe we’re living here!,"Happiness, Surprise, Excitement"
What?! What-what is it?!,"Fear, Surprise, Confusion"
Did you see the size of the closets?!,"Surprise, Excitement, Optimism"
I can’t believe we live here!,"Happiness, Excitement, Optimism"
Awwwww!! (They lean back all the way.) Awwwwwww!!!,"Happiness, Love, Excitement"
