Dialogue,Emotions
"(entering) (to Monica) Honey, don’t bite your nails.",Neutral
"Okay ah, please don’t freak out. Umm, but ah,there’s a blue fingernail in one of the quiche cups, and there’s no way to knowwhich one.","Neutral, Fear, Confusion"
And! Whoever finds it wins the prize!,"Excitement, Anticipation, Optimism"
(laughs) I’m not freaking out.,"Happiness, Confidence, Neutral"
Then why are you laughing?,"Surprise, Confusion, Frustration"
"It’s nothing, it’s just that now your Fatherowes me five dollars.","Neutral, Confusion, Frustration"
What? You bet I’d lose a nail?,"Confidence, Surprise, Frustration"
"Oh no, don’t be silly. I just bet I’d needthese. (Opens the freezer to reveal…)","Confidence, Surprise, Excitement"
Frozen lasagnas?,"Neutral, Surprise, Disgust"
Um-hmm.,Neutral
You bet that I’d screw up?! So all that stuff abouthiring me because I was good was…,"Anger, Disgust, Frustration"
"Oh honey, come on, have a sense of humour, you’venever been able to laugh at yourself.","Confidence, Frustration, Optimism"
"(laughs) That’s right. My Mom doesn’t have any faithin me! Oh, that’s hilarious! Ha-ha-ha-ha-ha.","Happiness, Frustration"
I don’t get it.,"Confusion, Frustration, Longing"
"No, I have faith…","Confidence, Frustration, Optimism"
(interrupting) No! You have lasagnas! (Storms out and anawkward silence follows.),"Anger, Confusion, Frustration"
Ding!,"Happiness, Surprise, Excitement"
"Op, the ruined quiches are ready.","Neutral, Disgust, Frustration"
It just doesn’t…feel like we’re breaking up.,"Sadness, Confusion, Frustration"
"No, we are. I’m sad.","Sadness, Confusion, Frustration"
Okay.,Neutral
"(answering the phone) Yes. (listens) Uh, can’t you waituntil tomorrow? (listens) All right. (hangs up) Unbelievable!!","Neutral, Surprise, Frustration"
Thanks.,"Happiness, Contentment, Neutral"
"No, no, that was my boss. I have to go.","Neutral, Anticipation, Frustration"
Okay. (Starts to button up his shirt),"Contentment, Confidence, Neutral"
What are you doing?,Confusion
Why?,"Neutral, Confusion, Frustration"
When I walk outside naked people throw garbage at me.,"Sadness, Anger"
"Ah-ha, you’re not the boss of me. (She kisses him)Yeah, you are! (She handcuffs him to the chair) Ooh, saucy.","Confidence, Love, Excitement"
(kisses him) I’ll be back in ten minutes. (Starts toleave),"Happiness, Love, Excitement"
"You are, you’re gonna leave me like this?","Sadness, Frustration, Longing"
"Knowing you’re here, waiting for me I think it’skinda exciting.","Happiness, Excitement, Anticipation"
"Okay. But if you don’t come back soon, (She leaves andcloses the door) there’s pretty much nothing I can do about it!","Neutral, Confusion, Frustration"
(locking her door) Oh.,"Neutral, Surprise, Frustration"
Hi! I brought you back a macaroon!,"Happiness, Love, Excitement"
Oh great! I’ll keep it in my butt with your nose. (Shegrabs the cookie and walks out.),"Anger, Disgust, Frustration"
"That’s weird, she locked the door.","Fear, Surprise, Confusion"
Y’know why? She’s got the Christmas bonus list inthere. I saw her working on it this morning.,"Happiness, Excitement, Anticipation"
"Okay, swear you won’t tell, but when Mark left he gave mea key to Joanna’s office. Do you wanna see the list?","Happiness, Excitement, Anticipation"
Yeah!,"Happiness, Excitement, Optimism"
Hi! (to Sophie) How are you?,"Happiness, Contentment, Excitement"
"Hello, Joanna…(Realises he doesn’t know her lastname)…’s office.","Surprise, Confusion"
(on speaker phone) I’m really sorry but I may be a littlewhile longer.,"Neutral, Frustration"
How little?!,"Surprise, Disgust, Frustration"
"A couple of hours, I feel awful.","Sadness, Disgust, Frustration"
"Look, this isn’t funny! You get back here right now!","Anger, Fear, Frustration"
I can’t!!,"Sadness, Confusion, Frustration"
Why not?!,"Confidence, Excitement, Optimism"
I’m in my boss’s car!,"Surprise, Excitement, Anticipation"
What?!,"Surprise, Confusion, Frustration"
"Uh-oh, tunnel. (The phone gets cut off)","Fear, Surprise, Frustration"
(answering it) (angrily) What?!,"Anger, Surprise, Frustration"
"(in a serious, businesslike tone) Rachel, could I see youfor a moment?","Confidence, Neutral"
"Okay, here’s the situation. The keys to the cuffs areon the back of the door. Could you be a doll and grab them and scoot on over and unlockme? And on a totally different subject, that is a lovely pantsuit.","Confidence, Excitement, Frustration"
You,"Confusion, Frustration, Longing"
"I did break up with her! She just took it really, reallywell!","Confidence, Neutral, Frustration"
And the fact that you were jeopardising my career neverentered your mind?!,"Anger, Disgust, Frustration"
"It did enter my mind! But then something happened that madeit, shoot right out.","Surprise, Confusion, Frustration"
"Y'know what Chandler, you got yourself into those cuffs, youget yourself out of them.","Confidence, Anger, Frustration"
"No-no-no-no-no-no-no!! I can’t get myself right out ofthem! You must have me confused with the Amazing Chandler!! Come on, you have to unlockme, she could be gone for hours, and I’m cold, and (Stops and looks up the skirt on astatue behind Joanna’s desk.)","Anger, Confusion, Frustration"
"Oh, Chandler!! All right, this is it! (Grabs the key) Younever see Joanna again!","Fear, Excitement"
Never!,"Confidence, Anger"
You never come into this office again!,"Anger, Disgust, Frustration"
Fine!,"Neutral, Frustration"
You give me back my Walkman!,"Anger, Frustration, Longing"
I—never borrowed your Walkman.,"Confidence, Frustration"
"Well, then I lost it. You buy me one!","Anger, Frustration"
You got it! Here we go! Come on! This is great! (Rachel goesover and unlocks the handcuffs) Ahhh! (He starts rubbing his wrist),Excitement
Does it hurt?,"Neutral, Fear, Confusion"
"No, I just always see guys doing this when they gethandcuffs taken off them. (He runs over to where his pants are hanging) Hello sweet pants!","Happiness, Excitement, Anticipation"
Wait a minute! What are you gonna tell Joanna?,"Anticipation, Confusion, Frustration"
About what?,Neutral
"When she sees that you’re gone, she’s gonna knowthat I let you out, and that I was in here, and I’m gonna get fired!","Fear, Frustration"
"I’ll make something up! I’m good at lying, Iactually did borrow your Walkman!","Confidence, Excitement, Frustration"
"No, there’s nothing to make up, she’s gonna knowthat I have a key to her office, I’ve got to get you locked up back the way you were!(She tries to drag him over to the chair, but Chandler stops her.)","Anger, Fear, Frustration"
"Oh-ho-ho, I don’t think so!","Confidence, Excitement, Frustration"
"Well, this is much better.","Happiness, Contentment, Optimism"
"So, here’s somebody interesting, Joey. What do youknow about Van Gogh?","Confidence, Excitement, Anticipation"
He cut off his ear.,"Sadness, Confusion"
And?,"Neutral, Confusion, Frustration"
I’m out.,Neutral
He painted that. (Points to one of his paintings in thebook),"Happiness, Confidence, Excitement"
Wow! That’s pretty nice. I thought he cut off his ear‘cause he sucked. What else you got in there?,"Surprise, Disgust, Frustration"
"Let’s see, ahhh… Where does the Pope live?","Anticipation, Confusion, Optimism"
"In the woods. No wait-wait, that’s the joke answer.","Neutral, Confusion, Frustration"
"Actually its, Vatican City. Now ahh, what do you knowabout vulcanised rubber?","Confidence, Neutral, Frustration"
Spock’s birth control.,"Neutral, Confusion, Frustration"
(laughs) You,"Happiness, Surprise"
Hey!,"Happiness, Surprise, Excitement"
Hi.,"Contentment, Neutral, Anticipation"
This used to be your room? (She nods ‘Yes’) Wow! Youmust’ve been in really good shape as a kid.,"Surprise, Excitement, Nostalgia"
"Ohh, I’m such an idiot. I can’t believe I actuallythought she could change.","Sadness, Anger, Frustration"
"Well, who cares what your Mom thinks? So you pulled a Monica.","Confidence, Disgust, Frustration"
"Oh good, I’m glad that’s catching on.","Happiness, Contentment, Optimism"
"No but, why does that have to be a bad thing. Just change whatit means. Y'know? Go down there and prove your Mother wrong. Finish the job you were hiredto do, and we’ll call that pulling a Monica.","Confidence, Excitement, Optimism"
What?,"Surprise, Confusion, Frustration"
"Okay, umm, if a kid gets straight A’s, his parents wouldsay, Yeah","Contentment, Confidence, Neutral"
"(getting up) All right, I’ll go down there. But, I’mnot gonna serve the lasagna. I’m gonna serve something I make.","Confidence, Frustration, Optimism"
Wow! My breasts are really strong. (She goes and joinsMonica.),"Happiness, Confidence, Surprise"
"Chandler! Chandler, please, I have to get you locked up backthe way you were, I am sooo gonna lose my job, she’s very private about her office.Now I know why.","Fear, Confusion, Frustration"
"Hey, look, you’re in trouble either way! Okay? If shecomes back and sees me locked to this instead of the chair, she’s gonna know you werein here. So you might as well just let me go.",Fear
What if I clean your bathroom for a month?,"Happiness, Contentment, Excitement"
"It still wouldn’t be clean. (Rachel makes an ‘Eww,disgusting!’ face) All I want is my freedom.","Disgust, Frustration, Longing"
Foot rubs for a month!,"Happiness, Excitement, Anticipation"
Freedom!,"Happiness, Excitement, Optimism"
I’ll take all of your photos and put them into photoalbums!,"Happiness, Excitement, Anticipation"
"Freedom! I want my freedom! Why won’t you here me?!(Opens the door) Sophie, help me! Help me!! (Sophie stands up)","Fear, Excitement, Frustration"
Sophie sit!!,"Confidence, Neutral, Frustration"
"No! God, would you just calm down!","Anger, Frustration"
"I’m gonna say this for the last time. Would you pleasejust… (He moves his arm which opens the drawer and hits in the back of the head,which proves his point.)","Confidence, Anger, Frustration"
"Wow! There’s a lot I didn’t know about vomit. (Theduck comes to the door of the bathroom, quacking.) (To the duck) In a minute. (The duckgoes back into the bathroom.)","Neutral, Surprise, Confusion"
"So, what do you say, Joey? You get the whole set ofencyclopedias for twelve hundred dollars, which works out to just 50 bucks a book!","Contentment, Excitement, Optimism"
"Twelve hundred dollars? You think I have $1200? I’m home inthe middle of the day, and I got patio furniture in my living room. I guess there’s afew things you don’t get from book learnin’.","Anger, Surprise, Frustration"
"Well ah, what can you swing?","Neutral, Confusion, Frustration"
"How about zero down and zero a month for a long, long time?","Contentment, Excitement, Optimism"
"You don’t have, anything?","Neutral, Confusion, Frustration"
"You wanna see what I got? (He gets up to empty out his pockets)Okay? I’ve got a baby Tootsie Roll, a movie stub, keys, a Kleenex, a rock, and anarmy man. Hey!","Happiness, Surprise, Excitement"
"Okay, I-I get the picture. Uh, thanks, for your time.(Starts to leave)",Neutral
"And a 50. (The salesman stops suddenly) Huh, these must beChandler’s pants.","Surprise, Excitement, Confusion"
"For 50 bucks, you can get one book! What will it be? A?B? C?","Excitement, Anticipation, Confusion"
"Oh, I-I think I’m gonna stick with the V, I wanna see howthis bad boy turns out.","Excitement, Anticipation, Optimism"
"I ah, will buy and wrap all of your Christmas gifts.","Happiness, Contentment, Love"
No!,"Sadness, Anger, Frustration"
I ah… Oh! I’ll squeeze you fresh orange juice everymorning!,"Happiness, Surprise, Excitement"
With extra pulp?,"Neutral, Surprise, Anticipation"
(happily) Yeah!!,"Happiness, Excitement, Optimism"
No!,"Anger, Fear, Disgust"
D’oh!! (pause) I’ve got it!,"Confidence, Surprise, Excitement"
You don’t have it.,"Neutral, Sadness, Frustration"
I have,"Contentment, Confidence, Neutral"
How do Monica and Phoebe know?,"Anticipation, Confusion, Frustration"
"Oh, I called them. And when they ask me what I saw, I can bevery generous (Holds her hands far apart) or very (In a high pitched voice) stingy.","Confidence, Excitement, Anticipation"
(intrigued) Go on.,Anticipation
I can make you a legend. I can make you this generation’sMilton Berle.,"Confidence, Excitement, Optimism"
And Milton Berle has a…,"Happiness, Excitement, Anticipation"
"Ohh, not compared to you. (Chandler nods in agreement)","Contentment, Confidence"
Well?,"Confidence, Anticipation, Frustration"
They’re not even touching the lasagna!,"Surprise, Disgust, Frustration"
Really?!,"Surprise, Excitement, Anticipation"
"Oh, they love your casserole.","Happiness, Contentment, Love"
Yes!!,"Happiness, Excitement, Optimism"
It’s hard to believe that just a little while ago thiswas nothing but ingredients.,"Surprise, Excitement, Optimism"
"(entering) Well, everyone seems to be enjoying your dish.","Happiness, Contentment, Confidence"
And you?,"Contentment, Neutral"
I thought it was… quite tasty.,"Happiness, Contentment, Surprise"
"So if everyone liked it, and you liked it, that would makethis a success. Which would make you…","Contentment, Confidence, Optimism"
(interrupting) A bitch?,"Anger, Surprise, Disgust"
"Well, I was going for wrong, but we can use your word.","Confidence, Frustration"
"Yes, well I was wrong, and I have to say you reallyimpressed me today.","Happiness, Surprise"
Wow!,"Happiness, Surprise, Excitement"
"Umm, you might even say that she pulled a Monica. (They bothlook at her) (to Monica) She doesn’t know we switched it. (Monica nods her head‘No.’)","Surprise, Confusion, Frustration"
"And the next time you cater for me, there will be nothingbut ice in the freezer. (She starts to bite her nails)","Anger, Disgust, Frustration"
"That really means a lot. Oh, and Mom, don’t bite yournails.","Happiness, Contentment, Love"
(hello) Hello.,"Happiness, Contentment, Confidence"
Hey!,"Happiness, Surprise, Excitement"
"(in a sexy voice) Hello, Chandler. (Phoebe has a huge smile onher face.)","Happiness, Confidence, Excitement"
(to Rachel) I love you. (Kisses her on the forehead),"Happiness, Contentment, Love"
Wh-what’s going on?,"Fear, Surprise, Confusion"
Oh.,"Neutral, Surprise, Confusion"
No he doesn’t!,"Neutral, Disgust, Frustration"
"(checks his watch) Two hours, that lasted!",Frustration
So did you break up with Joanna?,"Neutral, Sadness"
I think so.,"Contentment, Confidence, Neutral"
"Well, it’s good thing you got out when you did, before sheblew up like that Vesuvius.",Surprise
The volcano?,"Neutral, Surprise, Anticipation"
"Yeah. And speaking of volcanoes, man are they a violent igneousrock formation.","Confidence, Excitement"
What?!,"Surprise, Confusion, Frustration"
"Oh yeah, lava spewing, hot ash, of course some are dormant.","Confidence, Excitement, Anticipation"
Why are you talking about volcanoes all of the sudden?,"Surprise, Confusion, Frustration"
"Well, we can talk about something else. What do you want to talkabout? Vivisection? The Vasdeferens? The Vietnam War?","Neutral, Confusion, Frustration"
Oh! Did anybody see that-that documentary on the Korean War?(Joey is pissed),"Anger, Disgust, Frustration"
"Oh, yeah. Yeah.","Happiness, Contentment, Excitement"
"Oh God, Korea is such a beautiful country.","Happiness, Love, Excitement"
With such a sad history.,"Sadness, Nostalgia, Frustration"
Could there,"Neutral, Confusion, Frustration"
(from her office) Who’s out there?,"Fear, Anticipation, Confusion"
It’s me! Good morning!,"Happiness, Confidence, Excitement"
"Rachel, could you come in here for a moment, please?","Neutral, Excitement, Anticipation"
"Yeah, sure. Umm, they didn’t have poppy seed bagels, soI… (Enters Joanna’s office and sees her handcuffed to her chair wearing nothingbut a slip) Oh my word!","Surprise, Confusion"
I seem to have had a slight office mishap. Could you pleaseget the key off the back of the door for me.,"Neutral, Confusion, Frustration"
"Oh, yeah! Yeah!","Happiness, Confidence, Excitement"
You tell your friend Chandler that we’re,"Contentment, Confidence, Excitement"
Okay.,Neutral
