Dialogue,Emotions
(entering) Hi! What’s going on?,"Happiness, Excitement, Anticipation"
"Oh, I-I gave them the puppy and it made them so happy that I decidedI’m gonna carry their baby.","Happiness, Love, Excitement"
But Phoebe…,"Confusion, Frustration, Longing"
"No-no-no, I know, but you and I are different people though, and this isa totally different situation, and I know that I am not gonna regret this.","Confidence, Excitement, Optimism"
"Oh, I-I-I understand all that, but it’s just—that was mypuppy.","Sadness, Frustration, Longing"
Oh!,"Surprise, Excitement, Anticipation"
Would you ever be a surrogate for anyone?,"Neutral, Anticipation, Confusion"
It depends on who asked.,"Neutral, Confusion, Frustration"
What if I asked?,"Confidence, Anticipation"
"Oh, Mon, sure.","Happiness, Contentment, Confidence"
Really?,"Surprise, Excitement, Confusion"
Yes. (Pause) You’re not asking are you?,"Neutral, Confusion, Frustration"
No.,"Neutral, Confusion, Frustration"
Yes! Totally!,"Happiness, Confidence, Excitement"
Oh! Thank you! Thank you! Thank you! Yes! Thank you! (Runs back toChandler),"Happiness, Excitement"
