Dialogue,Emotions
"Can you believe this? Al Pacino! This guy's the reason I became an actor!I'm out of order? Pfeeeh. You're out of order! This whole courtroom's out oforder!""""","Anger, Confusion, Frustration"
"Seriously, what-what's the part?","Anticipation, Confusion, Frustration"
Just when I thought I was out,"Surprise, Frustration, Longing"
"C'mon, seriously, Joey, what's the part?","Excitement, Anticipation, Frustration"
...I'm his (mumbles),"Neutral, Confusion, Frustration"
"..You're, you're 'mah mah mah' what?","Surprise, Confusion, Frustration"
"...I'm his butt double. 'Kay? I play Al Pacino's butt. Alright? He goesinto the shower, and then- I'm his butt.","Confidence, Excitement"
(trying not to laugh) Oh my God.,"Happiness, Surprise, Excitement"
"C'mon, you guys. This is a real movie, and Al Pacino's in it, and that'sbig!","Confidence, Excitement, Optimism"
"Oh no, it's terrific, it's... it's... y'know, you deserve this, afterall your years of struggling, you've finally been able to crack your way intoshowbusiness.","Happiness, Excitement, Optimism"
"Okay, okay, fine! Make jokes, I don't care! This is a big break for me!","Excitement, Frustration, Optimism"
"You're right, you're right, it is...So you gonna invite us all to the bigopening?",Excitement
"Alright, alright, alright...","Confidence, Excitement, Optimism"
Here. I need to borrow some moisturizer.,Neutral
For what?,"Neutral, Confusion"
Whaddya think? Today's the big day!,"Confidence, Excitement, Anticipation"
"Oh my God. Okay, go into the bathroom, use whatever you want, just don'tever tell me what you did in there.","Neutral, Disgust, Frustration"
Thank you! (He goes into the bathroom.),"Happiness, Contentment, Confidence"
Where's Joey? His mom's on the phone.,"Neutral, Anticipation, Confusion"
He's in the bathroom. I don't think you wanna go in there!,"Fear, Disgust, Anticipation"
"C'mon, we're roommates! (He goes into the bathroom, screams, and runsback out.) My eyes!! My eyes!!","Fear, Surprise, Disgust"
I warned you...,"Anger, Frustration"
Who is being loud?,"Neutral, Confusion, Frustration"
"Oh, that would be Monica. Hey, listen, I wanna borrow a coupla things,Aurora spent the night, I really wanna make her breakfast.","Happiness, Excitement, Anticipation"
"Oh, you got the whole night, huh?","Excitement, Anticipation, Optimism"
"Yeah, well, I only have twenty minutes until Ethan, so, y'know.. (Hestarts to raid the fridge.)",Neutral
"Ooh, do I sense a little bit of resentment?","Surprise, Confusion"
"No, no resentment, believe me, it's worth it. 'Kay? Y'know in arelationship you have these key moments that you know you'll remember for the rest of yourlife? Well, every- single- second is like that with Aurora.. and I've just wasted aboutthirty-five of them talking to you people, so, uh.. Monica, can you help me with the door?(He has armloads of stuff.)","Love, Excitement, Frustration"
"Sure. Oh, um, Chandler? Y'know, the-the old Monica would-would remindyou to scrub that Teflon pan with a plastic brush...But I'm not gonna do that.","Confusion, Frustration, Optimism"
"(on phone)...Dammit, hire the girl! (He hangs up the phone.)Okay, everybody ready?","Confidence, Anger, Frustration"
"Uh, listen, I just wanna thank you for this great opportunity.","Happiness, Excitement"
Lose the robe.,"Confidence, Disgust, Frustration"
Me?,"Confidence, Surprise, Optimism"
That would work.,"Contentment, Confidence, Optimism"
Right. Okay. Losing the robe. (He takes off the robe.) And the robe islost.,"Confidence, Excitement, Nostalgia"
"Okay, everybody, we'd like to get this in one take, please. Let's rollit.. water's working (The shower starts).. and... action.","Confidence, Excitement, Anticipation"
"And cut. Hey, Butt Guy, what the hell are you doing?","Anger, Confusion, Frustration"
"Well, I'm- I'm showering.","Contentment, Neutral, Confusion"
"No, that was clenching.","Disgust, Confusion, Frustration"
"Oh. Well, the way I see it, the guy's upset here, y'know? I mean, hiswife's dead, his brother's missing... I think his butt would be angry here.","Sadness, Anger, Frustration"
"I think his butt would like to get this shot before lunch. Once again,rolling... water working... and action....and cut. What was that?","Confidence, Surprise, Frustration"
I was going for quiet desperation. But if you have to ask...,"Sadness, Disgust, Frustration"
"God, I love these fingers...","Happiness, Love, Excitement"
Thank you.,"Happiness, Contentment"
"No, actually I meant my fingers. Look at 'em, look at how happy theyare.","Happiness, Contentment, Confidence"
"(moves Chandler's arm and look at his watch.) Oh my God, I'm late. (Shestarts to get up.)","Happiness, Excitement, Frustration"
"Oh no nonononononnononono, don't go.. (He kisses her and pulls herback down.)","Sadness, Love, Longing"
Okay.,Neutral
Don't go.,"Sadness, Fear, Longing"
"Okay. Oh no, I have to.","Neutral, Frustration"
"(to himself) Too bad, she's leaving.","Sadness, Longing"
(getting up and dressing) I'm sorry. He'll be waiting for me.,"Neutral, Anticipation"
"Well, I thought- I thought you talked to Rick.","Confusion, Frustration, Optimism"
It's not Rick.,"Neutral, Confusion, Frustration"
"What, Ethan? He got to spend the whole day with you!","Happiness, Contentment, Frustration"
"No, it's-it's Andrew.","Neutral, Confusion, Frustration"
"I know there'll be many moments in the years to come when I'll regretasking the following question, but- And Andrew is?","Anticipation, Confusion, Frustration"
He's... new.,"Neutral, Anticipation, Confusion"
"Oh, so what you're saying is you're not completely fulfilled by Rick,Ethan and myself?","Confusion, Frustration, Longing"
"No, that's not exactly what I was..","Disgust, Confusion, Frustration"
"Well, y'know, most women would kill for three guys like us.","Contentment, Confidence, Excitement"
So what do you want?,"Neutral, Confusion, Frustration"
You.,"Neutral, Confusion, Frustration"
You have me!,"Happiness, Confidence, Love"
"Nono, just you.","Contentment, Confidence, Love"
Whaddyou mean?,"Surprise, Confusion, Frustration"
Lose the other guys.,"Confidence, Frustration, Optimism"
"...Like, ...all of them?","Surprise, Excitement, Confusion"
"C'mon, we're great together, why not?","Confidence, Excitement, Optimism"
"Why can't we just have what we have now? Why can't we just talk, andlaugh, and make love, without feeling obligated to one another... and up until tonight Ithought that's what you wanted too.","Sadness, Confusion, Frustration"
"...Well, y'know, part of me wants that, but it's like I'm two guys,y'know? I mean, one guy's going 'Shut up! This is great!' But there's this other guy.Actually it's the same guy that wells up every time that Grinch's heart grows three sizesand breaks that measuring device... And he's saying, y'know, 'This is too hard! Get out!Get out!'","Confusion, Frustration, Longing"
So... which one of the two guys will you listen to?,"Neutral, Confusion, Frustration"
"I don't know, I-I have to listen to both of them, they don't exactlylet each other finish...","Confusion, Frustration, Optimism"
Which one?,"Neutral, Anticipation, Confusion"
...The second guy.,"Confidence, Neutral, Anticipation"
"(gets up to leave) Well, call me if you change your mind.","Confidence, Neutral, Optimism"
"Sorry, the first guy runs the lips.","Neutral, Confusion, Frustration"
Look at it this way:,"Confidence, Excitement, Optimism"
Hey!,"Happiness, Surprise, Excitement"
"Hey, waitwait, aren't you the guy that plays the butt in the new AlPacino movie?","Surprise, Excitement, Anticipation"
Nope.,"Neutral, Disgust, Frustration"
"No? What happened, big guy?","Neutral, Surprise, Frustration"
"(to Ross) Big guy?""""","Confidence, Excitement, Anticipation"
It felt like a 'big guy' moment.,"Confidence, Excitement, Optimism"
I got fired.,"Sadness, Fear, Frustration"
Oh!,"Surprise, Excitement, Anticipation"
"Yeah, they said I acted too much with it. I told everybody about this! Noweverybody's gonna go to the theatre, expecting to see me, and...","Confidence, Anticipation, Frustration"
"Oh, Joey, you know what, no-one is gonna be able to tell.","Contentment, Confidence, Neutral"
My mom will.,"Confidence, Excitement, Optimism"
Something so sweet and...disturbing about that.,"Surprise, Love"
"Y'know, I've done nothing but crappy plays for six years. And I finallyget my shot, and I blow it!","Sadness, Frustration"
Maybe this wasn't your shot.,"Neutral, Sadness, Frustration"
"Yeah, I mean... I think when it's your shot, y'know, you-you know it'syour shot. Did it... feel like your shot..?","Confidence, Neutral, Confusion"
"Hard to tell, I was naked.","Neutral, Surprise, Disgust"
"No, I don't think this was your shot. I mean, I don't even think youjust get one shot. I really believe big things are gonna happen for you, I do! You'vegotta just keep thinking about the day that some kid is gonna run up to his friends and go'I got the part! I got the part! I'm gonna be Joey Tribbiani's ass!'.","Confidence, Excitement, Optimism"
Yeah? That's so nice! (They hug.),"Happiness, Love, Excitement"
"I'm sorry, Joey. I'm gonna go to bed, guys.","Neutral, Sadness, Frustration"
Night.,"Contentment, Neutral, Nostalgia"
"Uh, Mon, you-you gonna leave your shoes out here?","Surprise, Confusion, Frustration"
(determined) Uh-huh!,"Confidence, Excitement"
Really? Just casually strewn about in that reckless haphazard manner?,Frustration
"Doesn't matter, I'll get 'em tomorrow. Or not. Whenever. (He goes to herroom.)",Neutral
She,"Sadness, Confusion, Longing"
"(hums for a while, then gives up, and in her head)","Neutral, Confusion, Frustration"
