Dialogue,Emotions
"(carrying a tray of drinks) Alright, don't tell me, don't tell me!(Starts handing them out.) Decaf cappucino for Joey.. Coffee black.. Late.. And an icedtea. I'm getting pretty good at this!","Happiness, Confidence, Excitement"
"Yeah. Yeah, excellent.","Happiness, Confidence, Excitement"
(leaving to serve others) Good for me!,"Happiness, Contentment, Optimism"
"Y'okay, Phoebe?","Happiness, Contentment, Confidence"
"Yeah- no- I'm just- it's, I haven't worked- It's my bank.","Neutral, Confusion, Frustration"
What did they do to you?,Neutral
"It's nothing, it's just- Okay. I'm going through my mail, and I open uptheir monthly, you know, STATEMENT-","Neutral, Confusion, Frustration"
Easy.,"Contentment, Confidence"
- and there's five hundred extra dollars in my account.,"Happiness, Contentment, Excitement"
"Oh, Satan's minions at work again...","Anger, Disgust, Frustration"
"Yes, 'cause now I have to go down there, and deal with them.","Neutral, Confusion, Frustration"
What are you talking about? Keep it!,"Disgust, Confusion, Frustration"
"It's not mine, I didn't earn it, if I kept it, it would be likestealing.",Neutral
"Yeah, but if you spent it, it would be like shopping!","Excitement, Anticipation, Optimism"
"Okay. Okay, let's say I bought a really great pair of shoes. Do you knowwhat I'd hear, with every step I took? 'Not-mine. Not-mine. Not-mine.' And even if I washappy, okay, and, and skipping- 'Not-not-mine, not-not-mine, not-not-mine,not-not-mine'...","Sadness, Frustration, Longing"
We're with you. We got it.,"Contentment, Confidence"
Okay. I'd- just- I'd never be able to enjoy it. It would be like thisgiant karmic debt.,"Sadness, Confusion, Frustration"
"Chandler, what are you doing?","Confusion, Frustration"
(puling him up) Hey. Whaddya doing?,"Confidence, Surprise, Excitement"
"Oh! Oh, God!","Sadness, Fear, Surprise"
What is this?!,"Surprise, Confusion, Frustration"
"I'm smoking. I'm smoking, I'm smoking.","Contentment, Confidence, Neutral"
"Oh, I can't believe you! You've been so good, for three years!","Happiness, Contentment, Surprise"
And this- is my reward!,"Happiness, Confidence, Excitement"
"Hold on a second, alright? Just think about what you went through the lasttime you quit.","Neutral, Frustration, Optimism"
"Okay, so this time I won't quit!","Confidence, Optimism"
Ohhh! Put it out!,"Fear, Surprise, Frustration"
"All right! I'm putting it out, I'm putting it out. (He drops it inPhoebe's coffee.)","Surprise, Disgust, Frustration"
"Oh, no! I- I can't drink this now!","Sadness, Surprise, Frustration"
"Alright. I'm gonna go change, I've got a date.","Confidence, Excitement, Anticipation"
This Alan again? How's it goin'?,"Neutral, Anticipation, Confusion"
"'S'going pretty good, y'know? It's nice, and, we're having fun.","Happiness, Contentment, Excitement"
So when do we get to meet the guy?,"Excitement, Anticipation"
"Let's see, today's Monday... Never.","Confusion, Frustration, Optimism"
"Oh, come on! Come on!","Anger, Excitement, Frustration"
No. Not after what happened with Steve.,"Sadness, Anger, Fear"
What are you talking about? We love Schhteve! Schhteve was schhexy!..Sorry.,"Happiness, Love"
"Look, I don't even know how I feel about him yet. Just give me a chanceto figure that out.","Neutral, Confusion, Frustration"
"Well, then can we meet him?","Excitement, Anticipation, Optimism"
Nope. Schhorry.,"Neutral, Confusion, Frustration"
"I mean, why should I let them meet him? I mean, I bring a guy home, andwithin five minutes they're all over him. I mean, they're like- coyotes, picking off theweak members of the herd.","Neutral, Disgust, Frustration"
"Listen. As someone who's seen more than her fair share of bad beef, I'lltell you: that is not such a terrible thing. I mean, they're your friends, they're justlooking out after you.","Contentment, Confidence, Love"
"I know. I just wish that once, I'd bring a guy home that they actuallyliked.","Sadness, Frustration, Longing"
"Well, you do realise the odds of that happening are a little slimmer ifthey never get to meet the guy..","Confidence, Neutral, Frustration"
"Let it go, Ross.","Neutral, Frustration, Longing"
"Yeah, well, you didn't know Chi Chi.","Confidence, Anger, Frustration"
Do you all promise?,"Confidence, Excitement, Anticipation"
Yeah! We promise! We'll be good!,"Happiness, Confidence, Excitement"
(shouts to Chandler) Chandler? Do you promise to be good?,"Anticipation, Confusion, Frustration"
"You can come in, but your filter-tipped little buddy has to stay outside!","Anger, Disgust, Frustration"
"Hey, Pheebs.","Happiness, Contentment, Love"
"'Dear Ms. Buffay. Thank you for calling attention to our error. We havecredited your account with five hundred dollars. We're sorry for the inconvenience, andhope you'll accept this- (Searches in her purse) -",Neutral
What bank is this?,"Neutral, Confusion, Frustration"
Hey. It's him. (On the intercom) Who is it?,"Neutral, Surprise, Confusion"
(on the intercom) It's Alan.,"Confidence, Neutral, Surprise"
(shouting to Chandler) Chandler! He's here!,"Surprise, Excitement, Anticipation"
"(to all) Okay, please be good,","Confidence, Anticipation, Frustration"
"Hi. Alan, this is everybody. Everybody, this is Alan.","Happiness, Confidence, Excitement"
Hi.,Neutral
"Hi, Alan.","Happiness, Contentment, Confidence"
I've heard schho much about all you guyschh!,"Excitement, Anticipation, Optimism"
"(to Alan) Thanks. I'll call you tomorrow. (Alan exits, to all) Okay.Okay, let's let the Alan-bashing begin. Who's gonna take the first shot, hmm?","Neutral, Confusion, Frustration"
C'mon!,"Confidence, Excitement, Optimism"
"...I'll go. Let's start with the way he kept picking at- no, I'm sorry, Ican't do this, can't do this. We loved him.","Sadness, Love, Frustration"
Loved him! Yeah! He's great!,"Happiness, Love, Excitement"
Wait a minute! We're talking about someone that,"Surprise, Confusion, Frustration"
Yeah!,"Happiness, Excitement, Optimism"
And did you notice...? (She spreads her thumb and index finger.),"Confidence, Excitement, Anticipation"
(reluctantly) Yeah.,Unknown
Know what was great? The way his smile was kinda crooked.,"Happiness, Contentment, Love"
"Yes, yes! Like the man in the shoe!",Excitement
...What shoe?,"Surprise, Confusion, Frustration"
"From the nursery rhyme. 'There was a crooked man, Who had a crookedsmile, Who lived in a shoe, For a... while...'","Contentment, Neutral, Nostalgia"
...So I think Alan will become the yardstick against which all futureboyfriends will be measured.,"Confidence, Excitement, Anticipation"
"What future boyfriends? Nono, I th- I think this could be, y'know, it.","Confidence, Excitement, Optimism"
Really!,"Surprise, Excitement, Optimism"
"Oh, yeah. I'd marry him just for his David Hasselhof impression alone.You know I'm gonna be doing that at parties, right? (Does the impression)","Happiness, Confidence, Excitement"
"You know what I like most about him, though?","Happiness, Contentment, Love"
What?,"Surprise, Confusion, Frustration"
The way he makes me feel about myself.,"Happiness, Contentment, Love"
Yeah...,Neutral
Hi.. how was the game?,"Contentment, Neutral, Excitement"
Well..,"Neutral, Confusion, Frustration"
WE WON!! Thank you! Yes!,"Happiness, Excitement, Optimism"
Fantastic! I have one question: How is that possible?,"Happiness, Surprise, Confusion"
Alan.,Neutral
"He was unbelievable. He was like that-that-that Bugs Bunny cartoon whereBugs is playing all the positions, right, but instead of Bugs it was first base-Alan,second base-Alan, third base-...","Happiness, Excitement"
"I mean, it-it was like, it was like he made us into a team.","Happiness, Contentment, Excitement"
"Yep, we sure showed those Hassidic jewellers a thing or two aboutsoftball..","Confidence, Excitement, Optimism"
Can I ask you guys a question? D'you ever think that Alan is maybe..sometimes..,"Confusion, Frustration"
What?,"Surprise, Confusion, Frustration"
"..I dunno, a little too Alan?","Neutral, Confusion, Frustration"
"Well, no. That's impossible. You can never be too Alan.","Confidence, Confusion, Frustration"
"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.","Happiness, Love, Excitement"
I personally could have a gallon of Alan.,"Happiness, Contentment, Love"
"Hey, Lizzie.","Happiness, Contentment, Love"
"Hey, Weird Girl.","Disgust, Confusion, Frustration"
I brought you alphabet soup.,"Happiness, Excitement, Anticipation"
Did you pick out the vowels?,"Neutral, Confusion, Frustration"
"Yes. But I left in the Ys. 'Cause, y'know, sometimes y"". Uh","Confidence, Frustration"
Saltines?,"Neutral, Surprise, Confusion"
"No, but would you like a thousand dollars and a football phone?","Contentment, Surprise, Excitement"
"What? (She opens the envelope Phoebe has given her.) Oh my God, there'sreally money in here.","Happiness, Surprise, Excitement"
I know.,"Contentment, Confidence, Neutral"
"Weird Girl, what are you doing?","Neutral, Confusion, Frustration"
"No, I want you to have it. I don't want it.","Neutral, Confusion, Frustration"
"No, no, I ha-I have to give you something.","Surprise, Anticipation"
"Oh, that's fine, no.","Neutral, Confusion, Frustration"
Would you like my tin-foil hat?,"Neutral, Confusion, Frustration"
"No. 'Cause you need that. No, it's okay, thanks.","Contentment, Neutral"
"Please, let me do something.","Confidence, Frustration, Optimism"
"Okay, alright, you buy me a soda, and then we're even. Okay?","Happiness, Contentment, Frustration"
Okay.,Neutral
Okay.,Neutral
Keep the change. (To Phoebe) Sure you don't wanna pretzel?,"Happiness, Contentment, Confidence"
"No, I'm fine.","Contentment, Confidence, Neutral"
(leaves) See ya.,"Happiness, Contentment, Confidence"
Huh!,"Surprise, Confusion, Frustration"
A,"Neutral, Confusion, Frustration"
Eww!,"Surprise, Disgust, Confusion"
"I know! I know, I opened it up and there it was, just floating in there,like this tiny little hitch-hiker!","Surprise, Excitement, Anticipation"
"Well, maybe it's a contest, y'know? Like, collect all five?","Excitement, Anticipation, Confusion"
"Does, um, anyone wanna see?","Excitement, Anticipation, Confusion"
Nooo!,"Sadness, Fear, Surprise"
"Oh, hey, don't do that! Cut it out!","Anger, Disgust, Frustration"
It's worse than the thumb!,"Surprise, Disgust, Frustration"
"Hey, this is so unfair!","Anger, Disgust, Frustration"
"Oh, why is it unfair?","Confusion, Frustration, Longing"
"So I have a flaw! Big deal! Like Joey's constant knuckle-crackingisn't annoying? And Ross, with his over-pronouncing every single word? And Monica, withthat snort when she laughs? I mean, what the hell is that thing? ...I accept all thoseflaws, why can't you accept me for this?","Anger, Confusion, Frustration"
...Does the knuckle-cracking bother everybody?,"Neutral, Disgust, Frustration"
"Well, I-I could live without it.","Neutral, Frustration"
"Well, is it, like, a little annoying, or is it like when Phoebe chews herhair?",Disgust
"Oh, now, don't listen to him, Pheebs, I think it's endearing.","Contentment, Love, Optimism"
"Oh, (Imitating Ross) you do",Unknown
"You know, there's nothing wrong with speaking correctly.","Contentment, Confidence, Optimism"
"Indeed there isn't""... I should really get back to work.""","Neutral, Frustration, Optimism"
"Yeah, 'cause otherwise someone might get what they actually ordered.","Disgust, Frustration"
"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.","Confidence, Excitement, Anticipation"
Did you ever go out with a guy your friends all really like?,"Neutral, Confusion, Longing"
No.,"Neutral, Confusion, Frustration"
"Okay.. Well, I'm going out with a guy my friends all really like.","Happiness, Contentment, Excitement"
"Waitwait.. we talking about the coyotes here? All right, a cow gotthrough!","Surprise, Excitement, Confusion"
Can you believe it? ...Y'know what? I just don't feel,"Neutral, Sadness, Frustration"
Honey.. you should always feel,"Contentment, Love, Optimism"
I know.. it's gonna be really hard.,"Sadness, Fear, Frustration"
"Well, he's a big boy, he'll get over it.","Contentment, Confidence, Neutral"
"No, he'll be fine. It's the other five I'm worried about.",Confidence
Do you have any respect for your body?,Unknown
Don't you realise what you're-you're doing to yourself?,"Sadness, Frustration"
"Hey, y'know, I have had it with you guys and your cancer and youremphysema and your heart disease. The bottom line is, smoking is cool, and you know it.","Confidence, Anger, Disgust"
"(holding the phone out to Chandler) Chandler? It's Alan, he wants tospeak to you.","Confidence, Surprise, Excitement"
"Really? He does? (taking the phone) Hey, buddy, what's up! Oh, shetold you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it'snot that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like thatbefore. Well, okay, thanks! (He hands the phone back and stubs out his cigarette.)","Contentment, Surprise, Optimism"
"(to Ross, who has wandered up) God, he's good.","Confidence, Excitement"
If only he were a woman.,"Neutral, Sadness, Frustration"
Yeah.,Neutral
"Ooh, Lambchop. How old is that sock? If I had a sock on my hand forthirty years it'd be talking too.","Contentment, Excitement, Nostalgia"
Okay. I think it's time to change somebody's nicotine patch. (Does so.),Neutral
(entering) Hey. Where's Joey?,"Neutral, Anticipation, Confusion"
"Joey ate my last stick of gum, so I killed him. Do you think that waswrong?","Sadness, Anger, Confusion"
I think he's across the hall.,"Confidence, Neutral, Anticipation"
Thanks. (Goes to fetch him.),Neutral
(finishing changing Chandler's nicotine patch) There y'go.,"Contentment, Confidence, Neutral"
"(deadpan) Ooh, I'm alive with pleasure now.","Happiness, Contentment, Excitement"
"Hey Pheebs, you gonna have the rest of that Pop-Tart?.. Pheebs?","Neutral, Confusion, Frustration"
Does anyone want the rest of this Pop-Tart?,"Contentment, Neutral"
"Hey, I might!","Confidence, Excitement, Optimism"
"Sorry. ..Y'know, those stupid soda people gave me seven thousand dollarsfor the thumb.","Sadness, Confusion, Frustration"
You're kidding. Oh my God.,"Surprise, Excitement, Anticipation"
"And on my way over here, I stepped in gum. ...What is up with theuniverse?!","Surprise, Confusion, Frustration"
"(dragged in by Monica, he has just gotten out of the shower) What's goingon?","Surprise, Confusion, Frustration"
Nothing. I just think it's nice when we're all here together.,"Happiness, Contentment, Love"
Even nicer when everyone gets to wear their underwear..,"Happiness, Contentment, Love"
"Uh, Joey..","Neutral, Confusion, Frustration"
"Oh, God! (Hurriedly closes his legs.)","Fear, Surprise, Disgust"
(turns off the TV) Okay..,"Contentment, Neutral"
Oh! That was Lambchop!,"Happiness, Surprise, Excitement"
"Please, guys, we have to talk.","Neutral, Frustration"
"Wait, wait, I'm getting a","Confidence, Excitement, Anticipation"
"Alright, we have to talk.","Neutral, Sadness, Frustration"
There it is!,"Excitement, Anticipation, Optimism"
"Okay. It's-it's about Alan. There's something that you should know. Imean, there's really no easy way to say this.. uh.. I've decided to break up with Alan.","Sadness, Confusion, Frustration"
Is there somebody else?,"Confusion, Frustration, Longing"
"No, nononono.. it's just.. things change. People change.","Sadness, Confusion, Frustration"
We didn't change..,"Neutral, Confusion, Frustration"
So that's it? It's over? Just like that?,"Sadness, Disgust, Confusion"
"You know.. you let your guard down, you start to really care aboutsomeone, and I just- I- (starts chewing her hair)","Sadness, Fear, Confusion"
"Look, I- I could go on pretending-","Sadness, Confusion, Frustration"
Okay!,"Happiness, Contentment, Excitement"
"-but that wouldn't be fair to me, it wouldn't be fair to Alan- Itwouldn't be fair to you!","Anger, Confusion, Frustration"
"Who-who wants fair? Y'know, I just want things back. Y'know, the way theywere.","Sadness, Nostalgia, Frustration"
I'm sorry..,Sadness
"(sarcastic) Oh, she's sorry! I feel better!","Disgust, Frustration"
"(tearful) I just can't believe this! I mean, with the holidays comingup- I wanted him to meet my family-","Sadness, Longing"
I'll meet somone else. There'll be other Alans.,"Sadness, Frustration, Optimism"
"Oh, yeah! Right!","Happiness, Confidence, Excitement"
Are you guys gonna be okay?,"Neutral, Optimism"
"Hey hey, we'll be fine. We're just gonna need a little time.","Confidence, Optimism"
(dubious) I understand.,Confusion
Wow.,"Surprise, Excitement, Anticipation"
"I'm, I'm really sorry.",Sadness
"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.","Contentment, Neutral"
Relieved?,"Happiness, Contentment, Optimism"
"Yeah, well, I had a great time with you.. I just can't stand your friends.","Neutral, Disgust, Frustration"
Remember when we went to Central Park and rented boats?.. That was fun.,"Happiness, Excitement, Nostalgia"
Yeah. He could row like a viking.,"Happiness, Confidence, Excitement"
(entering) Hi.,"Happiness, Contentment, Neutral"
Mmm.,"Contentment, Neutral"
So how'd it go?,"Neutral, Anticipation, Optimism"
"Oh, y'know..","Neutral, Confusion, Frustration"
Did he mention us?,"Neutral, Anticipation"
He said he's really gonna miss you guys. (dubious look),"Sadness, Nostalgia"
"You had a rough day, huh.. c'mere. (She sits down and Ross strokes herforehead.)","Sadness, Love"
...That's it. I'm getting cigarettes.,"Neutral, Frustration, Longing"
No no no!,"Anger, Fear, Frustration"
"(leaving) I don't care, I don't care! Game's over! I'm weak! I'vegotta smoke! I've gotta have the smoke!","Anger, Frustration"
(shouting as he leaves) If you never smoke again I'll give you seventhousand dollars!,"Anger, Surprise, Optimism"
"(returns) Yeah, alright.","Contentment, Confidence, Neutral"
