Dialogue,Emotions
"Ohh, I would love too.","Happiness, Love, Excitement"
"Yeah? Oh-oh, she’d be so excited!","Happiness, Excitement, Anticipation"
Ohh! Okay!,"Happiness, Surprise, Excitement"
Come on! (They start to leave.),"Confidence, Excitement, Anticipation"
"Oh wait, don’t you have to pay for your, (looks at his magazine)Busty Ladies?","Surprise, Disgust, Frustration"
"No, it’s okay. Some-some kid asked me to pick it up for him, but Idon’t…","Neutral, Confusion, Frustration"
(laughs) Oh yeah? Okay.,"Happiness, Confidence, Excitement"
(putting the magazine back and holding the money for it) Okay.,"Contentment, Confidence, Neutral"
But! Don’t you have to give him his money back?,"Confusion, Frustration"
"Uh-huh. (Steps to a random kid nearby and hands him his money.) Hey, hereyou go buddy. Sorry, no porn for you. (To Rachel) Okay, let’s go see Monica!","Happiness, Contentment, Excitement"
"So Monica, still going out with Dr. Boring huh?","Neutral, Disgust, Frustration"
He’s not boring! He’s just-he’s just low key.,Neutral
"(returning) Here we go, one Hazelnut Latte. (Hands it toMonica and sits down.)","Happiness, Contentment, Confidence"
Thanks.,"Happiness, Contentment, Neutral"
"Yeah. Y’know, the hazelnut actually not a nut,it’s a seed.","Confidence, Neutral, Surprise"
(not impressed) Wow!!,"Neutral, Surprise, Disgust"
Can anyone else name a well known seed that’s beenmasquerading as a nut?,Neutral
"Oh dear God, let me think. (Starts to sarcastically think about it.)","Confusion, Frustration"
"(entering, depressed) Hey.","Neutral, Sadness"
Hey.,Neutral
Oh no! What’s the matter?,"Sadness, Fear, Surprise"
"Oh I just got another rejection letter. They said my writing wasfunny, just not ""
Y’know what honey? I got to get back to the hospital.""","Sadness, Frustration"
Okay.,Neutral
(kisses her) Okay.,"Happiness, Love, Excitement"
Bye.,Neutral
"Bye-bye. (Gets up to leave.) Oh uh, by the way, the answeris, the Brazil nut. (Exits.)","Confidence, Neutral, Excitement"
Was his question what’s more boring than him?,"Disgust, Frustration"
"Hey man, look sorry about that",Neutral
"Hey, I may have no money, but I still have my pride.","Neutral, Frustration"
Really?,"Neutral, Surprise, Confusion"
Ehh.,"Neutral, Confusion, Frustration"
"Maybe Joey doesn’t have to give you the money, TV stars haveassistants right?","Confidence, Frustration, Optimism"
"That’s an idea! (To Chandler) Hey, if I hired an assistant,would-would you take money from her?","Excitement, Anticipation, Confusion"
"No Joey! Chandler could be your assistant! See, he could answer all ofyour fan mail and stuff!","Happiness, Confidence, Excitement"
That’s great! That would be great! Let’s do that!,"Happiness, Excitement, Optimism"
I could use the money; it could give me time to write.,"Excitement, Anticipation"
Oh right great! Welcome aboard!,"Happiness, Confidence, Excitement"
Okay!,"Happiness, Contentment, Excitement"
"All right! Now hey, I need to use the bathroom. Since I don’t needany assistance in there, take a break!","Happiness, Contentment, Confidence"
All right!,"Happiness, Excitement, Optimism"
(entering) Hey!,"Happiness, Surprise, Excitement"
Hey Phoebe! Guess what?,"Happiness, Surprise, Excitement"
What?,"Surprise, Confusion, Frustration"
Joey just hired Chandler to be his assistant!,"Happiness, Surprise, Excitement"
"Ohh that’s so sweet! (Her cell phone rings.) Oh! Hang on! (Quicklygrabs a cigarette and starts to light it as her phone rings.) Hang onnnnnn!!! (Gets thecigarette lighted and answers the phone.) (On phone.) Go!! No! No-no! I said sell when ithits 50! 5-0, it’s a number! It comes after 4-9!! No, it’s okay. It’s okay,you’re allowed one mistake. Just kidding, you are of course fired.","Anger, Surprise, Frustration"
Hey Mon!,"Happiness, Contentment, Excitement"
Hey!,"Happiness, Surprise, Excitement"
"Mon, look who I ran into! (Gestures towards Rachel.)","Happiness, Surprise, Excitement"
"(gets up and gasps) Oh my God! Rachel!! (Rachel is stunned to see thather long lost friend is still fat.) (Monica goes over and gives Rachel a big bear hug,which is quite easy for her.) You look terrific!","Surprise, Disgust, Excitement"
"Ohh, so do you! Did you lose weight? (She’s not quite sure of thatone.)","Neutral, Confusion, Frustration"
"You are so sweet to notice! Yes, I lost three and a half pounds!","Happiness, Confidence, Excitement"
"And, and uh, you-you remember my friend Chandler. (Points to him.)","Happiness, Confidence, Excitement"
Hey.,Neutral
Oh yeah.,"Happiness, Excitement, Confusion"
And that’s Phoebe over there! (Points to her.),"Happiness, Confidence, Excitement"
Hi!,"Happiness, Excitement, Optimism"
"Oh my God, sit down! Sit down! How long as it been since we’ve seeneach other?","Surprise, Excitement, Longing"
"(answering it) 1987, the day after Christmas, at Sean McMahon’sparty. I played you one of my songs, y’know Interplanetary Courtship Ritual.","Confidence, Excitement, Nostalgia"
"Oh yeah. Right. So now, are—do you, do you still do music?","Anticipation, Nostalgia, Confusion"
"Sometimes, you should come over (Joey returns from the bathroom) sometime!I’ll play you one of my other…","Excitement, Anticipation, Optimism"
(interrupting him and seeing Joey) Oh my God! Joey Tribbiani from,"Surprise, Excitement"
"Rach, he’s a friend of ours.","Happiness, Contentment, Confidence"
(stunned) You are friends with Dr. Drake Remoray?,"Surprise, Excitement, Anticipation"
Well it’s kinda hard to be friends with Drake because of his busyschedule and the fact that he’s not real.,"Neutral, Confusion, Frustration"
"(To Rachel) Hey-hey,","Happiness, Contentment, Confidence"
He’s coming over! He’s coming over!,"Happiness, Excitement, Anticipation"
(getting up) Joey!,"Happiness, Surprise, Excitement"
(holding a plate of what looks like,"Neutral, Anticipation, Confusion"
"Ohhh! (Takes the plate.) No! This is my friend Rachel, we went to HighSchool together.","Happiness, Surprise, Nostalgia"
(giggles and can’t look at him) Hi!,"Happiness, Excitement"
(shaking Rachel’s hand) Hi!,"Happiness, Confidence, Excitement"
"(still not quite able to look at him) Hi! I love you on that show! Iwatch you everyday! I mean, when you took out your own kidney to save your ex-wife eventhough she tired to kill you…","Surprise, Love, Excitement"
"Well, it’s always nice to meet the fans.","Happiness, Contentment, Excitement"
Ah!,"Surprise, Excitement, Optimism"
(turning and whispering to Monica) She’s not crazy is she?,Confusion
No.,"Neutral, Confusion, Frustration"
"(To Rachel) So uh, how you doin’?","Contentment, Confidence, Excitement"
"Hang on! Hang on! Hang on! (Answering the phone.) Go!! Who’s this?(Listens) Oh okay, you’re gonna like working for me. What’s your name? (Listens)What kind of name is Brendy? I… Whatever… Stop talking! All right, from now onyour name is Joan. You can pick your own last name.","Neutral, Confusion, Frustration"
(entering) Hey there you are!,"Happiness, Excitement, Anticipation"
"Uh-oh, it’s my boss!","Fear, Surprise, Frustration"
"All right, here’s a list of things for you to do today. Man, thisgoing to be so great! Thank you so much! All right, I got to go to work I’mdelivering twins today, but only one of them is mine! (Exits.)",Excitement
(reading the list) Drop off my dry cleaning. Pick up my vitamins.Teach me how to spell vitamins. Wear in my new jeans.,"Contentment, Neutral, Frustration"
(laughs) You realize what you are don’t you?,"Happiness, Surprise, Confusion"
What?,"Surprise, Confusion, Frustration"
You’re his bitch.,"Anger, Disgust, Frustration"
(yelling from Monica’s room) No-no!! No!!,"Anger, Fear, Confusion"
(panicked) Oh wait! You didn’t just sit on my,"Fear, Surprise"
"No! There-there was a little, a little diff in the market and I lost 13million dollars.","Sadness, Fear, Frustration"
But the,Neutral
"What am I gonna do?! What am I gonna do?! I can’t call my officethey’ll kill me! I can’t call my clients they’ll kill themselves! Great,now my chest hearts.","Fear, Confusion, Frustration"
What?!,"Surprise, Confusion, Frustration"
"(louder) My chest hurts! Oh, and now I-I can’t breathe.","Sadness, Fear, Confusion"
"Phoebe, are you having a heart attack?!","Fear, Surprise"
"Oh, if I were, would-would I have shooting pains up and down my leftarm?","Fear, Confusion, Frustration"
Yes!!,"Happiness, Excitement, Optimism"
Then yes that is what I’m having. (Takes another puff of thecigarette.),"Contentment, Confidence, Neutral"
Oh my God!,"Fear, Surprise, Excitement"
"Come on Pheebs, it’s not that bad! Y’know most people would beexcited if they didn’t have to work for a couple of weeks.","Contentment, Excitement, Optimism"
"Most people don’t like their jobs, I","Neutral, Disgust, Frustration"
"Honey, having a heart attack is nature’s way of telling you to slowit down.",Optimism
"I always thought having a heart attack was nature’s way oftelling you to die! (Phoebe glares at him.) But you’re not gonna die. I mean, you are","Anger, Fear, Frustration"
Let’s take a walk. (They start to leave.) Y’know maybe youshould consider writing for Talking Out of Your Ass magazine! (They exit.),"Disgust, Frustration"
(To Ross) So what’s going on with you?,Neutral
"Well umm, I’ve been doing a lot more of my kara-tay.","Confidence, Excitement, Anticipation"
Still going through that dry spell with Carol?,"Confusion, Frustration, Optimism"
Yeah.,Neutral
How long has it been since you had sex?,Neutral
"Well, last weekend…","Neutral, Anticipation, Nostalgia"
Oh that’s not so bad.,"Happiness, Contentment, Optimism"
…will be two months…,"Neutral, Anticipation, Optimism"
That is.,Neutral
…since I stopped trying.,"Contentment, Frustration, Optimism"
Maybe you need to spice things up a little.,"Excitement, Frustration, Optimism"
What-what do you mean?,"Fear, Surprise, Confusion"
"I don’t know. You could tie her up, she could tie you up; you couldeat stuff off each other…","Love, Excitement, Anticipation"
Oh.,"Neutral, Surprise, Confusion"
"Y’know, dirty talk, ménage à trois, toys…","Happiness, Excitement, Anticipation"
Wow!,"Happiness, Surprise, Excitement"
Roll playing… You could be the warden; she could be the prisoner.You could be the pirate; she could be the wench!,"Excitement, Anticipation"
"Okay, I think I got it.","Contentment, Confidence, Excitement"
"Yeah! Or too, you could be two stockbrokers andyou’re-you’re-you’re rolling around naked on the trading floor andeverybody’s watching! (Ross looks at her.) It never happened.","Surprise, Excitement, Confusion"
Sorry. So how’s it going with Joey?,"Neutral, Anticipation"
"Oh just great. He beeps me now with codes. One is, Bring mefood."" Two is","Neutral, Confusion, Frustration"
Yeah! She’s right in there! (Points to Phoebe’s room.),"Happiness, Confidence, Excitement"
"Oh great. (Starts to go in.) (To Chandler) Hey! Go take off those pants,they look ready!","Confidence, Excitement"
"All right, and over there is Brady’s Pub where I like to unwind aftera long day of surgeoning.","Happiness, Contentment"
Wow! This is so amazing! What else? What else?,"Happiness, Excitement, Anticipation"
"Well,","Confidence, Neutral, Anticipation"
Hey!,"Happiness, Surprise, Excitement"
"All righty, what do you say we head back to my place?","Confidence, Excitement, Anticipation"
"(laughs) Wow! Umm, y’know, I-I would really love to, but I-Ishouldn’t.","Excitement, Nostalgia, Confusion"
"Why? (In Drake’s voice.) Why can’t the world stop turning, justfor a moment? Just for us?","Neutral, Sadness, Longing"
"(awestruck, then not) Isn’t that a line from the show?!","Surprise, Excitement, Nostalgia"
"Uh, yeah but uh, (In Drake’s voice) I may have said those thingsbefore but, I never truly meant them. Until now.","Anticipation, Confusion, Frustration"
That’s a line from the show too!,"Excitement, Nostalgia, Optimism"
"Okay, you watch too much TV.","Neutral, Confusion, Frustration"
"(approaching) Here you go Joe, here’s the freshly squeezed orangejuice you asked for. (Hands it to him.)","Contentment, Confidence, Neutral"
"Thanks! (Looks at it.) Yeah, there’s pulp in that. (Hands it back.)","Contentment, Neutral"
Yeah?,"Confidence, Neutral, Surprise"
"I thought we talked about this. I don’t like pulp. No pulp. Pulpisn’t juice. All juice, okay?","Disgust, Confusion, Frustration"
"I’m sorry, I guess I just like the pulp.","Contentment, Neutral"
"Oh my God, I’m sorry, I’m being so rude. (Turns to Rachel.)Rachel, would like a soda or something? Because Chandler would run right out and get it.",Unknown
"Yeah sure, iced tea would be great.","Contentment, Neutral, Optimism"
(To Chandler) Iced tea.,"Contentment, Confidence, Neutral"
"Okay, anything for you sir?","Contentment, Confidence, Neutral"
(To Rachel) Did I not just tell him?,"Confidence, Confusion, Frustration"
"(mouthing it to him) Yes, you did.","Confidence, Frustration"
"(To Chandler) Okay look, Chandler, if this (Motions back and forthindicating the arrangement.) you have got to listen! (Tugs on his ear.) (Chandler glaresat him.) You’re gonna throw that juice at me, aren’t ya?","Fear, Confusion, Frustration"
It’s not all juice! (Rachel quickly gets out of the way.),"Fear, Surprise, Frustration"
"So honey, this morning was fun, huh? Me hopping in on you in the showerthere.","Happiness, Contentment, Love"
Yeah! And maybe someday we could get a place with two bathrooms.,"Happiness, Contentment, Excitement"
"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice thingsup a little.","Excitement, Anticipation"
What do you mean?,"Anticipation, Confusion, Frustration"
Carol our sex life is—it’s just not working…,"Sadness, Confusion, Frustration"
(entering),Neutral
"Hey there little fella! Hey, uh-hey, why don’t we get some shoes onya, huh? Hey, why don’t you show dad how you can put your shoes on, in your room!Yay!!","Happiness, Confidence, Excitement"
Yay! (Runs off.),"Happiness, Excitement, Anticipation"
"Yay! (To Carol) Seriously, our sex life… I was thinking, maybe Idon’t know, we could try some-some new things. Y’know? For fun?","Happiness, Excitement, Anticipation"
Like what?,"Neutral, Confusion"
"Well I don’t know umm, (Pause) what if we were too tie each other up?(Carol’s shocked and obviously doesn’t like that idea.) Umm, some people eatstuff off one another. (Carol doesn’t like that idea either.) Nah! Umm, y’knowwe-we could try dirty talk? (Carol still says no.) Umm, we could, we could have athreesome.","Disgust, Frustration"
(quickly) I love that idea!,"Happiness, Love, Excitement"
Who sold a story to,Neutral
Oh my God! That’s great! Oh wow! (Hugs him.) You’re apublished writer! I wish I had a present for you!,"Happiness, Surprise, Excitement"
Aww.,"Happiness, Contentment, Love"
Wait a minute! (Quickly checks her pockets and pulls out…) My last,"Surprise, Anticipation, Frustration"
You wanna share it?,"Contentment, Excitement, Anticipation"
Okay!!,"Happiness, Confidence, Excitement"
"(entering) Hey! Hey Chandler look, I know you’re mad, but I just wantto say I’m sorry. I-I was a total jerk. Completely o-over the line. Uh, I just I hatepulp! Y’know? I mean, y’know how Monica feels about low fat mayonnaise?",Unknown
It’s,Neutral
"Yeah, o-o-o-o-okay anyway, I just wanted to say I’m sorry. Here.(Hands him a cup.)",Happiness
What’s this?,Surprise
"Fresh squeezed orange juice,","Happiness, Excitement, Anticipation"
"Aww, thanks man. (They hug.)","Happiness, Love, Excitement"
"Hey Joey, Chandler sold a story to","Happiness, Excitement, Anticipation"
Oh my God! That’s great! Congratulations! What’s the story?!,"Happiness, Surprise, Excitement"
"Oh you wouldn’t uh, care. It’s just a stupid comic bookstory.","Neutral, Disgust, Frustration"
Are you kidding me?! I love Archie! And the whole gang!,"Love, Excitement"
"Well uh, Archie needs money to fix his jalopy (Joey laughs), uh but hedoesn’t want Reggie to just give him the money. So Reggie hires him as hisassist—as his butler. And then makes him do all these crazy things like bring himmilkshakes that can’t have lumps in them.","Happiness, Excitement, Anticipation"
Wait a minute. That sounds a little familiar! Did they already do thatone? ‘Cause I think I read it!,"Surprise, Confusion, Frustration"
"Oh Mon, listen I have to ask! Okay, Joey Tribbiani invited me back tohis apartment, now does he do this with a lot of girls?","Excitement, Anticipation, Confusion"
"Yeah, a lot. A lot, a lot!","Happiness, Excitement, Optimism"
"Ohh! And I’m one of them!! Wow! Oh, I just cannot believe this! Imean, Joey Tribbiani!","Happiness, Surprise, Excitement"
"Well, y’know it’s none of my business, but aren’t youmarried?","Surprise, Confusion, Frustration"
Yeah. Oh I just wish we could not be married for a little bit!Y’know I just wish we could be like on a break!,"Sadness, Frustration, Longing"
"Well, you’re not.","Neutral, Confusion, Frustration"
"Oh, it’s so easy for you I mean, you’re not married, you getto have sex with who ever you want!","Anger, Frustration"
"Yeah I can! (Laughs) And don’t think I don’t, because I do! Imean all the time, you betcha! (Laughs.)","Happiness, Confidence, Excitement"
"Monica. You’ve, you’ve done it right?","Confidence, Neutral, Anticipation"
"(giggles) Of course I have! What do you think, I’m some 30 year oldvirgin?","Confidence, Excitement, Frustration"
Oh my God! You’re a 30 year old virgin!,"Surprise, Disgust, Frustration"
"Say it louder, I don’t think the guy all the way in the back heardyou!","Confidence, Excitement, Frustration"
"It’s not like, I haven’t any opportunities. I mean,y’know, I’m just waiting for the perfect guy. I’m seeing this guy Roger,all right? He’s not perfect, but umm, I think maybe I should just get it over with.Y’know, give him my flower.","Neutral, Confusion, Longing"
"Oh my God!! Do it!! Honey, you’ve waited","Love, Excitement, Anticipation"
Y’know what? You are right?!,"Confidence, Excitement, Optimism"
"Yes!! I mean sex does not have to be a big deal! There shouldn’t beall this rules and restrictions! Y’know, people should be able to sleep with who everthey want, whenever…","Confidence, Excitement, Optimism"
Rachel! I’m never gonna think it’s okay for you to cheat onyour husband!,"Anger, Disgust, Frustration"
Oh what do you know? Virgin!,"Anger, Surprise, Disgust"
"Phoebe, why is smoke coming out of the bathroom?!","Fear, Surprise, Confusion"
"Oh yeah, the doctor said that could be one of the side effects.","Neutral, Confusion, Frustration"
Phoebe! Put that cigarette out!,"Anger, Confusion, Frustration"
No! It’s not a cigarette! The smoke is coming out of me!,"Fear, Surprise, Disgust"
Put it out!!,"Anger, Fear, Frustration"
Okay! Okay! (Puts it out and comes out of the bathroom.) I’m soglad you’re here.,"Happiness, Excitement"
Come on. (Helps her into bed as her phone rings.) I got it.,"Contentment, Neutral, Confusion"
"Oh, give it to me.","Confidence, Excitement, Anticipation"
I got it!,"Happiness, Confidence, Excitement"
Give it!,"Confidence, Excitement, Anticipation"
"(on the phone) Hello? (Listens.) No she can’t come to the phone rightnow. (Listens.) Oh, right no problem. Okay, bye-bye. (Hangs up.)","Contentment, Confidence, Neutral"
Was it my work? Were they mad? Was it Jack? Did he yell?!,"Fear, Confusion, Frustration"
"J-j-just relax, nobody yelled. Jack just was calling to make sure that",Neutral
Thank God.,Happiness
"(To Monica) Yeah, she’s fired.","Happiness, Confidence, Excitement"
You’ve done all you can Dr. Wesley. You have got to lether go.,"Sadness, Frustration"
"Good-bye and God speed, Hope Brady.","Happiness, Love, Optimism"
Not so fast Wesley! (Rachel does a silent clap.),"Happiness, Confidence, Surprise"
(with evil dripping off his tongue) Remoray!,"Anger, Fear, Disgust"
"That’s right Wesley! I just stopped by to say that,you’re not a real doctor! And that woman’s brain, is fine!","Anger, Confusion, Frustration"
(very relived) Oh! Thank God!,Surprise
Hope! Hope!,"Happiness, Optimism"
(sleepily) Drake!,"Neutral, Surprise, Excitement"
"You’re not dying Hope, you’re gonna live a long,healthy life. With me.","Happiness, Love, Optimism"
Oh Drake.,Neutral
"Okay! (She picks up the phone, Joey’s phone number, and starts todial.) Here we go! Okay! (On phone.) Hi, Joey! It’s Rachel! Umm, I am free tomorrownight. Yeah, sure, sure I can bring some sandwiches.","Happiness, Confidence, Excitement"
"So honey this uh, this threesome thing umm, I mean how-how are you gonnastart to find…","Fear, Confusion, Frustration"
"Ooh, actually I’ve been making a list of all the women I know whomight be into doing this!","Confidence, Excitement, Anticipation"
"Oh. (He takes the notepad she was using and looks at it.) Wow! (Flips toanother page.) Huh. (Flips another page.) Boy! (Flips another page.) Well, someone’sbeen doing their homework. (Flips two more pages.)","Confidence, Surprise, Excitement"
"Yeah. Ooh, and I know Gail Rosten is in there twice, but she is so…","Happiness, Love, Excitement"
"Oh, I know. (Laughs) Y’know, just-just talking about it is getting mekinda…","Happiness, Excitement, Confusion"
"Oh, me too.","Happiness, Contentment, Excitement"
"Yeah? Well, I-I think Ben’s asleep.","Confidence, Neutral, Frustration"
"Oh umm, y’know I think it would be better if we just save it.","Neutral, Confusion, Frustration"
Yeah. Right. Save it. I can do that. (Gets up and does a little kara-tay.),"Confidence, Excitement, Optimism"
"Hey, Pheebs!","Happiness, Love, Excitement"
Hey.,Neutral
"Hey, how’s it going?","Happiness, Contentment, Neutral"
"Well, I’ve got to get out of this bed, I’m going crazy here.Crazy!",Frustration
(handing her a cup) Here you go sweetie.,"Happiness, Contentment, Love"
"What the hell is this, herbal tea? I hate herbal tea!","Anger, Disgust, Frustration"
"But, I put some honey in it.","Happiness, Contentment, Confidence"
"She doesn’t know she was fired yet, does she?","Neutral, Fear, Confusion"
"No, the doctors say it may kill her.","Sadness, Fear, Confusion"
What are you two girls whispering about over there?!,"Anger, Surprise, Frustration"
(To Ross) But,"Neutral, Confusion, Frustration"
"Hey Pheebs, maybe this whole heart attack thing is a sign, that-that youshould start think about getting a different job.","Sadness, Fear, Frustration"
"Okay, what is this? A stupid contest? Because we got a winner here!(Points at Ross.)","Confidence, Anger, Frustration"
"Listen Phoebe, he’s right. People are not supposed to have heartattacks at 31.","Sadness, Anger, Fear"
"I know! But if I didn’t work there, what else would I do?","Confidence, Frustration, Longing"
"Well, you used to like playing the guitar.","Nostalgia, Confusion, Frustration"
Yeah that was lucrative! Smart like your brother!,"Happiness, Confidence, Excitement"
"Uh, what about y’know the massage thing? That never gave you aheart attack.","Neutral, Confusion, Frustration"
"Hmm, pulling in a salary in the high six figures or rubbing gross nakedpeople for chump change—ooh, what do I do?! What will I do?!","Disgust, Frustration"
"Ohh, I mean it’s just so realistic!","Contentment, Surprise, Excitement"
"I know. (Joey is sitting in this tall chair that is made up of balls onpolls. You’ll have to see it to know what I mean.) Yeah, his name is Pat.","Happiness, Excitement, Anticipation"
Pat the dog. Oh! Oh! I get it!! (Laughs and finishes her drink.),"Happiness, Surprise, Excitement"
"(climbing down from his chair) Do you uh, do you—ready for a refill?","Confidence, Neutral, Anticipation"
"Oh, I probably shouldn’t—so I will! (Joey starts making herrefill and Rachel notices that rain thing Joey has.) Oh! Wow! It’s like it’sraining!","Surprise, Excitement"
"Pretty cool, huh? But if you’re thinking you can put a fish in thereand it wouldn’t get sucked up into the mechanism, well you’d be wrong.","Fear, Surprise, Disgust"
"Umm, can I use your bathroom?",Neutral
"It’s uh, right through there. (Points.)","Confidence, Neutral, Anticipation"
"Okay. (Starts to go.) God y’know, if someone told me a week agothat I would be peeing in Joey Tribbiani’s apartment…","Surprise, Excitement, Confusion"
"Yeah, life’s pretty great isn’t it?","Happiness, Contentment, Optimism"
"Yeah, it sure is!","Happiness, Excitement, Optimism"
"I hope you’re hungry, we’re starting with oysters. Andy’know what they say about oysters, don’t you?","Happiness, Excitement, Anticipation"
They have parasites?,"Surprise, Disgust"
"No! Umm well, some people say that Oysters are an aphrodisiac.","Neutral, Surprise, Disgust"
What people?,"Neutral, Confusion, Frustration"
People! People say it! Come here! (She grabs him and kisses him.),"Surprise, Love, Excitement"
"So oysters, huh?","Neutral, Anticipation, Confusion"
"And then we’re gonna have a little Middle Eastern cous-cous.Something we can eat, with our hands.","Happiness, Contentment, Excitement"
"Y’know, it’s funny, but when we were studying communicablediseases…","Neutral, Excitement, Nostalgia"
"No-no-no, no! It’s sensual!","Surprise, Excitement, Confusion"
Ohh! Didn’t know! Okay!,"Surprise, Excitement, Confusion"
Okay! (They kiss again and his beeper goes off.) Ohhh no!,"Happiness, Surprise, Frustration"
"I’m sorry sweetie, it’s the hospital. The food looks great,maybe save me some?","Sadness, Anticipation, Longing"
I can’t promise anything. (She starts to dig in.),"Neutral, Confusion, Frustration"
"We’re really gonna do this, huh?","Excitement, Anticipation, Optimism"
Looks like it.,"Contentment, Neutral, Confusion"
"Y’know, if, if this is too weird for you, we can still back outat… (A knock on the door interrupts him.)","Surprise, Anticipation, Frustration"
(jumping up to get it) I got it!,"Confidence, Surprise, Excitement"
Okay.,"Contentment, Confidence, Neutral"
(opening the door) Susan! Hi! (Who’d you think it was gonna be?),"Happiness, Surprise, Excitement"
Hey! (They hug.),"Happiness, Love, Excitement"
Thank you so much for coming.,Happiness
"Oh, I wouldn’t miss it for the world.","Excitement, Anticipation, Optimism"
I’m-I’m Ross by the way.,"Confidence, Anticipation"
(not taking her eyes off Carol) Hello Ross. (Takes off her coat and handsit to him.) I love what you’ve done with this space.,"Confidence, Love, Excitement"
Thank you so much.,Happiness
How hot is this?!,"Excitement, Anticipation, Optimism"
I’m sorry you’re here with me instead of Roger.,"Sadness, Longing"
"Yeah, me too.","Happiness, Contentment, Confidence"
"Well, I could make it seem like he’s here. (Imitates him.)Here’s some little known facts about cous-cous. They didn’t add the secondcous until 1979."" (Mumbles something further.)""","Happiness, Surprise, Nostalgia"
Stop it!! That’s not funny!!,"Anger, Disgust, Frustration"
Okay.,"Contentment, Confidence, Neutral"
"I’m sorry, okay? It just—tonight was supposed to bey’know, it was supposed to be a big deal.","Sadness, Frustration"
What was tonight?,"Anticipation, Confusion, Frustration"
You don’t want to know what tonight was.,"Sadness, Fear, Surprise"
Okay. (Pause.) What was tonight?,"Anticipation, Confusion, Frustration"
"Well, tonight was—was going to be my first time.","Excitement, Anticipation"
With Roger? (Monica shyly looks away.) Not just with Roger?! (Monicashrugs.) Oh my God!,"Surprise, Confusion"
All right relax Mr. I’ve Had Sex Four Times!,"Confidence, Disgust, Frustration"
Four different women! I’ve had sex way more times!,"Confidence, Excitement, Frustration"
How many?,"Neutral, Anticipation, Confusion"
Nine.,Neutral
